decision,selected_candidate_id,root_uploadsafe_path,worldview,h098_feature_set,h098_alpha,route_basis_feature_set,route_basis_k_basis,route_basis_alpha,route_basis_n_x_features,route_basis_loo_mae,route_basis_loo_rmse,route_basis_weighted_loo_mae,route_basis_weighted_loo_rmse,route_basis_loo_spearman,route_basis_loo_pair_acc,route_basis_h088_loo_pred,route_basis_h088_loo_error,route_basis_h088_loo_abs_error,route_basis_h088_sign_ok,route_basis_base_loo_abs_error,route_basis_full_fit_weighted_mae,route_basis_route_basis_rank_score,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,desired_h102_cum_bad_max_pos,desired_h102_cum_bad_weighted_pos,desired_h102_cum_h088_axis_cos,desired_h102_cum_good_max_cos,desired_h102_cum_good_mean_cos,desired_h102_cum_good_bad_margin,residual_h102_cum_bad_max_pos,residual_h102_cum_bad_weighted_pos,residual_h102_cum_h088_axis_cos,residual_h102_cum_good_max_cos,residual_h102_cum_good_mean_cos,residual_h102_cum_good_bad_margin,first_removed_norm,first_positive_coeff_count,first_h088_removed,good_boost_norm,second_removed_norm,second_positive_coeff_count,second_h088_removed,route_basis_pred_delta_vs_h057,desired_route_basis_pred_delta_vs_h057,residual_route_basis_pred_delta_vs_h057,route_basis_k,source_actions,source_action_rows,source_mean_h100_action_score,source_mean_h102_axis_score,source_mean_route_delta,desired_l2,residual_l2,submitted_l2,residual_keep_ratio,submitted_keep_ratio,h104_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h104_toxic_axis_residual_transport,h104_broad_route_resid_c160_a085_52f826e6,/Users/kbsoo/Downloads/cl2/submission_h104_toxicresid_52f826e6_uploadsafe.csv,"public-safe field is a broad residualized route law, not a sparse nullspace",state_core,0.1,signed_meta,40,0.1,45,0.0004773202472775891,0.0007288846230528228,0.00021650893124031332,0.0002932850021972715,0.8971515758942554,0.8763636363636363,0.0008528716074458096,0.00010626360744577217,0.00010626360744577217,1.0,0.000148814415384847,4.025219920324909e-05,4.8992935458841826e-05,h104_broad_route_resid_c160_a085_52f826e6,broad_route_resid_c160_a085,toxic_axis_residual_transport,broad_route,state_core,0.1,160,0.85,0.24,87,87,64,-8.594163903643268e-05,7.839739463500595e-05,7.422272718990367e-05,0.5862068965517241,0.5172413793103449,0.5478456486042692,0.3333333333333333,0.2719337642036125,0.3218916256157634,-0.23430538404035198,0.1237543016376101,0.12108569503853384,0.08635928882102079,0.00048536509905589784,0.05948575312378712,10,"0,2,3,6,10,28,31,32,35,40,43,47,48,52,53,54,55,56,59,61,70,71,78,79,83,87,93,96,97,98,99,101,102,103,110,113,131,132,133,135,136,137,138,139,143,144,145,146,148,149,150,151,153,164,196,205,208,214,216,217,234,235,238,249",0.20421361975024402,submission_h104_broad_route_resid_c160_a085_52f826e6.csv,/Users/kbsoo/Downloads/cl2/hitl/h104_toxic_axis_residual_transport_hsjepa/submission_h104_broad_route_resid_c160_a085_52f826e6.csv,9,4,18,26,16,5,9,0.07571196634769553,0.08635928882102079,0.08436299447031632,0.07843238882872608,0.06295765381183605,0.04591341137879481,0.025139054222351607,/Users/kbsoo/Downloads/cl2/hitl/h104_toxic_axis_residual_transport_hsjepa/submission_h104_broad_route_resid_c160_a085_52f826e6.csv,250,True,0,0,4.809072010878156e-06,0.9999968291663552,87,True,0.0,0.0,-0.03317306178186923,0.1918249868743582,0.18689213544936092,0.1918249868743582,0.04046421485041936,0.03478387310822373,-0.10527522739441379,0.10357660335762642,0.10243285640692394,0.06879273024940269,0.004010380668810227,0.00024219645463496024,0.004010380668810227,0.19545693430512442,0.19037822215026234,0.19521473785048946,0.11076189714334152,6.0,0.0,0.020822512096090824,0.008843464226097572,5.0,0.0,-0.0017582832401623009,-0.0017995104672166046,0.00021997587936146664,40,47,47,0.5795911805379078,0.6450917896038252,-4.398619216059378e-05,0.8129819038542392,0.8200753542707885,0.8179590937212271,1.0087252254717005,1.0061221410247703,1.2740140039727992,/Users/kbsoo/Downloads/cl2/submission_h104_toxicresid_52f826e6_uploadsafe.csv,250,True,0,0,4.809072010878156e-06,0.9999968291663552,87,True
