source,avg_log_loss,Q1,Q2,Q3,S1,S2,S3,S4
adjacent_subject_token_event_cross_missing__absolute__c0.3_b0.1,0.6265248192933955,0.6714128607159816,0.7017960786892998,0.6734646563524326,0.5773922749835555,0.5789102481905634,0.5375290443941733,0.6451685717277624
adjacent_subject_token_event_cross_missing__deviation__c0.3_b0.1,0.6265553340840702,0.6712946547995917,0.7001867473037511,0.6740436928059492,0.5776018365698598,0.5797627655061495,0.5372923615308656,0.6457052800723238
adjacent_subject_token_event_cross_missing__absolute__c0.1_b0.1,0.6266388698665116,0.6718120806194378,0.7015117038354285,0.6736988275766541,0.5770670013324363,0.5792339676658597,0.5378667566879212,0.6452817513478437
adjacent_global_event_cross_missing__absolute__c0.03_b0.1,0.6266409610409595,0.6709744700792202,0.6997465270468568,0.6742051694977249,0.5761127044760297,0.5806001979955814,0.5383885722512194,0.646459085940084
adjacent_subject_token_only_event__deviation__c0.3_b0.1,0.6266701350250011,0.6726891612896119,0.697694178717722,0.6787267107293085,0.5725574522288543,0.5811518415401138,0.5340325413194914,0.6498390593499072
adjacent_subject_token_event_cross_missing__deviation__c0.3_b0.2,0.6266786032001723,0.6705175270071035,0.6966393753049955,0.6711514765733237,0.5805075240508826,0.5811052765832299,0.541454557510967,0.6453744853707035
adjacent_global_event_cross_missing__absolute__c0.1_b0.1,0.6267002267929505,0.6706728379778563,0.699948408348338,0.673790959594295,0.5762582194432103,0.581414030347202,0.5379585147910106,0.6468586170487409
same_global_event_cross_missing__absolute__c0.3_b0.1,0.6267355197085187,0.6709382636586919,0.7018078398842489,0.6722683099336025,0.5762335771801438,0.5815184782139118,0.5378185644503687,0.6465636046386632
same_global_event_cross_missing__deviation__c0.3_b0.1,0.6267463712196365,0.6718496911302704,0.7020941936537619,0.6749695468859944,0.5757592645159222,0.5806695052433496,0.5356796792597345,0.6462027178484231
adjacent_subject_token_event_cross_missing__deviation__c0.1_b0.1,0.6267629675626682,0.6716028333878118,0.7000468208878976,0.6741525151445109,0.577389006618035,0.5802147726991497,0.5380627449659032,0.6458720792353688
adjacent_subject_token_only_event__deviation__c0.1_b0.1,0.6267682442771273,0.6727277060361374,0.6975104041130388,0.6780229496235036,0.5738044640603978,0.5809853523265646,0.5349716860185186,0.6493551477617304
same_global_event_cross_missing__deviation__c0.1_b0.1,0.6267794486399334,0.6717168035479247,0.7012894324356739,0.6752578521656059,0.5758181318452827,0.58062813177371,0.5364018474085865,0.6463439413027503
same_global_event_cross_missing__absolute__c0.1_b0.1,0.6267860809154906,0.6710671749614489,0.7015241979792199,0.6728449893352187,0.5762245094078735,0.5811867765495026,0.5378539712306079,0.6468009469445627
same_global_event_cross_missing__absolute_plus_deviation__c0.3_b0.2,0.6267865993192077,0.6721515316170409,0.7040777249205411,0.6733360581691419,0.5762404042568194,0.5820762287226643,0.535957448011089,0.6436667995371567
same_global_event_cross_missing__deviation__c0.3_b0.2,0.6268000989424513,0.6715373657363243,0.7000843546303268,0.6727570610720954,0.576774892470707,0.5826574554549827,0.5375618387717173,0.6462277244610054
adjacent_subject_token_event_cross_missing__absolute__c0.03_b0.1,0.6268019609507365,0.6721186362186072,0.7013430670707468,0.673930829692753,0.5767596471956888,0.579529197870383,0.5383414852069986,0.6455908633999785
adjacent_global_event_cross_missing__absolute__c0.3_b0.1,0.626819710400757,0.670423085952492,0.7002238650143355,0.6734739743898215,0.5764585427197968,0.5823084404447096,0.5376339234119526,0.6472161408721909
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.3_b0.1,0.6268321790132838,0.6716958426251172,0.702761142953028,0.6753687128728759,0.5775566648560885,0.5791578742045222,0.5357216988737619,0.6455633167075929
adjacent_subject_token_event_cross_missing__absolute__c0.3_b0.2,0.6268413935673293,0.6708756357116671,0.6999732434515318,0.6700502693160929,0.5801037833417091,0.579912123009283,0.5425622651812835,0.644412434959738
adjacent_global_event_cross_missing__absolute__c0.03_b0.2,0.6268518222104911,0.6698302982068427,0.6952688437750277,0.6712420085328052,0.5777644565628655,0.5831523800687038,0.5440208049493213,0.6466839633778715
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.3_b0.2,0.626855703916023,0.6711634628077815,0.7015899448015626,0.673644417685354,0.5799752605130156,0.5790751843385891,0.5378121672928178,0.6447294899730398
adjacent_subject_token_only_event__absolute__c0.3_b0.1,0.6268883437865822,0.6730085052277119,0.6997258507127005,0.6774001770588194,0.5726226442235781,0.5813378075320929,0.5349223714145119,0.6492010503366602
adjacent_subject_token_event_cross_missing__absolute__c0.3_b0.05,0.6268909275734859,0.6721292622409956,0.7032179841959773,0.675502705485665,0.5764136650119304,0.579103897803348,0.535827863818586,0.6460411144578988
same_global_event_cross_missing__deviation__c0.1_b0.2,0.6268959314954027,0.671272883403221,0.6984708989452436,0.673273920827516,0.5768924300140047,0.5827047185144758,0.5391198958756371,0.6465367728877199
same_global_event_cross_missing__absolute__c0.03_b0.1,0.626899707690259,0.6713484182920827,0.7012885127397956,0.6735715880515022,0.5763507299688864,0.5808359707377441,0.5380820356298502,0.6468206984119522
adjacent_subject_token_event_cross_missing__deviation__c0.3_b0.05,0.6269417460574231,0.6720872690869607,0.7024328048898086,0.6757994753968981,0.5765215734652783,0.5796131331583462,0.535812799797319,0.6463251666073504
same_global_event_cross_missing__absolute_plus_deviation__c0.3_b0.1,0.6269417519741481,0.6723947429984828,0.7042654875873994,0.6752908631165075,0.5756684518871912,0.5807674299607,0.535050682631003,0.6451546056377536
adjacent_subject_token_event_cross_missing__absolute__c0.1_b0.2,0.6269594178830252,0.6715532677115867,0.6992594993637328,0.6704254934858569,0.579388828820586,0.5804851257379154,0.5430482571851694,0.6445554528763295
adjacent_subject_token_event_cross_missing__absolute__c0.1_b0.05,0.6269630640633986,0.6723451132586817,0.7030947760794254,0.6756317026871711,0.5762589253256493,0.5792768645080114,0.5360252461458385,0.6461088204390123
adjacent_subject_token_only_event__deviation__c0.3_b0.05,0.6269669378844764,0.6728120448279223,0.7011390860828717,0.6781752520034874,0.5738807989827797,0.5802650899503673,0.534061668695556,0.6484346246483502
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.1_b0.1,0.626975746473149,0.6722171419892577,0.7020920213426295,0.6751210208751824,0.5773338219758937,0.5794849445231959,0.536773427604435,0.6458078470014486
adjacent_global_event_cross_missing__absolute__c0.03_b0.05,0.6269773044580474,0.6719323874988433,0.702276908497032,0.6759100138736437,0.5757376627920205,0.579964244810137,0.5362907688807262,0.646729144853929
same_global_event_cross_missing__deviation__c0.03_b0.1,0.626986556124589,0.6716217024327517,0.7009531401980209,0.6754670145672118,0.5761304668515408,0.5808554175065612,0.5374187597092932,0.6464593916067436
adjacent_global_event_cross_missing__absolute__c0.1_b0.05,0.6269990973304117,0.671776054744843,0.7023751332775714,0.6756935932855747,0.575802321852227,0.5803728881754937,0.5360436022468072,0.6469300877303648
same_subject_token_only_event__absolute__c0.3_b0.1,0.6270013813440306,0.6725446965412241,0.7013129042865063,0.6765955459457104,0.5737183689720059,0.580414458910779,0.5374908254493904,0.646932869302598
same_global_event_cross_missing__absolute__c0.3_b0.2,0.627002482632499,0.6697632614243321,0.6994048288550592,0.6675418050062769,0.5779221890266458,0.5846705518549162,0.5429213104309506,0.6467934318293125
adjacent_subject_token_event_cross_missing__deviation__c0.03_b0.1,0.6270043134873075,0.6719921975766289,0.7002787433351291,0.674354621956313,0.5772291431447242,0.5804919450106726,0.5385736353486203,0.6461099080390641
adjacent_subject_token_only_event__deviation__c0.03_b0.1,0.627006173620269,0.6726434304534126,0.6981968994063411,0.6772363452713844,0.5750084252172286,0.5809215635786932,0.5362179038490668,0.6488186475657564
adjacent_global_event_cross_missing__deviation__c0.03_b0.1,0.627016425727664,0.6712481085621412,0.7004724772097491,0.6754182812158557,0.5761819091788314,0.5809951739541867,0.5384022297805456,0.6463968001923379
adjacent_subject_token_only_event__absolute__c0.1_b0.1,0.6270193778097771,0.6727991751562834,0.6994822475696844,0.6771001229958429,0.5739137695341154,0.5813323509097056,0.5352829178553327,0.649225060647476
adjacent_global_event_cross_missing__absolute__c0.1_b0.2,0.627020484556821,0.6692689661357761,0.6956974011121281,0.6704864309185963,0.5781128177851858,0.5847590185302958,0.5433402383413174,0.6474785190744473
adjacent_subject_token_only_event__deviation__c0.1_b0.05,0.6270220013016524,0.6728287478666723,0.7010583536635143,0.6778265443395372,0.5745331178203595,0.5801722059449977,0.5345477150106411,0.6481873244658446
adjacent_global_event_cross_missing__absolute_plus_deviation__c0.03_b0.1,0.6270318245283096,0.6713362670796664,0.701491182737951,0.6755346862287538,0.5762240215472451,0.5807600258892208,0.5373188840945143,0.6465577041208161
same_global_event_cross_missing__absolute__c0.3_b0.05,0.6270334793310127,0.6719144299270339,0.7033062933418537,0.6749189401573844,0.5758100973432836,0.5804781120381459,0.536010612010207,0.6467958704991803
adjacent_subject_token_event_cross_missing__deviation__c0.1_b0.05,0.6270468709004847,0.672248853730599,0.7023714220735962,0.6758627611048056,0.576409925754463,0.5798328778504572,0.536190265929303,0.6464119898601683
adjacent_global_event_cross_missing__absolute__c0.3_b0.05,0.6270512952647377,0.671642695751879,0.7025126921744095,0.6755211715759555,0.5759001337482328,0.5808205049532448,0.5358580927989692,0.6471037758504731
adjacent_subject_token_event_cross_missing__absolute__c0.03_b0.05,0.6270589514753696,0.6725100149615004,0.7030319673979257,0.6757601436340231,0.5761073953293298,0.5794350415460433,0.5362902316175745,0.6462778658411908
same_global_event_cross_missing__absolute__c0.1_b0.2,0.6270632031523489,0.6699642076532725,0.6987577052881901,0.6685943391059598,0.5778771011776783,0.584073609156778,0.5428831307944968,0.6472923288900662
same_global_event_cross_missing__absolute__c0.1_b0.05,0.6270640787340822,0.6719864243637542,0.703174678152018,0.6752204371447488,0.5758086970437497,0.5803022200990048,0.5360454247661894,0.6469106695691107
adjacent_subject_token_only_event__absolute__c0.3_b0.05,0.6270672756983531,0.6729485720448598,0.7021627436517301,0.6775138645410519,0.57393238434664,0.5803592773383437,0.534482981835289,0.6480711061305563
same_global_event_cross_missing__deviation__c0.3_b0.05,0.627072499330575,0.6723762136474466,0.7034349372668935,0.6762949305568188,0.5756017150146504,0.580101362627341,0.535105052840917,0.6465932833599567
adjacent_subject_token_event_cross_missing__deviation__c0.1_b0.2,0.6270767839794121,0.6710768352751818,0.6962825355976574,0.6712996251094652,0.5801020062033169,0.5820539367427405,0.5430428134506967,0.6456797354768264
same_global_event_cross_missing__deviation__c0.1_b0.05,0.6270838001819279,0.6723094255788056,0.7030315124479983,0.6764466246539153,0.5756305023277258,0.5800600172428843,0.5354489206024985,0.6466595984196677
adjacent_global_event_cross_missing__absolute_plus_deviation__c0.1_b0.1,0.6270840832831153,0.6714233336962384,0.7021950784137005,0.6757293510809662,0.5763642209298658,0.5812118986141286,0.5361341226190999,0.6465305776278072
adjacent_subject_token_only_event__deviation__c0.3_b0.2,0.6270843838560572,0.6731303978092182,0.6919668917543907,0.680262877340647,0.5711292593901317,0.5841310417421354,0.5356284336779223,0.6533417852779555
adjacent_global_event_cross_missing__deviation__c0.1_b0.1,0.6270846732908081,0.6712099800909157,0.7010913104562112,0.6755130310848196,0.5760463267484657,0.5815477056030681,0.537651175819268,0.6465331832329083
adjacent_subject_token_only_event__absolute__c0.03_b0.1,0.6270901706849877,0.672456544067114,0.6996885875878411,0.6767043101213244,0.5748488666529056,0.5811383822960865,0.5358519713391937,0.6489425327304492
same_global_event_cross_missing__absolute_plus_deviation__c0.1_b0.1,0.627090904980628,0.6722550410927288,0.7031192211896439,0.6751288679467666,0.5759280432912677,0.5809978174732876,0.5362565812561071,0.6459507626145943
same_subject_token_only_event__absolute__c0.3_b0.05,0.6271058378213157,0.6726945291151499,0.7029656628575883,0.6770811720104335,0.574455392582553,0.5798713291485368,0.5357795118506381,0.6468932671843098
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.03_b0.1,0.6271116087720173,0.6726231966795481,0.7015862414707991,0.6747689907543564,0.5770441196299665,0.5799498886420849,0.5376974717762196,0.6461113524511476
same_global_event_cross_missing__absolute__c0.03_b0.05,0.6271228932286654,0.6721311425967763,0.7030599819947224,0.6755905968572425,0.575873281242662,0.5801144039879464,0.5361807155071483,0.6469101304141596
same_subject_token_only_event__absolute__c0.1_b0.1,0.6271236628748235,0.6725039994123877,0.7011302039575811,0.676373157926011,0.574495594755323,0.5806557252186295,0.5380123836280003,0.6466945752258323
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.3_b0.05,0.6271328925428564,0.6723103441152262,0.7037481511615256,0.6764833705900868,0.5765594671328417,0.5794276639709364,0.5350978865967038,0.6463033642326748
adjacent_subject_token_only_event__deviation__c0.03_b0.05,0.6271486520596697,0.6727806184951471,0.701426371274675,0.6774327465034247,0.5751553854609293,0.5801397918457887,0.5351959381434652,0.6479097126942588
adjacent_subject_token_only_event__absolute__c0.1_b0.05,0.6271491933342992,0.6728525965301337,0.7020560737423688,0.6773737117813361,0.5746151017220908,0.5803598970222523,0.5346957455173018,0.6480912270246113
adjacent_global_event_cross_missing__deviation__c0.03_b0.05,0.6271648839665172,0.6720671586577796,0.7025971108661283,0.6765078811884647,0.5757749246164731,0.5801889529808313,0.5363363127001836,0.6466818467557596
adjacent_subject_token_event_cross_missing__deviation__c0.03_b0.05,0.62716985914912,0.6724517782613774,0.7025018270831714,0.6759731428916448,0.5763229016235545,0.5799614117923633,0.5364419054076401,0.6465360469840885
same_global_event_cross_missing__deviation__c0.03_b0.05,0.6271783849758349,0.6722649644549086,0.702862407707221,0.6765512238295205,0.5757779040091332,0.5801537704810334,0.5359250532720281,0.6467133710769998
same_subject_token_only_event__deviation__c0.3_b0.1,0.6271813429698355,0.6737259774170384,0.7004444730860895,0.6764278240227188,0.5736464546006108,0.5814823943079093,0.5370243963441229,0.6475178810103579
adjacent_subject_token_only_event__absolute_plus_deviation__c0.03_b0.1,0.6271820451833453,0.6735645150948454,0.6989194896229194,0.6776614627124989,0.5742918127388599,0.5811899071258149,0.535361082611637,0.6492860463768411
adjacent_subject_token_event_cross_missing__absolute__c0.03_b0.2,0.6271820768067019,0.6720787748950618,0.698760000601757,0.6707927183764318,0.578748823947475,0.5810070109005475,0.5438219417973049,0.6450652671283361
adjacent_global_event_cross_missing__absolute_plus_deviation__c0.3_b0.1,0.6271835459233681,0.671570639537937,0.7028550920897343,0.6761839958226152,0.576569030209797,0.5816980305662305,0.5350089871107438,0.6463990461265189
same_subject_token_only_event__absolute__c0.1_b0.05,0.6271880864379658,0.6726866959017962,0.7028921956264735,0.6769841711607213,0.5748699509823336,0.5800031519498917,0.5360866562516816,0.6467937831928631
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.1_b0.05,0.6271924847318756,0.6725689832728223,0.7034204760899446,0.6763645435994738,0.5764398779735441,0.5795534986039912,0.5355845377070072,0.6464154758763452
adjacent_subject_token_only_event__absolute__c0.03_b0.05,0.627197683905829,0.6726863472192476,0.7021801797043572,0.6771826689593154,0.5751031321153826,0.5802642199482229,0.5350118029487991,0.6479554364454785
adjacent_global_event_cross_missing__deviation__c0.3_b0.1,0.6272083029423473,0.6711358697951469,0.702003701332743,0.6757670592600507,0.5761587314408184,0.5822442601265085,0.5366147871140284,0.646533711527135
adjacent_global_event_cross_missing__absolute_plus_deviation__c0.03_b0.05,0.6272089515965791,0.6721396385733596,0.7031628076366024,0.6765831221397273,0.575841252109621,0.580125894848856,0.5358136868344305,0.6467962590334575
adjacent_global_event_cross_missing__deviation__c0.1_b0.05,0.6272103242361052,0.6720539942306732,0.7029141657004035,0.6765510360445426,0.5757172987074783,0.5805015607614461,0.5359766255712761,0.6467575886369158
same_global_event_cross_missing__absolute_plus_deviation__c0.1_b0.2,0.6272157790297402,0.6719985014406017,0.7017805012714354,0.6729519695970895,0.5768339201126079,0.5829286289715803,0.5386456920218998,0.645371239792967
same_subject_token_only_event__absolute__c0.03_b0.1,0.6272166374424237,0.6723395440999802,0.7009301353330923,0.676261001851809,0.5750618956613902,0.5808803846881513,0.5384161921243265,0.6466273083382162
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.1_b0.2,0.6272237006554923,0.6722136887985332,0.7001911308429755,0.6731064017773007,0.5795830499252856,0.5799972945811998,0.5401869566071359,0.6452873820560151
same_global_event_cross_missing__absolute_plus_deviation__c0.3_b0.05,0.6272257171887263,0.6727142226101744,0.7045678432226958,0.6764635562709173,0.5756056651338274,0.5802604365332403,0.5348354658028138,0.6461328307474149
same_subject_token_only_event__deviation__c0.1_b0.1,0.6272293270837428,0.6733105324789688,0.7001944434495622,0.6761510108735168,0.5744155829575275,0.5814165252175255,0.5376688677932923,0.6474483268158064
same_subject_token_only_event__deviation__c0.3_b0.05,0.6272331139959209,0.673306500544294,0.7025554252817545,0.6769928546881945,0.5744405415706998,0.5804722191415707,0.5356361995878891,0.647228057157044
adjacent_global_only_event__absolute_plus_deviation__c0.3_b0.1,0.627238628918688,0.6725084782290845,0.7015776713200734,0.6778031596918678,0.5740932519227854,0.5808002181261185,0.5358064612981245,0.6480811618427621
adjacent_subject_token_only_event__deviation__c0.1_b0.2,0.6272394102151445,0.6732119444616536,0.691504018101553,0.6788270474953196,0.573445533002764,0.583855576895599,0.5374277567813833,0.6524039947677385
same_global_event_cross_missing__absolute_plus_deviation__c0.03_b0.1,0.6272409340154894,0.6720125406088414,0.7023194704120684,0.6750609967854189,0.5761842286284132,0.5811285727052561,0.5373162894392324,0.6466644395291955
adjacent_subject_token_event_cross_missing__absolute_plus_deviation__c0.03_b0.05,0.6272500088819343,0.6727741334671868,0.7031786353114844,0.6761911178832146,0.5762839234353492,0.579741508094967,0.5360233426942818,0.6465574012870556
same_subject_token_only_event__absolute__c0.03_b0.05,0.627251332790473,0.6726164197706174,0.7028099527126567,0.6769405297543292,0.5751712915702236,0.5801203125948711,0.5363199246417073,0.6467808984889057
