kind,iteration,proxy_name,ridge_mult,cap_mult,loo_mae,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,uniform_mae,weight_eff_n,weight_max_over_uniform,weight_top50_mass,weight_top200_mass
real,-1,h012_median_posterior,0.001,12.0,1.3653746507116122e-05,2.638134672496211e-05,0.9909774436090225,0.9998663930391594,1.1104943817595754e-06,0.0008854300328161128,1747.3482988877477,1.7494265298590495,0.0361490028135551,0.12776873003034722
permute_actual,0,h012_median_posterior,0.001,12.0,0.003491700052169204,0.006813968934451478,0.09774436090225563,-0.08088800314035499,0.0030593147174014157,0.0019582771849909605,1133.4423151110052,8.741423042766861,0.12403320679302111,0.3319414100519932
permute_actual,1,h012_median_posterior,0.001,12.0,0.0033299650619510136,0.0058347379008892785,0.2270676691729323,0.14178049182794333,0.0030228468633778224,0.0016783313078524314,1009.2750374427087,8.238126156979092,0.1737701758002053,0.3978594429660911
permute_actual,2,h012_median_posterior,0.001,12.0,0.004294637636600452,0.007662358126481559,-0.022556390977443608,-0.18095004135665763,0.004148616262592537,0.001945100358243098,931.6428554439663,8.343479241778006,0.17320182697039727,0.42609322834411545
permute_actual,3,h012_median_posterior,0.001,12.0,0.003743275378733796,0.006476560973789359,-0.018045112781954885,0.0947637604387461,0.0033816231491159135,0.0018167293784262946,958.7951219191782,9.129800488019251,0.18370903445038617,0.4282851290153746
permute_actual,4,h012_median_posterior,0.001,12.0,0.006085542485840391,0.008693989316372375,-0.09774436090225563,0.004397839400481356,0.006126602293758237,0.0019381905766793057,928.4013863136004,8.956362335975214,0.21285017080806645,0.4622601968675065
permute_actual,5,h012_median_posterior,0.001,12.0,0.004304313402839153,0.0072787518564903534,-0.27669172932330827,-0.38097286201499253,0.0040532736115818,0.0019767840882869226,962.0129962041832,6.945239295113781,0.1650102621608283,0.4030600396941305
permute_actual,6,h012_median_posterior,0.001,12.0,0.003085773597099987,0.005788322234795134,0.02857142857142857,-0.013512561944973507,0.002800173160868888,0.0017011294415016094,1027.116522571721,8.207196145081536,0.15573323704155123,0.38451166143601273
permute_actual,7,h012_median_posterior,0.001,12.0,0.0043818540972046845,0.006920169470960835,0.13082706766917293,0.11222699545514024,0.004109897297873205,0.0017320040236878185,1085.9759966827087,7.82458572427581,0.1366789572657207,0.3317686624765773
permute_actual,8,h012_median_posterior,0.001,12.0,0.0028392400974605395,0.005012119693356141,0.11578947368421053,-0.050455246734353296,0.002549636865965727,0.0020672760883824687,1100.3117383447295,8.385875385474058,0.1485388578709599,0.3458536164442668
permute_actual,9,h012_median_posterior,0.001,12.0,0.0046406304770359365,0.006481130633824494,0.030075187969924807,-0.11352074486194663,0.004394028775420804,0.0015965977905867859,842.3845332518447,8.231766617534399,0.19677804815909544,0.48790437151020366
permute_actual,10,h012_median_posterior,0.001,12.0,0.0029072550942287247,0.005100270013186602,-0.26917293233082706,-0.32826994433220635,0.0027214140440964944,0.0019951981699314336,1017.825522586137,6.383174845019342,0.1420308979982606,0.3475508586882554
permute_actual,11,h012_median_posterior,0.001,12.0,0.0030268758149034998,0.005095443531349269,0.5458646616541353,0.29043020223576677,0.0028585923968572026,0.0015175281633511889,996.9444594586201,7.811730355021457,0.16005015185445554,0.39369063134631566
permute_actual,12,h012_median_posterior,0.001,12.0,0.008442426511467076,0.012007645329289525,-0.5082706766917292,-0.3606272407919279,0.008428403189432077,0.0020026686323827724,1026.7698874477358,8.073276502190213,0.17493061039947838,0.3920529469813564
permute_actual,13,h012_median_posterior,0.001,12.0,0.007829737419477118,0.010234482527852785,0.07218045112781954,-0.009551844085416617,0.007810404487411786,0.0016794549132439648,845.0071051355292,8.557501238589566,0.2072686818104634,0.4881837333426102
permute_actual,14,h012_median_posterior,0.001,12.0,0.0023303823285345565,0.004908655353783889,0.23609022556390977,0.23956944634071498,0.002243541134871014,0.0017456656759727116,1029.9319910148834,7.70674799944104,0.15558469349646048,0.3697572235749504
permute_actual,15,h012_median_posterior,0.001,12.0,0.0041496964606474885,0.006900399456638492,-0.11578947368421053,-0.07209065436391952,0.0039629622044895976,0.0018974258252755726,1052.4493779457712,7.61545047683986,0.1420934697920893,0.35560462326708586
permute_actual,16,h012_median_posterior,0.001,12.0,0.004401648707751377,0.0066136863137558986,0.1518796992481203,-0.016218109195513874,0.0042496147186956755,0.001586515735774268,1027.2013347858233,9.587311832695862,0.20407316291907263,0.38037005696705034
permute_actual,17,h012_median_posterior,0.001,12.0,0.004916509025117683,0.007140870456172673,-0.10225563909774435,-0.23934616739736278,0.004956404252462823,0.0019056321487274936,998.7831306287148,9.366860499050595,0.16772011897709793,0.41841932627574924
permute_actual,18,h012_median_posterior,0.001,12.0,0.009512141500046176,0.012859053678614646,0.12330827067669171,-0.20773136395634365,0.009566985685302235,0.0017926590629427773,852.5386966374834,7.656917123661953,0.20280800275295263,0.49395450309664557
permute_actual,19,h012_median_posterior,0.001,12.0,0.0075061829660071685,0.011298519687267621,-0.22105263157894736,-0.3661476813746219,0.007129379701546132,0.00195000560274435,1008.8549621438882,7.612714502215808,0.16068244459067021,0.39833087744555856
permute_actual,20,h012_median_posterior,0.001,12.0,0.0041386289103331544,0.005677498181356698,-0.2601503759398496,-0.24463504565241437,0.003925947652242331,0.0018272575131835674,955.2366248893169,7.2593539103730125,0.18472847216787702,0.42858154929343273
permute_actual,21,h012_median_posterior,0.001,12.0,0.0035936854664063594,0.00626709420106692,-0.15939849624060148,-0.1305906805495321,0.0034258817807635714,0.0020195372802930276,897.9758695292915,7.595870524504235,0.17998845505360037,0.4429200163759996
permute_actual,22,h012_median_posterior,0.001,12.0,0.0035063632080661483,0.005536532999605185,0.03458646616541353,-0.11903457976044358,0.003072563048803041,0.001823665867583439,1039.0466685632607,7.007255391598778,0.1523643835354725,0.35776461821487104
permute_actual,23,h012_median_posterior,0.001,12.0,0.0025267573246521248,0.005681852146948257,-0.1639097744360902,-0.05510110698345658,0.0020048960838720043,0.0019438500694318218,969.5335509018781,7.184312912426934,0.1768697039254808,0.39295100433998315
permute_actual,24,h012_median_posterior,0.001,12.0,0.004261123193121066,0.006871136566719519,-0.12330827067669171,-0.15325320082596333,0.004154016027977392,0.0019215787569399477,1124.5261591329863,8.601243562317938,0.13820649630366316,0.35024400161867564
permute_actual,25,h012_median_posterior,0.001,12.0,0.009828280676611015,0.01232266439240413,-0.12330827067669171,-0.45657209985499597,0.009572836760248943,0.0018779126349909823,859.3110512041433,7.547119850536443,0.21143210389966743,0.4962482036340673
permute_actual,26,h012_median_posterior,0.001,12.0,0.011248713895017665,0.013746836620430932,0.11729323308270674,-0.22172092111718972,0.011119513889138562,0.0016074010941839057,1018.4428776511787,8.221202854606013,0.20679400861649994,0.4214479201835281
permute_actual,27,h012_median_posterior,0.001,12.0,0.0050607692227371825,0.007049986818877215,-0.2300751879699248,-0.27360613854252647,0.004958226231224168,0.0019056621107751532,1006.0077812391609,7.4215577181070245,0.15905505269481718,0.414380118972074
permute_actual,28,h012_median_posterior,0.001,12.0,0.005084464137096996,0.007255755306985614,-0.016541353383458645,0.0725205872154266,0.00519458440201008,0.0016552666134893833,910.5988071803317,8.191576476262652,0.19647229244611508,0.45281859574318045
permute_actual,29,h012_median_posterior,0.001,12.0,0.0036036525435717954,0.005997476477149092,-0.04060150375939849,-0.05485845458942521,0.003202384065725725,0.0016905305928233256,1081.2071736367386,7.60506630206525,0.134839521705669,0.3443692339380009
permute_actual,30,h012_median_posterior,0.001,12.0,0.009351153025871037,0.01315270519651928,-0.29323308270676685,-0.3401070088873722,0.009212959215655367,0.002033901100879386,936.6062228695638,7.410051528402483,0.18237945024447544,0.43385346855304313
permute_actual,31,h012_median_posterior,0.001,12.0,0.005005821539496045,0.00753985584413973,-0.42255639097744363,-0.468376058107582,0.004912956924405109,0.0021330475752921393,825.9405672656093,7.193143369473468,0.1894514574689356,0.48549471528746124
permute_actual,32,h012_median_posterior,0.001,12.0,0.0049425664416659085,0.00857523500379228,0.021052631578947364,-0.07386625156272728,0.004210774195652525,0.0016844601187274773,975.6505210313143,7.5661934826894175,0.14874927055718037,0.4049957538805446
permute_actual,33,h012_median_posterior,0.001,12.0,0.004529825093627775,0.006544382135842595,-0.5172932330827067,-0.46321640328652214,0.004350224048043261,0.002009147774049405,1014.6086967781902,8.891725935891223,0.17298998147999933,0.39696150567025557
permute_actual,34,h012_median_posterior,0.001,12.0,0.004655331245669074,0.006578800328300662,-0.15939849624060148,-0.25675104326349896,0.004672155904287112,0.002072610109991839,925.0649913080578,7.7522882255942855,0.18858860327344265,0.45972812562019716
permute_actual,35,h012_median_posterior,0.001,12.0,0.004108858070653037,0.006833937343749088,-0.03909774436090225,-0.031730656391027096,0.0035963125575317117,0.0016477412243944209,940.6857255136692,7.336174964446016,0.1753588681254622,0.42621603285319454
permute_actual,36,h012_median_posterior,0.001,12.0,0.010594576125528056,0.013393801635719602,-0.03609022556390977,-0.27674243063932774,0.010422365132512965,0.0015195717330499987,1014.572140140037,7.7706519024664065,0.19078077245046787,0.407284402027241
permute_actual,37,h012_median_posterior,0.001,12.0,0.003923394685780688,0.004943935645928542,0.5172932330827067,0.6214430881952325,0.003939604679869339,0.001486209785374412,1202.6873502732699,10.047927505516338,0.1513500568967463,0.34956410490346096
permute_actual,38,h012_median_posterior,0.001,12.0,0.005759408855290438,0.007576826792836222,0.05714285714285714,0.09873451593635017,0.005769163184320655,0.0014961431094436734,908.9079655274395,7.9503827208472915,0.20088148570107642,0.46390273475290517
permute_actual,39,h012_median_posterior,0.001,12.0,0.004106846535388373,0.007282629741764869,-0.12330827067669171,-0.2538001844388812,0.003588624891806472,0.0018172271924838585,939.0079215020088,7.690901633149805,0.15660744468506488,0.41052494743695767
permute_actual,40,h012_median_posterior,0.001,12.0,0.0032435736431867986,0.005177667534227436,-0.06616541353383458,0.1680452352147218,0.002932597890993726,0.0017073263408189884,1072.972828037425,7.994931279326293,0.14568741071196664,0.32879127648968526
