loo_mae,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,uniform_mae,weight_eff_n,weight_max_over_uniform,weight_top50_mass,weight_top200_mass,proxy_name,ridge_mult,cap_mult,config_score
1.3653746507116122e-05,2.638134672496211e-05,0.9909774436090225,0.9998663930391594,1.1104943817595754e-06,0.0008854300328161128,1747.3482988877477,1.7494265298590495,0.0361490028135551,0.12776873003034722,h012_median_posterior,0.001,12.0,-5.9029112300365154e-05
1.3653746507116122e-05,2.638134672496211e-05,0.9909774436090225,0.9998663930391594,1.1104943817595754e-06,0.0008854300328161128,1747.3482988877477,1.7494265298590495,0.0361490028135551,0.12776873003034722,h012_median_posterior,0.001,25.0,-5.9029112300365154e-05
1.3653746507116122e-05,2.638134672496211e-05,0.9909774436090225,0.9998663930391594,1.1104943817595754e-06,0.0008854300328161128,1747.3482988877477,1.7494265298590495,0.0361490028135551,0.12776873003034722,h012_median_posterior,0.001,50.0,-5.9029112300365154e-05
1.3653746507116122e-05,2.638134672496211e-05,0.9909774436090225,0.9998663930391594,1.1104943817595754e-06,0.0008854300328161128,1747.3482988877477,1.7494265298590495,0.0361490028135551,0.12776873003034722,h012_median_posterior,0.001,100.0,-5.9029112300365154e-05
1.3653746507116122e-05,2.638134672496211e-05,0.9909774436090225,0.9998663930391594,1.1104943817595754e-06,0.0008854300328161128,1747.3482988877477,1.7494265298590495,0.0361490028135551,0.12776873003034722,h012_median_posterior,0.001,0.0,-5.9029112300365154e-05
1.4341163607849064e-05,2.5965487107389353e-05,0.9894736842105262,0.9998564635898576,5.941399393738327e-07,0.0008854300328161128,1747.1548549515778,1.711733445793489,0.036617242689280155,0.12808013952159583,h012_median_posterior,0.0003,12.0,-5.83253593521457e-05
1.4341163607849064e-05,2.5965487107389353e-05,0.9894736842105262,0.9998564635898576,5.941399393738327e-07,0.0008854300328161128,1747.1548549515778,1.711733445793489,0.036617242689280155,0.12808013952159583,h012_median_posterior,0.0003,25.0,-5.83253593521457e-05
1.4341163607849064e-05,2.5965487107389353e-05,0.9894736842105262,0.9998564635898576,5.941399393738327e-07,0.0008854300328161128,1747.1548549515778,1.711733445793489,0.036617242689280155,0.12808013952159583,h012_median_posterior,0.0003,50.0,-5.83253593521457e-05
1.4341163607849064e-05,2.5965487107389353e-05,0.9894736842105262,0.9998564635898576,5.941399393738327e-07,0.0008854300328161128,1747.1548549515778,1.711733445793489,0.036617242689280155,0.12808013952159583,h012_median_posterior,0.0003,100.0,-5.83253593521457e-05
1.4341163607849064e-05,2.5965487107389353e-05,0.9894736842105262,0.9998564635898576,5.941399393738327e-07,0.0008854300328161128,1747.1548549515778,1.711733445793489,0.036617242689280155,0.12808013952159583,h012_median_posterior,0.0003,0.0,-5.83253593521457e-05
