file,basename,scenario_count,posterior_delta_mean,posterior_delta_median,posterior_delta_p10,posterior_delta_p90,posterior_delta_max,posterior_beats_current_rate,changed_rows,changed_cells,mean_abs_logit_delta,l1_logit_delta,max_abs_logit_delta,max_abs_prob_delta,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,cos_h010_bad,proj_h010_bad,cos_e323_bad,proj_e323_bad,cos_e216_bad,proj_e216_bad,cos_e267_bad,proj_e267_bad,cos_e368_q2s1,proj_e368_q2s1,cos_e95_good,proj_e95_good,cos_mixmin_good,proj_mixmin_good,candidate_id,family,alpha,target_subset,cell_mode,k,min_consistency,mean_cell_score_changed,min_consistency_changed,mean_consistency_changed,public_bad_cos_pos_sum,h012_big_bet_gate,h012_extreme_sensor_gate,h012_score,h012_decision,decision_rank
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k120_a1_c39635d5.csv,submission_h012_target_S2_k120_a1_c39635d5.csv,27,-0.0012522196082928169,-0.0015159786782980116,-0.0015329936366184082,-0.001276427911510716,0.004308066357824197,0.9629629629629629,120,120,0.11320968266262854,198.11694465959994,11.645525482788115,0.1446780175552298,0,0,0,0,120,0,0,-5.4705906150110844e-11,-7.123492179674895e-10,-6.211398728725584e-11,-9.183396534458029e-10,-0.3982857940704946,-7.975787338206178,0.0,0.0,0.0,0.0,0.007575819813757161,0.3023499451250172,-0.04878154914451379,-1.7164930552784508,target_S2_k120_a1,target_top,1.0,S2,top,120,0.55,1.6424766122212517,0.9629629629629629,0.9876543209876544,0.0,True,True,-0.0018030031012598756,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k120_a0.7_1088a246.csv,submission_h012_target_S2_k120_a0.7_1088a246.csv,27,-0.0012552617986419518,-0.0014398931476455959,-0.001451803618469874,-0.0012722076108944726,0.0026369383776400587,0.9629629629629629,120,120,0.07924677786384461,138.68186126172807,8.151867837949908,0.11633259380752858,0,0,0,0,120,0,0,-5.470590615006125e-11,-4.986444525768326e-10,-6.211398728719949e-11,-6.428377574115334e-10,-0.39828579407047876,-5.583051136744585,0.0,0.0,0.0,0.0,0.007575819813753032,0.21164496158741614,-0.048781549144519674,-1.201545138695169,target_S2_k120_a0.7,target_top,0.7,S2,top,120,0.55,1.6424766122212517,0.9629629629629629,0.9876543209876544,0.0,True,True,-0.0017999996767832861,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_S_k50_a0.4_c4c894db.csv,submission_h012_top_S_k50_a0.4_c4c894db.csv,27,-0.0013437494836363465,-0.0015150151369551913,-0.0015247367700596788,-0.001157448743230639,0.0002734690263056179,0.9259259259259259,37,50,0.09866976266794239,172.67208466889917,4.662635483698483,0.10241170480070028,0,0,0,22,18,4,6,-0.2566789576933695,-2.2253700033327575,0.018480381317113298,0.18191900979452655,-0.19433630019235645,-2.5911103343755664,0.0,0.0,0.0019934135020535414,0.15983069258997906,0.009664702442882273,0.2568159375658849,-0.026570274438882907,-0.6224948026153515,top_S_k50_a0.4,top,0.4,S,top,50,0.55,8.61366652319909,0.9629629629629629,0.9970370370370369,0.018480381317113298,True,True,-0.0017132362330731518,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k50_a0.4_5502385b.csv,submission_h012_top_Q_k50_a0.4_5502385b.csv,27,-0.0011723754595178335,-0.0012804645760917126,-0.0012870022849026032,-0.0012061504730952683,0.0003364665595864805,0.9629629629629629,47,50,0.02182067439046961,38.18618018332182,4.943456475649652,0.18728850418444387,24,5,21,0,0,0,0,2.8632720076969914e-11,1.0209951819481406e-10,-0.006756209092940163,-0.027353906600303783,-0.040695700716712024,-0.22316682227414505,-0.05424013743870561,-1.119021816899468,-0.5493919402660357,-18.117329889856702,-0.07035294267601984,-0.7688911716248221,-0.062028099200520104,-0.5976917824900314,top_Q_k50_a0.4,top,0.4,Q,top,50,0.55,1.8777437059690576,0.9629629629629629,0.9925925925925927,2.8632720076969914e-11,True,False,-0.001696160410483648,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_all_k70_a0.7_9138ce32.csv,submission_h012_stable_all_k70_a0.7_9138ce32.csv,27,-0.002305647204055062,-0.002786601630911172,-0.002806394715136465,-0.0007602712802873581,0.000445920418358394,0.9259259259259259,53,70,0.20641707565343567,361.2298823935124,8.651048832386786,0.29411027902876097,7,0,4,26,23,4,6,-0.24146306512020943,-3.9623142111677097,0.018016626878691797,0.33568109257037326,-0.1975720644864332,-4.985902186799037,-0.0019168141328804612,-0.18198470664988656,-0.2022443974179617,-30.69202375143024,-0.012940719876483717,-0.6508458811519273,-0.04262056758909804,-1.8899275625231737,stable_all_k70_a0.7,stable_top,0.7,all,stable_top,70,0.75,7.336846480633541,0.9629629629629629,0.9952380952380953,0.018016626878691797,True,True,-0.0016806044126353233,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k50_a0.4_85c97d98.csv,submission_h012_top_all_k50_a0.4_85c97d98.csv,27,-0.0016674230200018473,-0.001907844940619665,-0.0019210564928773385,-0.0009848662882595907,-0.00016256285237082469,1.0,38,50,0.1104949954243235,193.36624199256613,4.943456475649652,0.18728850418444387,5,0,1,21,16,4,3,-0.2348165129160694,-2.1901435574725854,0.011930106231597381,0.1263407503023189,-0.18810818215525746,-2.6981845311488057,0.0,0.0,-0.19112492931621383,-16.485879042675094,-0.007746561996553145,-0.2214493810208985,-0.03825427137246164,-0.9641655488886164,top_all_k50_a0.4,top,0.4,all,top,50,0.55,9.623407678468816,0.9629629629629629,0.9955555555555555,0.011930106231597381,True,True,-0.0016711057339111313,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k120_a0.7_94eb208f.csv,submission_h012_target_S1_k120_a0.7_94eb208f.csv,27,-0.0012190375094790521,-0.0013826563038607676,-0.0013953501730456527,-0.0011479074009415904,0.0017408235935365887,0.9629629629629629,120,120,0.10670213399224125,186.72873448642218,8.159612096475124,0.15154162030558238,0,0,0,120,0,0,0,-0.349661252856561,-3.861854208105318,0.015525084083046748,0.19468725362026562,0.0,0.0,0.0,0.0,-0.013450283986937421,-1.373822555088155,3.8204214993235175e-18,1.2932460692464053e-16,0.003238493605588677,0.0966538450824379,target_S1_k120_a0.7,target_top,0.7,S1,top,120,0.55,2.2142583349992058,0.9259259259259259,0.9888888888888889,0.015525084083046748,True,True,-0.001658880988552787,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k120_a1_8f3726be.csv,submission_h012_target_S1_k120_a1_8f3726be.csv,27,-0.001222655406213211,-0.0014563965410441936,-0.0014745306398797435,-0.0011210409654455072,0.0030057175980941395,0.9629629629629629,120,120,0.1524316199889068,266.7553349805869,11.656588709246375,0.19128189645118865,0,0,0,120,0,0,0,-0.34966125285655886,-5.516934583007095,0.015525084083032626,0.2781246480286741,0.0,0.0,0.0,0.0,-0.013450283986938701,-1.962603650125909,3.820421499323884e-18,1.847494384637731e-16,0.003238493605586006,0.13807692154621354,target_S1_k120_a1,target_top,1.0,S1,top,120,0.55,2.2142583349992058,0.9259259259259259,0.9888888888888889,0.015525084083032626,True,True,-0.0016334617117503695,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_S_k70_a1.1_fca11473.csv,submission_h012_stable_S_k70_a1.1_fca11473.csv,27,-0.0015885826126300605,-0.0020671636971589203,-0.002102220420146367,-0.000971604980672839,0.0026833896049547907,0.9259259259259259,50,70,0.26477194543413207,463.35090450973115,11.656588709246375,0.20182514841640142,0,0,0,29,24,8,9,-0.26319872105389275,-5.745556778556072,0.014240377167676725,0.35295962634223804,-0.2006999386217396,-6.737760962820282,0.0,0.0,-0.0034285873587994384,-0.6921725766780906,0.0099187829536825,0.6636334295083188,-0.02573695227330952,-1.518214693487889,stable_S_k70_a1.1,stable_top,1.1,S,stable_top,70,0.75,6.514509204631519,0.9629629629629629,0.9973544973544973,0.014240377167676725,True,True,-0.0016277338534218364,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k120_a1.35_c4edf4cd.csv,submission_h012_target_S2_k120_a1.35_c4edf4cd.csv,27,-0.0011199782876149264,-0.001416331021724184,-0.0014393012154567196,-0.001128694330785632,0.005051901520130191,0.9629629629629629,120,120,0.1258931430354603,220.31300031205552,11.645525482788115,0.16688870117865584,0,0,0,0,120,0,0,-5.7423394691047824e-11,-7.645139040735914e-10,-6.519946855543662e-11,-9.855888320122809e-10,-0.42150894471495254,-8.630249151821504,0.0,0.0,0.0,0.0,0.006339509481420319,0.25868646287955793,-0.05136437001030692,-1.847932986621129,target_S2_k120_a1.35,target_top,1.35,S2,top,120,0.55,1.6424766122212517,0.9629629629629629,0.9876543209876544,0.0,True,False,-0.0016023729922636353,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k80_a0.7_d52fb75d.csv,submission_h012_target_S2_k80_a0.7_d52fb75d.csv,27,-0.0011029727803760691,-0.0012795892311047092,-0.0012894386663179513,-0.0011132065704659176,0.0025529252807022394,0.9629629629629629,80,80,0.07479431006389121,130.89004261180963,8.151867837949908,0.11633259380752858,0,0,0,0,80,0,0,-5.365223119203073e-11,-4.885634044376054e-10,-6.091762737738609e-11,-6.298415667496509e-10,-0.3817566511202131,-5.346133158252792,0.0,0.0,0.0,0.0,0.007323727891530907,0.2044028126799456,-0.04994690999117808,-1.2290498503058238,target_S2_k80_a0.7,target_top,0.7,S2,top,80,0.55,2.3275851251297857,0.9629629629629629,0.9921296296296296,0.0,True,False,-0.001577933353150699,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k80_a1_ebcf1f89.csv,submission_h012_target_S2_k80_a1_ebcf1f89.csv,27,-0.0010879383822724705,-0.0013402475975990867,-0.0013543182193322897,-0.0011025580824008372,0.004134773133553541,0.9629629629629629,80,80,0.10684901437698084,186.98577515971647,11.645525482788115,0.1446780175552298,0,0,0,0,80,0,0,-5.3652231192080294e-11,-6.979477206257363e-10,-6.09176273774424e-11,-8.997736667859707e-10,-0.38175665112022744,-7.637333083217901,0.0,0.0,0.0,0.0,0.007323727891535014,0.29200401811434495,-0.0499469099911723,-1.7557855004365293,target_S2_k80_a1,target_top,1.0,S2,top,80,0.55,2.3275851251297857,0.9629629629629629,0.9921296296296296,0.0,True,False,-0.001561271105844179,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_S_k50_a0.7_4a97986f.csv,submission_h012_top_S_k50_a0.7_4a97986f.csv,27,-0.001292719273269569,-0.001592434166577579,-0.001609447024510432,-0.0009666929775595072,0.0015374131191293878,0.9259259259259259,37,50,0.172672084668909,302.17614817059075,8.159612096475124,0.10346752668168546,0,0,0,22,18,4,6,-0.25667895769338045,-3.8943975058327243,0.018480381317124043,0.31835826714062526,-0.19433630019235534,-4.534443085157472,0.0,0.0,0.0019934135020533805,0.2797037120324454,0.009664702442879597,0.44942789074019607,-0.026570274438885898,-1.089365904577043,top_S_k50_a0.7,top,0.7,S,top,50,0.55,8.61366652319909,0.9629629629629629,0.9970370370370369,0.018480381317124043,True,True,-0.0015020683832553075,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k80_a0.7_3ddb42fc.csv,submission_h012_target_S1_k80_a0.7_3ddb42fc.csv,27,-0.0010991674027282792,-0.0012549895706054236,-0.0012681083449577954,-0.001033794367673078,0.0017677471678833163,0.9629629629629629,80,80,0.1023284734739043,179.07482857933252,8.159612096475124,0.15154162030558238,0,0,0,80,0,0,0,-0.3437899180692668,-3.794535863403376,0.018577714630265862,0.23281609766442754,0.0,0.0,0.0,0.0,-0.01201337798579538,-1.2262569740437963,0.0,0.0,0.0028175040229894656,0.08403453419200009,target_S1_k80_a0.7,target_top,0.7,S1,top,80,0.55,3.1865202233864904,0.9629629629629629,0.9898148148148147,0.018577714630265862,True,False,-0.0014942123421042032,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k80_a1_13507ff3.csv,submission_h012_target_S1_k80_a1_13507ff3.csv,27,-0.0010934077830159932,-0.001316010879983302,-0.0013347519862009758,-0.0010000177329371868,0.0030021844607141506,0.9629629629629629,80,80,0.14618353353413968,255.82118368474443,11.656588709246375,0.19128189645118865,0,0,0,80,0,0,0,-0.34378991806926407,-5.420765519147178,0.018577714630251985,0.33259442523461963,0.0,0.0,0.0,0.0,-0.0120133779857965,-1.7517956772053962,0.0,0.0,0.0028175040229867516,0.12004933455987372,target_S1_k80_a1,target_top,1.0,S1,top,80,0.55,3.1865202233864904,0.9629629629629629,0.9898148148148147,0.018577714630251985,True,False,-0.0014581318594834,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q3_k120_a0.7_e62d3b4d.csv,submission_h012_target_Q3_k120_a0.7_e62d3b4d.csv,27,-0.0010085043117389187,-0.0010964817577091325,-0.0011042040070251208,-0.001030645214176535,0.0008021007810377837,0.9629629629629629,120,120,0.018492361087194136,32.361631902589735,8.651048832386786,0.29411027902876097,0,0,120,0,0,0,0,-7.67429507675171e-12,-2.2887424701549217e-11,-8.713521087248056e-12,-2.95057945436628e-11,-0.090439888415174,-0.41479973096624156,-0.17019627974773546,-2.936737877854053,0.008869378340028598,0.24462590130972606,-0.17754320275892124,-1.6228710249689853,-0.15653456663245122,-1.2615266132076677,target_Q3_k120_a0.7,target_top,0.7,Q3,top,120,0.55,0.3800234394770187,0.9629629629629629,0.9941358024691359,0.0,True,False,-0.0014376791457897547,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k120_a1.35_b436329c.csv,submission_h012_target_S1_k120_a1.35_b436329c.csv,27,-0.0010996351504337428,-0.001358858365628325,-0.001383339399056317,-0.0009642231646087065,0.0034610306791576935,0.9629629629629629,120,120,0.16284340608321454,284.97596064562543,11.656588709246375,0.22331018604347197,0,0,0,120,0,0,0,-0.36206844537491095,-5.754467323160274,0.011835078828798118,0.2135702709666302,0.0,0.0,0.0,0.0,-0.018977559021335532,-2.7893667836862077,5.12012923428995e-18,2.4941174192609366e-16,0.0051181709455282755,0.21981481778992046,target_S1_k120_a1.35,target_top,1.35,S1,top,120,0.55,2.2142583349992058,0.9259259259259259,0.9888888888888889,0.011835078828798118,True,False,-0.0014279893093899166,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q3_k80_a0.7_ae5eb5e0.csv,submission_h012_target_Q3_k80_a0.7_ae5eb5e0.csv,27,-0.0009787472102360936,-0.0010665714145636062,-0.0010727916524188147,-0.001008925966036086,0.000835007690026688,0.9629629629629629,80,80,0.016615342225596245,29.07684889479343,8.651048832386786,0.29411027902876097,0,0,80,0,0,0,0,-5.211813203676815e-12,-1.551805619613147e-11,-5.91757859176009e-12,-2.0005421484098907e-11,-0.09007150468812186,-0.4124353767007217,-0.16617298145961673,-2.8626323692666107,0.0088421901167283,0.24347767732314268,-0.17721377954422476,-1.6172139849632827,-0.1562441239720177,-1.2571291556097595,target_Q3_k80_a0.7,target_top,0.7,Q3,top,80,0.55,0.5118313544029788,0.9629629629629629,0.9949074074074072,0.0,True,False,-0.0014019073811504966,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k80_a1.35_e238013f.csv,submission_h012_target_S2_k80_a1.35_e238013f.csv,27,-0.0009819699452006147,-0.0012628653754937923,-0.0012818607148336162,-0.0009724233681227125,0.00473418435465165,0.9629629629629629,80,80,0.11730624084983592,205.28592148721285,11.645525482788115,0.16688870117865584,0,0,0,0,80,0,0,-5.605840453142439e-11,-7.450718826622248e-10,-6.364963623587989e-11,-9.605247500215077e-10,-0.39987282715912437,-8.17333590758733,0.0,0.0,0.0,0.0,0.0060074414300920745,0.24471946141515047,-0.05292877884139749,-1.9009777875845348,target_S2_k80_a1.35,target_top,1.35,S2,top,80,0.55,2.3275851251297857,0.9629629629629629,0.9921296296296296,0.0,True,False,-0.001388749016737312,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q3_k50_a0.7_3b395361.csv,submission_h012_target_Q3_k50_a0.7_3b395361.csv,27,-0.0009263051646839595,-0.0010123572981412935,-0.0010174301267105175,-0.0009703017936945571,0.0008933724010497333,0.9629629629629629,50,50,0.014503409713120141,25.380966997960247,8.651048832386786,0.29411027902876097,0,0,50,0,0,0,0,-8.304313178017572e-12,-2.4657630064221877e-11,-9.428854020869325e-12,-3.178789121518453e-11,-0.08782684325029785,-0.4010466566201845,-0.16180829134351613,-2.779745734917781,0.00894991966981754,0.24576360782845025,-0.1729265207987515,-1.5737318660692334,-0.15246417532101192,-1.2233286567780357,target_Q3_k50_a0.7,target_top,0.7,Q3,top,50,0.55,0.7137429809435014,0.9629629629629629,0.994074074074074,0.0,True,False,-0.0013398284736393018,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_S_k70_a1.5_3e1fb0a6.csv,submission_h012_stable_S_k70_a1.5_3e1fb0a6.csv,27,-0.0014655288098304766,-0.0019812599841276157,-0.0020233972805858633,-0.0007323258332287318,0.0029691326538213033,0.9259259259259259,50,70,0.27916879441519243,488.5453902265868,11.656588709246375,0.23337507765718102,0,0,0,29,24,8,9,-0.26446542223548536,-5.871115191365779,0.012241310850723768,0.3085565873478616,-0.20408313773912454,-6.967529879423171,0.0,0.0,-0.005305106064661704,-1.0891723250973768,0.009780818846137346,0.6655005831845021,-0.026893954584481534,-1.6133704471932813,stable_S_k70_a1.5,stable_top,1.5,S,stable_top,70,0.75,6.514509204631519,0.9629629629629629,0.9973544973544973,0.012241310850723768,True,True,-0.0013395330448054388,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k50_a0.7_e8b18103.csv,submission_h012_target_S2_k50_a0.7_e8b18103.csv,27,-0.0009296301352724643,-0.0010942714504651888,-0.0011082415640096062,-0.0009293039139094117,0.002489290635888821,0.9629629629629629,50,50,0.07049808148692452,123.3716426021179,8.151867837949908,0.11633259380752858,0,0,0,0,50,0,0,-5.762401777768136e-11,-5.240947099623377e-10,-6.542725931386937e-11,-6.75647480449059e-10,-0.36512824423009743,-5.107068495807694,0.0,0.0,0.0,0.0,0.00699338429695683,0.194946371447596,-0.05201135166705192,-1.2782979945800759,target_S2_k50_a0.7,target_top,0.7,S2,top,50,0.55,3.5109896676992554,0.9629629629629629,0.9918518518518518,0.0,True,False,-0.0013222157216039388,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q3_k35_a0.7_71d53b5c.csv,submission_h012_target_Q3_k35_a0.7_71d53b5c.csv,27,-0.000882926451799492,-0.0009672080253776091,-0.0009713339200733373,-0.0009364784414002671,0.0009429005374349244,0.9629629629629629,35,35,0.01313412173300163,22.984713032752854,8.651048832386786,0.29411027902876097,0,0,35,0,0,0,0,-5.747173138137637e-12,-1.7025415536340107e-11,-6.525435083012784e-12,-2.1948664796775172e-11,-0.08803752117434534,-0.40108023342790117,-0.1523421192711766,-2.611079648954081,0.007203885870155488,0.19736088620508052,-0.17372446537110578,-1.5773422822131402,-0.1531676993415839,-1.2261351866748764,target_Q3_k35_a0.7,target_top,0.7,Q3,top,35,0.55,0.9223308111204637,0.9629629629629629,0.9936507936507937,0.0,True,False,-0.0012867880262078034,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k50_a1_c4d50dee.csv,submission_h012_target_S2_k50_a1_c4d50dee.csv,27,-0.0009012279954229041,-0.001136429874269641,-0.0011563871793330944,-0.0009007619649042667,0.00398294453480736,0.9629629629629629,50,50,0.10071154498131411,176.2452037172997,11.645525482788115,0.1446780175552298,0,0,0,0,50,0,0,-5.7624017777731286e-11,-7.487067285182106e-10,-6.542725931392608e-11,-9.65210686356553e-10,-0.3651282442301105,-7.295812136867762,0.0,0.0,0.0,0.0,0.006993384296960912,0.27849481635384554,-0.052011351667046346,-1.82613999225689,target_S2_k50_a1,target_top,1.0,S2,top,50,0.55,3.5109896676992554,0.9629629629629629,0.9918518518518518,0.0,True,False,-0.0012823129166589697,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k80_a1.35_a82c0d0d.csv,submission_h012_target_S1_k80_a1.35_a82c0d0d.csv,27,-0.000990797727810233,-0.0012349845918888558,-0.0012602850852827154,-0.0008607933952442735,0.003390614075001973,0.9629629629629629,80,80,0.15440848936927892,270.21485639623813,11.656588709246375,0.22331018604347197,0,0,0,80,0,0,0,-0.3543141459576194,-5.624639086949386,0.01592863618789341,0.2871044701946569,0.0,0.0,0.0,0.0,-0.01706129157209896,-2.504776020243515,0.0,0.0,0.0045568323199613086,0.19547757535836177,target_S1_k80_a1.35,target_top,1.35,S1,top,80,0.55,3.1865202233864904,0.9629629629629629,0.9898148148148147,0.01592863618789341,True,False,-0.0012782608614745363,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q1_k120_a1_6d2e7a8e.csv,submission_h012_target_Q1_k120_a1_6d2e7a8e.csv,27,-0.000833656055131545,-0.001003722163490538,-0.00102484298312489,-0.00091178914230886,0.003016914704630533,0.9629629629629629,120,120,0.0497560162019039,87.07302835333184,12.306248264261805,0.20198454461902737,120,0,0,0,0,0,0,3.966687158350588e-11,3.1279755267926415e-10,-0.01998751383984313,-0.17895727845631695,0.0,0.0,0.0,0.0,-0.6224313749604397,-45.39183037077404,0.01216562553445142,0.29402980941582574,0.010726070563421373,0.22856186594466482,target_Q1_k120_a1,target_top,1.0,Q1,top,120,0.55,0.7157543630339077,0.8888888888888888,0.9938271604938272,3.966687158350588e-11,True,False,-0.0012709389107875605,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q1_k120_a0.7_8960e26d.csv,submission_h012_target_Q1_k120_a0.7_8960e26d.csv,27,-0.0008306127955423115,-0.0009496590713936146,-0.0009644436451376604,-0.0008853059565664481,0.0018647867362913666,0.9629629629629629,120,120,0.034829211341334085,60.95111984733465,8.61437378498321,0.18962275842507526,120,0,0,0,0,0,0,3.966687158354212e-11,2.189582868757009e-10,-0.019987513839838048,-0.12527009491939928,0.0,0.0,0.0,0.0,-0.6224313749604475,-31.774281259546054,0.012165625534447297,0.2058208665910257,0.010726070563417761,0.15999330616122473,target_Q1_k120_a0.7,target_top,0.7,Q1,top,120,0.55,0.7157543630339077,0.8888888888888888,0.9938271604938272,3.966687158354212e-11,True,False,-0.0012432384212094554,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k120_a1_1ca00dae.csv,submission_h012_target_S4_k120_a1_1ca00dae.csv,27,-0.0008568224218380841,-0.000939203471394053,-0.0009580518734968119,-0.000857287393963712,0.0008627971906787623,0.9629629629629629,120,120,0.041163005315341096,72.03525930184692,11.649076982436323,0.13189482658955787,0,0,0,0,0,0,120,-0.233056606618577,-1.3134277132232937,-5.229678814069295e-11,-3.3463777713238157e-10,0.016398626046125783,0.14212557436189047,-0.0038928155086236983,-0.12693028816209592,0.0,0.0,0.05285970308030187,0.9130425094927964,0.046604829615642385,0.7097467432675858,target_S4_k120_a1,target_top,1.0,S4,top,120,0.55,0.5980285741330675,0.9629629629629629,0.9919753086419754,0.016398626046125783,True,False,-0.0012232439152240595,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k50_a0.7_bf062088.csv,submission_h012_target_S1_k50_a0.7_bf062088.csv,27,-0.0008936253255947536,-0.001034220252877813,-0.0010488114303225504,-0.0008442780222966265,0.0017522579864895995,0.9629629629629629,50,50,0.09696370642858311,169.68648625002044,8.159612096475124,0.15154162030558238,0,0,0,50,0,0,0,-0.33112391895100635,-3.649997947535667,0.02184583848237956,0.27341729219205635,0.0,0.0,0.0,0.0,-0.0089334227648079,-0.9106904387521658,0.0,0.0,0.0006896954806505595,0.02054410253448045,target_S1_k50_a0.7,target_top,0.7,S1,top,50,0.55,4.835637298277003,0.9629629629629629,0.9955555555555555,0.02184583848237956,True,False,-0.0012195110303477124,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_S_k50_a1_b2e049c6.csv,submission_h012_top_S_k50_a1_b2e049c6.csv,27,-0.0011746791868614557,-0.0016028433201585649,-0.0016271474029197835,-0.0007089273358472137,0.0028683670879934993,0.9259259259259259,37,50,0.24667440666985652,431.6802116722489,11.656588709246375,0.10349954110703741,0,0,0,22,18,4,6,-0.25667895769337457,-5.56342500833198,0.01848038131711364,0.4547975244863223,-0.19433630019235681,-6.477775835938873,0.0,0.0,0.001993413502053674,0.3995767314749482,0.009664702442882327,0.6420398439147031,-0.026570274438883677,-1.5562370065383972,top_S_k50_a1,top,1.0,S,top,50,0.55,8.61366652319909,0.9629629629629629,0.9970370370370369,0.01848038131711364,True,False,-0.0011970867069797703,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q1_k80_a1_063d4c3a.csv,submission_h012_target_Q1_k80_a1_063d4c3a.csv,27,-0.0007690107470663335,-0.0009350471154561703,-0.0009560793455550215,-0.0008559670910041354,0.0030779190008734304,0.9629629629629629,80,80,0.04594782763144614,80.40869835503075,12.306248264261805,0.20198454461902737,80,0,0,0,0,0,0,3.68641854302756e-11,2.904180963597112e-10,-0.016664906002497905,-0.1490654836603257,0.0,0.0,0.0,0.0,-0.6229059325665511,-45.38290820716145,0.012106198047170148,0.2923131334675935,0.01067367511362056,0.22722742077827207,target_Q1_k80_a1,target_top,1.0,Q1,top,80,0.55,0.9909127658146138,0.9629629629629629,0.9939814814814815,3.68641854302756e-11,True,False,-0.0011871090603594928,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k50_a1_92bd8f4d.csv,submission_h012_target_S1_k50_a1_92bd8f4d.csv,27,-0.0008718335020384048,-0.0010726833981570213,-0.0010935279373637888,-0.0008013373544697043,0.0029079998009385343,0.9629629629629629,50,50,0.13851958061225228,242.4092660714415,11.656588709246375,0.19128189645118865,0,0,0,50,0,0,0,-0.3311239189510027,-5.214282782193307,0.02184583848236594,0.3905961317026607,0.0,0.0,0.0,0.0,-0.008933422764808694,-1.3009863410744964,0.0,0.0,0.000689695480647651,0.029348717906274236,target_S1_k50_a1,target_top,1.0,S1,top,50,0.55,4.835637298277003,0.9629629629629629,0.9955555555555555,0.02184583848236594,True,False,-0.0011678536330982528,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k120_a0.7_0607e4db.csv,submission_h012_target_S4_k120_a0.7_0607e4db.csv,27,-0.0008165161776420933,-0.00087418291233127,-0.0008873767938032021,-0.0008168416581300314,0.0003872175511196834,0.9629629629629629,120,120,0.02881410372073826,50.42468151129196,8.154353887705426,0.10277267457229859,0,0,0,0,0,0,120,-0.23305660661858274,-0.9193993992562917,-5.22967881406908e-11,-2.342464439926484e-10,0.016398626046126335,0.09948790205332314,-0.0038928155086237026,-0.08885120171346714,0.0,0.0,0.052859703080303036,0.6391297566449569,0.04660482961564354,0.4968227202873095,target_S4_k120_a0.7,target_top,0.7,S4,top,120,0.55,0.5980285741330675,0.9629629629629629,0.9919753086419754,0.016398626046126335,True,False,-0.0011666756817119825,public_equation_jackpot,0
