file,resolved_path,source,changed_cells,changed_rows,pred_gain_sum_moved,pred_gain_mean_moved,pred_gain_top1200_sum,pred_gain_top1200_mean,pred_positive_rate_moved,mean_abs_delta_prob,max_abs_delta_prob,ood_abs_delta_rate,h025_score
submission_h040_target_group_route_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b4a9da6d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b4a9da6d.csv,h036_global_public_world,270,80,4.595446830196,0.01702017344517037,4.595446830196,0.01702017344517037,0.6148148148148148,0.0021822728888094573,0.0586199283459663,0.018857142857142857,-4.594975401624572
submission_h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_9dc943c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_9dc943c.csv,h036_global_public_world,270,80,4.561942837820302,0.016896084584519636,4.561942837820304,0.016896084584519643,0.6148148148148148,0.0015621848533478194,0.042244149214227034,0.017714285714285714,-4.561499980677447
submission_h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b58eb212.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b58eb212.csv,h036_global_public_world,270,80,4.538570139575697,0.016809519035465542,4.538570139575695,0.01680951903546554,0.6111111111111112,0.0013131440301769604,0.03183432503032113,0.017714285714285714,-4.538127282432838
submission_h040_target_group_route_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_c22f0f73.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_c22f0f73.csv,h036_global_public_world,270,80,4.529018947415519,0.01677414424968711,4.529018947415521,0.016774144249687116,0.6259259259259259,0.001417147545167086,0.03799449466729893,0.017714285714285714,-4.528576090272664
submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_babbb4b4.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_babbb4b4.csv,h036_global_public_world,270,80,4.509526916729187,0.016701951543441434,4.509526916729187,0.016701951543441434,0.6074074074074074,0.0008504989935822474,0.020708974916533673,0.017142857142857144,-4.5090983453006155
submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7.csv,h036_global_public_world,270,80,4.488858316297877,0.016625401171473618,4.488858316297877,0.016625401171473618,0.6185185185185185,0.0010127162187985326,0.027173300884833607,0.017142857142857144,-4.488429744869306
submission_h040_public_route_posterior_world_p110_world_high_a0.7_h012_v0_support_b0_all_251c3ba9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_world_p110_world_high_a0.7_h012_v0_support_b0_all_251c3ba9.csv,h036_global_public_world,296,106,4.043356162118915,0.013659987034185523,4.043356162118915,0.013659987034185523,0.581081081081081,0.002543643867592919,0.08603670206716796,0.024,-4.0427561621189145
submission_h040_public_route_world_p110_world_high_a0.7_h012_v0_support_b0_all_7ddf4b85.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p110_world_high_a0.7_h012_v0_support_b0_all_7ddf4b85.csv,h036_global_public_world,296,106,4.037989834086404,0.013641857547589203,4.037989834086404,0.013641857547589203,0.5844594594594594,0.0039374137205248705,0.09801523244461341,0.025714285714285714,-4.037346976943547
submission_h040_public_route_posterior_world_p140_world_high_a0.7_h012_v0_support_b0_all_94945876.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_world_p140_world_high_a0.7_h012_v0_support_b0_all_94945876.csv,h036_global_public_world,334,130,3.8892081844123387,0.011644335881474068,3.889208184412338,0.011644335881474066,0.562874251497006,0.0029623444621116905,0.08603670206716796,0.02457142857142857,-3.888593898698052
submission_h040_public_route_world_p140_world_high_a0.7_h012_v0_support_b0_all_6c38d486.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p140_world_high_a0.7_h012_v0_support_b0_all_6c38d486.csv,h036_global_public_world,334,130,3.8588414809297023,0.011553417607573958,3.8588414809297005,0.011553417607573953,0.562874251497006,0.004597811097388522,0.09801523244461341,0.026285714285714287,-3.8581843380725576
submission_h040_public_route_world_p140_world_high_a0.45_h012_v0_support_b0_all_0985acf7.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p140_world_high_a0.45_h012_v0_support_b0_all_0985acf7.csv,h036_global_public_world,334,130,3.8548167882749897,0.011541367629565837,3.8548167882749906,0.01154136762956584,0.5688622754491018,0.002979982334716441,0.06530081712701685,0.02457142857142857,-3.854202502560705
submission_h040_transition_exception_posterior_world_p140_world_high_a0.7_h012_v0_support_b0_all_9702e1.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p140_world_high_a0.7_h012_v0_support_b0_all_9702e1.csv,h036_global_public_world,324,128,3.7939702007986744,0.01170978457036628,3.7939702007986735,0.011709784570366276,0.558641975308642,0.0028071884088937548,0.08603670206716796,0.024,-3.7933702007986736
submission_h040_transition_exception_world_p140_world_high_a0.45_h012_v0_support_b0_all_96b84b21.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p140_world_high_a0.45_h012_v0_support_b0_all_96b84b21.csv,h036_global_public_world,324,128,3.767611534354059,0.011628430661586602,3.7676115343540584,0.0116284306615866,0.5648148148148148,0.00287500830578898,0.06530081712701685,0.024,-3.7670115343540584
submission_h040_transition_exception_world_p140_world_high_a0.7_h012_v0_support_b0_all_7202fd10.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p140_world_high_a0.7_h012_v0_support_b0_all_7202fd10.csv,h036_global_public_world,324,128,3.7620751337616207,0.011611343005437102,3.7620751337616216,0.011611343005437104,0.5617283950617284,0.004430849641886999,0.09801523244461341,0.025714285714285714,-3.7614322766187644
submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_078ceb7d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_078ceb7d.csv,h036_global_public_world,146,55,3.732480867565772,0.02556493744908063,3.732480867565771,0.025564937449080623,0.6438356164383562,0.0011405682819628003,0.0628682586106526,0.013714285714285714,-3.732138010422914
submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_8.csv,h036_global_public_world,146,55,3.7158427992751983,0.025450978077227387,3.7158427992751983,0.025450978077227387,0.6232876712328768,0.0008265065201046716,0.03987814943165188,0.013142857142857144,-3.715514227846627
submission_h040_transition_exception_world_p110_world_high_a0.7_h012_v0_support_b0_all_c9477c20.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p110_world_high_a0.7_h012_v0_support_b0_all_c9477c20.csv,h036_global_public_world,278,103,3.703317951930212,0.013321287596871267,3.703317951930214,0.013321287596871274,0.5683453237410072,0.0037481875841679055,0.09801523244461341,0.023428571428571427,-3.7027322376444998
submission_h040_target_group_exception_posterior_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_6f7c1ba.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_6f7c1ba.csv,h036_global_public_world,146,55,3.6791094957920087,0.025199380108164443,3.679109495792008,0.025199380108164436,0.6164383561643836,0.000693727202578805,0.02916192894695724,0.013142857142857144,-3.6787809243634366
submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_8e828429.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_8e828429.csv,h036_global_public_world,146,55,3.6711083815567953,0.025144577955868462,3.6711083815567958,0.025144577955868466,0.6438356164383562,0.0007523524992096266,0.04177670640317668,0.013142857142857144,-3.6707798101282245
submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_fc6443.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_fc6443.csv,h036_global_public_world,146,55,3.6308293475748723,0.02486869416147173,3.6308293475748727,0.024868694161471732,0.6095890410958904,0.00045279480135413774,0.019497311739959167,0.012571428571428572,-3.630515061860587
