file,changed_cells_vs_h057,changed_rows_vs_h057,move_l1,move_l2,h088_move_cosine,all_full_pred_delta,all_full_benefit_sum,all_full_toxicity_sum,no_pre_h_pred_delta,no_pre_h_benefit_sum,no_pre_h_toxicity_sum,no_bad_pred_delta,no_bad_benefit_sum,no_bad_toxicity_sum,frontier_only_pred_delta,frontier_only_benefit_sum,frontier_only_toxicity_sum,no_human_social_pred_delta,no_human_social_benefit_sum,no_human_social_toxicity_sum,no_subject_pred_delta,no_subject_benefit_sum,no_subject_toxicity_sum,no_row_order_pred_delta,no_row_order_benefit_sum,no_row_order_toxicity_sum,no_base_prob_pred_delta,no_base_prob_benefit_sum,no_base_prob_toxicity_sum,structural_only_pred_delta,structural_only_benefit_sum,structural_only_toxicity_sum,human_social_only_pred_delta,human_social_only_benefit_sum,human_social_only_toxicity_sum,robust_min_pred_delta,robust_max_pred_delta,robust_mean_pred_delta,robust_positive_variant_count,selected_cells,selected_rows,target_mix,source_mix,quantile,amp
tomography_antitoxic,246,146,8.76718578890402,1.019984459028221,0.0459994615495803,-0.0016126213417539986,0.0016126213417539986,0.0,-0.0008846989094477614,0.0009527341632960525,6.803525384829111e-05,-0.0012042086510205086,0.0012829026880366802,7.86940370161717e-05,-0.0003974624255182036,0.0004166059781747247,1.9143552656520942e-05,-0.001780967630194657,0.0018379935946515262,5.702596445686932e-05,-0.001566808691938054,0.0015946917570351924,2.788306509713869e-05,-0.0008237346779670782,0.0008550126690339334,3.127799106685512e-05,-0.0016211255729332462,0.001632705831787536,1.1580258854290166e-05,-0.001780967630194657,0.0018379935946515262,5.702596445686932e-05,-0.0012301268917010361,0.001849479961573401,0.0006193530698723648,-0.001780967630194657,-0.0003974624255182036,-0.00129027224226692,10,246,146,"{'S3': 49, 'S4': 42, 'S1': 37, 'Q2': 34, 'S2': 33, 'Q1': 30, 'Q3': 21}","{'submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv': 200, 'submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv': 35, 'submission_h075_antibad_transport_f6863945_uploadsafe.csv': 6, 'submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv': 3, 'submission_h074_antishortcut_inversion_816703df_uploadsafe.csv': 1, 'submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv': 1}",0.55,0.72
tomography_human_social,259,149,8.967248718622175,0.9885526531424079,0.05490827471441417,-0.0015494595738368656,0.0015494595738368658,0.0,-0.0008274021064879182,0.0009030116691691144,7.560956268119618e-05,-0.0011350917182229585,0.0012143885339874999,7.929681576454102e-05,-0.0003782775014035255,0.0003974478677165753,1.9170366313049712e-05,-0.001696978355293101,0.0017508362106134776,5.385785532037672e-05,-0.0015030972697122034,0.0015309272764168068,2.7830006704603574e-05,-0.0007611158623046627,0.000813750384021997,5.263452171733386e-05,-0.0015585831783653506,0.001570058002335564,1.1474823970213275e-05,-0.001696978355293101,0.0017508362106134776,5.385785532037672e-05,-0.0012127650781003157,0.0018005298545843824,0.0005877647764840667,-0.001696978355293101,-0.0003782775014035255,-0.0012319748999020002,10,259,149,"{'S3': 51, 'S4': 44, 'S1': 41, 'Q2': 34, 'S2': 34, 'Q1': 33, 'Q3': 22}","{'submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv': 207, 'submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv': 36, 'submission_h075_antibad_transport_f6863945_uploadsafe.csv': 8, 'submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv': 5, 'submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv': 2, 'submission_h074_antishortcut_inversion_816703df_uploadsafe.csv': 1}",0.45,0.68
tomography_consensus,256,149,8.128572244195672,0.900579567172282,0.05461495106192983,-0.0014109850334398887,0.0014109850334398885,0.0,-0.0007544898075130339,0.0008231465036892736,6.865669617623976e-05,-0.0010348056990302924,0.0011071057369332565,7.230003790296372e-05,-0.0003447077745353152,0.00036210213545179756,1.739436091648238e-05,-0.0015446730926912298,0.001593778784306867,4.91056916156376e-05,-0.0013704968391800429,0.0013945072563470234,2.4010417166980524e-05,-0.0006930215964916917,0.0007407398826507,4.77182861590082e-05,-0.001418173835827082,0.0014286361753293349,1.0462339502253265e-05,-0.0015446730926912298,0.001593778784306867,4.91056916156376e-05,-0.0011070218333812652,0.0016416160219891959,0.0005345941886079306,-0.0015446730926912298,-0.0003447077745353152,-0.001122304860478107,10,256,149,"{'S3': 51, 'S4': 43, 'S1': 40, 'Q2': 34, 'S2': 34, 'Q1': 32, 'Q3': 22}","{'submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv': 206, 'submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv': 36, 'submission_h075_antibad_transport_f6863945_uploadsafe.csv': 7, 'submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv': 4, 'submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv': 2, 'submission_h074_antishortcut_inversion_816703df_uploadsafe.csv': 1}",0.48,0.62
