decision,selected_candidate_id,root_uploadsafe_path,worldview,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h124_overlap_cells,h118_h124_cosine,h118_h123_overlap_cells,h118_h123_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h121_overlap_cells,h118_h121_cosine,h118_h118_overlap_cells,h118_h118_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h125_start_cells,h125_added_cells,h125_added_rows,h125_added_mean_score,h125_added_targets,h125_delta_start_route,h125_delta_start_h098,h125_delta_start_h088,h125_delta_start_margin,h118_score,h125_worldview,h125_fit_feature_set,h125_fit_alpha,h125_fit_score,h125_bundle_score,h125_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h125_row_bundle_equation_solver,h125_id04_s1_bundle_closure_f3990392,/Users/kbsoo/Downloads/cl2/submission_h125_rowbundle_f3990392_uploadsafe.csv,id04 S1 is a hidden row bundle; H124 added two cells but left one safe S1 closure cell,h125_id04_s1_bundle_closure_f3990392,id04_s1_bundle_closure,public_residual_toxicity_solver,forbidden_veto_row_bundle_id04_s1,state_core,0.1,29,0.35,0.14,28,28,23,-3.114200155455928e-05,-7.9672367631836e-06,-4.191391030739355e-06,0.5,0.5714285714285714,0.45178469387755094,0.32142857142857145,0.2869045387755102,0.39099999999999996,-0.009376656176329465,0.15001966375747325,0.06325384270422071,0.0,9.627285520678694e-05,0.03706146565254731,7,"53,55,59,70,79,93,97,101,102,103,131,135,137,145,148,149,150,151,164,188,196,205,207",0.21496708393388106,submission_h125_id04_s1_bundle_closure_f3990392.csv,/Users/kbsoo/Downloads/cl2/hitl/h125_row_bundle_equation_solver_hsjepa/submission_h125_id04_s1_bundle_closure_f3990392.csv,8,0,5,9,4,0,2,-0.16134478690862009,-0.17808768517487494,-0.17669158282360822,-0.14709751420817171,-0.16388660937188856,-0.18979026715549827,-0.17098811123807675,/Users/kbsoo/Downloads/cl2/hitl/h125_row_bundle_equation_solver_hsjepa/submission_h125_id04_s1_bundle_closure_f3990392.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True,0.0,0.0,-0.05436866505146284,0.15485514987483553,0.1449703753237795,0.15485514987483553,-0.00070223337414734,0.40933675510204076,0.6725827779591836,0.2632460228571429,0.8010469387755104,0.001448033486174775,5.06329642147245,0.05801546997538972,4.938150326777695,12,6,3,2.607142857142857,0.6991071428571428,0.44420122195557316,27,0.9988507302590693,25,0.99647293010014,24,0.9903169282672921,19,0.6839500813223297,24,0.6388146754001206,-0.0002616634510263019,-0.00021638702741678451,4.527642360951738e-05,0.0,0.0,0.0,1.0,23,27,1,1,0.0007302474318247884,S1:1,1.2379951468141984e-06,-3.316604968699871e-07,0.006573056712497076,0.009981014072706601,0.3907284247275031,id04 S1 is a hidden row bundle; H124 added two cells but left one safe S1 closure cell,route_curvature,30.0,0.001054772929083395,0.0007302474318247884,0.3000163487450059,/Users/kbsoo/Downloads/cl2/submission_h125_rowbundle_f3990392_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True
