fold,source,latent,feature_view,c,blend,target,loss
1,fd_only_event__absolute__c0.03_b0.05,fd_only_event,absolute,0.03,0.05,Q1,0.6649347958147863
1,fd_only_event__absolute__c0.03_b0.05,fd_only_event,absolute,0.03,0.05,Q2,0.7318491702395008
1,fd_only_event__absolute__c0.03_b0.05,fd_only_event,absolute,0.03,0.05,Q3,0.689287701854044
1,fd_only_event__absolute__c0.03_b0.05,fd_only_event,absolute,0.03,0.05,S1,0.5672839797974562
1,fd_only_event__absolute__c0.03_b0.05,fd_only_event,absolute,0.03,0.05,S2,0.6009628708211399
1,fd_only_event__absolute__c0.03_b0.05,fd_only_event,absolute,0.03,0.05,S3,0.495585433657215
1,fd_only_event__absolute__c0.03_b0.05,fd_only_event,absolute,0.03,0.05,S4,0.6785006118626908
1,fd_only_event__absolute__c0.03_b0.1,fd_only_event,absolute,0.03,0.1,Q1,0.6653850288750598
1,fd_only_event__absolute__c0.03_b0.1,fd_only_event,absolute,0.03,0.1,Q2,0.728318743719319
1,fd_only_event__absolute__c0.03_b0.1,fd_only_event,absolute,0.03,0.1,Q3,0.6895295697176242
1,fd_only_event__absolute__c0.03_b0.1,fd_only_event,absolute,0.03,0.1,S1,0.5672800406464814
1,fd_only_event__absolute__c0.03_b0.1,fd_only_event,absolute,0.03,0.1,S2,0.598917181017391
1,fd_only_event__absolute__c0.03_b0.1,fd_only_event,absolute,0.03,0.1,S3,0.49738007021259517
1,fd_only_event__absolute__c0.03_b0.1,fd_only_event,absolute,0.03,0.1,S4,0.676778992437832
1,fd_only_event__absolute__c0.03_b0.2,fd_only_event,absolute,0.03,0.2,Q1,0.6667756371655562
1,fd_only_event__absolute__c0.03_b0.2,fd_only_event,absolute,0.03,0.2,Q2,0.7219605014672509
1,fd_only_event__absolute__c0.03_b0.2,fd_only_event,absolute,0.03,0.2,Q3,0.69029041564037
1,fd_only_event__absolute__c0.03_b0.2,fd_only_event,absolute,0.03,0.2,S1,0.5680164735673451
1,fd_only_event__absolute__c0.03_b0.2,fd_only_event,absolute,0.03,0.2,S2,0.5972289866358212
1,fd_only_event__absolute__c0.03_b0.2,fd_only_event,absolute,0.03,0.2,S3,0.5023179858890384
1,fd_only_event__absolute__c0.03_b0.2,fd_only_event,absolute,0.03,0.2,S4,0.6747225975622323
1,fd_only_event__absolute__c0.1_b0.05,fd_only_event,absolute,0.1,0.05,Q1,0.6652539214307844
1,fd_only_event__absolute__c0.1_b0.05,fd_only_event,absolute,0.1,0.05,Q2,0.7313853706281304
1,fd_only_event__absolute__c0.1_b0.05,fd_only_event,absolute,0.1,0.05,Q3,0.6891760827467146
1,fd_only_event__absolute__c0.1_b0.05,fd_only_event,absolute,0.1,0.05,S1,0.5666343093435552
1,fd_only_event__absolute__c0.1_b0.05,fd_only_event,absolute,0.1,0.05,S2,0.6012599166329382
1,fd_only_event__absolute__c0.1_b0.05,fd_only_event,absolute,0.1,0.05,S3,0.4952713996228657
1,fd_only_event__absolute__c0.1_b0.05,fd_only_event,absolute,0.1,0.05,S4,0.6790288746529392
1,fd_only_event__absolute__c0.1_b0.1,fd_only_event,absolute,0.1,0.1,Q1,0.6660282698529456
1,fd_only_event__absolute__c0.1_b0.1,fd_only_event,absolute,0.1,0.1,Q2,0.7274196785588186
1,fd_only_event__absolute__c0.1_b0.1,fd_only_event,absolute,0.1,0.1,Q3,0.6893163994620747
1,fd_only_event__absolute__c0.1_b0.1,fd_only_event,absolute,0.1,0.1,S1,0.5659890632592348
1,fd_only_event__absolute__c0.1_b0.1,fd_only_event,absolute,0.1,0.1,S2,0.5994984915733597
1,fd_only_event__absolute__c0.1_b0.1,fd_only_event,absolute,0.1,0.1,S3,0.49685180835188614
1,fd_only_event__absolute__c0.1_b0.1,fd_only_event,absolute,0.1,0.1,S4,0.6778388965388044
1,fd_only_event__absolute__c0.1_b0.2,fd_only_event,absolute,0.1,0.2,Q1,0.668083005902245
1,fd_only_event__absolute__c0.1_b0.2,fd_only_event,absolute,0.1,0.2,Q2,0.7202735280259729
1,fd_only_event__absolute__c0.1_b0.2,fd_only_event,absolute,0.1,0.2,Q3,0.6899024903944804
1,fd_only_event__absolute__c0.1_b0.2,fd_only_event,absolute,0.1,0.2,S1,0.5654678423898334
1,fd_only_event__absolute__c0.1_b0.2,fd_only_event,absolute,0.1,0.2,S2,0.5983551782858498
1,fd_only_event__absolute__c0.1_b0.2,fd_only_event,absolute,0.1,0.2,S3,0.5015411829102604
1,fd_only_event__absolute__c0.1_b0.2,fd_only_event,absolute,0.1,0.2,S4,0.6768681907996493
