file,resolved_path,source,changed_cells,changed_rows,pred_gain_sum_moved,pred_gain_mean_moved,pred_gain_top1200_sum,pred_gain_top1200_mean,pred_positive_rate_moved,mean_abs_delta_prob,max_abs_delta_prob,ood_abs_delta_rate,h025_score
submission_h036_celltop_k1600_a0.7_c1600_7716e2b2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k1600_a0.7_c1600_7716e2b2.csv,h036_global_public_world,1600,250,-4.728142779820821,-0.0029550892373880135,15.739647457668433,0.013116372881390361,0.45,0.015573131791221646,0.09801523244461341,0.026285714285714287,-15.73899031481129
submission_h036_celltop_k1600_a1_c1600_51a1eddc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k1600_a1_c1600_51a1eddc.csv,h036_global_public_world,1600,250,-4.906374437254632,-0.003066484023284145,15.714756784178137,0.013095630653481781,0.445,0.022176836289527047,0.1336313886173378,0.02857142857142857,-15.71404249846385
submission_h036_celltop_k1600_a0.45_c1600_f852b1b0.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k1600_a0.45_c1600_f852b1b0.csv,h036_global_public_world,1600,250,-4.789215382863475,-0.0029932596142896715,15.62265727826807,0.013018881065223392,0.445625,0.010039119372575523,0.06530081712701685,0.02457142857142857,-15.622042992553784
submission_h036_celltop_k1600_a0.25_c1600_503f11ff.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k1600_a0.25_c1600_503f11ff.csv,h036_global_public_world,1600,250,-4.955218111745815,-0.0030970113198411343,15.46014442300322,0.012883453685836016,0.444375,0.005590416510599524,0.03723934544830465,0.0005714285714285715,-15.460130137288933
submission_h036_target_S2_k140_a0.7_c140_1106234d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a0.7_c140_1106234d.csv,h036_global_public_world,140,140,6.565461124820268,0.04689615089157334,6.565461124820268,0.04689615089157334,0.7928571428571428,0.0018843615207508762,0.08265608003545855,0.008,-6.5652611248202675
submission_h036_target_S2_k140_a0.45_c140_9817c3bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a0.45_c140_9817c3bc.csv,h036_global_public_world,140,140,6.559127239450236,0.04685090885321597,6.559127239450237,0.046850908853215974,0.7928571428571428,0.0012192277700824197,0.052862623657063845,0.0074285714285714285,-6.5589415251645224
submission_h036_target_S2_k140_a1_c140_6321d542.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a1_c140_6321d542.csv,h036_global_public_world,140,140,6.535372114168423,0.04668122938691731,6.535372114168423,0.04668122938691731,0.7928571428571428,0.0026730472036403663,0.11844061781095788,0.009714285714285713,-6.535129257025566
submission_h036_target_S2_k80_a0.45_c80_fcc417bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a0.45_c80_fcc417bc.csv,h036_global_public_world,80,80,5.571594989239417,0.06964493736549271,5.571594989239417,0.06964493736549271,0.8625,0.0007098415780165828,0.052862623657063845,0.0074285714285714285,-5.5714092749537025
submission_h036_target_S2_k80_a0.7_c80_aec22aea.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a0.7_c80_aec22aea.csv,h036_global_public_world,80,80,5.5701463294441105,0.06962682911805138,5.57014632944411,0.06962682911805138,0.8625,0.0010938498170135111,0.08265608003545855,0.008,-5.569946329444109
submission_h036_target_S2_k80_a1_c80_6515a49b.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a1_c80_6515a49b.csv,h036_global_public_world,80,80,5.563421631469515,0.06954277039336894,5.563421631469515,0.06954277039336894,0.8625,0.001547257279804455,0.11844061781095788,0.009714285714285713,-5.563178774326658
submission_h036_celltop_k200_a0.45_c200_49aab43c.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a0.45_c200_49aab43c.csv,h036_global_public_world,200,116,4.715782488024976,0.023578912440124878,4.715782488024976,0.023578912440124878,0.645,0.0017165618619844087,0.06530081712701685,0.02457142857142857,-4.71516820231069
submission_h036_celltop_k200_a0.7_c200_151c2a93.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a0.7_c200_151c2a93.csv,h036_global_public_world,200,116,4.670243337386179,0.023351216686930895,4.670243337386178,0.023351216686930888,0.635,0.0026368881553671055,0.09801523244461341,0.026285714285714287,-4.669586194529035
