particle,q_source,row_prior,subset_size,label_mode,mae,rmse,max_abs,spearman,mean_pred_delta,std_pred_delta,posterior_weight
22736,h017joint,h019_mean_abs_logit_move_to_proxy,190,sample,0.0003253186912242802,0.00042742958153295515,0.000839386094012429,0.9097744360889726,0.009138518934609118,0.0014570922575088715,0.0038615845742945966
42320,posterior_vector_mid,h019_inclusion_prob,190,sample,0.00032626526636628873,0.00040815687098865854,0.0007433098217165413,0.8541353383446884,0.009174814197091022,0.001582836455530322,0.0038205445030968783
20765,h015feedback,h013_body_calendar,230,sample,0.00032644952546027835,0.0004917391986398326,0.001714071139982249,0.9744360902242218,0.009301598058223507,0.001700536022421643,0.0038126065564822635
8800,h012posterior,h019_mean_abs_logit_move_to_proxy,155,sample,0.00032711522905261753,0.0004897487743545422,0.0015635214545717778,0.9488721804498208,0.009365412585377278,0.0015519281920806313,0.0037840649937340032
33321,h018hard,h035_private_safe_score,190,sample,0.0003275990778450098,0.0004143102892189373,0.0009048901573521489,0.9609022556377743,0.009143805382890158,0.0016026296827119275,0.0037634545013468493
23580,h017joint,h030_score_no_h012_combo,190,temperature_sample,0.0003285051468525702,0.0004504655792974487,0.0013302129942933498,0.9187969924799377,0.009282015625884986,0.0016445074637174036,0.0037251601677745654
7649,h012posterior,h019_inclusion_prob,190,sample,0.0003292723363704216,0.00046698752966223,0.0015266140592114681,0.9714285714272336,0.009616561956222425,0.0016415762752009107,0.003693040277550239
30000,h018hard,h030_score_identity_combo,155,sample,0.0003311747901547384,0.0004719456067572518,0.0010839038473295128,0.8631578947356533,0.009477388801530361,0.001622350077801369,0.003614580160803622
42805,posterior_vector_mid,h019_row_score,230,sample,0.0003315248860981,0.0004463115715594681,0.0011226672987332247,0.948872180449821,0.00930088195561423,0.0015182439362866585,0.00360032432641905
21576,h017joint,h019_inclusion_prob,230,sample,0.00033347208854203516,0.0004019272552198628,0.0008184093354181229,0.8556390977431825,0.009398829701986746,0.001503557349784085,0.00352205452440405
35380,h020vector,h019_inclusion_prob,190,sample,0.0003335779857598059,0.00047294882294819933,0.0015293190266171697,0.8466165413522172,0.009212902585146815,0.0013477140333610488,0.00351784700018603
50129,joint_hard_mid,h019_row_weight,230,sample,0.00033416098290244104,0.0004324148351827475,0.0010840386512212096,0.9593984962392802,0.00942811249041033,0.0013700560975857749,0.0034947731157088466
8056,h012posterior,h019_row_score,190,sample,0.0003363191436628766,0.0004862898393821852,0.0015090513049062417,0.9503759398483151,0.009640966850983756,0.0015304746817543838,0.0034106666854090057
46876,posterior_vector_mid,h035_score_identity_combo,230,sample,0.00033764995190772884,0.0005106001515420314,0.0014411398033207096,0.9533834586453035,0.009356361398218337,0.0018467767124336187,0.00335981534003408
8923,h012posterior,h019_mean_abs_logit_move_to_proxy,230,sample,0.0003404751153414931,0.0005304696691054146,0.0017626044704110392,0.8781954887205949,0.009481726219390335,0.0015727662424483099,0.0032543625230947756
22558,h017joint,h019_mean_abs_logit_move_to_proxy,95,temperature_sample,0.00034315368115941643,0.0005241328796650815,0.0016643437135066361,0.8616541353371592,0.009427279368194569,0.0012808614690985182,0.003157439954101213
35782,h020vector,h019_row_score,190,sample,0.0003436472641249942,0.0005410024901174022,0.0017562922052041484,0.9127819548859609,0.00928838037001627,0.0012533580176003897,0.003139897451705811
49354,joint_hard_mid,h019_inclusion_prob,230,temperature_sample,0.0003464751252086816,0.0005060055960725223,0.0013491656031080802,0.8330827067657699,0.009244787728982174,0.0016224816199450817,0.003041254477360491
51650,joint_hard_mid,h030_score_public_row_subset,155,temperature_sample,0.00034711863289651026,0.0004909716988357557,0.0013219289043944066,0.8571428571416766,0.009292856194662568,0.0011915513450838253,0.0030192436840393547
28851,h018hard,h019_row_score,190,sample,0.0003475606130991612,0.0005662958139412854,0.0015542257053703032,0.8601503759386648,0.009376845941403178,0.0015677553226130492,0.003004218367283773
18247,h015feedback,h035_route_translator_score,190,sample,0.00034807124662075966,0.0005486036514185645,0.0017977586000465524,0.9278195488709026,0.009147613619937173,0.0013400513589315903,0.0029869522237528623
12616,h012posterior,h035_private_safe_score,230,temperature_sample,0.0003494066889536215,0.0005057605089381348,0.0014171342154791072,0.9338345864648792,0.009512589655076254,0.001620854773958478,0.00294226434184865
55035,joint_hard_mid,h013_late_social_phone,230,sample,0.0003494275621254969,0.0006691096157811994,0.002674761307192193,0.9353383458633734,0.009710902453512896,0.001690869323222135,0.0029415711961794278
25580,h017joint,h035_score_public_row_subset,190,sample,0.0003496289807566161,0.0004103364256433848,0.0009024045821988454,0.9789473684197043,0.00948609307224325,0.0012857384933350198,0.0029348909735000097
11391,h012posterior,h035_route_translator_score,230,sample,0.00034964813907840573,0.0007920156280091298,0.0031706276592858903,0.8571428571416766,0.009255178103224316,0.001392307132561485,0.0029342563618863613
43026,posterior_vector_mid,h019_row_weight,125,temperature_sample,0.0003500591114257097,0.0004960081088687681,0.0014062619398202691,0.9428571428558442,0.009323430125551155,0.001115312963526362,0.002920676065415584
50053,joint_hard_mid,h019_row_weight,190,sample,0.000350112274312121,0.0004941788881634314,0.0014224544508503103,0.8511278195476998,0.009588369900905516,0.001712293523324029,0.002918923931965301
46200,posterior_vector_mid,h035_score_public_row_subset,95,sample,0.00035077166527629574,0.0005048052840165397,0.0014037983168748193,0.9458646616528326,0.009379511704952463,0.0014793463669400073,0.002897279007228175
52584,joint_hard_mid,h030_score_memory_public_combo,230,sample,0.00035126331434882387,0.0005625379272470723,0.0016695267566271977,0.8766917293221006,0.009641965951399888,0.0014406478376498332,0.0028812448343816664
42384,posterior_vector_mid,h019_inclusion_prob,230,sample,0.00035168305348090567,0.0005405907374452058,0.0017945479169095661,0.9067669172919841,0.009516353261376096,0.0017173473277599825,0.0028676261000418076
15030,h015feedback,h019_row_score,230,sample,0.0003522748203631941,0.0005854287157475521,0.0018641525239280893,0.8646616541341473,0.009119679124395475,0.0012225331223152133,0.002848535083667116
14221,h015feedback,uniform,230,sample,0.00035443043667594614,0.0005121947691767302,0.001279820605012633,0.9473684210513267,0.009504329748633567,0.0014936889584307301,0.0027800610884324835
20163,h015feedback,h013_late_social_phone,125,sample,0.00035596097876240804,0.0004782418667208483,0.0014119207621017225,0.9127819548859609,0.009543766675434249,0.0015035048115337912,0.0027324444149360756
15787,h015feedback,h019_mean_abs_logit_move_to_proxy,190,sample,0.00035859403409006687,0.0004598586123492543,0.0010774809326650654,0.9473684210513268,0.009268909066228008,0.001517564707784454,0.0026524280203980622
3632,h012,h030_score_joint_vector_row,230,sample,0.00035881168186340326,0.0005722107290670446,0.0021659859221835453,0.9187969924799377,0.009255745300188929,0.0013269718868151592,0.0026459196837754118
37497,h020vector,h030_score_no_h012_combo,230,sample,0.0003589873236280234,0.0005942378468842674,0.0021747462670695782,0.8661654135326416,0.009596436812479958,0.0017702794913700992,0.0026406791015065726
47203,posterior_vector_mid,h035_private_safe_score,190,sample,0.0003606475601616955,0.0007089895784540594,0.0023867089148779993,0.9654135338332568,0.009373665433873185,0.0015118455575462743,0.0025916529173043157
15320,h015feedback,h019_row_weight,155,sample,0.00036239568165436203,0.00046468618946794477,0.001039024671442429,0.9323308270663849,0.009318033770870284,0.001529974227377308,0.0025410149544831074
42250,posterior_vector_mid,h019_inclusion_prob,155,sample,0.00036337700531496447,0.0007797773705025776,0.003212911494669012,0.6240601503750803,0.009280519071213817,0.001614568402243318,0.002513023727687871
29770,h018hard,h019_mean_abs_logit_move_to_proxy,230,temperature_sample,0.0003644453323247762,0.0005200067842216614,0.0011950190742157658,0.9338345864648794,0.009217299240465897,0.0013854992046724807,0.002482901270389821
46862,posterior_vector_mid,h035_score_identity_combo,230,sample,0.0003647370572953626,0.00046485940560840936,0.0009029523526482702,0.8330827067657698,0.00954358597947901,0.0015684639454447882,0.002474738760057804
17896,h015feedback,h030_score_memory_public_combo,230,sample,0.0003656832733555842,0.0004621438434214163,0.0011443567004685747,0.9368421052618676,0.009245656403708204,0.0016897573825138965,0.0024484477050767334
40339,h020vector,h035_private_safe_score,230,sample,0.00036640749876350095,0.0007435694318688698,0.002914712621165611,0.7248120300741896,0.009298356368667864,0.0015625546654592353,0.0024285136252816682
7450,h012posterior,h019_inclusion_prob,95,temperature_sample,0.0003676173630926485,0.0005050218520286132,0.0011532534765309327,0.9187969924799377,0.009131113516563986,0.0012737938504160514,0.00239557384948298
15808,h015feedback,h019_mean_abs_logit_move_to_proxy,190,sample,0.0003682898260560992,0.0005907225395409779,0.0019246301351152038,0.9428571428558443,0.009335771463169036,0.0017914293820835974,0.0023774589368267688
46887,posterior_vector_mid,h035_score_identity_combo,230,sample,0.00036898263522910246,0.0004771602737061444,0.0013078938041157107,0.9007518796980075,0.009247009533626555,0.0016796786673141987,0.002358939185196399
55439,joint_hard_mid,h013_body_calendar,230,sample,0.00036978966540317834,0.0007195014169427436,0.002131718853672051,0.903759398494996,0.009145066622383433,0.0011020559052496114,0.0023375479703138585
43194,posterior_vector_mid,h019_row_weight,230,sample,0.00037234486682468,0.0005777126095447741,0.0015679452657694059,0.9157894736829492,0.009354450518076405,0.0013110000111533338,0.0022710905887408225
42593,posterior_vector_mid,h019_row_score,125,sample,0.0003725156162093349,0.0004791813071989521,0.0010888622619670777,0.9293233082693968,0.009317230789214218,0.00141564286335457,0.002266717576561523
11376,h012posterior,h035_route_translator_score,230,sample,0.00037402191173730717,0.000647151404009139,0.0020423842662470777,0.8902255639085483,0.009369179836572452,0.001729051746073489,0.0022285032424174058
22391,h017joint,h019_row_weight,230,sample,0.0003740309715930192,0.0006283326387414836,0.002051236813360899,0.9729323308257277,0.009431254845912989,0.0015499612946001092,0.002228275356292978
37107,h020vector,h030_score_identity_combo,230,temperature_sample,0.000374773204422788,0.0006330684932796566,0.0014212449922946617,0.921804511276926,0.009329614060506062,0.0011877140210186598,0.0022096846220467877
17074,h015feedback,h030_score_public_row_subset,230,sample,0.0003747836437647755,0.0007598099572443171,0.00294427571296319,0.8736842105251125,0.009560806719632525,0.001831553022943513,0.0022094242565879976
37502,h020vector,h030_score_no_h012_combo,230,sample,0.0003754989768651828,0.000530590210440226,0.001381511969189772,0.8180451127808281,0.009239460169311878,0.0014144856228213486,0.002191656164014715
40121,h020vector,h035_private_safe_score,125,sample,0.00037636507518892673,0.0005599058791878298,0.0013606811189827064,0.8842105263145719,0.00969972416883233,0.0017296020288656312,0.002170334357477371
19546,h015feedback,h035_private_safe_score,230,sample,0.00037654655466121746,0.0005401827850223623,0.0013449139453071048,0.8481203007507115,0.009224049354781947,0.0014724739784001037,0.0021658930080440835
15031,h015feedback,h019_row_score,230,sample,0.0003768877329961132,0.0006524582882250072,0.0025238066684185557,0.6300751879690569,0.009178226389701257,0.0015218404526154332,0.002157567936191001
17703,h015feedback,h030_score_memory_public_combo,125,sample,0.00037696511007280124,0.0005121797365238515,0.0011039568110268235,0.9473684210513267,0.00962469406805621,0.0014660796853100304,0.002155684318805348
32598,h018hard,h035_score_public_row_subset,230,sample,0.0003780078160769227,0.0005119997445977117,0.0013513295789442156,0.8992481202995134,0.009113440068117113,0.0012964986804927623,0.002130461169461469
7562,h012posterior,h019_inclusion_prob,155,sample,0.00037897433275720213,0.000671899509044984,0.002537311073891362,0.9368421052618676,0.009482621631835355,0.0018381183791543346,0.002107344692576739
43197,posterior_vector_mid,h019_row_weight,230,sample,0.0003794933893078893,0.00049732511047556,0.0010589730776384525,0.9548872180437976,0.009147831718065207,0.0014210672165235097,0.0020950339526459713
52569,joint_hard_mid,h030_score_memory_public_combo,230,sample,0.00038001066751109074,0.0006332495248765614,0.002015867959429724,0.8571428571416766,0.00930912138315062,0.0014192393999593435,0.002082836939226685
49746,joint_hard_mid,h019_row_score,230,temperature_sample,0.0003825157732709898,0.0006991173264082756,0.002592782342280551,0.9022556390965017,0.009139613126915027,0.0012393937912197335,0.0020247656998389897
13425,h012posterior,h013_late_social_phone,230,sample,0.0003827211526742162,0.0006083875715213406,0.0016089555926187549,0.9323308270663851,0.009491307888554562,0.0014875828261936978,0.002020077200129995
23992,h017joint,h030_score_public_row_subset,190,temperature_sample,0.0003832460291848894,0.0005521027553824712,0.0015348122420880891,0.9218045112769259,0.00907182698153779,0.001360522317705275,0.0020081443343449522
19545,h015feedback,h035_private_safe_score,230,sample,0.00038364193318319385,0.0007191873867270654,0.002268978849822979,0.7428571428561196,0.009494993364709905,0.0018522035302002864,0.001999190267889604
5185,h012,h035_score_identity_combo,190,sample,0.0003843786453658895,0.0005752852931565114,0.0019631684074289477,0.8691729323296301,0.009214622183666882,0.0013855309840744114,0.001982634359327049
42333,posterior_vector_mid,h019_inclusion_prob,190,temperature_sample,0.0003848091363658014,0.0004630691180009895,0.0013455313667732755,0.9548872180437976,0.009614483937726235,0.0015776114175821087,0.001973023604559608
7689,h012posterior,h019_inclusion_prob,230,sample,0.00038675996129192505,0.0006502100212760291,0.0021187313163410233,0.7428571428561197,0.009380695276057217,0.0014558823108029952,0.001930051835310117
17842,h015feedback,h030_score_memory_public_combo,190,sample,0.0003871378205986863,0.0005564885296346369,0.0014249522810685523,0.9007518796980075,0.009722351883590153,0.0017401725435432299,0.0019218373795557224
15036,h015feedback,h019_row_score,230,sample,0.00038746171567702987,0.0005645665084581368,0.0017914353518334314,0.9203007518784317,0.0091315876346377,0.001389043143935554,0.001914823910788769
19327,h015feedback,h035_private_safe_score,125,sample,0.00038857458006322823,0.00057455563891649,0.0014391271570808866,0.9097744360889725,0.009197058876947117,0.0015853940891460423,0.0018909209474843995
9712,h012posterior,h030_score_no_h012_combo,190,temperature_sample,0.00038864714307236417,0.000484701207526252,0.0011613289887598428,0.8917293233070425,0.009405588884259805,0.0017010898582697491,0.0018893727856811391
9729,h012posterior,h030_score_no_h012_combo,230,sample,0.0003898676916098369,0.0005699921603156128,0.001437790279076331,0.9338345864648792,0.009328909178067455,0.0018036353828952598,0.0018635210323113202
7169,h012posterior,uniform,155,sample,0.0003901581264810417,0.0008225358079485152,0.0030711548642841334,0.7684210526305205,0.00927260495042512,0.001776006183134271,0.0018574217756854728
24006,h017joint,h030_score_public_row_subset,230,sample,0.0003904757210375965,0.000537367267322099,0.0016022475636232117,0.9187969924799375,0.009593790568204674,0.0015898284954328267,0.001850775001888979
44425,posterior_vector_mid,h030_score_no_h012_combo,230,sample,0.00039080860283725383,0.0006055397323280768,0.002197435227534494,0.7969924812019098,0.009241127378995094,0.0013548416531435942,0.0018438338180929257
28854,h018hard,h019_row_score,190,sample,0.0003922584374102175,0.00046209782500960877,0.001072844289350271,0.9443609022543386,0.009333103820059462,0.0018002983325286469,0.00181390449242078
32175,h018hard,h035_route_translator_score,230,sample,0.00039229310251359813,0.0006300650597833019,0.0023040537465723165,0.8857142857130659,0.009371856601790098,0.0012385115356289506,0.0018131948697381322
50142,joint_hard_mid,h019_row_weight,230,sample,0.0003929928521945479,0.000520157238696304,0.00148515749194582,0.9774436090212101,0.009660809264354534,0.0015064785421631036,0.001798929642131494
33388,h018hard,h035_private_safe_score,230,sample,0.00039363947731256636,0.0006630600684812903,0.0022378846281222615,0.8932330827055368,0.009472573665892308,0.0017776890740541873,0.0017858472153834148
25008,h017joint,h035_route_translator_score,95,temperature_sample,0.000393661327152424,0.000573947954398777,0.0012803432338352495,0.7834586466154623,0.009508314477176701,0.0016208707254152974,0.0017854068181907966
43597,posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,230,sample,0.0003945661345053157,0.0007086035748055584,0.0024383135640902547,0.9263157894724083,0.009210800830144295,0.0013342092973682347,0.0017672649098705632
44432,posterior_vector_mid,h030_score_no_h012_combo,230,sample,0.00039518163992561416,0.0006157737753523023,0.002290861858526441,0.9879699248106693,0.009705514733568097,0.0017554920514126458,0.0017550291404036938
50073,joint_hard_mid,h019_row_weight,190,sample,0.0003963917999786166,0.000691559178340357,0.002476888617429269,0.7578947368410613,0.009048587679556736,0.0012847987508843805,0.001731218567582832
52770,joint_hard_mid,h035_route_translator_score,125,sample,0.0003965082662701276,0.0006085255667475668,0.0018058930422707436,0.8511278195477,0.00934880747077745,0.0016202154363708847,0.0017289441392993208
28916,h018hard,h019_row_score,230,sample,0.00039656315358776035,0.0005739156401402108,0.0013581150854761036,0.8842105263145716,0.009333983695489663,0.0015163368336493447,0.001727873300793327
29186,h018hard,h019_row_weight,155,sample,0.00039727740035310193,0.0007094146957855497,0.00227356065582438,0.8390977443597467,0.00933103400815712,0.001348596512018021,0.0017139988371132932
7684,h012posterior,h019_inclusion_prob,230,sample,0.00039823008656513685,0.0006132374904368365,0.0017814661883075004,0.9248120300739142,0.009415756220032049,0.0014341552725799795,0.0016956658636407844
27318,h017joint,h013_late_social_phone,230,temperature_sample,0.0003992727924102017,0.0005314148807381435,0.0015603194681383156,0.8736842105251125,0.009247435935479593,0.0012518304988891973,0.0016758252838040676
20692,h015feedback,h013_body_calendar,190,sample,0.00039954875199333837,0.0005540058434601591,0.001118370872603627,0.8706766917281243,0.009620985179102518,0.0016065599870531036,0.0016706132943400617
49672,joint_hard_mid,h019_row_score,190,sample,0.00039971338147839797,0.0005007946299303848,0.0011781293404631021,0.9398496240588559,0.009423506150816361,0.0013281912448152814,0.0016675116954639687
50103,joint_hard_mid,h019_row_weight,190,temperature_sample,0.0004000723622772568,0.0004897486156352212,0.0010434165683673481,0.9082706766904783,0.009225968097836764,0.0014296119317411804,0.0016607684953606882
4440,h012,h035_route_translator_score,230,sample,0.00040016228347582546,0.0005679754343852077,0.0015280225404081353,0.9894736842091636,0.00974045712378082,0.0016690747608764176,0.0016590836643958688
49187,joint_hard_mid,h019_inclusion_prob,155,sample,0.0004001805501011164,0.0007602894963827339,0.002951748376914508,0.7518796992470846,0.00940926747343516,0.0016806044845798435,0.0016587416161462463
24760,h017joint,h030_score_memory_public_combo,190,sample,0.00040024190057481504,0.00048523527271870513,0.0011876629342269674,0.9022556390965016,0.009230021803278077,0.001740268372215862,0.0016575933254882628
11363,h012posterior,h035_route_translator_score,230,sample,0.00040059262463903534,0.0006266089638465232,0.001831829697853473,0.8466165413522175,0.009255116702656382,0.0014366547634773823,0.0016510441033958036
21178,h017joint,uniform,230,sample,0.0004011950233909083,0.0004964548709980976,0.0010993817892957555,0.9563909774422916,0.009114247462889817,0.0015932578402503182,0.0016398555850984185
27632,h017joint,h013_body_calendar,190,sample,0.0004027445790140578,0.000579101937772482,0.0015182940182243924,0.8917293233070425,0.009341104205211904,0.0013046802290412826,0.0016114223849785282
26891,h017joint,h013_calendar_pay_weekend,230,sample,0.00040471575544958146,0.0007398022231430427,0.0026902060112709673,0.7609022556380497,0.009323926518154734,0.0016212697312603622,0.0015759640899218833
25934,h017joint,h035_score_identity_combo,155,sample,0.00040482963478962846,0.000591000553008021,0.0016464574934467579,0.8902255639085483,0.009582972452156651,0.0016043522351588246,0.0015739395903113056
41872,posterior_vector_mid,uniform,155,temperature_sample,0.0004058938996895161,0.0005416336888572928,0.0012373900421010723,0.8285714285702873,0.009503058489232701,0.0015207306959368473,0.001555144806480013
45253,posterior_vector_mid,h030_score_joint_vector_row,230,sample,0.00040590122462081464,0.0005117095189658822,0.0013845427206347627,0.9624060150362683,0.00933959730322147,0.0016226498881739381,0.0015550162298692749
38692,h020vector,h030_score_memory_public_combo,230,sample,0.000406054160050091,0.0007774994705926151,0.0030940709369481015,0.8360902255627581,0.009244075916222758,0.0013885151531233633,0.001552334137287038
16684,h015feedback,h030_score_no_h012_combo,230,sample,0.00040605677060714663,0.00052663855388031,0.001155926229771894,0.9172932330814435,0.009133726488260704,0.0014471971026404889,0.0015522883950356415
30912,h018hard,h030_score_public_row_subset,190,temperature_sample,0.0004061111739002229,0.0007142327619678873,0.0022509549808536825,0.9338345864648795,0.00940449229818929,0.0015635178681197594,0.0015513354457338798
51623,joint_hard_mid,h030_score_public_row_subset,155,sample,0.00040752221039288227,0.000583805180635553,0.0014765003517931228,0.8481203007507117,0.00934213963309902,0.0018823388676819648,0.0015268224998083737
3960,h012,h030_score_memory_public_combo,190,sample,0.0004083232352489639,0.0005698461228655568,0.0015818510763247404,0.8827067669160777,0.009181460610175817,0.001759219788370231,0.0015130796065280009
27280,h017joint,h013_late_social_phone,230,sample,0.0004083629775360726,0.0006600664361536189,0.0022729948588049217,0.930827067667891,0.009484845373786518,0.0015356720407399254,0.001512400992608633
32947,h018hard,h035_score_identity_combo,190,sample,0.0004085077434052657,0.0006435726824737865,0.0018219567341370632,0.8646616541341474,0.00929080575379614,0.0013220065801611185,0.0015099316355755153
12516,h012posterior,h035_private_safe_score,190,sample,0.00040913029540529556,0.0007184673677758045,0.0020440865865119107,0.9007518796980076,0.009592373118755899,0.0018851182521214076,0.0014993582659376858
15807,h015feedback,h019_mean_abs_logit_move_to_proxy,190,sample,0.0004092437706934863,0.000597206929314106,0.0017263275026917733,0.9609022556377743,0.009345631250184488,0.001767023639381333,0.0014974390044828242
43474,posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,155,sample,0.00040940537167357186,0.0004909677545118428,0.0011498327581057413,0.9368421052618677,0.008985218468900652,0.0015314525816481211,0.0014947100101724636
36392,h020vector,h019_mean_abs_logit_move_to_proxy,95,sample,0.00040967043988773534,0.0005492334117377844,0.0015247504410378365,0.9458646616528326,0.009027742940073222,0.0011961989120518298,0.0014902445050927703
24372,h017joint,h030_score_joint_vector_row,190,sample,0.00041020414464179155,0.0005370668955260048,0.0015762195538174886,0.9218045112769259,0.009308364933087385,0.0017744168285090405,0.0014812938126478067
8940,h012posterior,h019_mean_abs_logit_move_to_proxy,230,sample,0.00041037728187218864,0.0007601372945201276,0.0025461860207646493,0.8195488721793223,0.009303636082474111,0.0014212622239546764,0.001478401715308496
