candidate_id,file,resolved_path,family,alpha,changed_cells,changed_rows,mean_abs_prob_move_h012,max_abs_prob_move_h012,world_expected_delta_vs_h012,world_delta_iqr
h036_celltop_k400_a0.7_c400_df6bf04b,submission_h036_celltop_k400_a0.7_c400_df6bf04b.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k400_a0.7_c400_df6bf04b.csv,celltop_k400,0.7,400,186,0.0060399203312440294,0.09801523244461341,-0.0012842755975906838,0.002621214212426602
h036_rowworld_r110_a0.7_c770_30c541e9,submission_h036_rowworld_r110_a0.7_c770_30c541e9.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r110_a0.7_c770_30c541e9.csv,rowworld_r110,0.7,770,110,0.006352339292007266,0.08471163332910603,-0.001017421190417705,0.002268552462882006
h036_celltop_k400_a0.45_c400_992f1183,submission_h036_celltop_k400_a0.45_c400_992f1183.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k400_a0.45_c400_992f1183.csv,celltop_k400,0.45,400,186,0.003906726592160848,0.06530081712701685,-0.0009891364327355313,0.0016788019076365707
h036_celltop_k1600_a0.25_c1600_503f11ff,submission_h036_celltop_k1600_a0.25_c1600_503f11ff.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k1600_a0.25_c1600_503f11ff.csv,celltop_k1600,0.25,1600,250,0.005590416510599523,0.03723934544830465,-0.0009834838913222337,0.001185374702246303
h036_celltop_k1200_a0.25_c1200_aadc222f,submission_h036_celltop_k1200_a0.25_c1200_aadc222f.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k1200_a0.25_c1200_aadc222f.csv,celltop_k1200,0.25,1200,250,0.005114627438976986,0.03723934544830465,-0.0009661668893843696,0.0011891229685858037
h036_celltop_k800_a0.25_c800_f4199fbf,submission_h036_celltop_k800_a0.25_c800_f4199fbf.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k800_a0.25_c800_f4199fbf.csv,celltop_k800,0.25,800,243,0.004010585969801375,0.03723934544830465,-0.0008778105009328522,0.001130255404299266
h036_celltop_k200_a1_c200_e74358c1,submission_h036_celltop_k200_a1_c200_e74358c1.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a1_c200_e74358c1.csv,celltop_k200,1.0,200,116,0.003717297065460312,0.1336313886173378,-0.0008215825904966792,0.0028494534156829135
h036_rowworld_r110_a0.45_c770_1c2826e5,submission_h036_rowworld_r110_a0.45_c770_1c2826e5.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r110_a0.45_c770_1c2826e5.csv,rowworld_r110,0.45,770,110,0.004100203841012163,0.05459139757354242,-0.0007830697039847765,0.0014587724151181212
h036_rowworld_r80_a0.7_c560_02e4b5dd,submission_h036_rowworld_r80_a0.7_c560_02e4b5dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.7_c560_02e4b5dd.csv,rowworld_r80,0.7,560,80,0.004551424368498864,0.08471163332910603,-0.0007699701355341154,0.0019082967832245359
h036_celltop_k200_a0.7_c200_151c2a93,submission_h036_celltop_k200_a0.7_c200_151c2a93.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a0.7_c200_151c2a93.csv,celltop_k200,0.7,200,116,0.002636888155367098,0.09801523244461341,-0.0007492832321807362,0.0019801366137446063
h036_celltop_k400_a0.25_c400_9beb37c7,submission_h036_celltop_k400_a0.25_c400_9beb37c7.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k400_a0.25_c400_9beb37c7.csv,celltop_k400,0.25,400,186,0.0021820868876279258,0.03723934544830465,-0.0006238864707665019,0.0009311345696400072
h036_rowworld_r80_a0.45_c560_8f4baf49,submission_h036_rowworld_r80_a0.45_c560_8f4baf49.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.45_c560_8f4baf49.csv,rowworld_r80,0.45,560,80,0.002936088934845135,0.05459139757354242,-0.00059062770502465,0.001232518434567871
h036_celltop_k200_a0.45_c200_49aab43c,submission_h036_celltop_k200_a0.45_c200_49aab43c.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a0.45_c200_49aab43c.csv,celltop_k200,0.45,200,116,0.001716561861984401,0.06530081712701685,-0.0005785218221700954,0.0012646997056037696
h036_rowworld_r55_a0.7_c385_3d76ff16,submission_h036_rowworld_r55_a0.7_c385_3d76ff16.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r55_a0.7_c385_3d76ff16.csv,rowworld_r55,0.7,385,55,0.0032099154899135197,0.08471163332910603,-0.0005658758222222302,0.0016811643773181402
h036_rowworld_r110_a0.25_c770_e54beabd,submission_h036_rowworld_r110_a0.25_c770_e54beabd.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r110_a0.25_c770_e54beabd.csv,rowworld_r110,0.25,770,110,0.002286251305772526,0.030334744128967972,-0.000493739067409969,0.0008078732519271801
h036_rowworld_r55_a0.45_c385_dbc5a399,submission_h036_rowworld_r55_a0.45_c385_dbc5a399.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r55_a0.45_c385_dbc5a399.csv,rowworld_r55,0.45,385,55,0.002070215100590658,0.05459139757354242,-0.00043307693969267167,0.0010703762687424578
h036_rowworld_r35_a0.7_c245_06f6bbdf,submission_h036_rowworld_r35_a0.7_c245_06f6bbdf.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r35_a0.7_c245_06f6bbdf.csv,rowworld_r35,0.7,245,35,0.002103778116709017,0.05861992834596624,-0.0003843829956817358,0.001386521079730712
h036_rowworld_r80_a0.25_c560_83422332,submission_h036_rowworld_r80_a0.25_c560_83422332.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.25_c560_83422332.csv,rowworld_r80,0.25,560,80,0.001636490935550355,0.030334744128967972,-0.0003716435724924808,0.0006859262237096321
h036_celltop_k200_a0.25_c200_19cc7079,submission_h036_celltop_k200_a0.25_c200_19cc7079.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a0.25_c200_19cc7079.csv,celltop_k200,0.25,200,116,0.0009644456735493149,0.03723934544830465,-0.0003660837849783959,0.0006987364800650612
h036_target_S2_k140_a1_c140_6321d542,submission_h036_target_S2_k140_a1_c140_6321d542.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a1_c140_6321d542.csv,target_S2_k140,1.0,140,140,0.002673047203640356,0.11844061781095788,-0.0003622307102968637,0.0019521616675346985
h036_target_S3_k140_a1_c140_fc67a73e,submission_h036_target_S3_k140_a1_c140_fc67a73e.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k140_a1_c140_fc67a73e.csv,target_S3_k140,1.0,140,140,0.0025527559119893862,0.08853135754442304,-0.00034970563523204813,0.0018748591434494448
h036_target_S2_k140_a0.7_c140_1106234d,submission_h036_target_S2_k140_a0.7_c140_1106234d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a0.7_c140_1106234d.csv,target_S2_k140,0.7,140,140,0.0018843615207508667,0.08265608003545855,-0.00033011017254193825,0.0013611874120666382
h036_target_S3_k140_a0.7_c140_e5493edf,submission_h036_target_S3_k140_a0.7_c140_e5493edf.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k140_a0.7_c140_e5493edf.csv,target_S3_k140,0.7,140,140,0.0017846261500888082,0.061837035478116587,-0.000317195530055755,0.001312814336891901
h036_target_S1_k140_a1_c140_a1c79e2d,submission_h036_target_S1_k140_a1_c140_a1c79e2d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k140_a1_c140_a1c79e2d.csv,target_S1_k140,1.0,140,140,0.0022755743109738624,0.08152983112442952,-0.0003052655730579763,0.0017715823363010214
h036_target_S4_k140_a1_c140_5d3de036,submission_h036_target_S4_k140_a1_c140_5d3de036.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k140_a1_c140_5d3de036.csv,target_S4_k140,1.0,140,140,0.0026574216108048573,0.07897130068046437,-0.0002995567899886447,0.0017192662538113336
h036_rowworld_r35_a0.45_c245_9c33f98d,submission_h036_rowworld_r35_a0.45_c245_9c33f98d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r35_a0.45_c245_9c33f98d.csv,rowworld_r35,0.45,245,35,0.00135732270258605,0.03799449466729893,-0.0002944257243097565,0.0008896887854311683
h036_target_Q3_k140_a1_c140_c820e972,submission_h036_target_Q3_k140_a1_c140_c820e972.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k140_a1_c140_c820e972.csv,target_Q3_k140,1.0,140,140,0.00276587817892907,0.1336313886173378,-0.00028241985253813634,0.00165607445666558
h036_target_Q1_k140_a1_c140_725cd87b,submission_h036_target_Q1_k140_a1_c140_725cd87b.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k140_a1_c140_725cd87b.csv,target_Q1_k140,1.0,140,140,0.002583487361426218,0.08396933197589374,-0.0002781382317957669,0.0017243604723342681
h036_target_S3_k80_a1_c80_316c3400,submission_h036_target_S3_k80_a1_c80_316c3400.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k80_a1_c80_316c3400.csv,target_S3_k80,1.0,80,80,0.0015735059834715546,0.08853135754442304,-0.0002779398130644173,0.001632784029758438
h036_target_S1_k140_a0.7_c140_6572433e,submission_h036_target_S1_k140_a0.7_c140_6572433e.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k140_a0.7_c140_6572433e.csv,target_S1_k140,0.7,140,140,0.001597177046098747,0.057405648132983544,-0.00027790051263028965,0.0012446757230983475
h036_target_S2_k80_a1_c80_6515a49b,submission_h036_target_S2_k80_a1_c80_6515a49b.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a1_c80_6515a49b.csv,target_S2_k80,1.0,80,80,0.001547257279804445,0.11844061781095788,-0.00027494168851925486,0.0016716507338606608
h036_rowworld_r55_a0.25_c385_ff8496f4,submission_h036_rowworld_r55_a0.25_c385_ff8496f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r55_a0.25_c385_ff8496f4.csv,rowworld_r55,0.25,385,55,0.0011536440214200546,0.030334744128967972,-0.000272108396884376,0.0005948321191445588
h036_target_S4_k140_a0.7_c140_eb4e2353,submission_h036_target_S4_k140_a0.7_c140_eb4e2353.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k140_a0.7_c140_eb4e2353.csv,target_S4_k140,0.7,140,140,0.0018764966514821554,0.05590844501301512,-0.00027148293211502034,0.0011992469403370597
h036_target_Q3_k140_a0.7_c140_ba62ac5d,submission_h036_target_Q3_k140_a0.7_c140_ba62ac5d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k140_a0.7_c140_ba62ac5d.csv,target_Q3_k140,0.7,140,140,0.0019438928112610106,0.09801523244461341,-0.0002582427883518489,0.0011601433257659491
h036_target_S2_k140_a0.45_c140_9817c3bc,submission_h036_target_S2_k140_a0.45_c140_9817c3bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a0.45_c140_9817c3bc.csv,target_S2_k140,0.45,140,140,0.0012192277700824106,0.052862623657063845,-0.00025455617949990894,0.0008740323416942045
h036_target_Q1_k140_a0.7_c140_4e69c3e8,submission_h036_target_Q1_k140_a0.7_c140_4e69c3e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k140_a0.7_c140_4e69c3e8.csv,target_Q1_k140,0.7,140,140,0.0018141368062097182,0.05922504477468815,-0.0002531349985679677,0.0012117529187783199
h036_target_S3_k80_a0.7_c80_559dde51,submission_h036_target_S3_k80_a0.7_c80_559dde51.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k80_a0.7_c80_559dde51.csv,target_S3_k80,0.7,80,80,0.0010981787766934854,0.061837035478116587,-0.00025216865919232387,0.001145912775780853
h036_target_S2_k80_a0.7_c80_aec22aea,submission_h036_target_S2_k80_a0.7_c80_aec22aea.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a0.7_c80_aec22aea.csv,target_S2_k80,0.7,80,80,0.001093849817013501,0.08265608003545855,-0.00025039769369900153,0.0011713848582044968
h036_target_S3_k140_a0.45_c140_1e1df57f,submission_h036_target_S3_k140_a0.45_c140_1e1df57f.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k140_a0.45_c140_1e1df57f.csv,target_S3_k140,0.45,140,140,0.0011467557843069455,0.03962261005091289,-0.00024295634637317315,0.0008437873530230881
h036_target_Q3_k80_a1_c80_91035083,submission_h036_target_Q3_k80_a1_c80_91035083.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k80_a1_c80_91035083.csv,target_Q3_k80,1.0,80,80,0.001959679012439979,0.1336313886173378,-0.00023901828982400574,0.0015163799063095398
h036_target_S4_k80_a1_c80_b1ba24fa,submission_h036_target_S4_k80_a1_c80_b1ba24fa.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k80_a1_c80_b1ba24fa.csv,target_S4_k80,1.0,80,80,0.0017538190793504654,0.07897130068046437,-0.00023878363374004447,0.0015379097752632575
h036_target_Q2_k140_a1_c140_9ef667d6,submission_h036_target_Q2_k140_a1_c140_9ef667d6.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k140_a1_c140_9ef667d6.csv,target_Q2_k140,1.0,140,140,0.0026546569952764425,0.1063466758023821,-0.0002352011745010019,0.0015968234545580213
h036_rowworld_r20_a0.7_c140_31fe2f4d,submission_h036_rowworld_r20_a0.7_c140_31fe2f4d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r20_a0.7_c140_31fe2f4d.csv,rowworld_r20,0.7,140,20,0.0012438099835956678,0.05861992834596624,-0.00023214871368376532,0.0010615176486055056
h036_target_Q1_k80_a1_c80_94bf593e,submission_h036_target_Q1_k80_a1_c80_94bf593e.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k80_a1_c80_94bf593e.csv,target_Q1_k80,1.0,80,80,0.00173069454202093,0.08396933197589374,-0.0002260513464475223,0.0015464707729201332
h036_target_S1_k80_a1_c80_abe04041,submission_h036_target_S1_k80_a1_c80_abe04041.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k80_a1_c80_abe04041.csv,target_S1_k80,1.0,80,80,0.0012738708211771593,0.08152983112442952,-0.00022214268858243073,0.0014575041442353711
h036_target_Q3_k80_a0.7_c80_d198969a,submission_h036_target_Q3_k80_a0.7_c80_d198969a.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k80_a0.7_c80_d198969a.csv,target_Q3_k80,0.7,80,80,0.001379151139124309,0.09801523244461341,-0.00021919677116042003,0.0010606803559102037
h036_target_S4_k80_a0.7_c80_93689a00,submission_h036_target_S4_k80_a0.7_c80_93689a00.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k80_a0.7_c80_93689a00.csv,target_S4_k80,0.7,80,80,0.0012434864887248152,0.05590844501301512,-0.00021740284056966688,0.0010762045993732649
h036_target_S1_k140_a0.45_c140_c9cd92f9,submission_h036_target_S1_k140_a0.45_c140_c9cd92f9.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k140_a0.45_c140_c9cd92f9.csv,target_S1_k140,0.45,140,140,0.0010296901927935177,0.03703887888136431,-0.0002137440735879765,0.0008012317746490784
h036_target_Q2_k140_a0.7_c140_3a944f1c,submission_h036_target_Q2_k140_a0.7_c140_3a944f1c.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k140_a0.7_c140_3a944f1c.csv,target_Q2_k140,0.7,140,140,0.0018620255334300458,0.07395043372917842,-0.0002131288045339879,0.001119101364246544
h036_target_S4_k140_a0.45_c140_425b41de,submission_h036_target_S4_k140_a0.45_c140_425b41de.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k140_a0.45_c140_425b41de.csv,target_S4_k140,0.45,140,140,0.0012150666074441671,0.036239804198345216,-0.00020826261981280792,0.0007678922669161323
h036_target_Q1_k80_a0.7_c80_32fe4933,submission_h036_target_Q1_k80_a0.7_c80_32fe4933.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k80_a0.7_c80_32fe4933.csv,target_Q1_k80,0.7,80,80,0.0012162128337693569,0.05922504477468815,-0.0002057877851818287,0.00108350428500918
h036_target_S1_k80_a0.7_c80_dd403ca3,submission_h036_target_S1_k80_a0.7_c80_dd403ca3.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k80_a0.7_c80_dd403ca3.csv,target_S1_k80,0.7,80,80,0.0008953957435791932,0.057405648132983544,-0.00020277221025746144,0.0010160914498712028
h036_target_Q3_k140_a0.45_c140_c1f4a9ae,submission_h036_target_Q3_k140_a0.45_c140_c1f4a9ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k140_a0.45_c140_c1f4a9ae.csv,target_Q3_k140,0.45,140,140,0.0012534297602265448,0.06530081712701685,-0.00019880603872335964,0.0007447716064783524
h036_target_Q2_k80_a1_c80_5183b5b2,submission_h036_target_Q2_k80_a1_c80_5183b5b2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k80_a1_c80_5183b5b2.csv,target_Q2_k80,1.0,80,80,0.0018661439627709784,0.1063466758023821,-0.00019699595194623968,0.0015000240473254385
h036_target_Q1_k140_a0.45_c140_32ebc9fb,submission_h036_target_Q1_k140_a0.45_c140_32ebc9fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k140_a0.45_c140_32ebc9fb.csv,target_Q1_k140,0.45,140,140,0.0011693311839919218,0.03826473754868143,-0.00019448583978209355,0.0007793619492346158
h036_target_S2_k80_a0.45_c80_fcc417bc,submission_h036_target_S2_k80_a0.45_c80_fcc417bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a0.45_c80_fcc417bc.csv,target_S2_k80,0.45,80,80,0.0007098415780165736,0.052862623657063845,-0.00019330662165035158,0.000756545210439348
h036_target_S3_k80_a0.45_c80_9ec54c58,submission_h036_target_S3_k80_a0.45_c80_9ec54c58.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k80_a0.45_c80_9ec54c58.csv,target_S3_k80,0.45,80,80,0.0007050111846663182,0.03962261005091289,-0.00019321441595887982,0.0007357101711106914
h036_rowworld_r35_a0.25_c245_0e9e6ce9,submission_h036_rowworld_r35_a0.25_c245_0e9e6ce9.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r35_a0.25_c245_0e9e6ce9.csv,rowworld_r35,0.25,245,35,0.0007566163663555471,0.021228958780303064,-0.00018505247913999388,0.0004940399262952212
h036_target_S3_k40_a1_c40_3978d7c8,submission_h036_target_S3_k40_a1_c40_3978d7c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k40_a1_c40_3978d7c8.csv,target_S3_k40,1.0,40,40,0.0007662392870635175,0.08259340423874315,-0.00018357663392274838,0.0012871734403355926
h036_target_Q2_k80_a0.7_c80_c611afae,submission_h036_target_Q2_k80_a0.7_c80_c611afae.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k80_a0.7_c80_c611afae.csv,target_Q2_k80,0.7,80,80,0.0013099512689979046,0.07395043372917842,-0.00017819359863627612,0.0010497153466662978
h036_rowworld_r20_a0.45_c140_2921df2e,submission_h036_rowworld_r20_a0.45_c140_2921df2e.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r20_a0.45_c140_2921df2e.csv,rowworld_r20,0.45,140,20,0.000802672015276923,0.03799449466729893,-0.00017751692592117826,0.0006809833529394236
h036_target_Q3_k40_a1_c40_9ec37667,submission_h036_target_Q3_k40_a1_c40_9ec37667.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k40_a1_c40_9ec37667.csv,target_Q3_k40,1.0,40,40,0.0011607843498403854,0.1336313886173378,-0.0001731568841319156,0.0013580807344029393
h036_target_Q3_k80_a0.45_c80_99de94da,submission_h036_target_Q3_k80_a0.45_c80_99de94da.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k80_a0.45_c80_99de94da.csv,target_Q3_k80,0.45,80,80,0.000890206420683239,0.06530081712701685,-0.00016905857452384664,0.0006807468327558624
h036_target_S4_k80_a0.45_c80_1b9dcd25,submission_h036_target_S4_k80_a0.45_c80_1b9dcd25.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k80_a0.45_c80_1b9dcd25.csv,target_S4_k80,0.45,80,80,0.0008079263509595661,0.036239804198345216,-0.00016731105546256218,0.000690969225220868
h036_target_S3_k40_a0.7_c40_8051f9fe,submission_h036_target_S3_k40_a0.7_c40_8051f9fe.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k40_a0.7_c40_8051f9fe.csv,target_S3_k40,0.7,40,40,0.0005354471467094487,0.054740880064335445,-0.00016604383675001237,0.0009067455715172256
h036_target_Q2_k140_a0.45_c140_73b59721,submission_h036_target_Q2_k140_a0.45_c140_73b59721.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k140_a0.45_c140_73b59721.csv,target_Q2_k140,0.45,140,140,0.0011986709477497003,0.04717666548963351,-0.00016305930097689725,0.000719505337684098
