candidate_id,file,resolved_path,family,alpha,changed_cells,changed_rows,mean_abs_prob_move_h012,max_abs_prob_move_h012,world_expected_delta_vs_h012,world_delta_iqr,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h036_score
h036_target_S2_k140_a0.45_c140_9817c3bc,submission_h036_target_S2_k140_a0.45_c140_9817c3bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a0.45_c140_9817c3bc.csv,target_S2_k140,0.45,140,140,0.0012192277700824106,0.052862623657063845,-0.00025455617949990894,0.0008740323416942045,0.5731277003022939,0.5688221706693739,0.5870045215582245,0.004822681567160092,0.0005987760817401933,0.018754614728754393,0.0,12,0.5580623321110325,0.5410040372608557,0.6131989981605863,0.0038971184157290395,-0.15652631753309737,0.02737009624579018,0.25,12,-6.5589415251645224,6.559127239450237,0.04685090885321597,0.7928571428571428,0.0074285714285714285,0.9317307692307691
h036_celltop_k1600_a1_c1600_51a1eddc,submission_h036_celltop_k1600_a1_c1600_51a1eddc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k1600_a1_c1600_51a1eddc.csv,celltop_k1600,1.0,1600,250,0.022176836289527047,0.1336313886173378,-0.0022388208503741746,0.004731915502372744,0.5749173974553521,0.5739331535735884,0.5896607776692676,0.006656326511783273,0.0054694917471136304,0.021525089676658594,0.0,12,0.5699574944915935,0.557985696521392,0.6274483833385821,0.01853353468369423,-0.14201135781960564,0.04174826401214481,0.25,12,-15.71404249846385,15.714756784178137,-0.003066484023284145,0.445,0.02857142857142857,0.9413461538461537
h036_target_S2_k140_a0.7_c140_1106234d,submission_h036_target_S2_k140_a0.7_c140_1106234d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a0.7_c140_1106234d.csv,target_S2_k140,0.7,140,140,0.0018843615207508667,0.08265608003545855,-0.00033011017254193825,0.0013611874120666382,0.5731856489491551,0.5691598165153661,0.5870012671430418,0.004880630214021464,0.0008167732089932933,0.018751360313571653,0.0,12,0.5584441190168841,0.5434845719826796,0.6124170823081678,0.006218581134216361,-0.15653051148429997,0.026587981430503296,0.25,12,-6.5652611248202675,6.565461124820268,0.04689615089157334,0.7928571428571428,0.008,0.9990384615384614
h036_rowworld_r80_a0.25_c560_83422332,submission_h036_rowworld_r80_a0.25_c560_83422332.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.25_c560_83422332.csv,rowworld_r80,0.25,560,80,0.001636490935550355,0.030334744128967972,-0.0003716435724924808,0.0006859262237096321,0.5728544968084683,0.5689305968708885,0.5855299080694355,0.004549478073334556,0.0008062653637627593,0.017280001239965405,0.0,12,0.56054878456908,0.5405832953510091,0.6260999257719628,0.0035289462038771147,-0.15240834628387356,0.04024294434347266,0.25,12,-0.7447345640091982,0.744748849723484,0.0013299086602205099,0.5,0.0005714285714285715,1.0086538461538463
h036_target_Q2_k80_a0.45_c80_fe2781db,submission_h036_target_Q2_k80_a0.45_c80_fe2781db.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k80_a0.45_c80_fe2781db.csv,target_Q2_k80,0.45,80,80,0.0008437410975267185,0.04717666548963351,-0.00013621160208215924,0.00067426121519663,0.5740402299224822,0.5681961159883858,0.598087287969814,0.005735211187348432,7.178448126002879e-05,0.029950846776391184,0.08333333333333333,12,0.5904637619154787,0.5374499010078322,0.598534717110957,0.0005399306971310414,-0.12002497768240425,0.03622182753464216,0.25,12,-1.81561336637016,1.81561336637016,0.022695167079626998,0.775,0.0,1.0086538461538463
h036_celltop_k400_a0.45_c400_992f1183,submission_h036_celltop_k400_a0.45_c400_992f1183.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k400_a0.45_c400_992f1183.csv,celltop_k400,0.45,400,186,0.003906726592160848,0.06530081712701685,-0.0009891364327355313,0.0016788019076365707,0.5728288047116616,0.5697492161197718,0.5857911026963214,0.004523785976527861,0.0013845103215376353,0.017541195866851312,0.0,12,0.5620170819099397,0.5451223717247218,0.6308637235871906,0.007823284067942193,-0.15110765922234579,0.04504206023789433,0.25,12,-3.460197979326601,3.460812265040887,0.008652030662602214,0.54,0.02457142857142857,1.018269230769231
h036_celltop_k200_a0.45_c200_49aab43c,submission_h036_celltop_k200_a0.45_c200_49aab43c.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a0.45_c200_49aab43c.csv,celltop_k200,0.45,200,116,0.001716561861984401,0.06530081712701685,-0.0005785218221700954,0.0012646997056037696,0.5723411957103217,0.5691183680166917,0.5827801354577364,0.004036176975187988,0.0008102524325734995,0.014530228628266362,0.0,12,0.5590616749885553,0.5445788194126815,0.6293153691862978,0.007261716472855617,-0.15696459248907932,0.04335187627360241,0.25,12,-4.71516820231069,4.715782488024976,0.023578912440124878,0.645,0.02457142857142857,1.018269230769231
h036_celltop_k800_a0.25_c800_f4199fbf,submission_h036_celltop_k800_a0.25_c800_f4199fbf.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k800_a0.25_c800_f4199fbf.csv,celltop_k800,0.25,800,243,0.004010585969801375,0.03723934544830465,-0.0008778105009328522,0.001130255404299266,0.5732129488857702,0.56971217909564,0.5882422717496012,0.004907930150636508,0.0015878475885142684,0.02010658375699218,0.0,12,0.5644945104746656,0.5418176452269184,0.634052438566999,0.004759808708180713,-0.14552463598214965,0.04831970889182908,0.25,12,-0.7173546289247619,0.7173689146390476,0.0008967111432988112,0.475,0.0005714285714285715,1.0855769230769232
h036_target_Q2_k40_a1_c40_59c5d6c2,submission_h036_target_Q2_k40_a1_c40_59c5d6c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k40_a1_c40_59c5d6c2.csv,target_Q2_k40,1.0,40,40,0.0011120896665572212,0.1063466758023821,-0.00014088389363367947,0.001231551449301804,0.5743222476772765,0.5682652973922151,0.5992793702738242,0.006017228942142683,0.00014096588508930586,0.031142929080401283,0.0,12,0.5904662805661645,0.5378742009869627,0.6015275404073221,0.0009457690864344004,-0.12034582086061293,0.03926547648720397,0.25,12,-0.9535639121668171,0.9535639121668171,0.023839097804170428,0.8,0.0,1.0855769230769232
h036_target_Q2_k40_a0.7_c40_3bcfbabe,submission_h036_target_Q2_k40_a0.7_c40_3bcfbabe.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k40_a0.7_c40_3bcfbabe.csv,target_Q2_k40,0.7,40,40,0.0007807334588147791,0.07395043372917842,-0.0001274613813809149,0.0008644626452150909,0.5742742542419967,0.5682141961357768,0.5992861081471111,0.005969235506863013,8.986462865110401e-05,0.031149666953688274,0.0,12,0.5904636521834842,0.5375807062852052,0.6015306270738309,0.0006611525130908458,-0.12034528029093672,0.03926786669128848,0.25,12,-0.9402513522713167,0.9402513522713167,0.023506283806782918,0.8,0.0,1.1048076923076924
h036_target_S2_k140_a1_c140_6321d542,submission_h036_target_S2_k140_a1_c140_6321d542.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k140_a1_c140_6321d542.csv,target_S2_k140,1.0,140,140,0.002673047203640356,0.11844061781095788,-0.0003622307102968637,0.0019521616675346985,0.5732558937444392,0.5695465136673572,0.586997359876114,0.004950875009305411,0.001070267381286183,0.01874745304664396,0.0,12,0.559595169413882,0.5464098771813815,0.6114809951239513,0.009005118663054035,-0.1565352290577343,0.025651651301100545,0.25,12,-6.535129257025566,6.535372114168423,0.04668122938691731,0.7928571428571428,0.009714285714285713,1.1240384615384615
h036_celltop_k200_a0.7_c200_151c2a93,submission_h036_celltop_k200_a0.7_c200_151c2a93.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a0.7_c200_151c2a93.csv,celltop_k200,0.7,200,116,0.002636888155367098,0.09801523244461341,-0.0007492832321807362,0.0019801366137446063,0.5723534392213826,0.5695717717947855,0.5827852894257667,0.0040484204862488715,0.0011229720871225868,0.014535382596296598,0.0,12,0.5612709177230044,0.5487475386352637,0.6266707427763418,0.010835688654306841,-0.15696612181776426,0.04072374871601281,0.25,12,-4.669586194529035,4.670243337386178,0.023351216686930895,0.635,0.026285714285714287,1.1240384615384618
h036_celltop_k400_a0.7_c400_df6bf04b,submission_h036_celltop_k400_a0.7_c400_df6bf04b.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k400_a0.7_c400_df6bf04b.csv,celltop_k400,0.7,400,186,0.0060399203312440294,0.09801523244461341,-0.0012842755975906838,0.002621214212426602,0.5729295071374392,0.5704836277528965,0.5857881704590566,0.004624488402305449,0.001882672577043032,0.017538263629586482,0.0,12,0.5628804997054788,0.5497183767380175,0.6282671897252146,0.012167275731840899,-0.15111143938152938,0.042445286247521,0.25,12,-3.379277858266574,3.379935001123717,0.008449837502809292,0.5475,0.026285714285714287,1.1336538461538463
h036_target_S2_k80_a0.45_c80_fcc417bc,submission_h036_target_S2_k80_a0.45_c80_fcc417bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a0.45_c80_fcc417bc.csv,target_S2_k80,0.45,80,80,0.0007098415780165736,0.052862623657063845,-0.00019330662165035158,0.000756545210439348,0.5728598886954779,0.5686201518555332,0.5848844429133447,0.0045548699603441545,0.00039781073619711284,0.01663453608387463,0.0,12,0.5569232885696195,0.5408848903112095,0.6120013047783551,0.003851027681885444,-0.16167142160382483,0.026076728606995385,0.25,12,-5.5714092749537025,5.571594989239417,0.06964493736549271,0.8625,0.0074285714285714285,1.1432692307692307
h036_celltop_k200_a1_c200_e74358c1,submission_h036_celltop_k200_a1_c200_e74358c1.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k200_a1_c200_e74358c1.csv,celltop_k200,1.0,200,116,0.003717297065460312,0.1336313886173378,-0.0008215825904966792,0.0028494534156829135,0.5723671265666412,0.5701004889803235,0.5827901989949517,0.004062107831507511,0.0014950851576925217,0.014540292165481606,0.0,12,0.5639175461331685,0.5509948784328889,0.6234947683986859,0.013202817906026731,-0.15696797214139213,0.03821407604346165,0.25,12,-4.6267246050588,4.627438890773085,0.023137194453865428,0.635,0.02857142857142857,1.143269230769231
h036_target_Q2_k40_a0.45_c40_6294d8d2,submission_h036_target_Q2_k40_a0.45_c40_6294d8d2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k40_a0.45_c40_6294d8d2.csv,target_Q2_k40,0.45,40,40,0.0005028589228340617,0.04717666548963351,-9.744252295017289e-05,0.0005567618373982783,0.5742338364790867,0.5681711222982411,0.5992917034224974,0.00592881774395293,4.6790791115347566e-05,0.031155262229074533,0.08333333333333333,12,0.5904615910718236,0.5373359028865562,0.6015331420107538,0.00042375971295449677,-0.12034475277233422,0.039269808027990544,0.25,12,-0.9295803677480937,0.9295803677480937,0.023239509193702344,0.775,0.0,1.1528846153846155
h036_rowworld_r110_a0.25_c770_e54beabd,submission_h036_rowworld_r110_a0.25_c770_e54beabd.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r110_a0.25_c770_e54beabd.csv,rowworld_r110,0.25,770,110,0.002286251305772526,0.030334744128967972,-0.000493739067409969,0.0008078732519271801,0.5730579822202526,0.5691849115546734,0.5866691196956885,0.0047529634851188884,0.0010605800475476767,0.01841921286621836,0.0,12,0.5619595783316251,0.5410510522894374,0.6295804118254155,0.004001236468427538,-0.15005129820454152,0.043774431900588315,0.25,12,-0.4017475119585386,0.4017617976728243,0.0005217685684062678,0.4909090909090909,0.0005714285714285715,1.1625
h036_celltop_k400_a1_c400_377d33db,submission_h036_celltop_k400_a1_c400_377d33db.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k400_a1_c400_377d33db.csv,celltop_k400,1.0,400,186,0.008570457395510196,0.1336313886173378,-0.0014084067382449774,0.003758929088550995,0.5730492074743974,0.5710999226472203,0.5857841258177937,0.004744188739263577,0.0024774684986182296,0.017534218988323635,0.0,12,0.5648857675931713,0.555150509818608,0.6251494181180294,0.01526203529101472,-0.15111546793597755,0.03966465089407207,0.25,12,-3.2949191355942147,3.2956334213085006,0.00823908355327125,0.5425,0.02857142857142857,1.1721153846153847
h036_celltop_k800_a0.45_c800_9db5b59c,submission_h036_celltop_k800_a0.45_c800_9db5b59c.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k800_a0.45_c800_9db5b59c.csv,celltop_k800,0.45,800,243,0.007195728424979891,0.06530081712701685,-0.001394650045923921,0.0020374731424520867,0.5734013591369203,0.57046399907095,0.5882281260487842,0.005096340401786581,0.00222416981765996,0.020092438056175135,0.0,12,0.5652650980272296,0.5458156935339927,0.632041876204651,0.008550257675273898,-0.14552831672144234,0.04630914652948101,0.25,12,-0.7805418993250308,0.7811561850393165,0.0009764452312991443,0.475,0.02457142857142857,1.1721153846153847
h036_target_S2_k80_a0.7_c80_aec22aea,submission_h036_target_S2_k80_a0.7_c80_aec22aea.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a0.7_c80_aec22aea.csv,target_S2_k80,0.7,80,80,0.001093849817013501,0.08265608003545855,-0.00025039769369900153,0.0011713848582044968,0.5728934781183128,0.5688378905724507,0.5848833498213711,0.004588459383179144,0.0005590992136387918,0.016633442991900994,0.0,12,0.5580119850153968,0.5430611154791937,0.6112055558280618,0.006074047320751841,-0.1616745608553482,0.025281021430132326,0.25,12,-5.569946329444109,5.57014632944411,0.06962682911805138,0.8625,0.008,1.1817307692307693
h036_rowworld_r80_a0.45_c560_8f4baf49,submission_h036_rowworld_r80_a0.45_c560_8f4baf49.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.45_c560_8f4baf49.csv,rowworld_r80,0.45,560,80,0.002936088934845135,0.05459139757354242,-0.00059062770502465,0.001232518434567871,0.5729385156600004,0.5693972527684177,0.5855360517844659,0.004633496924866698,0.0011966990453811,0.017286144954995777,0.0,12,0.5610930857029874,0.5435576040025317,0.6246958493845944,0.006333547338002565,-0.15240611231164003,0.03883907627103969,0.25,12,-0.7741529552637836,0.774581526692355,0.0013831812976649149,0.5,0.017142857142857144,1.2201923076923078
h036_rowworld_r55_a0.25_c385_ff8496f4,submission_h036_rowworld_r55_a0.25_c385_ff8496f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r55_a0.25_c385_ff8496f4.csv,rowworld_r55,0.25,385,55,0.0011536440214200546,0.030334744128967972,-0.000272108396884376,0.0005948321191445588,0.5727447916189545,0.5687085541639362,0.5846974987337887,0.004439772883820803,0.0005842226568104625,0.016447591904318618,0.0,12,0.5599295896965186,0.5401041276498563,0.6215529640459247,0.0030512311380779256,-0.15334955383132381,0.035647223682690105,0.25,12,-0.2505825130747917,0.25059679878907737,0.0006509007760755268,0.4727272727272727,0.0005714285714285715,1.2298076923076926
h036_target_S2_k80_a1_c80_6515a49b,submission_h036_target_S2_k80_a1_c80_6515a49b.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a1_c80_6515a49b.csv,target_S2_k80,1.0,80,80,0.001547257279804445,0.11844061781095788,-0.00027494168851925486,0.0016716507338606608,0.5729346172132588,0.5691143924008917,0.5848819139000161,0.004629598478125052,0.0007507728761598998,0.016632007070546052,0.0,12,0.5593202469877181,0.5439891763808948,0.6102527842211785,0.00874242344249443,-0.1616781182933683,0.024328280597569342,0.25,12,-5.563178774326658,5.563421631469515,0.06954277039336894,0.8625,0.009714285714285713,1.2394230769230772
h036_celltop_k800_a0.7_c800_80a23fc2,submission_h036_celltop_k800_a0.7_c800_80a23fc2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k800_a0.7_c800_80a23fc2.csv,celltop_k800,0.7,800,243,0.011150887551982947,0.09801523244461341,-0.0018149593751745246,0.003173211014112738,0.5736393099773746,0.5716856891413685,0.5882108777898502,0.0053342912422408295,0.0030061460640545714,0.02007518979724108,0.0,12,0.566227762543656,0.5508132722535193,0.6295280389008446,0.013288402545336697,-0.14553283830786412,0.043795309225674726,0.25,12,-0.7772319954897626,0.7778891383469055,0.0009723614229336302,0.48375,0.026285714285714287,1.2586538461538463
h036_rowworld_r35_a0.45_c245_9c33f98d,submission_h036_rowworld_r35_a0.45_c245_9c33f98d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r35_a0.45_c245_9c33f98d.csv,rowworld_r35,0.45,245,35,0.00135732270258605,0.03799449466729893,-0.0002944257243097565,0.0008896887854311683,0.5730736720359453,0.5686429103406888,0.5871695012399594,0.004768653300811498,0.0005185788335630881,0.018945684707696055,0.0,12,0.561890026557203,0.5406145334856197,0.6148179397583322,0.003521308483809993,-0.14939909200159032,0.029074837685749456,0.25,12,0.05800736885230559,-0.05783594028087702,-0.00023606506237093,0.46122448979591835,0.006857142857142857,1.2586538461538463
h036_rowworld_r110_a0.45_c770_1c2826e5,submission_h036_rowworld_r110_a0.45_c770_1c2826e5.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r110_a0.45_c770_1c2826e5.csv,rowworld_r110,0.45,770,110,0.004100203841012163,0.05459139757354242,-0.0007830697039847765,0.0014587724151181212,0.5731771249635255,0.5698025672510569,0.5866704303706237,0.004872106228391737,0.0016046229096183472,0.018420523541153668,0.0,12,0.5625892017857925,0.5444124841510944,0.6279005419182291,0.0071769999279509,-0.15005096607177296,0.04209440958106166,0.25,12,-0.46000466259027495,0.46051894830456064,0.0005980765562396885,0.4935064935064935,0.02057142857142857,1.2971153846153847
h036_rowworld_r80_a0.7_c560_02e4b5dd,submission_h036_rowworld_r80_a0.7_c560_02e4b5dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.7_c560_02e4b5dd.csv,rowworld_r80,0.7,560,80,0.004551424368498864,0.08471163332910603,-0.0007699701355341154,0.0019082967832245359,0.5730472335855288,0.5699416249633594,0.5855413267329741,0.0047422148503950545,0.0016289405663219014,0.017291419903503982,0.0,12,0.5617729858266958,0.5472766794351606,0.6229413406922921,0.009840267145893533,-0.1524045823530931,0.03708467739567804,0.25,12,-0.8073905372665969,0.8078619658380255,0.0014426106532821916,0.4982142857142857,0.018857142857142857,1.3067307692307693
