fold,source,latent,feature_view,c,blend,target,loss
1,recon_subject_token_ecm__absolute__c0.03_b0.05,recon_subject_token_ecm,absolute,0.03,0.05,Q1,0.6630537078530064
1,recon_subject_token_ecm__absolute__c0.03_b0.05,recon_subject_token_ecm,absolute,0.03,0.05,Q2,0.732458623870556
1,recon_subject_token_ecm__absolute__c0.03_b0.05,recon_subject_token_ecm,absolute,0.03,0.05,Q3,0.6865512787151801
1,recon_subject_token_ecm__absolute__c0.03_b0.05,recon_subject_token_ecm,absolute,0.03,0.05,S1,0.5663263014267821
1,recon_subject_token_ecm__absolute__c0.03_b0.05,recon_subject_token_ecm,absolute,0.03,0.05,S2,0.5978445363775379
1,recon_subject_token_ecm__absolute__c0.03_b0.05,recon_subject_token_ecm,absolute,0.03,0.05,S3,0.49486355639012103
1,recon_subject_token_ecm__absolute__c0.03_b0.05,recon_subject_token_ecm,absolute,0.03,0.05,S4,0.6758844865605171
1,recon_subject_token_ecm__absolute__c0.03_b0.1,recon_subject_token_ecm,absolute,0.03,0.1,Q1,0.6617341006363131
1,recon_subject_token_ecm__absolute__c0.03_b0.1,recon_subject_token_ecm,absolute,0.03,0.1,Q2,0.7295189769115829
1,recon_subject_token_ecm__absolute__c0.03_b0.1,recon_subject_token_ecm,absolute,0.03,0.1,Q3,0.6841168162793286
1,recon_subject_token_ecm__absolute__c0.03_b0.1,recon_subject_token_ecm,absolute,0.03,0.1,S1,0.5656642674895734
1,recon_subject_token_ecm__absolute__c0.03_b0.1,recon_subject_token_ecm,absolute,0.03,0.1,S2,0.5934339377832846
1,recon_subject_token_ecm__absolute__c0.03_b0.1,recon_subject_token_ecm,absolute,0.03,0.1,S3,0.4964418386274015
1,recon_subject_token_ecm__absolute__c0.03_b0.1,recon_subject_token_ecm,absolute,0.03,0.1,S4,0.6716328166169055
1,recon_subject_token_ecm__absolute__c0.03_b0.2,recon_subject_token_ecm,absolute,0.03,0.2,Q1,0.6598374365678409
1,recon_subject_token_ecm__absolute__c0.03_b0.2,recon_subject_token_ecm,absolute,0.03,0.2,Q2,0.7242810543620686
1,recon_subject_token_ecm__absolute__c0.03_b0.2,recon_subject_token_ecm,absolute,0.03,0.2,Q3,0.6796941288769365
1,recon_subject_token_ecm__absolute__c0.03_b0.2,recon_subject_token_ecm,absolute,0.03,0.2,S1,0.5657254609367762
1,recon_subject_token_ecm__absolute__c0.03_b0.2,recon_subject_token_ecm,absolute,0.03,0.2,S2,0.5883243230215797
1,recon_subject_token_ecm__absolute__c0.03_b0.2,recon_subject_token_ecm,absolute,0.03,0.2,S3,0.5017785415924325
1,recon_subject_token_ecm__absolute__c0.03_b0.2,recon_subject_token_ecm,absolute,0.03,0.2,S4,0.6647236891364089
1,recon_subject_token_ecm__absolute__c0.1_b0.05,recon_subject_token_ecm,absolute,0.1,0.05,Q1,0.6622177484971125
1,recon_subject_token_ecm__absolute__c0.1_b0.05,recon_subject_token_ecm,absolute,0.1,0.05,Q2,0.7320076227251152
1,recon_subject_token_ecm__absolute__c0.1_b0.05,recon_subject_token_ecm,absolute,0.1,0.05,Q3,0.6860437010212432
1,recon_subject_token_ecm__absolute__c0.1_b0.05,recon_subject_token_ecm,absolute,0.1,0.05,S1,0.5665895444271042
1,recon_subject_token_ecm__absolute__c0.1_b0.05,recon_subject_token_ecm,absolute,0.1,0.05,S2,0.5973601986676904
1,recon_subject_token_ecm__absolute__c0.1_b0.05,recon_subject_token_ecm,absolute,0.1,0.05,S3,0.49415883026389834
1,recon_subject_token_ecm__absolute__c0.1_b0.05,recon_subject_token_ecm,absolute,0.1,0.05,S4,0.6760980722393477
1,recon_subject_token_ecm__absolute__c0.1_b0.1,recon_subject_token_ecm,absolute,0.1,0.1,Q1,0.6601356602431107
1,recon_subject_token_ecm__absolute__c0.1_b0.1,recon_subject_token_ecm,absolute,0.1,0.1,Q2,0.7286335876372466
1,recon_subject_token_ecm__absolute__c0.1_b0.1,recon_subject_token_ecm,absolute,0.1,0.1,Q3,0.6831356033535855
1,recon_subject_token_ecm__absolute__c0.1_b0.1,recon_subject_token_ecm,absolute,0.1,0.1,S1,0.5662355119639082
1,recon_subject_token_ecm__absolute__c0.1_b0.1,recon_subject_token_ecm,absolute,0.1,0.1,S2,0.592749863750607
1,recon_subject_token_ecm__absolute__c0.1_b0.1,recon_subject_token_ecm,absolute,0.1,0.1,S3,0.49532535515315496
1,recon_subject_token_ecm__absolute__c0.1_b0.1,recon_subject_token_ecm,absolute,0.1,0.1,S4,0.6721046330699313
1,recon_subject_token_ecm__absolute__c0.1_b0.2,recon_subject_token_ecm,absolute,0.1,0.2,Q1,0.6568825605117731
1,recon_subject_token_ecm__absolute__c0.1_b0.2,recon_subject_token_ecm,absolute,0.1,0.2,Q2,0.7225779809161329
1,recon_subject_token_ecm__absolute__c0.1_b0.2,recon_subject_token_ecm,absolute,0.1,0.2,Q3,0.6778610369382259
1,recon_subject_token_ecm__absolute__c0.1_b0.2,recon_subject_token_ecm,absolute,0.1,0.2,S1,0.5670360760228862
1,recon_subject_token_ecm__absolute__c0.1_b0.2,recon_subject_token_ecm,absolute,0.1,0.2,S2,0.5877093428176736
1,recon_subject_token_ecm__absolute__c0.1_b0.2,recon_subject_token_ecm,absolute,0.1,0.2,S3,0.500301384860179
1,recon_subject_token_ecm__absolute__c0.1_b0.2,recon_subject_token_ecm,absolute,0.1,0.2,S4,0.6658285507487781
1,recon_subject_token_ecm__absolute__c0.3_b0.05,recon_subject_token_ecm,absolute,0.3,0.05,Q1,0.6615556566577636
1,recon_subject_token_ecm__absolute__c0.3_b0.05,recon_subject_token_ecm,absolute,0.3,0.05,Q2,0.7315945372152671
1,recon_subject_token_ecm__absolute__c0.3_b0.05,recon_subject_token_ecm,absolute,0.3,0.05,Q3,0.6860582844665276
1,recon_subject_token_ecm__absolute__c0.3_b0.05,recon_subject_token_ecm,absolute,0.3,0.05,S1,0.5671941726370818
1,recon_subject_token_ecm__absolute__c0.3_b0.05,recon_subject_token_ecm,absolute,0.3,0.05,S2,0.597146564553064
1,recon_subject_token_ecm__absolute__c0.3_b0.05,recon_subject_token_ecm,absolute,0.3,0.05,S3,0.4935682886135856
1,recon_subject_token_ecm__absolute__c0.3_b0.05,recon_subject_token_ecm,absolute,0.3,0.05,S4,0.6762842584465192
1,recon_subject_token_ecm__absolute__c0.3_b0.1,recon_subject_token_ecm,absolute,0.3,0.1,Q1,0.6588839497525804
1,recon_subject_token_ecm__absolute__c0.3_b0.1,recon_subject_token_ecm,absolute,0.3,0.1,Q2,0.7278222643117505
1,recon_subject_token_ecm__absolute__c0.3_b0.1,recon_subject_token_ecm,absolute,0.3,0.1,Q3,0.6831984287409336
1,recon_subject_token_ecm__absolute__c0.3_b0.1,recon_subject_token_ecm,absolute,0.3,0.1,S1,0.5674188196163463
1,recon_subject_token_ecm__absolute__c0.3_b0.1,recon_subject_token_ecm,absolute,0.3,0.1,S2,0.5925463809826788
1,recon_subject_token_ecm__absolute__c0.3_b0.1,recon_subject_token_ecm,absolute,0.3,0.1,S3,0.49435935754480353
1,recon_subject_token_ecm__absolute__c0.3_b0.1,recon_subject_token_ecm,absolute,0.3,0.1,S4,0.6725120348874977
