source,avg_log_loss,Q1,Q2,Q3,S1,S2,S3,S4
combo_recon_plus_adjacent_event__absolute_plus_deviation__c0.3_b0.2,0.6247977954270165,0.6721347984450534,0.7003256204001533,0.6795798261707131,0.5722964763984926,0.5795831325069634,0.5216523211285359,0.6480123929392041
combo_recon_plus_adjacent_event__deviation__c0.3_b0.2,0.6248986918462975,0.6697867523675703,0.6942805549528284,0.6777062112983462,0.572928555474127,0.5817369183769542,0.5288873309126121,0.6489645195416442
combo_recon_plus_adjacent_event__absolute_plus_deviation__c0.1_b0.2,0.6249551580903904,0.672558429551284,0.6973995949407261,0.6786774654809473,0.5727786984880799,0.5794551120378219,0.5265139017666023,0.647302904367271
combo_recon_plus_adjacent_event__absolute__c0.3_b0.2,0.6253187750371934,0.6725453116181903,0.6972441125949872,0.6771980310290435,0.5727115067104369,0.5790899756007476,0.5316680083333962,0.6467744793735518
combo_recon_plus_adjacent_event__deviation__c0.3_b0.1,0.6255086575101821,0.6709212005146593,0.6987642084478181,0.6772676644869697,0.5734519887575258,0.5800838748201353,0.5306082939979767,0.6474633715461902
combo_recon_plus_adjacent_event__absolute__c0.1_b0.2,0.6255244327026167,0.6726275020130809,0.695953253848086,0.6763942856270112,0.5737981847011592,0.5801808315722682,0.5337423924266635,0.6459745787300476
combo_recon_plus_adjacent_event__absolute__c0.3_b0.1,0.6255461055062764,0.6721742791929046,0.7001789737886591,0.6769916167956852,0.573280529636807,0.5784750270482368,0.5314327917850187,0.6462895202966239
combo_recon_plus_adjacent_event__deviation__c0.1_b0.2,0.6255580000672488,0.6708413299203552,0.6922887999365643,0.6771895974657085,0.5742977063388053,0.5825289635151575,0.5339865303571265,0.6477730729370246
combo_recon_plus_adjacent_event__absolute_plus_deviation__c0.3_b0.1,0.6256482049455031,0.6721977485997193,0.7019461756958495,0.6781960647356343,0.5734360562101946,0.5793684952394278,0.5272720849645045,0.6471208091731919
combo_recon_plus_adjacent_ecm__absolute_plus_deviation__c0.3_b0.2,0.6257350886346847,0.6718521460869801,0.7038552125350924,0.6738812418125303,0.5790512087688343,0.5799006776130995,0.5279024515204136,0.6437026821058427
combo_recon_plus_adjacent_ecm__deviation__c0.3_b0.2,0.6257622931918146,0.6701758813810877,0.7000002155666222,0.6712552336689863,0.5791790497037362,0.5808546736062519,0.5340966195337252,0.6447743788822935
combo_recon_plus_adjacent_event__absolute_plus_deviation__c0.03_b0.2,0.6257660432609056,0.6734031997020712,0.6951997170425811,0.6772898524300982,0.5738277597011956,0.5809641486245608,0.5328052206384648,0.6468724046873672
combo_recon_plus_adjacent_event__absolute__c0.1_b0.1,0.62577548749164,0.6723009333526536,0.6996477143575314,0.6766900496812516,0.5739892369463286,0.5791101329651542,0.5327223336287736,0.6459680115097871
combo_recon_plus_adjacent_event__absolute_plus_deviation__c0.1_b0.1,0.6257833792810635,0.6724878344903015,0.7005811198267247,0.6778735720262425,0.5737620862570101,0.5792521660883305,0.5297043775447279,0.6468224987341078
combo_recon_plus_adjacent_event__deviation__c0.1_b0.1,0.6258727614457639,0.6714851691622918,0.697803724080996,0.677088298016491,0.574201470930141,0.5804406976973754,0.53319481538056,0.6468951548524928
combo_recon_plus_adjacent_ecm__absolute_plus_deviation__c0.1_b0.2,0.6259645970755011,0.6715811279789078,0.702685195700211,0.6738941429497957,0.577640147750005,0.5792808627177073,0.532518127240066,0.6441525751918152
combo_recon_plus_adjacent_event__absolute__c0.03_b0.2,0.6259876719009855,0.6725045655884679,0.695996337516169,0.6755808336485982,0.5747613938104789,0.581342805835331,0.5361775846459371,0.6455501822619161
combo_recon_plus_adjacent_ecm__absolute__c0.3_b0.1,0.6260017957536148,0.6714712698110091,0.7020027584684131,0.6743315353427922,0.5764832450548548,0.5788311724119751,0.5339880431466106,0.6449045460396491
combo_recon_plus_adjacent_ecm__deviation__c0.3_b0.1,0.6260487209444093,0.6710686887262913,0.7017972623124893,0.6739962894566653,0.5769058229764361,0.5797395323779001,0.5334747463447516,0.6453587044163319
recon_subject_token_ecm__absolute_plus_deviation__c0.3_b0.2,0.6260640230869103,0.6706703956609386,0.7031592834248627,0.6739431701687877,0.5764289764780435,0.5799767903448532,0.5313666971979937,0.6469028483328935
combo_recon_plus_adjacent_ecm__absolute__c0.1_b0.1,0.6260954752837975,0.6713592975943349,0.7017778902369183,0.6744267608527775,0.5761996066759622,0.578928082163826,0.5352711460613007,0.6447055434014634
combo_recon_plus_adjacent_ecm__absolute__c0.1_b0.2,0.6261055384314567,0.6708829482321652,0.7000059621614148,0.6720454223248037,0.5778905231816951,0.5798999983425706,0.5383408599905521,0.6436730547869952
combo_recon_plus_adjacent_ecm__absolute__c0.3_b0.2,0.6261226249140527,0.6713150294205251,0.700726609856819,0.6720409187857596,0.5786646244491755,0.5796932604227673,0.5362130906811536,0.6442048407821683
combo_recon_plus_adjacent_event__absolute__c0.03_b0.1,0.6261238834340406,0.6722919254662658,0.6998110325062448,0.6763727731931297,0.5745825217386713,0.5797797423095933,0.5342072806735056,0.6458219081508735
combo_recon_plus_adjacent_ecm__absolute_plus_deviation__c0.3_b0.1,0.6261625546967051,0.6719813673943221,0.7038446673068119,0.675296049327915,0.5769862486697666,0.5795805844784282,0.5305282077764993,0.644920757923193
combo_recon_plus_adjacent_event__absolute_plus_deviation__c0.03_b0.1,0.6261761878782498,0.6729068227742092,0.6995416270678404,0.6772663628932843,0.5743052945395247,0.5798480144258294,0.5327746230490766,0.6465905703979833
recon_subject_token_ecm__absolute__c0.3_b0.1,0.6261828604377414,0.6701629095396324,0.7011365125218049,0.6738367361604815,0.5764577616568977,0.5798500279021064,0.5355451160674627,0.646290959215804
combo_recon_plus_adjacent_ecm__deviation__c0.1_b0.2,0.6262413069145527,0.6698247485307068,0.6987629283898718,0.6716158876694569,0.5783561956537747,0.5816912705961421,0.5384862116609005,0.6449519059010158
recon_subject_token_ecm__absolute__c0.1_b0.1,0.6262499305369238,0.6705333765918244,0.7013835700531283,0.6740182942194066,0.5760653318247496,0.579727645441648,0.536210876142408,0.6458104194853013
combo_recon_plus_adjacent_ecm__deviation__c0.1_b0.1,0.626295249799636,0.6709307571019251,0.7012223279316684,0.674260332513312,0.5764673101156588,0.5800668333636705,0.5356719269404994,0.6454472606307183
combo_recon_plus_adjacent_ecm__absolute_plus_deviation__c0.1_b0.1,0.6262988775066287,0.6718591680828103,0.7033273323849403,0.675411692111199,0.5763080814573595,0.5791839552524726,0.5328244826871793,0.6451774305704402
combo_recon_plus_adjacent_ecm__absolute__c0.03_b0.1,0.6263109018047279,0.6715464971259163,0.7016146414379106,0.6744122739916942,0.576105050991596,0.5791746237402109,0.5366885585843012,0.6446346667614666
