decision,selected_candidate_id,root_uploadsafe_path,worldview,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h126_overlap_cells,h118_h126_cosine,h118_h125_overlap_cells,h118_h125_cosine,h118_h124_overlap_cells,h118_h124_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h088_overlap_cells,h118_h088_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h127_start_cells,h127_added_cells,h127_added_rows,h127_added_targets,h127_component_gain,h127_delta_start_route,h127_delta_start_h098,h127_delta_start_h088,h127_delta_start_margin,h118_score,h127_worldview,h127_fit_feature_set,h127_fit_alpha,h127_fit_score,h127_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h127_residual_basis_discovery,h127_episode_neighbor_residual_newbasis_9b7f8d9a,/Users/kbsoo/Downloads/cl2/submission_h127_residbasis_9b7f8d9a_uploadsafe.csv,"safe action basis is an episode-neighbor extension around current rows, not isolated global top cells",h127_episode_neighbor_residual_newbasis_9b7f8d9a,episode_neighbor_residual_newbasis,public_residual_toxicity_solver,forbidden_veto_residual_episode,state_core,0.1,38,1.0,0.25,29,29,24,-3.131028233016456e-05,-7.967249657406544e-06,-4.191403924962299e-06,0.4827586206896552,0.5862068965517241,0.45740394088669956,0.3103448275862069,0.29028991527093595,0.3836748768472907,-0.009376656173662512,0.1500196637886634,0.06325384273351801,0.0,9.627287288439412e-05,0.03706146565254731,7,"53,55,59,70,79,93,97,101,102,103,131,135,137,144,145,148,149,150,151,164,188,196,205,207",0.21421245769092687,submission_h127_episode_neighbor_residual_newbasis_9b7f8d9a.csv,/Users/kbsoo/Downloads/cl2/hitl/h127_residual_basis_discovery_hsjepa/submission_h127_episode_neighbor_residual_newbasis_9b7f8d9a.csv,8,0,5,9,5,0,2,-0.16134478964170734,-0.178087703863241,-0.17669159458431188,-0.14709752305256155,-0.16388661558936068,-0.18979027671010684,-0.17098812228391175,/Users/kbsoo/Downloads/cl2/hitl/h127_residual_basis_discovery_hsjepa/submission_h127_episode_neighbor_residual_newbasis_9b7f8d9a.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,29,True,0.0,0.0,-0.051158428647463276,0.1604339121837305,0.15055874126098218,0.1604339121837305,-0.0007011975636879749,0.4081055862068965,0.6739615893596059,0.26585600315270935,0.8012685714285716,0.0013981012969963343,5.2951962868792535,0.05689823058169367,5.178361534630506,13,6,3,2.689655172413793,0.7278448275862069,0.45037251442785353,28,0.9987184013511601,28,0.9984317408804921,27,0.9984310807501868,24,0.989900864088809,22,-0.051158428647463276,-0.0002616634510263019,-0.00021617081868081987,4.5492632345482025e-05,0.0,0.0,0.0,1.0,24,28,1,1,S2:1,0.0007019421318064302,1.0593086972915562e-06,-3.5963538926606434e-07,0.006511447073266542,0.010523321911634492,0.39138116623045693,"safe action basis is an episode-neighbor extension around current rows, not isolated global top cells",route_curvature,30.0,0.001054772929083395,0.32743782452601317,/Users/kbsoo/Downloads/cl2/submission_h127_residbasis_9b7f8d9a_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,29,True
