test,train_teacher,test_teacher,feature_set,feature_count,row_auc,row_average_precision,row_recall_at_k,null_auc_mean,auc_z_vs_permuted_train,uses_public_score,uses_label_informed_features
external_adapter_action_replay,s2hub_jackpot,stagebridge_jackpot,core_state_geometry,15,0.9282296650717704,0.8988738968652004,0.8536585365853658,0.5027916763916442,8.006483227782851,False,False
external_adapter_action_replay,s2hub_jackpot,stagebridge_jackpot,raw_lifelog_context,99,0.9381491422569728,0.9125158710418482,0.8536585365853658,0.5029247870229898,8.890242543790539,False,False
external_adapter_action_replay,s2hub_jackpot,stagebridge_jackpot,core_plus_raw_context,114,0.9353483486987979,0.9068654983169554,0.8536585365853658,0.5180957521297702,7.491064171087576,False,False
external_adapter_action_replay,s2hub_jackpot,stagebridge_jackpot,label_informed_adapter_context,23,0.9295133621192672,0.9057091452703118,0.8536585365853658,0.5008260152876649,8.260817799580927,False,True
external_adapter_action_replay,stagebridge_jackpot,s2hub_jackpot,core_state_geometry,15,0.9803921568627452,0.8181202184377435,0.8235294117647058,0.4869217218137255,8.745215518321068,False,False
external_adapter_action_replay,stagebridge_jackpot,s2hub_jackpot,raw_lifelog_context,99,0.9821623093681917,0.798152120891572,0.8235294117647058,0.4980298543028323,8.809317043065414,False,False
external_adapter_action_replay,stagebridge_jackpot,s2hub_jackpot,core_plus_raw_context,114,0.9818899782135077,0.7849009676752088,0.8529411764705882,0.4867961941721133,9.396606354491206,False,False
external_adapter_action_replay,stagebridge_jackpot,s2hub_jackpot,label_informed_adapter_context,23,0.9776688453159041,0.7605190623482402,0.8235294117647058,0.49771071623093677,8.980981627148099,False,True
