iter,kind,mean_h071_route_support,topk_h071_overlap,auc_h071_route,spearman_assignment
62,subject_row_permutation,0.7915320192706602,0.06329113924050633,0.7813337449830194,0.5176233828629523
63,subject_row_permutation,0.7884755080653226,0.06962025316455696,0.7849830194504476,0.5197704314706415
64,subject_row_permutation,0.7913449304802431,0.0759493670886076,0.7782679839456623,0.5216536855024281
65,subject_row_permutation,0.7891186824364418,0.06329113924050633,0.7861685705464648,0.5264012838932781
66,subject_row_permutation,0.7819459705206107,0.0759493670886076,0.7756344550787281,0.5169413817515329
67,subject_row_permutation,0.7880290236542783,0.0759493670886076,0.7808799012040754,0.5196138462726401
68,subject_row_permutation,0.7832084902185799,0.06329113924050633,0.7779407224451991,0.5131336858319309
69,subject_row_permutation,0.7782895743522126,0.04430379746835443,0.781296696511269,0.5097762047545012
70,subject_row_permutation,0.7912284012614283,0.0759493670886076,0.7787187403519606,0.5162097539974241
71,subject_row_permutation,0.781707967053979,0.056962025316455694,0.7773510342698364,0.4997137832781009
72,subject_row_permutation,0.7765345389105525,0.06329113924050633,0.7741957394257488,0.5137344700316537
73,subject_row_permutation,0.773655081996348,0.0759493670886076,0.7724235875270145,0.5010080607228868
74,subject_row_permutation,0.7817671281705788,0.06329113924050633,0.7776535967891325,0.5121393370226003
75,subject_row_permutation,0.7811813852069396,0.06962025316455696,0.7791478851497375,0.5096865791548549
76,subject_row_permutation,0.780472108366021,0.06329113924050633,0.7841278172275394,0.5212090400364984
77,subject_row_permutation,0.780205212621402,0.0759493670886076,0.7724915097252238,0.5083856794363362
78,subject_row_permutation,0.7828919735861838,0.06329113924050633,0.7829947514665019,0.5334112864300253
79,subject_row_permutation,0.7822308345843411,0.06962025316455696,0.7762364927446744,0.5109636641046249
80,subject_row_permutation,0.7808638135581786,0.06962025316455696,0.7788731089842543,0.5175865431558494
81,subject_row_permutation,0.7806927354954325,0.056962025316455694,0.7767489966038901,0.5131558245484017
82,subject_row_permutation,0.79220593316233,0.06962025316455696,0.7815066378511887,0.5171746406280692
83,subject_row_permutation,0.7967017631776299,0.08227848101265822,0.782738499536894,0.5186404662317485
84,subject_row_permutation,0.7800883560818176,0.06962025316455696,0.7734177215189872,0.5009960050744933
85,subject_row_permutation,0.7877243596033896,0.0759493670886076,0.7783667798703303,0.5058969736751376
86,subject_row_permutation,0.779131367838423,0.06962025316455696,0.7740074096943501,0.5106880340468232
87,subject_row_permutation,0.7899156359415653,0.06329113924050633,0.7822445199135536,0.5187161656038709
88,subject_row_permutation,0.7881931405907228,0.0759493670886076,0.7788206236492745,0.511271598439737
89,subject_row_permutation,0.784087479207733,0.06962025316455696,0.778147576412473,0.5011721862052968
90,subject_row_permutation,0.7763932560635903,0.06329113924050633,0.7745785736338376,0.5043646215601068
91,subject_row_permutation,0.7856152752413863,0.0759493670886076,0.7769311515899968,0.5165134237911401
92,subject_row_permutation,0.7841913746675357,0.06962025316455696,0.7784841000308738,0.5202799351990143
93,subject_row_permutation,0.77839773924302,0.056962025316455694,0.7721642482247608,0.4948439133341894
94,subject_row_permutation,0.795761653290526,0.0759493670886076,0.7781661006483483,0.519632618392583
95,subject_row_permutation,0.7835231613438857,0.0759493670886076,0.7755696202531646,0.5154327975850341
96,subject_row_permutation,0.7816224088831113,0.05063291139240506,0.7789533806730472,0.50866737605649
97,subject_row_permutation,0.7857850583565569,0.0759493670886076,0.7782587218277246,0.518925663777861
98,subject_row_permutation,0.77978247895577,0.0759493670886076,0.7766934238962642,0.5131727166136946
99,subject_row_permutation,0.7854353001650097,0.0759493670886076,0.7790799629515283,0.5086962457364821
100,subject_row_permutation,0.7758237395013226,0.05063291139240506,0.781549861068231,0.5152068705314656
101,subject_row_permutation,0.7825472932681935,0.04430379746835443,0.7806267366471134,0.5151745528769504
102,subject_row_permutation,0.7902702739069587,0.0759493670886076,0.7732571781414017,0.5090199272711142
103,subject_row_permutation,0.783183939827698,0.056962025316455694,0.7821210250077184,0.5166676579454075
104,subject_row_permutation,0.7884228611198042,0.06329113924050633,0.7741339919728311,0.5057796494582979
105,subject_row_permutation,0.7850632662670708,0.06962025316455696,0.7765946279715962,0.5065223278982938
106,subject_row_permutation,0.779147347206153,0.06329113924050633,0.7758937943809817,0.49959309190735
107,subject_row_permutation,0.7827666793120587,0.056962025316455694,0.7753010188329732,0.5067888564404165
108,subject_row_permutation,0.7809717844099389,0.06962025316455696,0.7735103426983637,0.5074592126951046
109,subject_row_permutation,0.7876099495110709,0.0759493670886076,0.7792497684470516,0.5062445234873374
110,subject_row_permutation,0.776402957741247,0.0759493670886076,0.7752485334979933,0.5108133026511312
111,subject_row_permutation,0.7823281326262704,0.06962025316455696,0.7818308119790058,0.5158561928038415
112,subject_row_permutation,0.7885120387714186,0.06962025316455696,0.7791046619326953,0.5111546136694678
113,subject_row_permutation,0.7868724786449895,0.056962025316455694,0.7805680765668416,0.5098142004750477
114,subject_row_permutation,0.7875205205211372,0.0759493670886076,0.7765081815375116,0.5062242464318604
115,subject_row_permutation,0.7866947310109816,0.0759493670886076,0.779898116702686,0.5225077899267377
116,subject_row_permutation,0.7924702044038854,0.06329113924050633,0.7807625810435319,0.5239784909641633
117,subject_row_permutation,0.7843260787696182,0.06329113924050633,0.7777246063599877,0.5081587262396869
118,subject_row_permutation,0.783169045001171,0.06329113924050633,0.7820716270453845,0.513276155292008
119,subject_row_permutation,0.7785834318898269,0.08227848101265822,0.7712812596480395,0.4987789953581339
120,subject_row_permutation,0.7804918955049358,0.06329113924050633,0.7735103426983637,0.49969648265067984
121,subject_row_permutation,0.7912299362502253,0.06962025316455696,0.7803951836986724,0.512187256399534
122,subject_row_permutation,0.7769285363681119,0.0759493670886076,0.7732602655140476,0.5094482363831316
123,subject_row_permutation,0.7898180909770176,0.0759493670886076,0.7768200061747452,0.5004525795418028
124,subject_row_permutation,0.78661194837164,0.06962025316455696,0.7739147885149738,0.5013447097853695
125,subject_row_permutation,0.7898771050957727,0.06962025316455696,0.7780734794689719,0.5130429242846483
126,subject_row_permutation,0.7839883754198744,0.056962025316455694,0.7773572090151281,0.5053697523964625
127,subject_row_permutation,0.7890171715529896,0.06962025316455696,0.7727230626736646,0.5175462760974139
128,subject_row_permutation,0.7841967112132889,0.06329113924050633,0.7734671194813214,0.5124089573711699
129,subject_row_permutation,0.7768973551040265,0.06329113924050633,0.7766069774621797,0.5032448146360674
130,subject_row_permutation,0.7818575758579767,0.06329113924050633,0.7799197283112071,0.5159842382929015
131,subject_row_permutation,0.7899984209976711,0.0759493670886076,0.774847175054029,0.5050412104774394
132,subject_row_permutation,0.7785035974151329,0.0759493670886076,0.7687280024698981,0.502169665280538
133,subject_row_permutation,0.7817770632977035,0.0759493670886076,0.7730441494288361,0.5080445495676472
134,subject_row_permutation,0.7844702505402095,0.06329113924050633,0.7772800246989813,0.5080460193880187
135,subject_row_permutation,0.7843374988626594,0.06329113924050633,0.779314603272615,0.5229201182955356
136,subject_row_permutation,0.7841511622582557,0.06962025316455696,0.7756591540598949,0.5165735114079405
137,subject_row_permutation,0.7923578022647718,0.06962025316455696,0.7785612843470207,0.5106525588146044
138,subject_row_permutation,0.7831598533728501,0.06329113924050633,0.781219512195122,0.5075620811700658
139,subject_row_permutation,0.7896196193438547,0.06962025316455696,0.7804538437789442,0.5153590707932283
140,subject_row_permutation,0.7883082332473599,0.06962025316455696,0.7815899969126274,0.5111420608349645
141,subject_row_permutation,0.7762396432316521,0.056962025316455694,0.777388082741587,0.5127568304658178
142,subject_row_permutation,0.7820680573017806,0.0759493670886076,0.7766810744056808,0.5117567952297031
143,subject_row_permutation,0.7870661644348871,0.06962025316455696,0.7757919110836677,0.5141708595327212
144,subject_row_permutation,0.7811523631172399,0.06962025316455696,0.7787712256869403,0.5148134224150158
145,subject_row_permutation,0.7727238569697044,0.06329113924050633,0.7765020067922197,0.5113317406801235
146,subject_row_permutation,0.7792619284995826,0.056962025316455694,0.7787063908613769,0.5128916921980792
147,subject_row_permutation,0.7824443694366746,0.06962025316455696,0.7761160852114849,0.517066329302927
148,subject_row_permutation,0.7752928967082514,0.06329113924050633,0.7730997221364618,0.5035904927543701
149,subject_row_permutation,0.782328544967934,0.06962025316455696,0.77462179685088,0.512404404662488
150,subject_row_permutation,0.7807108855196584,0.056962025316455694,0.7795152824945971,0.5065005057756686
151,subject_row_permutation,0.7906489955703897,0.0759493670886076,0.7810342698363694,0.5209885262917837
152,subject_row_permutation,0.7794581710999611,0.06962025316455696,0.7723155294844088,0.5041520159729309
153,subject_row_permutation,0.7835767251707904,0.06962025316455696,0.7800370484717505,0.5145012753751758
154,subject_row_permutation,0.7847777223667181,0.05063291139240506,0.778805186786045,0.5176816812786181
155,subject_row_permutation,0.7790810206824147,0.06962025316455696,0.7783328187712255,0.5081221613226649
156,subject_row_permutation,0.7869415581205481,0.0759493670886076,0.780608212411238,0.5189455205661556
157,subject_row_permutation,0.7845561411808885,0.056962025316455694,0.7795523309663477,0.5111820976940017
158,subject_row_permutation,0.7844197329318898,0.06962025316455696,0.7794041370793455,0.5066939111723495
159,subject_row_permutation,0.7807209680369201,0.0759493670886076,0.7767922198209323,0.5221898667213652
160,subject_row_permutation,0.7733485073464266,0.056962025316455694,0.7742852732324792,0.5079595340871864
161,subject_row_permutation,0.7743773099631122,0.06962025316455696,0.7775671503550479,0.5153767142115209
162,subject_row_permutation,0.7772531090274047,0.06962025316455696,0.7690552639703612,0.5078608710709671
163,subject_row_permutation,0.7848460411143037,0.06329113924050633,0.7819944427292376,0.517034707820442
164,subject_row_permutation,0.782924359133152,0.06962025316455696,0.777536276628589,0.5159431017161575
165,subject_row_permutation,0.7839203806272357,0.0759493670886076,0.7745075640629823,0.5082536910161775
166,subject_row_permutation,0.7862494961054541,0.06962025316455696,0.7758752701451064,0.5063131262523423
167,subject_row_permutation,0.7798319948782819,0.056962025316455694,0.7771719666563754,0.5039749491596965
168,subject_row_permutation,0.7840668153453559,0.06962025316455696,0.7756128434702069,0.5115728006965609
169,subject_row_permutation,0.7888751007059344,0.06962025316455696,0.7804970669959863,0.5124055629054656
170,subject_row_permutation,0.7850591923300072,0.06962025316455696,0.7802469898116704,0.5165341160973478
171,subject_row_permutation,0.7914516278643648,0.06962025316455696,0.7795245446125347,0.5125407796910363
172,subject_row_permutation,0.789159551060721,0.08227848101265822,0.7758320469280642,0.5136173576205559
173,subject_row_permutation,0.7807827410565313,0.06329113924050633,0.7803643099722137,0.5207559635872777
174,subject_row_permutation,0.7791484775747892,0.06329113924050633,0.771191725841309,0.5070766580823862
175,subject_row_permutation,0.7823045392805312,0.06329113924050633,0.780018524235875,0.5064748076079684
176,subject_row_permutation,0.7863554970021776,0.056962025316455694,0.7835628280333437,0.5100977699038659
177,subject_row_permutation,0.7742323362994242,0.0759493670886076,0.7714665020067923,0.4999121114861282
178,subject_row_permutation,0.7776936474832981,0.06329113924050633,0.7799598641556036,0.5097982843883176
179,subject_row_permutation,0.772661086286628,0.06962025316455696,0.7714232787897499,0.5054392430734324
180,subject_row_permutation,0.7840463348019064,0.08227848101265822,0.7781784501389317,0.5066691070478331
181,subject_row_permutation,0.7943050416183137,0.08227848101265822,0.7773757332510035,0.518347790828183
182,subject_row_permutation,0.781930802452417,0.0759493670886076,0.7728249459709788,0.5079656117972092
183,subject_row_permutation,0.7830003943728642,0.06962025316455696,0.7754306884841001,0.5116268067016538
184,subject_row_permutation,0.7901826607796533,0.06962025316455696,0.7841525162087064,0.5204206633929402
185,subject_row_permutation,0.7778605442328709,0.06962025316455696,0.7739734485952455,0.5018730530770926
186,subject_row_permutation,0.791261845253915,0.0759493670886076,0.7801945044766903,0.5178905646585733
187,subject_row_permutation,0.794050894542207,0.0759493670886076,0.7838808274158691,0.5172758441984231
188,subject_row_permutation,0.7869940833306209,0.06962025316455696,0.778351343007101,0.5137900562190574
189,subject_row_permutation,0.7781928423941071,0.06329113924050633,0.7791355356591539,0.5088342683907483
190,subject_row_permutation,0.7831998512426953,0.06329113924050633,0.775128125964804,0.511249323164301
191,subject_row_permutation,0.7832695192254361,0.06962025316455696,0.7781074405680766,0.5099116422639502
192,subject_row_permutation,0.7833719802648751,0.06962025316455696,0.7772429762272307,0.5128077903699134
193,subject_row_permutation,0.7850138822980967,0.0759493670886076,0.7733868477925285,0.5084424366865385
194,subject_row_permutation,0.7732578405036827,0.056962025316455694,0.7784038283420809,0.5140544444084207
195,subject_row_permutation,0.7747346403289012,0.06962025316455696,0.7669249768447051,0.4911683646890526
196,subject_row_permutation,0.7817093196595378,0.06962025316455696,0.7791447977770918,0.5161882233863857
197,subject_row_permutation,0.7869053553295938,0.0759493670886076,0.7765544921271997,0.5067936504961672
198,subject_row_permutation,0.7762155430045405,0.06329113924050633,0.7784563136770607,0.5119817000418756
199,subject_row_permutation,0.7786326335555496,0.06329113924050633,0.7807903673973449,0.5068801547480396
200,subject_row_permutation,0.7878174971347314,0.056962025316455694,0.7816085211485025,0.5132379695036776
201,subject_row_permutation,0.7844591559513349,0.056962025316455694,0.7862087063908613,0.5186452324183226
202,subject_row_permutation,0.7852513797146355,0.056962025316455694,0.7798456313677061,0.5199386492629366
203,subject_row_permutation,0.7789494540092569,0.056962025316455694,0.7751559123186168,0.5081509050339789
204,subject_row_permutation,0.779211824479957,0.0759493670886076,0.7767953071935784,0.5168234644786162
205,subject_row_permutation,0.7792243101968325,0.06329113924050633,0.7738684779252856,0.505754234998815
206,subject_row_permutation,0.7855335547618773,0.0759493670886076,0.7746557579499844,0.5053488126119672
207,subject_row_permutation,0.7718265159847013,0.06962025316455696,0.7693825254708243,0.5023263262826997
208,subject_row_permutation,0.7850368448054859,0.06962025316455696,0.7785365853658537,0.5147048429883953
209,subject_row_permutation,0.7858335632704164,0.06329113924050633,0.7787218277246063,0.5057748949767779
210,subject_row_permutation,0.7831567550268795,0.06329113924050633,0.7751651744365545,0.5075344622587175
211,subject_row_permutation,0.783689681833752,0.0759493670886076,0.7761778326644027,0.5048606254593568
212,subject_row_permutation,0.7760433410240201,0.06329113924050633,0.7754183389935165,0.5018831283418004
213,subject_row_permutation,0.777927927068145,0.056962025316455694,0.779237418956468,0.51744858627284
214,subject_row_permutation,0.7796186706176852,0.06329113924050633,0.7750231552948441,0.510658300422358
215,subject_row_permutation,0.7815927901874746,0.056962025316455694,0.7778079654214264,0.5093624745661226
216,subject_row_permutation,0.7812668013484206,0.06962025316455696,0.7802902130287126,0.5187482764690962
217,subject_row_permutation,0.7864452226174646,0.06962025316455696,0.7793084285273233,0.515102910142167
218,subject_row_permutation,0.7816039883395032,0.06962025316455696,0.7769465884532262,0.5058558298524077
219,subject_row_permutation,0.7823881633083177,0.08227848101265822,0.7801636307502315,0.5192749938730591
220,subject_row_permutation,0.7788582701010135,0.06962025316455696,0.7732386539055264,0.5061735997773092
221,subject_row_permutation,0.7825648555861655,0.0759493670886076,0.7794566224143253,0.5224183337716849
222,subject_row_permutation,0.7817905834998722,0.05063291139240506,0.775761037357209,0.5118994976760961
223,subject_row_permutation,0.7831947482442746,0.08227848101265822,0.7728527323247916,0.5039528355254846
224,subject_row_permutation,0.7856921127246876,0.06962025316455696,0.771901821549861,0.5032013086219329
225,subject_row_permutation,0.7931557900632322,0.0759493670886076,0.779669651126891,0.5102078342002132
226,subject_row_permutation,0.7943094227406257,0.06962025316455696,0.7793856128434702,0.5099045573618868
227,subject_row_permutation,0.7847351037697705,0.0759493670886076,0.7767829577029948,0.5135710056061118
228,subject_row_permutation,0.7848925946722428,0.06962025316455696,0.7836523618400741,0.5203970899712604
229,subject_row_permutation,0.7820136993382157,0.06329113924050633,0.7795832046928065,0.5015351900332793
230,subject_row_permutation,0.7769078526574449,0.05063291139240506,0.7767273849953689,0.5063069549018862
231,subject_row_permutation,0.7835227413309552,0.06962025316455696,0.7737388082741586,0.5104099007795836
232,subject_row_permutation,0.7790923925007135,0.056962025316455694,0.7786261191725841,0.518168095394216
233,subject_row_permutation,0.7842511352910376,0.06962025316455696,0.7797406606977463,0.5008038989388234
234,subject_row_permutation,0.7859336604305053,0.06962025316455696,0.7784933621488113,0.5099125212577789
235,subject_row_permutation,0.7761772234427091,0.056962025316455694,0.7766563754245138,0.5155285103702234
236,subject_row_permutation,0.7833710511056373,0.08227848101265822,0.7772553257178141,0.5097248268127573
237,subject_row_permutation,0.7772526679309452,0.05063291139240506,0.7785334979932078,0.5138978318986261
238,subject_row_permutation,0.7797181143834434,0.06962025316455696,0.7781012658227848,0.5017848956256671
239,subject_row_permutation,0.7880972659413887,0.056962025316455694,0.7789070700833591,0.518224558345914
240,subject_row_permutation,0.7796967314618323,0.06329113924050633,0.7796881753627662,0.5105035629507619
241,subject_row_permutation,0.7842025408529676,0.06962025316455696,0.7779962951528249,0.5138773558572286
242,subject_row_permutation,0.7795482930634758,0.06962025316455696,0.7722692188947204,0.5002172204441214
243,subject_row_permutation,0.7816450267170807,0.056962025316455694,0.780460018524236,0.5067254629818931
244,subject_row_permutation,0.7796768264686826,0.056962025316455694,0.7779530719357826,0.5194117930704745
245,subject_row_permutation,0.7857247474650547,0.08227848101265822,0.7792929916640938,0.5116075156576433
246,subject_row_permutation,0.7841433304916418,0.056962025316455694,0.7795708552022229,0.5111382823320073
247,subject_row_permutation,0.779142491217378,0.06962025316455696,0.7763414634146342,0.5133421918632357
248,subject_row_permutation,0.7782439899919964,0.06962025316455696,0.7759802408150664,0.5084329098872254
249,subject_row_permutation,0.7934863132289478,0.0759493670886076,0.7764155603581352,0.5058675583166685
250,subject_row_permutation,0.7928139040447917,0.06962025316455696,0.7801975918493362,0.5083255789997144
251,subject_row_permutation,0.7773524928347977,0.06329113924050633,0.7763105896881752,0.5083573409428493
252,subject_row_permutation,0.7887820173682288,0.06962025316455696,0.7777801790676134,0.5112742655199332
253,subject_row_permutation,0.7766665264660878,0.06962025316455696,0.7732170422970053,0.511980074711499
254,subject_row_permutation,0.7869507580154276,0.0759493670886076,0.7796480395183698,0.5052544704328809
255,subject_row_permutation,0.7869054595174605,0.08227848101265822,0.7751836986724298,0.5084408548320773
256,subject_row_permutation,0.7874236854062523,0.08227848101265822,0.7783451682618091,0.5181024952542932
257,subject_row_permutation,0.7847786837258484,0.0759493670886076,0.7758968817536277,0.4980451090859572
258,subject_row_permutation,0.7801409777037326,0.0759493670886076,0.7741185551096018,0.5047698148623234
259,subject_row_permutation,0.7771072628940185,0.06329113924050633,0.7744056807656684,0.5087003135214919
260,subject_row_permutation,0.7853101893629455,0.0759493670886076,0.7762766285890706,0.5075564566128538
261,subject_row_permutation,0.776337744674677,0.05063291139240506,0.777946897190491,0.5102080521371739
262,subject_row_permutation,0.7868025929712307,0.06329113924050633,0.7782865081815376,0.5120064941334884
263,subject_row_permutation,0.7887613090652253,0.06962025316455696,0.7812349490583514,0.5253586238663914
264,subject_row_permutation,0.7796784320708822,0.06962025316455696,0.7796850879901205,0.5104406003497082
265,subject_row_permutation,0.7905410290862315,0.06962025316455696,0.7804476690336524,0.499718824254756
266,subject_row_permutation,0.7759176226858535,0.06329113924050633,0.78050941648657,0.5115607974422192
267,subject_row_permutation,0.7822524440614089,0.06962025316455696,0.7764248224760729,0.5045018287622669
268,subject_row_permutation,0.7860618521132163,0.0759493670886076,0.777993207780179,0.5040715370370294
269,subject_row_permutation,0.7844864559391369,0.06962025316455696,0.7738005557270763,0.5084474341872781
270,subject_row_permutation,0.7812270894579451,0.06962025316455696,0.7782865081815376,0.5229665550322766
271,subject_row_permutation,0.7830819816226894,0.06329113924050633,0.7734640321086754,0.5112155997885204
272,subject_row_permutation,0.7847741750033272,0.06329113924050633,0.7795801173201605,0.519072820276051
273,subject_row_permutation,0.7820417503672659,0.06962025316455696,0.7745446125347331,0.5078921609102511
274,subject_row_permutation,0.772857382463766,0.06329113924050633,0.7713646187094781,0.49403799861782594
275,subject_row_permutation,0.778846128224407,0.06962025316455696,0.7767798703303489,0.511915898686498
276,subject_row_permutation,0.7847185270678219,0.06329113924050633,0.7771503550478543,0.5057589354141325
277,subject_row_permutation,0.7718973671457292,0.06329113924050633,0.7704198826798394,0.5013512172380947
278,subject_row_permutation,0.7784639983014974,0.06329113924050633,0.7750293300401359,0.5115326127865868
279,subject_row_permutation,0.7775705539528128,0.06329113924050633,0.7736924976844705,0.4912615023623282
280,subject_row_permutation,0.7807847647861328,0.0759493670886076,0.7732108675517134,0.5122586187704011
281,subject_row_permutation,0.7853341645092818,0.06962025316455696,0.7794041370793455,0.5106748112373155
282,subject_row_permutation,0.7798446054414622,0.056962025316455694,0.7742976227230627,0.5034346834342437
283,subject_row_permutation,0.78487442410845,0.056962025316455694,0.7803118246372337,0.5070823027054054
284,subject_row_permutation,0.78878254410815,0.06962025316455696,0.7793547391170115,0.5102509990956268
285,subject_row_permutation,0.7768679593545265,0.06329113924050633,0.7788267983945661,0.5149577903233997
286,subject_row_permutation,0.7794482323772949,0.05063291139240506,0.7794195739425749,0.5073813556913334
287,subject_row_permutation,0.7870298955575511,0.06962025316455696,0.7779839456622414,0.5078318341759158
288,subject_row_permutation,0.7817680003004022,0.06962025316455696,0.7771194813213954,0.5163378987007525
289,subject_row_permutation,0.786641861187362,0.06962025316455696,0.7781506637851189,0.5069675686498346
290,subject_row_permutation,0.7819156696290582,0.056962025316455694,0.7782340228465575,0.5049856120275982
291,subject_row_permutation,0.7842549025374786,0.0759493670886076,0.7765761037357208,0.5028348250485659
292,subject_row_permutation,0.7866684206643476,0.0759493670886076,0.7806298240197591,0.5145517386505453
293,subject_row_permutation,0.7886920520605923,0.08227848101265822,0.775733251003396,0.5096992234002573
294,subject_row_permutation,0.7808693400508931,0.06962025316455696,0.7743964186477307,0.5195954776983734
295,subject_row_permutation,0.7764698850389297,0.06962025316455696,0.7723186168570546,0.5054242366366252
296,subject_row_permutation,0.7850063237672179,0.06962025316455696,0.776091386230318,0.51091278167684
