row,subject_id,sleep_date,h055_gain,h055_aux,h036_score,h036_agree,h021_score,h021_conf,h020_score,h019_row_score,h019_inclusion_prob,h055_gain_rank,h055_aux_rank,h036_score_rank,h036_agree_rank,h021_score_rank,h021_conf_rank,h020_score_rank,h019_row_score_rank,route_consensus
136,id06,2024-07-16,0.0021608445861498217,0.5147047619047619,3.0727025186547126,0.3333333333333333,0.4783907325268774,0.5475603293010537,0.3222171428571429,0.4133599999999999,0.4816003267687348,0.1111111111111111,0.4,0.8222222222222222,0.08888888888888889,0.3111111111111111,0.7777777777777778,0.08888888888888889,0.24444444444444444,0.32222222222222224
3,id01,2024-08-03,0.003658737295891834,0.4058619047619048,0.5528782725148823,0.6666666666666666,0.47064719667706867,0.3900359833853433,0.5292952380952382,0.24176,0.4615727169794092,0.2,0.08888888888888889,0.26666666666666666,0.45555555555555555,0.28888888888888886,0.4222222222222222,0.6222222222222222,0.13333333333333333,0.32023809523809527
196,id08,2024-09-11,0.004925566508942492,0.4459952380952381,0.4808357449156798,0.5,0.49022401434507906,0.4785876907730146,0.4492419047619047,0.1858399999999999,0.4243673888712621,0.37777777777777777,0.2222222222222222,0.2,0.24444444444444444,0.4222222222222222,0.6222222222222222,0.3333333333333333,0.08888888888888889,0.31388888888888894
110,id05,2024-10-02,0.004203428874073545,0.34169047619047616,0.5984143036968068,0.6666666666666666,0.4545772840640081,0.3267407060343261,0.3832076190476191,0.40568,0.4790338155536488,0.24444444444444444,0.022222222222222223,0.37777777777777777,0.45555555555555555,0.2222222222222222,0.3111111111111111,0.17777777777777778,0.2222222222222222,0.29325396825396827
27,id02,2024-08-26,0.002505834377732552,0.5234904761904762,0.5715019596745189,0.6666666666666666,0.48874408805563657,0.5990042498019923,0.334487619047619,0.13888,0.4397061079380432,0.15555555555555556,0.4444444444444444,0.3111111111111111,0.45555555555555555,0.4,0.9111111111111111,0.1111111111111111,0.06666666666666667,0.2912698412698413
225,id09,2024-09-20,0.005112422077835133,0.42289047619047615,0.33177997427629324,0.6666666666666666,0.42777114326966603,0.4484728592054735,0.4083923809523809,0.10616,0.4040874298846794,0.4,0.1111111111111111,0.06666666666666667,0.45555555555555555,0.1111111111111111,0.5333333333333333,0.24444444444444444,0.044444444444444446,0.2750000000000001
78,id03,2024-10-06,0.0016473932618986985,0.4412333333333333,2.8679968043219684,0.5,0.3557414613940108,0.4109082593510065,0.2622704761904762,0.3964,0.4745979118246333,0.08888888888888889,0.2,0.7555555555555555,0.24444444444444444,0.044444444444444446,0.4666666666666667,0.06666666666666667,0.2,0.27222222222222225
242,id10,2024-09-19,0.002354418560943039,0.47627619047619046,0.6560565654548323,0.3333333333333333,0.4293882668240379,0.4254108579297135,0.4087542857142857,0.5568,0.4780395245702716,0.13333333333333333,0.26666666666666666,0.4,0.08888888888888889,0.13333333333333333,0.4888888888888889,0.26666666666666666,0.37777777777777777,0.24325396825396828
97,id04,2024-10-18,0.00023724537683278614,0.35310476190476187,2.933080599092953,0.3333333333333333,0.3496321615405998,0.2448417600839514,0.2567238095238094,0.60976,0.5396291825901874,0.022222222222222223,0.044444444444444446,0.7777777777777778,0.08888888888888889,0.022222222222222223,0.2,0.022222222222222223,0.4222222222222222,0.2285714285714286
50,id02,2024-10-07,0.0007258836748776365,0.3638952380952381,0.5367944161323615,0.5,0.4316808508058296,0.6472937778386719,0.26037714285714286,0.06984,0.3817524948072163,0.044444444444444446,0.06666666666666667,0.24444444444444444,0.24444444444444444,0.15555555555555556,0.9777777777777777,0.044444444444444446,0.022222222222222223,0.1869047619047619
