file,min_prob,max_prob,mean_prob,prob_span,mean_abs_move_vs_stage2,mean_abs_move_vs_raw05,mean_abs_move_vs_a2c8,rms_move_vs_a2c8,max_abs_move_vs_a2c8,move_abs_a2c8_Q1,mean_prob_Q1,move_abs_a2c8_Q2,mean_prob_Q2,move_abs_a2c8_Q3,mean_prob_Q3,move_abs_a2c8_S1,mean_prob_S1,move_abs_a2c8_S2,mean_prob_S2,move_abs_a2c8_S3,mean_prob_S3,move_abs_a2c8_S4,mean_prob_S4,proj_a2c8,cos_a2c8,proj_raw05,cos_raw05,proj_final9,cos_final9,proj_ordinal,cos_ordinal,proj_q2_bad,cos_q2_bad,proj_resid_bad,cos_resid_bad,proj_lejepa_bad,cos_lejepa_bad,bad_axis_abs_load,bad_axis_positive_load,good_axis_load,good_span_residual_ratio,bad_to_good_load_ratio,raw05_a2c8_compat_energy,basename,source_path,current_anchor,scenario_count,pred_delta_vs_current_mean,pred_delta_vs_current_median,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_delta_vs_current_min,pred_delta_vs_current_max,pred_delta_vs_current_spread,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,promotion_decision
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_signed_top80_a010_cap006_37820f4c.csv,0.0681101766719186,0.9797766514642752,0.5943446556209863,0.9116664747923566,0.06477341334886515,0.0475021512564003,0.04439669498208609,0.05640501001459496,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04176931107910414,0.5655804180455459,1.0632954179383103,0.7400223859164402,1.1091366459234626,0.6974388053187294,0.16615994759590552,0.46420321420624666,0.17098421578671652,0.3818739999884188,-0.01264962033049761,-0.018137674438355768,-0.08679746785502603,-0.14792955164099433,0.01472960965990406,0.027354414194490008,0.19966880573878595,0.10022171755326231,2.172432063861773,0.6549978396379712,0.09191026452258264,0.07258600498259193,submission_h007_s4latent_signed_top80_a010_cap006_37820f4c.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_signed_top80_a010_cap006_37820f4c.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-6.295463651542686e-06,-1.6494099427884823e-06,-2.5998054735745624e-05,-2.646817799562011e-07,-3.1228944111282215e-05,2.481086550226522e-05,5.603980961354744e-05,0.9166666666666666,0.00010854091636117169,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top20_a018_cap008_4eab106c.csv,0.0681101766719186,0.9797766514642752,0.5943523467808632,0.9116664747923566,0.06481128480335466,0.047522046604003616,0.04438752679106934,0.05642062697726036,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04170513374198681,0.5656342561646847,1.0637984177963633,0.7400990851130577,1.1096745672184496,0.6975194107891,0.1661974724944108,0.46413660764971676,0.17104467377950222,0.3818679737131124,-0.01264962033049761,-0.018130977312682012,-0.08687790563440649,-0.14801197044126746,0.014780600933603458,0.02743897501783222,0.1998304637882587,0.10030293782335457,2.173472985014813,0.6549176813810423,0.09194062455529262,0.07260431475151219,submission_h007_s4latent_pos_top20_a018_cap008_4eab106c.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top20_a018_cap008_4eab106c.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-7.911492054337877e-06,-1.2408930061122752e-06,-3.379611441242339e-05,9.22565430688069e-07,-5.1083680002326256e-05,3.590168961043505e-05,8.69853696127613e-05,0.7916666666666666,0.0002701989658339121,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_signed_top40_a008_cap004_8aef9545.csv,0.0681101766719186,0.9797766514642752,0.5943309470031322,0.9116664747923566,0.06477861598535338,0.04748834754041749,0.044363146568655726,0.05639215047171705,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.041534472185091556,0.5654844577205665,1.0634120778056682,0.7401384070559389,1.109271137409324,0.6975562006961373,0.1661526227389855,0.4642045951127345,0.1710921923795976,0.3821331359059412,-0.01264962033049761,-0.01813852799788604,-0.08678258855278044,-0.1479111531146314,0.014565301021566354,0.027050548936273264,0.19954360609464322,0.10011139721136515,2.172683215214992,0.6548710182544982,0.09184201571836412,0.07255731311341161,submission_h007_s4latent_signed_top40_a008_cap004_8aef9545.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_signed_top40_a008_cap004_8aef9545.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-7.917874906443009e-07,-1.2295974231318095e-06,-2.125464156037891e-06,3.0022317019381347e-06,-6.529390964021603e-06,6.407771354378586e-06,1.293716231840019e-05,0.7777777777777778,-1.6658727781559968e-05,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_lowenergy_top28_a016_cap006_21a42c54.csv,0.0681101766719186,0.9797766514642752,0.5943517596985106,0.9116664747923566,0.06477286597334027,0.04749251499638732,0.04434721649655798,0.05641972358731648,0.22842192333667533,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142296168040734,0.5656301465882165,1.0628033727693909,0.7397685741081294,1.1084762128441463,0.6971070424353867,0.1661698850289399,0.4642866061770777,0.17117229413937526,0.3823398628041218,-0.01264962033049761,-0.018139847908567916,-0.08686905551506258,-0.14806930029237386,0.014717869709878685,0.02733588720472453,0.19982269262512653,0.10030401677956632,2.1712795856135374,0.655183117663861,0.09202992275019838,0.07256321233619811,submission_h007_s4latent_lowenergy_top28_a016_cap006_21a42c54.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_lowenergy_top28_a016_cap006_21a42c54.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-6.740308531564666e-06,-3.2972615095966904e-06,-2.8965428024588677e-05,3.1382846991505823e-06,-5.132000670040205e-05,2.986417723045376e-05,8.11841839308558e-05,0.8194444444444444,0.0002624278027017479,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top50_a012_cap005_2c6bc5c9.csv,0.0681101766719186,0.9797766514642752,0.5943627590730596,0.9116664747923566,0.06478385623192609,0.04749832576447563,0.04437192104085808,0.056414229299614066,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.041595893490508073,0.5657071422100597,1.0631341075009564,0.7399129843242466,1.108950908878427,0.6973247123612984,0.16613068959189883,0.46412327332073977,0.17107331652925298,0.38207447626907043,-0.01264962033049761,-0.01813774468711903,-0.08698483344557252,-0.14824945435140038,0.014892392547910666,0.027656826032572655,0.20006350458860728,0.10042905081253715,2.1720850163793832,0.655113220168662,0.09210666386805777,0.07258058289929167,submission_h007_s4latent_pos_top50_a012_cap005_2c6bc5c9.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top50_a012_cap005_2c6bc5c9.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-1.1392415195811687e-05,-3.504027150278448e-06,-4.833576315479033e-05,5.042066543917593e-06,-8.03134027101244e-05,5.051217976548585e-05,0.00013082558247561025,0.8611111111111112,0.000503239766182495,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top36_a015_cap006_3b5b1e47.csv,0.0681101766719186,0.9797766514642752,0.5943580517385685,0.9116664747923566,0.06479757051764037,0.04750141497763829,0.04436924107678362,0.05640206031205903,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.0415771337419868,0.565674190868621,1.0635320543617288,0.7401198311756348,1.1094721549013769,0.6975863953171442,0.166098272437488,0.4639887538350227,0.17104238648478357,0.3819692122537506,-0.01264962033049761,-0.01813602661234415,-0.08690241655218545,-0.14809496066491584,0.014796364425218901,0.027475888284420182,0.19986959455029374,0.10031755766761069,2.1730042092631057,0.6549513452482953,0.09197846631235641,0.07257820672524992,submission_h007_s4latent_pos_top36_a015_cap006_3b5b1e47.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top36_a015_cap006_3b5b1e47.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-8.641521592115127e-06,-1.1359377478777602e-06,-4.095870585945858e-05,5.516625979419294e-06,-6.754419667936403e-05,4.2674611909713355e-05,0.00011021880858907738,0.8194444444444444,0.00030932972786895663,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top80_a014_cap006_31d9abce.csv,0.0681101766719186,0.9797766514642752,0.5943882353845098,0.9116664747923566,0.0648103498212815,0.047526330572194554,0.04440106870571987,0.05644459307890998,0.22842192333667533,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04179992714454054,0.565885476390211,1.0633049074171124,0.7397896882604809,1.1090164819910568,0.6971377394587146,0.16622600095392662,0.46423757997132414,0.17126749496246949,0.3823829815379475,-0.01264962033049761,-0.018131809286024713,-0.08708552756420744,-0.14837249937432861,0.015070096596276982,0.02797768375296807,0.20043899197221676,0.10070384407751172,2.172321389408169,0.6551715289792047,0.09226949237679569,0.07262500478857181,submission_h007_s4latent_pos_top80_a014_cap006_31d9abce.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top80_a014_cap006_31d9abce.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-2.029100122378819e-05,-3.876431353360849e-06,-9.106506278535435e-05,9.123587017144002e-06,-0.00014875100855747046,9.478299431992616e-05,0.00024353400287739662,0.8611111111111112,0.0008787271497919802,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top50_a024_cap010_1860fc52.csv,0.0681101766719186,0.9797766514642752,0.5943924948449648,0.9116664747923566,0.06478385623192609,0.04753090121765186,0.0444064081041267,0.05644116073093867,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04183730293338837,0.5659152926133963,1.0632563009324714,0.7397937301722197,1.1090123502872458,0.697170820622496,0.16625975032231644,0.464355599379338,0.17103607756575467,0.38188584733901015,-0.01264962033049761,-0.018132737246363318,-0.08718681461676754,-0.14855267013498138,0.015212270624647327,0.028243075669564095,0.20056674435478983,0.10073030940752467,2.172268651219717,0.6552027223712856,0.09233054307064742,0.07263367244313092,submission_h007_s4latent_pos_top50_a024_cap010_1860fc52.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top50_a024_cap010_1860fc52.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-2.317408461518267e-05,-6.7722384763130434e-06,-9.797082116414711e-05,1.0153951948986131e-05,-0.00016017197174825665,0.00010224376288183212,0.00026241573463008875,0.8611111111111112,0.0010064795323650455,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top80_a020_cap008_6e21f037.csv,0.0681101766719186,0.9797766514642752,0.5944068115440256,0.9116664747923566,0.06482007156365831,0.04754609376009283,0.044425145666199616,0.05646624565079444,0.23042192333667488,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04196846586789879,0.5660155095068221,1.0634089866645444,0.7396958198476232,1.1090623629324168,0.6970098951919775,0.16630396237452452,0.4643509268799177,0.1713238352925916,0.3824228032966725,-0.01264962033049761,-0.01812773423340113,-0.08718650456277918,-0.14851115475286847,0.015237065478419699,0.02828130448976375,0.2007351080179923,0.1008989831247155,2.172471349596961,0.6552336259550553,0.09239942702251674,0.07265825762308313,submission_h007_s4latent_pos_top80_a020_cap008_6e21f037.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_pos_top80_a020_cap008_6e21f037.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-2.5894091009788914e-05,-2.6012483815299104e-06,-0.000121102132036352,1.2871944858544874e-05,-0.00019852339000194584,0.00012742067436134126,0.0003259440643632871,0.7916666666666666,0.0011748431955675154,False,True,True,False,too_small_to_submit
hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_lowenergy_top60_a018_cap008_f9f31a85.csv,0.0681101766719186,0.9797766514642752,0.59438284506631,0.9116664747923566,0.06477031215349464,0.04752798445708236,0.04438108951665222,0.05643782810073053,0.23042192333667488,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.041660072821067026,0.5658477441628131,1.06276924234007,0.7396491270161402,1.108388914210515,0.6969619734865551,0.16625087977601566,0.4644528218181279,0.1710810858183919,0.38208670325375077,-0.01264962033049761,-0.018137501409460334,-0.08699818212750805,-0.1482702159514792,0.015008325814565657,0.02787175313463501,0.20019667118176726,0.1005488687237616,2.171158156550585,0.6552837730304909,0.09220731823959856,0.07261715358594205,submission_h007_s4latent_lowenergy_top60_a018_cap008_f9f31a85.csv,hitl/h007_s4_mobility_latent_model/submission_h007_s4latent_lowenergy_top60_a018_cap008_f9f31a85.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-1.6090489519330714e-05,-1.6177393005049138e-06,-7.9315249408987e-05,1.4160324260037615e-05,-0.00013490275824727302,8.366781773820752e-05,0.00021857057598548055,0.7222222222222222,0.0006364063593424785,False,True,True,False,too_small_to_submit
