mode,variance,cumulative_variance,beta,score_loss_corr,singular_value
0,0.4337803106665849,0.4337803106665849,-0.13533762505126734,-0.95622274112224,35.31456347127106
1,0.1510844118024639,0.5848647224690489,0.020228573633049498,0.08440607417160058,20.84148948448944
2,0.12116563327656586,0.7060303557456147,-0.021233985612034344,-0.07936533004784085,18.664168764510435
3,0.0854083435745326,0.7914386993201473,-0.05160440661770456,-0.1620246269788332,15.670002800790474
4,0.07130255034389653,0.8627412496640439,0.044039727292839566,0.1263858290728252,14.317640596086445
5,0.059678882952469196,0.922420132616513,0.03584715097835226,0.09415674901758334,13.09873232371549
