cells,rows,mean_mixture_score,mean_agreement_score,mean_conflict_score,mean_mode_confidence,mean_action_health,sum_predicted_scalar_delta,sum_predicted_bad_delta,sum_predicted_residual_delta,sum_predicted_total_mode_delta,mean_energy_delta,mean_subject_delta,supported_rate,bad_tangent_cosine,variant
12.0,12.0,0.7088698084428713,1.0,0.0774208440604695,0.5078380887087064,0.52546740053155,-2.497444064506288,-0.3398598234202375,-0.23624213268570549,-0.5761019561059431,0.005774719524369716,0.0011707536084307137,0.8333333333333334,-0.007118539618103038,mixture_consensus_jackpot
12.0,12.0,0.6989287991207723,1.0,0.06538422218152626,0.5435799283826713,0.5299885303329331,-2.2408308873632397,-0.37268802308162724,-0.19128321482381666,-0.5639712379054439,0.005156914891388781,-0.00012259334824181513,0.8333333333333334,-0.007781762670266174,mixture_consensus_jackpot
12.0,12.0,0.7177267078954178,1.0,0.0620126877803649,0.5678223555108742,0.5444660495831865,-2.414168478342412,-0.39145403108038085,-0.2138333286417906,-0.6052873597221715,0.0059156716490329124,0.0004899245934647489,0.8333333333333334,-0.007656420817122342,mixture_consensus_jackpot
12.0,12.0,0.7115664743002079,1.0,0.06822698850226368,0.5378992857022936,0.5253561422221517,-2.2528041309330287,-0.34879852603066996,-0.21223262483595964,-0.5610311508666296,0.004574339188350068,0.0007123630519605979,0.8333333333333334,-0.006883557677141073,mixture_consensus_jackpot
12.0,11.0,0.7063586949620205,1.0,0.06267340244361656,0.5458692915038029,0.5302924912103747,-2.3584913038923134,-0.3591312859853315,-0.199488377631181,-0.5586196636165125,0.000584814984666282,0.0003563168463284524,0.8333333333333334,-0.007877827160767462,mixture_consensus_jackpot
12.0,12.0,0.7111167482490744,1.0,0.06878875505071291,0.5440491691700632,0.5406691612322857,-2.4328453154392617,-0.37756842116451894,-0.22314358673247064,-0.6007120078969895,0.010846250520548198,0.0014974791729547663,0.8333333333333334,-0.007468503267838252,mixture_consensus_jackpot
12.0,12.0,0.7145934633205945,1.0,0.06700895819629173,0.5361170931102374,0.5203655894257673,-2.1566047347432007,-0.3463906574095624,-0.20217009136998315,-0.5485607487795456,0.0030966235353174034,0.0015671824482016913,0.8333333333333334,-0.007610033280951881,mixture_consensus_jackpot
12.0,12.0,0.6983739124604115,1.0,0.06882628644701079,0.5203676015668511,0.5139412492774419,-1.8947776532063594,-0.36482719258194835,-0.21211400386840124,-0.5769411964503495,0.010966512802967593,0.001159260563128498,0.75,-0.005998282569783426,mixture_consensus_jackpot
12.0,11.0,0.7026989953828365,1.0,0.0483617024208234,0.5653607305589566,0.5071032916649075,-2.077252332770679,-0.3840447767848009,-0.1252736114280975,-0.5093183882128984,1.4930273040715999e-05,-0.00012855126255496783,0.9166666666666666,-0.008061279505835342,mixture_consensus_jackpot
12.0,12.0,0.7195516485845502,1.0,0.049205968721932135,0.5642003890246228,0.5174000736401835,-2.040142836379651,-0.4343349607958189,-0.1554897559834451,-0.5898247167792638,0.005853558779169432,0.0010271354672392178,0.8333333333333334,-0.007022255277218009,mixture_consensus_jackpot
12.0,12.0,0.7148496820916169,1.0,0.06510554009878097,0.5280365193270254,0.5096333959410304,-1.6965332098363943,-0.3628924011268975,-0.2109701811430137,-0.5738625822699112,0.001074783680412389,0.0006388491020602771,0.75,-0.005928696115516556,mixture_consensus_jackpot
12.0,11.0,0.7028275975308902,1.0,0.055885250252172,0.5510209650513144,0.5043268505580122,-2.4814025303250027,-0.38334449133635845,-0.15734222266301562,-0.540686713999374,0.0023219957965857816,-0.0003445698535055887,0.9166666666666666,-0.00819840651497939,mixture_consensus_jackpot
12.0,12.0,0.7061849356288894,1.0,0.06437408529756126,0.5337892954772089,0.5247011104894642,-2.2642126390738433,-0.36542117215147835,-0.1987540909119962,-0.5641752630634747,0.0010144872481457623,0.0009994248919373604,0.8333333333333334,-0.008046634395942632,mixture_consensus_jackpot
12.0,12.0,0.7026242706340448,1.0,0.053254712541280114,0.5404463597058793,0.49704493596129384,-1.6162463426731422,-0.3788864001303858,-0.1365897166947777,-0.5154761168251635,-0.0004503831824172559,0.00029605295451559205,0.8333333333333334,-0.007166111457917709,mixture_consensus_jackpot
12.0,12.0,0.7093946940837252,1.0,0.0652156691834828,0.5349469694869718,0.5215979205214373,-1.7172449691853047,-0.35509331529984806,-0.20987901936757913,-0.5649723346674272,0.00461754621075706,0.0010017602454022842,0.75,-0.006245834872440357,mixture_consensus_jackpot
12.0,12.0,0.7056298857968516,1.0,0.06913769424489687,0.5196641258671886,0.5041637554196797,-2.583531020506578,-0.36248294532814296,-0.1930438890494962,-0.5555268343776392,0.008190371467522578,0.0010762655793732652,0.9166666666666666,-0.00723461567419119,mixture_consensus_jackpot
12.0,12.0,0.7079420667348576,1.0,0.05659975606020191,0.5387970420188328,0.5041536726536796,-1.6138383756226895,-0.38359806001515856,-0.1469669095440148,-0.5305649695591735,0.003930320816920722,0.0014546739153575633,0.8333333333333334,-0.007107745301463245,mixture_consensus_jackpot
12.0,12.0,0.7145736477860728,1.0,0.06683327710517495,0.5404170504105001,0.5229857754882636,-2.481555729998446,-0.36522832799738664,-0.21645126704833617,-0.581679595045723,0.004397289984149122,0.0012894755875114542,0.8333333333333334,-0.007567608371059096,mixture_consensus_jackpot
12.0,12.0,0.7036699494866544,1.0,0.07152846322718613,0.5055534092591828,0.4948490110995991,-1.7026772064700533,-0.33318451339215077,-0.20846650800149694,-0.5416510213936477,0.0035704858522719505,0.001001232478623572,0.75,-0.006120634371825295,mixture_consensus_jackpot
12.0,12.0,0.7102954765949693,1.0,0.07776924169426579,0.5103815340145977,0.5286559779276683,-2.5858852120444835,-0.3462906748491932,-0.23944963678586245,-0.5857403116350556,0.008189127515508932,0.0017695624938989742,0.8333333333333334,-0.007106579476220287,mixture_consensus_jackpot
12.0,12.0,0.7161247898140785,1.0,0.060076192739819505,0.5448984338777949,0.5162633884880613,-2.629409638358871,-0.4068665367515749,-0.1766090700036041,-0.5834756067551788,0.007077006121033717,0.0009340237772534891,0.9166666666666666,-0.007311304346995934,mixture_consensus_jackpot
12.0,12.0,0.7119747389568901,1.0,0.06622372759312674,0.5261284077228667,0.5125635024386183,-2.562171338763246,-0.36899292810342416,-0.19258901416679336,-0.5615819422702176,0.006303452259526943,0.0013343392474639126,0.9166666666666666,-0.007497053444809389,mixture_consensus_jackpot
12.0,12.0,0.7190634653634215,1.0,0.07685375459660532,0.5158123942737235,0.5363285763479637,-2.5294599449638095,-0.36068545065420854,-0.24171731185368428,-0.6024027625078929,0.0025494795673176493,0.0008776482869153672,0.8333333333333334,-0.007076785876641085,mixture_consensus_jackpot
12.0,12.0,0.6962684348230334,1.0,0.054506444368895866,0.5512768128875839,0.5027967658290412,-1.9733196102339634,-0.3652480349377723,-0.1294575848478382,-0.4947056197856105,0.0003911688491659848,7.8084117606631e-05,0.9166666666666666,-0.008256747753176362,mixture_consensus_jackpot
12.0,11.0,0.7030593915426361,1.0,0.06388324396234597,0.5375966911868592,0.5323549027731214,-2.404083183752356,-0.37024250232290884,-0.21052454395132278,-0.5807670462742316,0.00686954196555517,0.0005485583112812853,0.8333333333333334,-0.007081409851240952,mixture_consensus_jackpot
12.0,11.0,0.7072700458976408,1.0,0.06171057889953225,0.5354637251535512,0.5241573445317786,-1.936172714171767,-0.3750137224371877,-0.20192472074421713,-0.5769384431814047,0.000849039314400816,0.0007116430083510637,0.75,-0.006882290824860717,mixture_consensus_jackpot
12.0,12.0,0.7180854563424305,1.0,0.07055711604216501,0.5441425245269075,0.5415778159519798,-2.4720889317449304,-0.37483372205533877,-0.21726413193221722,-0.5920978539875561,0.007777543085992896,0.001554977917724358,0.8333333333333334,-0.007729365126515126,mixture_consensus_jackpot
12.0,12.0,0.7195905898221674,1.0,0.05376750774935448,0.5601104412662407,0.5176634137520403,-2.270079111719814,-0.38967411642692806,-0.15790003543065606,-0.5475741518575842,0.000801744724372444,0.000535213473616184,0.9166666666666666,-0.007655050877332377,mixture_consensus_jackpot
12.0,11.0,0.6896854343734594,1.0,0.06955002712872847,0.5211101087090205,0.5132555479497801,-2.051307760701732,-0.3163120218412538,-0.2064366669236407,-0.5227486887648946,0.003594565123378394,3.391614167310887e-05,0.8333333333333334,-0.007218850987539274,mixture_consensus_jackpot
12.0,12.0,0.7124688827220517,1.0,0.06063721460045171,0.5424831971877057,0.53047703361992,-1.9262809882757876,-0.3922942908718149,-0.1970908482604487,-0.5893851391322635,0.0018478494039430766,0.0007684468010845542,0.75,-0.007145112684623804,mixture_consensus_jackpot
12.0,12.0,0.7138455028359149,1.0,0.07354126095938028,0.5085829126976884,0.5271253610854694,-1.9322013981302422,-0.3652646072932142,-0.23555906311154484,-0.6008236704047589,0.005301817083740658,0.0015904733484951477,0.75,-0.006176529145964717,mixture_consensus_jackpot
12.0,12.0,0.7003207286520676,1.0,0.05816231458584267,0.5542742847365583,0.517030183237528,-2.16954802591386,-0.3772572838908321,-0.1747593239312783,-0.5520166078221103,0.00045894077131458655,9.129554391386467e-05,0.8333333333333334,-0.0081258639408842,mixture_consensus_jackpot
12.0,11.0,0.6956052952277113,1.0,0.06601080099565527,0.5377241812920925,0.5226992487234864,-2.4085464620877843,-0.35096925000510504,-0.20696959536861173,-0.5579388453737169,0.009690786478262289,0.0006319635336281415,0.8333333333333334,-0.007571620634350632,mixture_consensus_jackpot
12.0,12.0,0.7230456775236788,1.0,0.0754772081292424,0.5012892000125847,0.5267714139832719,-1.8864204228139525,-0.34720850653801366,-0.2506639332780811,-0.5978724398160948,0.0004915888170880881,0.0010195107769812753,0.75,-0.005526802932240103,mixture_consensus_jackpot
12.0,12.0,0.6987674986754947,1.0,0.0758265157597005,0.5050926916022284,0.5044119853261879,-2.3398258095278703,-0.3290774344397757,-0.23056963365050157,-0.5596470680902772,0.006385972081381613,0.0008413387279743032,0.8333333333333334,-0.006961673566300113,mixture_consensus_jackpot
12.0,12.0,0.7053311082772855,1.0,0.0625628363221054,0.5163554808409403,0.5001717097800057,-1.9616997788651842,-0.37902759697467603,-0.17912204100097173,-0.5581496379756478,0.006641381784810736,0.0014483554235754327,0.8333333333333334,-0.006629562923572044,mixture_consensus_jackpot
12.0,12.0,0.7075006496758763,1.0,0.07645522761115041,0.5021186308420102,0.5187256140665308,-1.9500116936840184,-0.3627883133007315,-0.22869801462859973,-0.5914863279293312,0.007188736291736293,0.0013323996804045,0.75,-0.005954530201755063,mixture_consensus_jackpot
12.0,12.0,0.7103904151344036,1.0,0.05183156057949236,0.5674041539513442,0.5180173608542377,-2.3114482842028568,-0.40767833287707284,-0.14209376359865056,-0.5497720964757234,0.0056119729910250144,0.0011061760451300563,0.9166666666666666,-0.008324859163136699,mixture_consensus_jackpot
12.0,12.0,0.7153261798796277,1.0,0.05314822886310366,0.5829178328004171,0.521002990607112,-2.510631669632222,-0.4193182977395202,-0.15156966249062095,-0.570887960230141,0.007750729344318946,0.0008104342087340614,0.9166666666666666,-0.008187225212108223,mixture_consensus_jackpot
12.0,12.0,0.7065160551583721,1.0,0.0769995817238096,0.5122400908602344,0.5136398259646188,-2.337101029880816,-0.3181667692781728,-0.2265639156228388,-0.5447306849010116,0.004581928173521155,0.0007172475289667237,0.8333333333333334,-0.006886501989132173,mixture_consensus_jackpot
12.0,12.0,0.7079376198409236,1.0,0.07124224138107314,0.5272784049438515,0.5099240329288328,-2.4950176710442595,-0.3541896974415171,-0.2212705523753288,-0.575460249816846,0.005605738060911396,0.0004250032486442141,0.8333333333333334,-0.007302648422903915,mixture_consensus_jackpot
12.0,12.0,0.7024593669263934,1.0,0.0658027980807677,0.5170280437150216,0.5271243998814794,-1.7849106083548545,-0.3720977005488301,-0.20962060415112482,-0.5817183046999549,0.0032086776722801227,0.0007697846360878825,0.75,-0.006552611828633382,mixture_consensus_jackpot
12.0,12.0,0.7079038518017846,1.0,0.06551388979723624,0.5166031568835686,0.5275077166923281,-1.9208298409353755,-0.3772224424273909,-0.22264289475598043,-0.5998653371833713,0.0021029013109623482,0.0006324273109742322,0.75,-0.006458202593236359,mixture_consensus_jackpot
12.0,12.0,0.7068486532080667,1.0,0.06711939248347164,0.5455280457255086,0.5219958188909918,-2.2348532140246715,-0.37035227849330155,-0.19875933591908998,-0.5691116144123914,0.00665285878309894,0.0012331528225762798,0.8333333333333334,-0.007492053891983848,mixture_consensus_jackpot
12.0,11.0,0.695563790700776,1.0,0.05169218490110691,0.55832796813061,0.5027322001184878,-2.295833694688666,-0.3813412715421501,-0.13746496550234574,-0.5188062370444958,0.0030741721233684036,2.0518831359912667e-05,0.9166666666666666,-0.008254659433508092,mixture_consensus_jackpot
12.0,12.0,0.7195163946988846,1.0,0.0650300941620143,0.5565962815333013,0.5364348291522428,-2.2132010213693287,-0.362195110387127,-0.20084508992135985,-0.563040200308487,0.0005474876761036307,0.0007683264061910873,0.8333333333333334,-0.007636005617668653,mixture_consensus_jackpot
12.0,12.0,0.7128075228874774,1.0,0.06527505206593134,0.5639015189610874,0.5392548799603661,-2.5047841339215897,-0.3948653335733473,-0.2068317985857188,-0.6016971321590661,0.010216998848167763,0.000830659810842362,0.8333333333333334,-0.007450536143913167,mixture_consensus_jackpot
12.0,12.0,0.7207416059161925,1.0,0.07401523388160185,0.49371691392312583,0.5179268901556898,-1.9920567089562695,-0.3695800522799235,-0.2424179034600703,-0.6119979557399938,0.001189856363630772,0.0010062446508752045,0.75,-0.005715584322550636,mixture_consensus_jackpot
12.0,11.0,0.701633723390538,1.0,0.06353484632854967,0.5350532458809678,0.5291663253770031,-2.4185917875095195,-0.3780294891450469,-0.20499814159386356,-0.5830276307389104,0.004455133974415955,-5.0250574186975115e-05,0.8333333333333334,-0.007160914609552042,mixture_consensus_jackpot
12.0,12.0,0.6973141136756431,1.0,0.07278019505480192,0.5163838624408874,0.5006008409673465,-2.069931317619023,-0.3154553724364544,-0.20658157523498,-0.5220369476714344,0.004412037883855191,0.000783263641714611,0.8333333333333334,-0.00713756894484915,mixture_consensus_jackpot
12.0,12.0,0.7087036602085813,1.0,0.04938060878284412,0.5586549577274277,0.5140012413200213,-1.8360059050850634,-0.41750232749021843,-0.14253142771639726,-0.5600337552066158,0.0010679505092788626,0.0004705808797631431,0.8333333333333334,-0.007718590110691625,mixture_consensus_jackpot
12.0,12.0,0.7084181690182624,1.0,0.06682511097511686,0.5295521685397115,0.5368314407670424,-2.447760158581061,-0.37284763226218687,-0.21475376440593857,-0.5876013966681255,0.004253084972367029,0.0008759100344198815,0.8333333333333334,-0.007585279287502747,mixture_consensus_jackpot
12.0,11.0,0.7163411324787305,1.0,0.05393397725439291,0.5704838133216578,0.5341363671171266,-2.361507007465813,-0.39678183058046723,-0.1845856503930694,-0.5813674809735367,0.0009637910128680501,0.0005138113575593227,0.8333333333333334,-0.008185968895943556,mixture_consensus_jackpot
12.0,11.0,0.6962568098813827,1.0,0.06303465855620184,0.5199200221572106,0.5128353965170729,-1.597796533026492,-0.337346577118957,-0.19940605269276357,-0.5367526298117207,0.003354207070487993,0.0008674575462298866,0.75,-0.006565596059599195,mixture_consensus_jackpot
12.0,12.0,0.71000756636607,1.0,0.06823576200255066,0.5458707780255208,0.5282584051088787,-2.1678566933578476,-0.33747358968082863,-0.20705601792562567,-0.5445296076064543,0.002390390807784998,0.0008412901532629148,0.8333333333333334,-0.007452681340934014,mixture_consensus_jackpot
12.0,12.0,0.7030514015424107,1.0,0.06168146467635491,0.536986602138464,0.5121063701876076,-1.6878166505441625,-0.37418359963788084,-0.19237337443262995,-0.5665569740705108,0.0010767651355842733,0.0002188903461846249,0.75,-0.007008286278176786,mixture_consensus_jackpot
12.0,12.0,0.7306453303653607,1.0,0.06676204418723325,0.5550503574240637,0.5489524103717445,-2.689730644034361,-0.3941747069661156,-0.2310889471163352,-0.6252636540824507,0.004913191323179152,0.00099084363800559,0.8333333333333334,-0.0072720108637738205,mixture_consensus_jackpot
12.0,12.0,0.7127728563850445,1.0,0.07255552262968182,0.5142440125050132,0.5123549710795744,-2.2634922715808474,-0.34435154036494586,-0.21236385271604996,-0.5567153930809957,0.004635361860875366,0.0011537201944140328,0.8333333333333334,-0.006826434243163687,mixture_consensus_jackpot
12.0,12.0,0.706557478422956,1.0,0.0686143901075997,0.5388536821145381,0.5173338233504996,-2.276430421366021,-0.3682390342483282,-0.20052114903939525,-0.5687601832877235,0.005974387651865577,0.0006267541517996871,0.8333333333333334,-0.007682698323117948,mixture_consensus_jackpot
12.0,12.0,0.724001699685756,1.0,0.06310115291621192,0.5452774305421374,0.5365606177131318,-2.0943838103867787,-0.405766436173451,-0.2171832041418807,-0.6229496403153316,0.005251120848462946,0.00110485981411711,0.75,-0.0063880154443001,mixture_consensus_jackpot
12.0,12.0,0.7140828924744662,1.0,0.06698123726970014,0.5397264333273716,0.5218999354547083,-1.730200583178157,-0.366162675695967,-0.20069621897984766,-0.5668588946758145,0.0026986312138338,0.0008655789001230512,0.75,-0.006322697809138432,mixture_consensus_jackpot
12.0,11.0,0.6994680613674009,1.0,0.06029472459511479,0.5237322622632549,0.5010883830503434,-1.5093561549875896,-0.3404576197003558,-0.17756470353384596,-0.5180223232342018,-0.0009901670150510484,0.0008536150786337153,0.75,-0.007063904131649051,mixture_consensus_jackpot
12.0,11.0,0.7045579035609921,1.0,0.06839564796812343,0.5196962535983157,0.5196616868016855,-2.2102757183451156,-0.3353822278274541,-0.20850933832771792,-0.5438915661551721,0.0008228868613925263,0.00022056145323103103,0.8333333333333334,-0.007087023846405542,mixture_consensus_jackpot
12.0,12.0,0.727313347877948,1.0,0.07519098628312938,0.5230141956972536,0.5418464358125057,-2.69588561870178,-0.37653481359869223,-0.24921044899014655,-0.6257452625888389,0.002526841025727533,0.00044328154700191725,0.8333333333333334,-0.006946234561284013,mixture_consensus_jackpot
12.0,12.0,0.6951754459829811,1.0,0.06698166520551986,0.5348039443541455,0.5242372325784136,-2.0307835005049335,-0.3417104196952047,-0.1859959015953354,-0.5277063212905402,0.005271846344154017,0.0006971186051831921,0.8333333333333334,-0.00754223863992141,mixture_consensus_jackpot
12.0,12.0,0.7093227377783343,1.0,0.06559718362587848,0.5486219759682844,0.5255736533358291,-2.2132005347340113,-0.34037864735733897,-0.2026075966707339,-0.542986244028073,0.003772727633155698,0.0010614317277064338,0.8333333333333334,-0.007507241584499636,mixture_consensus_jackpot
12.0,12.0,0.6991552538811153,1.0,0.06464947357265922,0.5300762115642942,0.5136166116974761,-2.2890796496347012,-0.3610642726720937,-0.19638024922504535,-0.5574445218971391,0.004283743281512098,0.0009614927982902318,0.8333333333333334,-0.007784488812199895,mixture_consensus_jackpot
12.0,12.0,0.7015480159907731,1.0,0.066765621624852,0.5274336100652732,0.5332595465600755,-2.245004373894465,-0.35794187600174177,-0.21510616425957596,-0.5730480402613177,0.0029444533425455888,0.0004144584740652712,0.8333333333333334,-0.007522498591854042,mixture_consensus_jackpot
12.0,12.0,0.7181711637421954,1.0,0.06732634074586266,0.5517621603426021,0.5374845947689075,-2.5514909524220957,-0.3829217970173112,-0.21869722086642837,-0.6016190178837395,0.009288223717863262,0.0010902688694721116,0.8333333333333334,-0.007154762317635181,mixture_consensus_jackpot
12.0,11.0,0.7037398351912166,1.0,0.06611424072553453,0.5329623891701979,0.5230677753114813,-2.1946692594564565,-0.32285575276155287,-0.20485225928237588,-0.5277080120439289,0.002435683297337371,0.0011684390144451275,0.8333333333333334,-0.007710913834849611,mixture_consensus_jackpot
12.0,12.0,0.711954430916072,1.0,0.0654518776618492,0.5565633687278981,0.5197147592611214,-2.4736465386315287,-0.3663412756991228,-0.21643710507926173,-0.5827783807783844,0.006609751532992314,0.000752423765204368,0.8333333333333334,-0.007506798829049459,mixture_consensus_jackpot
12.0,12.0,0.7042172334125602,1.0,0.06001654341478208,0.532131454659725,0.5115662420559085,-1.4081842331532481,-0.35415497865324636,-0.17914701408447342,-0.5333019927377198,-0.003109630610785341,0.0006978670822320191,0.75,-0.00704934792526506,mixture_consensus_jackpot
12.0,11.0,0.699074244393099,1.0,0.05748269327616562,0.5422449810227886,0.4985755528034927,-2.237071177894577,-0.3497948896593894,-0.15159646709320346,-0.5013913567525928,0.0024369272493510175,0.0004751420999194185,0.9166666666666666,-0.007878885937782685,mixture_consensus_jackpot
12.0,12.0,0.6997786945878363,1.0,0.054153170336859784,0.5551598892249656,0.5070838922000905,-1.3683934203786328,-0.365496412066519,-0.15583386477643563,-0.5213302768429545,-0.0012507690964773017,0.0003885466196767839,0.75,-0.007182671325870697,mixture_consensus_jackpot
12.0,12.0,0.7009450082721238,1.0,0.06480022664241916,0.5246994859976104,0.5131374114503439,-1.6086379215517965,-0.3535034182121301,-0.1813990579707627,-0.5349024761828928,0.001435292073564733,0.0007312762009506535,0.75,-0.006763460742318104,mixture_consensus_jackpot
12.0,12.0,0.7054234097427073,1.0,0.06872657926302961,0.5197807281795032,0.5224055620069338,-1.6182104074847152,-0.3557702537735303,-0.2085175466950443,-0.5642878004685745,0.006396590320769539,0.0014748995174658638,0.75,-0.00622217910841234,mixture_consensus_jackpot
12.0,12.0,0.7017464643917073,1.0,0.05564405890774951,0.5626670784533385,0.5277707808174577,-1.7344360831631072,-0.39648876038567465,-0.18100350022913927,-0.5774922606148138,0.0053930815274357185,0.00018148601931620845,0.75,-0.007021088996079746,mixture_consensus_jackpot
12.0,12.0,0.7095710617838011,1.0,0.05957869140489011,0.5519150926701594,0.5146241646465161,-2.52878477000856,-0.38739724882236964,-0.1708116257042669,-0.5582088745266365,0.009117107787062975,0.001412859992804643,0.9166666666666666,-0.008049755588318578,mixture_consensus_jackpot
12.0,12.0,0.7095111578583148,1.0,0.05434989013849286,0.54602503707315,0.51539097401767,-2.388809119984016,-0.39236083713192,-0.15673414378572142,-0.5490949809176415,-0.000627592522621003,0.00025687554684332035,0.9166666666666666,-0.008276952233060476,mixture_consensus_jackpot
12.0,12.0,0.7075330509748676,1.0,0.06257977724422907,0.5598480499458571,0.5336048737667727,-2.3761024551657677,-0.3750833008574785,-0.20055407556334998,-0.5756373764208286,0.00914091160608498,0.0007830299149800954,0.8333333333333334,-0.007753019714120645,mixture_consensus_jackpot
12.0,12.0,0.7116478874903737,1.0,0.052128708873989245,0.5657075994921718,0.5119025895079721,-1.9508243941451424,-0.41096710039060663,-0.1577671670341092,-0.5687342674247158,0.005556529606599997,0.0008979889004508872,0.8333333333333334,-0.00728589270225838,mixture_consensus_jackpot
12.0,12.0,0.7021718709240906,1.0,0.07144794926807423,0.5210626835664395,0.525768454260831,-2.362631823511683,-0.3540031219185216,-0.2197007606480814,-0.5737038825666029,0.0017626651159859212,0.00021388355074421534,0.8333333333333334,-0.007409360460432563,mixture_consensus_jackpot
12.0,12.0,0.7176568465257174,1.0,0.06601511956798205,0.5388131486864591,0.5281608706941933,-2.049134858443466,-0.3975368542483935,-0.2099609443771833,-0.6074977986255767,0.007138040056458582,0.0008467861460264625,0.75,-0.006192142173366183,mixture_consensus_jackpot
12.0,11.0,0.700013841801982,1.0,0.06558736909538669,0.5394050096481248,0.5218927441914362,-2.370932962719553,-0.3515685549300548,-0.20277268100856888,-0.5543412359386236,0.0024717341926619174,9.82431782378049e-05,0.8333333333333334,-0.007535293376624756,mixture_consensus_jackpot
12.0,12.0,0.6995473470650161,1.0,0.0752312207323575,0.5121467355033901,0.5127311712449246,-2.2578274130905633,-0.31767488479309447,-0.2305885567099546,-0.5482634415030491,0.0076506356080764575,0.0006597487841971321,0.8333333333333334,-0.006611735820328549,mixture_consensus_jackpot
12.0,12.0,0.7091486213460062,1.0,0.06247562875457946,0.5655952005926935,0.5239359722866698,-2.2503834813590045,-0.3828328665945947,-0.19824977709206634,-0.581082643686661,0.004563993132807281,0.0003553657828915804,0.8333333333333334,-0.0077912517297550185,mixture_consensus_jackpot
12.0,12.0,0.6981672056470485,1.0,0.07260336945888406,0.5237220126740766,0.5201409616665913,-2.0851226726051952,-0.3371713338845206,-0.2102942289588605,-0.5474655628433811,0.00801928519903064,0.000861499687352605,0.8333333333333334,-0.007036280280612621,mixture_consensus_jackpot
12.0,12.0,0.7126791891516273,1.0,0.06289420465382091,0.5390433159250437,0.521071841835216,-1.766292734594595,-0.3912858567527996,-0.19824464542774778,-0.5895305021805474,0.0026157559136986233,0.001247743767221278,0.75,-0.00682943028377797,mixture_consensus_jackpot
12.0,12.0,0.7129023315829947,1.0,0.06570042345582956,0.5453179639702163,0.5257335703694381,-2.2716557381707783,-0.37622987719503176,-0.19840945634158885,-0.5746393335366208,0.004087468443869942,0.0008848278198903345,0.8333333333333334,-0.007973691611181838,mixture_consensus_jackpot
12.0,12.0,0.7190634653634215,1.0,0.07685375459660532,0.5158123942737235,0.5363285763479637,-2.5463415117427632,-0.3596402574292147,-0.2520638199526278,-0.6117040773818424,0.0025494795673176493,0.0008776482869153672,0.8333333333333334,-0.007014561380791804,mixture_consensus_jackpot
12.0,12.0,0.7122097370891267,1.0,0.05631353421408891,0.5605220377035016,0.5192286944829133,-2.4028295428364057,-0.4062047721444136,-0.15642582053639686,-0.5626305926808106,0.005965573025560167,0.0008784446853782052,0.9166666666666666,-0.008324075150403284,mixture_consensus_jackpot
12.0,12.0,0.726373556541545,1.0,0.060942528056813515,0.5458202305171208,0.5269730181106067,-2.005347035628686,-0.40619251611632307,-0.2124283126924334,-0.6186208288087565,0.0014873410107907326,0.0006760197021941778,0.75,-0.006476228174040677,mixture_consensus_jackpot
12.0,12.0,0.7217365693158869,1.0,0.06620071769599371,0.5336151966942962,0.5279794339974065,-2.4484042118599882,-0.3789430392661601,-0.21993967645518314,-0.5988827157213434,0.0008975743402086419,0.0005996716943880054,0.8333333333333334,-0.00716328053620149,mixture_consensus_jackpot
12.0,12.0,0.6995730582646248,1.0,0.07277608600156359,0.5305654152802307,0.5259497251252059,-2.403420393218187,-0.34712074451132824,-0.22937036423095034,-0.5764911087422784,0.011734359639001574,0.0011826017121306283,0.8333333333333334,-0.006857132795589922,mixture_consensus_jackpot
12.0,11.0,0.7051613998737681,1.0,0.06035690038279809,0.5480007032538151,0.5193519822756955,-2.3080985431887626,-0.35554166179159336,-0.19759698846418816,-0.5531386502557816,0.0034594931847276114,0.0008761947341226177,0.8333333333333334,-0.008142832024623925,mixture_consensus_jackpot
12.0,12.0,0.7165612331244656,1.0,0.06849984676718146,0.5436242823386103,0.5410524780431345,-2.5548745967724655,-0.38095092652403123,-0.22950888056480884,-0.6104598070888403,0.009740474159230425,0.0013601218478411163,0.8333333333333334,-0.007402999347606117,mixture_consensus_jackpot
12.0,11.0,0.7107091818533782,1.0,0.06700668307918124,0.518380496727663,0.52509023916221,-2.3703660179274344,-0.3676200999162705,-0.21203671005390634,-0.5796568099701768,0.0006663063657080895,0.0008440363062403493,0.8333333333333334,-0.007455468259087278,mixture_consensus_jackpot
12.0,11.0,0.7107763961204169,1.0,0.06139534929805821,0.5318756068234556,0.5130963267848795,-1.8643965541878689,-0.3643377163153972,-0.21157570281540194,-0.5759134191307992,-0.0011788036633655445,0.0002752131111197994,0.75,-0.0069296396425777874,mixture_consensus_jackpot
12.0,12.0,0.7144570878417666,1.0,0.07576136990462733,0.5055476084228974,0.5185891780780109,-1.8314791786387654,-0.3344270114501988,-0.23319820252680595,-0.5676252139770048,0.0015768964698893533,0.0011105057846364636,0.75,-0.006063432706578476,mixture_consensus_jackpot
12.0,11.0,0.7037357317216699,1.0,0.06000850274900179,0.5454572579479237,0.5161634048795771,-2.320020038933916,-0.36244673846692044,-0.18897661273109173,-0.5514233511980123,0.0010450851935883965,0.00027738584865435724,0.8333333333333334,-0.008264638931270905,mixture_consensus_jackpot
