feature_set,target,neighbor_match_rate,random_match_rate,lift
raw_lifelog_pca,Q1,0.54,0.4902222222222223,0.049777777777777754
raw_lifelog_pca,Q2,0.5551111111111111,0.5266666666666666,0.028444444444444494
raw_lifelog_pca,Q3,0.5635555555555556,0.520888888888889,0.04266666666666663
raw_lifelog_pca,S1,0.6111111111111112,0.5702222222222222,0.040888888888888975
raw_lifelog_pca,S2,0.6164444444444444,0.5524444444444444,0.06399999999999995
raw_lifelog_pca,S3,0.6275555555555555,0.5426666666666666,0.0848888888888889
raw_lifelog_pca,S4,0.5502222222222222,0.5124444444444445,0.03777777777777769
raw_lifelog_pca,all,0.5805714285714285,0.5307936507936508,0.0497777777777777
existing_cohort_human_state,Q1,0.5502222222222222,0.5053333333333333,0.04488888888888887
existing_cohort_human_state,Q2,0.5724444444444445,0.5044444444444445,0.06800000000000006
existing_cohort_human_state,Q3,0.5408888888888889,0.5244444444444445,0.016444444444444373
existing_cohort_human_state,S1,0.6115555555555555,0.5737777777777777,0.0377777777777778
existing_cohort_human_state,S2,0.6106666666666667,0.5351111111111111,0.0755555555555556
existing_cohort_human_state,S3,0.6155555555555555,0.5528888888888889,0.06266666666666665
existing_cohort_human_state,S4,0.54,0.5008888888888889,0.039111111111111097
existing_cohort_human_state,all,0.5773333333333333,0.5281269841269841,0.04920634920634914
base_multi_target_predicted,Q1,0.5284444444444445,0.4951111111111111,0.03333333333333338
base_multi_target_predicted,Q2,0.556,0.4982222222222222,0.05777777777777787
base_multi_target_predicted,Q3,0.5346666666666667,0.5262222222222223,0.008444444444444477
base_multi_target_predicted,S1,0.5742222222222222,0.5648888888888889,0.009333333333333305
base_multi_target_predicted,S2,0.5551111111111111,0.5551111111111111,0.0
base_multi_target_predicted,S3,0.5675555555555556,0.5404444444444445,0.027111111111111086
base_multi_target_predicted,S4,0.5013333333333333,0.5164444444444444,-0.015111111111111075
base_multi_target_predicted,all,0.5453333333333333,0.5280634920634921,0.017269841269841213
base_multi_target_energy,Q1,0.4968888888888889,0.5004444444444445,-0.0035555555555555896
base_multi_target_energy,Q2,0.5253333333333333,0.5057777777777779,0.019555555555555437
base_multi_target_energy,Q3,0.5275555555555556,0.5342222222222222,-0.006666666666666599
base_multi_target_energy,S1,0.5697777777777777,0.5657777777777777,0.0040000000000000036
base_multi_target_energy,S2,0.5613333333333334,0.5622222222222222,-0.000888888888888828
base_multi_target_energy,S3,0.5657777777777777,0.5408888888888889,0.02488888888888885
base_multi_target_energy,S4,0.5222222222222223,0.5097777777777778,0.01244444444444448
base_multi_target_energy,all,0.5384126984126985,0.5313015873015873,0.007111111111111179
route_responsibility_scores,Q1,0.48799999999999993,0.4924444444444444,-0.004444444444444473
route_responsibility_scores,Q2,0.48711111111111116,0.5097777777777778,-0.022666666666666613
route_responsibility_scores,Q3,0.5288888888888889,0.5324444444444445,-0.003555555555555645
route_responsibility_scores,S1,0.5413333333333332,0.5804444444444444,-0.03911111111111121
route_responsibility_scores,S2,0.5382222222222223,0.5408888888888889,-0.002666666666666595
route_responsibility_scores,S3,0.5533333333333333,0.5457777777777778,0.007555555555555538
route_responsibility_scores,S4,0.4866666666666667,0.4986666666666667,-0.01200000000000001
route_responsibility_scores,all,0.5176507936507936,0.5286349206349207,-0.010984126984127096
route_weighted_predicted,Q1,0.532888888888889,0.49333333333333335,0.03955555555555562
route_weighted_predicted,Q2,0.5342222222222223,0.5142222222222222,0.020000000000000018
route_weighted_predicted,Q3,0.5177777777777778,0.5191111111111112,-0.0013333333333334085
route_weighted_predicted,S1,0.5622222222222222,0.5577777777777778,0.004444444444444362
route_weighted_predicted,S2,0.5502222222222222,0.5768888888888889,-0.026666666666666727
route_weighted_predicted,S3,0.5737777777777777,0.5693333333333335,0.004444444444444251
route_weighted_predicted,S4,0.5013333333333333,0.4955555555555556,0.005777777777777715
route_weighted_predicted,all,0.5389206349206349,0.5323174603174604,0.0066031746031745
route_weighted_plus_scores,Q1,0.5355555555555556,0.5204444444444444,0.015111111111111186
route_weighted_plus_scores,Q2,0.5404444444444444,0.4866666666666667,0.0537777777777777
route_weighted_plus_scores,Q3,0.5204444444444445,0.5217777777777778,-0.0013333333333332975
route_weighted_plus_scores,S1,0.5617777777777777,0.5688888888888889,-0.007111111111111179
route_weighted_plus_scores,S2,0.5511111111111111,0.5413333333333333,0.009777777777777774
route_weighted_plus_scores,S3,0.5697777777777777,0.5528888888888889,0.016888888888888842
route_weighted_plus_scores,S4,0.5053333333333334,0.5124444444444445,-0.007111111111111068
route_weighted_plus_scores,all,0.5406349206349207,0.5292063492063492,0.011428571428571455
route_weighted_plus_residual,Q1,0.5466666666666666,0.49733333333333335,0.049333333333333285
route_weighted_plus_residual,Q2,0.5359999999999999,0.5066666666666667,0.02933333333333321
route_weighted_plus_residual,Q3,0.5324444444444444,0.524,0.008444444444444366
route_weighted_plus_residual,S1,0.5760000000000001,0.5568888888888889,0.01911111111111119
route_weighted_plus_residual,S2,0.5533333333333333,0.532,0.021333333333333315
route_weighted_plus_residual,S3,0.5671111111111111,0.5542222222222223,0.012888888888888839
route_weighted_plus_residual,S4,0.512,0.4786666666666667,0.033333333333333326
route_weighted_plus_residual,all,0.5462222222222222,0.5213968253968254,0.02482539682539675
route_responsibility_full,Q1,0.5382222222222222,0.5,0.03822222222222216
route_responsibility_full,Q2,0.5284444444444444,0.4888888888888889,0.03955555555555551
route_responsibility_full,Q3,0.5257777777777778,0.5222222222222223,0.003555555555555534
route_responsibility_full,S1,0.5591111111111111,0.5662222222222222,-0.007111111111111068
route_responsibility_full,S2,0.5466666666666666,0.5457777777777778,0.000888888888888828
route_responsibility_full,S3,0.5684444444444444,0.5622222222222222,0.00622222222222224
route_responsibility_full,S4,0.5137777777777778,0.4951111111111111,0.018666666666666665
route_responsibility_full,all,0.540063492063492,0.5257777777777777,0.014285714285714346
