split,feature_set,subject_id_accuracy,chance_accuracy,leakage_lift_vs_chance
subject_heldout,calendar_rhythm,0.13777777777777778,0.12666666666666668,0.0111111111111111
subject_heldout,raw_lifelog_pca,0.9577777777777777,0.12666666666666668,0.831111111111111
subject_heldout,transported_prototype_stats,0.2733333333333333,0.12666666666666668,0.14666666666666664
subject_heldout,transported_prototype_probabilities,0.46444444444444444,0.12666666666666668,0.33777777777777773
subject_heldout,transported_prototype_stats_probabilities,0.5355555555555556,0.12666666666666668,0.40888888888888886
subject_heldout,transported_observed_upper_bound,0.4688888888888889,0.12666666666666668,0.3422222222222222
chronological_holdout,calendar_rhythm,0.13777777777777778,0.12666666666666668,0.0111111111111111
chronological_holdout,raw_lifelog_pca,0.9577777777777777,0.12666666666666668,0.831111111111111
chronological_holdout,transported_prototype_stats,0.2,0.12666666666666668,0.07333333333333333
chronological_holdout,transported_prototype_probabilities,0.19111111111111112,0.12666666666666668,0.06444444444444444
chronological_holdout,transported_prototype_stats_probabilities,0.1622222222222222,0.12666666666666668,0.035555555555555535
chronological_holdout,transported_observed_upper_bound,0.14888888888888888,0.12666666666666668,0.0222222222222222
row_block_holdout,calendar_rhythm,0.13777777777777778,0.12666666666666668,0.0111111111111111
row_block_holdout,raw_lifelog_pca,0.9577777777777777,0.12666666666666668,0.831111111111111
row_block_holdout,transported_prototype_stats,0.24222222222222223,0.12666666666666668,0.11555555555555555
row_block_holdout,transported_prototype_probabilities,0.24666666666666667,0.12666666666666668,0.12
row_block_holdout,transported_prototype_stats_probabilities,0.2822222222222222,0.12666666666666668,0.15555555555555553
row_block_holdout,transported_observed_upper_bound,0.24,0.12666666666666668,0.11333333333333331
