split,feature_set,probe_target,logloss,auc,average_precision,positive_rate,evaluated_rows,uses_public_score,uses_train_labels,core_representation_frozen,probe_calibration_shrink
subject_heldout,calendar_rhythm,drift_up_S3,0.6231760165212005,0.5439023027051196,0.33789426401372846,0.3073170731707317,410,False,True,True,
subject_heldout,calendar_rhythm,drift_down_S3,0.6421767857773973,0.5191523707898985,0.32984516036165923,0.3195121951219512,410,False,True,True,
subject_heldout,calendar_rhythm,drift_up_S4,0.6621533212011926,0.5686281896724935,0.4342991176187182,0.3853658536585366,410,False,True,True,
subject_heldout,calendar_rhythm,drift_down_S4,0.6558753965366292,0.4558157502131287,0.305891955769329,0.33658536585365856,410,False,True,True,
subject_heldout,raw_lifelog_pca,recovery_up_subjective,1.2879270875385216,0.48985373886090666,0.43465885865475623,0.43414634146341463,410,False,True,True,
subject_heldout,raw_lifelog_pca,intervention_relief_Q2,0.9454454481728928,0.5028613472858077,0.3304712006267747,0.32195121951219513,410,False,True,True,
subject_heldout,raw_lifelog_pca,intervention_worsening_Q2,1.0232034919150181,0.5144755106087646,0.4321198001159481,0.4,410,False,True,True,
subject_heldout,raw_lifelog_pca,quality_rise_Q3,1.0094112158750397,0.5018851186515857,0.42476895794411523,0.4073170731707317,410,False,True,True,
subject_heldout,raw_lifelog_pca,objective_stage_shift,0.22518768999450156,0.39215686274509803,0.9541901414938804,0.9585365853658536,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_up_Q1,1.289682136755516,0.4932275686597321,0.3884693887906585,0.3926829268292683,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_down_Q1,1.2946199883687823,0.4451384382435647,0.3100685259239249,0.32682926829268294,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_up_Q2,1.0232034919150181,0.5144755106087646,0.4321198001159481,0.4,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_down_Q2,0.9454454481728928,0.5028613472858077,0.3304712006267747,0.32195121951219513,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_up_Q3,1.0094112158750397,0.5018851186515857,0.42476895794411523,0.4073170731707317,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_down_Q3,0.9340774180821241,0.5158848641994709,0.38040760750333624,0.348780487804878,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_up_S1,1.0812828167089223,0.48854497354497356,0.3273915557656397,0.34146341463414637,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_down_S1,1.0045463811973265,0.5016964794658125,0.32798509976431267,0.32439024390243903,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_up_S2,0.9230539932121832,0.48351617907801425,0.31188967160370307,0.3121951219512195,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_down_S2,1.236482295789115,0.5068238213399504,0.32574118176743216,0.3024390243902439,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_up_S3,0.9054701993107925,0.5140286161412921,0.317842886270014,0.3073170731707317,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_down_S3,1.3083152991365987,0.4367287750690854,0.3007310756678766,0.3195121951219512,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_up_S4,1.1117177524201753,0.5218002812939522,0.41945753523905704,0.3853658536585366,410,False,True,True,
subject_heldout,raw_lifelog_pca,drift_down_S4,0.9742086657549015,0.44623827791986365,0.29620480939731203,0.33658536585365856,410,False,True,True,
subject_heldout,existing_human_state_features,recovery_up_subjective,0.7252481956750614,0.4869236729949632,0.42770621376227574,0.43414634146341463,410,False,True,True,
subject_heldout,existing_human_state_features,intervention_relief_Q2,0.6692979577106959,0.4846577283627644,0.3334410545391803,0.32195121951219513,410,False,True,True,
subject_heldout,existing_human_state_features,intervention_worsening_Q2,0.7202010425849511,0.4324806662700774,0.36677577143459994,0.4,410,False,True,True,
subject_heldout,existing_human_state_features,quality_rise_Q3,0.7163697469248244,0.46812547744018135,0.39280644949867094,0.4073170731707317,410,False,True,True,
subject_heldout,existing_human_state_features,objective_stage_shift,0.2032314208676456,0.5214788205358479,0.9643064862448565,0.9585365853658536,410,False,True,True,
subject_heldout,existing_human_state_features,drift_up_Q1,0.7230965920307623,0.4922297887200978,0.4022697873137286,0.3926829268292683,410,False,True,True,
subject_heldout,existing_human_state_features,drift_down_Q1,0.6881817581611749,0.48028877352368593,0.3256283999915375,0.32682926829268294,410,False,True,True,
subject_heldout,existing_human_state_features,drift_up_Q2,0.7202010425849511,0.4324806662700774,0.36677577143459994,0.4,410,False,True,True,
subject_heldout,existing_human_state_features,drift_down_Q2,0.6692979577106959,0.4846577283627644,0.3334410545391803,0.32195121951219513,410,False,True,True,
subject_heldout,existing_human_state_features,drift_up_Q3,0.7163697469248244,0.46812547744018135,0.39280644949867094,0.4073170731707317,410,False,True,True,
subject_heldout,existing_human_state_features,drift_down_Q3,0.6961342299786005,0.4660433199759042,0.34868044707431456,0.348780487804878,410,False,True,True,
subject_heldout,existing_human_state_features,drift_up_S1,0.7187975005546452,0.43407407407407406,0.29929397170519023,0.34146341463414637,410,False,True,True,
subject_heldout,existing_human_state_features,drift_down_S1,0.6549582747136998,0.5319345294644553,0.3401831945018716,0.32439024390243903,410,False,True,True,
subject_heldout,existing_human_state_features,drift_up_S2,0.6707136967249862,0.4198803191489362,0.2851430757728366,0.3121951219512195,410,False,True,True,
subject_heldout,existing_human_state_features,drift_down_S2,0.6505483980197454,0.49001804646965935,0.3230765247623735,0.3024390243902439,410,False,True,True,
subject_heldout,existing_human_state_features,drift_up_S3,0.6647282553160955,0.48890565615917725,0.29710817215412366,0.3073170731707317,410,False,True,True,
subject_heldout,existing_human_state_features,drift_down_S3,0.7600593032361301,0.3917207037128239,0.25980599334312615,0.3195121951219512,410,False,True,True,
subject_heldout,existing_human_state_features,drift_up_S4,0.7128716663489215,0.4829967852119751,0.39892746326021844,0.3853658536585366,410,False,True,True,
subject_heldout,existing_human_state_features,drift_down_S4,0.6806843454938758,0.49453857630008524,0.34209891379030466,0.33658536585365856,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,recovery_up_subjective,1.1093405278976927,0.5223992638512205,0.46034729964399657,0.43414634146341463,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,intervention_relief_Q2,0.6541254224621877,0.532128842380641,0.34638941999434225,0.32195121951219513,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,intervention_worsening_Q2,0.974251330218388,0.4526819353559389,0.3645447781880774,0.4,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,quality_rise_Q3,0.9641964147939187,0.5584879623469111,0.485606419726779,0.4073170731707317,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,objective_stage_shift,0.17716950212621438,0.6222122436760964,0.9778337615084162,0.9585365853658536,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_up_Q1,1.0996209743826417,0.48058070792486723,0.3954425021351634,0.3926829268292683,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_down_Q1,1.2845763971037631,0.4694192083062947,0.3229493439946784,0.32682926829268294,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_up_Q2,0.974251330218388,0.4526819353559389,0.3645447781880774,0.4,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_down_Q2,0.6541254224621877,0.532128842380641,0.34638941999434225,0.32195121951219513,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_up_Q3,0.9641964147939187,0.5584879623469111,0.485606419726779,0.4073170731707317,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_down_Q3,1.3270387996522464,0.5350567035960295,0.3541703260217595,0.348780487804878,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_up_S1,1.0547416298323085,0.48910052910052904,0.34730297394538107,0.34146341463414637,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_down_S1,1.317428040208225,0.43670095817160226,0.2986934133335539,0.32439024390243903,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_up_S2,0.894583212600042,0.5284242021276596,0.3453009769157108,0.3121951219512195,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_down_S2,0.673908670745185,0.45482743063388226,0.2912228589987621,0.3024390243902439,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_up_S3,0.9117633015473334,0.4531354795439302,0.2853673095452988,0.3073170731707317,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_down_S3,0.8595967744263512,0.43412952474759914,0.27555026929785,0.3195121951219512,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_up_S4,0.9574514707393897,0.5256178420735382,0.43565316171950474,0.3853658536585366,410,False,True,True,
subject_heldout,absolute_hsjepa_predicted,drift_down_S4,0.9528735434812428,0.48803815004262574,0.339217391131477,0.33658536585365856,410,False,True,True,
subject_heldout,absolute_hsjepa_full,recovery_up_subjective,1.1052733768639067,0.502482080588919,0.43242581037659705,0.43414634146341463,410,False,True,True,
subject_heldout,absolute_hsjepa_full,intervention_relief_Q2,0.8169084951829202,0.45699803793328975,0.2992864756788209,0.32195121951219513,410,False,True,True,
subject_heldout,absolute_hsjepa_full,intervention_worsening_Q2,1.0069552948365195,0.4889698592107873,0.3843652170803179,0.4,410,False,True,True,
subject_heldout,absolute_hsjepa_full,quality_rise_Q3,0.861804356283607,0.5043000418915256,0.3948341739446622,0.4073170731707317,410,False,True,True,
subject_heldout,absolute_hsjepa_full,objective_stage_shift,0.3248559604972969,0.2686723544379584,0.9295457168874666,0.9585365853658536,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_up_Q1,1.1141022017186017,0.48776472349023436,0.39185564892558994,0.3926829268292683,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_down_Q1,0.7001661977603192,0.4977557862859615,0.31126675241016283,0.32682926829268294,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_up_Q2,1.0069552948365195,0.4889698592107873,0.3843652170803179,0.4,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_down_Q2,0.8169084951829202,0.45699803793328975,0.2992864756788209,0.32195121951219513,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_up_Q3,0.861804356283607,0.5043000418915256,0.3948341739446622,0.4073170731707317,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_down_Q3,0.8152307144605665,0.5553547576019486,0.37183067123089997,0.348780487804878,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_up_S1,1.0795198821880316,0.47883597883597884,0.34809168347851316,0.34146341463414637,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_down_S1,0.7957051291658954,0.41176949594202106,0.26581770057964715,0.32439024390243903,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_up_S2,0.6897900176395113,0.5126606826241135,0.33033898369467696,0.3121951219512195,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_down_S2,1.0150786804401923,0.4249097676517032,0.25476082116973947,0.3024390243902439,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_up_S3,0.9334067566119524,0.46378269617706236,0.2916640505439302,0.3073170731707317,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_down_S3,1.2085481583982598,0.4615447755068538,0.3005792011752404,0.3195121951219512,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_up_S4,0.7072854792744807,0.5006027727546715,0.3911067944116331,0.3853658536585366,410,False,True,True,
subject_heldout,absolute_hsjepa_full,drift_down_S4,0.9658464112442231,0.4702152600170503,0.31931781456536545,0.33658536585365856,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,recovery_up_subjective,0.7125549754061726,0.562742154203797,0.5033893795544289,0.43414634146341463,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,intervention_relief_Q2,0.6961749811227853,0.48506649226073684,0.3053705159560609,0.32195121951219513,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,intervention_worsening_Q2,0.7581422506325499,0.4997521316676582,0.41523745324438865,0.4,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,quality_rise_Q3,0.7201040012358932,0.5114462433158374,0.43330581223543696,0.4073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,objective_stage_shift,0.22342006975238773,0.31956293967968863,0.929823648376974,0.9585365853658536,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_up_Q1,0.7293570411219906,0.5040534810047644,0.40139060577225816,0.3926829268292683,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_down_Q1,0.6982180918853362,0.4804239671209172,0.30847578168683126,0.32682926829268294,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_up_Q2,0.7581422506325499,0.4997521316676582,0.41523745324438865,0.4,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_down_Q2,0.6961749811227853,0.48506649226073684,0.3053705159560609,0.32195121951219513,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_up_Q3,0.7201040012358932,0.5114462433158374,0.43330581223543696,0.4073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_down_Q3,0.6895328219306834,0.5198920929258009,0.3920987070230867,0.348780487804878,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_up_S1,0.7048378578016912,0.5505555555555555,0.38029918446327465,0.34146341463414637,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_down_S1,0.6915746304504066,0.5074509378138488,0.3468971994750629,0.32439024390243903,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_up_S2,0.65258848143924,0.5249058067375887,0.3387686913794572,0.3121951219512195,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_down_S2,0.6595359230048339,0.5247011053462667,0.3341553373649266,0.3024390243902439,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_up_S3,0.6752983236263423,0.48068969371786274,0.32907426388581085,0.3073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_down_S3,0.6923742588359526,0.47716763796547107,0.29446798961568527,0.3195121951219512,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_up_S4,0.7147691590164378,0.5009041591320073,0.3832264483919926,0.3853658536585366,410,False,True,True,
subject_heldout,subject_relative_hsjepa_predicted,drift_down_S4,0.6953886875410339,0.453804347826087,0.30928993538228566,0.33658536585365856,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,recovery_up_subjective,0.7059638220899629,0.5494236729949632,0.47378883496439156,0.43414634146341463,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,intervention_relief_Q2,0.6757448426554389,0.4519838674514934,0.3056307112381539,0.32195121951219513,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,intervention_worsening_Q2,0.7020930406644573,0.5188379932579813,0.4277292693838348,0.4,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,quality_rise_Q3,0.7267536515608565,0.47263497695966095,0.3966653366882622,0.4073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,objective_stage_shift,0.22010445246911584,0.33318365514144593,0.9377571248974585,0.9585365853658536,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_up_Q1,0.7158186374954993,0.4985906358352665,0.38646581275262826,0.3926829268292683,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_down_Q1,0.7056344122149326,0.44946463335496434,0.305810027078093,0.32682926829268294,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_up_Q2,0.7020930406644573,0.5188379932579813,0.4277292693838348,0.4,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_down_Q2,0.6757448426554389,0.4519838674514934,0.3056307112381539,0.32195121951219513,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_up_Q3,0.7267536515608565,0.47263497695966095,0.3966653366882622,0.4073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_down_Q3,0.7072587202067707,0.43416882742725443,0.3133077306967978,0.348780487804878,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_up_S1,0.718502196258836,0.5034920634920634,0.3421319853455268,0.34146341463414637,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_down_S1,0.6914989226616608,0.4487934638039141,0.2986665620749567,0.32439024390243903,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_up_S2,0.6545862329341937,0.5204454787234043,0.3509890263926742,0.3121951219512195,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_down_S2,0.6492757741567723,0.5275772614482291,0.3193924466017293,0.3024390243902439,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_up_S3,0.6813081905783747,0.47490498546836574,0.29929868927337855,0.3073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_down_S3,0.6818812751993583,0.47196913732249857,0.3112795260869766,0.3195121951219512,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_up_S4,0.7069782846757038,0.47679324894514763,0.3646214929639133,0.3853658536585366,410,False,True,True,
subject_heldout,subject_relative_hsjepa_energy,drift_down_S4,0.687451209788874,0.45361786018755323,0.30272340594894737,0.33658536585365856,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,recovery_up_subjective,0.7059638220899629,0.5494236729949632,0.47378883496439156,0.43414634146341463,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,intervention_relief_Q2,0.6757448426554389,0.4519838674514934,0.3056307112381539,0.32195121951219513,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,intervention_worsening_Q2,0.7020930406644573,0.5188379932579813,0.4277292693838348,0.4,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,quality_rise_Q3,0.7267536515608565,0.47263497695966095,0.3966653366882622,0.4073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,objective_stage_shift,0.22010445246911584,0.33318365514144593,0.9377571248974585,0.9585365853658536,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_up_Q1,0.7158186374954993,0.4985906358352665,0.38646581275262826,0.3926829268292683,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_down_Q1,0.7056344122149326,0.44946463335496434,0.305810027078093,0.32682926829268294,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_up_Q2,0.7020930406644573,0.5188379932579813,0.4277292693838348,0.4,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_down_Q2,0.6757448426554389,0.4519838674514934,0.3056307112381539,0.32195121951219513,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_up_Q3,0.7267536515608565,0.47263497695966095,0.3966653366882622,0.4073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_down_Q3,0.7072587202067707,0.43416882742725443,0.3133077306967978,0.348780487804878,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_up_S1,0.718502196258836,0.5034920634920634,0.3421319853455268,0.34146341463414637,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_down_S1,0.6914989226616608,0.4487934638039141,0.2986665620749567,0.32439024390243903,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_up_S2,0.6545862329341937,0.5204454787234043,0.3509890263926742,0.3121951219512195,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_down_S2,0.6492757741567723,0.5275772614482291,0.3193924466017293,0.3024390243902439,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_up_S3,0.6813081905783747,0.47490498546836574,0.29929868927337855,0.3073170731707317,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_down_S3,0.6818812751993583,0.47196913732249857,0.3112795260869766,0.3195121951219512,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_up_S4,0.7069782846757038,0.47679324894514763,0.3646214929639133,0.3853658536585366,410,False,True,True,
subject_heldout,subject_relative_hsjepa_full,drift_down_S4,0.687451209788874,0.45361786018755323,0.30272340594894737,0.33658536585365856,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,recovery_up_subjective,0.8964192089481771,0.5179920573421155,0.44790107840411664,0.43414634146341463,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,intervention_relief_Q2,0.6807031938102058,0.45964137780684544,0.3021473744140386,0.32195121951219513,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,intervention_worsening_Q2,0.8399445836046511,0.5175738647630379,0.40941508554029304,0.4,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,quality_rise_Q3,0.7560151610392054,0.4801754515660038,0.39099465395714367,0.4073170731707317,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,objective_stage_shift,0.6424538148487058,0.26957042358928307,0.9275426177419739,0.9585365853658536,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_up_Q1,0.9529037043734058,0.48372371473471526,0.38124013681234004,0.3926829268292683,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_down_Q1,0.8317976616956219,0.4416234047155526,0.28518256429685535,0.32682926829268294,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_up_Q2,0.8399445836046511,0.5175738647630379,0.40941508554029304,0.4,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_down_Q2,0.6807031938102058,0.45964137780684544,0.3021473744140386,0.32195121951219513,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_up_Q3,0.7560151610392054,0.4801754515660038,0.39099465395714367,0.4073170731707317,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_down_Q3,0.6988035429821946,0.4864461381315314,0.3451430879466667,0.348780487804878,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_up_S1,0.8967570386037435,0.47206349206349213,0.34127256738089684,0.34146341463414637,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_down_S1,0.7016088340389792,0.40501072175022396,0.26779998781451597,0.32439024390243903,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_up_S2,0.716863063491689,0.5078679078014184,0.3323743913814472,0.3121951219512195,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_down_S2,0.7974960032662971,0.4441687344913151,0.2651923382893008,0.3024390243902439,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_up_S3,0.8040418760404839,0.47442991281019453,0.2893597129262907,0.3073170731707317,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_down_S3,0.6998606436272639,0.4944594927357793,0.3204219236502535,0.3195121951219512,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_up_S4,0.6975460771104356,0.5268736186457705,0.40618076171975126,0.3853658536585366,410,False,True,True,
subject_heldout,hybrid_absolute_relative_hsjepa,drift_down_S4,0.9300118439914008,0.46653878942881494,0.30491111602296395,0.33658536585365856,410,False,True,True,
subject_heldout,raw_plus_subject_relative_hsjepa,recovery_up_subjective,1.0790031285022563,0.5151830685780705,0.4328184370354773,0.43414634146341463,410,False,True,True,
