feature_set,perm_pred_selected,perm_pred_h012,perm_selected_minus_h012
geometry,0.5764139963575879,0.5763999899932969,1.400636429105262e-05
geometry,0.5762983916630781,0.5765339325022898,-0.0002355408392117342
geometry,0.5686830280533394,0.5683201815497003,0.00036284650363904714
geometry,0.5766527751506456,0.5763688113620756,0.0002839637885699853
geometry,0.5780700733168267,0.5783097365424577,-0.00023966322563095943
geometry,0.5763606497875519,0.576082112203985,0.00027853758356688463
geometry,0.5770552226167214,0.5768912609988931,0.00016396161782827878
geometry,0.5783733481057697,0.5784209806622265,-4.763255645678921e-05
geometry,0.5770468945786102,0.5770631314538869,-1.6236875276631757e-05
geometry,0.5762039752530823,0.5762255193186411,-2.154406555876509e-05
geometry,0.5686183606559048,0.5683494606749545,0.0002688999809502546
geometry,0.5763727166660947,0.5763964043548668,-2.3687688772144888e-05
geometry,0.5798897577858249,0.5798038857628846,8.587202294030316e-05
geometry,0.5779279311597997,0.5781643850535564,-0.00023645389375670511
geometry,0.5763361760010375,0.5763105937181883,2.558228284921249e-05
geometry,0.577630304085424,0.5775965433282783,3.3760757145784304e-05
geometry,0.5762788135579869,0.5761422666166413,0.00013654694134568324
geometry,0.5767147503784256,0.5764489962998297,0.000265754078595859
geometry,0.5796321772179702,0.5796247308421489,7.446375821285045e-06
geometry,0.5798892064533414,0.5800598657235605,-0.00017065927021908678
geometry,0.5767638806982888,0.5766027078066542,0.0001611728916345312
geometry,0.5762849682869354,0.5764092510568184,-0.00012428276988296627
geometry,0.5761581866183638,0.5762312756787368,-7.308906037295504e-05
geometry,0.5779423058860211,0.5781484221210064,-0.0002061162349852319
geometry,0.5779843435404142,0.5781463899443376,-0.00016204640392347702
geometry,0.5809193412822408,0.5809836372779847,-6.429599574397926e-05
geometry,0.5810333836666579,0.5811721185275847,-0.00013873486092674803
geometry,0.5761357850905515,0.5764665502939421,-0.0003307652033905928
geometry,0.5766413661752982,0.576479220054651,0.00016214612064713307
geometry,0.5775334661176573,0.5777655160977919,-0.00023204998013459655
geometry,0.5799408444963426,0.5801472056233012,-0.00020636112695859854
geometry,0.5765406404543094,0.576364078385922,0.00017656206838745359
geometry,0.577947855804802,0.5780379647717495,-9.01089669474997e-05
geometry,0.5774710821874104,0.5771863144102218,0.00028476777718855484
geometry,0.5685024020961439,0.5683780013236489,0.00012440077249498138
geometry,0.5762768397064817,0.5763975258571512,-0.00012068615066951338
geometry,0.5809671050667161,0.581188594694183,-0.0002214896274669309
geometry,0.5773533977965627,0.5772220258406522,0.00013137195591050865
geometry,0.5783682706406844,0.5782433260125814,0.00012494462810297424
geometry,0.5762718568265014,0.576113460794512,0.0001583960319894162
geometry,0.5765170263294954,0.5764914069925104,2.5619336984972207e-05
geometry,0.5777001583200667,0.5778533882579835,-0.00015322993791677675
geometry,0.5763715600263535,0.5764710657723869,-9.950574603345697e-05
geometry,0.5760033842618294,0.5761303591305288,-0.00012697486869939212
geometry,0.5764336019658425,0.5765151703089572,-8.156834311467964e-05
geometry,0.5797020828014278,0.5798384341432744,-0.0001363513418466411
geometry,0.5782296284418932,0.5782614080854056,-3.1779643512419575e-05
geometry,0.5779360526928089,0.5780470998008366,-0.00011104710802767315
geometry,0.5775088643677191,0.5775815021795072,-7.263781178812323e-05
geometry,0.5799848897778984,0.580150032242707,-0.00016514246480858752
geometry,0.5794925260904843,0.5795684299758963,-7.590388541200976e-05
geometry,0.5761569875289865,0.5763275381814981,-0.00017055065251159185
geometry,0.5764587551562034,0.5763877230463904,7.103210981296293e-05
geometry,0.5773061449214189,0.5771081834285,0.00019796149291884113
geometry,0.5776113061062491,0.5779018910623674,-0.0002905849561183338
geometry,0.5777792170658488,0.5777893839241066,-1.0166858257831812e-05
geometry,0.5760990888463424,0.5762136562796657,-0.00011456743332327601
geometry,0.5759718197313328,0.5762182835810933,-0.00024646384976045876
geometry,0.5764259980722586,0.5763421527728643,8.384529939431395e-05
