start_name,spec_name,route,h098,curv_marg,badw,badmax,h088,margin,start_cells,lattice_cells
h129,h129_core_plus_h128_value,-0.0006103205036479658,-2.3086355268496657e-05,3.767777405977945e-05,0.0,0.0,-0.07733133801178793,0.1309683229971353,20,27
h128,h128_value_with_core_eraser,-0.0006972639260798221,-3.156827096749133e-05,5.1339798147334754e-05,0.0,0.0,-0.04636050588818601,0.1999785037913021,32,27
h122,h122_full_lattice,-0.0006052271118913546,-2.8653872695282912e-05,4.1325668393203674e-05,0.0,0.0,-0.06615821918278908,0.1258543648265494,24,32
h129,h129_core_conservative_refit,-0.0006103205036479658,-2.3086355268496657e-05,3.767777405977945e-05,0.0,0.0,-0.07733133801178793,0.1309683229971353,20,24
