fold,source,latent,feature_view,c,blend,target,loss
1,best_late_fusion__absolute__c0.03_b0.05,best_late_fusion,absolute,0.03,0.05,Q1,0.6627396595926425
1,best_late_fusion__absolute__c0.03_b0.05,best_late_fusion,absolute,0.03,0.05,Q2,0.7310165495892812
1,best_late_fusion__absolute__c0.03_b0.05,best_late_fusion,absolute,0.03,0.05,Q3,0.686770297732328
1,best_late_fusion__absolute__c0.03_b0.05,best_late_fusion,absolute,0.03,0.05,S1,0.5654827891775815
1,best_late_fusion__absolute__c0.03_b0.05,best_late_fusion,absolute,0.03,0.05,S2,0.5972979913699195
1,best_late_fusion__absolute__c0.03_b0.05,best_late_fusion,absolute,0.03,0.05,S3,0.49413839768514495
1,best_late_fusion__absolute__c0.03_b0.05,best_late_fusion,absolute,0.03,0.05,S4,0.6752013522071113
1,best_late_fusion__absolute__c0.03_b0.1,best_late_fusion,absolute,0.03,0.1,Q1,0.6611736223734747
1,best_late_fusion__absolute__c0.03_b0.1,best_late_fusion,absolute,0.03,0.1,Q2,0.7266942942194853
1,best_late_fusion__absolute__c0.03_b0.1,best_late_fusion,absolute,0.03,0.1,Q3,0.684559189349713
1,best_late_fusion__absolute__c0.03_b0.1,best_late_fusion,absolute,0.03,0.1,S1,0.564065127645545
1,best_late_fusion__absolute__c0.03_b0.1,best_late_fusion,absolute,0.03,0.1,S2,0.591983029206154
1,best_late_fusion__absolute__c0.03_b0.1,best_late_fusion,absolute,0.03,0.1,S3,0.49492013111084854
1,best_late_fusion__absolute__c0.03_b0.1,best_late_fusion,absolute,0.03,0.1,S4,0.670182166675941
1,best_late_fusion__absolute__c0.03_b0.2,best_late_fusion,absolute,0.03,0.2,Q1,0.6589555089707855
1,best_late_fusion__absolute__c0.03_b0.2,best_late_fusion,absolute,0.03,0.2,Q2,0.7188561606906594
1,best_late_fusion__absolute__c0.03_b0.2,best_late_fusion,absolute,0.03,0.2,Q3,0.6805959144343542
1,best_late_fusion__absolute__c0.03_b0.2,best_late_fusion,absolute,0.03,0.2,S1,0.5627910340951914
1,best_late_fusion__absolute__c0.03_b0.2,best_late_fusion,absolute,0.03,0.2,S2,0.5844101514044433
1,best_late_fusion__absolute__c0.03_b0.2,best_late_fusion,absolute,0.03,0.2,S3,0.4985294903744203
1,best_late_fusion__absolute__c0.03_b0.2,best_late_fusion,absolute,0.03,0.2,S4,0.6615561910115153
1,best_late_fusion__absolute__c0.1_b0.05,best_late_fusion,absolute,0.1,0.05,Q1,0.6615388356558687
1,best_late_fusion__absolute__c0.1_b0.05,best_late_fusion,absolute,0.1,0.05,Q2,0.7304337458207673
1,best_late_fusion__absolute__c0.1_b0.05,best_late_fusion,absolute,0.1,0.05,Q3,0.6857781228532094
1,best_late_fusion__absolute__c0.1_b0.05,best_late_fusion,absolute,0.1,0.05,S1,0.5652407105686701
1,best_late_fusion__absolute__c0.1_b0.05,best_late_fusion,absolute,0.1,0.05,S2,0.596289418290561
1,best_late_fusion__absolute__c0.1_b0.05,best_late_fusion,absolute,0.1,0.05,S3,0.4930085253401716
1,best_late_fusion__absolute__c0.1_b0.05,best_late_fusion,absolute,0.1,0.05,S4,0.6748310895238838
1,best_late_fusion__absolute__c0.1_b0.1,best_late_fusion,absolute,0.1,0.1,Q1,0.6588927668646879
1,best_late_fusion__absolute__c0.1_b0.1,best_late_fusion,absolute,0.1,0.1,Q2,0.7256019730310082
1,best_late_fusion__absolute__c0.1_b0.1,best_late_fusion,absolute,0.1,0.1,Q3,0.6826271930334367
1,best_late_fusion__absolute__c0.1_b0.1,best_late_fusion,absolute,0.1,0.1,S1,0.5637756915815549
1,best_late_fusion__absolute__c0.1_b0.1,best_late_fusion,absolute,0.1,0.1,S2,0.5900712216272936
1,best_late_fusion__absolute__c0.1_b0.1,best_late_fusion,absolute,0.1,0.1,S3,0.49280762508297865
1,best_late_fusion__absolute__c0.1_b0.1,best_late_fusion,absolute,0.1,0.1,S4,0.6694762154628774
1,best_late_fusion__absolute__c0.1_b0.2,best_late_fusion,absolute,0.1,0.2,Q1,0.6548073636342788
1,best_late_fusion__absolute__c0.1_b0.2,best_late_fusion,absolute,0.1,0.2,Q2,0.7169507585683991
1,best_late_fusion__absolute__c0.1_b0.2,best_late_fusion,absolute,0.1,0.2,Q3,0.6769319243116881
1,best_late_fusion__absolute__c0.1_b0.2,best_late_fusion,absolute,0.1,0.2,S1,0.562812332705773
1,best_late_fusion__absolute__c0.1_b0.2,best_late_fusion,absolute,0.1,0.2,S2,0.5808577604409512
1,best_late_fusion__absolute__c0.1_b0.2,best_late_fusion,absolute,0.1,0.2,S3,0.4946943904887098
1,best_late_fusion__absolute__c0.1_b0.2,best_late_fusion,absolute,0.1,0.2,S4,0.660274929551872
1,best_late_fusion__absolute__c0.3_b0.05,best_late_fusion,absolute,0.3,0.05,Q1,0.6606229265033382
1,best_late_fusion__absolute__c0.3_b0.05,best_late_fusion,absolute,0.3,0.05,Q2,0.7301261520276253
1,best_late_fusion__absolute__c0.3_b0.05,best_late_fusion,absolute,0.3,0.05,Q3,0.6850891198508576
1,best_late_fusion__absolute__c0.3_b0.05,best_late_fusion,absolute,0.3,0.05,S1,0.5651390639785493
1,best_late_fusion__absolute__c0.3_b0.05,best_late_fusion,absolute,0.3,0.05,S2,0.5956115710456478
1,best_late_fusion__absolute__c0.3_b0.05,best_late_fusion,absolute,0.3,0.05,S3,0.49196548476979174
1,best_late_fusion__absolute__c0.3_b0.05,best_late_fusion,absolute,0.3,0.05,S4,0.6744845433243952
1,best_late_fusion__absolute__c0.3_b0.1,best_late_fusion,absolute,0.3,0.1,Q1,0.6571693218077695
1,best_late_fusion__absolute__c0.3_b0.1,best_late_fusion,absolute,0.3,0.1,Q2,0.725047158327021
1,best_late_fusion__absolute__c0.3_b0.1,best_late_fusion,absolute,0.3,0.1,Q3,0.681315406424587
1,best_late_fusion__absolute__c0.3_b0.1,best_late_fusion,absolute,0.3,0.1,S1,0.5637053482495004
1,best_late_fusion__absolute__c0.3_b0.1,best_late_fusion,absolute,0.3,0.1,S2,0.5887055751893631
1,best_late_fusion__absolute__c0.3_b0.1,best_late_fusion,absolute,0.3,0.1,S3,0.4908476230407202
1,best_late_fusion__absolute__c0.3_b0.1,best_late_fusion,absolute,0.3,0.1,S4,0.6688204438192664
1,best_late_fusion__absolute__c0.3_b0.2,best_late_fusion,absolute,0.3,0.2,Q1,0.651744060832581
1,best_late_fusion__absolute__c0.3_b0.2,best_late_fusion,absolute,0.3,0.2,Q2,0.7160743070432246
1,best_late_fusion__absolute__c0.3_b0.2,best_late_fusion,absolute,0.3,0.2,Q3,0.6745606022908137
1,best_late_fusion__absolute__c0.3_b0.2,best_late_fusion,absolute,0.3,0.2,S1,0.5630991829492532
1,best_late_fusion__absolute__c0.3_b0.2,best_late_fusion,absolute,0.3,0.2,S2,0.5781264259072852
1,best_late_fusion__absolute__c0.3_b0.2,best_late_fusion,absolute,0.3,0.2,S3,0.4911129374740852
1,best_late_fusion__absolute__c0.3_b0.2,best_late_fusion,absolute,0.3,0.2,S4,0.6591082180711789
1,best_late_fusion__deviation__c0.03_b0.05,best_late_fusion,deviation,0.03,0.05,Q1,0.6622807542147356
1,best_late_fusion__deviation__c0.03_b0.05,best_late_fusion,deviation,0.03,0.05,Q2,0.7330212453365641
1,best_late_fusion__deviation__c0.03_b0.05,best_late_fusion,deviation,0.03,0.05,Q3,0.6868533880604993
1,best_late_fusion__deviation__c0.03_b0.05,best_late_fusion,deviation,0.03,0.05,S1,0.5645214547251757
1,best_late_fusion__deviation__c0.03_b0.05,best_late_fusion,deviation,0.03,0.05,S2,0.6000677935283608
1,best_late_fusion__deviation__c0.03_b0.05,best_late_fusion,deviation,0.03,0.05,S3,0.4946882677993892
1,best_late_fusion__deviation__c0.03_b0.05,best_late_fusion,deviation,0.03,0.05,S4,0.6757552314843417
1,best_late_fusion__deviation__c0.03_b0.1,best_late_fusion,deviation,0.03,0.1,Q1,0.6603042156037549
1,best_late_fusion__deviation__c0.03_b0.1,best_late_fusion,deviation,0.03,0.1,Q2,0.7306597396869235
1,best_late_fusion__deviation__c0.03_b0.1,best_late_fusion,deviation,0.03,0.1,Q3,0.6846942502380478
1,best_late_fusion__deviation__c0.03_b0.1,best_late_fusion,deviation,0.03,0.1,S1,0.5622771650210742
1,best_late_fusion__deviation__c0.03_b0.1,best_late_fusion,deviation,0.03,0.1,S2,0.5971386761558479
1,best_late_fusion__deviation__c0.03_b0.1,best_late_fusion,deviation,0.03,0.1,S3,0.4958231006011766
1,best_late_fusion__deviation__c0.03_b0.1,best_late_fusion,deviation,0.03,0.1,S4,0.6712312550773242
1,best_late_fusion__deviation__c0.03_b0.2,best_late_fusion,deviation,0.03,0.2,Q1,0.6573797196786331
1,best_late_fusion__deviation__c0.03_b0.2,best_late_fusion,deviation,0.03,0.2,Q2,0.7266318410346375
1,best_late_fusion__deviation__c0.03_b0.2,best_late_fusion,deviation,0.03,0.2,Q3,0.680744127347582
1,best_late_fusion__deviation__c0.03_b0.2,best_late_fusion,deviation,0.03,0.2,S1,0.5596388182861806
1,best_late_fusion__deviation__c0.03_b0.2,best_late_fusion,deviation,0.03,0.2,S2,0.5936532201761759
1,best_late_fusion__deviation__c0.03_b0.2,best_late_fusion,deviation,0.03,0.2,S3,0.49982316259741744
1,best_late_fusion__deviation__c0.03_b0.2,best_late_fusion,deviation,0.03,0.2,S4,0.6634848950736989
1,best_late_fusion__deviation__c0.1_b0.05,best_late_fusion,deviation,0.1,0.05,Q1,0.6612537555108948
1,best_late_fusion__deviation__c0.1_b0.05,best_late_fusion,deviation,0.1,0.05,Q2,0.7337235869328319
1,best_late_fusion__deviation__c0.1_b0.05,best_late_fusion,deviation,0.1,0.05,Q3,0.6861125880379647
1,best_late_fusion__deviation__c0.1_b0.05,best_late_fusion,deviation,0.1,0.05,S1,0.5641639663767939
1,best_late_fusion__deviation__c0.1_b0.05,best_late_fusion,deviation,0.1,0.05,S2,0.5999646517725458
1,best_late_fusion__deviation__c0.1_b0.05,best_late_fusion,deviation,0.1,0.05,S3,0.49342702877659506
1,best_late_fusion__deviation__c0.1_b0.05,best_late_fusion,deviation,0.1,0.05,S4,0.6753893909079876
1,best_late_fusion__deviation__c0.1_b0.1,best_late_fusion,deviation,0.1,0.1,Q1,0.6583487810394684
1,best_late_fusion__deviation__c0.1_b0.1,best_late_fusion,deviation,0.1,0.1,Q2,0.7321166473846213
1,best_late_fusion__deviation__c0.1_b0.1,best_late_fusion,deviation,0.1,0.1,Q3,0.6832268165686227
1,best_late_fusion__deviation__c0.1_b0.1,best_late_fusion,deviation,0.1,0.1,S1,0.5617605468536175
1,best_late_fusion__deviation__c0.1_b0.1,best_late_fusion,deviation,0.1,0.1,S2,0.5969113720751325
1,best_late_fusion__deviation__c0.1_b0.1,best_late_fusion,deviation,0.1,0.1,S3,0.4933355744249842
1,best_late_fusion__deviation__c0.1_b0.1,best_late_fusion,deviation,0.1,0.1,S4,0.6704446862502882
1,best_late_fusion__deviation__c0.1_b0.2,best_late_fusion,deviation,0.1,0.2,Q1,0.6537983747538849
1,best_late_fusion__deviation__c0.1_b0.2,best_late_fusion,deviation,0.1,0.2,Q2,0.729757578700544
1,best_late_fusion__deviation__c0.1_b0.2,best_late_fusion,deviation,0.1,0.2,Q3,0.6778632562875562
1,best_late_fusion__deviation__c0.1_b0.2,best_late_fusion,deviation,0.1,0.2,S1,0.5592278703303714
1,best_late_fusion__deviation__c0.1_b0.2,best_late_fusion,deviation,0.1,0.2,S2,0.5930836081557387
1,best_late_fusion__deviation__c0.1_b0.2,best_late_fusion,deviation,0.1,0.2,S3,0.49491570306951416
1,best_late_fusion__deviation__c0.1_b0.2,best_late_fusion,deviation,0.1,0.2,S4,0.6617273076253536
1,best_late_fusion__deviation__c0.3_b0.05,best_late_fusion,deviation,0.3,0.05,Q1,0.6603659876324811
1,best_late_fusion__deviation__c0.3_b0.05,best_late_fusion,deviation,0.3,0.05,Q2,0.7344905012896527
1,best_late_fusion__deviation__c0.3_b0.05,best_late_fusion,deviation,0.3,0.05,Q3,0.6857872063123096
1,best_late_fusion__deviation__c0.3_b0.05,best_late_fusion,deviation,0.3,0.05,S1,0.5642784058069535
1,best_late_fusion__deviation__c0.3_b0.05,best_late_fusion,deviation,0.3,0.05,S2,0.6004893190682516
1,best_late_fusion__deviation__c0.3_b0.05,best_late_fusion,deviation,0.3,0.05,S3,0.4920484976305852
1,best_late_fusion__deviation__c0.3_b0.05,best_late_fusion,deviation,0.3,0.05,S4,0.6751395272719717
1,best_late_fusion__deviation__c0.3_b0.1,best_late_fusion,deviation,0.3,0.1,Q1,0.6566469888832941
1,best_late_fusion__deviation__c0.3_b0.1,best_late_fusion,deviation,0.3,0.1,Q2,0.7337138224786927
1,best_late_fusion__deviation__c0.3_b0.1,best_late_fusion,deviation,0.3,0.1,Q3,0.68261353816885
1,best_late_fusion__deviation__c0.3_b0.1,best_late_fusion,deviation,0.3,0.1,S1,0.5620604282331076
1,best_late_fusion__deviation__c0.3_b0.1,best_late_fusion,deviation,0.3,0.1,S2,0.597763190070367
1,best_late_fusion__deviation__c0.3_b0.1,best_late_fusion,deviation,0.3,0.1,S3,0.4905554168458357
1,best_late_fusion__deviation__c0.3_b0.1,best_late_fusion,deviation,0.3,0.1,S4,0.6698850734676877
1,best_late_fusion__deviation__c0.3_b0.2,best_late_fusion,deviation,0.3,0.2,Q1,0.6506519015256286
1,best_late_fusion__deviation__c0.3_b0.2,best_late_fusion,deviation,0.3,0.2,Q2,0.7332137833501073
1,best_late_fusion__deviation__c0.3_b0.2,best_late_fusion,deviation,0.3,0.2,Q3,0.6767828113570569
1,best_late_fusion__deviation__c0.3_b0.2,best_late_fusion,deviation,0.3,0.2,S1,0.5600679852928967
1,best_late_fusion__deviation__c0.3_b0.2,best_late_fusion,deviation,0.3,0.2,S2,0.5942014512795368
1,best_late_fusion__deviation__c0.3_b0.2,best_late_fusion,deviation,0.3,0.2,S3,0.4892711241137413
1,best_late_fusion__deviation__c0.3_b0.2,best_late_fusion,deviation,0.3,0.2,S4,0.6604032354569901
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.05,best_late_fusion,absolute_plus_deviation,0.03,0.05,Q1,0.6627543290588076
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.05,best_late_fusion,absolute_plus_deviation,0.03,0.05,Q2,0.7325460864229626
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.05,best_late_fusion,absolute_plus_deviation,0.03,0.05,Q3,0.6873138665790511
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.05,best_late_fusion,absolute_plus_deviation,0.03,0.05,S1,0.5641126608450733
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.05,best_late_fusion,absolute_plus_deviation,0.03,0.05,S2,0.5993355473606331
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.05,best_late_fusion,absolute_plus_deviation,0.03,0.05,S3,0.4924769837313617
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.05,best_late_fusion,absolute_plus_deviation,0.03,0.05,S4,0.6755425600860084
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.1,best_late_fusion,absolute_plus_deviation,0.03,0.1,Q1,0.6612634117281317
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.1,best_late_fusion,absolute_plus_deviation,0.03,0.1,Q2,0.7297176773408546
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.1,best_late_fusion,absolute_plus_deviation,0.03,0.1,Q3,0.6855887860652617
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.1,best_late_fusion,absolute_plus_deviation,0.03,0.1,S1,0.5614099406668073
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.1,best_late_fusion,absolute_plus_deviation,0.03,0.1,S2,0.5953854251119708
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.1,best_late_fusion,absolute_plus_deviation,0.03,0.1,S3,0.49141808799604675
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.1,best_late_fusion,absolute_plus_deviation,0.03,0.1,S4,0.6707578131007267
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,absolute_plus_deviation,0.03,0.2,Q1,0.6593371511823373
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,absolute_plus_deviation,0.03,0.2,Q2,0.7247771948819322
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,absolute_plus_deviation,0.03,0.2,Q3,0.6824315785548779
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,absolute_plus_deviation,0.03,0.2,S1,0.5577025966852159
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,absolute_plus_deviation,0.03,0.2,S2,0.5892084798834393
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,absolute_plus_deviation,0.03,0.2,S3,0.4909549426440842
1,best_late_fusion__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,absolute_plus_deviation,0.03,0.2,S4,0.6623574801641899
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.05,best_late_fusion,absolute_plus_deviation,0.1,0.05,Q1,0.6619746822288346
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.05,best_late_fusion,absolute_plus_deviation,0.1,0.05,Q2,0.7333321326183824
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.05,best_late_fusion,absolute_plus_deviation,0.1,0.05,Q3,0.6869041093720516
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.05,best_late_fusion,absolute_plus_deviation,0.1,0.05,S1,0.5639041772879786
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.05,best_late_fusion,absolute_plus_deviation,0.1,0.05,S2,0.5998590728408966
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.05,best_late_fusion,absolute_plus_deviation,0.1,0.05,S3,0.4902404450155253
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.05,best_late_fusion,absolute_plus_deviation,0.1,0.05,S4,0.6757038186423614
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,absolute_plus_deviation,0.1,0.1,Q1,0.6598015056280517
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,absolute_plus_deviation,0.1,0.1,Q2,0.7313423176729558
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,absolute_plus_deviation,0.1,0.1,Q3,0.6847939508480436
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,absolute_plus_deviation,0.1,0.1,S1,0.5611564880208505
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,absolute_plus_deviation,0.1,0.1,S2,0.5961416677331556
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,absolute_plus_deviation,0.1,0.1,S3,0.4869076895055543
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,absolute_plus_deviation,0.1,0.1,S4,0.6709860041144513
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,absolute_plus_deviation,0.1,0.2,Q1,0.6567581199034132
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,absolute_plus_deviation,0.1,0.2,Q2,0.7282503646700522
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,absolute_plus_deviation,0.1,0.2,Q3,0.6809369676889728
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,absolute_plus_deviation,0.1,0.2,S1,0.5577170344446953
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,absolute_plus_deviation,0.1,0.2,S2,0.5898268306047069
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,absolute_plus_deviation,0.1,0.2,S3,0.48178992732621284
1,best_late_fusion__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,absolute_plus_deviation,0.1,0.2,S4,0.6624991021743343
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,absolute_plus_deviation,0.3,0.05,Q1,0.6612403114443802
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,absolute_plus_deviation,0.3,0.05,Q2,0.733828552742558
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,absolute_plus_deviation,0.3,0.05,Q3,0.6869515615780709
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,absolute_plus_deviation,0.3,0.05,S1,0.5640272530221098
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,absolute_plus_deviation,0.3,0.05,S2,0.6011009897652739
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,absolute_plus_deviation,0.3,0.05,S3,0.4887430392059224
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,absolute_plus_deviation,0.3,0.05,S4,0.6760192683512881
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,absolute_plus_deviation,0.3,0.1,Q1,0.6584057422091615
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,absolute_plus_deviation,0.3,0.1,Q2,0.7324204189076191
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,absolute_plus_deviation,0.3,0.1,Q3,0.6849465542884937
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,absolute_plus_deviation,0.3,0.1,S1,0.5614652736960578
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,absolute_plus_deviation,0.3,0.1,S2,0.5984160558888165
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,absolute_plus_deviation,0.3,0.1,S3,0.48389182685160365
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,absolute_plus_deviation,0.3,0.1,S4,0.6715881401487505
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,absolute_plus_deviation,0.3,0.2,Q1,0.6542470716001195
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,absolute_plus_deviation,0.3,0.2,Q2,0.7307572647783885
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,absolute_plus_deviation,0.3,0.2,Q3,0.681469247009676
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,absolute_plus_deviation,0.3,0.2,S1,0.5585774309855461
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,absolute_plus_deviation,0.3,0.2,S2,0.593742773904609
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,absolute_plus_deviation,0.3,0.2,S3,0.47572925512405945
1,best_late_fusion__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,absolute_plus_deviation,0.3,0.2,S4,0.6636272252405176
1,temporal_deviation__absolute__c0.03_b0.05,temporal_deviation,absolute,0.03,0.05,Q1,0.666467171251702
1,temporal_deviation__absolute__c0.03_b0.05,temporal_deviation,absolute,0.03,0.05,Q2,0.7271642465918633
1,temporal_deviation__absolute__c0.03_b0.05,temporal_deviation,absolute,0.03,0.05,Q3,0.685419330902268
1,temporal_deviation__absolute__c0.03_b0.05,temporal_deviation,absolute,0.03,0.05,S1,0.5674536446510559
1,temporal_deviation__absolute__c0.03_b0.05,temporal_deviation,absolute,0.03,0.05,S2,0.5970739986694877
1,temporal_deviation__absolute__c0.03_b0.05,temporal_deviation,absolute,0.03,0.05,S3,0.49892203693467396
1,temporal_deviation__absolute__c0.03_b0.05,temporal_deviation,absolute,0.03,0.05,S4,0.6779871816566634
1,temporal_deviation__absolute__c0.03_b0.1,temporal_deviation,absolute,0.03,0.1,Q1,0.6686292573100462
1,temporal_deviation__absolute__c0.03_b0.1,temporal_deviation,absolute,0.03,0.1,Q2,0.7197727988773959
1,temporal_deviation__absolute__c0.03_b0.1,temporal_deviation,absolute,0.03,0.1,Q3,0.6825015818393144
1,temporal_deviation__absolute__c0.03_b0.1,temporal_deviation,absolute,0.03,0.1,S1,0.5682382191051251
1,temporal_deviation__absolute__c0.03_b0.1,temporal_deviation,absolute,0.03,0.1,S2,0.5926149446724834
1,temporal_deviation__absolute__c0.03_b0.1,temporal_deviation,absolute,0.03,0.1,S3,0.5048851503105277
1,temporal_deviation__absolute__c0.03_b0.1,temporal_deviation,absolute,0.03,0.1,S4,0.6756436730953216
1,temporal_deviation__absolute__c0.03_b0.2,temporal_deviation,absolute,0.03,0.2,Q1,0.6739977113616612
1,temporal_deviation__absolute__c0.03_b0.2,temporal_deviation,absolute,0.03,0.2,Q2,0.7077103521953896
1,temporal_deviation__absolute__c0.03_b0.2,temporal_deviation,absolute,0.03,0.2,Q3,0.6788344427489883
1,temporal_deviation__absolute__c0.03_b0.2,temporal_deviation,absolute,0.03,0.2,S1,0.5720513219858359
1,temporal_deviation__absolute__c0.03_b0.2,temporal_deviation,absolute,0.03,0.2,S2,0.5887478948260787
1,temporal_deviation__absolute__c0.03_b0.2,temporal_deviation,absolute,0.03,0.2,S3,0.5196496034350782
1,temporal_deviation__absolute__c0.03_b0.2,temporal_deviation,absolute,0.03,0.2,S4,0.6721612725918253
1,temporal_deviation__absolute__c0.1_b0.05,temporal_deviation,absolute,0.1,0.05,Q1,0.6670870382857124
1,temporal_deviation__absolute__c0.1_b0.05,temporal_deviation,absolute,0.1,0.05,Q2,0.7268833570610894
1,temporal_deviation__absolute__c0.1_b0.05,temporal_deviation,absolute,0.1,0.05,Q3,0.6873860704826301
1,temporal_deviation__absolute__c0.1_b0.05,temporal_deviation,absolute,0.1,0.05,S1,0.5684845324214605
1,temporal_deviation__absolute__c0.1_b0.05,temporal_deviation,absolute,0.1,0.05,S2,0.5985476586359735
1,temporal_deviation__absolute__c0.1_b0.05,temporal_deviation,absolute,0.1,0.05,S3,0.49960946253732125
1,temporal_deviation__absolute__c0.1_b0.05,temporal_deviation,absolute,0.1,0.05,S4,0.6786637291619831
1,temporal_deviation__absolute__c0.1_b0.1,temporal_deviation,absolute,0.1,0.1,Q1,0.6700768027882067
1,temporal_deviation__absolute__c0.1_b0.1,temporal_deviation,absolute,0.1,0.1,Q2,0.7193616296975586
1,temporal_deviation__absolute__c0.1_b0.1,temporal_deviation,absolute,0.1,0.1,Q3,0.6864809455610945
1,temporal_deviation__absolute__c0.1_b0.1,temporal_deviation,absolute,0.1,0.1,S1,0.5702750607292847
1,temporal_deviation__absolute__c0.1_b0.1,temporal_deviation,absolute,0.1,0.1,S2,0.5955987925719602
1,temporal_deviation__absolute__c0.1_b0.1,temporal_deviation,absolute,0.1,0.1,S3,0.506570946300169
1,temporal_deviation__absolute__c0.1_b0.1,temporal_deviation,absolute,0.1,0.1,S4,0.6770572386782588
1,temporal_deviation__absolute__c0.1_b0.2,temporal_deviation,absolute,0.1,0.2,Q1,0.677736399620185
1,temporal_deviation__absolute__c0.1_b0.2,temporal_deviation,absolute,0.1,0.2,Q2,0.7074343455314559
1,temporal_deviation__absolute__c0.1_b0.2,temporal_deviation,absolute,0.1,0.2,Q3,0.687094362345674
1,temporal_deviation__absolute__c0.1_b0.2,temporal_deviation,absolute,0.1,0.2,S1,0.5761273269972498
