file,oof_file,profile,rank,source,score,weighted_expected,weighted_regret,p90_regret,p95_regret,max_regret,weighted_delta_vs_prior,win_rate_vs_prior,active_weights,oof_loss,weights
submission_public_universeens_u80_r01_07c571e6.csv,final_public_universeens_u80_r01_07c571e6_oof.npy,u80,1,sparse3,0.575211355698189,0.5746461431754664,0.00012567801367638636,0.00012135855785921912,0.00014909368453963623,0.005121195086842167,-0.0007097861381946444,0.9700047080979285,3,0.5543431770715438,submission_projblend_cap0p0.csv=0.000770;submission_public_minimaxens_r05_a10_h506746.csv=0.666107;submission_public_minimaxens_r07_a12_h981086.csv=0.333123
submission_public_universeens_u80_r02_4c0e785c.csv,final_public_universeens_u80_r02_4c0e785c_oof.npy,u80,2,single_17,0.5752113580525107,0.5746461749667598,0.00012570980496985894,0.0001212871623232914,0.00014949057614555006,0.005118104876058238,-0.0007097543469011719,0.9700047080979285,1,0.5543485405294201,submission_public_minimaxens_r06_a9_h512521.csv=1.000000
submission_public_universeens_u80_r03_72e58bdb.csv,final_public_universeens_u80_r03_72e58bdb_oof.npy,u80,3,single_18,0.5752113754323029,0.5746461622477903,0.00012569708600031215,0.00012130119709752307,0.00014946873930687943,0.005119252041309474,-0.0007097670658707186,0.9700047080979285,1,0.5543446079004001,submission_public_minimaxens_r04_a11_h082844.csv=1.000000
submission_public_universeens_u80_r04_8b6653a9.csv,final_public_universeens_u80_r04_8b6653a9_oof.npy,u80,4,sparse2,0.5752113816509051,0.5746461908438536,0.000125725682063659,0.00012126814500124095,0.0001494501222364386,0.005118260240748462,-0.0007097384698073717,0.9700047080979285,2,0.5543461780584731,submission_public_minimaxens_r06_a9_h512521.csv=0.850777;submission_public_minimaxens_r08_a10_h869363.csv=0.149223
submission_public_universeens_u65_r01_365a84a6.csv,final_public_universeens_u65_r01_365a84a6_oof.npy,u65,1,sparse7,0.5755035272136652,0.5746534286909628,0.00018062506354981354,0.00015956492050295257,0.0007501866791653766,0.00527069523178525,-0.0006921610246690105,0.9400094161958564,7,0.5543177585820038,submission_public_entropyproj_public2d0_g050.csv=0.005389;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv=0.010980;submission_public_minimaxens_r03_a12_h597891.csv=0.404187;submission_public_maskaware_t50_r06_8d5b4fe1.csv=0.394898;submission_public_entropytm_public2d0_q1_s1_s2_s3_s4_g050.csv=0.069029;submission_public_entropytm_public2d0_q1_q2_q3_s1_s3_s4_g050.csv=0.003725;submission_public_consfront_t65_r08_c67c491d.csv=0.111791
submission_public_universeens_u65_r02_c0e2b2f1.csv,final_public_universeens_u65_r02_c0e2b2f1_oof.npy,u65,2,dirichlet_0.12,0.5755055246583638,0.5746525396439497,0.00017973601653673964,0.00015345908139474673,0.0007842170986909203,0.005298812290414512,-0.0006930500716820843,0.9400094161958564,33,0.5541170320234268,submission_projblend_cap0p0.csv=0.010690;submission_public_entropyproj_public2d0_g050.csv=0.001041;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv=0.104831;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv=0.023986;submission_public_entropytm_public2d0_q1_q3_s3_s4_g075.csv=0.001801;submission_public_minimaxens_r01_a6_h422045.csv=0.001957;submission_public_maskaware_t80_r11_544844af.csv=0.072659;submission_public_minimaxens_r05_a10_h506746.csv=0.168949;submission_public_minimaxens_r06_a9_h512521.csv=0.222525;submission_public_minimaxens_r04_a11_h082844.csv=0.000354;submission_public_minimaxens_r07_a12_h981086.csv=0.001650;submission_public_minimaxens_r08_a10_h869363.csv=0.000120;submission_public_minimaxens_r02_a13_h745897.csv=0.000112;submission_public_maskaware_t80_r12_dcfaabba.csv=0.071947;submission_public_maskaware_t50_r06_8d5b4fe1.csv=0.045467;submission_public_maskaware_t50_r04_6761fb38.csv=0.000509;submission_public_maskaware_t65_r08_7f7fa3e2.csv=0.002141;submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g075.csv=0.025641;submission_public_maskaware_t65_r09_35ff9a82.csv=0.160567;submission_public_maskaware_t80_r10_18d78615.csv=0.002811;submission_public_maskaware_t35_r01_2d5fa124.csv=0.000231;submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g075.csv=0.000161;submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g050.csv=0.009324;submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g050.csv=0.000132;submission_public_entropytm_public2d0_q1_q2_q3_s1_s3_s4_g050.csv=0.003658;submission_public_entropytm_public2d0_q1_s2_s3_s4_g050.csv=0.001029;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv=0.011240;submission_public_entropytm_public2d0_q1_q3_s1_s2_s4_g050.csv=0.018402;submission_public_consfront_t35_r01_9df5211a.csv=0.017401;submission_public_consfront_t35_r02_685b9221.csv=0.004304;submission_public_consfront_t35_r03_58360e62.csv=0.000217;submission_public_consfront_t50_r05_2ecf14de.csv=0.012114;submission_public_consfront_t65_r09_6ab53561.csv=0.001786
submission_public_universeens_u65_r03_cf973915.csv,final_public_universeens_u65_r03_cf973915_oof.npy,u65,3,sparse4,0.5755136337884393,0.5746529557671228,0.00018015213970984048,0.00017467980990215626,0.0007431108905165962,0.005278905394455524,-0.0006926339485089836,0.9400282485875702,4,0.5548954191660336,submission_public_minimaxens_r06_a9_h512521.csv=0.771195;submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g050.csv=0.075945;submission_public_consfront_t35_r02_685b9221.csv=0.121839;submission_public_consfront_t50_r05_2ecf14de.csv=0.031021
submission_public_universeens_u65_r04_dc6f3303.csv,final_public_universeens_u65_r04_dc6f3303_oof.npy,u65,4,dirichlet_0.25,0.5755137402778814,0.5746551787746336,0.00018237514722061615,0.00017087196575438224,0.0007466384853413999,0.005187605084630675,-0.0006904109409982079,0.9400564971751408,46,0.5547587820878345,submission_public2dblend_budget0p0.csv=0.000819;submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv=0.000550;submission_hybrid_0p578_logit_after_subject_final9_strict.csv=0.004610;submission_public_entropyproj_public2d0_g050.csv=0.034056;submission_public_entropyproj_public2d0_g075.csv=0.050599;submission_public_entropyproj_public2d0_g100.csv=0.178377;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g050.csv=0.001156;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv=0.000880;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv=0.042502;submission_public_entropytm_public2d0_q1_q3_s3_s4_g075.csv=0.001424;submission_public_minimaxens_r01_a6_h422045.csv=0.005637;submission_public_consfront_t80_r10_b06ca82f.csv=0.169799;submission_public_maskaware_t80_r11_544844af.csv=0.076394;submission_public_maskaware_t65_r07_768f6df0.csv=0.015250;submission_public_minimaxens_r05_a10_h506746.csv=0.005236;submission_public_minimaxens_r06_a9_h512521.csv=0.050718;submission_public_minimaxens_r04_a11_h082844.csv=0.026300;submission_public_minimaxens_r08_a10_h869363.csv=0.016539;submission_public_maskaware_t80_r12_dcfaabba.csv=0.004651;submission_public_maskaware_t50_r05_fb7b695a.csv=0.000127;submission_public_maskaware_t50_r06_8d5b4fe1.csv=0.000268;submission_public_maskaware_t50_r04_6761fb38.csv=0.040808;submission_public_maskaware_t65_r08_7f7fa3e2.csv=0.014206;submission_public_maskaware_t65_r09_35ff9a82.csv=0.053468;submission_public_maskaware_t80_r10_18d78615.csv=0.001604;submission_public_maskaware_t35_r02_517540cc.csv=0.001410;submission_public_maskaware_t35_r01_2d5fa124.csv=0.011954;submission_public_maskaware_t35_r03_cac1b720.csv=0.006822;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g050.csv=0.021648;submission_public_entropytm_public2d0_q1_q3_s3_s4_g050.csv=0.000450;submission_public_entropytm_public2d0_q1_s1_s2_s3_s4_g050.csv=0.060445;submission_public_entropytm_public2d0_q1_s2_s3_s4_g050.csv=0.000842;submission_public_entropytm_public2d0_q1_q2_q3_s3_s4_g050.csv=0.011393;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv=0.000286;submission_public_entropytm_public2d0_q1_q3_s2_s4_g050.csv=0.000791;submission_public_entropytm_public2d0_q1_q2_s1_s2_s3_s4_g050.csv=0.005005;submission_public_entropytm_public2d0_q1_q2_s2_s3_s4_g050.csv=0.001862;submission_public_consfront_t35_r01_9df5211a.csv=0.007712;submission_public_consfront_t35_r02_685b9221.csv=0.000228;submission_public_consfront_t50_r04_b26d90bf.csv=0.000858;submission_public_consfront_t50_r05_2ecf14de.csv=0.022813;submission_public_consfront_t50_r06_783c0eda.csv=0.000118;submission_public_consfront_t65_r07_f8156dce.csv=0.003867;submission_public_consfront_t65_r09_6ab53561.csv=0.008342;submission_public_consfront_t80_r11_cbf95500.csv=0.033922;submission_public_consfront_t80_r12_9e52dcea.csv=0.003047
submission_public_universeens_u50_r01_f5115a9b.csv,final_public_universeens_u50_r01_f5115a9b_oof.npy,u50,1,dirichlet_0.12,0.5761656263134571,0.5747116962246183,0.00033650958802406604,0.00043855820555105396,0.0009661016460053018,0.006041708594726192,-0.0006107198686778705,0.892165725047081,44,0.5565503884476999,submission_public2dblend_budget0p0.csv=0.000131;submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv=0.115410;submission_projblend_cap0p0.csv=0.001115;submission_hybrid_0p578_logit_after_subject_final9_strict.csv=0.016329;submission_public_entropyproj_public2d0_g050.csv=0.014060;submission_public_entropyproj_public2d0_g075.csv=0.000117;submission_public_entropyproj_public2d0_g100.csv=0.024065;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g050.csv=0.000856;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv=0.027859;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv=0.007749;submission_public_entropytm_public2d0_q1_q3_s3_s4_g075.csv=0.000299;submission_public_consfront_t80_r10_b06ca82f.csv=0.017449;submission_public_minimaxens_r05_a10_h506746.csv=0.001058;submission_public_minimaxens_r06_a9_h512521.csv=0.033274;submission_public_minimaxens_r04_a11_h082844.csv=0.002736;submission_public_minimaxens_r07_a12_h981086.csv=0.027067;submission_public_minimaxens_r08_a10_h869363.csv=0.000444;submission_public_minimaxens_r02_a13_h745897.csv=0.043755;submission_public_maskaware_t50_r05_fb7b695a.csv=0.000247;submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g075.csv=0.024957;submission_public_maskaware_t50_r04_6761fb38.csv=0.004734;submission_public_maskaware_t65_r08_7f7fa3e2.csv=0.021622;submission_public_maskaware_t65_r09_35ff9a82.csv=0.019060;submission_public_maskaware_t80_r10_18d78615.csv=0.000689;submission_public_maskaware_t35_r01_2d5fa124.csv=0.066988;submission_public_maskaware_t35_r03_cac1b720.csv=0.057208;submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g075.csv=0.050660;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g050.csv=0.022728;submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g050.csv=0.037740;submission_public_entropytm_public2d0_q1_s2_s3_s4_g050.csv=0.024817;submission_public_entropytm_public2d0_q1_q2_q3_s3_s4_g050.csv=0.003639;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv=0.000121;submission_public_entropytm_public2d0_q1_q3_s1_s2_s4_g050.csv=0.168513;submission_public_entropytm_public2d0_q1_q3_s2_s3_g050.csv=0.000760;submission_public_entropytm_public2d0_q1_q3_s2_s4_g050.csv=0.000559;submission_public_entropytm_public2d0_q1_q2_s1_s2_s3_s4_g050.csv=0.000174;submission_public_entropytm_public2d0_q1_q2_s2_s3_s4_g050.csv=0.077456;submission_public_consfront_t35_r01_9df5211a.csv=0.000545;submission_public_consfront_t35_r02_685b9221.csv=0.000376;submission_public_consfront_t50_r04_b26d90bf.csv=0.000393;submission_public_consfront_t50_r05_2ecf14de.csv=0.001369;submission_public_consfront_t65_r08_c67c491d.csv=0.005732;submission_public_consfront_t65_r09_6ab53561.csv=0.003031;submission_public_consfront_t80_r11_cbf95500.csv=0.071938
submission_public_universeens_u50_r02_93b58286.csv,final_public_universeens_u50_r02_93b58286_oof.npy,u50,2,dirichlet_0.6,0.5761656694186205,0.5747094116040845,0.0003342249674903339,0.00043436191464274465,0.0009883634796139518,0.006112872961987592,-0.0006130044892116028,0.8895103578154427,61,0.5564917482617364,submission_public2dblend_budget0p0.csv=0.009147;submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv=0.063938;submission_projblend_cap0p0.csv=0.079918;submission_hybrid_0p578_logit_after_subject_final9_strict.csv=0.008204;submission_public_entropyproj_public2d0_g050.csv=0.053798;submission_public_entropyproj_public2d0_g075.csv=0.008878;submission_public_entropyproj_public2d0_g100.csv=0.008471;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g050.csv=0.001406;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv=0.003010;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv=0.004668;submission_public_entropytm_public2d0_q1_q3_s3_s4_g075.csv=0.040084;submission_public_minimaxens_r01_a6_h422045.csv=0.052885;submission_public_consfront_t80_r10_b06ca82f.csv=0.019519;submission_public_maskaware_t80_r11_544844af.csv=0.006338;submission_public_maskaware_t65_r07_768f6df0.csv=0.012035;submission_public_minimaxens_r05_a10_h506746.csv=0.009844;submission_public_minimaxens_r03_a12_h597891.csv=0.001662;submission_public_minimaxens_r06_a9_h512521.csv=0.037769;submission_public_minimaxens_r04_a11_h082844.csv=0.010005;submission_public_minimaxens_r07_a12_h981086.csv=0.010329;submission_public_minimaxens_r08_a10_h869363.csv=0.022076;submission_public_minimaxens_r02_a13_h745897.csv=0.010524;submission_public_maskaware_t80_r12_dcfaabba.csv=0.001159;submission_public_maskaware_t50_r05_fb7b695a.csv=0.012771;submission_public_maskaware_t50_r06_8d5b4fe1.csv=0.019121;submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g075.csv=0.002736;submission_public_maskaware_t50_r04_6761fb38.csv=0.002778;submission_public_maskaware_t65_r08_7f7fa3e2.csv=0.009342;submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g075.csv=0.029017;submission_public_maskaware_t65_r09_35ff9a82.csv=0.001170;submission_public_maskaware_t80_r10_18d78615.csv=0.011254;submission_public_maskaware_t35_r02_517540cc.csv=0.039655;submission_public_maskaware_t35_r01_2d5fa124.csv=0.000819;submission_public_maskaware_t35_r03_cac1b720.csv=0.003052;submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g050.csv=0.036217;submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g075.csv=0.034335;submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g050.csv=0.001356;submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g050.csv=0.024527;submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g050.csv=0.003013;submission_public_entropytm_public2d0_q1_q3_s3_s4_g050.csv=0.012912;submission_public_entropytm_public2d0_q1_s1_s2_s3_s4_g050.csv=0.005521;submission_public_entropytm_public2d0_q1_q2_q3_s1_s3_s4_g050.csv=0.000327;submission_public_entropytm_public2d0_q1_s2_s3_s4_g050.csv=0.014682;submission_public_entropytm_public2d0_q1_q2_q3_s3_s4_g050.csv=0.001221;submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv=0.007923;submission_public_entropytm_public2d0_q1_q3_s1_s2_s4_g050.csv=0.011508;submission_public_entropytm_public2d0_q1_q3_s2_s3_g050.csv=0.001214;submission_public_entropytm_public2d0_q1_q3_s2_s4_g050.csv=0.061935;submission_public_entropytm_public2d0_q1_q2_s1_s2_s3_s4_g050.csv=0.004659;submission_public_entropytm_public2d0_q1_q2_s2_s3_s4_g050.csv=0.000699;submission_public_consfront_t35_r01_9df5211a.csv=0.020222;submission_public_consfront_t35_r02_685b9221.csv=0.016645;submission_public_consfront_t35_r03_58360e62.csv=0.003113;submission_public_consfront_t50_r04_b26d90bf.csv=0.009929;submission_public_consfront_t50_r05_2ecf14de.csv=0.038598;submission_public_consfront_t50_r06_783c0eda.csv=0.027415;submission_public_consfront_t65_r07_f8156dce.csv=0.015576;submission_public_consfront_t65_r08_c67c491d.csv=0.012546;submission_public_consfront_t65_r09_6ab53561.csv=0.007212;submission_public_consfront_t80_r11_cbf95500.csv=0.015338;submission_public_consfront_t80_r12_9e52dcea.csv=0.003976
