file,oof_file,targets_changed,donor,mask,weight,source_file,oof_loss,public_self_expected_loss,geometry_mean_delta,geometry_win_rate,risk_score
submission_public_entropytm_public2d0_q1_s2_s3_s4_g050.csv,final_public_entropytm_public2d0_q1_s2_s3_s4_g050_oof.npy,Q1+S2+S3+S4,public_entropy_targetmask,Q1+S2+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.5584015642940138,0.5763985739016412,-0.004483526939674812,1.0,0.5771340654198056
submission_public_entropytm_public2d0_q1_q2_q3_s3_s4_g050.csv,final_public_entropytm_public2d0_q1_q2_q3_s3_s4_g050_oof.npy,Q1+Q2+Q3+S3+S4,public_entropy_targetmask,Q1+Q2+Q3+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.5572776364384933,0.576302356480464,-0.00531121964088381,1.0,0.5771383080948399
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv,final_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050_oof.npy,Q1+Q3+S1+S2+S3,public_entropy_targetmask,Q1+Q3+S1+S2+S3,0.5,public_entropy_targetmask_summary.csv,0.5564861232819939,0.5763369818310787,-0.007111537742905516,1.0,0.5771430859024023
submission_public_entropytm_public2d0_q1_q3_s1_s2_s4_g050.csv,final_public_entropytm_public2d0_q1_q3_s1_s2_s4_g050_oof.npy,Q1+Q3+S1+S2+S4,public_entropy_targetmask,Q1+Q3+S1+S2+S4,0.5,public_entropy_targetmask_summary.csv,0.5567304120190805,0.5763462622272286,-0.006843728457526163,1.0,0.5771453632733653
submission_public_entropytm_public2d0_q1_q3_s2_s3_g050.csv,final_public_entropytm_public2d0_q1_q3_s2_s3_g050_oof.npy,Q1+Q3+S2+S3,public_entropy_targetmask,Q1+Q3+S2+S3,0.5,public_entropy_targetmask_summary.csv,0.5574680574809726,0.5763918627470165,-0.0053704336194412144,1.0,0.5771505170143105
submission_public_entropytm_public2d0_q1_q3_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_q3_s3_s4_g075_oof.npy,Q1+Q3+S3+S4,public_entropy_targetmask,Q1+Q3+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5562647042234351,0.5761404657126482,-0.006413089434192776,1.0,0.5771506421451854
submission_public_entropytm_public2d0_q1_q3_s2_s4_g050.csv,final_public_entropytm_public2d0_q1_q3_s2_s4_g050_oof.npy,Q1+Q3+S2+S4,public_entropy_targetmask,Q1+Q3+S2+S4,0.5,public_entropy_targetmask_summary.csv,0.5577123462180592,0.5764011431431664,-0.005102624334061848,1.0,0.5771527943852736
submission_public_entropytm_public2d0_q1_q2_s1_s2_s3_s4_g050.csv,final_public_entropytm_public2d0_q1_q2_s1_s2_s3_s4_g050_oof.npy,Q1+Q2+S1+S2+S3+S4,public_entropy_targetmask,Q1+Q2+S1+S2+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.5573379093422892,0.5762945540136514,-0.006354488001533404,1.0,0.5771547345368951
submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_q3_s1_s3_s4_g075_oof.npy,Q1+Q3+S1+S3+S4,public_entropy_targetmask,Q1+Q3+S1+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5550425253943105,0.5760718775530769,-0.008552892811661467,1.0,0.5771567495219803
submission_public_entropytm_public2d0_q1_q2_s2_s3_s4_g050.csv,final_public_entropytm_public2d0_q1_q2_s2_s3_s4_g050_oof.npy,Q1+Q2+S2+S3+S4,public_entropy_targetmask,Q1+Q2+S2+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.558319843541268,0.5763494349295891,-0.004613383878069116,1.0,0.5771621656488034
submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g075_oof.npy,Q1+Q2+Q3+S2+S3+S4,public_entropy_targetmask,Q1+Q2+Q3+S2+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5553777178976974,0.5758941793522511,-0.008106779804431197,1.0,0.5771641622842199
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g075_oof.npy,Q1+Q2+Q3+S1+S2+S3+S4,public_entropy_targetmask,Q1+Q2+Q3+S1+S2+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5541555390685728,0.5758255911926798,-0.010246583181899888,1.0,0.5771702696610149
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_g050.csv,final_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_g050_oof.npy,Q1+Q2+Q3+S1+S2+S3,public_entropy_targetmask,Q1+Q2+Q3+S1+S2+S3,0.5,public_entropy_targetmask_summary.csv,0.556404402529248,0.5762878428590266,-0.0072413946812998065,1.0,0.5771711861314
submission_public_entropytm_public2d0_q1_s2_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_s2_s3_s4_g075_oof.npy,Q1+S2+S3+S4,public_entropy_targetmask,Q1+S2+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5575046864287156,0.5761992528462455,-0.005648424443631922,1.0,0.5771718160495181
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s4_g050.csv,final_public_entropytm_public2d0_q1_q2_q3_s1_s2_s4_g050_oof.npy,Q1+Q2+Q3+S1+S2+S4,public_entropy_targetmask,Q1+Q2+Q3+S1+S2+S4,0.5,public_entropy_targetmask_summary.csv,0.5566486912663348,0.5762971232551765,-0.006973585395920454,1.0,0.577173463502363
submission_public_entropytm_public2d0_q1_s1_s2_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_s1_s2_s3_s4_g075_oof.npy,Q1+S1+S2+S3+S4,public_entropy_targetmask,Q1+S1+S2+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5562825075995911,0.5761306646866742,-0.007788227821100627,1.0,0.577177923426313
submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_g050.csv,final_public_entropytm_public2d0_q1_q2_q3_s2_s3_g050_oof.npy,Q1+Q2+Q3+S2+S3,public_entropy_targetmask,Q1+Q2+Q3+S2+S3,0.5,public_entropy_targetmask_summary.csv,0.5573863367282268,0.5763427237749643,-0.005500290557835519,1.0,0.5771786172433083
submission_public_entropytm_public2d0_q1_q2_q3_s2_s4_g050.csv,final_public_entropytm_public2d0_q1_q2_q3_s2_s4_g050_oof.npy,Q1+Q2+Q3+S2+S4,public_entropy_targetmask,Q1+Q2+Q3+S2+S4,0.5,public_entropy_targetmask_summary.csv,0.5576306254653135,0.5763520041711143,-0.005232481272456152,1.0,0.5771808946142715
submission_public_entropytm_public2d0_q1_s1_s3_s4_g050.csv,final_public_entropytm_public2d0_q1_s1_s3_s4_g050_oof.npy,Q1+S1+S3+S4,public_entropy_targetmask,Q1+S1+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.5580904818850315,0.5764913899638004,-0.004989107663946918,1.0,0.5771869942660638
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g025.csv,final_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g025_oof.npy,Q1+Q3+S1+S2+S3+S4,public_entropy_targetmask,Q1+Q3+S1+S2+S3+S4,0.25,public_entropy_targetmask_summary.csv,0.5582047632626025,0.5765844313857814,-0.004784531074984721,1.0,0.5771909074881038
submission_public_entropytm_public2d0_q1_s3_s4_g050.csv,final_public_entropytm_public2d0_q1_s3_s4_g050_oof.npy,Q1+S3+S4,public_entropy_targetmask,Q1+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.5590724160840103,0.5765462708797383,-0.00324800354048263,1.0,0.5771944253779723
submission_public_entropytm_public2d0_q1_q3_s2_s3_g075.csv,final_public_entropytm_public2d0_q1_q3_s2_s3_g075_oof.npy,Q1+Q3+S2+S3,public_entropy_targetmask,Q1+Q3+S2+S3,0.75,public_entropy_targetmask_summary.csv,0.5563814859976478,0.5761912791359025,-0.006719578919220731,1.0,0.5771985310099436
submission_public_entropytm_public2d0_q1_q3_s2_s4_g075.csv,final_public_entropytm_public2d0_q1_q3_s2_s4_g075_oof.npy,Q1+Q3+S2+S4,public_entropy_targetmask,Q1+Q3+S2+S4,0.75,public_entropy_targetmask_summary.csv,0.5567339510717902,0.5762017867552289,-0.0063920848315324325,1.0,0.5771992754447198
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g025.csv,final_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g025_oof.npy,Q1+Q2+Q3+S1+S2+S3+S4,public_entropy_targetmask,Q1+Q2+Q3+S1+S2+S3+S4,0.25,public_entropy_targetmask_summary.csv,0.5581326276925047,0.5765557769093066,-0.004894640985767765,1.0,0.5771998181091832
submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g025.csv,final_public_entropytm_public2d0_q1_q3_s2_s3_s4_g025_oof.npy,Q1+Q3+S2+S3+S4,public_entropy_targetmask,Q1+Q3+S2+S3+S4,0.25,public_entropy_targetmask_summary.csv,0.558780018037295,0.576616453131233,-0.003751290642346042,1.0,0.5772003802349814
submission_public_entropytm_public2d0_q3_s1_s2_s3_s4_g050.csv,final_public_entropytm_public2d0_q3_s1_s2_s3_s4_g050_oof.npy,Q3+S1+S2+S3+S4,public_entropy_targetmask,Q3+S1+S2+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.5565326340893424,0.5764097200701455,-0.007270700934523824,1.0,0.5772014651467218
submission_public_entropytm_public2d0_q1_q3_s1_s3_g050.csv,final_public_entropytm_public2d0_q1_q3_s1_s3_g050_oof.npy,Q1+Q3+S1+S3,public_entropy_targetmask,Q1+Q3+S1+S3,0.5,public_entropy_targetmask_summary.csv,0.5571569750719904,0.5764846788091758,-0.0058760143437133205,1.0,0.5772034458605687
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g075.csv,final_public_entropytm_public2d0_q1_q3_s1_s2_s3_g075_oof.npy,Q1+Q3+S1+S2+S3,public_entropy_targetmask,Q1+Q3+S1+S2+S3,0.75,public_entropy_targetmask_summary.csv,0.5551593071685232,0.5761226909763313,-0.00885938229668945,1.0,0.5772046383867386
submission_public_entropytm_public2d0_q1_q3_s1_s2_s4_g075.csv,final_public_entropytm_public2d0_q1_q3_s1_s2_s4_g075_oof.npy,Q1+Q3+S1+S2+S4,public_entropy_targetmask,Q1+Q3+S1+S2+S4,0.75,public_entropy_targetmask_summary.csv,0.5555117722426657,0.5761331985956577,-0.008531888209001123,1.0,0.5772053828215148
submission_public_entropytm_public2d0_q1_q3_s1_s4_g050.csv,final_public_entropytm_public2d0_q1_q3_s1_s4_g050_oof.npy,Q1+Q3+S1+S4,public_entropy_targetmask,Q1+Q3+S1+S4,0.5,public_entropy_targetmask_summary.csv,0.5574012638090771,0.5764939592053256,-0.005608205058333954,1.0,0.5772057232315319
submission_public_entropytm_public2d0_q1_q2_q3_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_q2_q3_s3_s4_g075_oof.npy,Q1+Q2+Q3+S3+S4,public_entropy_targetmask,Q1+Q2+Q3+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5562350556835239,0.5760790266556629,-0.006474868914836757,1.0,0.5772082225805619
submission_public_entropytm_public2d0_q3_s2_s3_s4_g050.csv,final_public_entropytm_public2d0_q3_s2_s3_s4_g050_oof.npy,Q3+S2+S3+S4,public_entropy_targetmask,Q3+S2+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.557514568288321,0.5764646009860833,-0.005529596811059537,1.0,0.5772088962586303
submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g025.csv,final_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g025_oof.npy,Q1+Q2+Q3+S2+S3+S4,public_entropy_targetmask,Q1+Q2+Q3+S2+S3+S4,0.25,public_entropy_targetmask_summary.csv,0.5587078824671973,0.5765877986547581,-0.003861400553129085,1.0,0.5772092908560608
submission_public_entropytm_public2d0_q1_q3_s3_g050.csv,final_public_entropytm_public2d0_q1_q3_s3_g050_oof.npy,Q1+Q3+S3,public_entropy_targetmask,Q1+Q3+S3,0.5,public_entropy_targetmask_summary.csv,0.5581389092709691,0.5765395597251136,-0.004134910220249019,1.0,0.5772108769724772
submission_public_entropytm_public2d0_q1_q3_s4_g050.csv,final_public_entropytm_public2d0_q1_q3_s4_g050_oof.npy,Q1+Q3+S4,public_entropy_targetmask,Q1+Q3+S4,0.5,public_entropy_targetmask_summary.csv,0.5583831980080557,0.5765488401212635,-0.003867100934869666,1.0,0.5772131543434403
submission_public_entropytm_public2d0_q1_q2_q3_s1_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_q2_q3_s1_s3_s4_g075_oof.npy,Q1+Q2+Q3+S1+S3+S4,public_entropy_targetmask,Q1+Q2+Q3+S1+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5550128768543994,0.5760104384960916,-0.008614672292305461,1.0,0.5772143299573569
submission_public_entropytm_public2d0_q1_q2_s1_s3_s4_g050.csv,final_public_entropytm_public2d0_q1_q2_s1_s3_s4_g050_oof.npy,Q1+Q2+S1+S3+S4,public_entropy_targetmask,Q1+Q2+S1+S3+S4,0.5,public_entropy_targetmask_summary.csv,0.5580087611322858,0.5764422509917484,-0.005118964602341236,1.0,0.5772150944950616
submission_public_entropytm_public2d0_q1_s3_s4_g075.csv,final_public_entropytm_public2d0_q1_s3_s4_g075_oof.npy,Q1+S3+S4,public_entropy_targetmask,Q1+S3+S4,0.75,public_entropy_targetmask_summary.csv,0.5583620242145423,0.5763841001496572,-0.00401651355403751,1.0,0.57721587634586
