target,current_loss,candidate_loss,delta_vs_current
Q1,0.5794820268812545,0.5746308240745168,-0.0048512028067376756
Q2,0.6429986926145494,0.6429986926145494,0.0
Q3,0.6381610384567173,0.6303484889503163,-0.00781254950640109
S1,0.48685705352101377,0.47894327588040597,-0.0079137776406078
S2,0.5437256633704466,0.5389534496173579,-0.004772213753088672
S3,0.506445918491372,0.5034376794790675,-0.0030082390123045144
S4,0.6108847251173285,0.6034040622125061,-0.0074806629048224105
mean,0.572650731207526,0.5675309246898171,-0.005119806517708825
