posterior_id,method,temperature,top_k,weight_power,posterior_pred_mae,posterior_pred_p90_abs,best_world_mae,top100_world_mae,sample_error_median,ess,ess_rate,q_prior_abs_shift,q_prior_corr,hardness,pred_delta_rank,posterior_score
top2500_t0.00012,topk,0.00012,2500,1.0,1.0233324277650336e-05,2.2652430660974343e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,1985.461302116964,0.022060681134632932,0.007739902684841775,0.9988174500353704,0.7024784045684122,0.9984962406015038,1.1252490331988855e-05
top2500_t0.00025,topk,0.00025,2500,1.0,1.0871913851881464e-05,2.355210578776083e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,2386.9690228920895,0.02652187803213433,0.0070127821589227365,0.9990363683724977,0.7023614691736398,0.9984962406015038,1.255227100346803e-05
soft_t0.0006_p1,soft,0.0006,0,1.0,9.796460381580884e-06,1.5010702710555056e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,45928.27543620527,0.5103141715133919,0.001561190757135602,0.9999471932616301,0.7017040525291548,1.0,1.2612421604938287e-05
top1000_t0.00012,topk,0.00012,1000,1.0,1.0930852463097996e-05,3.478189605519155e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,881.5062869620878,0.009794514299578753,0.0115315098623872,0.9974618065163183,0.7029137081279834,0.9984962406015038,1.2707420559463562e-05
top2500_t0.0005,topk,0.0005,2500,1.0,1.1260939645604817e-05,2.4000446523930787e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,2473.4434920584067,0.02748270546731563,0.006845550951374173,0.9990816696969882,0.7023204204974521,0.9984962406015038,1.3153720705763007e-05
top2500_t0.001,topk,0.001,2500,1.0,1.1471449125416422e-05,2.4191135665263592e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,2493.6120599779338,0.027706800666421488,0.006798594833884444,0.9990917053106876,0.7023050997203705,0.9984962406015038,1.3440076141401655e-05
elite2500,elite,0.0,2500,1.0,1.1690458794244574e-05,2.4396629338396868e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,2500.0,0.027777777777777776,0.006773873610702451,0.9990991710733734,0.7022909474285609,0.9984962406015038,1.3725291962422322e-05
soft_t0.001_p1.5,soft,0.001,0,1.5,1.0683204176215044e-05,1.586711054998303e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,49134.471004953644,0.5459385667217072,0.0015088976491722218,0.9999503190336725,0.7016969176047925,1.0,1.3744643224207468e-05
elite50,elite,0.0,50,1.0,2.9022248953963768e-05,5.618589247673448e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,49.99999999999999,0.0005555555555555554,0.04750490016691845,0.959956683432353,0.7105828205714287,0.9894736842105262,1.4565781972996321e-05
top50_t0.001,topk,0.001,50,1.0,2.9023889183638073e-05,5.664271585075213e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,49.986408796381205,0.0005554045421820134,0.047541316369355824,0.959417210773249,0.7106226392947602,0.9864661654135337,1.4659778324712613e-05
top50_t0.0005,topk,0.0005,50,1.0,2.902580791384335e-05,5.711524861430343e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,49.943967156833565,0.0005549329684092618,0.047599149589344296,0.9594170741865767,0.7106634398879536,0.9864661654135337,1.4745130313812633e-05
top50_t0.00025,topk,0.00025,50,1.0,2.9030221919632005e-05,5.900684385326541e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,49.76171196049216,0.0005529079106721351,0.04775989157682721,0.959412893738755,0.7107481744344051,0.9864661654135337,1.5125997936852035e-05
soft_t0.0016_p2,soft,0.0016,0,2.0,1.2188598084988955e-05,1.7293007454682883e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,54639.21397079551,0.6071023774532834,0.00142924385395335,0.9999547994562059,0.7016856410221397,1.0,1.5654303636287665e-05
top50_t0.00012,topk,0.00012,50,1.0,2.9208422209164862e-05,7.003855846872134e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,48.81684263977024,0.0005424093626641138,0.04830821443196306,0.9588506962783329,0.7109607013775072,0.9864661654135337,1.7733133167167365e-05
soft_t0.001_p1,soft,0.001,0,1.0,1.3860655396150113e-05,1.8821386396195024e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,61127.83914558932,0.6791982127287702,0.001348605106862958,0.9999585180624021,0.7016732862793077,1.0,1.7756838931081092e-05
soft_t0.0016_p1.5,soft,0.0016,0,1.5,1.4287008949687153e-05,1.9197536820025904e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,62920.41894753866,0.6991157660837629,0.0013284526926724308,0.9999591920284362,0.7016699763035714,1.0,1.828932153909017e-05
elite250,elite,0.0,250,1.0,2.0157156101124896e-05,4.823243347740206e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,250.0,0.002777777777777778,0.021589583132631908,0.9913577181263431,0.7040799731428573,0.9969924812030074,1.9261514590896266e-05
top250_t0.001,topk,0.001,250,1.0,2.015459217410698e-05,4.834056716519489e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,249.8364764959911,0.0027759608499554568,0.02159531489386176,0.9913194224894899,0.704092474485447,0.9969924812030074,1.9282545029088643e-05
top250_t0.0005,topk,0.0005,250,1.0,2.0161105672142354e-05,4.844721906706598e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,249.3288755507364,0.0027703208394526265,0.021608609371090513,0.9913010103810158,0.704104977967181,0.9969924812030074,1.9307744816254547e-05
top250_t0.00025,topk,0.00025,250,1.0,2.0203213417624433e-05,4.865357677656948e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,247.18078699695664,0.0027464531888550738,0.02168245223565308,0.9911975864128275,0.7041332631117367,0.9969924812030074,1.935713627037496e-05
top250_t0.00012,topk,0.00012,250,1.0,2.048906240254278e-05,4.904933800390923e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,236.57646154375269,0.002628627350486141,0.022161966026440317,0.9907029471226672,0.7042411790319635,0.9969924812030074,1.9454217287655893e-05
soft_t0.0016_p1,soft,0.0016,0,1.0,1.638802921557214e-05,2.0643169022194216e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,72894.54010867751,0.8099393345408612,0.001230336949726567,0.9999631193919707,0.7016516730450838,1.0,2.0810619301284753e-05
top100_t0.00012,topk,0.00012,100,1.0,2.6954545577714818e-05,6.865676796818933e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,96.68381422778948,0.0010742646025309942,0.03531121705645985,0.977552225234479,0.7075681476653551,0.9759398496240601,2.293200733588624e-05
top100_t0.00025,topk,0.00025,100,1.0,2.672118071706253e-05,7.40822829054022e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,99.30685120483898,0.0011034094578315442,0.03486450855127625,0.9781193741993354,0.7075661778813611,0.9759398496240601,2.4323046312647328e-05
top100_t0.0005,topk,0.0005,100,1.0,2.6707745363402367e-05,7.686503167891323e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,99.83435926101355,0.001109270658455706,0.03478192784067677,0.9782217665173475,0.7076012493828119,0.9684210526315788,2.5054846578724614e-05
top100_t0.001,topk,0.001,100,1.0,2.672032120389356e-05,7.734982791456901e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,99.9595114778098,0.0011106612386423311,0.03476017927833718,0.9782242228223805,0.7076207062310275,0.9684210526315788,2.5201670615533497e-05
elite100,elite,0.0,100,1.0,2.674476098816492e-05,7.742627585977102e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,100.0,0.0011111111111111111,0.03476100827516961,0.9783260244280392,0.707639968571429,0.9684210526315788,2.5244724988005906e-05
top500_t0.00012,topk,0.00012,500,1.0,2.344278374198927e-05,4.655403528698311e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,460.3380593967447,0.0051148673266304965,0.01615394514697738,0.9950333774873261,0.7035547609632888,0.9969924812030074,2.5388925475548622e-05
top500_t0.00025,topk,0.00025,500,1.0,2.3770388315516587e-05,4.75221616077104e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,491.646171990717,0.0054627352443413,0.015733143012745063,0.9953635503096979,0.7035111275051735,0.9969924812030074,2.6211042909797152e-05
top500_t0.0005,topk,0.0005,500,1.0,2.4005220276185345e-05,4.9946926751243135e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,498.0199228648977,0.005533554698498863,0.01567420669963152,0.9954217489289596,0.7035019709138136,0.9969924812030074,2.708742794421722e-05
top500_t0.001,topk,0.001,500,1.0,2.4137516980601848e-05,5.1190754715568784e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,499.5190905088859,0.005550212116765399,0.015661137270954924,0.9954377204106153,0.703499129169341,0.9969924812030074,2.753852329692109e-05
elite500,elite,0.0,500,1.0,2.4278206748554187e-05,5.244917315848641e-05,0.00016773960195696214,0.0002529669894001291,0.0013981739430521598,500.0,0.005555555555555556,0.015660175837425124,0.9954400285395524,0.7034971165714287,0.9969924812030074,2.7994394535720713e-05
