kind,iteration,best_world_mae,top100_world_mae,median_world_mae,p01_world_mae,p05_world_mae
permute_actual,18,0.0011035295637282228,0.00124685370846595,0.002118079494238036,0.0014016635505535646,0.0015407547767176456
permute_actual,19,0.0009013596805640511,0.0010269422899672172,0.001971215370190152,0.001199279749600099,0.0013425051267538415
permute_actual,20,0.0008648298123146769,0.001029561729413773,0.001943036941496809,0.0012238165733532288,0.0013770110777417083
permute_actual,21,0.001080521284216754,0.0012428775408505832,0.0021981682146706817,0.00143417888625465,0.0016011895473483349
permute_actual,22,0.00081367319877442,0.0009020045358972343,0.0019078680508156655,0.0010564922366342584,0.0011972214061816257
permute_actual,23,0.0008808384076764431,0.0010188702052973805,0.0020228029956104567,0.0012115797229920637,0.0013787445540147912
permute_actual,24,0.0009496550028095547,0.0011204129930432606,0.0020306742332904986,0.0012810751318364456,0.0014213494357046715
permute_actual,25,0.00077981230435131,0.001016247600084368,0.001967609026289864,0.0011862894229364201,0.0013364073056337906
permute_actual,26,0.0010535048795125624,0.001225074858905823,0.002260883271027367,0.0014296614738925752,0.0016088635416372672
permute_actual,27,0.0010142739332104412,0.0010912553454649916,0.002060234728991672,0.0012658537545153538,0.0014219940127998376
permute_actual,28,0.000998579479337794,0.0011330119565499037,0.002213155426542866,0.0013369179240048197,0.001517866269685099
permute_actual,29,0.0010296098373940687,0.0012152518551362989,0.002229171579783862,0.0014316688673985786,0.0016016930981925719
permute_actual,30,0.0005844695849370974,0.0007555109940024989,0.0019139951478887086,0.0009392573939908738,0.0011200089179381905
permute_actual,31,0.0009955431778904372,0.0011345933032418335,0.002144979561097596,0.0013565487428739466,0.0015372052399331571
permute_actual,32,0.0012113883095778099,0.0013864420320524448,0.00240897605562414,0.0016105695411757922,0.001796902616862739
permute_actual,33,0.001045614049578067,0.0012087878202801257,0.0021965572759863883,0.0014260244294659883,0.0015976738004411452
permute_actual,34,0.0009994196094260277,0.0012652413269087243,0.0023375272820637992,0.001485415463064527,0.0016763037108857206
permute_actual,35,0.0009562954247231886,0.0011878776655018621,0.002176076234735773,0.0013780366819991074,0.001547488101044581
permute_actual,36,0.0008848657809205407,0.0010028582094148168,0.0019056731843387492,0.001167480317167497,0.0013021155409182847
permute_actual,37,0.0009745858469493191,0.0010823513519610138,0.002075449782285743,0.0012492929205381391,0.0014096287266987266
permute_actual,38,0.0010020315182343227,0.0012088925497411532,0.0022309347754380883,0.0014213429518173024,0.0016072739262435105
permute_actual,39,0.0010450838558752422,0.0011639192282331169,0.002239835915030454,0.0013782252801516873,0.001558017324122398
permute_actual,40,0.0009481622485775443,0.0011362235261863237,0.0022068316655897437,0.0013603393885011437,0.0015494495384049422
permute_actual,41,0.000745226562518278,0.0008719024014914672,0.0018650345265520743,0.0010416302017414061,0.0011800458075208373
permute_actual,42,0.0011454332827849356,0.0012686141226387621,0.0022780841118082316,0.001473924407373698,0.0016456739287115064
permute_actual,43,0.0008863039927354072,0.0010291524895042095,0.0019573885404083878,0.0011917325546525232,0.0013372793302228025
permute_actual,44,0.001085989816500571,0.0012521698731785109,0.0022524115251824905,0.0014874776888802344,0.0016619141236472327
permute_actual,45,0.0007677177378504318,0.000934625787751081,0.0018436088347843715,0.0010951772928382713,0.001235032022856246
permute_actual,46,0.0009510707797301038,0.001149179841655043,0.0021781171944445384,0.0013644774129634104,0.001546946017463258
permute_actual,47,0.0010579859866181763,0.0011769290902823254,0.0020720817077122104,0.0013422400308285517,0.001493826193381126
permute_actual,48,0.0008096942552226621,0.0009675826839326526,0.0020443164445750877,0.0011653958999652647,0.0013388686607806043
permute_actual,49,0.0007187269092866433,0.0008518671087803397,0.0018148468694963726,0.001037591492393888,0.00119251633021213
permute_actual,50,0.0011866048586315681,0.0013773784154328785,0.002268075230579601,0.0015878364636942826,0.0017448907128714082
permute_actual,51,0.0010464193960765867,0.0011735572122941746,0.0021043748261706146,0.0013478028658795464,0.0015050620683416183
permute_actual,52,0.0010708875852024013,0.0012176817354894749,0.002243362811642352,0.0014155515981266274,0.001584801107207637
permute_actual,53,0.0009666457442280618,0.0011514031003140226,0.002059438291030248,0.0013331219621256724,0.0014833208578072146
permute_actual,54,0.001043087590227512,0.0011232885823088668,0.0020689204623013185,0.001293840351448676,0.0014422175672711215
permute_actual,55,0.0008184543430540203,0.000978305017569175,0.0020127352418022257,0.0011606939923758945,0.0013310434542956964
permute_actual,56,0.0012559120238125553,0.00142364569758267,0.002376445704622929,0.0016421072508698575,0.0018130504481716127
permute_actual,57,0.001205504767001897,0.001354694293208607,0.0022965093243278085,0.0015369275016750442,0.0016933553801278924
permute_actual,58,0.0010724351388973485,0.0011754628568749412,0.0021715595341867872,0.001368822412218941,0.001534466063068236
permute_actual,59,0.0009338235837496351,0.0010642309051070832,0.001974769108191189,0.00122125110559958,0.0013621070921270289
permute_actual,60,0.0010293590478437976,0.0011667151772314804,0.0022179159309752674,0.001396752447870702,0.0015785639608052436
permute_actual,61,0.000981797956414851,0.0010984032125639148,0.0021125410262487947,0.001282070214621544,0.0014441929720942477
permute_actual,62,0.0009639583829490428,0.0010742136766282904,0.002025282310154003,0.0012546551454060062,0.0014135263600063926
permute_actual,63,0.0010711224918571905,0.0011821435181844557,0.0022172099974358955,0.001384832112153486,0.0015643444306495265
permute_actual,64,0.0010556857025975058,0.0011983934253623461,0.0022610470252117766,0.0014241257533729606,0.0015991861544688525
permute_actual,65,0.0006615100732538764,0.0007949629600498265,0.0017385077913348369,0.0009633453336055917,0.0011061986775115003
permute_actual,66,0.0006965051826806096,0.0008460579280910038,0.0017812979437798805,0.0010099736864442104,0.0011500639179485481
permute_actual,67,0.0010899882198666389,0.0011972205493976406,0.002173944895708095,0.001398648335840253,0.001569890181809635
permute_actual,68,0.001096672483652353,0.00123783821151281,0.002254086379176903,0.001451275727168224,0.0016283273407039158
permute_actual,69,0.0009108570786208359,0.0009953447987454925,0.0019391118110401394,0.0011498804682104954,0.0012925140958461466
permute_actual,70,0.0008252943801553919,0.000964341453160513,0.002002289286584048,0.0011621753466296756,0.0013316197715250496
permute_actual,71,0.0008710043901018593,0.0010078078419206613,0.0019030735949630492,0.001162373843915287,0.001295804389592536
permute_actual,72,0.0010709952964265495,0.0012688179315700843,0.002258922986653836,0.001474615635216148,0.0016480407431830122
permute_actual,73,0.0009279648937267154,0.0011113379175597016,0.0020715255608177953,0.0012804569093052961,0.0014358383131798853
permute_actual,74,0.0012053528096155897,0.001460831643147752,0.002468466544114598,0.0016890332629063722,0.0018821959480821479
permute_actual,75,0.0008505766895006622,0.001020602761060559,0.0020163983435324525,0.0012218099038107865,0.0013794547337151197
permute_actual,76,0.0010799635763122039,0.0012313717536753992,0.0020854663162907586,0.0013990718611878298,0.001543584503532111
permute_actual,77,0.0010922534624403456,0.001251466218833708,0.002251314697436324,0.001479872278983527,0.001667955155288413
permute_actual,78,0.0009593146101029903,0.001108271713206091,0.0021193378104282998,0.001282916022359877,0.001442446647550238
permute_actual,79,0.0008445643292161493,0.0009789921927147267,0.00203472907177073,0.0011801517129432966,0.0013558603312378607
permute_actual,80,0.0009088191065623003,0.0011026204732265937,0.0020661283674850966,0.0012912801760839527,0.0014489070326743144
permute_actual,81,0.0010103125690049063,0.0011583267716333214,0.0020920997192330733,0.0013373846763438553,0.0014853923617437368
permute_actual,82,0.0009900686585121916,0.001081477646058801,0.0019399544653832534,0.0012315101735803282,0.0013660950507277804
permute_actual,83,0.0010419639811574983,0.0011920240487207593,0.0022344675244759167,0.0014044784550077578,0.0015895248400230268
permute_actual,84,0.001196099007751744,0.0013320767532552789,0.002324243939789394,0.0015488478628333034,0.0017333210279735411
permute_actual,85,0.0009794148674511893,0.001101136036523897,0.0019934349614071645,0.0012659815354102643,0.0014052012889074097
permute_actual,86,0.0009914223997432026,0.0011362459997641492,0.0021219938290345853,0.0013349105757064622,0.0014999094567270145
permute_actual,87,0.000904345467164891,0.0010075208673388954,0.0020804089393919993,0.0011956088822477286,0.0013676972939310004
permute_actual,88,0.001181698530391745,0.0013469983840872955,0.0022807163709107777,0.001557833089853489,0.0017193361982056163
permute_actual,89,0.0009207039620337893,0.0010364263897645889,0.001973112837851387,0.0012009831363688883,0.0013467956425560217
permute_actual,90,0.00105564697916245,0.001220196345634142,0.002267662172960082,0.001456327734856703,0.0016341288016697997
permute_actual,91,0.0009875960122034872,0.0011422200148811193,0.0020993784982172815,0.0013337090335742798,0.0015005629046842143
permute_actual,92,0.0012269017846855302,0.0014043893315933886,0.0022836288444148894,0.001589213513458501,0.0017420850406193948
permute_actual,93,0.0008924497037232249,0.0010210114500860314,0.0019498912146833068,0.0011779980792413444,0.0013147598069294495
permute_actual,94,0.0009719781903208324,0.0011165135142593484,0.001971193261257853,0.0012734523330671344,0.0014098209111422706
permute_actual,95,0.0008807674166559865,0.0010691390737178653,0.0020484288575618875,0.0012432187891953737,0.0014037067553614396
permute_actual,96,0.0007184708733957934,0.0008431666917431314,0.0018335452101643141,0.0010193213031790861,0.001172968248853376
permute_actual,97,0.0012280149833609033,0.0013568708103273031,0.002285312315516008,0.0015316702841652256,0.001690278465211871
permute_actual,98,0.0008634039856482312,0.0009964606981282987,0.0020667834206410567,0.0011945190137872942,0.0013710237767554073
permute_actual,99,0.0012008260855321195,0.0013353764633962989,0.002259762845255966,0.001541722786583416,0.0017066434544679829
permute_actual,100,0.0007282248188613283,0.0008673331428807562,0.001857598671836068,0.001033086938140255,0.0011844642879162422
permute_actual,101,0.0008801205090979731,0.0009604344488174492,0.0019063558254422282,0.0011091977765683345,0.0012440675680937612
permute_actual,102,0.0008452824288966932,0.0009280207103832236,0.0018534177622092918,0.0010867917980523954,0.0012300752272554228
permute_actual,103,0.0009765798015104771,0.0011450166936056534,0.0021299586374937413,0.001334363526912898,0.0015073151029546326
permute_actual,104,0.000929945212323624,0.0010798757164054227,0.002056727482030904,0.0012494069834901598,0.001406644281431217
permute_actual,105,0.0008589960681363945,0.0010105570465753482,0.0020195994494301662,0.001195136141318645,0.0013585718952768288
permute_actual,106,0.0008126765904763106,0.0009458156655621758,0.0017997772479425092,0.0010793392403412524,0.001204385929957007
permute_actual,107,0.0008649692805081904,0.0009600302529925382,0.001879272106715707,0.0011226223277429352,0.0012668898344129116
permute_actual,108,0.0009701523277832136,0.0011402365745857928,0.0020025316997944187,0.001295401320031256,0.0014239956357251368
permute_actual,109,0.0011425966461039772,0.0012813479774942788,0.0022675957248280295,0.0014951213876444863,0.0016690550904490027
permute_actual,110,0.0008439255885524383,0.0010189155297002724,0.0019398652344766148,0.0011807018136816352,0.0013293522122150344
permute_actual,111,0.0011047348159694103,0.001237766946545054,0.0021924114796062614,0.0014226732160714042,0.0015833917638062662
permute_actual,112,0.0009977664814520698,0.001173449303334453,0.0021944515126497005,0.001384520381494999,0.0015607436839533226
permute_actual,113,0.0008923217071747369,0.0010297729414203746,0.0019202833020386014,0.0012091411529023322,0.0013479506126153663
permute_actual,114,0.0007090567853443392,0.0008241925392279136,0.001735477402412576,0.0009903904160715514,0.0011224144264536837
permute_actual,115,0.0009513898944760485,0.0011605240674418935,0.0021741323106452114,0.0013736919134828224,0.0015544885685278152
permute_actual,116,0.0009479125018274747,0.001119332527102176,0.0022008385657240268,0.0013488789418120923,0.001537506608673593
permute_actual,117,0.0012246357651767292,0.0013632703672469073,0.0024128489981066993,0.0016071746669286122,0.001798725647514153
permute_actual,118,0.001243909369702928,0.0014051442563514274,0.0023990557253500467,0.001614662731798104,0.0017980261504766536
permute_actual,119,0.0011538161982933754,0.0012479053748653331,0.0021852958923368974,0.0014276334175596598,0.0015800867105063008
permute_actual,120,0.0009674306218642598,0.001114172018501307,0.002175772395326761,0.0013178284002308563,0.0015065943133048471
permute_actual,121,0.0011167975135617958,0.0012867630723417426,0.002309298246324665,0.0014960536538435117,0.0016789105683652
permute_actual,122,0.0006759772663246539,0.0008018777028069937,0.0018613628004625626,0.0009661336644905367,0.001128436341521728
permute_actual,123,0.0010597431963407593,0.001187476910036627,0.002071160240136381,0.0013423676325463726,0.0014782953210378683
permute_actual,124,0.0011592645137333546,0.001260953102430486,0.0022250814211417073,0.0014474509343661462,0.0016065735275545786
permute_actual,125,0.000911410131714871,0.0010324994018147571,0.002003372419700382,0.0012132739748276782,0.0013665348656003136
permute_actual,126,0.001043742224954114,0.001202296524881955,0.0021295989160933075,0.0013748619626349188,0.0015280994026376769
permute_actual,127,0.0008487304654344385,0.0009965894437139985,0.001958077636403816,0.0011953003489936643,0.001356778226292632
permute_actual,128,0.0009373702505092146,0.0010818269900273892,0.002006963293356853,0.0012500512519665332,0.0013952297342293431
permute_actual,129,0.0008748828864304642,0.0010251886597579026,0.002036214179113459,0.0012312562926131458,0.0013963285987494767
permute_actual,130,0.0007880463955438066,0.0008789960956285176,0.0017800011108380907,0.0010473693490275315,0.0011873038106322883
permute_actual,131,0.0011486708571821214,0.0012906201709303683,0.002318976486058821,0.0014964205286717518,0.0016817250140658492
permute_actual,132,0.0007140244869154294,0.0008188979364130314,0.0019089843745554213,0.001001460231953832,0.0011841354719003441
permute_actual,133,0.00093678489421532,0.0011187090517286741,0.0020871001231915487,0.0012844068846396153,0.0014337741054632153
permute_actual,134,0.0009353591906786834,0.0010746194837632686,0.00202012641295303,0.0012564683428405914,0.0014097144465916236
permute_actual,135,0.0011064988218487503,0.0012695173893260444,0.0021935663094291196,0.0014697191158379867,0.0016319255308143185
permute_actual,136,0.0008265484592514666,0.0009936881099555683,0.0019739603432810298,0.0011895946157246564,0.0013578979977419878
permute_actual,137,0.0009570271514215522,0.0011641418478866945,0.0022379717404843293,0.0013950451545906178,0.00158965370764116
permute_actual,138,0.0011088441288313656,0.0012582674021174437,0.0021401833242410155,0.0014358863803668445,0.001586001830988368
permute_actual,139,0.001098352327476093,0.0012642548529705733,0.002281708680441366,0.0014595715056464384,0.00163548520565287
permute_actual,140,0.0009437225445218217,0.0011190533720713076,0.0022170897505630494,0.0013553023842998516,0.0015488438041678528
permute_actual,141,0.0008312998163161362,0.0010197947004153074,0.001971518659562072,0.0011928198453016244,0.0013347201110855253
permute_actual,142,0.0009797732228117861,0.0011252177313586904,0.0020349260662626753,0.0013146506501085118,0.0014638840276239536
permute_actual,143,0.0009241369421318479,0.001060046200750581,0.0020595086790700257,0.0012396434400771873,0.0014033051648104512
permute_actual,144,0.0011100070351339724,0.0012063929242390919,0.0021332872780485497,0.0013834104397420575,0.0015404248426148656
permute_actual,145,0.0012805553343489234,0.0014426939373776532,0.002397257108307274,0.0016558836780676395,0.0018238243250674178
permute_actual,146,0.0009088743217063183,0.0010167071686428882,0.0020432275664803825,0.0012135576924205956,0.001387136086610146
permute_actual,147,0.000870794458866539,0.001027371426997431,0.002106703886065389,0.0012369413850709305,0.0014197663782160466
permute_actual,148,0.0009621642144081371,0.0010978134964005593,0.0020153980152087998,0.001274013241924912,0.001420347083798788
permute_actual,149,0.0010838562506134187,0.0012927080148588232,0.0022220720454686994,0.0014742009224849634,0.0016324536827526197
permute_actual,150,0.0008717830827015077,0.0010273679854852444,0.0019733846893152064,0.001210016901965298,0.0013647377530311526
permute_actual,151,0.0008949914126683223,0.0010019333139879901,0.0020143854219744225,0.0012012654259299148,0.0013738138945172964
permute_actual,152,0.0011501896477710827,0.0013134582235022698,0.002317647186523436,0.0015287706526154903,0.0017081478149847697
permute_actual,153,0.0011091472527530622,0.0012779333105455459,0.0022554564408803447,0.0014809855823555952,0.0016533935672157468
permute_actual,154,0.0008005375017632821,0.0009123740778939635,0.0018293343530303443,0.0010740819544560586,0.0012150099746990831
permute_actual,155,0.0009198040685032355,0.0010485246965835217,0.0020256661316540164,0.0012298275363142577,0.0013870593999239923
permute_actual,156,0.0010788879816865243,0.0012738234660851313,0.00226395987107869,0.0014970876991623346,0.0016738545795340657
permute_actual,157,0.001201227578781272,0.0013125673951578328,0.002085199258505767,0.0014623289172771448,0.0015918379979328761
permute_actual,158,0.0008843775244530977,0.0010547646732118059,0.002013461424340883,0.0012156690323272394,0.001365421616080643
permute_actual,159,0.0008170699425045696,0.0010030765377994138,0.0020559514572774827,0.0012246781647744945,0.0014088066850857237
permute_actual,160,0.000962653315521128,0.0011482709067828676,0.0022895312286680945,0.0014003306137276032,0.0016095811266715252
permute_actual,161,0.0011693174681732866,0.0012968359203758086,0.0022763492016732306,0.0015209072709656383,0.0016945024440282897
permute_actual,162,0.0008718267972895766,0.001035337363998278,0.0019906489776730235,0.0012123905918746728,0.0013618414449664323
permute_actual,163,0.001086214807999461,0.0012084054026242708,0.0020917087136124364,0.0013829402653324433,0.0015268215171358808
permute_actual,164,0.001182679066905945,0.0013337816991674223,0.0022301028002342125,0.0015282227649411502,0.001683594814373905
permute_actual,165,0.0007969484947477401,0.0009291747172066534,0.001778008363773187,0.0010718845638458447,0.0011994759209203024
permute_actual,166,0.0008601462771579777,0.000998661102395491,0.0019556866881510386,0.001159290134881676,0.0013098938213100724
permute_actual,167,0.0009580140524413944,0.0011212544637919564,0.0021443906613032443,0.0013067309890218667,0.0014735567915019816
permute_actual,168,0.0007068388745907983,0.0008426019544986239,0.0018515319806084287,0.0010204884406029608,0.0011706445283603977
permute_actual,169,0.0011307953412196315,0.0012608177312919489,0.0021727845364600427,0.0014375148274675684,0.0015972333824164657
permute_actual,170,0.001034467377741355,0.001212385243873457,0.00224327259121791,0.0014256473318604423,0.0015955452802489652
permute_actual,171,0.0010137084525632084,0.0011509715962835728,0.002214153343213456,0.001355184933489423,0.001539418323076455
permute_actual,172,0.0006696702967649238,0.00090553357812953,0.0018798486304614044,0.001088027119197301,0.0012454955486981946
permute_actual,173,0.00110029570694464,0.001250803086039569,0.002209611166219143,0.0014364895861053426,0.0015970018901852795
permute_actual,174,0.0009918444162777319,0.001157424598090504,0.002166159646311852,0.0013693768944014718,0.0015441683143679749
permute_actual,175,0.000967197920054827,0.001171002997419323,0.002154283142946231,0.0013657395057820108,0.0015321040586296606
permute_actual,176,0.0009764296845808484,0.0010721633565013045,0.0019398074967168083,0.0012122022430559145,0.0013395288582646108
permute_actual,177,0.001020637537913735,0.0011385401522227092,0.002130206196256067,0.0013324354290745791,0.001499313524630008
permute_actual,178,0.0010012487909117184,0.0011838472022389066,0.002156993119438147,0.0014028581326602466,0.001566607692801755
permute_actual,179,0.0007615876909620789,0.0008705422836969653,0.0018908454536104389,0.0010531430286688582,0.0012136330345264648
permute_actual,180,0.0011430928098704273,0.0012906052429011577,0.0022820141676290944,0.0014805404665252841,0.001648798881562895
permute_actual,181,0.001099062439842674,0.0012981841312864073,0.002289316834653636,0.0015059178721589257,0.0016777324014583767
permute_actual,182,0.0009055565095235418,0.0011206184716899491,0.0022303209190806055,0.0013540269509376773,0.0015581700211536487
permute_actual,183,0.0008993393483487045,0.0010204565072779942,0.0019240254333474163,0.001172457684953961,0.0013093138290439462
permute_actual,184,0.0007328547656305029,0.0009362092455060715,0.0018843225804538928,0.001091648763470533,0.0012294658746295046
permute_actual,185,0.001120191013909505,0.0012993114410216175,0.00225319983966505,0.0015090068718604426,0.0016763529171757976
permute_actual,186,0.0010419731130664384,0.0011611734631103488,0.0021877046027323835,0.0013822260080345167,0.0015675826824240917
permute_actual,187,0.0007753564983469768,0.0008766469768818763,0.0017316708618375365,0.0010155845517394542,0.00113846687351
permute_actual,188,0.0009256401663983338,0.001208910548879145,0.002237789860074944,0.0014517723788715234,0.0016398319411099062
permute_actual,189,0.0009829580349342754,0.0011387747091425,0.0019792464520674803,0.0012852103199326005,0.0014116250072811075
permute_actual,190,0.0009999929699095965,0.001179978936465631,0.0021902553583653004,0.0013958112261699763,0.0015792781408374757
permute_actual,191,0.0010292843371338678,0.0011527988198673463,0.002115782942817744,0.001334327526646704,0.0014868652327876127
permute_actual,192,0.0009325307681354589,0.0010497142246840164,0.0020041885689578336,0.0012148960685009714,0.0013663004439098212
permute_actual,193,0.000875630921283957,0.0010177197555978862,0.001888360218768488,0.0011869347643263207,0.0013203464087627713
permute_actual,194,0.0008670230526457906,0.001060535131278613,0.0021221307770300053,0.0012731965066931311,0.0014607452600697874
permute_actual,195,0.0007714227553360598,0.0008708341633343552,0.0018646469916183865,0.0010493051564620841,0.0012018386916586084
permute_actual,196,0.0008950059184648391,0.0009952165024787057,0.0019118287866308134,0.0011624373516341117,0.0013021976862951313
permute_actual,197,0.001022346168295038,0.0011623556742279594,0.00222945221721306,0.0013782455269994666,0.0015650002008981414
permute_actual,198,0.0009523499759552717,0.001086558509930684,0.0021631786688944264,0.00129412611580364,0.001484024736985854
permute_actual,199,0.0008813048621299863,0.00112452736437047,0.0019857366581711,0.0012951050839853987,0.0014313326530081489
permute_actual,200,0.0008092793034949669,0.0009222719191404817,0.0019355825409393082,0.0011100313845109906,0.0012721134852307912
permute_actual,201,0.001005324442281494,0.0011020916329162235,0.0020106291836493873,0.0012609336705346412,0.0014028209652685371
permute_actual,202,0.0009887968899180504,0.001065617816074282,0.002019901192684209,0.0012345592954553773,0.0013824846152726473
permute_actual,203,0.0010965438575681718,0.0012125982248785928,0.00222459596781307,0.0014126902663835624,0.001590598048165017
permute_actual,204,0.0007468819353785905,0.0008616234886534099,0.0018431483016695866,0.0010257687491615436,0.0011722604895164541
permute_actual,205,0.0009175234891552753,0.0010391593010014872,0.0021117320037325003,0.0012529102035802795,0.0014402498736349192
permute_actual,206,0.0008649229115682583,0.0010235266577116623,0.0020067581016070483,0.001203310757827518,0.0013637426672923447
permute_actual,207,0.0009549273036978889,0.001055032577700904,0.0019498422710592807,0.0012045348870844024,0.001341002198136451
permute_actual,208,0.001110778435068055,0.0012214436745017073,0.002032086347308307,0.0013687729972957205,0.0014962752704296887
permute_actual,209,0.0007849649774575751,0.0009484722051213486,0.0020981321051912003,0.0012042461109810605,0.0014146654868795704
permute_actual,210,0.001094407572732653,0.0012462309037688764,0.0022171518680110776,0.0014471595295630318,0.0016162504356522583
permute_actual,211,0.0011294077127464025,0.001265331919233815,0.0022550627734638827,0.0014726181943395253,0.0016428565834745077
permute_actual,212,0.0007727292803236779,0.0008773829208422057,0.0018617588040002963,0.0010402068433777035,0.0011884306739404257
permute_actual,213,0.0010518118794664078,0.001212551089273117,0.002260359648415057,0.001426222389182383,0.0016132765300368962
permute_actual,214,0.0009503425806195898,0.0010753889877517112,0.0020680720168604616,0.0012673544772913608,0.0014225231912741302
permute_actual,215,0.0008983142028197333,0.001015750883530398,0.001989169670087136,0.0011788144016356373,0.0013307389660176037
permute_actual,216,0.0009119194812748005,0.001085566890327033,0.0022566181915646254,0.0013639362539663226,0.0015826937592620099
permute_actual,217,0.0011770874365693684,0.0013572163339483072,0.002365238039803502,0.0015773779325887291,0.0017623615556050607
permute_actual,218,0.0010091426151901174,0.0011179648860030471,0.0019720921503020104,0.0012698815522195156,0.0014020123265196922
permute_actual,219,0.0008758231511812431,0.001017045404557848,0.0019687051751579045,0.0011829096788501452,0.0013276593808332858
permute_actual,220,0.0007451782489748066,0.0008779959779780359,0.0018771879262707626,0.0010535273293681819,0.0011991721707928123
permute_actual,221,0.000874964016924884,0.0010004835961264368,0.0019061100329019393,0.0011721904751716195,0.0013169934126089314
permute_actual,222,0.000943094621622112,0.0010397668730803063,0.0018839016999544615,0.0011913194304021386,0.0013191571007473747
permute_actual,223,0.0009572991495973571,0.0010529113571445166,0.0019100800188646292,0.0012156380684778055,0.0013478887405957115
permute_actual,224,0.0008635943981408712,0.0009988516034403966,0.0020085706241760497,0.0011938257801699158,0.0013571399604306838
permute_actual,225,0.0011442826491246977,0.0012785974163691655,0.0021404718606061,0.0014461252926839519,0.0015833578303707271
permute_actual,226,0.0010293544157620959,0.0011896843131079325,0.0021194453021877125,0.0013832741179974736,0.0015370441284799715
permute_actual,227,0.0012074263312039867,0.0012986743215063488,0.002243333145751601,0.0014687404601985954,0.001623225442662724
permute_actual,228,0.001040904889648714,0.0012311818499460966,0.002211707720229201,0.001437463434116222,0.001609898488344383
permute_actual,229,0.0010457429645541027,0.001156765885116002,0.002143708442552468,0.0013411879396805922,0.0014998375366674524
permute_actual,230,0.0010080472205872826,0.0011072744892013913,0.0020547309424803414,0.0012770147912352188,0.001421585069472698
permute_actual,231,0.0008911837964362124,0.0010202044209900324,0.002089974995630976,0.001217817850493808,0.0013831158150788296
permute_actual,232,0.0009228575176326026,0.0011386898691799249,0.0020972837597413377,0.0013168053366147546,0.0014693790412748863
permute_actual,233,0.0011351058282897454,0.001298723066183277,0.002367392777076506,0.0015204309478190783,0.0017064271082494155
permute_actual,234,0.0010122639608546092,0.0011728562778104536,0.0022186799459246163,0.0014002004068051144,0.0015846834246446852
permute_actual,235,0.0009630732039973555,0.001151363089248527,0.0021589437988231487,0.0013340961927449646,0.0015048350009977014
permute_actual,236,0.001131171746918544,0.00123586829910086,0.0022035680417463776,0.0014200741460280995,0.001585505509057317
permute_actual,237,0.0009862447687108088,0.0011262975080603265,0.002090458772338524,0.0013108424322411996,0.0014779952995158461
permute_actual,238,0.0010743738792354212,0.0012426494759082776,0.00229585746225783,0.0014763356274368488,0.00165691720805857
permute_actual,239,0.0009711695735208553,0.001056864064986996,0.0019072102513493533,0.001220113079725064,0.001358615835120073
permute_actual,240,0.0006742658875629581,0.0007500684810666583,0.0016793660185012466,0.0008917596048771828,0.0010193559166194453
permute_actual,241,0.0009318928952066124,0.0010825981873479737,0.0021646098752989198,0.0012889144970433153,0.0014781291281771097
permute_actual,242,0.0011594087057786502,0.0013341929849645078,0.002410944767598083,0.0015892395048321207,0.001794450489322807
