particle,q_source,row_prior,subset_size,label_mode,mae,rmse,max_abs,spearman,mean_pred_delta,std_pred_delta,lofo_mae,lofo_max_abs,actual_mae,selection_mae,posterior_weight
8773,posterior_vector_mid,h041_world_public_prior,230,sample,0.0004819436495488537,0.0006298382535638798,0.0016881775389452885,0.7007518796982831,0.009269519508984069,0.001531221481800999,0.00019225414384483453,0.001004417927338722,0.00043380098211030663,0.0004819436495488537,0.011018961490345222
26112,h041_e247_phase_q,h041_public_x_transition,190,sample,0.0005079668306296884,0.0005945878052626224,0.0012544450842412926,0.9112781954874668,0.009028496727877078,0.0017711370535399974,0.00020641063969024383,0.0005187624851459849,0.0005456395129391054,0.0005079668306296884,0.009559150513882597
19012,h041_route_public_hardmix,h041_public_route,230,sample,0.0005117596822808628,0.0006460308183037414,0.002009111263629801,0.9142857142844552,0.009621167717914544,0.001765352752855824,0.00016410383016851675,0.0010818873520494002,0.0004454057418344091,0.0005117596822808628,0.009363182208123553
19966,h041_route_public_hardmix,h041_public_x_transition,230,sample,0.0005241759589935373,0.0006555089480016334,0.001546399414746576,0.9293233082693968,0.008912224205216644,0.0012242014850586944,0.00019766320271601836,0.0009160143193007418,0.0005280755045685411,0.0005241759589935373,0.008749329008613593
20645,h041_route_public_hardmix,h041_support_public,190,sample,0.0005306168662698014,0.0006798298421402078,0.0017085956013523657,0.834586466164264,0.009697633826958572,0.0015399848959084283,0.00016673281022991753,0.0006426160166361512,0.0005282807014844676,0.0005306168662698014,0.008446918558879576
13297,h041_route_transition_q,h041_transition_exception,230,sample,0.0005314063126697258,0.0006663023456561441,0.001291789707103471,0.9172932330814434,0.009789740295805897,0.001461776600685676,0.0001606474749648574,0.0013924947190835334,0.0006048623275355593,0.0005314063126697258,0.008410579311892798
27035,h041_e247_phase_q,h041_memory_disagree_public,155,sample,0.0005319444290604661,0.0006972326470662313,0.0020771159455734503,0.8255639097732991,0.009179136791349591,0.0016360741555697465,0.00018363196134923892,0.0009288344401935569,0.00045770794288166317,0.0005319444290604661,0.00838589875416657
3981,h012posterior,h041_transition_exception,190,sample,0.0005320033886059056,0.0006559952836836329,0.0014184141441151875,0.9353383458633734,0.008866001480275698,0.001613638375066959,0.00017713051296226753,0.0007315121088876074,0.0005749658793904505,0.0005320033886059056,0.008383198997305587
27442,h041_e247_phase_q,h041_reliable_transition,95,sample,0.0005321645396358335,0.0006615280748103106,0.0019308933116715821,0.878195488720595,0.00968173627595319,0.001953482243946835,0.0001901472587597177,0.0007067947926607809,0.00047970359597511317,0.0005321645396358335,0.008375824327207031
15176,h041_route_transition_q,h041_reliable_transition,190,sample,0.0005334001099722755,0.0007623782562461839,0.0020005173786644195,0.9383458646603617,0.009749464406384536,0.0018586640118360596,0.00017297407014238273,0.0006978205676729937,0.00047930460286253637,0.0005334001099722755,0.00831949670297032
20175,h041_route_public_hardmix,h041_public_not_private,190,sample,0.0005341045771100481,0.0007114081967454406,0.0014197668377351792,0.7834586466154623,0.00908589395271214,0.0015731793668413761,0.00018411226672359338,0.0005548460423889703,0.0005745033930775522,0.0005341045771100481,0.008287550925017127
13737,h041_route_transition_q,h041_public_x_transition,190,sample,0.000536137232656342,0.0006978787283503021,0.0016211218256477634,0.939849624058856,0.00932966489837303,0.0017522004009512286,0.0001405338424923924,0.0006438065136066332,0.0005673348629206899,0.000536137232656342,0.00819606115216982
13306,h041_route_transition_q,h041_transition_exception,230,sample,0.0005464879260368316,0.0007697773641636904,0.0020332051222395914,0.9654135338332568,0.009823984841328405,0.0019672871145973454,0.0001606474749648574,0.0013924947190835334,0.0005030348652139969,0.0005464879260368316,0.007745609193567003
12584,h041_route_transition_q,uniform,230,sample,0.0005478156948000171,0.000713864423179512,0.0016037482271322265,0.920300751878432,0.009144222784404854,0.0016093356898511516,0.00021487323156572151,0.0010367773263233165,0.0005494507551478682,0.0005478156948000171,0.00768964693687513
14215,h041_route_transition_q,h041_uncertain_public,190,sample,0.0005594172141969427,0.0007507989175351466,0.0022080906753617242,0.8842105263145716,0.00956548971652928,0.0018085743190957187,0.00014062003383145532,0.0005589511740073903,0.0005062236824736287,0.0005594172141969427,0.0072175549920036
19970,h041_route_public_hardmix,h041_public_x_transition,230,sample,0.0005602086830393815,0.0007033238787594179,0.0025721181636180184,0.9428571428558445,0.009112993117758528,0.0014311484840234825,0.00019766320271601836,0.0009160143193007418,0.00041335283070423085,0.0005602086830393815,0.007186425180151185
5689,h012posterior,h041_world_public_prior,230,sample,0.0005704315061510442,0.0007370108186158901,0.00265690842064872,0.735338345863649,0.009158156290847793,0.001528026707694022,0.00018343084789766345,0.0010028575857317385,0.0004242117116533101,0.0005704315061510442,0.00679620671084536
7075,posterior_vector_mid,h041_transition_exception,190,sample,0.0005706194864115466,0.0007444991735136259,0.0018756595676400218,0.9383458646603619,0.009054957412467231,0.0014012001478244864,0.0001545771044318206,0.0005681216506154014,0.0005751532003954514,0.0005706194864115466,0.006789233275933987
27306,h041_e247_phase_q,h041_world_public_prior,190,sample,0.000587004643746586,0.0007545058004677201,0.002212293107577673,0.8496240601492058,0.009275522967398604,0.001236561523525878,0.0001836397771776504,0.00048592444086005895,0.0005293286280896044,0.000587004643746586,0.006208099609274392
4665,h012posterior,h041_public_not_private,155,sample,0.0005912710302594353,0.0008284198197678824,0.0022784360796525883,0.7593984962395557,0.009281817190283528,0.0014180844176652008,0.0001789597135964047,0.0009359396685142789,0.0005278626102471157,0.0005912710302594353,0.006065124626034986
25400,h041_e247_phase_q,h041_public_route_sharp,190,sample,0.0005944846716494792,0.0008622104265524957,0.0023196432848522543,0.6796992481193646,0.009486509518382893,0.0017906256849889136,0.000201652033811688,0.0009660733294659489,0.0005137787799043339,0.0005944846716494792,0.005959607606980496
15178,h041_route_transition_q,h041_reliable_transition,190,sample,0.0005957704115814893,0.0008172878048855566,0.002146583763009328,0.8917293233070426,0.009313536683148275,0.001880981284495062,0.00017297407014238273,0.0006978205676729937,0.000561655746267231,0.0005957704115814893,0.005917907442155477
15375,h041_route_transition_q,h041_private_inverse,155,sample,0.000597260839670497,0.0007469204587195196,0.0021914482860105108,0.7548872180440731,0.009035723995487941,0.0016455810480978136,0.0001687238543616379,0.0005883774726271156,0.00055883513392021,0.000597260839670497,0.005869933684457398
11841,h041_route_public_q,h041_world_public_prior,190,sample,0.000604213163697485,0.0008090282598613504,0.0022303350938830038,0.9022556390965017,0.0096042669500794,0.0013834182488438407,0.00016863837135737232,0.000547258196672281,0.0005641644404738369,0.000604213163697485,0.00565124041844129
4259,h012posterior,h041_transition_exception_sharp,230,sample,0.000604969760404445,0.0007540753647583965,0.0023201815140955363,0.9533834586453034,0.009848410569714802,0.0016607403716777636,0.0001862726945167311,0.0007423613055694347,0.0005402488737060992,0.000604969760404445,0.005627937939326964
11846,h041_route_public_q,h041_world_public_prior,190,sample,0.000606383683590681,0.000856240089791868,0.0021895580077995053,0.9097744360889726,0.009075671133394006,0.0013997198577868034,0.00016863837135737232,0.000547258196672281,0.000574937248235123,0.000606383683590681,0.005584647672288126
26115,h041_e247_phase_q,h041_public_x_transition,190,sample,0.0006089812836984605,0.0007694909747938486,0.0023249378940214654,0.6406015037585161,0.00948145425218579,0.0016138077109624101,0.00020641063969024383,0.0005187624851459849,0.0005352346372335103,0.0006089812836984605,0.005505982577310468
25638,h041_e247_phase_q,h041_transition_exception,190,sample,0.0006150149181233816,0.0008088560372328406,0.0022141016460217114,0.9744360902242217,0.00987145180785937,0.0016630436794345955,0.00017138355453057393,0.0011979462130156555,0.00058407244150246,0.0006150149181233816,0.005327510998960374
19452,h041_route_public_hardmix,h041_transition_exception,190,sample,0.000616826926167858,0.0007304567355381306,0.0016221273692748686,0.9714285714272335,0.00872773489447336,0.0015793215695138036,0.00020183820049671794,0.0006239907477006389,0.0006724585604852094,0.000616826926167858,0.005275051005440175
19974,h041_route_public_hardmix,h041_public_x_transition,230,sample,0.0006216409416984791,0.0008169045339315401,0.002530301758102666,0.9037593984949959,0.009594465624637456,0.001982170926594867,0.00019766320271601836,0.0009160143193007418,0.0005264802431363562,0.0006216409416984791,0.005138174602015728
13295,h041_route_transition_q,h041_transition_exception,230,sample,0.000622167488524273,0.0008056633069134478,0.0020109220349409807,0.8631578947356533,0.009001423062943336,0.0017937397397279104,0.0001606474749648574,0.0013924947190835334,0.0006373587811058974,0.000622167488524273,0.005123420512669204
4667,h012posterior,h041_public_not_private,155,sample,0.0006225082079853552,0.0008029545233385775,0.001939171128475187,0.7909774436079331,0.009497916183257,0.0016091882606896438,0.0001789597135964047,0.0009359396685142789,0.0006402137703223915,0.0006225082079853552,0.005113895977734987
3979,h012posterior,h041_transition_exception,190,sample,0.0006242105678477842,0.0007845186603999231,0.001877945451966529,0.8406015037582408,0.008975214026135034,0.001664977362594225,0.00017713051296226753,0.0007315121088876074,0.0006547142387986306,0.0006242105678477842,0.005066572479604649
3552,h012posterior,h041_public_route,230,sample,0.000624405811981644,0.0008496210333681626,0.002092092467291867,0.9263157894724083,0.00987667079012791,0.0017578778046752792,0.00013898826960223243,0.000839615758190573,0.0006391729637581776,0.000624405811981644,0.0050611730042124554
4265,h012posterior,h041_transition_exception_sharp,230,sample,0.0006248779424496544,0.0008187500495475327,0.0015303496934290905,0.8406015037582408,0.00890613833994199,0.001504247426593445,0.0001862726945167311,0.0007423613055694347,0.0007107512256230887,0.0006248779424496544,0.005048140008117473
14226,h041_route_transition_q,h041_uncertain_public,190,sample,0.0006264566434206889,0.0008418550768231304,0.002656119592843206,0.7654135338335322,0.009352485306829956,0.0013756596591486217,0.00014062003383145532,0.0005589511740073903,0.0005445625401901768,0.0006264566434206889,0.0050048037635305
13269,h041_route_transition_q,h041_transition_exception,190,sample,0.0006271394774210006,0.0007949433688676752,0.0015616219959786182,0.772932330826003,0.009598919992007215,0.0013714697082447414,0.00021710152545802484,0.0011637115751862905,0.0006922496373733979,0.0006271394774210006,0.004986175022486198
13981,h041_route_transition_q,h041_public_not_private,190,sample,0.0006274063715314847,0.0007887304430114306,0.0020768572774814524,0.9443609022543384,0.009042911904554144,0.0016735309380062685,0.00018810636886761696,0.0007229982410545486,0.0006198734581822449,0.0006274063715314847,0.004978912610702171
4263,h012posterior,h041_transition_exception_sharp,230,sample,0.0006282606851416042,0.0008145378658712943,0.001397671184354552,0.8541353383446884,0.008966318804742562,0.00183184094328388,0.0001862726945167311,0.0007423613055694347,0.0007394591456220605,0.0006282606851416042,0.004955737067132592
27314,h041_e247_phase_q,h041_world_public_prior,190,sample,0.0006292684987922954,0.0008302845089626273,0.0016007229030618325,0.6300751879690569,0.009578163446187596,0.0012578004041997515,0.0001836397771776504,0.00048592444086005895,0.0007076404823952828,0.0006292684987922954,0.004928536077005734
25651,h041_e247_phase_q,h041_transition_exception,190,sample,0.000638533133105342,0.000794636197497424,0.0017775582019137655,0.9473684210513268,0.009049350886319956,0.002021413845600366,0.00017138355453057393,0.0011979462130156555,0.0006998871990761754,0.000638533133105342,0.004685373621967972
20169,h041_route_public_hardmix,h041_public_not_private,190,sample,0.0006396205380075978,0.0008038910062923129,0.0018263692886177872,0.6481203007509869,0.009487820075483929,0.0010333912551089154,0.00018411226672359338,0.0005548460423889703,0.00068632359274874,0.0006396205380075978,0.004657631642999169
8781,posterior_vector_mid,h041_world_public_prior,230,sample,0.0006426747860161301,0.0008399104093664784,0.0022866451571039795,0.8496240601492058,0.008948484524072455,0.001573296815678817,0.00019225414384483453,0.001004417927338722,0.0006077395590954915,0.0006426747860161301,0.0045805868497188346
6363,posterior_vector_mid,uniform,190,sample,0.0006433487740326554,0.0008005251172851662,0.0018353642436842975,0.9157894736829492,0.009998298925679553,0.0017132735858421267,0.0001871695148365331,0.0005706998839510608,0.000689513973994026,0.0006433487740326554,0.004563757586813553
13984,h041_route_transition_q,h041_public_not_private,190,sample,0.0006455941360253049,0.0007813419919958836,0.0020803345157464417,0.8661654135326415,0.010000838167274474,0.0018415885432189136,0.00018810636886761696,0.0007229982410545486,0.0006506321489879713,0.0006455941360253049,0.004508136466883873
8785,posterior_vector_mid,h041_world_public_prior,230,sample,0.000653659929182626,0.0008868668402511721,0.0028074346587881136,0.727819548871178,0.009283337309778986,0.0015410514015813555,0.00019225414384483453,0.001004417927338722,0.0005368881677128754,0.000653659929182626,0.004313866835567273
19015,h041_route_public_hardmix,h041_public_route,230,sample,0.0006547574079104058,0.0008470242322891438,0.002522595870339827,0.9037593984949959,0.009309414230669702,0.0016826906652123315,0.00016410383016851675,0.0010818873520494002,0.0006034217159008583,0.0006547574079104058,0.004288088620972394
20165,h041_route_public_hardmix,h041_public_not_private,190,sample,0.0006588614338361397,0.0008089528258007812,0.002024907118988851,0.8977443609010193,0.009694669462957582,0.0013971242347789764,0.00018411226672359338,0.0005548460423889703,0.0006852668906650081,0.0006588614338361397,0.004193048531501138
27039,h041_e247_phase_q,h041_memory_disagree_public,155,sample,0.0006598907740520923,0.0008666919028316202,0.0022479302726308697,0.8932330827055367,0.009920194882163199,0.0018445855939135506,0.00018363196134923892,0.0009288344401935569,0.0006488543433745671,0.0006598907740520923,0.004169543569933443
12590,h041_route_transition_q,uniform,230,sample,0.0006666066779081054,0.000849822823254017,0.0025106152681192853,0.7699248120290147,0.008962406075543952,0.0018792978887267077,0.00021487323156572151,0.0010367773263233165,0.0005979064086123207,0.0006666066779081054,0.004019387178765446
7487,posterior_vector_mid,h041_public_x_transition,125,sample,0.0006799087382714302,0.0009134666680719181,0.0021199672593503263,0.9203007518784317,0.00944325643377655,0.0020675702973857635,0.00013882497402342023,0.00043174509411727895,0.0007301517597394882,0.0006799087382714302,0.003737749813140157
8001,posterior_vector_mid,h041_uncertain_public,155,sample,0.0006832301337933492,0.0008912715173461653,0.0030064281993703243,0.8631578947356532,0.009726292297789183,0.0016356820902409094,0.0001803458015615161,0.0010438098416019753,0.0005601321678562613,0.0006832301337933492,0.003670562265176966
7557,posterior_vector_mid,h041_public_x_transition,190,sample,0.0006868618144081949,0.0009370696831384266,0.0031045602756337443,0.8736842105251126,0.009664126422371688,0.0015952451162017413,0.00020618705573840647,0.0004619066529671801,0.0005352171189802249,0.0006868618144081949,0.0035984795046052793
7484,posterior_vector_mid,h041_public_x_transition,125,sample,0.0006878106748143632,0.0008976439178129509,0.0027033579897901318,0.8616541353371591,0.00921283274454903,0.0018200731684600447,0.00013882497402342023,0.00043174509411727895,0.0006431911795652682,0.0006878106748143632,0.003579880597371172
3550,h012posterior,h041_public_route,230,sample,0.0006909873179300226,0.0009651236578618224,0.0025132827634373207,0.9127819548859609,0.009335229763750152,0.0020413943320663043,0.00013898826960223243,0.000839615758190573,0.0006813496470923727,0.0006909873179300226,0.003518311031959914
27317,h041_e247_phase_q,h041_world_public_prior,190,sample,0.0006940719595331215,0.0008602896091247046,0.0018713106987991845,0.8616541353371592,0.00893455377497516,0.001987403064233432,0.0001836397771776504,0.00048592444086005895,0.0007727175188902671,0.0006940719595331215,0.003459538167847987
4267,h012posterior,h041_transition_exception_sharp,230,sample,0.0006983062109758153,0.0009233818706678328,0.0020199453072235717,0.8586466165401708,0.009111169647271173,0.0019195728692717724,0.0001862726945167311,0.0007423613055694347,0.0007529386517381106,0.0006983062109758153,0.00338045684748245
8203,posterior_vector_mid,h041_support_public,125,sample,0.0006996084367394104,0.0009629142508074711,0.0027180813281735923,0.7112781954877421,0.00920277863475055,0.001872988277955971,0.00016910284640257907,0.0010267448863857682,0.0006442886087469411,0.0006996084367394104,0.003356501133136107
15374,h041_route_transition_q,h041_private_inverse,155,sample,0.0007041559793992038,0.0009259864591683539,0.002712879168790078,0.8075187969913691,0.008909676339610522,0.0016303272222817499,0.0001687238543616379,0.0005883774726271156,0.0006532352226283997,0.0007041559793992038,0.0032741683727187574
25404,h041_e247_phase_q,h041_public_route_sharp,190,sample,0.0007051328670547082,0.000887413273232757,0.002942384466067859,0.948872180449821,0.009111744426776971,0.001697149587573073,0.000201652033811688,0.0009660733294659489,0.0005971823614279003,0.0007051328670547082,0.0032567471556342563
7555,posterior_vector_mid,h041_public_x_transition,190,sample,0.0007074302415263326,0.0009220258936966828,0.0016724749771919699,0.8781954887205949,0.009856205176739484,0.0008387688122546059,0.00020618705573840647,0.0004619066529671801,0.0008175911827083545,0.0007074302415263326,0.003216141635878881
19722,h041_route_public_hardmix,h041_transition_exception_sharp,230,sample,0.0007085769488348733,0.0009221977932407252,0.00304997020963565,0.8992481202995134,0.009967501524610702,0.0016513612240259645,0.00019228253241709752,0.0008282216956478471,0.000589740547410064,0.0007085769488348733,0.0031960636836973785
8071,posterior_vector_mid,h041_uncertain_public,230,sample,0.0007123072471315343,0.0010046892810290497,0.0035816991230245374,0.8045112781943807,0.009044242198360227,0.001376912265400863,0.00015451490295102555,0.0004223097671086952,0.0005253320101461249,0.0007123072471315343,0.0031316120996920465
20406,h041_route_public_hardmix,h041_uncertain_public,190,sample,0.0007137817413157758,0.000910287357386836,0.0021429196518662676,0.903759398494996,0.009951529409240387,0.0014959922624138567,0.00019538118249933114,0.0008898961692943696,0.0007533927547057986,0.0007137817413157758,0.003106495870419821
12580,h041_route_transition_q,uniform,230,sample,0.0007171062540702998,0.0008349424311054551,0.0028107992076694503,0.718796992480213,0.008802201401702795,0.0015204448790103464,0.00021487323156572151,0.0010367773263233165,0.0006332187917281446,0.0007171062540702998,0.003050603430846822
26122,h041_e247_phase_q,h041_public_x_transition,190,sample,0.0007172218818910569,0.0009225826486851918,0.001658310738475788,0.8511278195476999,0.008664998080884856,0.0017199933432644142,0.00020641063969024383,0.0005187624851459849,0.0008367920747286208,0.0007172218818910569,0.003048677672406328
14221,h041_route_transition_q,h041_uncertain_public,190,sample,0.0007174335967506909,0.0009430652417319793,0.002661098837002395,0.7969924812019099,0.009890158240145015,0.001640023685509878,0.00014062003383145532,0.0005589511740073903,0.0007005608659041134,0.0007174335967506909,0.003045154753597503
8005,posterior_vector_mid,h041_uncertain_public,155,sample,0.0007178546556913893,0.0010430939630925583,0.002869905513599588,0.6511278195479754,0.00961753426197189,0.002076671893396288,0.0001803458015615161,0.0010438098416019753,0.0006433680135030092,0.0007178546556913893,0.003038160460025979
25646,h041_e247_phase_q,h041_transition_exception,190,sample,0.0007181312007566037,0.0010643764366215413,0.0027962980894692836,0.7954887218034157,0.00889645686541891,0.0010240560605617828,0.00017138355453057393,0.0011979462130156555,0.0006614804385515373,0.0007181312007566037,0.0030335754579231865
4250,h012posterior,h041_transition_exception_sharp,230,sample,0.0007187470849719799,0.0009508737590499921,0.0020778410775298285,0.7563909774425671,0.009963463506913931,0.0016336856473908193,0.0001862726945167311,0.0007423613055694347,0.0007781995085752466,0.0007187470849719799,0.003023389203055835
27311,h041_e247_phase_q,h041_world_public_prior,190,sample,0.0007237165707395037,0.0009065252488713458,0.002847956319304533,0.8676691729311357,0.00931619092783444,0.0020325040261800036,0.0001836397771776504,0.00048592444086005895,0.0006554417415727626,0.0007237165707395037,0.002942439288670551
14224,h041_route_transition_q,h041_uncertain_public,190,sample,0.0007307136797627341,0.0010321001539125155,0.002995990829967255,0.8842105263145716,0.008792189503350267,0.0009697748677325897,0.00014062003383145532,0.0005589511740073903,0.0006657175619654188,0.0007307136797627341,0.0028321214894899125
13272,h041_route_transition_q,h041_transition_exception,190,sample,0.0007330750689012915,0.0009071400394064708,0.002233834867939641,0.9443609022543384,0.008952877531917872,0.0020430617084742117,0.00021710152545802484,0.0011637115751862905,0.0007589984378633782,0.0007330750689012915,0.0027958326627129685
20647,h041_route_public_hardmix,h041_support_public,190,sample,0.0007358123829630751,0.0011000809157816576,0.0033810723762847054,0.8616541353371591,0.009358359794041246,0.0014914628008034286,0.00016673281022991753,0.0006426160166361512,0.0005937080104500532,0.0007358123829630751,0.002754348290930143
13274,h041_route_transition_q,h041_transition_exception,190,sample,0.0007361546139257908,0.0009529328138804862,0.0031595796144458293,0.7007518796982828,0.008853562507820455,0.001273913478334247,0.00021710152545802484,0.0011637115751862905,0.000604696835059724,0.0007361546139257908,0.002749205211878009
19458,h041_route_public_hardmix,h041_transition_exception,190,sample,0.0007363773278799786,0.001009945351821021,0.0023513495743564174,0.8496240601492058,0.00908600783247063,0.0014963077689603892,0.00020183820049671794,0.0006239907477006389,0.0007528519763541157,0.0007363773278799786,0.002745863405147695
26113,h041_e247_phase_q,h041_public_x_transition,190,sample,0.0007364918771498097,0.001137126028833239,0.0028911562158492835,0.807518796991369,0.009047321207317847,0.0009753132149443877,0.00020641063969024383,0.0005187624851459849,0.0006574566394206955,0.0007364918771498097,0.0027441461839200895
7562,posterior_vector_mid,h041_public_x_transition,190,sample,0.000737917783766973,0.0010168723889754797,0.002664090192072633,0.8887218045100541,0.010023951545617946,0.0021012151822606714,0.00020618705573840647,0.0004619066529671801,0.0006991877702127924,0.000737917783766973,0.002722859927791004
19960,h041_route_public_hardmix,h041_public_x_transition,230,sample,0.0007382809254126066,0.0008987232430083148,0.0029853040304050286,0.9233082706754201,0.008933624819060074,0.0013367529163077771,0.00019766320271601836,0.0009160143193007418,0.0006491349956947893,0.0007382809254126066,0.0027174652984244345
12111,h041_route_public_q,h041_reliable_transition,230,sample,0.0007394346564527423,0.0009788310205339859,0.0037173611670721796,0.7142857142847305,0.008902252581062843,0.0010841968818190847,0.00019439206078580357,0.000594114968351659,0.0005267122074035641,0.0007394346564527423,0.0027003969330111404
19010,h041_route_public_hardmix,h041_public_route,230,sample,0.0007399619568546262,0.0009411996300160828,0.002960575575731931,0.9037593984949958,0.009872716358681295,0.002040170063625811,0.00016410383016851675,0.0010818873520494002,0.0006748123683232892,0.0007399619568546262,0.0026926317558748983
13974,h041_route_transition_q,h041_public_not_private,190,sample,0.0007412912041559001,0.0009733196243370988,0.002024327849669081,0.8556390977431824,0.008824888381839341,0.0019422833912297198,0.00018810636886761696,0.0007229982410545486,0.0008252834157781977,0.0007412912041559001,0.002673155826522797
