candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012
h044_pubtrans_top55_a0.5_c55_fdb15e15,submission_h044_pubtrans_top55_a0.5_c55_fdb15e15.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top55_a0.5_c55_fdb15e15.csv,pubtrans_top55_a0.5,pubtrans_top55_a0.5,1,55,55,0.0023785988715379993,0.03750264228826794,0.01110758667071952,0.22383985419833818,-8.557942529460017e-05,0.00047131904867920985,-5.4241486469858e-06,-1.6054338027048395e-05
h044_pubtrans_top55_a0.58_c55_b8c761a6,submission_h044_pubtrans_top55_a0.58_c55_b8c761a6.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top55_a0.58_c55_b8c761a6.csv,pubtrans_top55_a0.58,pubtrans_top55_a0.58,1,55,55,0.0027550475849896796,0.04305671614590323,0.012884800538034653,0.25965423087007267,-9.598749477406509e-05,0.0005459200689448733,-4.896071425721961e-06,-1.695414588296864e-05
h044_pubtrans_top55_a0.66_c55_14e1aab3,submission_h044_pubtrans_top55_a0.66_c55_14e1aab3.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top55_a0.66_c55_14e1aab3.csv,pubtrans_top55_a0.66,pubtrans_top55_a0.66,1,55,55,0.0031303014068267314,0.048488496918805524,0.014662014405349762,0.2954686075418076,-0.00010550309457340154,0.0006202738536391979,-3.993270690963797e-06,-1.74061326892256e-05
h044_pubtrans_top55_a0.78_c55_9867ae37,submission_h044_pubtrans_top55_a0.78_c55_9867ae37.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top55_a0.78_c55_9867ae37.csv,pubtrans_top55_a0.78,pubtrans_top55_a0.78,1,55,55,0.0036909009563007517,0.05640827282238181,0.01732783520632245,0.3491901725494082,-0.0001181142407936493,0.0007313842676037505,-1.9447474856606e-06,-1.725449047145021e-05
h044_pubtrans_top55_a0.92_c55_d17adfbe,submission_h044_pubtrans_top55_a0.92_c55_d17adfbe.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top55_a0.92_c55_d17adfbe.csv,pubtrans_top55_a0.92,pubtrans_top55_a0.92,1,55,55,0.004341402699779784,0.06530560317851364,0.020437959474123902,0.411865331724943,-0.0001303268800086287,0.0008625497671133711,1.4829955190952554e-06,-1.5837803584521856e-05
h044_pubtrans_top65_a0.5_c65_84b6dd42,submission_h044_pubtrans_top65_a0.5_c65_84b6dd42.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top65_a0.5_c65_84b6dd42.csv,pubtrans_top65_a0.5,pubtrans_top65_a0.5,1,65,65,0.0030242875481537547,0.03750264228826794,0.014029179227550901,0.22383985419833818,-0.00011018411126591075,0.0005216788372375256,-3.803655473386095e-06,-2.0771464522794e-05
h044_pubtrans_top65_a0.58_c65_2c5fb71d,submission_h044_pubtrans_top65_a0.58_c65_2c5fb71d.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top65_a0.58_c65_2c5fb71d.csv,pubtrans_top65_a0.58,pubtrans_top65_a0.58,1,65,65,0.0035041949145090106,0.04305671614590323,0.01627384790395905,0.25965423087007267,-0.0001236851607030288,0.0006045761717435156,-2.764321514611241e-06,-2.2126211568674304e-05
h044_pubtrans_top65_a0.66_c65_dc3f47a0,submission_h044_pubtrans_top65_a0.66_c65_dc3f47a0.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top65_a0.66_c65_dc3f47a0.csv,pubtrans_top65_a0.66,pubtrans_top65_a0.66,1,65,65,0.00398292435343617,0.048488496918805524,0.01851851658036718,0.2954686075418076,-0.0001360607093163186,0.0006872745096940893,-1.2804996488820523e-06,-2.294982229009753e-05
h044_pubtrans_top65_a0.78_c65_a4c1ece6,submission_h044_pubtrans_top65_a0.78_c65_a4c1ece6.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top65_a0.78_c65_a4c1ece6.csv,pubtrans_top65_a0.78,pubtrans_top65_a0.78,1,65,65,0.004698749950763487,0.05640827282238181,0.021885519594979398,0.3491901725494082,-0.00015252475533768367,0.0008114341672795387,1.7705260630548194e-06,-2.319894443339187e-05
h044_pubtrans_top65_a0.92_c65_4415906a,submission_h044_pubtrans_top65_a0.92_c65_4415906a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top65_a0.92_c65_4415906a.csv,pubtrans_top65_a0.92,pubtrans_top65_a0.92,1,65,65,0.005530332508272592,0.06530560317851364,0.025813689778693628,0.411865331724943,-0.00016856958144914177,0.0009599338995482657,6.566754845225436e-06,-2.2011390687701198e-05
h044_pubtrans_top75_a0.5_c75_bd7e35a3,submission_h044_pubtrans_top75_a0.5_c75_bd7e35a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top75_a0.5_c75_bd7e35a3.csv,pubtrans_top75_a0.5,pubtrans_top75_a0.5,1,75,75,0.003575850074153678,0.03750264228826794,0.01642947195785877,0.22383985419833818,-0.00012906799459802356,0.0005632607823599734,-3.660770505983597e-06,-2.1259266269930466e-05
h044_pubtrans_top75_a0.58_c75_d14e61cb,submission_h044_pubtrans_top75_a0.58_c75_d14e61cb.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top75_a0.58_c75_d14e61cb.csv,pubtrans_top75_a0.58,pubtrans_top75_a0.58,1,75,75,0.004143477172982293,0.04305671614590323,0.01905818747111618,0.25965423087007267,-0.00014499022861418458,0.0006526212056406949,-2.486913807967847e-06,-2.23757285183115e-05
h044_pubtrans_top75_a0.66_c75_419d0f27,submission_h044_pubtrans_top75_a0.66_c75_419d0f27.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top75_a0.66_c75_419d0f27.csv,pubtrans_top75_a0.66,pubtrans_top75_a0.66,1,75,75,0.004709761140903779,0.048488496918805524,0.021686902984373566,0.2954686075418076,-0.0001596223968049035,0.000741837441802119,-8.379572719740477e-07,-2.287434369857039e-05
h044_pubtrans_top75_a0.78_c75_81d8f41f,submission_h044_pubtrans_top75_a0.78_c75_81d8f41f.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top75_a0.78_c75_81d8f41f.csv,pubtrans_top75_a0.78,pubtrans_top75_a0.78,1,75,75,0.0055565941793942275,0.05640827282238181,0.02562997625425968,0.3491901725494082,-0.00017916370931774387,0.0008748696712479194,2.5180000596451034e-06,-2.2473881358247703e-05
h044_pubtrans_top75_a0.92_c75_0939dc78,submission_h044_pubtrans_top75_a0.92_c75_0939dc78.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top75_a0.92_c75_0939dc78.csv,pubtrans_top75_a0.92,pubtrans_top75_a0.92,1,75,75,0.006540500421628385,0.06530560317851364,0.03023022840246012,0.411865331724943,-0.0001983337922721174,0.0010291937887217722,7.756456619759436e-06,-2.02835952376512e-05
h044_pubtrans_top90_a0.5_c90_8807dc93,submission_h044_pubtrans_top90_a0.5_c90_8807dc93.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top90_a0.5_c90_8807dc93.csv,pubtrans_top90_a0.5,pubtrans_top90_a0.5,1,90,90,0.004154268808875753,0.03750264228826794,0.018865578287785473,0.22383985419833818,-0.00014530252958530428,0.0005912234986510049,-3.894264548928997e-06,-2.296932319849527e-05
h044_pubtrans_top90_a0.58_c90_48a0bca3,submission_h044_pubtrans_top90_a0.58_c90_48a0bca3.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top90_a0.58_c90_48a0bca3.csv,pubtrans_top90_a0.58,pubtrans_top90_a0.58,1,90,90,0.004814154559655547,0.04305671614590323,0.021884070813831168,0.25965423087007267,-0.00016327837887982,0.0006856740906413762,-2.576404082051231e-06,-2.420744305313848e-05
h044_pubtrans_top90_a0.66_c90_355bb574,submission_h044_pubtrans_top90_a0.66_c90_355bb574.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top90_a0.66_c90_355bb574.csv,pubtrans_top90_a0.66,pubtrans_top90_a0.66,1,90,90,0.005472592639795682,0.048488496918805524,0.024902563339876827,0.2954686075418076,-0.0001798145787810607,0.0007801045209137295,-7.335837403259215e-07,-2.4785916013041448e-05
h044_pubtrans_top90_a0.78_c90_f51ee6b3,submission_h044_pubtrans_top90_a0.78_c90_f51ee6b3.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top90_a0.78_c90_f51ee6b3.csv,pubtrans_top90_a0.78,pubtrans_top90_a0.78,1,90,90,0.006457441187875424,0.05640827282238181,0.029430302128945342,0.3491901725494082,-0.00020193196181770656,0.0009220139444371801,3.006477530109991e-06,-2.4426980324580776e-05
h044_pubtrans_top90_a0.92_c90_a9e50222,submission_h044_pubtrans_top90_a0.92_c90_a9e50222.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top90_a0.92_c90_a9e50222.csv,pubtrans_top90_a0.92,pubtrans_top90_a0.92,1,90,90,0.007602002577306255,0.06530560317851364,0.03471266404952527,0.411865331724943,-0.00022368385786614676,0.00108763105967378,8.834200299279191e-06,-2.2166679326451402e-05
h044_pubtrans_top105_a0.5_c105_feba9882,submission_h044_pubtrans_top105_a0.5_c105_feba9882.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top105_a0.5_c105_feba9882.csv,pubtrans_top105_a0.5,pubtrans_top105_a0.5,1,105,105,0.004896374876311011,0.03750264228826794,0.02198059525365917,0.22383985419833818,-0.00015723342386617488,0.0006148206616127502,-4.034658877121574e-06,-3.278339636381349e-05
h044_pubtrans_top105_a0.58_c105_7930084e,submission_h044_pubtrans_top105_a0.58_c105_7930084e.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top105_a0.58_c105_7930084e.csv,pubtrans_top105_a0.58,pubtrans_top105_a0.58,1,105,105,0.00567494019998489,0.04305671614590323,0.02549749049424465,0.25965423087007267,-0.0001766479469889312,0.0007128009352923874,-2.5207651056216455e-06,-3.5289017902481046e-05
h044_pubtrans_top105_a0.78_c105_d729838a,submission_h044_pubtrans_top105_a0.78_c105_d729838a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top105_a0.78_c105_d729838a.csv,pubtrans_top105_a0.78,pubtrans_top105_a0.78,1,105,105,0.007614749425780266,0.05640827282238181,0.034289728595708314,0.3491901725494082,-0.00021833099138908983,0.0009565776904122284,3.8156257195079175e-06,-3.8311093793608974e-05
h044_pubtrans_top105_a0.92_c105_38db7594,submission_h044_pubtrans_top105_a0.92_c105_38db7594.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top105_a0.92_c105_38db7594.csv,pubtrans_top105_a0.92,pubtrans_top105_a0.92,1,105,105,0.008966677649745741,0.06530560317851364,0.04044429526673286,0.411865331724943,-0.0002417217271396082,0.0011266916780728077,1.0394503684707462e-05,-3.770100848704473e-05
h044_pubtrans_top120_a0.5_c105_feba9882,submission_h044_pubtrans_top120_a0.5_c105_feba9882.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top120_a0.5_c105_feba9882.csv,pubtrans_top120_a0.5,pubtrans_top120_a0.5,1,105,105,0.004896374876311011,0.03750264228826794,0.02198059525365917,0.22383985419833818,-0.00015723342386617488,0.0006148206616127502,-4.034658877121574e-06,-3.278339636381349e-05
h044_pubtrans_top120_a0.58_c105_7930084e,submission_h044_pubtrans_top120_a0.58_c105_7930084e.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top120_a0.58_c105_7930084e.csv,pubtrans_top120_a0.58,pubtrans_top120_a0.58,1,105,105,0.00567494019998489,0.04305671614590323,0.02549749049424465,0.25965423087007267,-0.0001766479469889312,0.0007128009352923874,-2.5207651056216455e-06,-3.5289017902481046e-05
h044_pubtrans_top120_a0.78_c105_d729838a,submission_h044_pubtrans_top120_a0.78_c105_d729838a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top120_a0.78_c105_d729838a.csv,pubtrans_top120_a0.78,pubtrans_top120_a0.78,1,105,105,0.007614749425780266,0.05640827282238181,0.034289728595708314,0.3491901725494082,-0.00021833099138908983,0.0009565776904122284,3.8156257195079175e-06,-3.8311093793608974e-05
h044_pubtrans_top120_a0.92_c105_38db7594,submission_h044_pubtrans_top120_a0.92_c105_38db7594.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_pubtrans_top120_a0.92_c105_38db7594.csv,pubtrans_top120_a0.92,pubtrans_top120_a0.92,1,105,105,0.008966677649745741,0.06530560317851364,0.04044429526673286,0.411865331724943,-0.0002417217271396082,0.0011266916780728077,1.0394503684707462e-05,-3.770100848704473e-05
h044_h042like_top38_a0.5_c38_797a5ccb,submission_h044_h042like_top38_a0.5_c38_797a5ccb.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top38_a0.5_c38_797a5ccb.csv,h042like_top38_a0.5,h042like_top38_a0.5,1,38,38,0.00155226166285544,0.03056301094639735,0.006924354241524864,0.12246576512872573,-4.518590288547089e-05,0.00034620939164051,-1.8037962976332156e-06,-1.4623259319482876e-05
h044_h042like_top38_a0.58_c38_2c5fd1f7,submission_h044_h042like_top38_a0.58_c38_2c5fd1f7.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top38_a0.58_c38_2c5fd1f7.csv,h042like_top38_a0.58,h042like_top38_a0.58,1,38,38,0.0017996347476887365,0.035461574640074434,0.008032250920168843,0.14206028754932207,-5.063335445229774e-05,0.0004015830363129266,-1.603383286892328e-06,-1.6116302761821967e-05
h044_h042like_top38_a0.66_c38_1d286fe1,submission_h044_h042like_top38_a0.66_c38_1d286fe1.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top38_a0.66_c38_1d286fe1.csv,h042like_top38_a0.66,h042like_top38_a0.66,1,38,38,0.002046687871147765,0.04035989652130473,0.009140147598812811,0.1616548099699181,-5.5590959029625944e-05,0.0004567055079633291,-1.2684737652865926e-06,-1.7376422473445853e-05
h044_h042like_top38_a0.78_c38_af349503,submission_h044_h042like_top38_a0.78_c38_af349503.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top38_a0.78_c38_af349503.csv,h042like_top38_a0.78,h042like_top38_a0.78,1,38,38,0.0024166306783167087,0.047704869691448104,0.010801992616778782,0.19104659360081222,-6.211060549888955e-05,0.0005392884009617107,-5.143218333149489e-07,-1.8830506541965763e-05
h044_h042like_top38_a0.92_c38_4448fe4e,submission_h044_h042like_top38_a0.92_c38_4448fe4e.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top38_a0.92_c38_4448fe4e.csv,h042like_top38_a0.92,h042like_top38_a0.92,1,38,38,0.0028471973193996405,0.056266417947604286,0.012740811804405727,0.22533700783685595,-6.832982416840857e-05,0.0006355337277187598,7.466066621150382e-07,-1.9866821196833152e-05
h044_h042like_top45_a0.5_c45_532695a4,submission_h044_h042like_top45_a0.5_c45_532695a4.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top45_a0.5_c45_532695a4.csv,h042like_top45_a0.5,h042like_top45_a0.5,1,45,45,0.0018167648565887693,0.03056301094639735,0.008141386058352764,0.12246576512872573,-5.34483391218329e-05,0.00037224812128642696,-7.65294585126385e-07,-1.5723108982542014e-05
h044_h042like_top45_a0.58_c45_60ed30a7,submission_h044_h042like_top45_a0.58_c45_60ed30a7.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top45_a0.58_c45_60ed30a7.csv,h042like_top45_a0.58,h042like_top45_a0.58,1,45,45,0.0021066263626321534,0.035461574640074434,0.009444007827689204,0.14206028754932207,-5.9955186113979206e-05,0.0004315574348728122,-2.8462269750445217e-07,-1.725373931364165e-05
h044_h042like_top45_a0.66_c45_b981a056,submission_h044_h042like_top45_a0.66_c45_b981a056.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top45_a0.66_c45_b981a056.csv,h042like_top45_a0.66,h042like_top45_a0.66,1,45,45,0.0023962098938396267,0.04035989652130473,0.010746629597025634,0.1616548099699181,-6.589937661975037e-05,0.0004909751610835621,3.622380581332512e-07,-1.8513013623523297e-05
h044_h042like_top45_a0.78_c45_bb098f27,submission_h044_h042like_top45_a0.78_c45_bb098f27.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top45_a0.78_c45_bb098f27.csv,h042like_top45_a0.78,h042like_top45_a0.78,1,45,45,0.002830023481868765,0.047704869691448104,0.012700562251030306,0.19104659360081222,-7.376210701673815e-05,0.000580452051525343,1.6439046520629123e-06,-1.989357500504065e-05
h044_h042like_top45_a0.92_c45_9d271a1b,submission_h044_h042like_top45_a0.92_c45_9d271a1b.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top45_a0.92_c45_9d271a1b.csv,h042like_top45_a0.92,h042like_top45_a0.92,1,45,45,0.0033352133869916007,0.056266417947604286,0.014980150347369062,0.22533700783685595,-8.134029150430586e-05,0.0006849241961344502,3.610936807299691e-06,-2.0734179609030677e-05
h044_h042like_top55_a0.5_c55_510b5847,submission_h044_h042like_top55_a0.5_c55_510b5847.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top55_a0.5_c55_510b5847.csv,h042like_top55_a0.5,h042like_top55_a0.5,1,55,55,0.0023297838199654876,0.03750264228826794,0.010687518524673695,0.22383985419833818,-8.016334443041764e-05,0.0004288238090244959,-2.3407599485184922e-06,-2.1363573319690227e-05
h044_h042like_top55_a0.58_c55_a432f676,submission_h044_h042like_top55_a0.58_c55_a432f676.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top55_a0.58_c55_a432f676.csv,h042like_top55_a0.58,h042like_top55_a0.58,1,55,55,0.0027000566544021372,0.04305671614590323,0.012397521488621496,0.25965423087007267,-8.994049073936631e-05,0.0004972980566511364,-1.539440575024413e-06,-2.2951374933100006e-05
h044_h042like_top55_a0.66_c55_b6ac4fa6,submission_h044_h042like_top55_a0.66_c55_b6ac4fa6.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top55_a0.66_c55_b6ac4fa6.csv,h042like_top55_a0.66,h042like_top55_a0.66,1,55,55,0.0030695812127193678,0.048488496918805524,0.014107524452569272,0.2954686075418076,-9.888615385258622e-05,0.0005662458653532552,-4.217699042371667e-07,-2.4045043332757705e-05
h044_h042like_top55_a0.78_c55_55e7b2dd,submission_h044_h042like_top55_a0.78_c55_55e7b2dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top55_a0.78_c55_55e7b2dd.csv,h042like_top55_a0.78,h042like_top55_a0.78,1,55,55,0.003622419901147817,0.05640827282238181,0.016672528898490968,0.3491901725494082,-0.00011075355771371889,0.0006696038807304521,1.8414793264964937e-06,-2.4767728512539318e-05
h044_h042like_top55_a0.92_c55_c09e642b,submission_h044_h042like_top55_a0.92_c55_c09e642b.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top55_a0.92_c55_c09e642b.csv,h042like_top55_a0.92,h042like_top55_a0.92,1,55,55,0.004265121782701727,0.06530560317851364,0.019665034085399588,0.411865331724943,-0.00012226124274212217,0.0007892000543800877,5.3600166467289845e-06,-2.4234870409805828e-05
h044_h042like_top65_a0.5_c65_076f7dfa,submission_h044_h042like_top65_a0.5_c65_076f7dfa.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top65_a0.5_c65_076f7dfa.csv,h042like_top65_a0.5,h042like_top65_a0.5,1,65,65,0.0028157728346191934,0.03750264228826794,0.012877171081806584,0.22383985419833818,-9.75590339380062e-05,0.00047307609412915175,-2.4217353833971748e-06,-2.2139222114454764e-05
h044_h042like_top65_a0.58_c65_43b44141,submission_h044_h042like_top65_a0.58_c65_43b44141.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top65_a0.58_c65_43b44141.csv,h042like_top65_a0.58,h042like_top65_a0.58,1,65,65,0.0032629098377515518,0.04305671614590323,0.01493751845489564,0.25965423087007267,-0.00010957431447562533,0.0005495954568115607,-1.4453949765031729e-06,-2.3701698509072495e-05
h044_h042like_top65_a0.66_c65_aa2d18ff,submission_h044_h042like_top65_a0.66_c65_aa2d18ff.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top65_a0.66_c65_aa2d18ff.csv,h042like_top65_a0.66,h042like_top65_a0.66,1,65,65,0.003709040687040037,0.048488496918805524,0.01699786582798468,0.2954686075418076,-0.000120609674849941,0.0006263433686341948,-1.0182299892837715e-07,-2.472972747788974e-05
