split,feature_set,subject_id_accuracy,chance_accuracy,leakage_lift_vs_chance
subject_heldout,calendar_rhythm,0.13777777777777778,0.12666666666666668,0.0111111111111111
subject_heldout,raw_lifelog_pca,0.9577777777777777,0.12666666666666668,0.831111111111111
subject_heldout,transported_prototype_stats,0.17777777777777778,0.12666666666666668,0.05111111111111111
subject_heldout,transported_prototype_probabilities,0.4688888888888889,0.12666666666666668,0.3422222222222222
subject_heldout,transported_prototype_stats_probabilities,0.5422222222222223,0.12666666666666668,0.41555555555555557
subject_heldout,listener_view_calendar_rhythm_probabilities,0.25333333333333335,0.12666666666666668,0.12666666666666668
subject_heldout,listener_view_calendar_rhythm_stats,0.13111111111111112,0.12666666666666668,0.004444444444444445
subject_heldout,listener_view_calendar_rhythm_stats_probabilities,0.2733333333333333,0.12666666666666668,0.14666666666666664
subject_heldout,listener_view_phone_behavior_probabilities,0.3977777777777778,0.12666666666666668,0.2711111111111111
subject_heldout,listener_view_phone_behavior_stats,0.14222222222222222,0.12666666666666668,0.015555555555555545
subject_heldout,listener_view_phone_behavior_stats_probabilities,0.3844444444444444,0.12666666666666668,0.2577777777777778
subject_heldout,listener_view_body_activity_sleep_probabilities,0.2288888888888889,0.12666666666666668,0.10222222222222221
subject_heldout,listener_view_body_activity_sleep_stats,0.1711111111111111,0.12666666666666668,0.044444444444444425
subject_heldout,listener_view_body_activity_sleep_stats_probabilities,0.2288888888888889,0.12666666666666668,0.10222222222222221
subject_heldout,listener_view_app_social_context_probabilities,0.24444444444444444,0.12666666666666668,0.11777777777777776
subject_heldout,listener_view_app_social_context_stats,0.14,0.12666666666666668,0.013333333333333336
subject_heldout,listener_view_app_social_context_stats_probabilities,0.21555555555555556,0.12666666666666668,0.08888888888888888
subject_heldout,listener_view_mobility_environment_probabilities,0.28444444444444444,0.12666666666666668,0.15777777777777777
subject_heldout,listener_view_mobility_environment_stats,0.16444444444444445,0.12666666666666668,0.03777777777777777
subject_heldout,listener_view_mobility_environment_stats_probabilities,0.29555555555555557,0.12666666666666668,0.1688888888888889
chronological_holdout,calendar_rhythm,0.13777777777777778,0.12666666666666668,0.0111111111111111
chronological_holdout,raw_lifelog_pca,0.9577777777777777,0.12666666666666668,0.831111111111111
chronological_holdout,transported_prototype_stats,0.2088888888888889,0.12666666666666668,0.08222222222222222
chronological_holdout,transported_prototype_probabilities,0.14444444444444443,0.12666666666666668,0.017777777777777753
chronological_holdout,transported_prototype_stats_probabilities,0.19333333333333333,0.12666666666666668,0.06666666666666665
chronological_holdout,listener_view_calendar_rhythm_probabilities,0.11555555555555555,0.12666666666666668,-0.011111111111111127
chronological_holdout,listener_view_calendar_rhythm_stats,0.12444444444444444,0.12666666666666668,-0.0022222222222222365
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,0.13111111111111112,0.12666666666666668,0.004444444444444445
