file,min_prob,max_prob,mean_prob,prob_span,mean_abs_move_vs_stage2,mean_abs_move_vs_raw05,mean_abs_move_vs_a2c8,rms_move_vs_a2c8,max_abs_move_vs_a2c8,move_abs_a2c8_Q1,mean_prob_Q1,move_abs_a2c8_Q2,mean_prob_Q2,move_abs_a2c8_Q3,mean_prob_Q3,move_abs_a2c8_S1,mean_prob_S1,move_abs_a2c8_S2,mean_prob_S2,move_abs_a2c8_S3,mean_prob_S3,move_abs_a2c8_S4,mean_prob_S4,proj_a2c8,cos_a2c8,proj_raw05,cos_raw05,proj_final9,cos_final9,proj_ordinal,cos_ordinal,proj_q2_bad,cos_q2_bad,proj_resid_bad,cos_resid_bad,proj_lejepa_bad,cos_lejepa_bad,bad_axis_abs_load,bad_axis_positive_load,good_axis_load,good_span_residual_ratio,bad_to_good_load_ratio,raw05_a2c8_compat_energy,basename,source_path,current_anchor,scenario_count,pred_delta_vs_current_mean,pred_delta_vs_current_median,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_delta_vs_current_min,pred_delta_vs_current_max,pred_delta_vs_current_spread,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,promotion_decision,candidate_id,file_candidate,routes,active_targets,n_active_targets,changed_cells,changed_rows,mean_abs_logit_move,max_abs_logit_move,max_abs_prob_delta,best_bundle_delta,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,h003_alltarget_l1_ratio,h003_alltarget_cos,h004_shape_gate,h004_strict_gate,h004_info_gate
hitl/h004_hsjepa_sparse_routes/submission_h004_s3_q3_micro_e221f794.csv,0.0681101766719186,0.9797766514642752,0.5943662104014517,0.9116664747923566,0.06484686329576023,0.04769085772909546,0.044567809305576696,0.056649258516222274,0.22242192333667532,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.06793356792121054,0.6083785333440522,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.055569800392692555,0.6481240712705981,0.04142229484797425,0.5654989620215859,1.0611606729802816,0.7378452509451402,1.106080699253716,0.6948660478532506,0.16702749871512512,0.4661900487891011,0.17144094486990397,0.38253558905508384,-0.01264962033049761,-0.018120694017709292,-0.08746215166887604,-0.14892282544698263,0.013630307500644898,0.02528919813274794,0.19946255193497053,0.09935077993559688,2.1672413722339976,0.6569133319964322,0.0920352270856332,0.07285066258503618,submission_h004_s3_q3_micro_e221f794.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_q3_micro_e221f794.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-1.958894363783741e-05,-9.791267177024104e-06,-4.197107700464895e-05,-2.9241100109906217e-06,-6.520691597333484e-05,4.401085421378717e-06,6.960800139471356e-05,0.9583333333333334,-9.771288745424878e-05,False,True,True,False,too_small_to_submit,s3_q3_micro,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_q3_micro_e221f794.csv,s3_core:S3:k30:w0.018:cap0.015;q3_badnight:Q3:k18:w0.01:cap0.01,"Q3,S3",2,48,44,0.00033057624070771257,0.015,0.0037338520971430533,-0.011851961252620336,0,0,18,0,0,30,0,0.04272197038872201,0.23556746737278972,True,False,True
hitl/h004_hsjepa_sparse_routes/submission_h004_s2_anchor_top30_3b720084.csv,0.0681101766719186,0.9797766514642752,0.5943075028287519,0.9116664747923566,0.06479903466026303,0.04753181307981216,0.044411569311703286,0.056450694984026814,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.033467149384257676,0.6344545674750006,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.062248158950551,0.7393964208408154,1.1079228019276364,0.6967724900032776,0.16646410013458887,0.4651176561668065,0.17150973738557318,0.38310100670944497,-0.01264962033049761,-0.018140198877987245,-0.08595520573316387,-0.14651446757429776,0.014843502626937717,0.027569761940696283,0.1992031973833858,0.10059837131972431,2.1701709608781874,0.6556408970354629,0.09179147674659889,0.07262031927001374,submission_h004_s2_anchor_top30_3b720084.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s2_anchor_top30_3b720084.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-2.4576183216565254e-05,-5.334506744930592e-06,-6.447050981453348e-05,-5.410338327202286e-07,-9.003026859806143e-05,4.988593676034443e-05,0.00013991620535840586,0.9166666666666666,-0.0003570674390389883,False,True,True,False,too_small_to_submit,s2_anchor_top30,hitl/h004_hsjepa_sparse_routes/submission_h004_s2_anchor_top30_3b720084.csv,s2_anchor_badnight:S2:k30:w0.016:cap0.014,S2,1,30,30,0.0002274697279757103,0.014,0.003438165952553751,0.0064095928818530545,0,0,0,0,30,0,0,0.02939701583545193,0.20220378380212634,True,False,True
hitl/h004_hsjepa_sparse_routes/submission_h004_q3_badnight_top25_34c80262.csv,0.0681101766719186,0.9797766514642752,0.5943654158163869,0.9116664747923566,0.06480990256566596,0.047561557518886806,0.04442347394023061,0.05649001554950397,0.22242192333667532,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.06808356414682766,0.6084519093926003,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0621882736539603,0.7391417888126308,1.1073604707951714,0.6962182585470841,0.16637670959224252,0.464739585940051,0.17048884484091306,0.38071095740257227,-0.01264962033049761,-0.018134974165674608,-0.08702211173223157,-0.14829033359765842,0.013564510492938327,0.025186953791709488,0.19848066497612404,0.09880893291339486,2.1695487444491315,0.6555527049249325,0.09148476861488325,0.0726425104218587,submission_h004_q3_badnight_top25_34c80262.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_q3_badnight_top25_34c80262.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-3.1672607788282354e-05,-1.1779487477557696e-05,-8.181409189467091e-05,2.4454513540523264e-06,-0.00014746064026952132,9.432202968950499e-06,0.00015689284323847183,0.6805555555555556,-0.0010795998463007384,False,True,True,False,too_small_to_submit,q3_badnight_top25,hitl/h004_hsjepa_sparse_routes/submission_h004_q3_badnight_top25_34c80262.csv,q3_badnight:Q3:k25:w0.018:cap0.014,Q3,1,25,25,0.00019999999999999998,0.014,0.0034998025224345364,-0.011851961252620336,0,0,25,0,0,0,0,0.025846969701912807,0.1971868674870112,True,False,True
hitl/h004_hsjepa_sparse_routes/submission_h004_s4_home_top30_412d1a55.csv,0.0681101766719186,0.9797766514642752,0.5943147970668197,0.9116664747923566,0.06481016117747838,0.047570177796026084,0.04442679335032512,0.05646356977458457,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.041979999656777296,0.5653714081663793,1.0630725807381516,0.7395981547220382,1.1079684295585774,0.6964507749331074,0.16693423346167838,0.46619669569080474,0.17154283909494666,0.38298225332908903,-0.01264962033049761,-0.0181310764592612,-0.08616058883003187,-0.14679069633169076,0.014373642332575386,0.026683635621984596,0.1989552710405782,0.10014506188004872,2.171041010296729,0.6547692844428821,0.09164049412486469,0.07265157737867738,submission_h004_s4_home_top30_412d1a55.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s4_home_top30_412d1a55.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,-1.6442344934148966e-06,-5.4689551529871165e-06,-1.3294711290087073e-05,1.873257618162676e-05,-3.807635902089883e-05,5.354879855427041e-05,9.162515757516924e-05,0.7222222222222222,-0.0006049937818465856,False,True,True,False,too_small_to_submit,s4_home_top30,hitl/h004_hsjepa_sparse_routes/submission_h004_s4_home_top30_412d1a55.csv,s4_home_commute:S4:k30:w0.016:cap0.014,S4,1,30,30,0.0002385645861305059,0.014,0.003472703529489085,0.010474515396229234,0,0,0,0,0,0,30,0.030830858148323027,0.2097213269340082,True,False,True
hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_tail25_14432619.csv,0.0681101766719186,0.9797766514642752,0.5943209482435067,0.9116664747923566,0.06475873873306673,0.047499810356729004,0.044390592559139366,0.0564748484213272,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05471375588015555,0.6479606375082002,0.04142229484797425,0.5654989620215859,1.0621820804299473,0.7392301045989076,1.107762172255384,0.6965580944239262,0.16652714666704985,0.46521809316311347,0.17103133896539574,0.38197023741442954,-0.01264962033049761,-0.018137246760596172,-0.08649124971310938,-0.1474041860463309,0.01457251447117401,0.027062033996259168,0.19922905399747887,0.10008818395387188,2.1699442526853314,0.6557656456932945,0.09181298259580521,0.07258261001932291,submission_h004_s3_core_tail25_14432619.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_tail25_14432619.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,3.8299807656061615e-06,-4.208097129689685e-06,-6.6053282406307186e-06,2.037710974918232e-05,-8.459465775716707e-06,2.9125875853752975e-05,3.758534162946968e-05,0.5555555555555556,-0.0003312108249459156,False,False,True,False,below_selector_resolution,s3_core_tail25,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_tail25_14432619.csv,s3_core:S3:k25:w0.024:cap0.018,S3,1,25,25,0.00024759128781770453,0.018,0.004196151011449212,-0.003676805160165997,0,0,0,0,0,25,0,0.03199742257340877,0.15833761745014008,True,False,False
hitl/h004_hsjepa_sparse_routes/submission_h004_s3_coreplus_top35_53020041.csv,0.0681101766719186,0.9797766514642752,0.5943418526119862,0.9116664747923566,0.0648133477906668,0.04764325593672574,0.044526519312910996,0.056580417216166995,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05566524315655703,0.648106968087557,0.04142229484797425,0.5654989620215859,1.0621337520817071,0.7385846647361707,1.107466507369608,0.6957958196138945,0.16685187449472647,0.465739473519174,0.1716203453860745,0.38296845456961515,-0.01264962033049761,-0.018122235233107145,-0.08723659445401623,-0.1485514001822659,0.01457251447117401,0.02703963575287603,0.2002689019487251,0.10038268716421127,2.169600259451315,0.6563342420184133,0.09230682056936407,0.0727949136456596,submission_h004_s3_coreplus_top35_53020041.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_coreplus_top35_53020041.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,4.435066469533549e-06,-5.685331208735023e-06,-8.18104526465945e-06,2.5704574668525053e-05,-2.0602882866808964e-05,4.2269848720677625e-05,6.287273158748659e-05,0.5972222222222222,0.0007086371263003155,False,False,True,False,below_selector_resolution,s3_coreplus_top35,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_coreplus_top35_53020041.csv,s3_core_plus:S3:k35:w0.018:cap0.016,S3,1,35,35,0.0002780862492565124,0.016,0.003999941012541308,0.0005303095477398045,0,0,0,0,0,35,0,0.03593843429525804,0.18771722569017635,True,False,False
hitl/h004_hsjepa_sparse_routes/submission_h004_s3_q2_micro_eec39264.csv,0.0681101766719186,0.9797766514642752,0.594353916478601,0.9116664747923566,0.06489145932028915,0.04770791927430196,0.04458954818724848,0.05659769150956028,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.026278158481351364,0.5487278884977543,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.055569800392692555,0.6481240712705981,0.04142229484797425,0.5654989620215859,1.0617336665013428,0.7383464080892594,1.1069607452477608,0.6955156973147025,0.16687636781858026,0.4658330502194691,0.17178956346270427,0.38336680752632923,-0.011782741472053253,-0.016881231406450904,-0.08679388893826044,-0.14780553442833033,0.014678433916821311,0.02723764563130463,0.19914984605848712,0.10057321564817345,2.1686944117491036,0.6565452313183582,0.09182937203496488,0.07286696114389982,submission_h004_s3_q2_micro_eec39264.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_q2_micro_eec39264.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,1.1874103113515415e-05,1.0409451631464023e-05,-6.345835150906124e-06,2.5866977706749633e-05,-3.851654062258425e-05,4.274960736962557e-05,8.126614799220983e-05,0.1111111111111111,-0.00041041876393765886,False,False,True,False,below_selector_resolution,s3_q2_micro,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_q2_micro_eec39264.csv,s3_core:S3:k30:w0.018:cap0.015;q2_anchor_home:Q2:k18:w0.01:cap0.01,"Q2,S3",2,48,46,0.000328570615800821,0.015,0.0037338520971430533,-0.003676805160165997,0,18,0,0,0,30,0,0.042462773757712895,0.2321730313962426,True,False,False
hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_top50_15455f9d.csv,0.0681101766719186,0.9797766514642752,0.5943413649842535,0.9116664747923566,0.06478263200589131,0.047654214135958876,0.044543258368529355,0.056599391241284054,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05578241654588557,0.648103554693429,0.04142229484797425,0.5654989620215859,1.0609675042796167,0.7380770019259847,1.105968009059997,0.6951400225701273,0.16711392810560768,0.46666273288096793,0.17170964421981316,0.38332525523606936,-0.01264962033049761,-0.018129685817911707,-0.08741046668225311,-0.14890867521693854,0.01457251447117401,0.02705075254375033,0.20048742359383132,0.10042733658108059,2.166935513339614,0.656710557632636,0.09252117668805249,0.07281877149517799,submission_h004_s3_core_top50_15455f9d.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_top50_15455f9d.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,3.61968527801254e-06,-8.750058160908875e-06,-1.2827152495510181e-05,2.9396516618672844e-05,-2.2637191141623932e-05,4.764093657386814e-05,7.027812771549208e-05,0.5972222222222222,0.0009271587714065332,False,False,True,False,below_selector_resolution,s3_core_top50,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_top50_15455f9d.csv,s3_core:S3:k50:w0.018:cap0.016,S3,1,50,50,0.0003673225486491977,0.016,0.003879835881178517,-0.003676805160165997,0,0,0,0,0,50,0,0.04747087392882579,0.20691139933120173,True,False,False
hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_top35_9b076c27.csv,0.0681101766719186,0.9797766514642752,0.5943421985894934,0.9116664747923566,0.06482679000295455,0.047664174094782026,0.044547952801915466,0.05661545834346091,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.055815277579588284,0.6481093899301081,0.04142229484797425,0.5654989620215859,1.0617719625210549,0.738253523647413,1.1069647848773143,0.6954056560132642,0.16701484775988096,0.466144150815061,0.17180321446175387,0.38333521293159384,-0.01264962033049761,-0.01812028243652439,-0.0874040332706684,-0.14882048628807648,0.01457251447117401,0.027036722044516223,0.20052777530321697,0.10047412170205094,2.168736747398369,0.6566263871154329,0.09246293975112861,0.07283013807615503,submission_h004_s3_core_top35_9b076c27.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_top35_9b076c27.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,4.563070322915516e-06,-7.206710145354124e-06,-1.2322481298464443e-05,2.9475111692319806e-05,-2.3124923565205633e-05,4.809170170262672e-05,7.121662526783236e-05,0.5972222222222222,0.0009675104807921886,False,False,True,False,below_selector_resolution,s3_core_top35,hitl/h004_hsjepa_sparse_routes/submission_h004_s3_core_top35_9b076c27.csv,s3_core:S3:k35:w0.02:cap0.018,S3,1,35,35,0.00030046388546045664,0.018,0.004323703247042898,-0.003676805160165997,0,0,0,0,0,35,0,0.038830404720077115,0.18571142887845404,True,False,False
hitl/h004_hsjepa_sparse_routes/submission_h004_q2_anchor_top30_2bd535d2.csv,0.0681101766719186,0.9797766514642752,0.5943613304315896,0.9116664747923566,0.06493948068470169,0.04763593320662567,0.044503108260636116,0.05643248846662555,0.22745726994688592,0.052634323734430506,0.4951471199280472,0.02683342277810451,0.5488587243126742,0.0675490952086862,0.6082251320008355,0.035657151799797074,0.6601210606347063,0.03301601284580745,0.6346331809966811,0.05440945660965282,0.6480451331265972,0.04142229484797425,0.5654989620215859,1.0631047777452165,0.739794253148462,1.1088894674696086,0.6971934202865161,0.16604144577459382,0.46381231021244995,0.17119315446107583,0.38229131542923034,-0.010857532170265064,-0.015566078085805155,-0.08571156969933122,-0.14606000201053096,0.014894481955638736,0.027657030683056208,0.19706016105577295,0.10049105918617665,2.171994245214825,0.6552292335960719,0.09072775464262549,0.07272021584964564,submission_h004_q2_anchor_top30_2bd535d2.csv,hitl/h004_hsjepa_sparse_routes/submission_h004_q2_anchor_top30_2bd535d2.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,72,2.5118639866509352e-05,3.105889007590847e-05,7.602579380269147e-06,3.612631522958637e-05,-6.229538188912583e-05,4.342539124815043e-05,0.00010572077313727627,0.041666666666666664,-0.002500103766651829,False,False,True,False,below_selector_resolution,q2_anchor_top30,hitl/h004_hsjepa_sparse_routes/submission_h004_q2_anchor_top30_2bd535d2.csv,q2_anchor_home:Q2:k30:w0.016:cap0.014,Q2,1,30,30,0.00023194963080475713,0.014,0.0034449063224455956,0.006638792122361736,0,30,0,0,0,0,0,0.029975975398902233,0.2101582277201023,True,False,False
