target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,directional_policy_score,accepted,accept_reason,heldout_accept_rate,heldout_gain_sum,heldout_positive_subjects,heldout_negative_subjects,heldout_positive_gain_rate
Q1,directional_gain_mean,hold,0.0,0,0.626454728791775,0.023202026992287964,0.5555555555555556,8,5,3,11,16,-0.878640900961193,0.8872202015599091,1.5050956297529678,1.696417222135735,0.2673243658633315,0.046716280701084634,False,failed_counterfactual_directional_stress,1.0,-0.13728817685273942,6,4,0.4583333333333333
Q2,directional_action_health_score,hold,0.0,0,0.7963153817521003,0.04423974343067224,0.6111111111111112,7,5,2,10,8,-1.2392924399264247,1.28444915568508,2.035607821678525,1.5848099651658096,1.3811480047450537,1.4588546572729642,False,failed_counterfactual_directional_stress,1.0,-1.2298311919502056,6,4,0.32
Q3,directional_action_health_score,hold,0.0,0,0.21956145511514724,0.02439571723501636,0.6666666666666666,4,3,1,2,7,-0.2810494898512403,0.7823615730848634,0.5006109449663876,0.6398715915870856,0.5420957783454248,0.44834873250377727,False,failed_counterfactual_directional_stress,1.0,-0.18417880604835984,6,4,0.5454545454545454
S1,directional_health_only_score,hold,0.0,0,0.6596702443131865,0.16491756107829664,1.0,2,2,0,2,2,-0.14650139641399768,0.47566940821649717,0.8061716407271842,1.6948149845286278,1.8613118170205638,1.9964424448565732,False,failed_counterfactual_directional_stress,1.0,-1.0651670858300888,6,4,0.6
S2,directional_action_health_score,hold,0.0,0,0.04444536911736369,0.00634933844533767,0.5714285714285714,5,2,3,2,5,-0.11347593498702109,0.7196716827124938,0.15792130410438476,0.21943520621676835,-1.5283386538244248,-2.1095085460220693,False,failed_counterfactual_directional_stress,0.9,-0.6734199538341682,4,5,0.46153846153846156
S3,directional_action_health_score,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0,False,failed_counterfactual_directional_stress,0.0,0.0,0,0,0.0
S4,directional_gain_mean,hold,0.0,0,0.6798842307985429,0.16997105769963572,1.0,2,2,0,3,1,-0.02702705982635517,0.3282704397939327,0.706911290624898,2.1534418117837593,1.892647363695633,2.017098458056288,False,failed_counterfactual_directional_stress,1.0,-0.22574977983139988,6,4,0.6
