candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,h048_world_delta_vs_h012,h048_world_iqr,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable
h048_world_support_top68_a0.66_c68_e372d861,submission_h048_world_support_top68_a0.66_c68_e372d861.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top68_a0.66_c68_e372d861.csv,world_support_top68_a0.66,world_support_top68_a0.66,1,68,68,0.004853767061675848,0.048488496918805524,0.022001861896632103,0.2954686075418076,-0.00017484453657014596,0.0007721080806725929,-9.278734086547808e-08,-2.095150981038248e-05,-4.958505870044731e-05,0.0009191815368332012,-0.00024891367821163433,-0.00036326229678906706,0.00014841680576884784,-0.0002622116658396786,-0.0005443864184139325,0.0002628667721569336,0.75,12,-0.00022848771356971925,-0.00031193817558834903,0.00019597206601285223,-2.7703345700737583e-05,-0.0004978521552057745,0.0002936369468036699,0.5833333333333334,12,0.643972491909385,0.5743449122773028,0.5682030717393328,0.5987208377733577,0.006039893542169106,7.874023220707516e-05,0.030584396579934815,0.0,12,0.5796573792636952,0.5374740826992633,0.5978402508413014,0.0005576173220117053,-0.1295440503417671,0.03563916167012144,0.25,12,-1.4825892373209906,1.4825892373209906,0.02180278290177928,0.7941176470588235,0.0,1.4476537216828478,-0.00011071487360795208,-0.0007260677405269967,0.00234498378170036,-0.0001934264559393193,-0.0007252780695278261,0.000827520823168361,0.5833333333333334,12,-0.0005209876874318672,-0.0036890971229361076,0.0066279013472364074,-0.0005794815964795808,-0.005640276746916456,0.0065041566511677374,0.5833333333333334,12,0.9670711974110032,False,True
h048_world_support_top68_a0.78_c68_920ee614,submission_h048_world_support_top68_a0.78_c68_920ee614.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top68_a0.78_c68_920ee614.csv,world_support_top68_a0.78,world_support_top68_a0.78,1,68,68,0.005726725782290514,0.05640827282238181,0.026002200423292484,0.3491901725494082,-0.00019649169539275567,0.00091128905678404,3.6303401215754072e-06,-2.0145190681631757e-05,-4.644817117898201e-05,0.0010871818320065596,-0.0002391566484071699,-0.0004269916016497153,0.0001441885082674951,-0.00026520536657576987,-0.0006426328558949391,0.00029072667694589533,0.75,12,-0.00020540875651898702,-0.00037352551589126865,0.00011675486054215374,-7.7196797541269e-06,-0.0005875436480713203,0.00032666273234395677,0.5,12,0.912621359223301,0.5743640321980175,0.5682261109706574,0.5987190119100377,0.006059013462883733,0.00010177946353170376,0.030582570716614854,0.0,12,0.5796586818469683,0.5375797451713022,0.5978430359353585,0.0006592770944603421,-0.12954377483077223,0.03563837489693168,0.25,12,-1.4879197024793598,1.4879197024793598,0.0218811720952847,0.7794117647058824,0.0,0.9763754045307445,-0.0001367000637052737,-0.0007765504029455611,0.002591050433614401,-0.0001753424549978946,-0.0007757607319463904,0.0009752156887486245,0.5833333333333334,12,-0.0005983880575213107,-0.0035841624435614273,0.006625286901183526,-0.0006568819665690243,-0.005535342067541776,0.006501542205114856,0.5833333333333334,12,1.1275080906148867,False,True
h048_h042core_world_tail14_a0.58_0.46_c59_9c4800b4,submission_h048_h042core_world_tail14_a0.58_0.46_c59_9c4800b4.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail14_a0.58_0.46_c59_9c4800b4.csv,h042core_world_tail14_a0.58_0.46,h042core_world_tail14_a0.58_0.46,2,59,59,0.004115032761443687,0.04305671614590323,0.018563833468600584,0.25965423087007267,-0.00016110645890211685,0.0006830330650874829,-4.815337076466524e-07,-1.8697398183109258e-05,-5.402159671430196e-05,0.0008261455025630726,-0.00023558650229321427,-0.0003246702703384145,0.00019481689403921693,-0.0002337587851071396,-0.0004900010206420022,0.000224950517715278,0.75,12,-0.00022548608295368776,-0.00027969781784511447,0.00023766161077593237,-2.096210720548171e-05,-0.0004487263255314974,0.0002536658736528731,0.5833333333333334,12,0.6755258899676375,0.5742624551611004,0.5681908014708977,0.5986400573041367,0.0059574364259666335,6.646996377198678e-05,0.03050361611071385,0.0,12,0.5814382614547255,0.5374023241507748,0.597502470113244,0.0004872610900013563,-0.12782614708185794,0.035286220155415576,0.25,12,-1.2370281045260347,1.2370281045260347,0.020966578042814148,0.8135593220338984,0.0,1.5872168284789643,-0.0001179156026984143,-0.0005383061464702728,0.0018624723725636967,-0.00020399884953068315,-0.0005375164754711021,0.0006029746409781567,0.5833333333333334,12,-0.0002860940403732054,-0.003957433530931273,0.006958362078460275,-0.000344587949420919,-0.005908866743808214,0.006834617382391605,0.5833333333333334,12,1.1612459546925569,False,True
h048_h042core_world_tail14_a0.66_0.46_c59_dfb11d5d,submission_h048_h042core_world_tail14_a0.66_0.46_c59_dfb11d5d.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail14_a0.66_0.46_c59_dfb11d5d.csv,h042core_world_tail14_a0.66_0.46,h042core_world_tail14_a0.66_0.46,2,59,59,0.004638154085448798,0.048488496918805524,0.020945174373179214,0.2954686075418076,-0.00017735682422484543,0.0007737718446587508,1.6735676361646904e-06,-1.8242824013908657e-05,-5.520534893576207e-05,0.00092651373034905,-0.00023125470202726636,-0.0003679680876880587,0.0001356934116551953,-0.00024583121461067923,-0.0005561722984751468,0.00024409857182931217,0.75,12,-0.00021548192438655862,-0.00032215684189997387,0.0001839889429295138,-7.681194585377159e-06,-0.000509299901139674,0.0002717594740963246,0.5833333333333334,12,0.8240695792880259,0.5742735633502927,0.5682046014906011,0.5986493743122251,0.005968544615158888,8.02699834754228e-05,0.0305129331188022,0.0,12,0.5814440425352706,0.5374702640306509,0.5974999171051367,0.0005526031186085523,-0.12782069570047339,0.03528193718523179,0.25,12,-1.242664262459567,1.242664262459567,0.021062106143382497,0.8135593220338984,0.0,1.5522653721682846,-0.0001283418702674238,-0.0005590348463971543,0.002001211498862855,-0.0001955940054200198,-0.0005582451753979838,0.0006910402779148294,0.5833333333333334,12,-0.0003050663638673595,-0.0038933144152837797,0.006984938927366163,-0.0003635602729150731,-0.005844747628160721,0.006861194231297493,0.5833333333333334,12,1.1889158576051782,False,True
h048_world_support_top75_a0.78_c75_fe08a333,submission_h048_world_support_top75_a0.78_c75_fe08a333.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top75_a0.78_c75_fe08a333.csv,world_support_top75_a0.78,world_support_top75_a0.78,1,75,75,0.006137822940760151,0.05640827282238181,0.027895703933524942,0.3491901725494082,-0.00020492962845408233,0.0009219421887230121,4.4827787033670575e-06,-2.2451085289196298e-05,-4.9615576278694576e-05,0.0010795973961469406,-0.00026028319803873476,-0.00046653635131815326,0.00016010595238936443,-0.000300017909806034,-0.0006780843748293742,0.000309898914463709,0.75,12,-0.0002150700147070259,-0.0004106502001198395,8.910340652876359e-05,-2.613674742168049e-05,-0.0006209688080174529,0.0003466259489466756,0.5833333333333334,12,0.6704288025889967,0.5742984531643767,0.5682308453800374,0.598228497795735,0.005993434429242939,0.00010651387291169546,0.030092056602312036,0.0,12,0.5803404439227375,0.5376023268855868,0.5974330860264759,0.0006820792990216429,-0.12886411494018596,0.03520144602722483,0.25,12,-1.6636823362133246,1.6636823362133246,0.022182431149510996,0.7866666666666666,0.0,1.3340614886731392,-2.217625912315918e-05,-0.0009143755282210621,0.0027113810175025065,-0.00010825950595542803,-0.0009135858572218914,0.0010438849582293595,0.5833333333333334,12,-0.0006140040820725922,-0.0036819443720956615,0.006576519309170552,-0.0006724979911203058,-0.00563312399607601,0.006452774613101882,0.5833333333333334,12,1.2153721682847898,False,True
h048_h042core_world_tail20_a0.66_0.46_c65_5ff8e6ae,submission_h048_h042core_world_tail20_a0.66_0.46_c65_5ff8e6ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail20_a0.66_0.46_c65_5ff8e6ae.csv,h042core_world_tail20_a0.66_0.46,h042core_world_tail20_a0.66_0.46,2,65,65,0.0047406595647823645,0.048488496918805524,0.02142115001661393,0.2954686075418076,-0.00017814554377475683,0.0007795762232829972,1.0793712299756876e-06,-1.852701908899395e-05,-5.018007695567134e-05,0.0009253311726667884,-0.00024323061323276978,-0.0003709392164503356,0.00013519701596711073,-0.0002559459738106099,-0.0005581370932248217,0.00025736830138196843,0.75,12,-0.00022184216816702965,-0.0003230288921742748,0.0001835799481661749,-1.5987487677142885e-05,-0.0005109563496337,0.0002865048783804782,0.5833333333333334,12,0.7039239482200647,0.5742877854678707,0.5682072644507001,0.5985090492199836,0.00598276673273701,8.293294357433202e-05,0.0303726080265607,0.0,12,0.580533168062453,0.5374766539165268,0.5974610468548526,0.0005595156092155218,-0.1286426442187077,0.03524210996918447,0.25,12,-1.451896648436487,1.451896648436487,0.022336871514407497,0.8153846153846154,0.0,0.8836165048543689,-8.371996227086315e-05,-0.0006129854492090146,0.002143010839576371,-0.000169803209103132,-0.0006121957782098441,0.0007544940472518677,0.5833333333333334,12,-0.00033828876849964756,-0.0038527139780217563,0.00692802546439181,-0.00039678267754736114,-0.005804147190898697,0.00680428076832314,0.5833333333333334,12,1.2284789644012948,False,True
h048_world_support_top59_a0.66_c59_a7889560,submission_h048_world_support_top59_a0.66_c59_a7889560.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top59_a0.66_c59_a7889560.csv,world_support_top59_a0.66,world_support_top59_a0.66,1,59,59,0.004627025123592444,0.048488496918805524,0.020971514302091324,0.2954686075418076,-0.0001729877739414844,0.0007873194991010995,6.845294887568886e-07,-1.993428132719147e-05,-5.632433345829975e-05,0.0009144195680565869,-0.0002262866864508632,-0.0003449366069023886,0.00015273888491787961,-0.0002359983002970193,-0.0005366845682420033,0.0002443646706248565,0.75,12,-0.0002135892777825289,-0.00029800024149426624,0.00020061957289183269,-7.794462197096771e-06,-0.0004902192061637373,0.0002723005286620322,0.5833333333333334,12,0.8760113268608413,0.5743569309071945,0.5681996516538537,0.5992560692475524,0.006051912172060858,7.532014672785304e-05,0.03111962805412948,0.0,12,0.5822249938064769,0.5374626738309789,0.5981428945355957,0.0005454217971096464,-0.12726590724086773,0.03595070035785371,0.25,12,-1.2531867547042759,1.2531867547042759,0.02124045346956401,0.7966101694915254,0.0,1.0185679611650487,-0.00014439706585202966,-0.0005611617676677118,0.0021080970049068143,-0.00017900204281149322,-0.000560283753439807,0.0007236491684482416,0.5833333333333334,12,-0.00044349419712251276,-0.0037342710387274765,0.006791876824590435,-0.0005019881061702263,-0.005685450662707825,0.006668132128521765,0.5833333333333334,12,1.2301779935275081,False,True
h048_h042core_world_tail14_a0.66_0.34_c59_c6faa4f2,submission_h048_h042core_world_tail14_a0.66_0.34_c59_c6faa4f2.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail14_a0.66_0.34_c59_c6faa4f2.csv,h042core_world_tail14_a0.66_0.34,h042core_world_tail14_a0.66_0.34,2,59,59,0.004563101847953437,0.048488496918805524,0.020606275613943,0.2954686075418076,-0.0001767696483526922,0.0007817505053533567,1.8732446024817685e-06,-1.734275871710617e-05,-5.622986738159996e-05,0.000916139753357715,-0.00023128014624641206,-0.0003614452831016177,0.0001380307887787648,-0.00024581288178885177,-0.0005529971876108011,0.0002431016630678632,0.75,12,-0.00021529537818579855,-0.0003159411438407287,0.00018642125810300697,-4.643708866602925e-06,-0.0005061003429342178,0.0002708653868789216,0.5833333333333334,12,0.8677588996763753,0.5742709481211807,0.5682022431867795,0.5986698500487239,0.005965929386047009,7.791167965375268e-05,0.03053340885530095,0.0,12,0.5814539470921518,0.5374663919111494,0.5974912892837878,0.0005488173127344287,-0.1278102475959806,0.03527458897315442,0.25,12,-1.2358127652674238,1.2358127652674238,0.020945979072329226,0.7966101694915254,0.0,0.802831715210356,-0.00012284864026400333,-0.0005443280719639983,0.0019604859415696526,-0.0001986458385115483,-0.0005435384009648276,0.000675371560582787,0.5833333333333334,12,-0.00024928879434184866,-0.003908527413199309,0.007029476686979616,-0.00030778270338956224,-0.005859960626076251,0.006905731990910946,0.5833333333333334,12,1.2760517799352749,False,True
h048_world_support_top75_a0.66_c75_741e5e6e,submission_h048_world_support_top75_a0.66_c75_741e5e6e.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top75_a0.66_c75_741e5e6e.csv,world_support_top75_a0.66,world_support_top75_a0.66,1,75,75,0.005201732100657436,0.048488496918805524,0.023604057174521104,0.2954686075418076,-0.00018235333909370606,0.0007797917832209676,4.993997850883864e-07,-2.305137952840082e-05,-5.262079675879492e-05,0.0009139216740814264,-0.00026994258953668207,-0.000398683944914586,0.00013512430743960782,-0.0002924737945460016,-0.0005745420251202819,0.00027980264983221885,0.75,12,-0.00023898553909885902,-0.0003440204159458128,0.00017254409240437992,-4.5483778539789736e-05,-0.0005263280329788862,0.0003134561429858908,0.5833333333333334,12,0.5143608414239482,0.5742779404063223,0.5682061563504086,0.5982304608346598,0.005972921671188514,8.182484328288498e-05,0.030094019641236903,0.08333333333333333,12,0.5803390881163379,0.5374929161833345,0.5974301991535681,0.0005767681242540013,-0.12886437791237743,0.035202278737753195,0.25,12,-1.6594682953382485,1.6594682953382485,0.022126243937843317,0.8,0.0,1.3775080906148864,-1.252299045047603e-06,-0.0008700480474026131,0.0024618006917985504,-8.733554587731646e-05,-0.0008692583764034424,0.0008913241619314366,0.5833333333333334,12,-0.0005397729014738123,-0.00379136790221085,0.006574818102834408,-0.0005982668105215258,-0.005742547526191199,0.006451073406765738,0.5833333333333334,12,1.276537216828479,False,True
h048_h042core_world_tail10_a0.58_0.46_c55_a1fa81d9,submission_h048_h042core_world_tail10_a0.58_0.46_c55_a1fa81d9.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.58_0.46_c55_a1fa81d9.csv,h042core_world_tail10_a0.58_0.46,h042core_world_tail10_a0.58_0.46,2,55,55,0.00404257183872959,0.04305671614590323,0.018206214718215902,0.25965423087007267,-0.00016010623680792548,0.000689364706500551,-4.817741267273695e-07,-1.7832847652427712e-05,-5.250061285203258e-05,0.0008083629350798272,-0.0002237521258312376,-0.00031544826035533947,0.00019742718490759574,-0.00022817946520226236,-0.0004859206557429535,0.00021933098678827466,0.75,12,-0.0002201781661767821,-0.0002726117112841755,0.00024038586588440419,-1.0766723201454179e-05,-0.0004447045143825054,0.0002448553654344524,0.5833333333333334,12,0.7684870550161813,0.5742735339515559,0.5681910576823904,0.5988486239115053,0.00596851521642211,6.672617526461978e-05,0.030712182718082348,0.0,12,0.5816470891938601,0.5373994515441016,0.597690782385996,0.00048411452935404053,-0.1276805528162251,0.03548491239148225,0.25,12,-1.0805764276460952,1.0805764276460952,0.01964684413901992,0.8,0.0,1.3770226537216828,-0.00015618905353905442,-0.0004525297314022718,0.001788135063759386,-0.00020977976594636124,-0.0004517400604031012,0.0005682575517748227,0.5833333333333334,12,-0.00026142826837746973,-0.003968953210005228,0.007041800645541847,-0.0003199221774251833,-0.00592038642288217,0.006918055949473177,0.5833333333333334,12,1.2784789644012946,False,True
