particle,q_source,row_prior,subset_size,label_mode,mae,rmse,max_abs,spearman,mean_pred_delta,std_pred_delta,lofo_mae,lofo_max_abs,actual_mae,selection_mae,posterior_weight
3885,posterior_vector_mid,h048_support_identity_sharp,155,sample,0.0005969354912793611,0.0007651859870765552,0.002811626182678528,0.8917293233070426,0.009089970367369509,0.0011414530358848421,0.0002359834253384297,0.0006667566248320204,0.00043480609881327883,0.0005969354912793611,0.019073510604820702
6008,h041_route_public_q,h048_core_tail_prior,190,sample,0.0006147971337857097,0.0008020747223054756,0.0015427244897735747,0.9007518796980075,0.00881662293586961,0.0017617215082153998,0.0002257887456524714,0.0010278844599546678,0.0007206249258854097,0.0006147971337857097,0.017133954700973432
1641,h012posterior,uniform,155,sample,0.0006161608522461813,0.0009332031387824097,0.0026266397831103397,0.7233082706756955,0.009499152217170933,0.0019249521041238124,0.00018412305659426244,0.000741763301908064,0.0005452502162102454,0.0006161608522461813,0.016994242495375542
4028,posterior_vector_mid,h048_support_public,155,sample,0.0006202148481739944,0.0008100476977718161,0.0021234109456255146,0.8015037593973922,0.009512423445334968,0.0018338785933519086,0.00023711684283443633,0.0007945367865239104,0.000611094910258379,0.0006202148481739944,0.01658560399386408
4701,h041_route_public_q,uniform,125,sample,0.0006233190101580265,0.0007773169737711185,0.002322209054409304,0.9007518796980076,0.009528344277156594,0.0017231362823512686,0.00026027868791218925,0.0010440930671585316,0.0005619080832893544,0.0006233190101580265,0.016279362728565967
3022,h012posterior,h048_public_core_tail,125,sample,0.0006233284374785014,0.0008228231603163071,0.0014079713035605405,0.8721804511266182,0.009766292436902243,0.0014052669737111656,0.0002937640421115202,0.0008033954284164622,0.0007132710983078262,0.0006233284374785014,0.016278441341558626
5724,h041_route_public_q,h048_support_public_not_private,190,sample,0.0006273948159973728,0.0008941441898069542,0.0018793160414069063,0.9203007518784317,0.01007035958326718,0.0018683384613952113,0.00014547990025508324,0.0006380370521731002,0.0007388093264610587,0.0006273948159973728,0.015885833736885926
900,h012,h048_support_public,95,sample,0.0006302772013091332,0.0008098562077458088,0.0027157448043412247,0.8586466165401708,0.009573784389640242,0.002000784393633822,0.00023484740687722158,0.0007174443995287307,0.0005181936658878202,0.0006302772013091332,0.015613288648734692
2645,h012posterior,h048_support_public_not_private,190,sample,0.0006323056666951171,0.0008401860291297874,0.002728237492241192,0.9308270676678908,0.009260036610044193,0.001314673951701127,0.00023568317155583845,0.0007243326550963394,0.0005190813697688063,0.0006323056666951171,0.015424294292914038
3020,h012posterior,h048_public_core_tail,125,sample,0.000638925257322059,0.0008425108315620295,0.002404566052521255,0.7488721804500964,0.009102123349203264,0.0011436957615996268,0.0002937640421115202,0.0008033954284164622,0.0005516121462837612,0.000638925257322059,0.014823309263656166
6001,h041_route_public_q,h048_core_tail_prior,190,sample,0.0006528852273154766,0.0009060484296870289,0.0024078936513447745,0.843609022555229,0.009943486439877856,0.0020036396666829807,0.0002257887456524714,0.0010278844599546678,0.0006274925746789616,0.0006528852273154766,0.013631557978487314
9008,h048_q2_support_phase_q,h048_core_tail_prior,75,sample,0.0006542508120812765,0.0008406836963374347,0.002376425668872934,0.8902255639085483,0.009486019261303894,0.0018923335192500374,0.0003138799807735659,0.0020930601910658358,0.0005717958701923615,0.0006542508120812765,0.01352025321698865
5865,h041_route_public_q,h048_support_q2regime,190,sample,0.0006581432207422801,0.0008732979015358452,0.0016047649745147621,0.8796992481190891,0.009100278125872796,0.0020782446192517397,0.0003112192519698286,0.00199664874888982,0.0007296219375812864,0.0006581432207422801,0.013207956624253326
5422,h041_route_public_q,h048_support_identity_sharp,155,sample,0.0006618332796060267,0.0007954452498756289,0.00218466318842238,0.8541353383446882,0.009556810471339104,0.001059439697041906,0.0002878435717930059,0.0009141615294795333,0.0006422815451585509,0.0006618332796060267,0.012918558491776148
8807,h048_q2_support_phase_q,h048_support_public_not_private,190,sample,0.0006676782313998602,0.0009075347901032842,0.0021405227159097297,0.8090225563898631,0.00961099718421914,0.0015038871270195628,0.00026415750965223664,0.0014114246687134454,0.0006793194348866102,0.0006676782313998602,0.012473080945106423
2223,h012posterior,h048_support_identity,190,sample,0.0006751003984455221,0.000861820144042267,0.001644699925798819,0.9022556390965016,0.010105208540211515,0.001230915387902786,0.00028736908481442544,0.002005751424180722,0.0007719810646849202,0.0006751003984455221,0.011929464354378281
11160,h048_q2_public_soft_q,h041_public_not_private,155,sample,0.0006774977277949675,0.0009256106130517361,0.0017331060240502218,0.8842105263145718,0.008680591271732535,0.0014431865842078244,0.000193846643227204,0.0008449269092390809,0.0008279334633915534,0.0006774977277949675,0.011758991331769726
5860,h041_route_public_q,h048_support_q2regime,190,sample,0.0006850576206529387,0.0007927789593046245,0.002148609377937533,0.9263157894724083,0.00994381381816951,0.0013899050535130556,0.0003112192519698286,0.00199664874888982,0.000676794936751251,0.0006850576206529387,0.011237201347470731
4469,posterior_vector_mid,h048_core_tail_prior,190,sample,0.0006866569218942334,0.0009106260090130351,0.002957275838346379,0.9203007518784317,0.00912822789255968,0.0011374603670989863,0.00028392727968659583,0.0021953210516154186,0.0005443018688051712,0.0006866569218942334,0.01112981878234364
11163,h048_q2_public_soft_q,h041_public_not_private,155,sample,0.0006907105803780013,0.0009070703893964254,0.0026812888586623743,0.6917293233073178,0.009096883212224235,0.0018657257747065569,0.000193846643227204,0.0008449269092390809,0.0006709999424719738,0.0006907105803780013,0.010862216475921598
3761,posterior_vector_mid,h048_support_identity,190,sample,0.0007009460899090621,0.0009013817831525678,0.002233052844887954,0.8947368421040309,0.008906486102663683,0.0013709634860148417,0.00028434838837895787,0.0007486049430085618,0.0007107469573774283,0.0007009460899090621,0.01021480445374511
4607,posterior_vector_mid,h048_public_core_tail,190,sample,0.0007088091732581835,0.0010049499433376168,0.003272177822312967,0.7834586466154623,0.009317910173953607,0.0014467710602790898,0.000184273161463431,0.0009161999276938899,0.0005991684416745826,0.0007088091732581835,0.009743782944234093
4146,posterior_vector_mid,h048_support_public_not_private,125,sample,0.0007096997186472017,0.0009973516869203163,0.003060649889075416,0.8661654135326415,0.009526866666564052,0.002111990001869343,0.00028015750628119487,0.00138168461418893,0.000571490148755396,0.0007096997186472017,0.00969182501157327
391,h012,h041_public_not_private,155,temperature_sample,0.000714782583461523,0.0009583511288219273,0.002630669325968775,0.8601503759386652,0.009682418808578907,0.0011219778193907268,0.00021489600627294935,0.0009737773680761203,0.0007116445547710092,0.000714782583461523,0.00940052998743445
4325,posterior_vector_mid,h048_support_q2regime,190,sample,0.0007211918907820182,0.0009816148849150727,0.0023908129011081334,0.7263157894726838,0.009102654091414527,0.0016137381724954454,0.00030227281524602463,0.0007292366879258268,0.0007062440978417605,0.0007211918907820182,0.009045665110807464
784,h012,h048_support_identity_sharp,125,sample,0.0007311588852848996,0.0008900753577813545,0.0029804588766585375,0.8481203007507115,0.008875067966824024,0.001545913379053363,0.0002607681069124727,0.0009524027769659341,0.0006423483019082812,0.0007311588852848996,0.008520248144868058
3882,posterior_vector_mid,h048_support_identity_sharp,155,sample,0.0007338019864175911,0.0009517756106070712,0.0022346319494784984,0.7233082706756956,0.009917931425036764,0.001834628171083304,0.0002359834253384297,0.0006667566248320204,0.000808971326617573,0.0007338019864175911,0.008386109649336873
5943,h041_route_public_q,h048_core_tail_prior,95,sample,0.0007373128278773363,0.0009225989670929776,0.002462551828880853,0.6496240601494812,0.009514852138000556,0.0008718405061767982,0.0002601003984661414,0.0009569244203674349,0.0007542682568694561,0.0007373128278773363,0.00821119291607785
4189,posterior_vector_mid,h048_support_public_not_private,190,sample,0.0007398049890144019,0.0009374072832881122,0.003319029726226051,0.921804511276926,0.009412093598210118,0.0018923920557721216,0.00028770023561030015,0.0012078065393952113,0.0005741844747305438,0.0007398049890144019,0.008089247337330081
11729,h048_q2_public_soft_q,h048_support_public,155,sample,0.0007446490937734562,0.0010340337568673123,0.001482406326879659,0.9187969924799375,0.010293906249598438,0.0012296027666835456,0.00025832089089635417,0.0006677368620961917,0.0009581663895093763,0.0007446490937734562,0.00785737426667822
8808,h048_q2_support_phase_q,h048_support_public_not_private,190,sample,0.0007491112076376666,0.0009345291052497011,0.0022104469218299262,0.9503759398483151,0.0100942591745524,0.001317447956433323,0.00026415750965223664,0.0014114246687134454,0.0008224743495900463,0.0007491112076376666,0.007649671419637254
1642,h012posterior,uniform,155,sample,0.0007516165409322639,0.0010275942240293475,0.003112658546657418,0.7518796992470848,0.008784913022183894,0.0012510524359516586,0.00018412305659426244,0.000741763301908064,0.0007122767783859661,0.0007516165409322639,0.007535469120986588
1643,h012posterior,uniform,155,sample,0.0007594678048926597,0.0010532417369545591,0.002694361976549136,0.8751879699236067,0.009393749509097157,0.0023159754708832647,0.00018412305659426244,0.000741763301908064,0.0008078170110229352,0.0007594678048926597,0.007188506280455193
11724,h048_q2_public_soft_q,h048_support_public,155,sample,0.0007642759233391081,0.0011215801796041248,0.0024456637477481384,0.9218045112769259,0.010036432836840666,0.002134167239020768,0.00025832089089635417,0.0006677368620961917,0.0008106684808147687,0.0007642759233391081,0.006983961135441816
7887,h048_q2_support_phase_q,h041_public_route,75,sample,0.0007714744907943425,0.0010645697788920008,0.00186035471704514,0.8977443609010193,0.010303834580366038,0.0014109467008327735,0.00027768702289333104,0.0007686516309346192,0.0009229191353660822,0.0007714744907943425,0.006688550920979478
5708,h041_route_public_q,h048_support_public_not_private,155,sample,0.0007717295083616315,0.0009560318784813375,0.0022588585475814445,0.8962406015025252,0.008947269045979606,0.0017616071915404544,0.0003038223152669695,0.0009974582426068163,0.0008276753342346896,0.0007717295083616315,0.0066783180284796595
8806,h048_q2_support_phase_q,h048_support_public_not_private,190,sample,0.0007877531689086953,0.0010041584386421584,0.001980177609753258,0.9278195488709027,0.008549056105241253,0.0014887560555835874,0.00026415750965223664,0.0014114246687134454,0.0009410683735875376,0.0007877531689086953,0.006065777687148563
3889,posterior_vector_mid,h048_support_identity_sharp,155,sample,0.0007943315028660766,0.001123612528033031,0.0029569265612428893,0.8962406015025252,0.009320311708692752,0.0023298534830365793,0.0002359834253384297,0.0006667566248320204,0.0007864714329099699,0.0007943315028660766,0.005830877665541351
4144,posterior_vector_mid,h048_support_public_not_private,125,sample,0.0007985400799399615,0.0011948614319954533,0.0033647595289058065,0.807518796991369,0.009666100751643739,0.0023979481394652766,0.00028015750628119487,0.00138168461418893,0.0006838543743510131,0.0007985400799399615,0.005685391170286311
4187,posterior_vector_mid,h048_support_public_not_private,190,sample,0.000799701786945347,0.0010571679837376403,0.0017196468976507801,0.8691729323296301,0.010044883548231501,0.0009391616335537676,0.00028770023561030015,0.0012078065393952113,0.0009969442454776055,0.000799701786945347,0.005645875258554028
3028,h012posterior,h048_public_core_tail,125,sample,0.0008001530340503312,0.0011070253810028024,0.00299199473501386,0.8812030075175833,0.010091412945029332,0.0021715329403998195,0.0002937640421115202,0.0008033954284164622,0.0007486985087433991,0.0008001530340503312,0.005630600081761477
9500,h048_q2_coretail_q,h041_public_route,190,sample,0.0008107484108642957,0.0010305322769652223,0.0025535851290721667,0.8150375939838399,0.009978038677506528,0.0016370587283924536,0.00026720675324707585,0.0015556471038294176,0.0008727910225445968,0.0008107484108642957,0.0052835759689914275
11545,h048_q2_public_soft_q,h048_support_identity_sharp,95,sample,0.000812084499055452,0.0009724490544105196,0.0034135181634997493,0.6330827067660453,0.009567508824306977,0.0013974224031336182,0.0002787433132537768,0.0014786858311355983,0.0007015581224404651,0.000812084499055452,0.005241362497350404
1646,h012posterior,uniform,155,sample,0.0008164725642266794,0.0012401258446172946,0.003416895436540077,0.6631578947359288,0.009134858941663807,0.0015794188574017472,0.00018412305659426244,0.000741763301908064,0.0007784928058977923,0.0008164725642266794,0.005105080735973244
4461,posterior_vector_mid,h048_core_tail_prior,190,sample,0.0008188713521353641,0.0010513435111611843,0.004259739802286399,0.9248120300739142,0.00941165571651217,0.0020916538980823096,0.00028392727968659583,0.0021953210516154186,0.0005480865492804188,0.0008188713521353641,0.005032084648269527
11306,h048_q2_public_soft_q,h041_memory_disagree_public,155,sample,0.0008257149698080624,0.0010722964638130452,0.0032018207511851178,0.7127819548862362,0.008856107128470393,0.0019416669675872316,0.0002691738949536399,0.0013934717828440052,0.0007754746434753218,0.0008257149698080624,0.0048295166692231975
2444,h012posterior,h048_support_public,95,sample,0.000827701896085867,0.0012173566784346777,0.0024112604520846424,0.8586466165401707,0.010163268118890399,0.0020500733252857466,0.00031495879445507687,0.0016284409707873065,0.0008978682865086029,0.000827701896085867,0.004772246783860959
1640,h012posterior,uniform,155,sample,0.0008309205943266916,0.0012201802525000237,0.004091582798936535,0.9127819548859609,0.009375926538025173,0.0015013200819308705,0.00018412305659426244,0.000741763301908064,0.0006765299094754198,0.0008309205943266916,0.004680910707940394
3765,posterior_vector_mid,h048_support_identity,190,sample,0.0008350524132552499,0.0011356547620905515,0.003100910346476804,0.781954887216968,0.009654096128324564,0.0015977756748221847,0.00028434838837895787,0.0007486049430085618,0.0008017480596607028,0.0008350524132552499,0.0045662209178462965
4605,posterior_vector_mid,h048_public_core_tail,190,sample,0.0008379025522749267,0.0011811272149569304,0.002886879392374887,0.7157894736832247,0.008499060048145872,0.0014872261746765004,0.000184273161463431,0.0009161999276938899,0.0009215207916948735,0.0008379025522749267,0.004488749555501366
9509,h048_q2_coretail_q,h041_public_route,190,sample,0.000839653360048245,0.0012081223892193614,0.00397129416615113,0.6962406015028004,0.008850639155541542,0.001172054808614066,0.00026720675324707585,0.0015556471038294176,0.0006557411099985444,0.000839653360048245,0.004441812916477891
2227,h012posterior,h048_support_identity,190,sample,0.0008399460260478287,0.0011016072378203401,0.004210906041310323,0.6255639097735745,0.008900851481305937,0.0014376195446208862,0.00028736908481442544,0.002005751424180722,0.0005954907109371437,0.0008399460260478287,0.004434014979158364
4024,posterior_vector_mid,h048_support_public,155,sample,0.0008600395177476169,0.0011667720735362807,0.002133525722068458,0.8812030075175834,0.00835246160818446,0.0016814065302222833,0.00023711684283443633,0.0007945367865239104,0.00107035104858401,0.0008600395177476169,0.0039301103058316435
4026,posterior_vector_mid,h048_support_public,155,sample,0.0008621674039131512,0.0012043978886533174,0.002122630550233968,0.46165413533770994,0.009971446943685512,0.0014325581156734801,0.00023711684283443633,0.0007945367865239104,0.0010765383627166704,0.0008621674039131512,0.0038802206361620104
3760,posterior_vector_mid,h048_support_identity,190,sample,0.000863220694114715,0.001137506964507391,0.002442450045496274,0.9052631578934901,0.010204388774042042,0.001938432305922047,0.00028434838837895787,0.0007486049430085618,0.0009825448115020838,0.000863220694114715,0.0038557603968948323
5690,h041_route_public_q,h048_support_public_not_private,125,temperature_sample,0.0008640228149689891,0.0012162650629383783,0.0032597320142172745,0.9172932330814434,0.008888388229509827,0.0013627816400300552,0.00028154200660936445,0.0009769810872163175,0.0008289685596840447,0.0008640228149689891,0.0038372364626227595
11720,h048_q2_public_soft_q,h048_support_public,155,sample,0.0008643707664368714,0.0012923080619415793,0.003204456014482682,0.9503759398483151,0.010228751582985597,0.002261000827847165,0.00025832089089635417,0.0006677368620961917,0.0008572369739384396,0.0008643707664368714,0.0038292286779206606
5864,h041_route_public_q,h048_support_q2regime,190,sample,0.0008717330269657762,0.0012240173008593268,0.004065695674361556,0.6240601503750803,0.00882311346641863,0.0011787700233612214,0.0003112192519698286,0.00199664874888982,0.0006671156611174724,0.0008717330269657762,0.0036636561630497247
4703,h041_route_public_q,uniform,125,sample,0.0008759905035275081,0.001173184506428237,0.004042336414971762,0.8766917293221008,0.009257029726254303,0.0016299387270567527,0.00026027868791218925,0.0010440930671585316,0.0007170210781224999,0.0008759905035275081,0.003571195509297483
8440,h048_q2_support_phase_q,h048_support_identity_sharp,75,sample,0.0008774021892394143,0.0013425625187460574,0.001964780788007499,0.5533834586458544,0.010343327718664332,0.0012308518154335423,0.00017113039976196024,0.000759634890885515,0.001184412612555999,0.0008774021892394143,0.003541055650595799
4329,posterior_vector_mid,h048_support_q2regime,190,sample,0.0008784358525157658,0.0011643917446435257,0.002761555200006297,0.9127819548859609,0.010283442628091641,0.0017464795524773683,0.00030227281524602463,0.0007292366879258268,0.000937339736003167,0.0008784358525157658,0.003519148109441769
3769,posterior_vector_mid,h048_support_identity,190,sample,0.0008832948060235209,0.0012332775877655867,0.0035009968870988745,0.6150375939841153,0.008862600247346548,0.0017793828263476966,0.00028434838837895787,0.0007486049430085618,0.0008175821725569796,0.0008832948060235209,0.003417969269364724
6005,h041_route_public_q,h048_core_tail_prior,190,sample,0.0008956074706985118,0.0013582548437199215,0.0030668000194145895,0.781954887216968,0.009032647968629948,0.0015306980575319944,0.0002257887456524714,0.0010278844599546678,0.0009675533565559879,0.0008956074706985118,0.0031744150981771234
684,h012,h048_support_identity,190,sample,0.0009016187444566362,0.0011760235808949474,0.003385563539245809,0.8541353383446884,0.009820402479819555,0.00130964649406135,0.00026795041935880347,0.0013226827926838079,0.0008870023676455962,0.0009016187444566362,0.0030618910101322394
4321,posterior_vector_mid,h048_support_q2regime,190,sample,0.0009052960364961272,0.001310384433840226,0.0039404544945478275,0.8345864661642639,0.00953382528288976,0.0017492928769765393,0.00030227281524602463,0.0007292366879258268,0.0007622825331689519,0.0009052960364961272,0.002995031802031171
4025,posterior_vector_mid,h048_support_public,155,sample,0.0009056752585121022,0.0013743494509525472,0.004229831450212426,0.9533834586453035,0.00996398022990347,0.0025306537468165287,0.00023711684283443633,0.0007945367865239104,0.0007549763715649496,0.0009056752585121022,0.002988220511890542
5725,h041_route_public_q,h048_support_public_not_private,190,sample,0.0009058676846194041,0.0011658799383136703,0.0032165888309717613,0.8616541353371592,0.008493704045681335,0.0014631655137869444,0.00014547990025508324,0.0006380370521731002,0.0010171662296640312,0.0009058676846194041,0.0029847702306606276
392,h012,h041_public_not_private,155,temperature_sample,0.0009108752927766248,0.0012071223207156465,0.0022952470925492654,0.7593984962395556,0.010421882972642817,0.0016732488647600552,0.00021489600627294935,0.0009737773680761203,0.0011532501944961106,0.0009108752927766248,0.0028963691033203685
11541,h048_q2_public_soft_q,h048_support_identity_sharp,95,sample,0.0009141116211680608,0.0012144098484230988,0.0037817204246319335,0.7248120300741897,0.009784154718597657,0.00190195953271804,0.0002787433132537768,0.0014786858311355983,0.0008269559993623699,0.0009141116211680608,0.002840634775051785
7883,h048_q2_support_phase_q,h041_public_route,75,sample,0.0009161317109493343,0.0012054903845886017,0.0035382873005732896,0.6571428571419522,0.009600935697157437,0.001588230115007664,0.00027768702289333104,0.0007686516309346192,0.000878426754216422,0.0009161317109493343,0.002806390828312882
5701,h041_route_public_q,h048_support_public_not_private,155,sample,0.0009176653185401225,0.0011709062579006895,0.0026341284229278797,0.6496240601494812,0.010066782601871794,0.0017591655530356245,0.0003038223152669695,0.0009974582426068163,0.0010361538393190116,0.0009176653185401225,0.0027806695084263374
2304,h012posterior,h048_support_identity_sharp,95,sample,0.0009181995616606551,0.0011730626001520321,0.0033050251161748194,0.8766917293221008,0.009059027702951642,0.0020734670288661563,0.00029227165333055186,0.001200554828273458,0.0009166035034183912,0.0009181995616606551,0.002771764779540817
2221,h012posterior,h048_support_identity,190,sample,0.0009185857103247974,0.0013238234644066904,0.003455205897045558,0.5729323308262785,0.008492185559456472,0.0009823633109494216,0.00028736908481442544,0.002005751424180722,0.0008920478238283846,0.0009185857103247974,0.0027653462391090547
2224,h012posterior,h048_support_identity,190,sample,0.0009202312209285759,0.0011440109634685285,0.002916696850741125,0.8812030075175835,0.009775711283312899,0.000774416001861321,0.00028736908481442544,0.002005751424180722,0.000998771699278811,0.0009202312209285759,0.002738160860120879
11169,h048_q2_public_soft_q,h041_public_not_private,155,sample,0.0009246556335646442,0.0012473681029875885,0.002849672942930573,0.9563909774422918,0.010469428165856203,0.0018406483852835983,0.000193846643227204,0.0008449269092390809,0.0010885127208562489,0.0009246556335646442,0.00266638343473352
4707,h041_route_public_q,uniform,125,sample,0.00092471958637858,0.0013094413630942792,0.0037334655040927294,0.621052631578092,0.008683362644954885,0.0013646294491963832,0.00026027868791218925,0.0010440930671585316,0.0008701291049282214,0.00092471958637858,0.0026653598410654317
11728,h048_q2_public_soft_q,h048_support_public,155,sample,0.0009264933772103316,0.0012373380797852523,0.003652075519403308,0.6390977443600221,0.009267017434208413,0.0006107741700010514,0.00025832089089635417,0.0006677368620961917,0.0008906228590949732,0.0009264933772103316,0.0026371255757185433
9860,h048_q2_coretail_q,h048_support_identity,95,sample,0.0009289591217774524,0.0012885183133615494,0.0024561498934171228,0.948872180449821,0.010565087671778989,0.0014013340464336806,0.00017782782765958256,0.0008960576108953573,0.0011841722267790361,0.0009289591217774524,0.0025983733247515206
4185,posterior_vector_mid,h048_support_public_not_private,190,sample,0.0009360753514060833,0.0014463063048292045,0.003877912858811996,0.8586466165401707,0.009921354481825764,0.0026163916933260307,0.00028770023561030015,0.0012078065393952113,0.000844149953832634,0.0009360753514060833,0.002489696811949968
5426,h041_route_public_q,h048_support_identity_sharp,155,sample,0.0009374199810708284,0.0012910661108601394,0.0023153980295149094,0.842105263156735,0.00847109408740206,0.0016904848489039987,0.0002878435717930059,0.0009141615294795333,0.001147114655457683,0.0009374199810708284,0.0024696785660829794
2640,h012posterior,h048_support_public_not_private,190,sample,0.0009381191226704251,0.001194956629006527,0.0035123162000908342,0.8090225563898633,0.008597878805819121,0.0014953646541445845,0.00023568317155583845,0.0007243326550963394,0.0009563998028271597,0.0009381191226704251,0.002459333741836036
5381,h041_route_public_q,h048_support_identity_sharp,95,sample,0.0009397712132279161,0.001381520908724685,0.004072627435787797,0.7473684210516023,0.009307672734469977,0.0019065316407400634,0.0002843786592112798,0.001210894309407887,0.0008162395752862499,0.0009397712132279161,0.002435060490983918
5727,h041_route_public_q,h048_support_public_not_private,190,sample,0.0009430706350747802,0.0012248175315471748,0.003609704709025125,0.94135338345735,0.010366362487449364,0.0019059231527826777,0.00014547990025508324,0.0006380370521731002,0.0010131111578371844,0.0009430706350747802,0.002387298557989962
10461,h048_q2_coretail_q,h048_support_q2regime,155,sample,0.0009488565887501792,0.0012714989054539137,0.00400131508527809,0.8045112781943808,0.010003490828045091,0.0021657369222057364,0.0002806972661934453,0.0010435522976290097,0.0008501156135939634,0.0009488565887501792,0.002305792669352847
11302,h048_q2_public_soft_q,h041_memory_disagree_public,155,sample,0.0009505430120748909,0.0012762575741137527,0.0029077855746043888,0.8315789473672756,0.008308841647822899,0.0015014237895869193,0.0002691738949536399,0.0013934717828440052,0.0010720737971770555,0.0009505430120748909,0.002282564296112812
8448,h048_q2_support_phase_q,h048_support_identity_sharp,75,sample,0.000951661840067567,0.001382223461021046,0.00418753640669672,0.8661654135326414,0.00949410398116262,0.001911028670051465,0.00017113039976196024,0.000759634890885515,0.0008997666297852885,0.000951661840067567,0.0022672831042176134
4600,posterior_vector_mid,h048_public_core_tail,190,sample,0.0009546466731124067,0.0012988697561232905,0.0026910672427650955,0.8781954887205949,0.00819723054600035,0.0015246609498178662,0.000184273161463431,0.0009161999276938899,0.0011836848989996026,0.0009546466731124067,0.0022270142812416357
4180,posterior_vector_mid,h048_support_public_not_private,190,sample,0.0009581768300807454,0.0013756990738863454,0.003850739151491575,0.6075187969916445,0.00900128360985369,0.0008769882736935138,0.00028770023561030015,0.0012078065393952113,0.0008918785103839881,0.0009581768300807454,0.0021803105553722443
11860,h048_q2_public_soft_q,h048_support_public_not_private,155,sample,0.0009593062896918634,0.001365210165119431,0.0028259224790034773,0.8466165413522173,0.010416404005017381,0.0017027037889992271,0.0002972564695027346,0.001235052081899812,0.0010841472757316857,0.0009593062896918634,0.0021655756923250843
396,h012,h041_public_not_private,155,temperature_sample,0.0009680200141852695,0.0013514475824727837,0.0024074937958599805,0.6902255639088238,0.010389103462584311,0.001790469369998964,0.00021489600627294935,0.0009737773680761203,0.0012415579850299052,0.0009680200141852695,0.002055194470050661
11408,h048_q2_public_soft_q,h048_support_identity,95,sample,0.0009682829976473413,0.001485124196196426,0.004318986981385464,0.2120300751876779,0.008851881018976895,0.0015846890183946682,0.0002276466460542804,0.0011541248590212078,0.0008651511038618619,0.0009682829976473413,0.00205195206509918
4704,h041_route_public_q,uniform,125,sample,0.0009707010657403092,0.0014094950367476522,0.0038406844743439604,0.7187969924802131,0.009597512987267038,0.0021281277151818747,0.00026027868791218925,0.0010440930671585316,0.0009379359940370792,0.0009707010657403092,0.002022377676111772
6007,h041_route_public_q,h048_core_tail_prior,190,sample,0.0009712155809363574,0.001332071318818482,0.0026512752939205544,0.7834586466154623,0.010421810855219838,0.0014314195622928778,0.0002257887456524714,0.0010278844599546678,0.0011928621696083899,0.0009712155809363574,0.0020161400611461142
