particle,q_source,row_prior,subset_size,label_mode,mae,rmse,max_abs,spearman,mean_pred_delta,std_pred_delta
6442,h041_route_private_tempered_q,h041_public_not_private,45,sample,0.001546097606816069,0.0017918404948975859,0.004411290863192818,0.26015037593949136,0.009932728384909686,0.0008423491939190435
747,h012,h048_support_identity_sharp,75,sample,0.0015468101023792733,0.0022417206074526923,0.00646549043413609,0.12180451127802773,0.007840450410178144,0.001240950702303376
5847,h041_route_public_q,h048_support_q2regime,155,sample,0.0015468619873405785,0.0017315197889075317,0.003984475637115967,0.9007518796980075,0.010885668352114795,0.0018115561803780584
11847,h048_q2_public_soft_q,h048_support_public_not_private,125,sample,0.0015468938642778725,0.0017938623898812597,0.004039892876052986,0.7518796992470848,0.008359997586471147,0.0020203500266166344
3188,posterior_vector_mid,uniform,155,sample,0.0015471703692193331,0.001835585300996951,0.004426942730954262,0.9443609022543384,0.010928085814219288,0.002322680093291398
9290,h048_q2_coretail_q,uniform,75,temperature_sample,0.0015472922157349293,0.0016951467630163682,0.003003725620886742,0.6045112781946561,0.01070913429186941,0.001695958706253511
4856,h041_route_public_q,h041_public_route,125,temperature_sample,0.0015474896740793195,0.0017817962846155392,0.003646623039794225,0.6180451127811036,0.010114402300501053,0.0012409654421276738
287,h012,h041_public_not_private,45,sample,0.0015479707925274157,0.0021066080287528354,0.005052281932924344,0.6255639097735746,0.01056671254992612,0.0023697604043016896
9913,h048_q2_coretail_q,h048_support_identity,155,temperature_sample,0.0015480869797515192,0.001666053177802808,0.003127969887699363,0.7503759398485906,0.010825171920672182,0.001908018199268379
5332,h041_route_public_q,h048_support_identity_sharp,45,temperature_sample,0.0015481481619557449,0.001904604943377491,0.0038717336877250987,0.6360902255630336,0.00783276728304421,0.0012164729053697981
5902,h041_route_public_q,h048_core_tail_prior,59,sample,0.0015484314834688507,0.002006704489528039,0.005334245691234286,0.3548872180446241,0.010158951405012905,0.001816824648061426
8290,h048_q2_support_phase_q,h048_support_identity,59,temperature_sample,0.0015484702035461948,0.001782195438900143,0.0032478439053820318,0.46766917293168675,0.008075435048055071,0.001689388551811553
7860,h048_q2_support_phase_q,h041_public_route,59,sample,0.0015488604454525876,0.0018161565958565637,0.003351851438476796,0.46466165413469834,0.01044425246787514,0.0023181724139596056
12225,h048_q2_public_soft_q,h048_public_core_tail,75,sample,0.0015489179940083946,0.002271603823068712,0.007939690880165617,0.4330827067663207,0.007872509449223856,0.0014636741273117866
7021,h041_route_private_tempered_q,h048_support_public,59,sample,0.0015489701299670469,0.0020446878331583664,0.006806261574574493,0.48872180451060504,0.010467821430382291,0.0022452258157865798
6096,h041_route_public_q,h048_public_core_tail,95,temperature_sample,0.0015489886295320793,0.0021206744278363513,0.00583139467355945,0.2977443609018456,0.007917262244062133,0.0013543261962736008
8182,h048_q2_support_phase_q,h041_memory_disagree_public,95,sample,0.0015491216903576435,0.0021896865834187054,0.007995644569368509,0.6150375939841153,0.00806260291331916,0.0024845072583002587
456,h012,h041_memory_disagree_public,59,temperature_sample,0.0015492809111855952,0.0029660912960970927,0.012073897941140561,0.3639097744355891,0.008919207379946111,0.0030190224750342434
8681,h048_q2_support_phase_q,h048_support_public_not_private,45,sample,0.0015497232769939029,0.0024530271439454285,0.007479878226319688,0.2390977443605729,0.007941097563242365,0.0012933449228887596
4993,h041_route_public_q,h041_public_not_private,125,temperature_sample,0.00154992624491452,0.002015792620677432,0.005293913881198051,0.6796992481193647,0.007854167750703859,0.0014134565529889192
6351,h041_route_private_tempered_q,h041_public_route,75,temperature_sample,0.0015499943850357549,0.0031987173125410853,0.012350131569763669,0.2857142857138923,0.007977169591740605,0.0024413754484425053
2267,h012posterior,h048_support_identity_sharp,59,sample,0.0015506969824180396,0.0027554301264280257,0.00843601216605033,0.6616541353374344,0.00927152342905454,0.0036824278018092334
3724,posterior_vector_mid,h048_support_identity,125,sample,0.001553187294116868,0.0018129667147453257,0.003931647214433162,0.6451127819539987,0.010922297499145644,0.0016190095797626535
7347,h041_route_private_tempered_q,h048_support_q2regime,95,sample,0.0015533907754719215,0.0017324720367520325,0.003736648714702315,0.8300751879687814,0.010934306220471875,0.001894978537914526
7354,h041_route_private_tempered_q,h048_support_q2regime,95,temperature_sample,0.001554463096399707,0.002466202576347101,0.009111848208157651,0.3774436090220365,0.009650773319301413,0.0024266640424759765
8890,h048_q2_support_phase_q,h048_support_q2regime,95,temperature_sample,0.0015545994546933024,0.0021816523944111084,0.006221732287943024,0.7218045112772016,0.010452975350838651,0.002721509620773851
6112,h041_route_public_q,h048_public_core_tail,125,temperature_sample,0.001555705779404728,0.0016811021190227076,0.003031553081739897,0.6180451127811037,0.0104402814957836,0.0011300403750231698
8924,h048_q2_support_phase_q,h048_support_q2regime,155,sample,0.0015557930716542149,0.0017637370958043044,0.0036637720759987204,0.5909774436082086,0.00782512237334574,0.0014982786716013039
2836,h012posterior,h048_core_tail_prior,59,temperature_sample,0.0015560551061471837,0.0017526209712385317,0.0034308540040620386,0.7443609022546139,0.008209632485126335,0.00196814642667218
11954,h048_q2_public_soft_q,h048_support_q2regime,75,temperature_sample,0.0015564198497320758,0.0016784805598758512,0.0032006076215517513,0.9037593984949958,0.007873612419162002,0.0019147524200404922
4266,posterior_vector_mid,h048_support_q2regime,95,sample,0.0015567530858732407,0.0022641255056489477,0.006401460849110499,0.3022556390973281,0.007887265514316117,0.0014690202521889558
4860,h041_route_public_q,h041_public_route,155,sample,0.0015568978762254978,0.0016613202675253434,0.002777596402121059,0.6451127819539987,0.01084666505137648,0.0016857834067648804
5848,h041_route_public_q,h048_support_q2regime,155,sample,0.0015569098807830626,0.00173434023341803,0.0035611819589349072,0.7443609022546139,0.01076918769541147,0.0019015225397537386
4126,posterior_vector_mid,h048_support_public_not_private,95,sample,0.0015576838946847204,0.001758337970786052,0.003531678934334339,0.774436090224497,0.010910571645272647,0.0014354897196128373
10252,h048_q2_coretail_q,h048_support_public_not_private,59,temperature_sample,0.0015577200769587545,0.0020942905000324178,0.005635864423105077,0.3924812030069782,0.007951219413545173,0.0016863156829733325
8909,h048_q2_support_phase_q,h048_support_q2regime,125,sample,0.0015590429444498558,0.002009329494320531,0.005462144821109655,0.9428571428558442,0.009596087465017108,0.0033550408903667566
11383,h048_q2_public_soft_q,h048_support_identity,75,sample,0.001560126215470547,0.001984690407212885,0.006308222284700307,0.8511278195477,0.008946986053789355,0.003056046766554776
9051,h048_q2_support_phase_q,h048_core_tail_prior,125,temperature_sample,0.0015603591842811462,0.002069177679572676,0.004754520837002902,-0.013533834586447512,0.009395878523362083,0.0012389491128602845
8475,h048_q2_support_phase_q,h048_support_identity_sharp,95,temperature_sample,0.0015607042600768665,0.0019863691395541486,0.005706755246445705,0.4902255639090992,0.010500647099767859,0.0022466011575060984
5031,h041_route_public_q,h041_public_not_private,190,temperature_sample,0.0015614012932651164,0.0019071042092482712,0.0046305125977750055,0.621052631578092,0.00798725095416906,0.00208532823705859
885,h012,h048_support_public,75,sample,0.0015618544146548791,0.0017018326301014878,0.003402686653426034,0.6706766917283996,0.01034424937572524,0.0019863648313546943
7171,h041_route_private_tempered_q,h048_support_public_not_private,59,temperature_sample,0.0015621426688067204,0.002375461343972245,0.007856948125690193,0.49323308270608757,0.00918747012900935,0.0024154467216799453
4274,posterior_vector_mid,h048_support_q2regime,95,temperature_sample,0.0015623500993802593,0.0017035602053923548,0.003223026025552805,0.8872180451115599,0.010875475473736504,0.0018701708153578973
3261,posterior_vector_mid,h041_public_route,75,sample,0.0015634700457220862,0.002178781678091444,0.006764615595777422,0.6947368421043063,0.010928024530867145,0.0022469252433426658
11229,h048_q2_public_soft_q,h041_memory_disagree_public,59,sample,0.0015655491865903231,0.0019341085645716177,0.004570288525009245,0.08571428571416767,0.008228906938296287,0.0018000665237605361
8920,h048_q2_support_phase_q,h048_support_q2regime,155,sample,0.0015656968911149844,0.0016331360997493274,0.0024348074716190257,0.9112781954874668,0.00825965663965485,0.002321596958062301
4842,h041_route_public_q,h041_public_route,125,sample,0.0015658051401881926,0.0016542827193949804,0.0025761544282923866,0.13082706766899274,0.010292560844215173,0.0012024747234990732
6890,h041_route_private_tempered_q,h048_support_identity_sharp,59,temperature_sample,0.001566070721088189,0.001949649757907773,0.004815494469707835,0.6631578947359288,0.010528364820359747,0.0023213960961147887
10304,h048_q2_coretail_q,h048_support_public_not_private,125,sample,0.0015660789993336096,0.0017227722293843774,0.0033363710509905255,0.7563909774425672,0.007889408339739496,0.0012268708956428337
8392,h048_q2_support_phase_q,h048_support_identity,190,temperature_sample,0.0015662056119617753,0.0017296297761152588,0.003711062497063081,0.7503759398485905,0.007944209347377256,0.0017801356716490421
3702,posterior_vector_mid,h048_support_identity,95,sample,0.0015679180498391712,0.0018084025494068496,0.004242312841515657,0.8315789473672756,0.010848163521911158,0.0022472553473106365
11901,h048_q2_public_soft_q,h048_support_q2regime,45,sample,0.0015681120268523836,0.0021609305241668776,0.006570985834774543,0.834586466164264,0.009999705397984684,0.0033819887373479165
3945,posterior_vector_mid,h048_support_public,59,sample,0.0015692972259636374,0.0019504415106059733,0.006225212304716568,0.20150375939821868,0.009713309736315744,0.0015771042715135252
12163,h048_q2_public_soft_q,h048_core_tail_prior,190,sample,0.0015703954079279096,0.001672836407606438,0.0025798999563496974,0.9007518796980075,0.010841029166382566,0.0012470827614493372
647,h012,h048_support_identity,125,sample,0.0015706653937947487,0.0019605269175225447,0.005551904834853114,0.46616541353319246,0.008127721909579387,0.001583540056325821
2416,h012posterior,h048_support_public,59,temperature_sample,0.0015712416480718604,0.002043775684997657,0.005491992509574313,0.4060150375934258,0.009957783880398512,0.001928357367957007
10287,h048_q2_coretail_q,h048_support_public_not_private,95,sample,0.0015713064174699017,0.0026927933474696795,0.008171344942801754,0.2661654135334679,0.007935347199497286,0.0017910300702550506
8052,h048_q2_support_phase_q,h041_public_not_private,95,temperature_sample,0.0015716033729746795,0.0018455952793253285,0.004387444187613988,0.6857142857133414,0.010767479260606512,0.002123683201063243
9685,h048_q2_coretail_q,h041_memory_disagree_public,59,sample,0.0015718859104673528,0.0017651084413623217,0.00275157186154534,0.8300751879687814,0.008285180454561366,0.0025956927704047874
5212,h041_route_public_q,h048_support_identity,59,temperature_sample,0.0015719100231210402,0.0019303966381468297,0.0054212494693871025,0.6511278195479754,0.008282202343525561,0.0019552130122931144
9531,h048_q2_coretail_q,h041_public_not_private,45,temperature_sample,0.0015719234162690626,0.0020477589593476484,0.005604365159441013,0.45112781954825076,0.009625862640485122,0.0018389435555131082
8525,h048_q2_support_phase_q,h048_support_identity_sharp,190,sample,0.0015727269802160548,0.0016262673154422453,0.002173960738624508,0.9503759398483151,0.010794432331639302,0.001067199276134446
2122,h012posterior,h048_support_identity,59,sample,0.0015727746855795665,0.0022901948092420685,0.006318744022187324,0.3533834586461298,0.007992850223955725,0.001827966274587863
6949,h041_route_private_tempered_q,h048_support_identity_sharp,125,sample,0.0015728830836348362,0.0019910859612866914,0.004992738265366333,0.7218045112772012,0.010454524702098155,0.0024325327021199497
943,h012,h048_support_public,155,sample,0.0015729837103089824,0.0019091650076307062,0.004741682950525853,0.8586466165401707,0.00792386966080225,0.001038748123109676
4742,h041_route_public_q,uniform,190,sample,0.001573302844996605,0.001707773551431108,0.0028773188009565825,0.9203007518784317,0.007807968152289127,0.001536056202185259
5923,h041_route_public_q,h048_core_tail_prior,75,sample,0.0015733989294822136,0.0018824880292492195,0.003843475321003288,0.5699248120292901,0.010158881645895382,0.002068426631742951
6460,h041_route_private_tempered_q,h041_public_not_private,59,sample,0.001573489359038904,0.0021602544393957953,0.007085191645321424,0.38646616541300166,0.009339718472356194,0.0021899425332155957
9504,h048_q2_coretail_q,h041_public_route,190,sample,0.0015737472495323899,0.001907016828159688,0.004106089977466033,0.6240601503750803,0.007818872581717446,0.0010837459990657384
7143,h041_route_private_tempered_q,h048_support_public_not_private,45,sample,0.001573805164824031,0.002304833411605999,0.005401593049831591,-0.22857142857111376,0.008770045272999388,0.0011452255908230688
427,h012,h041_memory_disagree_public,45,sample,0.0015738867062184054,0.0017788115871793782,0.0038255002418098715,0.5879699248112201,0.01041807506352493,0.0018525102995183777
6391,h041_route_private_tempered_q,h041_public_route,125,temperature_sample,0.0015739076350050822,0.002295351157078575,0.005577571313315122,0.11127819548856857,0.008731342177639382,0.001523930463428239
1647,h012posterior,uniform,155,sample,0.0015739707699062675,0.0017986106314224328,0.004375788950336541,0.6571428571419521,0.010743840274502408,0.0022110981553819485
5854,h041_route_public_q,h048_support_q2regime,155,temperature_sample,0.0015740775064041923,0.0019041537741965855,0.004270453819419907,0.799999999998898,0.010619581302053455,0.0022497783617846942
3888,posterior_vector_mid,h048_support_identity_sharp,155,sample,0.0015741493098467303,0.0016920951409465001,0.0029507346633416984,0.94135338345735,0.007806766135153223,0.0016429997070826
9226,h048_q2_support_phase_q,h048_public_core_tail,190,sample,0.0015744100796505948,0.0020071817885502262,0.0050980333239029445,0.6225563909765862,0.00780650536534936,0.001025432932300009
11085,h048_q2_public_soft_q,h041_public_not_private,59,sample,0.0015746332066072378,0.0020453055487901915,0.0054431356397243065,0.9112781954874668,0.010955548651607194,0.002549616613147886
8284,h048_q2_support_phase_q,h048_support_identity,59,sample,0.001575319950691087,0.0018193931155157039,0.0033075123867428585,0.5939849624051969,0.007856682634533551,0.0014265221319601435
1644,h012posterior,uniform,155,sample,0.001575747550488025,0.0019594484976241033,0.005169049702184517,0.612030075187127,0.008180653213163552,0.0017341888019668874
12156,h048_q2_public_soft_q,h048_core_tail_prior,155,temperature_sample,0.0015765978518709988,0.0017795309585645755,0.004154209700142683,0.6706766917283996,0.008095722753676243,0.002187470900092405
5555,h041_route_public_q,h048_support_public,125,temperature_sample,0.0015771472659624522,0.0017436211251294807,0.003254501838387218,0.763909774435038,0.007803768179037501,0.0015313017796581238
5392,h041_route_public_q,h048_support_identity_sharp,95,temperature_sample,0.001577872652082632,0.001881312117217483,0.004053038545891214,0.5729323308262785,0.008255787349263554,0.0021659249466087173
11808,h048_q2_public_soft_q,h048_support_public_not_private,75,sample,0.001578277486258152,0.0030345265681309993,0.012719958122429615,0.559398496239831,0.00817679299630074,0.002977497820798062
10607,h048_q2_coretail_q,h048_core_tail_prior,155,sample,0.0015789782241214794,0.00185275984831689,0.003761365940838781,0.7278195488711781,0.0078019372208784745,0.00079263594113515
10235,h048_q2_coretail_q,h048_support_public_not_private,45,temperature_sample,0.001579661445760881,0.0031312569732216268,0.01090627158024722,0.009022556390965034,0.008152206476373169,0.0023724331475854575
6503,h041_route_private_tempered_q,h041_public_not_private,95,sample,0.0015806765183175684,0.0021257314269479606,0.006812487405297701,0.8075187969913692,0.008544202492630978,0.0022535773007329608
12182,h048_q2_public_soft_q,h048_public_core_tail,45,sample,0.001580757088401227,0.0025017241260205506,0.008214233867841078,0.7879699248109449,0.010636887985844796,0.0032336679833182354
8603,h048_q2_support_phase_q,h048_support_public,95,sample,0.001581078265664167,0.0018466582735701567,0.0043007033989571905,0.5518796992473601,0.007829348824438814,0.001660965493668599
1448,h012,h048_public_core_tail,75,sample,0.0015814784926057516,0.002022696348331627,0.006279153441587928,0.6285714285705628,0.00782758740517653,0.0018661158065274338
4927,h041_route_public_q,h041_public_not_private,59,sample,0.0015823076958901595,0.0017869468220974105,0.0038174157252541183,0.8090225563898632,0.008530558567389407,0.0027215521050170236
4184,posterior_vector_mid,h048_support_public_not_private,190,sample,0.0015834553344536144,0.0022076079249143616,0.005270104664984156,0.8511278195476999,0.010793456044358328,0.002886385499958262
6353,h041_route_private_tempered_q,h041_public_route,75,temperature_sample,0.0015835919211208776,0.002520178391825278,0.008911925642409002,0.22857142857111373,0.009346738422359521,0.0023898887700099744
5852,h041_route_public_q,h048_support_q2regime,155,temperature_sample,0.0015841647478814923,0.002034999898228619,0.005535715851130328,0.6270676691720687,0.007900252547235382,0.0011787026403653393
3971,posterior_vector_mid,h048_support_public,75,temperature_sample,0.00158508739869082,0.002163128290771572,0.005721506314222611,0.6135338345856213,0.010807174904068542,0.0026771052537767955
5386,h041_route_public_q,h048_support_identity_sharp,95,sample,0.0015876395535552074,0.0022236495851440208,0.005464436911814739,0.10676691729308603,0.009415462824772288,0.0019252243861526456
1523,h012,h048_public_core_tail,190,sample,0.0015878269071034484,0.001648603934730043,0.0023520957018779267,0.9203007518784315,0.007793088537896507,0.0015824825886872746
5629,h041_route_public_q,h048_support_public_not_private,59,sample,0.0015881903881119742,0.001869311388745362,0.0037084102080635634,0.604511278194656,0.007792725056887981,0.0008654922938808879
6960,h041_route_private_tempered_q,h048_support_identity_sharp,155,sample,0.0015889518886025595,0.001990992136523252,0.006164943408350106,0.8721804511266184,0.008408457897232404,0.0021921521718139265
12122,h048_q2_public_soft_q,h048_core_tail_prior,125,sample,0.0015890786198031286,0.001962103059396446,0.006073685258981789,0.6225563909765861,0.008277601648568996,0.002388170038816666
3851,posterior_vector_mid,h048_support_identity_sharp,95,temperature_sample,0.001589667680991356,0.0016958221173849557,0.0028753193761631383,0.9142857142844552,0.00802556697315767,0.0019954273895205956
10091,h048_q2_coretail_q,h048_support_public,45,temperature_sample,0.0015902994432966306,0.002083903580710903,0.005008903744602262,0.4330827067663208,0.008059165294857406,0.0016346347394738097
1627,h012posterior,uniform,125,sample,0.001590301629499274,0.0017682291673205232,0.0033106537307637266,0.9007518796980076,0.007973431575566233,0.0022490588681189486
5674,h041_route_public_q,h048_support_public_not_private,95,temperature_sample,0.0015907226183355153,0.001696289647712568,0.0031158712946703204,0.8646616541341476,0.008110546220965908,0.0016401442487394891
6723,h041_route_private_tempered_q,h048_support_identity,45,sample,0.0015908902874235506,0.002262447190268587,0.005531538420804762,0.4781954887211459,0.009300404215691904,0.002939757021910577
7404,h041_route_private_tempered_q,h048_support_q2regime,190,sample,0.0015918182258884677,0.0019704914631054177,0.005137413621775507,0.7473684210516022,0.010458992308710871,0.002320166307480444
7940,h048_q2_support_phase_q,h041_public_route,155,sample,0.0015921681023762153,0.0018441196270472995,0.0048984184348567095,0.8090225563898633,0.008689841089961011,0.0027958236402166564
11089,h048_q2_public_soft_q,h041_public_not_private,59,sample,0.0015922838284331085,0.0017538933899753529,0.0034345375882838033,0.8857142857130659,0.008720181583693778,0.0027520940271011244
5448,h041_route_public_q,h048_support_identity_sharp,190,sample,0.0015923162562312728,0.0021303484316735673,0.005969344960562575,0.9097744360889726,0.010973231701231228,0.002659026239137528
369,h012,h041_public_not_private,125,sample,0.0015928188905757882,0.0018717095472975532,0.004131670979284369,0.7022556390967772,0.010805262472972168,0.002138368176220928
11024,h048_q2_public_soft_q,h041_public_route,155,sample,0.001592942902779354,0.0017761412664719092,0.0023764785913286757,0.8646616541341474,0.007942124611443216,0.002360744572355302
6924,h041_route_private_tempered_q,h048_support_identity_sharp,95,sample,0.0015930163950441654,0.002497358124412355,0.006342887266284833,-0.3593984962401065,0.008094756922182063,0.0011645552089798242
2069,h012posterior,h041_memory_disagree_public,155,sample,0.0015930616771295547,0.00200847620683345,0.00449722638954508,-0.06766917293223765,0.009420858068942179,0.0013710276587591927
906,h012,h048_support_public,95,sample,0.0015930621278625386,0.0018502696225557891,0.004054960703120919,0.8436090225552292,0.010973977572862493,0.0022012040332577876
11222,h048_q2_public_soft_q,h041_memory_disagree_public,59,sample,0.0015939387509807377,0.0021220493440468374,0.006346543534357984,0.6631578947359288,0.008113316467420114,0.0017443749118654264
2601,h012posterior,h048_support_public_not_private,125,sample,0.0015940091923202977,0.0017387155776801375,0.003957281196235972,0.5954887218036911,0.010523024653217038,0.0016196955225057617
5867,h041_route_public_q,h048_support_q2regime,190,sample,0.0015943604913769885,0.0016901880327963494,0.0030788073863457135,0.8721804511266184,0.007786554953622966,0.0017212154169419206
10463,h048_q2_coretail_q,h048_support_q2regime,155,sample,0.0015944012667803633,0.0017691629725927632,0.0030833759402936842,0.7834586466154623,0.007954271258793147,0.0022459630300845825
1242,h012,h048_support_q2regime,190,sample,0.00159489571254102,0.0018400533220785224,0.004181941114553264,0.8812030075175834,0.010805896215848276,0.001786853917299665
3109,posterior_vector_mid,uniform,59,sample,0.0015955231076683312,0.0023432118299529666,0.006273441458008863,0.06315789473675514,0.009236106322073178,0.0022152455136496487
3301,posterior_vector_mid,h041_public_route,125,sample,0.0015955538919569922,0.0019342759401295819,0.004406797826426713,0.6962406015028004,0.007952433924897372,0.0016219626277708223
1665,h012posterior,uniform,190,sample,0.0015958330813742468,0.001699022279907157,0.003604631941103312,0.7127819548862362,0.007885412604794547,0.0015193822651745437
1894,h012posterior,h041_public_not_private,95,temperature_sample,0.0015960906725655806,0.0018583312885590581,0.004263357532221299,0.7218045112772015,0.008215570157374768,0.0017681363223350194
2504,h012posterior,h048_support_public,190,sample,0.001596439504647168,0.0017063884860698784,0.00355897805184739,0.834586466164264,0.007917667230071836,0.0019398095709709665
8983,h048_q2_support_phase_q,h048_core_tail_prior,59,sample,0.0015967544377874462,0.0021033409901624303,0.005935857202328913,0.666165413532917,0.010362944390066083,0.002129853738613133
3865,posterior_vector_mid,h048_support_identity_sharp,125,sample,0.001597051540591853,0.002385323305450491,0.00911017242488276,0.541353383457901,0.010549216635086317,0.002659870378334511
9383,h048_q2_coretail_q,h041_public_route,45,sample,0.0015974653596161907,0.0027133242000343845,0.009350564171938611,0.23458646616509055,0.007921858241930538,0.0015802880873374558
9376,h048_q2_coretail_q,uniform,190,temperature_sample,0.001597525627579222,0.0017791640572066157,0.004038518487012468,0.8947368421040308,0.007950650821166649,0.001470749596431471
7789,h048_q2_support_phase_q,uniform,125,sample,0.001597801704214879,0.001883765866290467,0.0046841208885568305,0.8390977443597465,0.010978717149214834,0.0018084898673818113
6634,h041_route_private_tempered_q,h041_memory_disagree_public,75,temperature_sample,0.0015980789481055066,0.0019859717398940185,0.0045138639392480005,0.754887218044073,0.008545512853358545,0.0021881172628584883
612,h012,h048_support_identity,75,temperature_sample,0.0015995683988064772,0.0018584270646633172,0.004631300240217998,0.6150375939841153,0.007878319802339948,0.0016226038866260608
4775,h041_route_public_q,h041_public_route,45,temperature_sample,0.0016015067782393499,0.0019715078107063197,0.004077080595896718,0.6781954887208704,0.008370970374727804,0.0020661436359272587
5266,h041_route_public_q,h048_support_identity,125,sample,0.0016021379857312358,0.0017323350132165763,0.0029891538694945255,0.8135338345853458,0.007982462623648328,0.0020038128154179925
3072,h012posterior,h048_public_core_tail,190,temperature_sample,0.0016024139004758014,0.0021207862452619543,0.0064112755567811795,0.735338345863649,0.007893603481890069,0.001977204848010524
8008,h048_q2_support_phase_q,h041_public_not_private,59,sample,0.0016028995539915819,0.0020273344818622484,0.005302786360576757,0.5458646616533834,0.00819098165112824,0.0019570446474643202
621,h012,h048_support_identity,95,sample,0.0016029807265227642,0.0020668719088444286,0.006067296407943332,0.3037593984958223,0.009720332426097609,0.0018235425970429251
4855,h041_route_public_q,h041_public_route,125,temperature_sample,0.0016030248057066943,0.0020325431891415587,0.00530918966262576,0.6406015037585161,0.007782448211801229,0.001220099051858601
10768,h048_q2_coretail_q,h048_public_core_tail,190,sample,0.001603168228349662,0.0016412646502195957,0.0024340244249098173,0.5368421052624185,0.0106339435696934,0.0015796687157104254
10290,h048_q2_coretail_q,h048_support_public_not_private,95,temperature_sample,0.0016040298574995047,0.0022160789238790126,0.007668263711526453,0.6857142857133413,0.00777688558750045,0.0019119057651143555
4381,posterior_vector_mid,h048_core_tail_prior,75,sample,0.001604189560891227,0.002174870430467192,0.00619174298880646,0.7654135338335324,0.009832675074564739,0.0033748546332345334
11823,h048_q2_public_soft_q,h048_support_public_not_private,95,sample,0.0016043294856278977,0.002718191282833973,0.007643063235799335,0.22255639097713703,0.007905003788847809,0.002144809703009768
767,h012,h048_support_identity_sharp,95,sample,0.0016065440264973578,0.002240929918717009,0.007660450684979651,0.399999999999449,0.007967542514518009,0.0018821752705377882
5214,h041_route_public_q,h048_support_identity,59,temperature_sample,0.0016066278571137023,0.0020492961633095277,0.005635630885432123,0.4872180451121109,0.010646102228886593,0.0020378879697751447
2845,h012posterior,h048_core_tail_prior,75,sample,0.0016071956939189736,0.00192480040264015,0.0055882207480933985,0.2451127819545496,0.01000840537171724,0.0013984252613603108
2133,h012posterior,h048_support_identity,59,temperature_sample,0.001607203693978038,0.0018731237320139757,0.004359220936409431,0.735338345863649,0.007846749173102635,0.0013913073310895295
5534,h041_route_public_q,h048_support_public,95,temperature_sample,0.0016080755868889685,0.001761038188744679,0.0028750782072961565,0.7879699248109449,0.007772839858110986,0.0017924907964049126
10666,h048_q2_coretail_q,h048_public_core_tail,59,sample,0.0016082446785090896,0.0020702341610089204,0.005918148531438686,0.48571428571361674,0.010378567600699152,0.0024414458947829387
2009,h012posterior,h041_memory_disagree_public,75,sample,0.001608778721825016,0.0022404811914313602,0.007893041109545994,0.8857142857130659,0.008712810748735342,0.0028869762489519405
11171,h048_q2_public_soft_q,h041_public_not_private,155,temperature_sample,0.0016092808963178897,0.002266874273790305,0.006442354738387952,0.47518796992415757,0.007771634548682066,0.001049500100211935
11028,h048_q2_public_soft_q,h041_public_route,155,sample,0.0016095420886056103,0.0020356775523716225,0.005997104423117037,0.4766917293226518,0.007771373356394345,0.0009643658280363414
3970,posterior_vector_mid,h048_support_public,75,temperature_sample,0.0016099579284038854,0.0020978294011880063,0.005125789117625653,0.6015037593976678,0.009965861881272693,0.0019831945182611087
4662,h041_route_public_q,uniform,75,sample,0.0016102168260462516,0.002460951960501914,0.006438283626608442,0.6120300751871268,0.009526214789642929,0.003457380251503152
6431,h041_route_private_tempered_q,h041_public_route,190,temperature_sample,0.001611065986754616,0.0024046148019908793,0.007006056196200959,0.24360902255605546,0.00782733598895638,0.0014064515155100632
4309,posterior_vector_mid,h048_support_q2regime,155,sample,0.0016113202141953755,0.001748407282399304,0.0034509638662370626,0.94135338345735,0.010980679095380598,0.0016257733303910958
4570,posterior_vector_mid,h048_public_core_tail,125,temperature_sample,0.0016113248688765514,0.0017351415018480817,0.003057506155536042,0.6571428571419521,0.010613778694189738,0.0011699170627405542
7503,h041_route_private_tempered_q,h048_core_tail_prior,125,sample,0.00161222953371996,0.0017332560971734,0.0037424246747929327,0.7609022556380499,0.010770941598505833,0.0011536870929398518
2656,h012posterior,h048_support_public_not_private,190,temperature_sample,0.0016125518887399174,0.0017235522051294396,0.003557237270057882,0.8270676691717932,0.007768363556260036,0.0014316516323310859
6345,h041_route_private_tempered_q,h041_public_route,75,sample,0.0016126104408802975,0.0023780591563229907,0.008312451382626282,0.39097744360848413,0.007920733360445815,0.0015731136682493293
2428,h012posterior,h048_support_public,75,sample,0.0016136155555876038,0.002356561462519329,0.008487248364341508,0.9097744360889726,0.010994531000587558,0.002797021061995942
3603,posterior_vector_mid,h041_memory_disagree_public,155,sample,0.0016141012697545789,0.001735196116465256,0.0035956493594643466,0.7999999999988981,0.010779944618075103,0.0020242446019555086
6690,h041_route_private_tempered_q,h041_memory_disagree_public,155,temperature_sample,0.0016146938461536954,0.0017763304269148314,0.0034050681437569593,0.7428571428561197,0.007862550997586877,0.0014365743624291665
7935,h048_q2_support_phase_q,h041_public_route,125,temperature_sample,0.0016152039226715459,0.0019401631705143064,0.0051285085247516835,0.7774436090214856,0.010893237509566235,0.002392747031679871
11533,h048_q2_public_soft_q,h048_support_identity_sharp,75,temperature_sample,0.0016161844592119984,0.0017909462529932644,0.003454990688360195,0.5804511278187493,0.007839959048440977,0.0015881862291759594
5335,h041_route_public_q,h048_support_identity_sharp,45,temperature_sample,0.001617142818793129,0.0022409870369544693,0.006893203597686092,0.5187969924804884,0.00803398728356592,0.0019954031932792977
9624,h048_q2_coretail_q,h041_public_not_private,155,sample,0.001617322467409478,0.002421884658864441,0.006359316244146002,0.5533834586458544,0.009730155030039747,0.002053826276987751
