split,fold,feature_set,target,logloss,auc,average_precision,positive_rate,evaluated_rows
subject_heldout,1,rhythm_conditioned_subject_relative_to_next_state,Q3,0.7121555477342179,0.5835978835978837,0.6287252999203768,0.5172413793103449,87
subject_heldout,1,rhythm_conditioned_subject_relative_to_next_state,S1,0.8689883262344442,0.525,0.5107932078423738,0.45977011494252873,87
subject_heldout,1,rhythm_conditioned_subject_relative_to_next_state,S2,0.7439658063228367,0.5933191940615059,0.6337275705106563,0.5287356321839081,87
subject_heldout,1,rhythm_conditioned_subject_relative_to_next_state,S3,0.6852060023625594,0.5412087912087913,0.6634159056138985,0.5977011494252874,87
subject_heldout,1,rhythm_conditioned_subject_relative_to_next_state,S4,0.6710866893725973,0.5767045454545455,0.7196398038854441,0.632183908045977,87
subject_heldout,1,rhythm_conditioned_subject_relative_to_next_state,all,0.7216463113591319,0.548837572719575,0.6165376912666514,,87
subject_heldout,2,current_episode_identity,Q1,0.695283315856477,0.4739018087855297,0.5546311329290984,0.48863636363636365,88
subject_heldout,2,current_episode_identity,Q2,0.6949139714107072,0.3850544888427607,0.4897675273950367,0.5340909090909091,88
subject_heldout,2,current_episode_identity,Q3,0.6963652821831968,0.6026041666666666,0.679110544073865,0.5454545454545454,88
subject_heldout,2,current_episode_identity,S1,0.5909664497982575,0.5436197916666666,0.7460054889731536,0.7272727272727273,88
subject_heldout,2,current_episode_identity,S2,0.6408726372545409,0.5218390804597701,0.7446512486379429,0.6590909090909091,88
subject_heldout,2,current_episode_identity,S3,0.5606445056089268,0.5105022831050229,0.834034028178696,0.8295454545454546,88
subject_heldout,2,current_episode_identity,S4,0.7155113293873446,0.43049095607235144,0.4632507543110609,0.48863636363636365,88
subject_heldout,2,current_episode_identity,all,0.656365355928493,0.49543036794268114,0.6444929606426933,,88
subject_heldout,2,subject_next_center,Q1,0.6936924212743432,0.5,0.48863636363636365,0.48863636363636365,88
subject_heldout,2,subject_next_center,Q2,0.6933309546492675,0.5,0.5340909090909091,0.5340909090909091,88
subject_heldout,2,subject_next_center,Q3,0.6996697401741838,0.5,0.5454545454545454,0.5454545454545454,88
subject_heldout,2,subject_next_center,S1,0.5912928650104425,0.5,0.7272727272727273,0.7272727272727273,88
subject_heldout,2,subject_next_center,S2,0.6416426442003881,0.5,0.6590909090909091,0.6590909090909091,88
subject_heldout,2,subject_next_center,S3,0.5562413686716831,0.5,0.8295454545454546,0.8295454545454546,88
subject_heldout,2,subject_next_center,S4,0.7109370802206719,0.5,0.48863636363636365,0.48863636363636365,88
subject_heldout,2,subject_next_center,all,0.6552581534572829,0.5,0.6103896103896104,,88
subject_heldout,2,calendar_to_next_state,Q1,0.694865494739297,0.47416020671834624,0.4973188996745116,0.48863636363636365,88
subject_heldout,2,calendar_to_next_state,Q2,0.6940949436535377,0.41800726517903475,0.502071853042019,0.5340909090909091,88
subject_heldout,2,calendar_to_next_state,Q3,0.6991440768557449,0.5252604166666666,0.6631538148039815,0.5454545454545454,88
subject_heldout,2,calendar_to_next_state,S1,0.5927997291021168,0.4622395833333333,0.706860442290395,0.7272727272727273,88
subject_heldout,2,calendar_to_next_state,S2,0.6397765126223269,0.5724137931034483,0.6892854464993177,0.6590909090909091,88
subject_heldout,2,calendar_to_next_state,S3,0.5568824425081864,0.6118721461187214,0.8948184865175995,0.8295454545454546,88
subject_heldout,2,calendar_to_next_state,S4,0.7106075889049026,0.5299741602067183,0.5176477553593599,0.48863636363636365,88
subject_heldout,2,calendar_to_next_state,all,0.6554529697694446,0.5134182244751813,0.6387366711695978,,88
subject_heldout,2,absolute_context_to_next_state,Q1,0.6952261092491697,0.48888888888888893,0.47969238192161073,0.48863636363636365,88
subject_heldout,2,absolute_context_to_next_state,Q2,0.6926703658093026,0.5249091852620654,0.5580955380767737,0.5340909090909091,88
subject_heldout,2,absolute_context_to_next_state,Q3,0.7036152108422393,0.4520833333333334,0.5541666002379754,0.5454545454545454,88
subject_heldout,2,absolute_context_to_next_state,S1,0.5914699625850942,0.5944010416666666,0.7533408660314488,0.7272727272727273,88
subject_heldout,2,absolute_context_to_next_state,S2,0.6449753703308626,0.48908045977011494,0.6393108273136638,0.6590909090909091,88
subject_heldout,2,absolute_context_to_next_state,S3,0.5888717205142484,0.4821917808219178,0.8202840327719649,0.8295454545454546,88
subject_heldout,2,absolute_context_to_next_state,S4,0.7129726244805737,0.5297157622739018,0.5063184411537681,0.48863636363636365,88
subject_heldout,2,absolute_context_to_next_state,all,0.661400194830213,0.5087529217166984,0.6158869553581722,,88
subject_heldout,2,subject_relative_context_to_next_state,Q1,0.7014415708434583,0.4498708010335918,0.4483197507710278,0.48863636363636365,88
subject_heldout,2,subject_relative_context_to_next_state,Q2,0.6999636026527868,0.49922158796056043,0.5563108968441137,0.5340909090909091,88
subject_heldout,2,subject_relative_context_to_next_state,Q3,0.6999535156057751,0.4744791666666666,0.5582757660474695,0.5454545454545454,88
subject_heldout,2,subject_relative_context_to_next_state,S1,0.5997277962813483,0.4755859375,0.6879843000190192,0.7272727272727273,88
subject_heldout,2,subject_relative_context_to_next_state,S2,0.6410713337551627,0.5086206896551724,0.6516160120256722,0.6590909090909091,88
subject_heldout,2,subject_relative_context_to_next_state,S3,0.5562691605426047,0.6401826484018265,0.897424126823777,0.8295454545454546,88
subject_heldout,2,subject_relative_context_to_next_state,S4,0.7136881908382738,0.49379844961240305,0.47860244562193804,0.48863636363636365,88
subject_heldout,2,subject_relative_context_to_next_state,all,0.658873595788487,0.5059656115471745,0.6112190425932882,,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,Q1,0.7012959551798225,0.4532299741602067,0.450731610248902,0.48863636363636365,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,Q2,0.6999783566279455,0.4987026466009341,0.5560683687839825,0.5340909090909091,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,Q3,0.7004844785679395,0.47031249999999997,0.5556445848257479,0.5454545454545454,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,S1,0.5995463903808688,0.47460937500000006,0.6846427492088141,0.7272727272727273,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,S2,0.6412412450075906,0.5091954022988506,0.651120143956986,0.6590909090909091,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,S3,0.55641007877475,0.6410958904109589,0.8967795424823722,0.8295454545454546,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,S4,0.7137242716922386,0.49534883720930234,0.4814564446284374,0.48863636363636365,88
subject_heldout,2,rhythm_conditioned_subject_relative_to_next_state,all,0.6589543966044508,0.5060706608114647,0.6109204920193203,,88
subject_heldout,3,current_episode_identity,Q1,0.7136472620184329,0.520483193277311,0.43740728968106424,0.37777777777777777,90
subject_heldout,3,current_episode_identity,Q2,0.7516064234473923,0.47322794492605813,0.39405106568924564,0.4111111111111111,90
subject_heldout,3,current_episode_identity,Q3,0.6743163998028595,0.5813360530341661,0.6291180118516665,0.5888888888888889,90
subject_heldout,3,current_episode_identity,S1,0.5910610533021295,0.6621538461538462,0.798772651495764,0.7222222222222222,90
subject_heldout,3,current_episode_identity,S2,0.6750030850352146,0.5381818181818181,0.6507187824433598,0.6111111111111112,90
subject_heldout,3,current_episode_identity,S3,0.7060291856232009,0.513663967611336,0.634810577291172,0.5777777777777777,90
subject_heldout,3,current_episode_identity,S4,0.6687031176481761,0.5862068965517242,0.7381603469280964,0.6444444444444445,90
subject_heldout,3,current_episode_identity,all,0.6829095038396295,0.5536076742480371,0.6118626750543383,,90
subject_heldout,3,subject_next_center,Q1,0.714652323770733,0.5,0.37777777777777777,0.37777777777777777,90
subject_heldout,3,subject_next_center,Q2,0.750403084509554,0.5,0.4111111111111111,0.4111111111111111,90
subject_heldout,3,subject_next_center,Q3,0.6778945733118193,0.5,0.5888888888888889,0.5888888888888889,90
subject_heldout,3,subject_next_center,S1,0.5952287057427335,0.5,0.7222222222222222,0.7222222222222222,90
subject_heldout,3,subject_next_center,S2,0.6760631752905859,0.5,0.6111111111111112,0.6111111111111112,90
subject_heldout,3,subject_next_center,S3,0.707887780856503,0.5,0.5777777777777777,0.5777777777777777,90
subject_heldout,3,subject_next_center,S4,0.6721392732646919,0.5,0.6444444444444445,0.6444444444444445,90
subject_heldout,3,subject_next_center,all,0.6848955595352315,0.5,0.5619047619047619,,90
subject_heldout,3,calendar_to_next_state,Q1,0.7140279203325115,0.528361344537815,0.39927010352346054,0.37777777777777777,90
subject_heldout,3,calendar_to_next_state,Q2,0.748632029325159,0.49617542070372256,0.5109768940598551,0.4111111111111111,90
subject_heldout,3,calendar_to_next_state,Q3,0.6784813361490569,0.45385007649158593,0.5564611457162897,0.5888888888888889,90
subject_heldout,3,calendar_to_next_state,S1,0.5955901228955447,0.4843076923076923,0.6992474351016451,0.7222222222222222,90
subject_heldout,3,calendar_to_next_state,S2,0.6747658919798062,0.5361038961038962,0.6376383415601761,0.6111111111111112,90
subject_heldout,3,calendar_to_next_state,S3,0.7055398892295712,0.534919028340081,0.6587902471305915,0.5777777777777777,90
subject_heldout,3,calendar_to_next_state,S4,0.6735497992067633,0.4455818965517241,0.6394308742144411,0.6444444444444445,90
subject_heldout,3,calendar_to_next_state,all,0.6843695698740592,0.49704276500521677,0.5859735773294942,,90
subject_heldout,3,absolute_context_to_next_state,Q1,0.700198886231959,0.7016806722689076,0.6078916514877017,0.37777777777777777,90
subject_heldout,3,absolute_context_to_next_state,Q2,0.7545271395997092,0.5956144824069353,0.5019137381631034,0.4111111111111111,90
subject_heldout,3,absolute_context_to_next_state,Q3,0.6779227724316349,0.5328913819479857,0.6058292269484717,0.5888888888888889,90
subject_heldout,3,absolute_context_to_next_state,S1,0.598161809011826,0.47138461538461535,0.7145620348901824,0.7222222222222222,90
subject_heldout,3,absolute_context_to_next_state,S2,0.6799791176066745,0.3667532467532467,0.5331131501512864,0.6111111111111112,90
subject_heldout,3,absolute_context_to_next_state,S3,0.7094037806693793,0.5819838056680162,0.6254293553316836,0.5777777777777777,90
subject_heldout,3,absolute_context_to_next_state,S4,0.6687870627066563,0.6341594827586207,0.7328844818140492,0.6444444444444445,90
subject_heldout,3,absolute_context_to_next_state,all,0.6841400811796914,0.5549239553126183,0.6173748055409255,,90
subject_heldout,3,subject_relative_context_to_next_state,Q1,0.7109499159657601,0.5798319327731092,0.3993432403195314,0.37777777777777777,90
subject_heldout,3,subject_relative_context_to_next_state,Q2,0.746195703429671,0.6206017338092811,0.5226612334526931,0.4111111111111111,90
subject_heldout,3,subject_relative_context_to_next_state,Q3,0.6768072888884543,0.5665476797552269,0.6125121614371255,0.5888888888888889,90
subject_heldout,3,subject_relative_context_to_next_state,S1,0.5919544069823546,0.6258461538461539,0.813974082358701,0.7222222222222222,90
subject_heldout,3,subject_relative_context_to_next_state,S2,0.6758711125450323,0.4862337662337662,0.616369448225433,0.6111111111111112,90
subject_heldout,3,subject_relative_context_to_next_state,S3,0.7065446671718713,0.5258097165991903,0.6122830723785501,0.5777777777777777,90
subject_heldout,3,subject_relative_context_to_next_state,S4,0.6727599539654198,0.5032327586206896,0.6424054170730487,0.6444444444444445,90
subject_heldout,3,subject_relative_context_to_next_state,all,0.6830118641355091,0.558300534519631,0.6027926650350118,,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,Q1,0.7111100642880839,0.5772058823529411,0.39680998993858074,0.37777777777777777,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,Q2,0.746350759295682,0.6165221825599184,0.5198522014868465,0.4111111111111111,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,Q3,0.6767110785168607,0.5696073431922488,0.6133719950695999,0.5888888888888889,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,S1,0.5918752882310179,0.6276923076923078,0.8136713427667299,0.7222222222222222,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,S2,0.675955936080259,0.48467532467532465,0.6175507000349147,0.6111111111111112,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,S3,0.7065384393255237,0.5247975708502024,0.6089106060280103,0.5777777777777777,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,S4,0.672671245742834,0.505926724137931,0.6456766208355407,0.6444444444444445,90
subject_heldout,3,rhythm_conditioned_subject_relative_to_next_state,all,0.6830304016400373,0.5580610479229821,0.6022633508800318,,90
subject_heldout,4,current_episode_identity,Q1,0.6949754751062781,0.46436170212765954,0.5349699054520337,0.5402298850574713,87
subject_heldout,4,current_episode_identity,Q2,0.6862716316810913,0.46133190118152523,0.5933202253043668,0.5632183908045977,87
subject_heldout,4,current_episode_identity,Q3,0.6719628341520877,0.5664835164835166,0.6755247504030348,0.5977011494252874,87
subject_heldout,4,current_episode_identity,S1,0.5782157855475946,0.5335664335664336,0.745541038675994,0.7471264367816092,87
subject_heldout,4,current_episode_identity,S2,0.5608740813388263,0.4911111111111111,0.8527127182046013,0.8620689655172413,87
subject_heldout,4,current_episode_identity,S3,0.5677320419902285,0.4647058823529412,0.7920355988602176,0.8045977011494253,87
subject_heldout,4,current_episode_identity,S4,0.668251863709891,0.5351089588377724,0.7483181145062348,0.6781609195402298,87
subject_heldout,4,current_episode_identity,all,0.6326119590751426,0.5023813579515657,0.7060603359152119,,87
subject_heldout,4,subject_next_center,Q1,0.6938612163492929,0.5,0.5402298850574713,0.5402298850574713,87
subject_heldout,4,subject_next_center,Q2,0.685135571204677,0.5,0.5632183908045977,0.5632183908045977,87
subject_heldout,4,subject_next_center,Q3,0.6740150991838687,0.5,0.5977011494252874,0.5977011494252874,87
subject_heldout,4,subject_next_center,S1,0.5781398824982119,0.5,0.7471264367816092,0.7471264367816092,87
subject_heldout,4,subject_next_center,S2,0.557646200245662,0.5,0.8620689655172413,0.8620689655172413,87
subject_heldout,4,subject_next_center,S3,0.564038722684037,0.5,0.8045977011494253,0.8045977011494253,87
subject_heldout,4,subject_next_center,S4,0.6702277952817015,0.5,0.6781609195402298,0.6781609195402298,87
subject_heldout,4,subject_next_center,all,0.6318663553496359,0.5,0.6847290640394089,,87
subject_heldout,4,calendar_to_next_state,Q1,0.6920904430330492,0.5890957446808511,0.6194781164865055,0.5402298850574713,87
subject_heldout,4,calendar_to_next_state,Q2,0.6864576166265866,0.38453276047261004,0.5213272015694388,0.5632183908045977,87
subject_heldout,4,calendar_to_next_state,Q3,0.6742187856711173,0.48214285714285715,0.6410112863127914,0.5977011494252874,87
subject_heldout,4,calendar_to_next_state,S1,0.577352094165042,0.6052447552447553,0.7841047580301779,0.7471264367816092,87
subject_heldout,4,calendar_to_next_state,S2,0.5594827200206586,0.48277777777777775,0.8596862888001634,0.8620689655172413,87
subject_heldout,4,calendar_to_next_state,S3,0.5624667804981432,0.7142857142857142,0.9024841113441737,0.8045977011494253,87
subject_heldout,4,calendar_to_next_state,S4,0.672277462417579,0.4213075060532688,0.6642041889198602,0.6781609195402298,87
subject_heldout,4,calendar_to_next_state,all,0.632049414633168,0.525626730808262,0.7131851359233015,,87
subject_heldout,4,absolute_context_to_next_state,Q1,0.6965203752849929,0.46117021276595743,0.543848659331743,0.5402298850574713,87
subject_heldout,4,absolute_context_to_next_state,Q2,0.6849442616315402,0.5209452201933404,0.5561114235070851,0.5632183908045977,87
subject_heldout,4,absolute_context_to_next_state,Q3,0.6699360147567875,0.6258241758241758,0.7282298062548309,0.5977011494252874,87
subject_heldout,4,absolute_context_to_next_state,S1,0.5866383073553715,0.3475524475524475,0.6767644057578762,0.7471264367816092,87
subject_heldout,4,absolute_context_to_next_state,S2,0.5725795476530391,0.2711111111111111,0.7933982862674449,0.8620689655172413,87
subject_heldout,4,absolute_context_to_next_state,S3,0.5739121197618337,0.3596638655462185,0.7650530376489798,0.8045977011494253,87
subject_heldout,4,absolute_context_to_next_state,S4,0.680560241275467,0.39709443099273606,0.6489394178631865,0.6781609195402298,87
subject_heldout,4,absolute_context_to_next_state,all,0.6378701239598618,0.426194494855141,0.6731921480901637,,87
subject_heldout,4,subject_relative_context_to_next_state,Q1,0.6922949131592036,0.5739361702127659,0.5984197585996044,0.5402298850574713,87
subject_heldout,4,subject_relative_context_to_next_state,Q2,0.6863269503405117,0.4312567132116004,0.5381830490877597,0.5632183908045977,87
subject_heldout,4,subject_relative_context_to_next_state,Q3,0.6743194855243336,0.4714285714285714,0.5954904071393794,0.5977011494252874,87
subject_heldout,4,subject_relative_context_to_next_state,S1,0.5791498516829704,0.5188811188811189,0.7789524563319514,0.7471264367816092,87
subject_heldout,4,subject_relative_context_to_next_state,S2,0.5589478690831066,0.5477777777777778,0.9123392442362231,0.8620689655172413,87
subject_heldout,4,subject_relative_context_to_next_state,S3,0.5641921490583023,0.5773109243697478,0.8510430396906228,0.8045977011494253,87
subject_heldout,4,subject_relative_context_to_next_state,S4,0.6656299387161857,0.6071428571428571,0.7812258742636712,0.6781609195402298,87
subject_heldout,4,subject_relative_context_to_next_state,all,0.631551593937802,0.5325334475749199,0.7222362613356017,,87
subject_heldout,4,rhythm_conditioned_subject_relative_to_next_state,Q1,0.6924861172682566,0.5707446808510639,0.5944416385814653,0.5402298850574713,87
