split,fold,method,candidate_count,top1_accuracy,top3_recall,top5_recall,mean_rank,median_rank,mean_rank_pct,random_top1,random_top5,random_mean_rank_pct,lift_top1_vs_random,lift_top5_vs_random,lift_rank_pct_vs_random
subject_heldout,0,global_next_center,136,0.007352941176470588,0.022058823529411766,0.03676470588235294,68.5,68.5,0.5,0.007352941176470588,0.03676470588235294,0.5,0.0,0.0,0.0
subject_heldout,0,current_episode_identity,136,0.0,0.051470588235294115,0.08088235294117647,60.654411764705884,59.0,0.4418845315904139,0.007352941176470588,0.03676470588235294,0.5,-0.007352941176470588,0.04411764705882353,0.05811546840958609
subject_heldout,0,subject_next_center,136,0.007352941176470588,0.022058823529411766,0.03676470588235294,68.5,68.5,0.5,0.007352941176470588,0.03676470588235294,0.5,0.0,0.0,0.0
subject_heldout,0,calendar_to_next_state,136,0.022058823529411766,0.04411764705882353,0.058823529411764705,63.06617647058823,59.0,0.4597494553376906,0.007352941176470588,0.03676470588235294,0.5,0.014705882352941178,0.022058823529411763,0.04025054466230937
subject_heldout,0,absolute_context_to_next_state,136,0.0,0.014705882352941176,0.03676470588235294,67.29411764705883,73.0,0.49106753812636167,0.007352941176470588,0.03676470588235294,0.5,-0.007352941176470588,0.0,0.008932461873638331
subject_heldout,0,subject_relative_context_to_next_state,136,0.014705882352941176,0.022058823529411766,0.051470588235294115,65.80147058823529,65.0,0.48001089324618734,0.007352941176470588,0.03676470588235294,0.5,0.007352941176470588,0.014705882352941173,0.019989106753812658
subject_heldout,0,rhythm_conditioned_subject_relative_to_next_state,136,0.014705882352941176,0.022058823529411766,0.051470588235294115,65.77941176470588,64.5,0.47984749455337694,0.007352941176470588,0.03676470588235294,0.5,0.007352941176470588,0.014705882352941173,0.02015250544662306
subject_heldout,1,global_next_center,133,0.007518796992481203,0.022556390977443608,0.03759398496240601,67.0,67.0,0.4999999999999999,0.007518796992481203,0.03759398496240601,0.5,0.0,0.0,1.1102230246251565e-16
subject_heldout,1,current_episode_identity,133,0.0,0.05263157894736842,0.09774436090225563,53.63157894736842,48.0,0.39872408293460926,0.007518796992481203,0.03759398496240601,0.5,-0.007518796992481203,0.06015037593984962,0.10127591706539074
subject_heldout,1,subject_next_center,133,0.007518796992481203,0.022556390977443608,0.03759398496240601,67.0,67.0,0.4999999999999999,0.007518796992481203,0.03759398496240601,0.5,0.0,0.0,1.1102230246251565e-16
