file,feature_set,alpha,actual_delta,loo_pred_delta
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_only,0.01,0.010303869699999968,0.01345809834818783
submission_jepa_latent_q2_w0p45.csv,cond_only,0.01,0.011677803099999995,0.017117557999437344
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_only,0.01,0.012123336099999937,0.00922437646072357
submission_jepa_latent_residual_probe.csv,cond_only,0.01,0.013103844699999923,0.009842425521254064
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_only,0.01,-0.00021865830000000752,-0.018165883969293438
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_only,0.1,0.0,0.01529737576832743
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_only,0.1,0.00803546629999996,0.008600870486034905
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_only,0.1,0.008157084499999967,0.008585985400651868
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_only,0.1,0.0081669459,0.008116105938104367
submission_e95_hardtail_541e3973.csv,cond_only,0.1,0.008167846699999926,0.00858466819429699
submission_e101_q2s3tail_177569bc.csv,cond_only,0.1,0.00817688289999996,0.008535254298487074
submission_mixmin_0c916bb4.csv,cond_only,0.1,0.008183157399999974,0.008579924102660032
submission_e176_abl_q2_to0p75_91e49725.csv,cond_only,0.1,0.008188347900000004,0.009141038153979224
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_only,0.1,0.008206014299999898,0.008579996788332548
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_only,0.1,0.008284294099999978,0.008550157566763809
submission_e323_5508f966_uploadsafe.csv,cond_only,0.1,0.008912018499999896,0.00849358758956454
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_only,0.1,0.009163025699999938,0.008462866322649453
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_only,0.1,0.009315837899999901,0.009752574177030463
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_only,0.1,0.009402824099999929,0.00967672633979928
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_only,0.1,0.009821492599999981,0.009408021477538324
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_only,0.1,0.01004833439999997,0.008354511700516902
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_only,0.1,0.010179882099999982,0.008794378277753536
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_only,0.1,0.010303869699999968,0.012709629183749599
submission_jepa_latent_q2_w0p45.csv,cond_only,0.1,0.011677803099999995,0.01610062110686862
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_only,0.1,0.012123336099999937,0.00846587019802282
submission_jepa_latent_residual_probe.csv,cond_only,0.1,0.013103844699999923,0.010426055999084641
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_only,0.1,-0.00021865830000000752,-0.0009002958033332131
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_only,1.0,0.0,0.014724086505209
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_only,1.0,0.00803546629999996,0.00851924912662466
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_only,1.0,0.008157084499999967,0.008506600489421987
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_only,1.0,0.0081669459,0.008411730674703197
submission_e95_hardtail_541e3973.csv,cond_only,1.0,0.008167846699999926,0.008505481190145216
submission_e101_q2s3tail_177569bc.csv,cond_only,1.0,0.00817688289999996,0.008518043943117167
submission_mixmin_0c916bb4.csv,cond_only,1.0,0.008183157399999974,0.008536009661735351
submission_e176_abl_q2_to0p75_91e49725.csv,cond_only,1.0,0.008188347900000004,0.009475696084171094
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_only,1.0,0.008206014299999898,0.008501511651660874
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_only,1.0,0.008284294099999978,0.00859883882386574
submission_e323_5508f966_uploadsafe.csv,cond_only,1.0,0.008912018499999896,0.008428085222241618
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_only,1.0,0.009163025699999938,0.008401979755962508
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_only,1.0,0.009315837899999901,0.009357005707528657
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_only,1.0,0.009402824099999929,0.009853322758615498
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_only,1.0,0.009821492599999981,0.009656647649085949
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_only,1.0,0.01004833439999997,0.008309905150561936
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_only,1.0,0.010179882099999982,0.009046260707997992
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_only,1.0,0.010303869699999968,0.011237620165725755
submission_jepa_latent_q2_w0p45.csv,cond_only,1.0,0.011677803099999995,0.01617806716249153
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_only,1.0,0.012123336099999937,0.010093559149374622
submission_jepa_latent_residual_probe.csv,cond_only,1.0,0.013103844699999923,0.010448226841936439
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_only,1.0,-0.00021865830000000752,-0.0014158929317705654
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_only,10.0,0.0,0.010030693917230528
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_only,10.0,0.00803546629999996,0.008435479365539213
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_only,10.0,0.008157084499999967,0.00842394830045322
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_only,10.0,0.0081669459,0.00862445639374038
submission_e95_hardtail_541e3973.csv,cond_only,10.0,0.008167846699999926,0.008422927897021265
submission_e101_q2s3tail_177569bc.csv,cond_only,10.0,0.00817688289999996,0.00845404775082267
submission_mixmin_0c916bb4.csv,cond_only,10.0,0.008183157399999974,0.008448961315798056
submission_e176_abl_q2_to0p75_91e49725.csv,cond_only,10.0,0.008188347900000004,0.009422341480364547
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_only,10.0,0.008206014299999898,0.00841930908766727
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_only,10.0,0.008284294099999978,0.00862266525417368
submission_e323_5508f966_uploadsafe.csv,cond_only,10.0,0.008912018499999896,0.008352370255861157
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_only,10.0,0.009163025699999938,0.00832857134659366
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_only,10.0,0.009315837899999901,0.009276158848803265
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_only,10.0,0.009402824099999929,0.010052371482845322
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_only,10.0,0.009821492599999981,0.009920175209352386
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_only,10.0,0.01004833439999997,0.008244632001297167
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_only,10.0,0.010179882099999982,0.009407288067497434
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_only,10.0,0.010303869699999968,0.009600946031819687
submission_jepa_latent_q2_w0p45.csv,cond_only,10.0,0.011677803099999995,0.016015990175653846
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_only,10.0,0.012123336099999937,0.012419146210024965
submission_jepa_latent_residual_probe.csv,cond_only,10.0,0.013103844699999923,0.010610821022789069
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_only,10.0,-0.00021865830000000752,0.0006297070062282646
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_only,100.0,0.0,0.005669363140743831
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_only,100.0,0.00803546629999996,0.008333146511823042
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_only,100.0,0.008157084499999967,0.008323783203164377
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_only,100.0,0.0081669459,0.008574116599453563
submission_e95_hardtail_541e3973.csv,cond_only,100.0,0.008167846699999926,0.008322954628161246
submission_e101_q2s3tail_177569bc.csv,cond_only,100.0,0.00817688289999996,0.008352989993647003
submission_mixmin_0c916bb4.csv,cond_only,100.0,0.008183157399999974,0.00834381956424148
submission_e176_abl_q2_to0p75_91e49725.csv,cond_only,100.0,0.008188347900000004,0.00914372599059849
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_only,100.0,0.008206014299999898,0.008320016128663964
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_only,100.0,0.008284294099999978,0.00855435078823623
submission_e323_5508f966_uploadsafe.csv,cond_only,100.0,0.008912018499999896,0.008265661309621811
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_only,100.0,0.009163025699999938,0.008246336423421968
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_only,100.0,0.009315837899999901,0.009265554821536038
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_only,100.0,0.009402824099999929,0.009917752781038992
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_only,100.0,0.009821492599999981,0.009858062776321643
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_only,100.0,0.01004833439999997,0.008178177063912405
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_only,100.0,0.010179882099999982,0.009312796796400725
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_only,100.0,0.010303869699999968,0.009133815892042
submission_jepa_latent_q2_w0p45.csv,cond_only,100.0,0.011677803099999995,0.015672482119437548
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_only,100.0,0.012123336099999937,0.012060206883560983
submission_jepa_latent_residual_probe.csv,cond_only,100.0,0.013103844699999923,0.010624349981744519
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_only,100.0,-0.00021865830000000752,0.002495187335645091
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_only,1000.0,0.0,0.007241664069356289
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_only,1000.0,0.00803546629999996,0.00831266959463511
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_only,1000.0,0.008157084499999967,0.00830585579932427
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_only,1000.0,0.0081669459,0.008428162088449301
submission_e95_hardtail_541e3973.csv,cond_only,1000.0,0.008167846699999926,0.008305252835064858
submission_e101_q2s3tail_177569bc.csv,cond_only,1000.0,0.00817688289999996,0.008319765637890362
submission_mixmin_0c916bb4.csv,cond_only,1000.0,0.008183157399999974,0.008315531293741582
submission_e176_abl_q2_to0p75_91e49725.csv,cond_only,1000.0,0.008188347900000004,0.00868760542784996
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_only,1000.0,0.008206014299999898,0.008303114452701809
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_only,1000.0,0.008284294099999978,0.008432939288147577
submission_e323_5508f966_uploadsafe.csv,cond_only,1000.0,0.008912018499999896,0.008263559779903139
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_only,1000.0,0.009163025699999938,0.008249496821543472
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_only,1000.0,0.009315837899999901,0.00882745404033403
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_only,1000.0,0.009402824099999929,0.009125786342319194
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_only,1000.0,0.009821492599999981,0.009098556044500864
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_only,1000.0,0.01004833439999997,0.008199896414168031
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_only,1000.0,0.010179882099999982,0.008835942779081896
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_only,1000.0,0.010303869699999968,0.008805831949442738
submission_jepa_latent_q2_w0p45.csv,cond_only,1000.0,0.011677803099999995,0.012770846591801669
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_only,1000.0,0.012123336099999937,0.009793434218836758
submission_jepa_latent_residual_probe.csv,cond_only,1000.0,0.013103844699999923,0.009945007254930686
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_only,1000.0,-0.00021865830000000752,0.005790245093206584
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_world,0.01,0.0,-0.0031905050563060984
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_world,0.01,0.00803546629999996,0.008043244872604988
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_world,0.01,0.008157084499999967,0.008129074115786375
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_world,0.01,0.0081669459,0.008106193389722582
submission_e95_hardtail_541e3973.csv,cond_plus_world,0.01,0.008167846699999926,0.008187123519074581
submission_e101_q2s3tail_177569bc.csv,cond_plus_world,0.01,0.00817688289999996,0.008180498487320217
submission_mixmin_0c916bb4.csv,cond_plus_world,0.01,0.008183157399999974,0.008204683841545154
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_world,0.01,0.008188347900000004,0.00820300594367588
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_world,0.01,0.008206014299999898,0.008189533367046248
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_world,0.01,0.008284294099999978,0.008339622658459108
submission_e323_5508f966_uploadsafe.csv,cond_plus_world,0.01,0.008912018499999896,0.008862817566233007
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_world,0.01,0.009163025699999938,0.009245545557691174
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_world,0.01,0.009315837899999901,0.009343916389914704
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_world,0.01,0.009402824099999929,0.009460760889962925
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_world,0.01,0.009821492599999981,0.009761749571855289
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_world,0.01,0.01004833439999997,0.009908657181403402
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_world,0.01,0.010179882099999982,0.010014698642935532
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_world,0.01,0.010303869699999968,0.01109988324536788
submission_jepa_latent_q2_w0p45.csv,cond_plus_world,0.01,0.011677803099999995,0.01189524772404767
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_world,0.01,0.012123336099999937,0.011274196267871696
submission_jepa_latent_residual_probe.csv,cond_plus_world,0.01,0.013103844699999923,0.012869590785277676
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_world,0.01,-0.00021865830000000752,-0.0018105607970171408
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_world,0.1,0.0,-0.0019185057287344435
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_world,0.1,0.00803546629999996,0.008076593593492403
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_world,0.1,0.008157084499999967,0.008166033839120358
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_world,0.1,0.0081669459,0.008100969080518846
submission_e95_hardtail_541e3973.csv,cond_plus_world,0.1,0.008167846699999926,0.00820882459170952
submission_e101_q2s3tail_177569bc.csv,cond_plus_world,0.1,0.00817688289999996,0.008208215707725203
submission_mixmin_0c916bb4.csv,cond_plus_world,0.1,0.008183157399999974,0.00823773720229007
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_world,0.1,0.008188347900000004,0.008276656699671491
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_world,0.1,0.008206014299999898,0.008204716892423752
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_world,0.1,0.008284294099999978,0.008350491303332276
submission_e323_5508f966_uploadsafe.csv,cond_plus_world,0.1,0.008912018499999896,0.008816397271632095
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_world,0.1,0.009163025699999938,0.009200696567930659
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_world,0.1,0.009315837899999901,0.009401083345158509
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_world,0.1,0.009402824099999929,0.00949063630617649
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_world,0.1,0.009821492599999981,0.009739470783169068
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_world,0.1,0.01004833439999997,0.00971481358247042
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_world,0.1,0.010179882099999982,0.009831540490128386
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_world,0.1,0.010303869699999968,0.011458100659454799
submission_jepa_latent_q2_w0p45.csv,cond_plus_world,0.1,0.011677803099999995,0.012336489829302183
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_world,0.1,0.012123336099999937,0.010704143926234153
submission_jepa_latent_residual_probe.csv,cond_plus_world,0.1,0.013103844699999923,0.012613096361509823
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_world,0.1,-0.00021865830000000752,-0.0009233668074609507
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_world,1.0,0.0,0.0016040627721285797
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_world,1.0,0.00803546629999996,0.008217142506669226
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_world,1.0,0.008157084499999967,0.00827292967229961
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_world,1.0,0.0081669459,0.008186140453556496
submission_e95_hardtail_541e3973.csv,cond_plus_world,1.0,0.008167846699999926,0.008301215311884241
submission_e101_q2s3tail_177569bc.csv,cond_plus_world,1.0,0.00817688289999996,0.008307463571917414
submission_mixmin_0c916bb4.csv,cond_plus_world,1.0,0.008183157399999974,0.008335038769422067
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_world,1.0,0.008188347900000004,0.008621647283014249
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_world,1.0,0.008206014299999898,0.008298365507989756
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_world,1.0,0.008284294099999978,0.008413529440654124
submission_e323_5508f966_uploadsafe.csv,cond_plus_world,1.0,0.008912018499999896,0.008705640646567158
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_world,1.0,0.009163025699999938,0.008939509436832914
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_world,1.0,0.009315837899999901,0.009448347876809898
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_world,1.0,0.009402824099999929,0.009637994607421348
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_world,1.0,0.009821492599999981,0.009762822189402547
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_world,1.0,0.01004833439999997,0.009184077336992166
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_world,1.0,0.010179882099999982,0.009506880440682078
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_world,1.0,0.010303869699999968,0.011647301729052218
submission_jepa_latent_q2_w0p45.csv,cond_plus_world,1.0,0.011677803099999995,0.013637472436326178
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_world,1.0,0.012123336099999937,0.009774210217090521
submission_jepa_latent_residual_probe.csv,cond_plus_world,1.0,0.013103844699999923,0.011900840680488446
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_world,1.0,-0.00021865830000000752,-0.0011332435726872422
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_world,10.0,0.0,0.004890439360843203
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_world,10.0,0.00803546629999996,0.008391096519656725
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_world,10.0,0.008157084499999967,0.00840384077595711
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_world,10.0,0.0081669459,0.008467093853490433
submission_e95_hardtail_541e3973.csv,cond_plus_world,10.0,0.008167846699999926,0.008412107484372365
submission_e101_q2s3tail_177569bc.csv,cond_plus_world,10.0,0.00817688289999996,0.008433152572090303
submission_mixmin_0c916bb4.csv,cond_plus_world,10.0,0.008183157399999974,0.008443905549425937
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_world,10.0,0.008188347900000004,0.00905919472464207
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_world,10.0,0.008206014299999898,0.008409231923670997
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_world,10.0,0.008284294099999978,0.00855637810731099
submission_e323_5508f966_uploadsafe.csv,cond_plus_world,10.0,0.008912018499999896,0.008509948794506578
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_world,10.0,0.009163025699999938,0.008588291692935002
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_world,10.0,0.009315837899999901,0.009348445553923725
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_world,10.0,0.009402824099999929,0.009848689727275576
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_world,10.0,0.009821492599999981,0.009822598358150539
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_world,10.0,0.01004833439999997,0.008639328961281953
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_world,10.0,0.010179882099999982,0.009419043575671528
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_world,10.0,0.010303869699999968,0.010607627241470591
submission_jepa_latent_q2_w0p45.csv,cond_plus_world,10.0,0.011677803099999995,0.015049210782618425
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_world,10.0,0.012123336099999937,0.010484854652921777
submission_jepa_latent_residual_probe.csv,cond_plus_world,10.0,0.013103844699999923,0.011113106131046099
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_world,10.0,-0.00021865830000000752,-0.00017897119829005104
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_world,100.0,0.0,0.0029813528922689857
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_world,100.0,0.00803546629999996,0.008494944305318972
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_world,100.0,0.008157084499999967,0.008494588247615667
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_world,100.0,0.0081669459,0.008639862700555343
submission_e95_hardtail_541e3973.csv,cond_plus_world,100.0,0.008167846699999926,0.00849550408038245
submission_e101_q2s3tail_177569bc.csv,cond_plus_world,100.0,0.00817688289999996,0.00851764278432028
submission_mixmin_0c916bb4.csv,cond_plus_world,100.0,0.008183157399999974,0.00851930202640067
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_world,100.0,0.008188347900000004,0.009087086495547472
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_world,100.0,0.008206014299999898,0.008492609034062525
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_world,100.0,0.008284294099999978,0.00866513834666958
submission_e323_5508f966_uploadsafe.csv,cond_plus_world,100.0,0.008912018499999896,0.008489682706335768
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_world,100.0,0.009163025699999938,0.008520844781126823
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_world,100.0,0.009315837899999901,0.00931994118304932
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_world,100.0,0.009402824099999929,0.009788715090250723
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_world,100.0,0.009821492599999981,0.00976428113678307
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_world,100.0,0.01004833439999997,0.008520812139206824
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_world,100.0,0.010179882099999982,0.009370434303318343
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_world,100.0,0.010303869699999968,0.009753379882664844
submission_jepa_latent_q2_w0p45.csv,cond_plus_world,100.0,0.011677803099999995,0.014902895878149627
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_world,100.0,0.012123336099999937,0.010768167079815545
