candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,q2_k,core_alpha,tail_k,tail_alpha,h042_overlap_cells,h042_jaccard,h042_distance_l1,h042_distance_l2,tangent_expected_delta,h043_q2_override_score,h043_promotable,candidate_source,regime,core_rows,tail_rows,route_public_mean,route_private_mean,route_transition_mean,route_memory_disagree_mean,route_regime_mean,h043_overlap_cells,h043_jaccard,h043_distance_l2,h044_route_split_score,h044_promotable,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable
h044_h043support_phaseenergy_top85_a0.78_c85_ca0ef0f0,submission_h044_h043support_phaseenergy_top85_a0.78_c85_ca0ef0f0.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_phaseenergy_top85_a0.78_c85_ca0ef0f0.csv,h043support_phaseenergy_top85_a0.78,h043support_phaseenergy_top85_a0.78,1,85,85,0.0072792008877165,0.0564082728223818,0.0328047266965995,0.3491901725494082,-0.000218307278545,0.0009375006327014,4.014679211556349e-06,-3.542493510677623e-05,-0.0002900991464023,-0.0005461397890579,0.0001908358983263,-0.0003556474059869,-0.0007336462361182,0.0003426469373374,0.75,12,-0.0002302804972941,-0.0004804246637488,4.7637490383466525e-05,-8.303413287766293e-05,-0.0006731269401042,0.0003842014375922,0.5833333333333334,12,0.5619791666666666,0.5743282375365716,0.5682379207391767,0.5981955342347188,0.0060232188014378,0.0001135892320509,0.0300590930412959,0.0833333333333333,12,0.5839007187541219,0.5376468643493033,0.5972458933657133,0.0007272623045162,-0.1256925248410542,0.0349794184238805,0.25,12,-1.8139567545598936,1.8139567545598936,0.0213406677007046,0.788235294117647,0.0,0.8444010416666666,,0.78,,0.0,45,0.5294117647058824,,0.0344386819676836,-0.0002901748347676,,,h044,phaseenergy,85.0,0.0,0.5973783529411765,0.5200743529411764,0.5634282352941177,0.4453781512605042,0.4061776752941178,85.0,0.8095238095238095,0.0116057021063015,1.519016456582633,False,0.0003184532890838261,-0.0012473270997256077,0.002789670292913178,0.00023237004225155726,-0.001247713670418317,0.0011221742336400308,0.4166666666666667,12,-0.0006646676017471893,-0.003718072016327356,0.005939849236228896,-0.0007231615107949028,-0.005669251640307705,0.005816104540160226,0.5833333333333334,12,1.64625,False,False
h043_q2_top90_a0.66_c90_f69bf8ab,submission_h043_q2_top90_a0.66_c90_f69bf8ab.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top90_a0.66_c90_f69bf8ab.csv,q2_top90_a0.66,q2_top90_a0.66,1,90,90,0.0060543815947552,0.0484884969188055,0.0272917505480921,0.2954686075418076,-0.0001942759023195,0.0008118161372404,-5.897916408635516e-09,-2.3543319540571467e-05,-0.0003004664946171,-0.0004572603869333,0.0001695179615693,-0.0003525021328597,-0.0006160398909151,0.0003170611135721,0.75,12,-0.0002595495047248,-0.0003910770377558,0.000142782583001,-0.000100889322888,-0.0005647042725213,0.0003568729855122,0.5833333333333334,12,0.537035192563081,0.5742963877769882,0.5682088704505673,0.5981894804020118,0.0059913690418545,8.453894344160329e-05,0.0300530392085889,0.0833333333333333,12,0.5829530671740759,0.5375262749397562,0.5971479321587745,0.0006113397199351,-0.126439919685272,0.0348944215169733,0.25,12,-1.931233297882252,1.931233297882252,0.0214581477542472,0.7888888888888889,0.0,1.5306864209827358,90.0,0.66,0.0,0.0,45,0.5,0.0124083698944756,0.0248204768616821,-0.0002491415601288,0.9439583333333336,True,h043,,,,,,,,,,,,,,0.0003385884916889195,-0.0012115495206530536,0.0026731110361123247,0.00025250524485665067,-0.0012119360913457628,0.0010056149768391776,0.4166666666666667,12,-0.0005654758102456216,-0.0038213118234799236,0.0060084915348971495,-0.0006239697192933352,-0.005772491447460273,0.0058847468388284795,0.5833333333333334,12,1.6485416666666666,False,False
h044_h042core0.58_pubtrans_tail40_b0.44_c85_ddcf2240,submission_h044_h042core0.58_pubtrans_tail40_b0.44_c85_ddcf2240.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_pubtrans_tail40_b0.44_c85_ddcf2240.csv,h042core0.58_pubtrans_tail40_b0.44,h042core0.58_pubtrans_tail40_b0.44,2,85,85,0.0045426178517399,0.0430567161459032,0.0205780077801767,0.2596542308700726,-0.0001647991372231,0.0006852023882605,-1.5631589709384398e-06,-2.1968387939563205e-05,-0.0002596262418195,-0.0004307281224585,0.0001888342892167,-0.0002650346338263,-0.0005071941384109,0.0002603889515793,0.8333333333333334,12,-0.0002486343083075,-0.0003298169023856,0.0002317078169969,-7.218292895195058e-05,-0.0004600218922056,0.0003113820394588,0.5833333333333334,12,0.5994791666666666,0.5742415768854683,0.5681769726632145,0.5980405212619353,0.0059365581503345,5.2641156088817374e-05,0.0299040800685123,0.0833333333333333,12,0.5814415823946555,0.5374096360108891,0.5973682622552031,0.0004978205195506,-0.1278616301710378,0.0351332559346594,0.25,12,-1.8826628666667151,1.8826628666667151,0.0221489749019613,0.8,0.0,1.3267447916666666,,0.58,,0.44,45,0.5294117647058824,,0.0117250931632508,-0.0002319072603905,,,h044,pubtrans,45.0,40.0,0.6544823529411765,0.5026329411764705,0.6079656470588235,0.492436974789916,0.450769157647059,85.0,0.8095238095238095,0.0196505101550564,1.5951414565826327,False,0.00011553106053875314,-0.000838315840052809,0.0023585226426743816,2.944781370648429e-05,-0.0008429784717979372,0.0008210006500473905,0.4166666666666667,12,-0.0003718282010378403,-0.0038782889147566573,0.006596421475551919,-0.00043032211008555386,-0.005829468538737006,0.006472676779483249,0.5833333333333334,12,1.6520833333333336,False,False
h043_q2_top55_a0.5_c55_5fefa419,submission_h043_q2_top55_a0.5_c55_5fefa419.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top55_a0.5_c55_5fefa419.csv,q2_top55_a0.5,q2_top55_a0.5,1,55,55,0.0036396702248348,0.0375026422882679,0.0163835521047749,0.2238398541983381,-0.000145015821731,0.0005963524474233,-2.5725570846274446e-06,-1.8162291729056144e-05,-0.0002310457724241,-0.0002896436537369,0.0002473191352374,-0.0002272771886189,-0.0004310580423829,0.0001997590622677,0.75,12,-0.0002359557696451,-0.0002471429687974,0.0002850999270015,-3.341501001949236e-05,-0.0003949496301894,0.0002282981685308,0.5833333333333334,12,0.8555610889774236,0.5741959188999464,0.5681791089886533,0.5978589997210081,0.0058909001648125,5.4777481527579225e-05,0.0297225585275851,0.0833333333333333,12,0.5816351834439628,0.5373390926271898,0.596998194646739,0.0004260972988877,-0.1276083040097367,0.0347506601741049,0.25,12,-1.0352490932353653,1.0352490932353653,0.0188227107860975,0.7090909090909091,0.0,0.7159619853917664,55.0,0.5,0.0,0.0,45,0.8181818181818182,0.0015001714511585,0.0090183579232716,-0.0001959004999737,1.523371212121212,False,h043,,,,,,,,,,,,,,-0.0001205775536691411,-0.0005614486885926102,0.001584780054920884,-0.00020666080050140995,-0.0005661113203377383,0.0004595177582663256,0.5833333333333334,12,-0.00030994964013601745,-0.00406902745859338,0.006793950260958993,-0.000368443549183731,-0.006020460671470321,0.006670205564890323,0.5833333333333334,12,1.6537500000000003,False,False
h044_h042core0.66_q2regime_tail40_b0.44_c85_4a40ee64,submission_h044_h042core0.66_q2regime_tail40_b0.44_c85_4a40ee64.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_q2regime_tail40_b0.44_c85_4a40ee64.csv,h042core0.66_q2regime_tail40_b0.44,h042core0.66_q2regime_tail40_b0.44,2,85,85,0.0051601780922823,0.0484884969188055,0.0233507491976725,0.2954686075418076,-0.0001838321287231,0.0007810073110128,4.891190191990879e-07,-2.096525802868023e-05,-0.0002772344503847,-0.0004234023325639,0.0001433783227987,-0.0003058581491652,-0.0005761366590442,0.0002856354620369,0.8333333333333334,12,-0.0002460613329396,-0.0003480638669277,0.0001719863667013,-6.508446481462427e-05,-0.0005279014842682,0.0003311971120605,0.5833333333333334,12,0.6287760416666667,0.5742362604245634,0.5681934580400448,0.5977246951794135,0.0059312416894296,6.912653291907268e-05,0.0295882539859906,0.0833333333333333,12,0.5813901710455452,0.537482135382094,0.5970931737972043,0.0005676325041735,-0.1278619960797994,0.0348434955817749,0.25,12,-1.8240455287341553,1.8240455287341553,0.0214593591615783,0.8,0.0,0.7458593750000001,,0.66,,0.44,45,0.5294117647058824,,0.0168554066412836,-0.0002666542724089,,,h044,q2regime,45.0,40.0,0.6527275294117647,0.5048851764705882,0.6067816470588235,0.4907563025210085,0.451346277647059,85.0,0.8095238095238095,0.0168369296911272,1.5787247899159664,False,0.00013186082055726463,-0.0009025237661213926,0.002471688845804884,4.577757372499578e-05,-0.0009071863978665207,0.0009057054956905061,0.4166666666666667,12,-0.00038422261135080595,-0.0038534254571034343,0.006578183844806952,-0.00044271652039851953,-0.005804605081083783,0.006454439148738282,0.5833333333333334,12,1.6544791666666667,False,False
h044_phaseenergy_top90_a0.66_c90_495660cb,submission_h044_phaseenergy_top90_a0.66_c90_495660cb.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top90_a0.66_c90_495660cb.csv,phaseenergy_top90_a0.66,phaseenergy_top90_a0.66,1,90,90,0.0062387120308718,0.0484884969188055,0.028062048964384,0.2954686075418076,-0.0001941707138058,0.0008031565597341,-3.087689433289638e-07,-3.5305434893820224e-05,-0.0003045259075514,-0.0004659876424776,0.000171068342625,-0.0003579901469029,-0.0006211225916161,0.0003191408345915,0.75,12,-0.0002621489024987,-0.0003995026565356,0.0001388157047686,-0.0001050539259629,-0.0005697276403474,0.0003582232128353,0.5833333333333334,12,0.4294921874999999,0.5743073940408271,0.5682081082399552,0.598182286548224,0.0060023753056933,8.377673282938815e-05,0.0300458453548011,0.0833333333333333,12,0.5839155938675735,0.537530917688333,0.5972016264059938,0.0006161777884133,-0.1256810507958795,0.0349360176789204,0.25,12,-1.9547700894296212,1.9547700894296212,0.0217196676603291,0.8,0.0,1.301744791666667,,0.66,,0.0,45,0.5,,0.0259387278085852,-0.0002470143012934,,,h044,phaseenergy,90.0,0.0,0.6023804444444444,0.5179093333333332,0.5672817777777778,0.4507936507936507,0.4056864266666667,90.0,0.8571428571428571,0.0051380218135358,1.2249761904761904,False,0.00037850406804997884,-0.0012638505855105738,0.0026826046167902143,0.00029242082121771,-0.001264237156203283,0.001015108557517067,0.4166666666666667,12,-0.0005852098788860305,-0.0037991726386322954,0.0059093955843287915,-0.0006437037879337441,-0.0057503522626126445,0.0057856508882601215,0.5833333333333334,12,1.656979166666667,False,False
h044_h043support_q2regime_top85_a0.58_c85_229158f8,submission_h044_h043support_q2regime_top85_a0.58_c85_229158f8.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_q2regime_top85_a0.58_c85_229158f8.csv,h043support_q2regime_top85_a0.58,h043support_q2regime_top85_a0.58,1,85,85,0.0048934196060069,0.0430567161459032,0.022148172254198,0.2596542308700726,-0.000169639956762,0.0007013279825553,-2.0257626846496513e-06,-2.303705635887609e-05,-0.0002670145422583,-0.0004265287521895,0.0001758780036854,-0.0002864071640195,-0.00052089834072,0.0002717726883678,0.8333333333333334,12,-0.0002575361828003,-0.0003246681529187,0.0002197071501179,-8.294991333489092e-05,-0.0004748848355033,0.0003182063180813,0.5833333333333334,12,0.5214843749999999,0.5742058831575095,0.5681855221045012,0.5973334285369409,0.0059008644223758,6.119059737551559e-05,0.029196987343518,0.0833333333333333,12,0.5813529040736738,0.5374296698828671,0.5969461902590547,0.0005173060091833,-0.1278945702758727,0.0346846351335433,0.25,12,-1.8150076606453756,1.8150076606453756,0.0213530313017103,0.788235294117647,0.0,1.729609375,,0.58,,0.0,45,0.5294117647058824,,0.0163352168104711,-0.00022163456306,,,h044,q2regime,85.0,0.0,0.6527275294117647,0.5048851764705882,0.6067816470588235,0.4907563025210085,0.451346277647059,85.0,0.8095238095238095,0.017118551937986,1.3919331232492995,False,0.0001673831129493271,-0.0009325002430542737,0.002466182679621324,8.129986611705824e-05,-0.000932886813746983,0.0008719267264328416,0.4166666666666667,12,-0.0005139917441695204,-0.0038478235472794195,0.006308711619155993,-0.000572485653217234,-0.005799003171259768,0.006184966923087323,0.5833333333333334,12,1.6633333333333336,False,False
h044_phaseenergy_top75_a0.58_c75_abe7bf52,submission_h044_phaseenergy_top75_a0.58_c75_abe7bf52.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.58_c75_abe7bf52.csv,phaseenergy_top75_a0.58,phaseenergy_top75_a0.58,1,75,75,0.0051935573912579,0.0430567161459032,0.0233461276304745,0.2596542308700726,-0.0001760770254221,0.0007038474381274,-1.6141110883720198e-06,-3.175964794993733e-05,-0.0002806389725421,-0.0004009788528933,0.0001552999475162,-0.0003063423958923,-0.0005417556381984,0.0002672349485092,0.75,12,-0.0002539925234845,-0.0003437574008894,0.0002000636786823,-8.779514932941504e-05,-0.0004971277172483,0.0003016272753928,0.5833333333333334,12,0.47900390625,0.5742991087368728,0.5681938947029368,0.5983190645995919,0.0059940900017391,6.956319581098437e-05,0.030182623406169,0.0833333333333333,12,0.5837420580333051,0.5374451875996162,0.5971322757764326,0.0005314454734124,-0.1258307146544312,0.0348760127091036,0.25,12,-1.491699681409439,1.491699681409439,0.0198893290854591,0.8,0.0,1.2283854166666668,,0.58,,0.0,45,0.6,,0.0200861200383372,-0.0002143730742092,,,h044,phaseenergy,75.0,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.4552380952380951,0.4274643520000001,75.0,0.7142857142857143,0.0108970450360676,1.4168690476190473,False,0.00019596791769379944,-0.0011082810321062816,0.0022011958616036647,0.00010988467086153059,-0.0011086676027989907,0.0007688949959476164,0.4166666666666667,12,-0.0005837517093795607,-0.003964432271532339,0.006035074371774401,-0.0006422456184272743,-0.005915611895512688,0.005911329675705731,0.5833333333333334,12,1.66375,False,False
h044_h043support_phaseenergy_top75_a0.58_c75_abe7bf52,submission_h044_h043support_phaseenergy_top75_a0.58_c75_abe7bf52.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_phaseenergy_top75_a0.58_c75_abe7bf52.csv,h043support_phaseenergy_top75_a0.58,h043support_phaseenergy_top75_a0.58,1,75,75,0.0051935573912579,0.0430567161459032,0.0233461276304745,0.2596542308700726,-0.0001760770254221,0.0007038474381274,-1.6141110883720198e-06,-3.175964794993733e-05,-0.0002806389725421,-0.0004009788528933,0.0001552999475162,-0.0003063423958923,-0.0005417556381984,0.0002672349485092,0.75,12,-0.0002539925234845,-0.0003437574008894,0.0002000636786823,-8.779514932941504e-05,-0.0004971277172483,0.0003016272753928,0.5833333333333334,12,0.47900390625,0.5742991087368728,0.5681938947029368,0.5983190645995919,0.0059940900017391,6.956319581098437e-05,0.030182623406169,0.0833333333333333,12,0.5837420580333051,0.5374451875996162,0.5971322757764326,0.0005314454734124,-0.1258307146544312,0.0348760127091036,0.25,12,-1.491699681409439,1.491699681409439,0.0198893290854591,0.8,0.0,1.2589843750000005,,0.58,,0.0,45,0.6,,0.0200861200383372,-0.0002143730742092,,,h044,phaseenergy,75.0,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.4552380952380951,0.4274643520000001,75.0,0.7142857142857143,0.0108970450360676,1.4168690476190473,False,0.00019596791769379944,-0.0011082810321062816,0.0022011958616036647,0.00010988467086153059,-0.0011086676027989907,0.0007688949959476164,0.4166666666666667,12,-0.0005837517093795607,-0.003964432271532339,0.006035074371774401,-0.0006422456184272743,-0.005915611895512688,0.005911329675705731,0.5833333333333334,12,1.66375,False,False
h043_h042core0.78_tail35_b0.18_c80_d921d53a,submission_h043_h042core0.78_tail35_b0.18_c80_d921d53a.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail35_b0.18_c80_d921d53a.csv,h042core0.78_tail35_b0.18,h042core0.78_tail35_b0.18,2,80,80,0.005507923501329,0.0564082728223818,0.0248725885197374,0.3491901725494082,-0.0002027252917917,0.000914843925767,5.951646862095735e-06,-1.4617775653129492e-05,-0.0002889700310552,-0.0004507924224505,0.0001469647830007,-0.0003143722370912,-0.0006622350985256,0.0003009792868912,0.75,12,-0.0002277475019413,-0.0003937470142248,0.0001002681214308,-2.77607466991122e-05,-0.0006065022117354,0.0003404917279412,0.5833333333333334,12,0.943608897742364,0.5743026128926318,0.5682069849105912,0.5986733287412505,0.0059975941574981,8.265340346547136e-05,0.0305368875478276,0.0833333333333333,12,0.5819906560513588,0.5375658074201165,0.597394246691729,0.0006470537571836,-0.1273368240643586,0.0351691112905986,0.25,12,-1.639566120037241,1.639566120037241,0.0204945765004655,0.8125,0.0,1.1856831009296152,45.0,0.78,35.0,0.18,45,0.5625,0.009989207866121,0.0222654347875216,-0.000328488914205,1.1263541666666663,False,h043,,,,,,,,,,,,,,9.852158666482161e-06,-0.0009137027106166996,0.002303758172406909,-7.623108816578669e-05,-0.0009183653423618278,0.0008821892239664842,0.5833333333333334,12,-0.00024123079308327466,-0.003839085790900318,0.006817103624405289,-0.00029972470213098824,-0.005790519003777259,0.006693358928336619,0.5833333333333334,12,1.664375,False,False
h044_h043support_q2regime_top95_a0.58_c95_08e670df,submission_h044_h043support_q2regime_top95_a0.58_c95_08e670df.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_q2regime_top95_a0.58_c95_08e670df.csv,h043support_q2regime_top95_a0.58,h043support_q2regime_top95_a0.58,1,95,95,0.0052442900417553,0.0430567161459032,0.0236948616678969,0.2596542308700726,-0.0001738148142976,0.0006898496399974,-2.1253912740124636e-06,-2.3861417894666128e-05,-0.0002898638637304,-0.0004901610291081,0.0001641227402869,-0.000310645125941,-0.0005409953646746,0.0002870040924934,0.8333333333333334,12,-0.0002781545727478,-0.0003618713894173,0.0002080000204265,-0.0001152664834797,-0.0004907306823113,0.0003414223829778,0.5833333333333334,12,0.4169270833333333,0.5742131041271435,0.5681796053880455,0.5973558899125043,0.0059080853920098,5.527388091968178e-05,0.0292194487190813,0.0833333333333333,12,0.5825574961186704,0.5374382337839391,0.596904130858841,0.0005270599128596,-0.1268782190628284,0.0346305097836486,0.25,12,-2.1152759588110195,2.1152759588110195,0.0222660627243265,0.8,0.0,1.3233072916666666,,0.58,,0.0,45,0.4736842105263157,,0.0188072296517297,-0.0002167548710344,,,h044,q2regime,95.0,0.0,0.6213031578947369,0.5062421052631578,0.58064,0.4706766917293233,0.4188802442105264,95.0,0.9047619047619048,0.013498421839842,1.0257750626566415,False,0.0003289711147057084,-0.0011275552949508104,0.0026116466742771567,0.00024288786787343957,-0.0011279418656435197,0.0009435052561905053,0.4166666666666667,12,-0.000518982203061508,-0.0038395378792103626,0.006069906273185759,-0.0005774761121092216,-0.005790717503190711,0.005946161577117089,0.5833333333333334,12,1.6685416666666668,False,False
h044_h043support_phaseenergy_top95_a0.9_c95_9d416716,submission_h044_h043support_phaseenergy_top95_a0.9_c95_9d416716.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_phaseenergy_top95_a0.9_c95_9d416716.csv,h043support_phaseenergy_top95_a0.9,h043support_phaseenergy_top95_a0.9,1,95,95,0.0085953737476524,0.0640569602750547,0.0387690741318083,0.4029117375570099,-0.000238653166812,0.0011051440072371,9.493353466598834e-06,-3.5875330886918035e-05,-0.0003023843396957,-0.0006223577824742,0.0002472536774006,-0.0003860636958248,-0.0008446149539431,0.0003946221183004,0.75,12,-0.0002184373632758,-0.0005477857758508,3.65309627319578e-05,-7.70216358990175e-05,-0.0007738846066409,0.0004478993684976,0.5833333333333334,12,0.5919921874999999,0.5743545214145405,0.568259527214462,0.5980452681715075,0.0060495026794067,0.0001351957073362,0.0299088269780845,0.0833333333333333,12,0.5839913671043937,0.5377657150787025,0.5971687056029441,0.0008432134149762,-0.1256386259847315,0.0348897143376585,0.25,12,-2.015063190806793,2.015063190806793,0.0212111914821767,0.7789473684210526,0.0,1.5385416666666667,,0.9,,0.0,45,0.4736842105263157,,0.044020984715794,-0.0003211398078345,,,h044,phaseenergy,95.0,0.0,0.5945157894736842,0.5173785263157894,0.5579637894736843,0.4421052631578948,0.3941846568421053,95.0,0.9047619047619048,0.0207412604871506,1.5533167293233086,False,0.0004434021199148392,-0.0012931425762015883,0.0030403679745188545,0.00035731887308257035,-0.0012935291468942974,0.0013728719152457075,0.4166666666666667,12,-0.0006619002960483568,-0.003532568145557976,0.0059128725366484345,-0.0007203942050960704,-0.005483747769538325,0.0057891278405797645,0.5833333333333334,12,1.6689583333333333,False,False
h043_q2_top55_a0.34_c55_c4c8ac25,submission_h043_q2_top55_a0.34_c55_c4c8ac25.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top55_a0.34_c55_c4c8ac25.csv,q2_top55_a0.34,q2_top55_a0.34,1,55,55,0.0024799327219946,0.0260257764117505,0.011140815431247,0.1522111008548698,-0.0001046675537353,0.0004070694812598,-4.052302687944655e-06,-1.512128765754567e-05,-0.0001774918415739,-0.0002687962374656,0.000369691180348,-0.0002160092377697,-0.0002996411425082,0.0001517681209678,0.8333333333333334,12,-0.0002352550951896,-0.0002852422890507,0.0004134337598532,-5.396904017008347e-05,-0.0002689613937316,0.0001897084696201,0.5833333333333334,12,0.7316567065073041,0.5741702775944004,0.5681482434713526,0.5978605603850304,0.0058652588592667,2.3911964226863703e-05,0.0297241191916075,0.0833333333333333,12,0.5816336268673277,0.5371963636549285,0.5969942864967515,0.0002886428722151,-0.1276086526080404,0.0347516283081455,0.25,12,-1.048102346982204,1.048102346982204,0.0190564063087673,0.7454545454545455,0.0,0.7016359561752986,55.0,0.34,0.0,0.0,45,0.8181818181818182,0.005782798395945,0.0137870283791585,-0.0001259298439739,1.6012878787878788,False,h043,,,,,,,,,,,,,,-0.00010188840040091865,-0.0005263961856325139,0.0012662912848448182,-0.00021017069037213183,-0.0005267827563252231,0.00026560931537891465,0.6666666666666666,12,-0.0002217246817278638,-0.004221926555036634,0.006787492103088962,-0.0002802185907755774,-0.0061733597679135745,0.006663747407020292,0.5833333333333334,12,1.6690625,False,False
h044_h042like_top90_a0.58_c90_e41b62b5,submission_h044_h042like_top90_a0.58_c90_e41b62b5.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top90_a0.58_c90_e41b62b5.csv,h042like_top90_a0.58,h042like_top90_a0.58,1,90,90,0.0048860438255825,0.0430567161459032,0.0221228111129234,0.2596542308700726,-0.0001649204716865,0.0006872722390591,-2.065878303726455e-06,-2.2966951753972576e-05,-0.0002704177688936,-0.000473229017797,0.0001935638586006,-0.0002796561689047,-0.0005077343100802,0.0002678920385705,0.8333333333333334,12,-0.0002670901570272,-0.0003563995826654,0.0002361371258602,-0.0001039831480182,-0.0004566407171075,0.0003241018755697,0.5833333333333334,12,0.4664713541666666,0.574160632169407,0.5681634711130116,0.5968981757754296,0.0058556134342733,3.913960588585176e-05,0.0287617345820066,0.0833333333333333,12,0.5812808146020316,0.5374085305065249,0.5974144326117259,0.0004978210869749,-0.1276928547407833,0.0351726071127874,0.25,12,-2.0415242162204543,2.0415242162204543,0.0226836024024494,0.8111111111111111,0.0,1.4505729166666668,,0.58,,0.0,43,0.4673913043478261,,0.0196144571116467,-0.0001993542046032,,,h044,h042like,90.0,0.0,0.6322817777777777,0.5132559999999999,0.5878244444444446,0.473015873015873,0.4285883288888889,90.0,0.8571428571428571,0.0192141910537316,1.0829979296066252,False,0.0002795623091338016,-0.001060915379310273,0.0025841158838360878,0.00019347906230153273,-0.0010613019500029823,0.000914628856917895,0.4166666666666667,12,-0.0005024934935348021,-0.0036707244600172597,0.005996333024847745,-0.0005609874025825157,-0.005621904083997609,0.005872588328779075,0.5833333333333334,12,1.6714583333333337,False,False
h043_q2_top55_a0.22_c55_6ff33432,submission_h043_q2_top55_a0.22_c55_6ff33432.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top55_a0.22_c55_6ff33432.csv,q2_top55_a0.22,q2_top55_a0.22,1,55,55,0.0016069471149051,0.017094458744251,0.007208762926101,0.0984895358472686,-7.067743523312551e-05,0.0002637291044298,-3.748624162678193e-06,-1.1139788824228832e-05,-0.000111117153913,-0.0002970151329542,0.0004615794693009,-0.0001705987745514,-0.0002996146548479,0.0001159258051563,0.8333333333333334,12,-0.0002395635132368,-0.0003242173960556,0.000459237868466,-4.7273016549258945e-05,-0.0001752074688676,0.0001633246628726,0.6666666666666666,12,0.807038512616202,0.5741508590077717,0.5681247876612193,0.597861610195577,0.005845840272638,4.5615409358657475e-07,0.0297251690021541,0.1666666666666666,12,0.5816323972043723,0.5370890803535701,0.5969913078930823,0.0001852544107373,-0.1276089689652362,0.0347523504332997,0.25,12,-1.0288515724170768,1.0288515724170768,0.018706392225765,0.7272727272727273,0.0,0.724292828685259,55.0,0.22,0.0,0.0,45,0.8181818181818182,0.0089947686045349,0.0219704281012738,-7.3451851974105e-05,1.8379545454545456,False,h043,,,,,,,,,,,,,,-0.00014604909696354362,-0.0004895280506883333,0.0010274162470223448,-0.00029243881531802653,-0.0004892728873207151,9.073844688576293e-05,0.8333333333333334,12,-0.00015543036324627748,-0.004336493448262098,0.0067829369260237905,-0.00021392427229399106,-0.006287926661139039,0.006659764513061698,0.5,12,1.6716666666666669,False,False
