candidate,base,source,target_set,weight,source_cv_mode,source_oof_loss,source_oof_delta_vs_stage2,bad_axis_projection_ratio,good_axis_projection_ratio
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c20_bm0_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c20_bm0_sc0p5.csv,q3,0.35,geometry,0.5448809102093695,-0.0033342170184963,-0.0058756270591210046,0.010271209282573768
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c8_bm0_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c8_bm0_sc0p5.csv,q3,0.35,geometry,0.54492850891922,-0.0032866183086458,-0.005732440321232646,0.009176639544689086
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c4_bm0_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c4_bm0_sc0p5.csv,q3,0.35,geometry,0.5450189110653465,-0.0031962161625193,-0.005532678884920894,0.007650142544660048
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c20_bm0p35_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c20_bm0p35_sc0p5.csv,q3,0.35,geometry,0.5449352175599245,-0.0032799096679413,-0.004755604605610138,0.008024796407825023
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c8_bm0p35_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c8_bm0p35_sc0p5.csv,q3,0.35,geometry,0.5449609222357895,-0.0032542049920762,-0.004672166471797382,0.007400891361642942
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c4_bm0p35_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c4_bm0p35_sc0p5.csv,q3,0.35,geometry,0.5450049402905963,-0.0032101869372694,-0.0045532425990185066,0.0065264831506396835
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q23_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q23,0.75,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.004065532530302393,-0.0009750844222075519
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q23_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q23,0.75,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.004018402927322625,-0.0008119455288046879
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q23_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q23,0.75,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0038462687139346158,-0.00026605692212242283
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c20_bm0_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c20_bm0_sc0p5.csv,q3,0.2,geometry,0.5448809102093695,-0.0033342170184963,-0.003357501176640611,0.005869262447185024
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c8_bm0_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c8_bm0_sc0p5.csv,q3,0.2,geometry,0.54492850891922,-0.0032866183086458,-0.0032756801835615297,0.0052437940255366374
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c4_bm0_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p7_c4_bm0_sc0p5.csv,q3,0.2,geometry,0.5450189110653465,-0.0031962161625193,-0.0031615307913833964,0.004371510025520021
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c20_bm0p35_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c20_bm0p35_sc0p5.csv,q3,0.2,geometry,0.5449352175599245,-0.0032799096679413,-0.002717488346062966,0.004585597947328584
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q23_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q23,0.75,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0027103550202016396,-0.0006500562814716996
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q23_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q23,0.5,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.002710355020201616,-0.0006500562814717074
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q23_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q23,0.5,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.002678935284881748,-0.0005412970192031238
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c8_bm0p35_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c8_bm0p35_sc0p5.csv,q3,0.2,geometry,0.5449609222357895,-0.0032542049920762,-0.0026698094124556894,0.0042290807780816985
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c4_bm0p35_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_geometry_mpj_ridge_rate_q_only_st0p9_c4_bm0p35_sc0p5.csv,q3,0.2,geometry,0.5450049402905963,-0.0032101869372694,-0.002601852913724858,0.0037294189432226744
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q23_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q23,0.5,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.002564179142623095,-0.0001773712814149472
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q3_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q3,0.75,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0024222520946480587,-0.00022989690412008535
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q3_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q3,0.75,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.00229806743090184,-9.331399365646343e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q3_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q3,0.75,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0022001650196970383,0.00030098780180352663
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q23_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q23,0.35,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0018972485141411834,-0.00045503939703018734
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q23_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q23,0.35,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.0018752546994172574,-0.0003789079134421846
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q23_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q23,0.5,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0018069033468011298,-0.00043337085431447217
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q23_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q23,0.35,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0017949253998362008,-0.00012415989699043924
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q2_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q2,0.75,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.0017203354964208703,-0.0007186315351482231
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q2_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q2,0.75,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0016461036942376612,-0.0005670447239259488
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q2_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q2,0.75,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0016432804356544177,-0.0007451875180874653
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q3_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q3,0.75,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.001614834729765412,-0.00015326460274672288
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q3_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q3,0.5,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0016148347297653856,-0.0001532646027467363
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q3_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q3,0.5,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.0015320449539345555,-6.220932910431188e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q3_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q3,0.5,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0014667766797980444,0.00020065853453569423
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q23_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q23,0.35,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0012648323427608128,-0.00030335959802012355
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q2_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q2,0.5,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.0011468903309472755,-0.0004790876900988117
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q3,0.35,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0011303843108358264,-0.00010728522192269966
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q2_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q2,0.5,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.001097402462825135,-0.00037802981595064017
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q2_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q2,0.5,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0010955202904363137,-0.0004967916787249705
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q2_w0p75.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q2,0.75,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0010955202904363124,-0.0004967916787249765
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q23_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q23,0.2,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0010841420080806958,-0.000260022512588672
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q3_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q3,0.5,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0010765564865103173,-0.00010217640183114437
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q3,0.35,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.001072431467754218,-4.354653037301912e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q23_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q23,0.2,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.0010715741139527217,-0.00021651880768125206
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q3,0.35,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0010267436758586643,0.00014046097417500455
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q23_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q23,0.2,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0010256716570492734,-7.094851256597867e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q2_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q2,0.35,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.000802823231663123,-0.00033536138306916445
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q2_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q2,0.35,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0007681817239776203,-0.00026462087116544276
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q2_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q2,0.35,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0007668642033054409,-0.0003477541751074864
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q3_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q3,0.35,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0007535895405572377,-7.152348128179962e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q2_w0p5.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q2,0.5,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.000730346860290897,-0.00033119445248332684
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q23_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q23,0.2,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0007227613387205123,-0.00017334834172575892
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p75.csv,q3,0.2,subject_chunk,0.5671343520505895,-0.0003965726392276,-0.0006459338919062014,-6.130584109868684e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q3,0.2,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.0006128179815738451,-2.4883731641725038e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q3_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q3,0.2,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.0005867106719192527,8.026341381427495e-05
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5_q2_w0p35.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0p35_sc0p5.csv,q2,0.35,subject_chunk,0.5671130724772974,-0.0004178522125197,-0.0005112428022036592,-0.00023183611673832256
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5_q2_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p35_c20_bm0_sc0p5.csv,q2,0.2,subject_chunk,0.5671010208438143,-0.0004299038460028,-0.0004587561323789603,-0.0001916350760395258
submission_mp_count_public_blend_stage2_submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5_q2_w0p2.csv,stage2,submission_mp_count_conditioning_jepa_subject_chunk_mpj_knn18_q_only_st0p5_c20_bm0p35_sc0p5.csv,q2,0.2,subject_chunk,0.5670600080216108,-0.0004709166682063,-0.00043896098513010457,-0.00015121192638025235
