kind,raw,bc,raw_weight,bc_weight,oof_loss,oof_delta_vs_stage2,jepa_bad_ratio,jepa_bad_cos,raw_good_ratio,raw_good_cos,public_safety_rank
global,raw075,bc_noq2_10,0.5,1.0,0.5586612666358924,-0.0088696580539247,-0.02867206477167239,-0.024801725266958372,0.8116179215909978,0.3073335095698434,-0.0095096580539247
global,raw05,bc_noq2_10,0.75,1.0,0.5586642392892979,-0.00886668540051927,-0.026478510508088873,-0.02261136470974367,0.9157703671453548,0.34233805111169907,-0.00950668540051927
global,raw10,bc_strict_075,0.75,1.0,0.5585753083984902,-0.008955616291326907,0.027709265457266322,0.024149340765937766,1.234795662734951,0.4710974198067634,-0.009429360698583309
global,raw075,bc_strict_075,1.0,1.0,0.5585800410160572,-0.008950883673759957,0.03223717694159082,0.02701355893654158,1.4421147411367967,0.5290052493857991,-0.009397460612110413
global,raw10,bc_noq2_10,1.0,0.75,0.5587796718225967,-0.00875125286722045,-0.02115682076307086,-0.01969186888022109,1.5701624826782699,0.6397591241333034,-0.00939125286722045
global,raw10,bc_noq2_10,1.25,0.75,0.5588138358057904,-0.00871708888402678,-0.020445448720530078,-0.017289862601573287,1.9316211595080834,0.7150760185744085,-0.00935708888402678
global,raw075,bc_noq2_10,1.25,0.75,0.558814589889233,-0.008716334800584091,-0.015674774418300494,-0.013962563935546426,1.7389466614731246,0.6780871278666045,-0.009356334800584091
global,raw10,bc_noq2_075,1.0,1.0,0.5588156878128497,-0.008715236876967403,-0.024667003386234315,-0.020332783308627075,1.5962543395647648,0.5759939125470553,-0.009355236876967403
global,raw10,bc_noq2_075,1.25,1.0,0.5588494311521638,-0.00868149353765335,-0.02395563134369356,-0.018273947995094873,1.9577130163945773,0.653746167228962,-0.00932149353765335
global,raw075,bc_noq2_075,1.25,1.0,0.5588511143888645,-0.008679810300952662,-0.019184957041463842,-0.015255867752807628,1.7650385183596184,0.6144204123196441,-0.009319810300952662
global,raw10,bc_noq2_10,0.75,0.75,0.5589916047443692,-0.008539319945447987,-0.021868192805611825,-0.022308955583041055,1.2087038058484567,0.5397859769326275,-0.009179319945447987
global,raw05,bc_strict_075,1.25,1.0,0.5587838591242434,-0.008747065565573697,0.034782762778905456,0.0293662806755109,1.4004196322455107,0.5175811184151345,-0.009178368988900265
global,raw075,bc_noq2_10,1.0,0.75,0.5589960362599985,-0.008534888429818643,-0.017340281321287416,-0.016803093298128614,1.416022884250302,0.6006738637807922,-0.009174888429818643
global,raw10,bc_noq2_075,0.75,1.0,0.5590282385841006,-0.008502686105716584,-0.025378375428775135,-0.02247022891847093,1.234795662734951,0.4786015912817557,-0.009142686105716584
