target,feature,mode,corr,abs_corr
Q1,rawijepa__z21,subject_rank,-0.14220393734358602,0.14220393734358602
Q1,rawijepa__z49,subject_rank,-0.13658073082276515,0.13658073082276515
Q1,rawijepa__z17,subject_rank,0.13165550337871937,0.13165550337871937
Q1,rawijepa__z17,subject_center,0.12441528355493404,0.12441528355493404
Q1,rawijepa__z49,subject_z,-0.12248414721469747,0.12248414721469747
Q1,rawijepa__z17,subject_z,0.12126291021189667,0.12126291021189667
Q1,rawijepa__z53,subject_rank,-0.11968393793259131,0.11968393793259131
Q1,rawijepa__z21,subject_center,-0.11963115356326594,0.11963115356326594
Q2,rawijepa__z54,subject_rank,-0.13869118640336717,0.13869118640336717
Q2,rawijepa__z54,subject_center,-0.13308913931549815,0.13308913931549815
Q2,rawijepa__z54,subject_z,-0.13199350960414438,0.13199350960414438
Q2,rawijepa__z54,global_z,-0.1280526597294328,0.1280526597294328
Q2,rawijepa__z37,global_z,-0.12597471686425435,0.12597471686425435
Q2,rawijepa__z37,subject_rank,-0.12182231534602389,0.12182231534602389
Q2,rawijepa__z57,subject_rank,-0.11763646859260157,0.11763646859260157
Q2,rawijepa__z37,subject_z,-0.11147243137042748,0.11147243137042748
Q3,rawijepa__z08,subject_rank,-0.06666116912962944,0.06666116912962944
Q3,rawijepa__z61,subject_center,-0.06046601344426243,0.06046601344426243
Q3,rawijepa__z41,subject_center,-0.05948108102979903,0.05948108102979903
Q3,rawijepa__z33,subject_center,-0.05885204607189482,0.05885204607189482
Q3,rawijepa__z40,subject_rank,0.05858537488840045,0.05858537488840045
Q3,rawijepa__z33,subject_rank,-0.057969745121353354,0.057969745121353354
Q3,rawijepa__z39,global_z,-0.05703848177622589,0.05703848177622589
Q3,rawijepa__z39,subject_center,-0.05671218991710847,0.05671218991710847
S1,rawijepa__z16,subject_rank,-0.08670263866424631,0.08670263866424631
S1,rawijepa__z50,global_z,-0.08123725307251946,0.08123725307251946
S1,rawijepa__z09,subject_rank,0.08087169087498507,0.08087169087498507
S1,rawijepa__z62,subject_rank,-0.0806581240203914,0.0806581240203914
S1,rawijepa__z05,subject_rank,-0.0797331063920818,0.0797331063920818
S1,rawijepa__z07,subject_rank,0.07833859534681573,0.07833859534681573
S1,rawijepa__z22,global_z,-0.07744072674225173,0.07744072674225173
S1,rawijepa__z51,subject_rank,-0.07722366635273945,0.07722366635273945
S2,rawijepa__z39,subject_rank,0.09928880331012707,0.09928880331012707
S2,rawijepa__z04,subject_z,-0.09592263227820863,0.09592263227820863
S2,rawijepa__z39,subject_center,0.09358714010453188,0.09358714010453188
S2,rawijepa__z39,global_z,0.09081565262242593,0.09081565262242593
S2,rawijepa__z60,subject_rank,-0.09027839399159064,0.09027839399159064
S2,rawijepa__z54,subject_center,-0.08580512526829881,0.08580512526829881
S2,rawijepa__z39,subject_z,0.08454730962374188,0.08454730962374188
S2,rawijepa__z04,global_z,-0.08435681415491608,0.08435681415491608
S3,rawijepa__z34,subject_z,0.0649998845577157,0.0649998845577157
S3,rawijepa__z58,subject_z,0.06254485391787573,0.06254485391787573
S3,rawijepa__z61,subject_z,0.06226417870869356,0.06226417870869356
S3,rawijepa__z51,subject_z,0.06006320219670791,0.06006320219670791
S3,rawijepa__z44,subject_z,0.059289313856742715,0.059289313856742715
S3,rawijepa__z11,subject_rank,0.059289008998069666,0.059289008998069666
S3,rawijepa__z21,subject_z,0.05863714487759992,0.05863714487759992
S3,rawijepa__z21,subject_rank,0.057849274005529326,0.057849274005529326
S4,rawijepa__z45,subject_center,0.11165314059642796,0.11165314059642796
S4,rawijepa__z45,global_z,0.10314276791441561,0.10314276791441561
S4,rawijepa__z56,subject_center,0.10032575781593833,0.10032575781593833
S4,rawijepa__z45,subject_z,0.09398392873129761,0.09398392873129761
S4,rawijepa__z13,subject_center,0.09315031797538312,0.09315031797538312
S4,rawijepa__z13,global_z,0.09031880235827128,0.09031880235827128
S4,rawijepa__z45,subject_rank,0.08606234890645166,0.08606234890645166
S4,rawijepa__z56,global_z,0.08575543975467038,0.08575543975467038
