target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_strict,passes_loose
Q3,nbcj_mps_label_last_Q3,global_z,0.16202222039072803,0.1,0.6303484889503163,0.6301140078326903,0.45,0.6270731933699106,-0.003275295580405624,-0.0013212967002958526,-0.0016412278069767305,-0.0033883372277214996,0.00017904925123732318,0.676923076923077,0.3525769230769231,0.05384615384615385,True,True
Q3,nbcj_mps_label_last_Q2,subject_center,0.14426508388690173,0.05,0.6303484889503163,0.6298330222333929,0.45,0.6271503954329704,-0.0031980935173459013,-0.0011574325019923712,-0.0017067152794540963,-0.0034070745769844146,3.160564315085601e-05,0.6692307692307692,0.3522692307692308,0.08076923076923077,True,True
Q3,nbcj_mps_label_last_Q2,global_z,0.1402227176424641,0.2,0.6303484889503163,0.6275609018104628,0.45,0.6271757276991806,-0.0031727612511356362,-0.0017899862119285864,-0.0019346677600909912,-0.003812304328248056,-8.142632081598045e-05,0.7576923076923077,0.3859230769230769,0.06153846153846154,True,True
Q3,nbcj_mps_label_last_Q3,global_z,0.16202222039072803,0.2,0.6303484889503163,0.6301374463863384,0.45,0.627201380444664,-0.003147108505652252,-0.0012357897705650928,-0.0014275529530130004,-0.0033827922245144304,0.0003205450461735704,0.6730769230769231,0.35369230769230775,0.04230769230769231,True,True
Q3,nbcj_mps_pred_04,subject_rank,-0.14065458122253646,0.1,0.6303484889503163,0.6294791856332151,0.45,0.627223009033601,-0.0031254799167153013,-0.0025869824250369625,-0.0029064810835233157,-0.0038267578975189065,-0.0014724763646939976,0.9538461538461539,0.4083846153846154,0.0,True,True
S2,nbcj_mps_pos,subject_rank,-0.14369322052394456,0.1,0.5389534496173579,0.5367041951355098,0.45,0.5358318289233357,-0.00312162069402222,-0.0022169136532139058,-0.0025956397202113735,-0.0037874047581158976,-0.0008428932428302949,0.8423076923076923,0.40257692307692317,0.03461538461538462,True,True
S1,nbcj_mps_label_entropy_S1,subject_rank,0.14242093897616626,0.1,0.47894327588040597,0.4774446824017444,0.45,0.47586123050105583,-0.00308204537935014,-0.0025775458697381345,-0.0028501723898951004,-0.003962668520232304,-0.0014112371468500418,0.9346153846153846,0.3988846153846154,0.0,True,True
S2,nbcj_mps_cos,subject_rank,-0.13552640429752885,0.1,0.5389534496173579,0.5374788344428625,0.45,0.5359674666387507,-0.0029859829786071934,-0.002490637123802124,-0.002641309402644898,-0.003669397731633439,-0.0017377127544165455,0.9076923076923077,0.40961538461538466,0.0,True,True
Q3,nbcj_mps_absresid_15,subject_z,-0.11443250682885968,0.2,0.6303484889503163,0.6297908357046406,0.45,0.6274800114972836,-0.0028684774530326473,-0.0022917331975124628,-0.002733605966881547,-0.003521393453350452,-0.0007570525175621956,0.8884615384615384,0.3985769230769231,0.019230769230769232,True,True
Q3,nbcj_mps_label_last_Q3,global_z,0.16202222039072803,0.05,0.6303484889503163,0.631621979001736,0.45,0.6274889860794448,-0.0028595028708714443,-0.0009536777034731774,-0.001455345743156533,-0.0030431751253692796,0.00047247606270503506,0.6576923076923077,0.34142307692307694,0.057692307692307696,True,True
S3,nbcj_mps_label_entropy_Q1,subject_z,-0.13390728450176986,0.1,0.5034376794790675,0.5038477208551382,0.45,0.5005890120495947,-0.002848667429472762,-0.0019644680276176244,-0.00247161189471512,-0.00320882782012262,-0.0007984585093842034,0.8730769230769231,0.3510769230769231,0.026923076923076925,True,True
S2,nbcj_mps_cos,subject_z,-0.12905113127527548,0.1,0.5389534496173579,0.5399184507813223,0.45,0.5361673679552009,-0.0027860816621569917,-0.0012784009231984802,-0.001589420856029422,-0.0031411953627198397,0.0,0.7153846153846154,0.3460384615384615,0.06923076923076923,True,True
S2,nbcj_mps_pred_13,subject_center,-0.1289448083125396,0.2,0.5389534496173579,0.5379505371625118,0.45,0.5361765761416762,-0.0027768734756816738,-0.0018880427174330567,-0.0022814641890264165,-0.0031653693830664964,-0.0006340181594902683,0.8384615384615385,0.3930384615384615,0.05,True,True
Q3,nbcj_mps_label_last_Q2,global_z,0.1402227176424641,0.1,0.6303484889503163,0.6288293996797337,0.45,0.6277219275820629,-0.002626561368253344,-0.0012111741082424022,-0.0015415632110650224,-0.0029348663305387435,0.0,0.6884615384615385,0.3710769230769231,0.08461538461538462,True,True
Q3,nbcj_mps_absresid_15,subject_rank,-0.14219648398298323,0.05,0.6303484889503163,0.6313549288667475,0.45,0.6278407295412808,-0.0025077594090354705,-0.0016845231638992293,-0.002097709542385473,-0.0029250200865919007,-0.00058410333924519,0.8307692307692308,0.3677692307692308,0.015384615384615385,True,True
S2,nbcj_mps_cos,subject_center,-0.1260808224100403,0.2,0.5389534496173579,0.5375588903872992,0.45,0.5364591608853109,-0.0024942887320470453,-0.0014575794498082782,-0.0015431366184411877,-0.002834480922247168,-0.00018373877454072596,0.7730769230769231,0.3701153846153847,0.06153846153846154,True,True
Q3,nbcj_mps_pred_04,subject_z,-0.17711142301819258,0.02,0.6303484889503163,0.6372356844286042,0.3,0.627890998193108,-0.002457490757208247,-0.001587332903267947,-0.002219375675680868,-0.0030945409636346233,-0.0001336989868483407,0.7884615384615384,0.32280769230769235,0.0,True,True
S1,nbcj_mps_label_change_S4,subject_rank,0.13105988478566571,0.2,0.47894327588040597,0.477961532558399,0.45,0.47649132930697863,-0.002451946573427344,-0.0011679722866897399,-0.001290484228845229,-0.002706076700175683,0.0,0.6961538461538461,0.3481538461538462,0.08846153846153847,True,True
S1,nbcj_mps_label_last_Q3,subject_rank,0.1277901536047421,0.2,0.47894327588040597,0.477789683999457,0.45,0.47651883487576013,-0.0024244410046458387,-0.0014392476341978282,-0.0017385024695509843,-0.002800092085206929,-5.6637753595933926e-05,0.7576923076923077,0.33838461538461545,0.05,True,True
Q3,nbcj_mps_label_last_Q2,subject_z,0.13426278815860226,0.05,0.6303484889503163,0.6320936405597019,0.45,0.628022581231998,-0.0023259077183183097,-0.0006553878263300608,-0.0010597524135812497,-0.00241418373822444,0.0003300528911283074,0.676923076923077,0.3326538461538462,0.05,True,True
S1,nbcj_mps_pred_14,subject_rank,0.12679713934083195,0.2,0.47894327588040597,0.4786687469511322,0.45,0.4766851242892805,-0.002258151591125468,-0.0015262193056370527,-0.0019157180756027015,-0.0026923070074142685,-0.000413815132069173,0.8384615384615385,0.3587692307692308,0.026923076923076925,True,True
S2,nbcj_mps_pred_13,subject_center,-0.1289448083125396,0.1,0.5389534496173579,0.5389010049376867,0.45,0.5367139074908887,-0.0022395421264692628,-0.0012451552862440087,-0.0014187942590436764,-0.0024952743396107757,-5.7821262195278944e-05,0.7692307692307693,0.3716153846153846,0.06538461538461539,True,True
Q3,nbcj_mps_absresid_15,subject_z,-0.11443250682885968,0.1,0.6303484889503163,0.6310743057097529,0.45,0.628113531210159,-0.0022349577401572507,-0.0015563971412318744,-0.0019005773958070682,-0.002749763965910257,-0.0003964708091824809,0.8038461538461539,0.3743461538461539,0.023076923076923078,True,True
S1,nbcj_mps_resid_10,subject_rank,0.12441780757360187,0.2,0.47894327588040597,0.4789641954175093,0.45,0.4767282758294271,-0.0022150000509788548,-0.0015012070417119313,-0.0017094954025561604,-0.0025648806656302647,-0.0006561685653588833,0.8423076923076923,0.3813076923076923,0.007692307692307693,True,True
S1,nbcj_mps_label_last_Q2,subject_center,0.12472641305404605,0.2,0.47894327588040597,0.47863648158265276,0.45,0.47689097828014604,-0.0020522976002599336,-0.0008608604089884147,-0.0010147590567291531,-0.0023504734197744848,0.0,0.6461538461538462,0.3257692307692307,0.12692307692307692,True,True
S1,nbcj_mps_label_last_Q3,subject_rank,0.1277901536047421,0.1,0.47894327588040597,0.4784457159799612,0.45,0.4769756741425214,-0.0019676017378845723,-0.0010497660474922637,-0.0012425830359000245,-0.0021944232298846122,0.0,0.7346153846153847,0.3197692307692308,0.03076923076923077,True,True
S1,nbcj_mps_pred_01,subject_rank,0.12824131146406817,0.2,0.47894327588040597,0.4793302092454818,0.45,0.47697649477133847,-0.001966781109067506,-0.0010626677245909391,-0.001259687103974061,-0.0022442865036655796,-0.00012388961482315275,0.7653846153846153,0.3319615384615385,0.057692307692307696,True,True
S2,nbcj_mps_cos,subject_center,-0.1260808224100403,0.1,0.5389534496173579,0.5384517734606291,0.45,0.5370006281018045,-0.0019528215155534268,-0.000717941931352751,-0.0009013645181338292,-0.001994808226454009,0.0,0.65,0.33753846153846156,0.10384615384615385,True,True
Q3,nbcj_mps_resid_07,subject_z,-0.13036985512851623,0.2,0.6303484889503163,0.6332729807903918,0.45,0.6284009050660734,-0.001947583884242876,-0.0008687404447052622,-0.0011500349522164388,-0.0022644009695989564,0.0,0.7153846153846154,0.32826923076923076,0.057692307692307696,True,True
Q3,nbcj_mps_absresid_15,subject_center,-0.11261878572246743,0.2,0.6303484889503163,0.6303547784296883,0.45,0.6284098146716264,-0.001938674278689878,-0.0013169553387757246,-0.0015436476271585287,-0.0022785751113306996,-0.0003290281270553752,0.8076923076923077,0.3790384615384616,0.023076923076923078,True,True
S2,nbcj_mps_label_entropy_S1,subject_center,0.12070045628124654,0.2,0.5389534496173579,0.538989914087483,0.45,0.5371064944575662,-0.0018469551597917189,-0.0011493186294624091,-0.0013519711369929244,-0.002151757069598137,0.0,0.7423076923076923,0.3601923076923077,0.11153846153846154,True,True
Q3,nbcj_mps_pred_17,subject_rank,-0.11830741306695362,0.2,0.6303484889503163,0.6298910994557658,0.45,0.6285050400458322,-0.0018434489044840685,-0.000525962391945078,-0.0006922354964216115,-0.0018149834419547983,2.102617406307683e-05,0.6384615384615384,0.35869230769230775,0.11153846153846154,True,True
S2,nbcj_mps_label_last_S2,subject_z,-0.10494201360180612,0.2,0.5389534496173579,0.5382010322661078,0.45,0.537125609041218,-0.0018278405761399386,-0.0009277492060081882,-0.0012253813404795588,-0.001935142586169003,0.0,0.7384615384615385,0.3636538461538462,0.08461538461538462,True,True
Q3,nbcj_mps_pred_14,subject_rank,0.12007132140940097,0.2,0.6303484889503163,0.631986754574926,0.45,0.6285309374332358,-0.0018175515170804069,-0.0005930771163472613,-0.0012360345131205985,-0.0019624601319438717,0.0,0.676923076923077,0.343,0.09230769230769231,True,True
S1,nbcj_mps_pos,subject_z,-0.12254914772708715,0.2,0.47894327588040597,0.47961551770091354,0.45,0.4771328441601871,-0.0018104317202188858,-0.0006299330954338223,-0.0010922589083631196,-0.001808869598490026,5.748982927053503e-05,0.6653846153846154,0.33273076923076933,0.08076923076923077,True,True
S2,nbcj_mps_pos,subject_rank,-0.14369322052394456,0.05,0.5389534496173579,0.5400952529541772,0.45,0.5371560149644485,-0.0017974346529093799,-0.0007583505615223591,-0.0010660498924974782,-0.0020667291176766356,0.0,0.7153846153846154,0.3473846153846154,0.05,True,True
S1,nbcj_mps_label_change_S4,subject_rank,0.13105988478566571,0.1,0.47894327588040597,0.4788891562968419,0.45,0.47718661387182615,-0.0017566620085798235,-0.0005024125142640601,-0.0006509458029025084,-0.001802534562194924,0.0,0.6269230769230769,0.3243461538461539,0.13076923076923078,True,True
S1,nbcj_mps_pred_08,subject_rank,0.11524581597392251,0.2,0.47894327588040597,0.47876340494301745,0.45,0.4771963570559889,-0.0017469188244170764,-0.0006218667459542001,-0.0008054460245015826,-0.0018433375377835404,0.0002174685060244569,0.6307692307692307,0.34153846153846157,0.07307692307692308,True,True
S3,nbcj_mps_label_entropy_Q1,subject_z,-0.13390728450176986,0.05,0.5034376794790675,0.5064332290386059,0.3,0.5016979536891176,-0.001739725789949853,-0.0010366092960040721,-0.0013465736221177083,-0.0020101665135823787,-0.0003856633161373052,0.8115384615384615,0.3113076923076923,0.03461538461538462,True,True
S2,nbcj_mps_absresid_17,subject_z,0.11535111256684859,0.2,0.5389534496173579,0.5400515519779571,0.45,0.5372177004103509,-0.0017357492070070313,-0.0009092091890174909,-0.0012176522444912186,-0.001972691397633841,-3.733079700912745e-05,0.7576923076923077,0.34342307692307694,0.05,True,True
Q3,nbcj_mps_pred_04,subject_rank,-0.14065458122253646,0.05,0.6303484889503163,0.6332883889039442,0.3,0.6286556546922116,-0.0016928342581046252,-0.0010597600803374184,-0.0012145879456041397,-0.0021564563438358775,-0.00015515353161921208,0.7884615384615384,0.3408846153846154,0.007692307692307693,True,True
Q3,nbcj_mps_pred_07,subject_center,0.12041396551050944,0.2,0.6303484889503163,0.6320781726701633,0.45,0.6287562310469641,-0.0015922579033521567,-0.0007263166184941507,-0.0008133097375019327,-0.0017787705586037594,0.0,0.7,0.34203846153846157,0.07307692307692308,True,True
S1,nbcj_mps_pred_14,subject_rank,0.12679713934083195,0.1,0.47894327588040597,0.4793176768154352,0.45,0.4774253553535845,-0.0015179205268214813,-0.000861898257058839,-0.001165059808122898,-0.0016763936927873535,-9.587841276642584e-05,0.7884615384615384,0.3405769230769231,0.06153846153846154,True,True
S1,nbcj_mps_label_first_Q2,subject_z,0.10006241424201973,0.2,0.47894327588040597,0.47919940222405405,0.45,0.477448090558078,-0.001495185322327952,-0.0006110599392886451,-0.0009823751455370067,-0.0015584940325208407,4.100828986844385e-06,0.6730769230769231,0.3524230769230769,0.07692307692307693,True,True
S1,nbcj_mps_pred_01,subject_rank,0.12824131146406817,0.1,0.47894327588040597,0.4797462026087106,0.45,0.4774832500847218,-0.0014600257956841611,-0.000606227715501546,-0.0008895939487131299,-0.0015145668069725532,0.0,0.6730769230769231,0.3174615384615385,0.09230769230769231,True,True
S1,nbcj_mps_resid_10,subject_rank,0.12441780757360187,0.1,0.47894327588040597,0.4796241744067879,0.45,0.47754482754868277,-0.001398448331723201,-0.0006385924193536402,-0.0008988476303007087,-0.001565807596008828,5.7090913680585276e-06,0.7,0.3547692307692308,0.05,True,True
S2,nbcj_mps_label_rate_S2,subject_z,-0.10461805517800375,0.2,0.5389534496173579,0.5396433198700152,0.45,0.5375567923529219,-0.001396657264436052,-0.00046967824203667175,-0.0006604426073060221,-0.0015488199038743988,0.00017311097380449947,0.6653846153846154,0.3395384615384616,0.06538461538461539,True,True
S2,nbcj_mps_label_entropy_S1,subject_center,0.12070045628124654,0.1,0.5389534496173579,0.5398231366582064,0.45,0.5375680869414367,-0.0013853626759212645,-0.0006754762560325878,-0.0007820369873555999,-0.001555792240336945,0.0,0.6884615384615385,0.3331153846153846,0.12692307692307692,True,True
S2,nbcj_mps_cos,subject_rank,-0.13552640429752885,0.05,0.5389534496173579,0.5410398522638432,0.45,0.5375702378952174,-0.0013832117221405094,-0.000559101841807277,-0.0010484952713663565,-0.0015816846601365842,1.1243935243196446e-05,0.6961538461538461,0.3249615384615385,0.05384615384615385,True,True
S2,nbcj_mps_label_last_S2,subject_z,-0.10494201360180612,0.1,0.5389534496173579,0.5390057174690168,0.45,0.5375793605526511,-0.0013740890647068182,-0.0003801270705641485,-0.0006823777482178883,-0.0013714802229082834,0.0,0.6461538461538462,0.33815384615384614,0.11923076923076924,True,True
Q3,nbcj_mps_absresid_15,subject_center,-0.11261878572246743,0.1,0.6303484889503163,0.6316834812363599,0.45,0.629006075583572,-0.0013424133667442328,-0.0006525472684856456,-0.001006810772982314,-0.0015246827217616499,8.806332335575817e-08,0.7076923076923077,0.3404615384615385,0.04230769230769231,True,True
Q3,nbcj_mps_pred_04,subject_center,-0.12063683316385332,0.2,0.6303484889503163,0.633515511561755,0.45,0.6290669695759135,-0.0012815193744027953,-0.000977449635486784,-0.0011033635792252472,-0.0013688519197481985,-0.0006925821428177548,0.95,0.35250000000000004,0.0,True,True
S2,nbcj_mps_absresid_17,subject_z,0.11535111256684859,0.1,0.5389534496173579,0.5409015369748413,0.45,0.5377205375722889,-0.0012329120450690345,-0.0005001239223456174,-0.0008095707461225343,-0.0014569442725282655,0.0,0.6807692307692308,0.3226923076923077,0.07307692307692308,True,True
Q3,nbcj_mps_pred_04,subject_center,-0.12063683316385332,0.1,0.6303484889503163,0.6342875329631054,0.3,0.6293523338874266,-0.0009961550628896365,-0.0006370466270481912,-0.0007709519488889871,-0.0010353854670679397,-0.000309615113923023,0.8,0.3332692307692308,0.0,True,True
Q3,nbcj_mps_label_last_Q3,subject_center,0.1953005046829316,0.05,0.6303484889503163,0.6313117790425624,0.45,0.6264973851422739,-0.003851103808042322,-0.0012005183846856326,-0.0009241270429025672,-0.003909301588012781,0.0008031281244358368,0.5807692307692308,0.34230769230769237,0.07307692307692308,False,True
