target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_strict,passes_loose,source,family
S2,bcj_a150p0_resid_25,subject_rank,-0.1665495182098869,0.5,0.5389534496173579,0.52748618314307,0.45,0.5300520445823321,-0.0089014050350257,-0.0091365051369945,-0.0093067846763896,-0.0112397427747311,-0.0070229788725898,1.0,0.4482692307692308,0.0,True,True,block_canvas,other
S2,bcj_a150p0_resid_26,subject_rank,-0.1912816026650657,0.2,0.5389534496173579,0.5293706457586222,0.45,0.5300924892421067,-0.0088609603752511,-0.0086694645630024,-0.0088396740526469,-0.0107990547182729,-0.0067788168021747,1.0,0.4482692307692308,0.0,True,True,block_canvas,other
S2,bcj_a150p0_resid_25,subject_rank,-0.1665495182098869,0.2,0.5389534496173579,0.5279293980406022,0.45,0.5306259025229191,-0.0083275470944388,-0.0085955212350548,-0.0087988178940996,-0.0105131487732915,-0.0065836498292353,1.0,0.4500000000000001,0.0,True,True,block_canvas,other
S3,bcj_a10p0_resid_06,subject_z,0.1794107826276812,0.5,0.5034376794790675,0.4957741892901846,0.45,0.4936634562308197,-0.0097742232482477,-0.0084820361945408,-0.0091071432431627,-0.0123591931782351,-0.0052200295490111,0.926923076923077,0.4283076923076923,0.0038461538461538,True,True,block_canvas,other
S3,bcj_a10p0_resid_06,subject_z,0.1794107826276812,0.2,0.5034376794790675,0.4955038053853033,0.45,0.4943080564339117,-0.0091296230451558,-0.0078812247540953,-0.008508515603996,-0.0115805533475788,-0.0045682380645384,0.926923076923077,0.4276923076923077,0.0038461538461538,True,True,block_canvas,other
S3,bcj_a10p0_resid_06,subject_z,0.1794107826276812,0.1,0.5034376794790675,0.496098314025621,0.45,0.4953631471999635,-0.0080745322791039,-0.0067495658980873,-0.0075833320067665,-0.0102689859270103,-0.0037107235402574,0.8923076923076924,0.4210769230769231,0.0115384615384615,True,True,block_canvas,other
S3,bcj_a10p0_absresid_22,subject_z,0.1598767370544024,0.5,0.5034376794790675,0.4971443940204631,0.45,0.496078320633766,-0.0073593588453014,-0.0072976119119953,-0.0071351699163486,-0.0083378526127939,-0.0061580291601504,1.0,0.4500000000000001,0.0,True,True,block_canvas,raw_canvas_residual
S3,bcj_a10p0_resid_06,subject_center,0.1763889961854174,0.5,0.5034376794790675,0.4982577179432855,0.45,0.4964051118445745,-0.007032567634493,-0.0052757841677213,-0.0059459224108014,-0.0081757250765187,-0.002674649684498,0.8576923076923076,0.4100384615384616,0.0153846153846153,True,True,block_canvas,other
S3,bcj_a10p0_absresid_22,subject_z,0.1598767370544024,0.2,0.5034376794790675,0.4971002988869666,0.45,0.4965250785447374,-0.0069126009343301,-0.0068493571822155,-0.00673336874649,-0.0078683153752808,-0.0056684848334722,1.0,0.4500000000000001,0.0,True,True,block_canvas,raw_canvas_residual
S4,bcj_a150p0_row_absresid_10,subject_z,0.1830435050383985,0.5,0.6034040622125061,0.5967111073168567,0.45,0.5960893323738433,-0.0073147298386627,-0.0066698761379087,-0.0072441571714682,-0.0094095171083313,-0.0042332649981781,0.9307692307692308,0.4238846153846154,0.0,True,True,block_canvas,raw_canvas_residual
S4,bcj_a150p0_row_absresid_10,subject_center,0.1854106787176439,0.5,0.6034040622125061,0.5966689122249755,0.45,0.5961141866489993,-0.0072898755635067,-0.0067593368292465,-0.0072357501848848,-0.0092778602870545,-0.0044322886851952,0.9730769230769232,0.427423076923077,0.0,True,True,block_canvas,raw_canvas_residual
S4,bcj_a150p0_row_absresid_10,global_z,0.1828008594109587,0.5,0.6034040622125061,0.5960370625085961,0.45,0.596131270182695,-0.0072727920298111,-0.0069512375910476,-0.0072439749567327,-0.0092800524631557,-0.0047997834973491,0.9923076923076924,0.4365384615384616,0.0,True,True,block_canvas,raw_canvas_residual
S4,bcj_a150p0_row_absresid_10,subject_z,0.1830435050383985,0.2,0.6034040622125061,0.5959837754944917,0.45,0.596274104129708,-0.007129958082798,-0.006734706578768,-0.0070375488468102,-0.0092761258932439,-0.0044298369641126,0.9846153846153848,0.4315384615384616,0.0,True,True,block_canvas,raw_canvas_residual
S4,bcj_a150p0_row_absresid_10,subject_center,0.1854106787176439,0.2,0.6034040622125061,0.5959555280019337,0.45,0.5963057295905608,-0.0070983326219452,-0.0066718080889973,-0.0070977598170247,-0.0088966612170932,-0.0047618413650658,0.9769230769230768,0.4298076923076923,0.0,True,True,block_canvas,raw_canvas_residual
S4,bcj_a150p0_row_absresid_10,global_z,0.1828008594109587,0.2,0.6034040622125061,0.5955379402676692,0.45,0.5964457846590356,-0.0069582775534704,-0.0067632862095643,-0.00699588515822,-0.0088287749899377,-0.0049306863825131,0.9923076923076924,0.4401923076923077,0.0,True,True,block_canvas,raw_canvas_residual
Q1,er_a80p0_mix_k40_dmean,subject_center,-0.1755743995782037,0.2,0.5746308240745168,0.5694307794332123,0.45,0.568725233833826,-0.0059055902406908,-0.0009419910768403,0.0,-0.0039962245395488,0.0016278425277539,0.4115384615384615,0.299,0.2461538461538461,False,False,episode_retrieval,retrieval_geometry
Q1,er_a80p0_actual_k5_actual_pred_gap,subject_center,-0.1831978959425542,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.0057995534089321,-0.0034292769700959,-0.0039314773262882,-0.0064980914972838,0.0,0.7115384615384616,0.3598461538461539,0.1115384615384615,True,True,episode_retrieval,episode_context_target_gap
Q1,er_a80p0_actual_k15_actual_pred_gap,subject_center,-0.1831978959425542,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.0057995534089321,-0.0034292769700959,-0.0039314773262882,-0.0064980914972838,0.0,0.7115384615384616,0.3598461538461539,0.1115384615384615,True,True,episode_retrieval,episode_context_target_gap
Q1,er_a80p0_actual_k40_actual_pred_gap,subject_center,-0.1831978959425542,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.0057995534089321,-0.0034292769700959,-0.0039314773262882,-0.0064980914972838,0.0,0.7115384615384616,0.3598461538461539,0.1115384615384615,True,True,episode_retrieval,episode_context_target_gap
Q1,er_a80p0_pred_k5_actual_pred_gap,subject_center,-0.1831978959425542,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.0057995534089321,-0.0034292769700959,-0.0039314773262882,-0.0064980914972838,0.0,0.7115384615384616,0.3598461538461539,0.1115384615384615,True,True,episode_retrieval,episode_context_target_gap
Q1,er_a80p0_pred_k15_actual_pred_gap,subject_center,-0.1831978959425542,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.0057995534089321,-0.0034292769700959,-0.0039314773262882,-0.0064980914972838,0.0,0.7115384615384616,0.3598461538461539,0.1115384615384615,True,True,episode_retrieval,episode_context_target_gap
Q2,er_a80p0_actual_k40_entropy_Q2,subject_z,-0.1553031536492724,0.2,0.6429986926145494,0.6594707289116137,0.05,0.6429601527576143,-3.853985693513806e-05,0.0016906718683355,0.0,0.0,0.0016308716386732,0.0615384615384615,0.1138846153846153,0.5115384615384615,False,False,episode_retrieval,other
Q2,er_a80p0_actual_k40_entropy_Q2,subject_z,-0.1553031536492724,0.1,0.6429986926145494,0.6583025697782212,0.05,0.6429679709065877,-3.0721707961700595e-05,0.0016808160876562,0.0,0.0,0.0014605151717376,0.0884615384615384,0.1144615384615384,0.4807692307692308,False,False,episode_retrieval,other
Q2,er_a80p0_actual_k40_entropy_Q2,subject_z,-0.1553031536492724,0.05,0.6429986926145494,0.6592433056061395,0.02,0.6429954363194053,-3.256295144193899e-06,0.0017633473493804,0.0,0.0,0.0016614258629596,0.0192307692307692,0.1079230769230769,0.5423076923076923,False,False,episode_retrieval,other
Q3,er_a80p0_actual_k15_rate_S1,subject_center,0.1874470122810082,0.2,0.6303484889503163,0.6260228636157272,0.45,0.6241813257885782,-0.006167163161738,-0.0025711094142372,-0.002074481753441,-0.0062820338428954,0.0,0.6846153846153846,0.3502692307692308,0.1076923076923077,True,True,episode_retrieval,episode_donor_s_rate
Q3,er_a80p0_actual_k15_rate_S1,subject_center,0.1874470122810082,0.1,0.6303484889503163,0.626628390495042,0.45,0.6247337731120959,-0.0056147158382203,-0.0021549536086431,-0.0018087398088273,-0.0054591045293322,0.0,0.6384615384615384,0.3466153846153846,0.1307692307692307,True,True,episode_retrieval,episode_donor_s_rate
Q3,er_a80p0_actual_k15_last_S1,subject_center,0.1569545450379816,0.2,0.6303484889503163,0.6259948270482533,0.45,0.6254581297930079,-0.0048903591573083,-0.0029221252711975,-0.0029389717952443,-0.0058313270474335,0.0,0.7461538461538462,0.3757307692307692,0.0884615384615384,True,True,episode_retrieval,other
Q3,er_a80p0_actual_k15_last_S1,subject_center,0.1569545450379816,0.1,0.6303484889503163,0.6271707495605637,0.45,0.6260543174662783,-0.0042941714840379,-0.0023324007716387,-0.0023760841493964,-0.0046421242412824,0.0,0.7038461538461539,0.3663461538461538,0.1,True,True,episode_retrieval,other
Q3,er_a80p0_actual_k15_rate_S1,subject_center,0.1874470122810082,0.05,0.6303484889503163,0.6299124687764363,0.45,0.6261397084196877,-0.0042087805306285,-0.000976502905786,-0.0006362381712156,-0.0040001835800525,0.0007353924518397,0.55,0.3273461538461538,0.1692307692307692,False,False,episode_retrieval,episode_donor_s_rate
Q3,er_a80p0_actual_k15_last_S1,subject_center,0.1569545450379816,0.05,0.6303484889503163,0.6309992462610087,0.45,0.6274644585881295,-0.0028840303621867,-0.0008649550745986,-0.0007124529950427,-0.0030197408130628,0.0003211269219121,0.6115384615384616,0.3239615384615385,0.1153846153846153,False,True,episode_retrieval,other
S1,er_a20p0_mix_k15_first_Q3,subject_center,0.1515268044376128,0.2,0.4789432758804059,0.4758055086720049,0.45,0.474929799123612,-0.0040134767567939,-0.0033711607408848,-0.0038660756462339,-0.0051081316726852,-0.0016199621430777,0.8807692307692307,0.4127692307692308,0.0346153846153846,True,True,episode_retrieval,other
S1,er_a20p0_mix_k15_first_Q3,subject_z,0.1454831057062141,0.2,0.4789432758804059,0.4770841409576997,0.45,0.4751766294506654,-0.0037666464297405,-0.0025726379139927,-0.0031157403765491,-0.0043537798807274,-0.000658998822312,0.8,0.3796923076923077,0.0346153846153846,True,True,episode_retrieval,other
S1,er_a80p0_pred_k15_same_frac,subject_center,-0.1607729139482419,0.2,0.4789432758804059,0.4779131997913343,0.45,0.475411438289923,-0.0035318375904829,-0.0027619980608628,-0.0030958117473485,-0.0045416810085262,-0.000866510498918,0.8346153846153846,0.3998461538461538,0.0653846153846153,True,True,episode_retrieval,retrieval_geometry
S1,er_a20p0_pred_k40_rate_Q3,subject_z,0.1390976871512878,0.2,0.4789432758804059,0.4776196472052506,0.45,0.4754876502079809,-0.003455625672425,-0.0028048534103518,-0.0030956939554099,-0.0040042566803717,-0.0015884842443622,0.946153846153846,0.4165384615384616,0.0,True,True,episode_retrieval,episode_donor_q_rate
S1,er_a20p0_mix_k15_first_Q3,subject_center,0.1515268044376128,0.1,0.4789432758804059,0.4764763016674763,0.45,0.4756996875121707,-0.0032435883682352,-0.0026294851580881,-0.0030339169348098,-0.0042900726790013,-0.0009228626812003,0.8461538461538461,0.4096923076923077,0.0423076923076923,True,True,episode_retrieval,other
S1,er_a20p0_mix_k15_first_Q3,subject_z,0.1454831057062141,0.1,0.4789432758804059,0.4774051349254596,0.45,0.4758459701944866,-0.0030973056859193,-0.0020682523355522,-0.0024774344858576,-0.0037056409107383,-0.0006174744750105,0.7846153846153846,0.3805,0.0384615384615384,True,True,episode_retrieval,other
S2,er_a20p0_pred_k15_rate_Q3,subject_z,0.1541745087288994,0.2,0.5389534496173579,0.5339818227028038,0.45,0.5324313966433608,-0.0065220529739971,-0.0058570723141678,-0.0062182128921842,-0.0085915972979884,-0.0039119000098676,0.9423076923076924,0.4228076923076924,0.0,True,True,episode_retrieval,episode_donor_q_rate
S2,er_a20p0_pred_k15_rate_Q3,subject_z,0.1541745087288994,0.1,0.5389534496173579,0.5346859330651619,0.45,0.5331378805337645,-0.0058155690835933,-0.0050610956832039,-0.0051305745935791,-0.0075880893242363,-0.0035144747163513,0.9384615384615383,0.417423076923077,0.0,True,True,episode_retrieval,episode_donor_q_rate
S2,er_a20p0_pred_k15_change_S4,subject_rank,-0.1537179394023041,0.2,0.5389534496173579,0.5331705862156028,0.45,0.5334763317447769,-0.0054771178725809,-0.0052066690681378,-0.0056061989102776,-0.0069071900023288,-0.0034942745242545,0.9576923076923076,0.4296153846153847,0.0,True,True,episode_retrieval,predicted_raw_latent
S2,er_a20p0_mix_k5_rate_Q3,subject_z,0.1469734607692361,0.2,0.5389534496173579,0.5360483390087523,0.45,0.533832421936982,-0.0051210276803759,-0.0042290693470852,-0.0044684637814435,-0.006435992026076,-0.0023393822136016,0.926923076923077,0.4069615384615385,0.0115384615384615,True,True,episode_retrieval,episode_donor_q_rate
S2,er_a20p0_pred_k15_change_S4,subject_rank,-0.1537179394023041,0.1,0.5389534496173579,0.5344586018204399,0.45,0.5342852364548502,-0.0046682131625077,-0.0043338746952192,-0.0048989109006511,-0.0059440866401274,-0.0028277854465118,0.953846153846154,0.4242307692307693,0.0,True,True,episode_retrieval,predicted_raw_latent
S2,er_a20p0_mix_k5_rate_Q3,subject_z,0.1469734607692361,0.1,0.5389534496173579,0.5365629355060585,0.45,0.5344395314227269,-0.0045139181946309,-0.0035492314002053,-0.003458745976765,-0.0056121866365426,-0.0018305103450119,0.9,0.4008461538461539,0.0269230769230769,True,True,episode_retrieval,episode_donor_q_rate
S3,er_a20p0_actual_k15_last_S3,subject_z,-0.1461060681001375,0.2,0.5034376794790675,0.4990862082711141,0.45,0.498638708449454,-0.0047989710296134,-0.003897712641355,-0.0042479916529487,-0.0057545459933487,-0.0022960358671259,0.9115384615384616,0.4084615384615385,0.0384615384615384,True,True,episode_retrieval,other
S3,er_a20p0_actual_k15_last_S3,subject_z,-0.1461060681001375,0.1,0.5034376794790675,0.4999101068964219,0.45,0.4992834948540872,-0.0041541846249802,-0.0032459883780872,-0.003432760647887,-0.004916100225506,-0.0018661217469922,0.8923076923076924,0.4021923076923078,0.0384615384615384,True,True,episode_retrieval,other
S3,er_a20p0_actual_k5_last_S3,subject_z,-0.1204732114585906,0.2,0.5034376794790675,0.5049392229825359,0.45,0.5004964002485729,-0.0029412792304945,-0.0009252725412415,-0.0013174950992266,-0.0030479175411499,0.0002693656510923,0.6076923076923076,0.326,0.1038461538461538,False,True,episode_retrieval,other
S3,er_a20p0_actual_k15_last_S3,subject_z,-0.1461060681001375,0.05,0.5034376794790675,0.5030535336914427,0.45,0.5006881046653142,-0.0027495748137532,-0.0016904292231226,-0.0020616726429363,-0.0031308823833445,-0.000451877118787,0.8153846153846154,0.3662692307692308,0.0538461538461538,True,True,episode_retrieval,other
S3,er_a20p0_actual_k15_last_S3,subject_rank,-0.1262454204146091,0.2,0.5034376794790675,0.5016232449589909,0.45,0.5008314921882152,-0.0026061872908522,-0.0018053314206849,-0.0021272675352926,-0.0029929544823356,-0.0006662165337718,0.8653846153846154,0.3888461538461539,0.0461538461538461,True,True,episode_retrieval,other
S3,er_a20p0_actual_k5_last_S3,subject_z,-0.1204732114585906,0.1,0.5034376794790675,0.5055379047082623,0.45,0.5011119883828874,-0.00232569109618,-0.0004495478753244,-0.0005100607613898,-0.0022697592883779,0.0006532976369456,0.5615384615384615,0.3125769230769231,0.1153846153846153,False,True,episode_retrieval,other
S4,er_a80p0_mix_k15_first_Q3,subject_z,0.1282403062459384,0.2,0.6034040622125061,0.6033268546961528,0.45,0.6001643734977248,-0.0032396887147813,-0.0025342337011222,-0.0028666386121113,-0.0038805443080245,-0.0012933261108495,0.9076923076923076,0.3862692307692308,0.0192307692307692,True,True,episode_retrieval,other
S4,er_a80p0_mix_k15_first_Q3,subject_z,0.1282403062459384,0.1,0.6034040622125061,0.603296253796697,0.45,0.6002349490817576,-0.0031691131307485,-0.0024439669881696,-0.0027619614225161,-0.0037569647815606,-0.0013163805111265,0.8961538461538462,0.3849615384615384,0.0192307692307692,True,True,episode_retrieval,other
S4,er_a20p0_actual_k5_rate_S3,subject_z,-0.1406316148718704,0.2,0.6034040622125061,0.6032239461362569,0.45,0.6003026863520713,-0.0031013758604347,-0.0018462267790021,-0.0020991805227305,-0.0034452211638104,-0.0004472669420664,0.7923076923076923,0.3595384615384616,0.0384615384615384,True,True,episode_retrieval,episode_donor_s_rate
S4,er_a80p0_mix_k5_rate_Q3,subject_center,0.1443410775275144,0.2,0.6034040622125061,0.6031701559480538,0.45,0.6003286518460871,-0.003075410366419,-0.0018582563905974,-0.0023195903038001,-0.0034660270345794,-4.756145420925506e-05,0.7538461538461538,0.3641538461538462,0.0807692307692307,True,True,episode_retrieval,episode_donor_q_rate
S4,er_a80p0_mix_k5_rate_Q3,subject_center,0.1443410775275144,0.1,0.6034040622125061,0.6029686027954959,0.45,0.6003290517738579,-0.0030750104386482,-0.0020469662240783,-0.0024827886607841,-0.0035883154634221,-0.0004997911896151,0.8,0.3723076923076923,0.0384615384615384,True,True,episode_retrieval,episode_donor_q_rate
S4,er_a20p0_actual_k5_rate_S3,subject_z,-0.1406316148718704,0.1,0.6034040622125061,0.6029292021872988,0.45,0.6004578660388543,-0.0029461961736517,-0.0018237314277861,-0.0021165198286734,-0.0032614220145554,-0.0006827745974478,0.8115384615384615,0.3641923076923077,0.0346153846153846,True,True,episode_retrieval,episode_donor_s_rate
Q1,nbcj_mps_pred_01,subject_z,0.1901341597291168,0.2,0.5746308240745168,0.5655630716245937,0.45,0.5648794135222861,-0.0097514105522307,-0.0097931889400069,-0.0100301927359841,-0.0128774398233797,-0.0067423087384674,1.0,0.4396153846153847,0.0,True,True,neural_mps,predicted_raw_latent
Q1,nbcj_mps_pred_01,subject_z,0.1901341597291168,0.1,0.5746308240745168,0.5662845622830073,0.45,0.565928452306319,-0.0087023717681977,-0.008522862641763,-0.0088870187653539,-0.0113341283908136,-0.0059761886666648,0.9884615384615384,0.4325,0.0,True,True,neural_mps,predicted_raw_latent
Q1,nbcj_mps_pred_01,subject_center,0.1959449889596989,0.2,0.5746308240745168,0.5681520012053144,0.45,0.5662932372266913,-0.0083375868478254,-0.0071125165276407,-0.0072310931366097,-0.0110388730788687,-0.0041271501228073,0.9076923076923076,0.4015384615384616,0.0384615384615384,True,True,neural_mps,predicted_raw_latent
Q1,nbcj_mps_pred_01,subject_center,0.1959449889596989,0.1,0.5746308240745168,0.5685288231702212,0.45,0.5672274290272128,-0.007403395047304,-0.0060295943418491,-0.0062688938383287,-0.0095891802272039,-0.0034626871518662,0.8692307692307693,0.3935,0.0653846153846153,True,True,neural_mps,predicted_raw_latent
