context_variant,semantic_family,semantic_k,coarse_family,coarse_k,mode,folds,semantic_logloss,semantic_acc,oracle_rate_r2,pred_rate_r2,pred_rate_rmse,pred_rate_cos,two_level_score
bidir_label,label_rate,8,raw_mean,4,coarse_prob_only,4,1.8453667140064103,0.20724206349206348,0.3338681877355345,-0.012505993183305197,0.31822194904088974,0.9093398302793503,-0.06095556444073014
future_label,label_rate,8,raw_mean,4,context_plus_coarse_prob,4,2.0724633584938745,0.3751984126984127,0.3338681877355345,-0.010729631408832013,0.3182668760418892,0.9051606357097626,-0.06184671072953875
prior_raw,label_rate,8,teacher_hybrid,10,coarse_prob_only,4,1.9619123502154996,0.2887896825396825,0.3338681877355345,-0.04815094006842102,0.3243986740708351,0.9058376550674438,-0.06247810358376042
full_strict,label_rate,8,teacher_hybrid,10,coarse_prob_only,4,1.9000446155399615,0.24007936507936506,0.3338681877355345,-0.038518023131421414,0.32250186055898666,0.9061844348907471,-0.06290532889216288
bidir_label,label_rate,8,raw_mean,4,context_plus_coarse_prob,4,2.0629107914107876,0.3423611111111111,0.3338681877355345,0.010568961186019549,0.3147692531347275,0.9106287509202957,-0.06326378610767687
bidir_label,label_rate,8,none,0,direct_semantic,4,2.0700116093050385,0.34444444444444444,0.3338681877355345,0.01143716439587572,0.31459449231624603,0.9098091572523117,-0.06373374052898936
past_label,label_rate,8,teacher_hybrid,10,context_plus_true_coarse_train,4,2.068020920400635,0.3584325396825397,0.3338681877355345,-0.05072895239762609,0.32367468625307083,0.9048387706279755,-0.06456570612690614
past_label,label_rate,8,raw_mean,4,coarse_prob_only,4,1.8803826688482672,0.20664682539682538,0.3338681877355345,-0.015648831672388258,0.3186510056257248,0.9090927392244339,-0.06635171439154798
future_label,label_rate,8,raw_mean,4,coarse_prob_only,4,1.854761367762932,0.18492063492063493,0.3338681877355345,-0.023489805502063615,0.3201567903161049,0.9085571318864822,-0.06690731805778095
future_label,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,4,2.088347677976027,0.36121031746031745,0.3338681877355345,-0.01627904001806804,0.31901880353689194,0.9020293056964874,-0.06734011070080816
bidir_label,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,4,2.0672578071655052,0.34097222222222223,0.3338681877355345,-0.00023074201079789636,0.3165820389986038,0.9087989777326584,-0.06754728192323188
bidir_label,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4,2.079956892354934,0.33194444444444443,0.3338681877355345,0.011306031642232928,0.31464967131614685,0.9102237671613693,-0.06772341182166075
prior_all,label_rate,8,raw_mean,4,coarse_prob_only,4,1.8843425646603524,0.19424603174603172,0.3338681877355345,-0.030841448126419757,0.3212765082716942,0.9064450711011887,-0.06969062430584402
prior_raw,label_rate,8,raw_mean,4,coarse_prob_only,4,1.8869770564596131,0.19424603174603172,0.3338681877355345,-0.031338362585395574,0.3213348388671875,0.9064116328954697,-0.070089141896305
full_strict,label_rate,8,raw_mean,4,coarse_prob_only,4,1.8954346756769953,0.19424603174603172,0.3338681877355345,-0.034433835809847546,0.32182831317186356,0.9063243418931961,-0.07136651387913971
