target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_strict,passes_loose
S3,bcj_a10p0_absresid_22,subject_z,0.15987673705440242,0.5,0.5034376794790675,0.4971443940204631,0.45,0.496078320633766,-0.007359358845301478,-0.007297611911995313,-0.007135169916348605,-0.008337852612793906,-0.006158029160150402,1.0,0.4500000000000001,0.0,True,True
S2,bcj_a150p0_resid_25,subject_rank,-0.16654951820988698,0.1,0.5389534496173579,0.5294261276015778,0.45,0.5316163293822203,-0.007337120235137662,-0.007523543466065803,-0.007702719795254553,-0.009312516749908128,-0.005722961834523588,1.0,0.4482692307692308,0.0,True,True
S4,bcj_a150p0_row_absresid_10,subject_z,0.18304350503839853,0.5,0.6034040622125061,0.5967111073168567,0.45,0.5960893323738433,-0.00731472983866277,-0.006669876137908798,-0.007244157171468202,-0.009409517108331322,-0.00423326499817811,0.9307692307692308,0.4238846153846154,0.0,True,True
S4,bcj_a150p0_row_absresid_10,subject_center,0.18541067871764397,0.5,0.6034040622125061,0.5966689122249755,0.45,0.5961141866489993,-0.007289875563506798,-0.006759336829246537,-0.00723575018488487,-0.009277860287054518,-0.004432288685195296,0.9730769230769231,0.427423076923077,0.0,True,True
S4,bcj_a150p0_row_absresid_10,global_z,0.1828008594109587,0.5,0.6034040622125061,0.5960370625085961,0.45,0.596131270182695,-0.007272792029811126,-0.006951237591047668,-0.007243974956732735,-0.009280052463155719,-0.004799783497349136,0.9923076923076923,0.4365384615384616,0.0,True,True
Q1,bcj_a50p0_pred_01,subject_rank,0.2032948240218572,0.1,0.5746308240745168,0.5694059087076616,0.45,0.5674214150940771,-0.007209408980439758,-0.0056091585567804615,-0.006329190532456397,-0.008896390578586932,-0.0024117139884751726,0.8615384615384616,0.39692307692307693,0.04230769230769231,True,True
S4,bcj_a150p0_row_absresid_10,subject_z,0.18304350503839853,0.2,0.6034040622125061,0.5959837754944917,0.45,0.596274104129708,-0.007129958082798038,-0.006734706578768062,-0.007037548846810293,-0.00927612589324392,-0.004429836964112699,0.9846153846153847,0.4315384615384616,0.0,True,True
S4,bcj_a150p0_row_absresid_10,subject_center,0.18541067871764397,0.2,0.6034040622125061,0.5959555280019337,0.45,0.5963057295905608,-0.007098332621945258,-0.006671808088997349,-0.0070977598170247624,-0.008896661217093232,-0.004761841365065855,0.9769230769230769,0.42980769230769234,0.0,True,True
S3,bcj_a10p0_resid_06,subject_center,0.17638899618541745,0.5,0.5034376794790675,0.4982577179432855,0.45,0.4964051118445745,-0.007032567634493003,-0.005275784167721378,-0.005945922410801496,-0.008175725076518772,-0.0026746496844980983,0.8576923076923076,0.4100384615384616,0.015384615384615385,True,True
S2,bcj_a10p0_absresid_22,subject_z,0.15448705575121263,0.5,0.5389534496173579,0.5318128331178881,0.45,0.53197112467389,-0.006982324943467955,-0.0061565014135872885,-0.006768148206402258,-0.009146302223417946,-0.003649212439391175,0.95,0.4214615384615385,0.0038461538461538464,True,True
S4,bcj_a150p0_row_absresid_10,global_z,0.1828008594109587,0.2,0.6034040622125061,0.5955379402676692,0.45,0.5964457846590356,-0.006958277553470449,-0.006763286209564373,-0.006995885158220028,-0.008828774989937727,-0.004930686382513122,0.9923076923076923,0.44019230769230777,0.0,True,True
S2,bcj_a10p0_absresid_01,subject_z,0.17279885830517655,0.5,0.5389534496173579,0.5320677341262302,0.45,0.5320023364470483,-0.0069511131703096085,-0.005804392846982547,-0.006718678613314377,-0.008674115687850037,-0.003563393151518171,0.9038461538461539,0.4088076923076923,0.007692307692307693,True,True
S3,bcj_a10p0_absresid_22,subject_z,0.15987673705440242,0.2,0.5034376794790675,0.4971002988869666,0.45,0.4965250785447374,-0.006912600934330104,-0.0068493571822155095,-0.006733368746490054,-0.007868315375280835,-0.005668484833472265,1.0,0.4500000000000001,0.0,True,True
S2,bcj_a50p0_pred_norm,subject_rank,-0.17340232034888278,0.1,0.5389534496173579,0.5306762450702134,0.45,0.5321323813994384,-0.0068210682179195015,-0.006657861387605351,-0.00679461329071146,-0.008098370580561759,-0.005318226594077435,1.0,0.4500000000000001,0.0,True,True
S2,bcj_a150p0_resid_26,subject_z,-0.1628086753789811,0.5,0.5389534496173579,0.5339529140848925,0.45,0.5322050666464055,-0.006748382970952371,-0.006198512576889562,-0.006531100650984223,-0.008051328614661901,-0.004523710265044362,0.9769230769230769,0.43442307692307697,0.0,True,True
S1,bcj_a10p0_absresid_19,subject_rank,0.17712566608424446,0.5,0.47894327588040597,0.47422396929812244,0.45,0.4722110954257154,-0.006732180454690595,-0.005761035363061065,-0.006149722091292914,-0.00847353288369379,-0.003565891729761017,0.9615384615384616,0.4040769230769231,0.007692307692307693,True,True
Q1,bcj_a50p0_pred_01,subject_center,0.19799636135268342,0.5,0.5746308240745168,0.5778203961856222,0.45,0.5679286634800131,-0.006702160594503681,-0.004257218263931974,-0.004691465313503562,-0.008092307521008424,-0.00047971135297597556,0.7692307692307693,0.3588076923076923,0.09615384615384616,True,True
S2,bcj_a10p0_absresid_22,subject_center,0.17706116711590172,0.1,0.5389534496173579,0.5308308841907591,0.45,0.5322651940882905,-0.006688255529067377,-0.005642354746092456,-0.006150012510355074,-0.008725543918346512,-0.002853131214161586,0.9192307692307692,0.4179615384615385,0.015384615384615385,True,True
S4,bcj_a150p0_row_absresid_10,subject_z,0.18304350503839853,0.1,0.6034040622125061,0.5962044937630917,0.45,0.5967168265957234,-0.0066872356167826386,-0.006349073569880103,-0.006584391611768048,-0.008517823930662222,-0.004376313665623688,0.9923076923076923,0.43173076923076936,0.0,True,True
S2,bcj_a10p0_absresid_01,subject_z,0.17279885830517655,0.2,0.5389534496173579,0.5318731240909897,0.45,0.5322846423709984,-0.006668807246359543,-0.005640970530938975,-0.00640546848440704,-0.008339719973878834,-0.0033572389555819176,0.9038461538461539,0.41326923076923083,0.007692307692307693,True,True
S2,bcj_a10p0_absresid_22,subject_z,0.15448705575121263,0.2,0.5389534496173579,0.5317983951239893,0.45,0.5323125570975125,-0.006640892519845454,-0.00575749733211313,-0.006455093455564331,-0.00859057943724345,-0.0033264097924115554,0.9384615384615385,0.41884615384615387,0.0038461538461538464,True,True
S4,bcj_a150p0_row_absresid_10,subject_center,0.18541067871764397,0.1,0.6034040622125061,0.5962185190407386,0.45,0.5967686217672442,-0.006635440445261875,-0.006349704230131023,-0.006544864823899654,-0.008536994195304654,-0.004491240398043411,0.9923076923076923,0.4338461538461539,0.0,True,True
S3,bcj_a10p0_resid_06,subject_center,0.17638899618541745,0.2,0.5034376794790675,0.49807107799944716,0.45,0.49689438935832275,-0.006543290120744727,-0.004814283338566975,-0.0055751137865640565,-0.007704738763225194,-0.00223341890127543,0.8576923076923076,0.4080769230769231,0.015384615384615385,True,True
S2,bcj_a150p0_resid_26,subject_z,-0.1628086753789811,0.2,0.5389534496173579,0.5336608763442807,0.45,0.5324863624411732,-0.006467087176184716,-0.005923235792517697,-0.006237260266859113,-0.007782387868550483,-0.004206651587790017,0.9769230769230769,0.4338461538461539,0.0,True,True
S2,bcj_a10p0_pred_11,subject_z,0.18626692978635315,0.05,0.5389534496173579,0.5344502344410561,0.45,0.532580836956247,-0.006372612661110888,-0.005917856929959381,-0.006328254430179314,-0.008545077293352521,-0.003633565500061803,0.95,0.4237692307692308,0.0,True,True
Q1,bcj_a50p0_pred_01,subject_center,0.19799636135268342,0.2,0.5746308240745168,0.5760303830641273,0.45,0.5682599799625537,-0.006370844111963092,-0.003990411551082635,-0.004353650587500479,-0.007615149338550453,-0.00045861086324225364,0.7538461538461538,0.35984615384615387,0.10384615384615385,True,True
S4,bcj_a150p0_row_absresid_10,global_z,0.1828008594109587,0.1,0.6034040622125061,0.5961554901699335,0.45,0.5970695475373881,-0.00633451467511803,-0.00623239219827512,-0.006374043853120681,-0.00799608542681901,-0.004588338519379231,1.0,0.4434615384615385,0.0,True,True
S1,bcj_a10p0_absresid_19,subject_rank,0.17712566608424446,0.2,0.47894327588040597,0.4739677635704423,0.45,0.47266185443522263,-0.006281421445183344,-0.00535905773214316,-0.005938141277037845,-0.007985602615760451,-0.002884888997747817,0.9384615384615385,0.40638461538461546,0.007692307692307693,True,True
Q3,bcj_a50p0_pred_19,subject_rank,-0.16196617089432713,0.5,0.6303484889503163,0.6246790073703222,0.45,0.6241610832629996,-0.006187405687316683,-0.004496250850400559,-0.004839275960639378,-0.007681848863337115,-0.0017551519837464558,0.8653846153846154,0.402923076923077,0.015384615384615385,True,True
S3,bcj_a10p0_absresid_22,subject_z,0.15987673705440242,0.1,0.5034376794790675,0.49789883755574027,0.45,0.49732412617567984,-0.006113553303387642,-0.006047482138437843,-0.005977386471089308,-0.007059094914278974,-0.004941091601847344,1.0,0.4500000000000001,0.0,True,True
S3,bcj_a10p0_resid_06,subject_z,0.1794107826276812,0.05,0.5034376794790675,0.4991077087574651,0.45,0.4973393977139418,-0.006098281765125668,-0.004459562063865154,-0.005192153805424593,-0.007481549259834741,-0.002186500533496949,0.8576923076923076,0.3976153846153847,0.019230769230769232,True,True
S2,bcj_a150p0_resid_26,subject_rank,-0.1912816026650657,0.05,0.5389534496173579,0.5338056595773844,0.45,0.5328557275700041,-0.006097722047353815,-0.0055753978501872714,-0.005872396877548619,-0.007443214711992219,-0.004145474039414523,0.9884615384615385,0.4328846153846154,0.0,True,True
S2,bcj_a10p0_absresid_01,subject_z,0.17279885830517655,0.1,0.5389534496173579,0.5325360040675647,0.45,0.5328892967776258,-0.006064152839732162,-0.004939098399330439,-0.005691001313030325,-0.007588972472921673,-0.0027234460070216654,0.9,0.40673076923076934,0.007692307692307693,True,True
Q1,bcj_a150p0_absresid_09,subject_rank,-0.19236520826122205,0.5,0.5746308240745168,0.5745729580922314,0.45,0.5686023823393195,-0.006028441735197343,-0.002759888898235009,-0.0036471773506695504,-0.0064057313612585765,0.0,0.6576923076923077,0.32238461538461544,0.1,True,True
S2,bcj_a10p0_block_cos,subject_z,-0.15580057501413327,0.5,0.5389534496173579,0.5344646300004827,0.45,0.5329333484738322,-0.006020101143525691,-0.0045172878406358665,-0.005189433796321308,-0.007315811377710535,-0.001998986375707612,0.8769230769230769,0.38188461538461543,0.03461538461538462,True,True
S2,bcj_a10p0_absresid_22,subject_z,0.15448705575121263,0.1,0.5389534496173579,0.5326215730880995,0.45,0.5329742032852199,-0.005979246332137977,-0.004955462794040399,-0.005569904761901251,-0.007626311184015161,-0.0025976137732945936,0.9192307692307692,0.411923076923077,0.011538461538461539,True,True
Q3,bcj_a50p0_pred_19,subject_rank,-0.16196617089432713,0.2,0.6303484889503163,0.6245864593853406,0.45,0.6244392856186176,-0.0059092033316986425,-0.004192589442460429,-0.004687816712556581,-0.007388167404414253,-0.0012785056871913447,0.8576923076923076,0.39969230769230774,0.023076923076923078,True,True
S2,bcj_a10p0_resid_norm,subject_rank,0.16797686287457236,0.5,0.5389534496173579,0.5366226981558956,0.45,0.5330470909882825,-0.005906358629075403,-0.004721135153995665,-0.005275778529739039,-0.007024718055112511,-0.0030050947488935165,0.9115384615384615,0.3995769230769231,0.0038461538461538464,True,True
S2,bcj_a150p0_resid_26,subject_z,-0.1628086753789811,0.1,0.5389534496173579,0.5341165006866064,0.45,0.5330689634568517,-0.005884486160506186,-0.0052818530678474165,-0.005451087471572413,-0.007091918332315511,-0.0036744688056470076,0.9615384615384616,0.43019230769230776,0.0,True,True
S2,bcj_a10p0_pred_norm,subject_rank,-0.1457189189208891,0.5,0.5389534496173579,0.5312195226023347,0.45,0.5330923909133054,-0.005861058704052513,-0.0053353379922338965,-0.005640090397350306,-0.00728895257952572,-0.002880563116799989,0.9807692307692307,0.43100000000000005,0.011538461538461539,True,True
Q1,bcj_a150p0_absresid_09,subject_rank,-0.19236520826122205,0.2,0.5746308240745168,0.573429751084077,0.45,0.5688109458627452,-0.005819878211771656,-0.0027999620547210302,-0.0037087518202172376,-0.00616770198664518,0.0,0.676923076923077,0.3275,0.1076923076923077,True,True
S3,bcj_a10p0_resid_06,subject_center,0.17638899618541745,0.1,0.5034376794790675,0.4986716733609103,0.45,0.4977243925523877,-0.0057132869266797726,-0.003899119163221354,-0.004732047044237686,-0.0066256963047141015,-0.0015239760757836535,0.8461538461538461,0.39830769230769236,0.015384615384615385,True,True
S2,bcj_a10p0_block_cos,subject_z,-0.15580057501413327,0.2,0.5389534496173579,0.5342411215311437,0.45,0.5332658921595043,-0.005687557457853654,-0.004260695145217367,-0.004729567660183731,-0.007101760332516777,-0.0018660625791899754,0.8653846153846154,0.3833461538461539,0.046153846153846156,True,True
S1,bcj_a10p0_absresid_19,subject_z,0.16054521000310398,0.5,0.47894327588040597,0.47672170344972403,0.45,0.4732568442740579,-0.005686431606348075,-0.0046737314176862515,-0.0051150404220949575,-0.007203540525743346,-0.0024604146955667927,0.9153846153846154,0.4032307692307692,0.0,True,True
Q1,bcj_a50p0_pred_01,subject_center,0.19799636135268342,0.1,0.5746308240745168,0.5749958122737688,0.45,0.5689688088080861,-0.005662015266430731,-0.0032181343904053466,-0.003359454623442004,-0.006605760077643019,0.0,0.7269230769230769,0.3514615384615385,0.11923076923076924,True,True
S4,bcj_a150p0_row_absresid_10,subject_z,0.18304350503839853,0.05,0.6034040622125061,0.5990475651528439,0.45,0.5978631532910175,-0.005540908921488619,-0.0050485747357886645,-0.005466311015325798,-0.006853593171679523,-0.003339145417204148,0.9846153846153847,0.4198076923076924,0.0,True,True
S2,bcj_a10p0_resid_12,subject_center,0.15740247271914481,0.5,0.5389534496173579,0.5342027040415467,0.45,0.5334344620311273,-0.005518987586230595,-0.004936030450684831,-0.005197723657642039,-0.007272177329079227,-0.00320479120060016,0.9307692307692308,0.4178846153846154,0.019230769230769232,True,True
S2,bcj_a10p0_resid_norm,subject_rank,0.16797686287457236,0.2,0.5389534496173579,0.5361847473787528,0.45,0.5334513338453777,-0.005502115771980232,-0.004296887620378413,-0.00472562267997137,-0.006538540356944594,-0.0026700852889714743,0.8923076923076924,0.397,0.011538461538461539,True,True
S2,bcj_a10p0_pred_norm,subject_rank,-0.1457189189208891,0.2,0.5389534496173579,0.5316152562281411,0.45,0.5334768324728368,-0.005476617144521079,-0.004865748704200615,-0.005078073737316613,-0.006738264434329344,-0.0026030825412858005,0.9730769230769231,0.42626923076923084,0.019230769230769232,True,True
S4,bcj_a150p0_row_absresid_10,subject_center,0.18541067871764397,0.05,0.6034040622125061,0.5991088302885845,0.45,0.5979379999881149,-0.005466062224391166,-0.004971795836840078,-0.00535110440950326,-0.006765270628451003,-0.0034013827727126245,0.9615384615384616,0.4195384615384616,0.0,True,True
S1,bcj_a10p0_absresid_19,subject_rank,0.17712566608424446,0.1,0.47894327588040597,0.474559717964831,0.45,0.4734855977915039,-0.005457678088902074,-0.004319205903037896,-0.004776007271387522,-0.006631145360358928,-0.0023095137341500593,0.8769230769230769,0.39430769230769236,0.011538461538461539,True,True
S2,bcj_a10p0_absresid_01,subject_center,0.1620591021696668,0.5,0.5389534496173579,0.5330684555154178,0.45,0.5334981183571065,-0.005455331260251439,-0.005232376895032482,-0.005412455092436208,-0.007179129490530678,-0.0037620875850792462,0.9653846153846154,0.43596153846153857,0.0,True,True
S4,bcj_a10p0_row_absresid_10,subject_center,0.16778562498484687,0.5,0.6034040622125061,0.5992917748673458,0.45,0.5979686974921227,-0.005435364720383418,-0.004533213809571481,-0.004944464996466169,-0.006859670980504662,-0.002611284556698318,0.9038461538461539,0.40465384615384625,0.019230769230769232,True,True
S1,bcj_a50p0_absresid_26,subject_z,-0.15417150572898541,0.5,0.47894327588040597,0.476352213999221,0.45,0.4735169423807903,-0.0054263334996156876,-0.004599271832681548,-0.004880608636501554,-0.006980888066710947,-0.002763899072326423,0.9384615384615385,0.41665384615384626,0.0,True,True
S2,bcj_a150p0_resid_25,subject_rank,-0.16654951820988698,0.05,0.5389534496173579,0.5337314306216444,0.45,0.533598070893187,-0.005355378724170912,-0.005455049927139328,-0.005587063947098125,-0.00706101382697083,-0.003883818347832191,1.0,0.4459615384615385,0.0,True,True
Q3,bcj_a10p0_absresid_14,subject_z,-0.15315994793878468,0.5,0.6303484889503163,0.6282784072562145,0.45,0.6250093331440356,-0.005339155806280638,-0.004232258419670669,-0.004518387589865114,-0.006700581239922843,-0.002062912049789367,0.926923076923077,0.4036538461538462,0.0,True,True
S4,bcj_a10p0_row_absresid_10,subject_center,0.16778562498484687,0.2,0.6034040622125061,0.5985085190753,0.45,0.5980660725926578,-0.005337989619848327,-0.004601406010256967,-0.004914270505664953,-0.0069407101639918645,-0.0030737392565773625,0.9076923076923077,0.4105000000000001,0.015384615384615385,True,True
Q1,bcj_a50p0_actual_norm,subject_center,-0.17629567183031045,0.5,0.5746308240745168,0.5752579187458989,0.45,0.5693015471193198,-0.0053292769551970265,-0.002840097356243562,-0.0032307167509152412,-0.006153598513660652,0.0,0.6961538461538461,0.33884615384615385,0.15,True,True
S2,bcj_a50p0_row_absresid_11,subject_rank,-0.15867466207554198,0.5,0.5389534496173579,0.5340817934754962,0.45,0.5336387084994144,-0.0053147411179435,-0.00445338849448497,-0.004727208362678037,-0.006767237937254769,-0.002618335305808711,0.9230769230769231,0.4018846153846154,0.0,True,True
S1,bcj_a10p0_absresid_19,subject_z,0.16054521000310398,0.2,0.47894327588040597,0.47621667719357597,0.45,0.47365159876784063,-0.005291677112565341,-0.004191859732786379,-0.004790092026759701,-0.006542179655251348,-0.002263298691316029,0.8884615384615384,0.39907692307692316,0.007692307692307693,True,True
S2,bcj_a10p0_block_cos,subject_rank,-0.14133673184851475,0.5,0.5389534496173579,0.5324215603334319,0.45,0.5336736318303746,-0.005279817786983276,-0.004826143308213863,-0.0052081697231524116,-0.006777236887917509,-0.0031196701534710325,0.9538461538461539,0.42219230769230776,0.0,True,True
Q1,bcj_a150p0_absresid_09,subject_rank,-0.19236520826122205,0.1,0.5746308240745168,0.5731108985152743,0.45,0.5693833799556083,-0.00524744411890854,-0.0025133144327256474,-0.0034287047829054673,-0.005505962703921452,0.0,0.6884615384615385,0.3278461538461539,0.1076923076923077,True,True
Q1,bcj_a50p0_pred_01,subject_rank,0.2032948240218572,0.05,0.5746308240745168,0.5723021667525843,0.45,0.5693937984050275,-0.005237025669489359,-0.0030755560293071627,-0.0038046769144020054,-0.006065625398824381,0.0,0.7346153846153847,0.36073076923076924,0.08846153846153847,True,True
S2,bcj_a10p0_resid_12,subject_center,0.15740247271914481,0.2,0.5389534496173579,0.5342017048745575,0.45,0.5337356841315152,-0.00521776548584274,-0.004697542676993891,-0.004955852258642701,-0.0069877695063362,-0.002999002041549792,0.9307692307692308,0.41957692307692307,0.019230769230769232,True,True
S4,bcj_a10p0_row_absresid_10,global_z,0.16444657505199717,0.5,0.6034040622125061,0.599416016305508,0.45,0.5982078341983276,-0.005196228014178517,-0.004269427115262763,-0.004737164565097873,-0.006664732369658644,-0.0023672972128518655,0.8846153846153846,0.4043461538461539,0.03076923076923077,True,True
S4,bcj_a10p0_row_absresid_10,subject_z,0.16024285710907799,0.5,0.6034040622125061,0.5995258573616319,0.45,0.5982174894998181,-0.005186572712687965,-0.004135058164572712,-0.004649846466610041,-0.00627781887674117,-0.0021007315482277356,0.8961538461538462,0.3967692307692309,0.026923076923076925,True,True
Q3,bcj_a50p0_pred_19,subject_rank,-0.16196617089432713,0.1,0.6303484889503163,0.6259286079488541,0.45,0.6251641324081298,-0.005184356542186408,-0.0034122821158948232,-0.003906993473034637,-0.0061408449153863565,-0.0009771813825851239,0.8,0.3902692307692308,0.05,True,True
S2,bcj_a10p0_absresid_01,subject_center,0.1620591021696668,0.2,0.5389534496173579,0.5331211836821307,0.45,0.5337859978487617,-0.005167451768596232,-0.004923848175814069,-0.00511043115915033,-0.006867836858289844,-0.003373894893166196,0.9653846153846154,0.43519230769230777,0.0,True,True
S2,bcj_a50p0_resid_17,global_z,0.1619913901773433,0.5,0.5389534496173579,0.5338341799154115,0.45,0.5338107111561665,-0.0051427384611913984,-0.004937719130413691,-0.005683484577789555,-0.0074521132870407625,-0.0023177815179880046,0.9807692307692307,0.4261538461538462,0.0,True,True
S2,bcj_a50p0_pred_norm,subject_rank,-0.17340232034888278,0.05,0.5389534496173579,0.5346052465223502,0.45,0.5338132804459536,-0.005140169171404363,-0.004814394523463623,-0.004970038595723869,-0.00619239907538241,-0.0035800871958211467,1.0,0.4409615384615385,0.0,True,True
Q1,bcj_a50p0_actual_norm,subject_center,-0.17629567183031045,0.2,0.5746308240745168,0.5743610924106372,0.45,0.5695126047580807,-0.005118219316436079,-0.0025564823461448178,-0.003134229450791004,-0.0057583512713841045,0.0,0.676923076923077,0.3338461538461539,0.16538461538461538,True,True
S2,bcj_a10p0_absresid_22,subject_center,0.17706116711590172,0.05,0.5389534496173579,0.5344071552375081,0.45,0.5338402263555717,-0.005113223261786204,-0.0034318271203218286,-0.004266327129366254,-0.005841516392423196,-0.0008465865219574598,0.8076923076923077,0.3841538461538462,0.05384615384615385,True,True
S4,bcj_a10p0_row_absresid_10,subject_z,0.16024285710907799,0.2,0.6034040622125061,0.5987797744934766,0.45,0.598305472134067,-0.005098590078439047,-0.004320823041128759,-0.0046528220338557524,-0.006354244036880813,-0.0026607004715073213,0.9076923076923077,0.40769230769230774,0.015384615384615385,True,True
S1,bcj_a50p0_absresid_26,subject_z,-0.15417150572898541,0.2,0.47894327588040597,0.4759648681302533,0.45,0.47384612227697925,-0.005097153603426718,-0.004335691460575364,-0.0047714666909328685,-0.006694837763155437,-0.002373299652874139,0.9346153846153846,0.4177692307692308,0.0,True,True
