target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_loose,passes_strict
Q3,rtday_both_err_13,subject_center,-0.1419931734092802,0.05,0.6303484889503163,0.6334283680727865,0.3,0.6288907380762041,-0.0014577508741121514,0.00032252388132210694,0.0,-0.0012488875471069472,0.0010888613620669008,0.41923076923076924,0.2559230769230769,0.2423076923076923,False,False
S4,rtwin_night_pred_03,subject_z,0.141810383273408,0.5,0.6034040622125061,0.6071509083427459,0.3,0.6019527742155806,-0.00145128799692551,0.0007231361115728175,0.0,-0.001047288530446,0.0018678007860933599,0.38461538461538464,0.2687692307692308,0.22692307692307692,False,False
S4,rtwin_night_pred_03,subject_rank,0.14084008129521958,0.1,0.6034040622125061,0.6051190100022252,0.45,0.6019531076651973,-0.0014509545473088137,0.0002555461168867884,0.0,-0.0012182623070567389,0.0010195745638915676,0.4846153846153846,0.2888076923076923,0.17307692307692307,False,False
S4,rtday_next_abserr_10,subject_rank,0.13374533908181088,0.05,0.6034040622125061,0.6051065205827417,0.45,0.601972036849957,-0.0014320253625490498,-0.00011240246699929256,-0.00026876078681037363,-0.0014988351235655228,0.000512844643440924,0.5307692307692308,0.3040769230769231,0.12307692307692308,False,False
Q3,rtday_prev_pred_00,subject_center,0.14479556547642056,0.05,0.6303484889503163,0.6340562636802373,0.3,0.6289378649950471,-0.0014106239552691413,5.8853886570997125e-05,-7.535604114006222e-05,-0.0013431635534245645,0.0008769577033495013,0.5038461538461538,0.28900000000000003,0.11538461538461539,False,False
S4,rtwin_night_pred_03,subject_z,0.141810383273408,0.2,0.6034040622125061,0.6061387616093474,0.45,0.6019955070462035,-0.0014085551663025608,0.0005601721126505699,0.0,-0.0010370169480754532,0.0016784468081509907,0.3923076923076923,0.27392307692307694,0.2230769230769231,False,False
S4,rtwin_context_07,subject_center,-0.12469513408089135,0.2,0.6034040622125061,0.6048874850092926,0.45,0.6020361650921711,-0.0013678971203350265,0.0005646161674483307,0.0,-0.0008395375407876382,0.0011913133672470932,0.36923076923076925,0.28723076923076923,0.23461538461538461,False,False
S3,rtwin_night_abserr_03,subject_center,0.12494314978633082,0.2,0.5034376794790675,0.5056974876629114,0.3,0.5020895084361994,-0.001348171042868107,4.715424625622236e-05,0.0,-0.0013397590626627043,0.0006409419537670574,0.47692307692307695,0.2987307692307692,0.16153846153846155,False,False
S3,rtwin_night_abserr_03,subject_z,0.12471332060189418,0.1,0.5034376794790675,0.5062969439943631,0.3,0.5021115356324534,-0.001326143846614114,0.00012137820597016761,0.0,-0.0012359657345950986,0.0008597986241069833,0.4846153846153846,0.286,0.13846153846153847,False,False
S4,rtday_both_abserr_10,subject_center,0.12616062501652534,0.5,0.6034040622125061,0.6053221790642,0.45,0.6020847651929171,-0.0013192970195889941,0.0006674190489772409,0.0,-0.0008966952695662611,0.0016073705587972276,0.3346153846153846,0.2767307692307693,0.24615384615384617,False,False
S4,rtwin_context_07,subject_center,-0.12469513408089135,0.5,0.6034040622125061,0.6057014393675223,0.45,0.602084897485101,-0.00131916472740512,0.0006576694746766378,0.0,-0.0009683475126859298,0.0014366923636858209,0.3576923076923077,0.28888461538461546,0.23076923076923078,False,False
S4,rtday_next_abserr_10,subject_z,0.13253102441953504,0.05,0.6034040622125061,0.6055229315770604,0.3,0.6020853276493688,-0.0013187345631372471,8.480907772308289e-05,0.0,-0.0013785939903994127,0.0008971651711288109,0.49230769230769234,0.2944615384615385,0.15384615384615385,False,False
S1,rtmod_w2m_err_03,subject_z,-0.11410327482363385,0.5,0.47894327588040597,0.4792145028153047,0.45,0.4776251879347771,-0.0013180879456288763,0.00018019744860742033,0.0,-0.0011036975877373179,0.0008856760913271977,0.4346153846153846,0.2928461538461539,0.18846153846153846,False,False
S2,rtday_next_err_10,subject_rank,-0.11141011288305266,0.5,0.5389534496173579,0.5393696042408597,0.45,0.5376542876891448,-0.0012991619282131106,-6.485928396809392e-05,0.0,-0.001060704178496824,0.0003903308876166689,0.49615384615384617,0.2993846153846154,0.17307692307692307,False,False
S2,rtday_both_pred_02,subject_z,0.1347048140376244,0.05,0.5389534496173579,0.540999197330442,0.3,0.5376543686720479,-0.0012990809453100605,6.797192638094803e-05,-2.655263091813631e-05,-0.001396980581855778,0.0007469554733096351,0.5153846153846153,0.29242307692307695,0.1423076923076923,False,False
S4,rtday_both_abserr_10,subject_center,0.12616062501652534,0.2,0.6034040622125061,0.6045871208363052,0.45,0.6021120444597682,-0.0012920177527379062,0.0005541326882405837,0.0,-0.0008615288406446653,0.001488068688620392,0.38076923076923075,0.28153846153846157,0.25,False,False
S4,rtmod_w2m_pred_06,subject_z,0.12070454760820029,0.05,0.6034040622125061,0.6066803593069713,0.3,0.602116362031861,-0.0012877001806450572,4.3845663262774237e-05,0.0,-0.0012144507867228593,0.0005496477464505545,0.47692307692307695,0.24915384615384617,0.20384615384615384,False,False
Q3,rtday_both_err_13,global_z,-0.14322916451777695,0.05,0.6303484889503163,0.6340915473634845,0.3,0.629062496974509,-0.0012859919758072547,0.0005847499638365561,0.0,-0.0010168736907043563,0.0014100381625890557,0.3769230769230769,0.24315384615384614,0.2692307692307692,False,False
S2,rtwin_night_abserr_05,subject_z,0.1147665908364203,0.1,0.5389534496173579,0.5391776164411517,0.45,0.537669335203527,-0.0012841144138309168,0.00012319070820498263,0.0,-0.0011328369516832026,0.0008566253375099087,0.4230769230769231,0.2906153846153846,0.23461538461538461,False,False
S4,rtwin_night_pred_03,subject_z,0.141810383273408,0.1,0.6034040622125061,0.6058875166777449,0.3,0.6021260922605366,-0.0012779699519694931,0.0004451023945419049,0.0,-0.001091062326299519,0.001288691022786781,0.4307692307692308,0.2749615384615385,0.19230769230769232,False,False
S4,rtday_prev_abserr_10,subject_center,0.13432948344438517,0.05,0.6034040622125061,0.6060019079482084,0.3,0.6021408358939849,-0.00126322631852116,0.00047934157765993295,0.0,-0.0011500701725446483,0.001582507877028072,0.4307692307692308,0.27503846153846156,0.19230769230769232,False,False
S4,rtwin_context_07,subject_center,-0.12469513408089135,0.1,0.6034040622125061,0.6048512278809929,0.45,0.6021409650233697,-0.0012630971891364196,0.0005852358765647902,0.0,-0.0008895126353825888,0.0013645435925010163,0.3384615384615385,0.2849230769230769,0.24615384615384617,False,False
S2,rtwin_night_abserr_05,subject_center,0.11395193179394725,0.2,0.5389534496173579,0.5387111589126379,0.45,0.5376927597837012,-0.0012606898336566807,0.00016572824476030393,0.0,-0.0007723493539720516,0.0007093530221107813,0.4,0.2832307692307693,0.2653846153846154,False,False
Q3,rtday_next_err_13,subject_z,-0.12157279317236853,0.5,0.6303484889503163,0.6335028445721547,0.3,0.6290927799698809,-0.001255708980435366,0.0009286940595801118,0.0,-0.00027924641081678026,0.0017957008456878087,0.2846153846153846,0.24284615384615385,0.3384615384615385,False,False
S3,rtwin_context_14,global_z,0.12797775814248624,0.1,0.5034376794790675,0.5064777454905596,0.3,0.5022587870819157,-0.0011788923971517429,1.9190183303215896e-05,-0.0004707467128245435,-0.0011603013103844984,0.0009015420487412384,0.6076923076923076,0.2876538461538462,0.05384615384615385,False,False
Q3,rtday_prev_err_13,subject_z,-0.11915434337395461,0.1,0.6303484889503163,0.6318666153503781,0.45,0.629171421418811,-0.0011770675315052603,0.0007572205696167084,0.0,-0.00025060568781282155,0.0013311335739210062,0.27692307692307694,0.24450000000000002,0.3269230769230769,False,False
Q3,rtday_prev_pred_norm,subject_center,-0.12641700448789234,0.2,0.6303484889503163,0.6328617220423901,0.3,0.62917393947309,-0.0011745494772262832,-0.0001363828044227129,-0.00035139700595671064,-0.0011424283267143232,0.00020041000163351086,0.5346153846153846,0.2903076923076923,0.16538461538461538,False,False
S2,rtday_next_err_10,subject_rank,-0.11141011288305266,0.2,0.5389534496173579,0.5395257958785323,0.45,0.5378154831848194,-0.0011379664325384953,6.529383457465194e-05,0.0,-0.0008104922935817382,0.0005804883649228598,0.4307692307692308,0.2929615384615385,0.19230769230769232,False,False
S3,rtmod_w2m_abserr_09,global_z,0.12568423180890562,0.5,0.5034376794790675,0.5059633206361659,0.3,0.502311671042784,-0.001126008436283521,-7.688716196405419e-05,-9.146291668091222e-05,-0.0011445045880012772,0.0006181098509800975,0.5192307692307693,0.2807307692307693,0.15384615384615385,False,False
S2,rtday_next_abserr_11,subject_rank,-0.11287434934275833,0.5,0.5389534496173579,0.5402723740561192,0.45,0.5378311115373879,-0.0011223380799699756,3.8354676781226634e-05,0.0,-0.0010802221914088111,0.000551022469260587,0.49230769230769234,0.2923846153846154,0.2076923076923077,False,False
Q3,rtday_next_err_13,subject_z,-0.12157279317236853,0.2,0.6303484889503163,0.6331885301372218,0.3,0.6292279855056436,-0.001120503444672627,0.0009320204162502856,0.0,-0.00020243271570827281,0.0017155056995048767,0.26153846153846155,0.23911538461538465,0.35,False,False
S4,rtday_target_02,subject_center,0.13951270472426772,0.05,0.6034040622125061,0.6065374987029126,0.3,0.6022983897231411,-0.001105672489364995,0.0007622630703314592,0.0,-0.0009629536301771768,0.001522087948044426,0.3923076923076923,0.2585384615384616,0.25769230769230766,False,False
Q3,rtday_prev_cos,subject_z,-0.11058163218937579,0.1,0.6303484889503163,0.6341841243176648,0.3,0.6292454801125734,-0.001103008837742836,0.0003738924331681373,0.0,-0.0008549736684826115,0.000931253730154874,0.4115384615384615,0.28788461538461535,0.2153846153846154,False,False
S2,rtwin_context_14,subject_z,0.11365067344677389,0.1,0.5389534496173579,0.5415754418542732,0.3,0.5378558789902833,-0.0010975706270746066,0.0002340845660751991,0.0,-0.0009840337775657293,0.0008389375984703129,0.4307692307692308,0.2775769230769231,0.2076923076923077,False,False
S4,rtday_both_abserr_10,subject_center,0.12616062501652534,0.1,0.6034040622125061,0.6047019371881224,0.45,0.6023101587441315,-0.0010939034683745685,0.0005536767563143064,0.0,-0.0006262612601768969,0.001472158299882842,0.36538461538461536,0.27634615384615385,0.25769230769230766,False,False
S4,rtday_prev_abserr_10,subject_z,0.11733565182085455,0.5,0.6034040622125061,0.6060337947919311,0.3,0.6023263480324242,-0.0010777141800818457,0.0010366573324591941,0.0,-0.00032354083712571313,0.0025453055282698422,0.29615384615384616,0.2637692307692308,0.3038461538461538,False,False
S3,rtwin_night_abserr_03,subject_center,0.12494314978633082,0.1,0.5034376794790675,0.5062091672367006,0.3,0.5023700778039055,-0.0010676016751619555,0.0003058549981804674,0.0,-0.00088551374612722,0.0010292764919667685,0.41923076923076924,0.27634615384615385,0.2,False,False
S2,rtwin_context_14,subject_center,0.11166102141458227,0.1,0.5389534496173579,0.5406648872950145,0.3,0.537890521027196,-0.0010629285901618823,0.00015252070000353315,0.0,-0.0009143815988870013,0.0007325600635390284,0.4076923076923077,0.28253846153846157,0.23461538461538461,False,False
Q1,rtwin_night_pred_norm,subject_rank,-0.13293998951081096,0.5,0.5746308240745168,0.5784714313213029,0.3,0.5735765992549462,-0.001054224819570626,0.00011437217920557536,-0.00010968223746932182,-0.001070521095352328,0.0006187896866717557,0.5230769230769231,0.27476923076923077,0.16153846153846155,False,False
S4,rtday_both_abserr_10,global_z,0.12407974180124402,0.5,0.6034040622125061,0.6054589613984015,0.45,0.6023553736122109,-0.0010486886002951668,0.0008024775297922534,0.0,-0.000444449657897944,0.0016487772664574574,0.28846153846153844,0.27042307692307693,0.2923076923076923,False,False
S1,rtmod_w2m_err_03,subject_z,-0.11410327482363385,0.2,0.47894327588040597,0.479201627517491,0.45,0.4778971025066764,-0.0010461733737295864,0.0002734940918243605,0.0,-0.0007408796556358926,0.000779046501001579,0.38461538461538464,0.2858846153846154,0.2076923076923077,False,False
Q3,rtday_both_pred_norm,subject_center,-0.12919401641829392,0.2,0.6303484889503163,0.6342054876913413,0.3,0.6293073488118939,-0.0010411401384223806,-2.045268372186958e-06,-0.0002362419744710298,-0.0010627076201768781,0.0003249041272048725,0.55,0.2718076923076923,0.16923076923076924,False,False
S4,rtwin_night_pred_03,subject_rank,0.14084008129521958,0.05,0.6034040622125061,0.6072173645522438,0.3,0.6023720407035802,-0.0010320215089258955,0.0004393993628327751,0.0,-0.0010153955783146484,0.0011447803984415972,0.45384615384615384,0.26692307692307693,0.16538461538461538,False,False
S4,rtday_prev_abserr_10,subject_z,0.11733565182085455,0.2,0.6034040622125061,0.60527457355642,0.3,0.6023840016233551,-0.0010200605891509396,0.0009571920953686176,0.0,-0.00036393903597861654,0.002411543801289162,0.31153846153846154,0.2606538461538462,0.2692307692307692,False,False
S2,rtwin_night_abserr_05,global_z,0.10606703189497718,0.5,0.5389534496173579,0.5394443454626748,0.45,0.5379403239018717,-0.001013125715486174,0.00034874386240212735,0.0,-0.0005297569919095746,0.0009971163044674158,0.3576923076923077,0.27369230769230773,0.2692307692307692,False,False
S4,rtday_both_abserr_10,global_z,0.12407974180124402,0.2,0.6034040622125061,0.6047849386260952,0.45,0.6023925044749464,-0.0010115577375596763,0.0007042573176643944,0.0,-0.00043546346674216974,0.0014780760356048472,0.3076923076923077,0.27284615384615385,0.28076923076923077,False,False
S2,rtwin_context_14,global_z,0.11014212684103204,0.1,0.5389534496173579,0.5406467346880225,0.3,0.537964105893392,-0.0009893437239658631,0.0001426385540762817,0.0,-0.000830896576588594,0.0008257625578208527,0.43846153846153846,0.28,0.2153846153846154,False,False
S4,rtday_prev_abserr_10,global_z,0.13327773083991892,0.05,0.6034040622125061,0.6066363255611849,0.3,0.6024164332683493,-0.0009876289441568264,0.0006864095444217049,0.0,-0.0007572116360299308,0.0015993430823839638,0.39615384615384613,0.25984615384615384,0.19615384615384615,False,False
S4,rtmod_wear_target_06,subject_center,0.1270845029614684,0.5,0.6034040622125061,0.6059339644676909,0.3,0.6024195706269115,-0.000984491585594549,0.001310034879085375,0.0,0.0,0.0024411572470514065,0.16538461538461538,0.2413076923076923,0.4076923076923077,False,False
S4,rtday_target_14,subject_center,0.12542990982661387,0.2,0.6034040622125061,0.6058283079755645,0.3,0.6024236485382655,-0.000980413674240621,0.0011759523530388838,0.0,-0.00014201335512861735,0.0024096623920448756,0.2653846153846154,0.24246153846153848,0.3346153846153846,False,False
S1,rtday_prev_pred_04,subject_center,-0.13233444236078049,0.1,0.47894327588040597,0.4800893670171025,0.45,0.47796478226976147,-0.0009784936106445041,3.869688395143494e-05,-4.787323345806227e-05,-0.0008507816523612849,0.0003673155662412553,0.5115384615384615,0.3096923076923077,0.18846153846153846,False,False
Q3,rtday_both_abserr_08,subject_rank,-0.10954239484680106,0.5,0.6303484889503163,0.6322948346997167,0.45,0.6293755477076449,-0.0009729412426713324,0.00022432623414676172,0.0,-0.000850755743139836,0.0009052913088114789,0.4269230769230769,0.27007692307692305,0.21923076923076923,False,False
S4,rtday_target_14,subject_center,0.12542990982661387,0.1,0.6034040622125061,0.605731406819799,0.3,0.60243697629828,-0.0009670859142261179,0.0009518522768855048,0.0,-0.0003213469801995328,0.002014919352679889,0.25384615384615383,0.24376923076923074,0.3423076923076923,False,False
S4,rtmod_wear_target_06,subject_center,0.1270845029614684,0.2,0.6034040622125061,0.6050661055269404,0.45,0.602442785683757,-0.000961276528749111,0.0011390013544535756,0.0,0.0,0.0023565991813400133,0.19230769230769232,0.24415384615384617,0.4,False,False
S4,rtwin_night_pred_03,subject_z,0.141810383273408,0.05,0.6034040622125061,0.6078144480128173,0.3,0.6024449584170968,-0.0009591037954093107,0.0005825459957257977,0.0,-0.000812312494291173,0.0014402081088526197,0.4230769230769231,0.25926923076923075,0.17307692307692307,False,False
S2,rtwin_night_err_10,subject_center,0.13266816636557255,0.05,0.5389534496173579,0.5413544271221483,0.3,0.5380171269645667,-0.0009363226527911994,-0.00011247201237324303,-0.00026212954782822706,-0.0009880531449626417,0.0005214150554262442,0.5538461538461539,0.27707692307692305,0.09230769230769231,False,False
S4,rtday_target_14,subject_center,0.12542990982661387,0.5,0.6034040622125061,0.6067025575596605,0.3,0.6024691070936701,-0.0009349551188360117,0.0014210879260859249,0.0,0.0,0.002807649329690576,0.23461538461538461,0.23296153846153847,0.3576923076923077,False,False
S3,rtmod_w2m_abserr_09,global_z,0.12568423180890562,0.2,0.5034376794790675,0.5058118550717129,0.3,0.5025052709503788,-0.0009324085286886996,6.822391379316652e-05,0.0,-0.0008387134317721784,0.0007193726452841276,0.47692307692307695,0.2713461538461539,0.17692307692307693,False,False
Q3,rtday_prev_err_13,subject_rank,-0.11422004147231743,0.1,0.6303484889503163,0.6319078711124896,0.45,0.6294174607916307,-0.0009310281586855096,0.0008475364900664669,0.0,0.0,0.0015076829092672273,0.23461538461538461,0.24030769230769233,0.3576923076923077,False,False
Q3,rtday_prev_pred_norm,subject_center,-0.12641700448789234,0.1,0.6303484889503163,0.6333692262450106,0.3,0.6294180250505269,-0.0009304638997893466,0.00021716303539451778,0.0,-0.0008275884919684007,0.0006418804231006492,0.46153846153846156,0.26692307692307693,0.20384615384615384,False,False
S2,rtwin_night_err_10,subject_z,0.12111647604014017,0.05,0.5389534496173579,0.5417771457555915,0.3,0.5380250098748722,-0.0009284397424856872,2.7434010683867364e-05,-1.6469082781633837e-05,-0.0009532720307349196,0.0007201228279650751,0.5038461538461538,0.2676538461538462,0.13846153846153847,False,False
Q3,rtday_prev_cos,subject_rank,-0.1262187554331476,0.05,0.6303484889503163,0.6340945725698514,0.3,0.6294289431494667,-0.0009195458008495194,0.0006961971450921735,0.0,-0.0007088990011887564,0.0012481475048590485,0.3576923076923077,0.24826923076923083,0.23076923076923078,False,False
Q3,rtday_both_pred_norm,subject_z,-0.10947504584556972,0.5,0.6303484889503163,0.6336859764881667,0.3,0.6294307903669152,-0.000917698583401072,0.00012710418276656437,0.0,-0.000997713438349812,0.0005983298776179868,0.46153846153846156,0.2735769230769231,0.17307692307692307,False,False
S3,rtmod_w2m_abserr_05,subject_z,0.10862894891559227,0.5,0.5034376794790675,0.5075871427150331,0.3,0.5025321302335467,-0.0009055492455207759,0.00041480972423810745,0.0,-0.0007239892703378437,0.001355450189569507,0.39615384615384613,0.2735384615384616,0.17307692307692307,False,False
Q1,rtday_both_pred_00,subject_center,0.13496914974936305,0.5,0.5746308240745168,0.5790782126102078,0.3,0.5737260056953902,-0.0009048183791265929,0.00023213788315630087,0.0,-0.0008823443727861147,0.0008672329306675108,0.43846153846153846,0.24826923076923071,0.22692307692307692,False,False
S4,rtwin_context_07,subject_center,-0.12469513408089135,0.05,0.6034040622125061,0.607027290052693,0.3,0.6025072852068138,-0.0008967770056922397,0.0008865233198439066,0.0,-0.0005747608911999547,0.002265561173070668,0.3269230769230769,0.2593076923076923,0.24615384615384617,False,False
S2,rtday_next_abserr_11,subject_rank,-0.11287434934275833,0.2,0.5389534496173579,0.5403852011070429,0.45,0.5380587464582524,-0.0008947031591055588,0.00015145851145243898,0.0,-0.0007706193441403136,0.0007236220994777387,0.46153846153846156,0.28484615384615386,0.22692307692307692,False,False
S4,rtday_prev_abserr_10,subject_z,0.11733565182085455,0.1,0.6034040622125061,0.6053330027790048,0.3,0.6025100016551003,-0.000894060557405818,0.0009644136056587803,0.0,-0.0002624670370925397,0.001981744249016315,0.2846153846153846,0.2544230769230769,0.2692307692307692,False,False
S3,rtmod_w2m_abserr_09,subject_z,0.1417320093742707,0.05,0.5034376794790675,0.5075927101775607,0.3,0.5025473084366864,-0.0008903710423810995,0.00012850859479220548,-4.6801044846389583e-05,-0.0008917744153336127,0.000908038689034163,0.5038461538461538,0.24761538461538465,0.16538461538461538,False,False
Q1,rtwin_night_pred_norm,subject_rank,-0.13293998951081096,0.2,0.5746308240745168,0.5780059819717082,0.3,0.5737456169693845,-0.0008852071051322907,0.00018608382900068703,0.0,-0.0009050650800580262,0.00069024883120819,0.46153846153846156,0.267,0.17692307692307693,False,False
S4,rtmod_wear_target_00,subject_center,0.12620323738124015,0.5,0.6034040622125061,0.6061074791591732,0.3,0.6025208868117792,-0.0008831754007269099,0.0011843014095521845,0.0,0.0,0.00236583298899129,0.2230769230769231,0.23811538461538462,0.3576923076923077,False,False
Q3,rtday_prev_pred_norm,subject_rank,-0.13606959687739698,0.05,0.6303484889503163,0.634167415365494,0.3,0.6294767811960532,-0.0008717077542630403,0.00046265527345900617,0.0,-0.0008044853776545957,0.0010566382458811197,0.40384615384615385,0.25423076923076926,0.2153846153846154,False,False
S3,rtmod_w2m_abserr_05,subject_center,0.12485189904907479,0.5,0.5034376794790675,0.5079597176858909,0.3,0.5025680171899599,-0.0008696622891075645,0.0003186138166006675,0.0,-0.0008171671044498591,0.0010147999322285411,0.4461538461538462,0.2766923076923077,0.15384615384615385,False,False
S4,rtmod_wear_target_00,subject_center,0.12620323738124015,0.2,0.6034040622125061,0.6052733653501895,0.3,0.6025488488079258,-0.0008552134045802795,0.0010024812087752809,0.0,0.0,0.002099419011011072,0.2423076923076923,0.2391923076923077,0.34615384615384615,False,False
S4,rtmod_wear_target_06,subject_center,0.1270845029614684,0.1,0.6034040622125061,0.6049970231196156,0.3,0.6025614095855659,-0.0008426526269401657,0.0010162709530728612,0.0,0.0,0.0021784854578422164,0.15,0.2410769230769231,0.4115384615384615,False,False
S3,rtwin_night_abserr_03,global_z,0.11667295835096592,0.5,0.5034376794790675,0.5068934678223822,0.3,0.5026005962805448,-0.0008370831985227145,0.0005233789870881749,0.0,-0.0007115184172397232,0.0013932425246342556,0.36923076923076925,0.2658076923076923,0.22692307692307692,False,False
Q3,rtmod_m2w_pred_10,subject_center,-0.10824878477447697,0.5,0.6303484889503163,0.6323759455401996,0.3,0.6295221868581353,-0.0008263020921809305,0.00022941739280604124,0.0,-0.0006320186364193736,0.0007426686342764666,0.4,0.2672692307692308,0.23846153846153847,False,False
S4,rtmod_w2m_abserr_10,subject_center,0.1263519131868202,0.5,0.6034040622125061,0.607214743564173,0.3,0.602578390679099,-0.0008256715334070686,0.0007903808710865652,0.0,-0.0005145033794367038,0.001459222315249864,0.35384615384615387,0.2525,0.24615384615384617,False,False
S2,rtwin_night_target_10,global_z,0.12049674196937576,0.1,0.5389534496173579,0.5402281031389063,0.3,0.5381289521658176,-0.0008244974515403403,-3.963376266316342e-05,-0.0002588670314817576,-0.0007576288895884686,0.00030141778763287386,0.5423076923076923,0.28442307692307695,0.16538461538461538,False,False
S4,rtmod_w2m_abserr_10,subject_center,0.1263519131868202,0.2,0.6034040622125061,0.6063032598369847,0.3,0.6025822785712946,-0.0008217836412114377,0.0006303774147262298,0.0,-0.0005348647662007933,0.0011178677190233355,0.35,0.2658076923076923,0.24615384615384617,False,False
Q1,rtmod_m2w_pred_09,subject_center,0.1355574794300276,0.5,0.5746308240745168,0.5788967591397506,0.3,0.573810923823298,-0.000819900251218808,0.0009639928521064451,0.0,-0.00020359663333857636,0.0022484103619691,0.2653846153846154,0.24396153846153845,0.3,False,False
S4,rtday_both_abserr_10,global_z,0.12407974180124402,0.1,0.6034040622125061,0.6049922298799959,0.3,0.6025851992025125,-0.0008188630099935645,0.0007000260441175192,0.0,-0.00036508008470101383,0.001598974018547139,0.31153846153846154,0.26603846153846156,0.27307692307692305,False,False
S2,rtday_prev_pred_02,subject_center,0.1011716840014443,0.5,0.5389534496173579,0.5400722506557241,0.45,0.538136705960567,-0.0008167436567909636,-6.472027654227322e-05,-0.00022124070128104467,-0.0008014357807202832,0.0002055066694397617,0.5576923076923077,0.3044615384615385,0.14615384615384616,False,False
Q3,rtday_both_pred_norm,subject_z,-0.10947504584556972,0.2,0.6303484889503163,0.6331981954973187,0.3,0.6295328796682612,-0.0008156092820550409,0.000256596964998628,0.0,-0.0007390986041134473,0.0008133245192520344,0.4423076923076923,0.2671923076923077,0.19230769230769232,False,False
Q3,rtday_both_pred_norm,subject_rank,-0.10770528767676142,0.5,0.6303484889503163,0.6325611342999469,0.3,0.6295404175488248,-0.000808071401491417,0.00024014483681405248,0.0,-0.0007965749489120544,0.00046754681149949184,0.46923076923076923,0.2697692307692308,0.23076923076923078,False,False
Q3,rtday_both_abserr_08,subject_rank,-0.10954239484680106,0.2,0.6303484889503163,0.6320211775896551,0.3,0.6295420134289419,-0.0008064755213743613,0.0003391840358680479,0.0,-0.0006241130038683318,0.0008293158206283957,0.38846153846153847,0.26123076923076927,0.24615384615384617,False,False
Q3,rtday_prev_pred_00,subject_z,0.13053192479482698,0.05,0.6303484889503163,0.6353889511659692,0.3,0.629543029544806,-0.0008054594055102449,0.0006306428236952932,0.0,-0.000731656751904286,0.0016822945290777547,0.4115384615384615,0.257,0.19230769230769232,False,False
S2,rtmod_w2m_err_06,subject_rank,-0.10222617826928697,0.5,0.5389534496173579,0.540633367892677,0.3,0.5381560927191574,-0.0007973568982004853,0.00013146385902994251,0.0,-0.000867436858205492,0.0007392017686577712,0.4576923076923077,0.29573076923076924,0.13846153846153847,False,False
S3,rtwin_context_14,subject_center,0.1301551721927664,0.05,0.5034376794790675,0.5091438848105249,0.2,0.5026427185064403,-0.0007949609726272122,0.0002922853278349562,-0.00043682699106803446,-0.0007744726131908297,0.0014005776081533888,0.6,0.2432307692307692,0.03076923076923077,False,False
Q3,rtday_prev_err_13,subject_center,-0.13078609232150548,0.05,0.6303484889503163,0.6349056014291125,0.3,0.6295557431189177,-0.0007927458313985447,0.0009490370884116323,0.0,-0.00023499256362535803,0.0018469560291333176,0.2846153846153846,0.2178846153846154,0.3192307692307692,False,False
Q3,rtday_both_pred_05,subject_z,-0.11444420114026464,0.5,0.6303484889503163,0.6331575728772502,0.3,0.6295561698416937,-0.0007923191086225412,0.0003887740475999674,0.0,-0.0006738326853139576,0.000925141998604273,0.3730769230769231,0.26388461538461544,0.2230769230769231,False,False
S1,rtwin_context_04,subject_rank,0.10071307683031275,0.5,0.47894327588040597,0.48083151182140216,0.3,0.4781517181435472,-0.0007915577368587945,0.0001399514710811744,0.0,-0.0008759514900588128,0.0004971379750563637,0.46923076923076923,0.27876923076923077,0.17307692307692307,False,False
Q3,rtday_next_err_13,subject_z,-0.12157279317236853,0.1,0.6303484889503163,0.6341737454749247,0.3,0.6295636509880591,-0.0007848379622571455,0.001099782317698229,0.0,0.0,0.0018519612071121738,0.23076923076923078,0.22161538461538463,0.3769230769230769,False,False
S2,rtwin_night_target_10,subject_z,0.11165038494076275,0.05,0.5389534496173579,0.5419585555889912,0.3,0.538172548233215,-0.0007809013841428847,0.00012929689060957894,0.0,-0.0007937881832736915,0.0006689991404232876,0.45,0.26619230769230773,0.15384615384615385,False,False
Q3,rtday_both_pred_05,subject_z,-0.11444420114026464,0.2,0.6303484889503163,0.6329147766713401,0.3,0.6295737822368523,-0.000774706713463913,0.0003098001715326358,0.0,-0.0006784753926440679,0.000886071606528982,0.40384615384615385,0.265,0.19615384615384615,False,False
S4,rtwin_context_08,subject_center,0.12627523501026927,0.5,0.6034040622125061,0.6077032137785682,0.3,0.602632127956837,-0.0007719342556691267,0.0014845565383132002,0.0,-0.00019277572231024553,0.003029270935936218,0.27307692307692305,0.24934615384615388,0.27307692307692305,False,False
S4,rtday_target_14,subject_center,0.12542990982661387,0.05,0.6034040622125061,0.6078383900098404,0.3,0.6026415896638769,-0.0007624725486291561,0.0008961674054906033,0.0,-0.00047252974167721895,0.001883123716915236,0.3192307692307692,0.23053846153846153,0.3038461538461538,False,False
S4,rtmod_wear_target_00,subject_center,0.12620323738124015,0.1,0.6034040622125061,0.6053035713276752,0.3,0.6026446049401616,-0.0007594572723444992,0.000852919063058729,0.0,-0.00014106440490324612,0.0019579715717363,0.2653846153846154,0.23973076923076925,0.3384615384615385,False,False
S4,rtmod_w2m_abserr_10,subject_center,0.1263519131868202,0.1,0.6034040622125061,0.6061592454082653,0.3,0.6026485496554991,-0.0007555125570070098,0.0005054027356773619,0.0,-0.000592379283810951,0.0010737639185993686,0.38846153846153847,0.2671923076923077,0.21923076923076923,False,False
