candidate,target,base_loss,candidate_loss,delta
submission_lejepa_targetwise_safe_l005_q2l02_scale0p75.csv,Q1,0.5746308240745168,0.5724342058982542,-0.002196618176262599
submission_lejepa_targetwise_safe_l005_q2l02_scale0p75.csv,Q2,0.6429986926145494,0.6389019638322163,-0.004096728782333137
submission_lejepa_targetwise_safe_l005_q2l02_scale0p75.csv,Q3,0.6303484889503163,0.6215100487182109,-0.008838440232105338
submission_lejepa_targetwise_safe_l005_q2l02_scale0p75.csv,S1,0.47894327588040597,0.4748010679475879,-0.004142207932818054
submission_lejepa_targetwise_safe_l005_q2l02_scale0p75.csv,S2,0.5389534496173579,0.5350499270556731,-0.0039035225616848024
submission_lejepa_targetwise_safe_l005_q2l02_scale0p75.csv,S3,0.5034376794790675,0.5034376794790675,0.0
submission_lejepa_targetwise_safe_l005_q2l02_scale0p75.csv,S4,0.6034040622125061,0.601419918741885,-0.001984143470621036
