target,feature,mode,corr,abs_corr
Q1,rtday_next_pred_09,subject_center,-0.15160623938765316,0.15160623938765316
Q1,rtday_next_pred_09,subject_z,-0.1463043261420024,0.1463043261420024
Q1,rtday_next_pred_09,subject_rank,-0.14551260414077055,0.14551260414077055
Q1,rtday_next_abserr_11,subject_center,-0.1421484890412487,0.1421484890412487
Q1,rtday_both_abserr_11,subject_center,-0.1367781754487737,0.1367781754487737
Q1,rtmod_m2w_pred_09,subject_center,0.1355574794300276,0.1355574794300276
Q1,rtwin_night_target_01,subject_rank,-0.13523100927064086,0.13523100927064086
Q1,rtday_both_pred_00,subject_center,0.13496914974936305,0.13496914974936305
Q1,rtwin_night_pred_norm,subject_rank,-0.13293998951081096,0.13293998951081096
Q1,rtmod_w2m_abserr_08,subject_center,-0.13134308666557432,0.13134308666557432
Q1,rtmod_m2w_pred_09,subject_z,0.12917963974963126,0.12917963974963126
Q1,rtday_both_abserr_11,subject_z,-0.12904327184319758,0.12904327184319758
Q1,rtmod_m2w_pred_09,subject_rank,0.12819271521048345,0.12819271521048345
Q1,rtday_next_abserr_11,global_z,-0.12653267567565968,0.12653267567565968
Q1,rtmod_m2w_pred_10,subject_center,-0.12522902194668664,0.12522902194668664
Q1,rtmod_m2w_pred_10,subject_z,-0.1206262309368948,0.1206262309368948
Q1,rtwin_night_target_01,subject_z,-0.120516647671441,0.120516647671441
Q1,rtday_next_abserr_11,subject_rank,-0.12034924095561714,0.12034924095561714
Q1,rtmod_w2m_abserr_08,global_z,-0.12002446011689306,0.12002446011689306
Q1,rtmod_m2w_pred_10,subject_rank,-0.11893488761628022,0.11893488761628022
Q1,rtwin_context_00,subject_center,-0.11767077980460199,0.11767077980460199
Q1,rtday_both_abserr_11,global_z,-0.11764224717834548,0.11764224717834548
Q1,rtmod_m2w_pred_10,global_z,-0.11619507666298512,0.11619507666298512
Q1,rtmod_w2m_pred_09,subject_z,-0.11563953399442585,0.11563953399442585
Q1,rtmod_w2m_pred_04,subject_center,0.1139965185149403,0.1139965185149403
Q1,rtday_both_pred_00,subject_z,0.11373245045062441,0.11373245045062441
Q1,rtwin_context_00,global_z,-0.11237347696080081,0.11237347696080081
Q1,rtday_both_abserr_11,subject_rank,-0.11236114091655323,0.11236114091655323
Q1,rtwin_night_target_01,subject_center,-0.11220375196399857,0.11220375196399857
Q1,rtday_next_abserr_11,subject_z,-0.11197274177116753,0.11197274177116753
Q1,rtday_next_err_10,global_z,-0.11142971701979748,0.11142971701979748
Q1,rtday_prev_abserr_11,subject_center,-0.10879074470462109,0.10879074470462109
Q1,rtday_target_10,subject_center,-0.1083563868076858,0.1083563868076858
Q1,rtwin_night_pred_norm,subject_z,-0.10686323879665888,0.10686323879665888
Q1,rtday_both_pred_00,global_z,0.10668924060496829,0.10668924060496829
Q2,rtwin_context_02,subject_center,0.16917820924029062,0.16917820924029062
Q2,rtwin_context_02,subject_z,0.15949516123381766,0.15949516123381766
Q2,rtday_prev_pred_04,subject_rank,-0.15480152598900548,0.15480152598900548
Q2,rtwin_context_02,global_z,0.1468564186767303,0.1468564186767303
Q2,rtwin_context_02,subject_rank,0.14578180323906875,0.14578180323906875
Q2,rtday_prev_abserr_03,subject_rank,0.14452329981895357,0.14452329981895357
Q2,rtday_prev_pred_04,subject_z,-0.13996247934321907,0.13996247934321907
Q2,rtday_prev_pred_04,subject_center,-0.13689980093062626,0.13689980093062626
Q2,rtmod_w2m_err_04,subject_z,-0.13305690522654054,0.13305690522654054
Q2,rtmod_mobile_target_04,subject_z,-0.13270673482196677,0.13270673482196677
Q2,rtday_prev_abserr_03,global_z,0.1315902730106836,0.1315902730106836
Q2,rtmod_mobile_target_04,subject_rank,-0.13148399977412242,0.13148399977412242
Q2,rtwin_night_pred_05,subject_rank,-0.13022199861027076,0.13022199861027076
Q2,rtday_prev_abserr_03,subject_center,0.13018071948622556,0.13018071948622556
Q2,rtmod_w2m_err_04,subject_center,-0.12732981994532844,0.12732981994532844
Q2,rtmod_w2m_err_04,subject_rank,-0.12611928124970634,0.12611928124970634
Q2,rtmod_mobile_target_04,subject_center,-0.12526701850497318,0.12526701850497318
Q2,rtmod_mobile_target_09,subject_rank,-0.12483662307614514,0.12483662307614514
