block_mode,family,k,context_variant,folds,train_blocks,val_blocks,mean_val_len,proto_logloss,proto_acc,proto_predictability,balance_entropy_norm,oracle_rate_r2,oracle_rate_cos,pred_rate_r2,pred_rate_cos,jepa_friendly_score
fixed_2,time_meta,10,meta_only,4,286.5,112.5,2.0,0.22223247756809889,0.977600786443442,0.9034856612924864,0.978794707424417,-0.07271839298343791,0.8594875186681747,-0.06350655644463704,0.8605785518884659,0.5860105392470573
submission_like,time_meta,4,prior_label,4,326.5,20.5,6.508638072453862,0.11657155559307582,0.9624373433583959,0.9159113974185787,0.9641518946074618,-0.06848745618758273,0.8653299510478973,-0.06612357890120701,0.8651504367589951,0.5859738130205492
fixed_2,time_meta,8,prior_label,4,286.5,112.5,2.0,0.2167448099683136,0.9687051063919597,0.8957677791734311,0.9780340625896173,-0.060573465647667635,0.8605611175298691,-0.0503993155952665,0.8616273701190948,0.5858972672818511
fixed_2,time_meta,8,future_label,4,286.5,112.5,2.0,0.22517263079938907,0.9621510855733054,0.8917148540672666,0.9780340625896173,-0.060573465647667635,0.8605611175298691,-0.050856046886472384,0.8615573942661285,0.5830765930727215
fixed_2,time_meta,10,prior_label,4,286.5,112.5,2.0,0.2555528339775536,0.9731456937775145,0.8890148143688107,0.978794707424417,-0.07271839298343791,0.8594875186681747,-0.06027320020310689,0.8609005063772202,0.5807013955388913
fixed_2,time_meta,10,future_label,4,286.5,112.5,2.0,0.27026948656234,0.9669680122234167,0.8826234533591506,0.978794707424417,-0.07271839298343791,0.8594875186681747,-0.06056238416302012,0.8608585298061371,0.5771710460827081
fixed_2,time_meta,8,past_label,4,286.5,112.5,2.0,0.26185717978156664,0.9488497246944728,0.8740733151026547,0.9780340625896173,-0.060573465647667635,0.8605611175298691,-0.04882558457946129,0.8617481887340546,0.5746478747207431
fixed_6,raw_mean,8,prior_all,3,67.66666666666667,19.333333333333332,6.0,0.1246370281402136,0.9500000000000001,0.9400622591969919,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.12621885810834033,0.9452274441719055,0.5711806863881277
fixed_6,raw_mean,8,prior_raw,3,67.66666666666667,19.333333333333332,6.0,0.12581298653313677,0.9500000000000001,0.9394967427497378,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.12686799706277493,0.9451723098754883,0.5708529278407017
fixed_6,raw_mean,8,prior_label,3,67.66666666666667,19.333333333333332,6.0,0.24671680398683385,0.9500000000000001,0.8813542967947402,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.031451939553609067,0.949738621711731,0.5695862832582859
fixed_6,raw_mean,8,full_strict,3,67.66666666666667,19.333333333333332,6.0,0.15898769331347753,0.9666666666666667,0.9235430810980901,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.12672968256342934,0.9447727998097738,0.5686301424958277
fixed_2,time_meta,10,past_label,4,286.5,112.5,2.0,0.30348956896754664,0.9336288129359236,0.8681961548821981,0.978794707424417,-0.07271839298343791,0.8594875186681747,-0.05991941457715144,0.8609149605035782,0.5655822456754498
fixed_6,raw_mean,8,bidir_all,3,67.66666666666667,19.333333333333332,6.0,0.17540752915279442,0.9481481481481481,0.9156468091855591,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.11208435063581823,0.9456750949223837,0.5650918100082603
fixed_2,time_meta,8,bidir_label,4,286.5,112.5,2.0,0.2911256713940147,0.9246931377424429,0.8599981458681283,0.9780340625896173,-0.060573465647667635,0.8605611175298691,-0.04828040600424294,0.8618562072515488,0.5649992838132964
fixed_6,raw_mean,10,prior_all,4,67.25,19.5,6.0,0.21297909062262654,0.95,0.9075043561818207,0.9693865841280115,-0.15153054410639763,0.9425456076860428,-0.09080986161099341,0.9461604803800583,0.56367362913828
fixed_6,raw_mean,10,prior_raw,4,67.25,19.5,6.0,0.21424076260841063,0.95,0.9069564190004228,0.9693865841280115,-0.15153054410639763,0.9425456076860428,-0.0911411415139732,0.9461196064949036,0.5634155951441948
fixed_6,raw_mean,8,future_raw,3,67.66666666666667,19.333333333333332,6.0,0.20136794643547232,0.9481481481481481,0.9031624874278498,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.09905620995687574,0.9460089206695557,0.5633279255288505
fixed_4,raw_mean,10,prior_raw,4,117.5,38.75,4.0,0.337664439609234,0.9311949311949312,0.8533541971427558,0.9283885028773352,-0.06571188106949769,0.9211842119693756,-0.023545424196819265,0.925033375620842,0.5631859385268958
fixed_4,raw_mean,10,prior_all,4,117.5,38.75,4.0,0.3409228706979872,0.9311949311949312,0.8519390785012484,0.9283885028773352,-0.06571188106949769,0.9211842119693756,-0.022895712802077528,0.925089418888092,0.5628205892813165
fixed_6,raw_mean,8,bidir_raw,3,67.66666666666667,19.333333333333332,6.0,0.19107823881999794,0.9481481481481481,0.908110790810864,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.1119005325098729,0.945733646551768,0.5624909672023061
submission_like,time_meta,4,future_raw,4,326.5,20.5,6.508638072453862,0.20498636844096652,0.9386278195488722,0.8521335914001898,0.9641518946074618,-0.06848745618758273,0.8653299510478973,-0.058169257685163844,0.8654948323965073,0.560480540395417
fixed_4,raw_mean,10,full_strict,4,117.5,38.75,4.0,0.3465046513267898,0.9307370557370558,0.8495149419749649,0.9283885028773352,-0.06571188106949769,0.9211842119693756,-0.03682784034246325,0.9235058277845383,0.5590941408974651
fixed_4,raw_mean,10,bidir_all,4,117.5,38.75,4.0,0.34065490998031916,0.9307370557370558,0.8520554523622984,0.9283885028773352,-0.06571188106949769,0.9211842119693756,-0.04274734326662413,0.9231742024421692,0.5587994189481997
fixed_4,raw_mean,10,prior_label,4,117.5,38.75,4.0,0.3950269385571335,0.9259355509355509,0.8284419803815021,0.9283885028773352,-0.06571188106949769,0.9211842119693756,0.0011689274650627524,0.9263231158256531,0.5583576569409574
fixed_4,raw_mean,10,bidir_raw,4,117.5,38.75,4.0,0.3407378116767882,0.9307370557370558,0.8520194486129815,0.9283885028773352,-0.06571188106949769,0.9211842119693756,-0.04789272091117219,0.9228068292140961,0.5577577421070292
fixed_4,raw_mean,10,past_raw,4,117.5,38.75,4.0,0.3680455225576033,0.9247846747846749,0.8401598604640341,0.9283885028773352,-0.06571188106949769,0.9211842119693756,-0.022398272215844145,0.9242940247058868,0.5575152998034869
submission_like,time_meta,8,prior_raw,4,326.5,20.5,6.508638072453862,0.26796252723586,0.9278053087263614,0.8711372636042503,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.07360292519785966,0.865398183465004,0.556982718049529
fixed_6,raw_mean,8,past_raw,3,67.66666666666667,19.333333333333332,6.0,0.24861725664057532,0.9481481481481481,0.8804403722550744,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.09432656222609055,0.9465810457865397,0.5563211147645362
submission_like,time_meta,8,prior_all,4,326.5,20.5,6.508638072453862,0.2721419254603098,0.9278053087263614,0.8691273979068124,0.9662669265301043,-0.10254995713779524,0.8624665886163712,-0.07385013510079197,0.8654181659221649,0.5562298230748394
submission_like,time_meta,4,prior_raw,4,326.5,20.5,6.508638072453862,0.21562558096053203,0.92546992481203,0.8444590218297193,0.9641518946074618,-0.06848745618758273,0.8653299510478973,-0.06271729978657253,0.8652615994215012,0.5542532536781021
fixed_2,time_meta,8,prior_raw,4,286.5,112.5,2.0,0.3600241576836324,0.924822539865017,0.8268649777031991,0.9780340625896173,-0.060573465647667635,0.8605611175298691,-0.04562509310309576,0.8623250275850296,0.5539596179603156
fixed_2,time_meta,10,bidir_label,4,286.5,112.5,2.0,0.35205544459953647,0.9070021692013072,0.8471042630864254,0.978794707424417,-0.07271839298343791,0.8594875186681747,-0.05904317993693442,0.8611460626125336,0.5530500017280494
fixed_2,time_meta,8,prior_all,4,286.5,112.5,2.0,0.3659047575961669,0.9202338390146338,0.8240370069261106,0.9780340625896173,-0.060573465647667635,0.8605611175298691,-0.04553700880629069,0.862326130270958,0.552069704877619
fixed_8,hybrid_raw,8,prior_all,1,44.0,9.0,8.0,0.11389402471085723,1.0,0.945228551787587,0.905197729894046,-0.18458285505281302,0.9601470232009888,-0.2148834455582822,0.960534930229187,0.5506856487454816
fixed_8,hybrid_raw,8,prior_raw,1,44.0,9.0,8.0,0.11485290400292003,1.0,0.9447674283210971,0.905197729894046,-0.18458285505281302,0.9601470232009888,-0.2147835080362297,0.9605436325073242,0.5505442430366205
fixed_6,raw_mean,10,prior_label,4,67.25,19.5,6.0,0.33113289814742575,0.923611111111111,0.8561908095579415,0.9693865841280115,-0.15153054410639763,0.9425456076860428,-0.04530926280769931,0.9470748007297516,0.5495362298028034
fixed_2,time_meta,10,prior_raw,4,286.5,112.5,2.0,0.4152165362765962,0.9308318287273576,0.8196737495000929,0.978794707424417,-0.07271839298343791,0.8594875186681747,-0.05441806256422793,0.8616344332695007,0.5491402773525844
submission_like,time_meta,4,prior_all,4,326.5,20.5,6.508638072453862,0.2367678964016614,0.92546992481203,0.8292080650098056,0.9641518946074618,-0.06848745618758273,0.8653299510478973,-0.06279721383379228,0.8652503043413162,0.5488994359816883
fixed_2,time_meta,10,prior_all,4,286.5,112.5,2.0,0.42138976575735576,0.9309654369118132,0.8169927500010765,0.978794707424417,-0.07271839298343791,0.8594875186681747,-0.05419608707305029,0.8616557568311691,0.5482730442630555
fixed_4,raw_mean,10,future_raw,4,117.5,38.75,4.0,0.4044347103815681,0.918027918027918,0.8243562369911452,0.9283885028773352,-0.06571188106949769,0.9211842119693756,-0.04034267802348429,0.9226838052272797,0.5470437990750965
submission_like,time_meta,4,past_raw,4,326.5,20.5,6.508638072453862,0.24154500577740304,0.9260110503531556,0.8257621090067223,0.9641518946074618,-0.06848745618758273,0.8653299510478973,-0.06659277634123223,0.8651993870735168,0.5470424639873464
fixed_4,raw_mean,10,bidir_label,4,117.5,38.75,4.0,0.4797385288315429,0.9021260271260272,0.7916522041720769,0.9283885028773352,-0.06571188106949769,0.9211842119693756,0.03015859384617961,0.9268467873334885,0.5465172637819772
fixed_8,hybrid_raw,8,bidir_label,1,44.0,9.0,8.0,0.2439043996130563,1.0,0.8827067774090812,0.905197729894046,-0.18458285505281302,0.9601470232009888,-0.14224508623520404,0.9619525074958801,0.5433306995776203
fixed_6,raw_mean,8,bidir_label,3,67.66666666666667,19.333333333333332,6.0,0.36640673245861705,0.8555555555555555,0.8237956080445413,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.003172484301101434,0.9499068458875021,0.5362077443573289
fixed_8,hybrid_raw,10,past_raw,1,44.0,8.0,8.0,0.045010156623874226,1.0,0.9804523373486503,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.25926254734848486,0.9614125490188599,0.5361708858012315
fixed_4,raw_mean,10,past_label,4,117.5,38.75,4.0,0.5448313546050925,0.875903375903376,0.7633827491271344,0.9283885028773352,-0.06571188106949769,0.9211842119693756,0.04305523496904401,0.9271635115146637,0.53395775249629
fixed_8,hybrid_raw,10,bidir_all,1,44.0,8.0,8.0,0.02220580625208244,1.0,0.9903561408785079,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.2888137673883229,0.9612570405006409,0.5337269730287141
fixed_8,hybrid_raw,10,bidir_raw,1,44.0,8.0,8.0,0.026243198277104085,1.0,0.9886027238007608,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.2879403970333725,0.9613243341445923,0.5332879511224926
fixed_8,hybrid_raw,10,prior_raw,1,44.0,8.0,8.0,0.007023502421779754,1.0,0.9969497316545869,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.3052395588427377,0.9611003398895264,0.5327495715094588
fixed_8,hybrid_raw,10,prior_all,1,44.0,8.0,8.0,0.0065327290686384865,1.0,0.9971628718137213,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.30599506820630884,0.9610891342163086,0.5326730686924415
fixed_8,hybrid_raw,10,full_strict,1,44.0,8.0,8.0,0.007028069414088939,1.0,0.9969477482350282,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.3058842227501306,0.9610631465911865,0.5326199445311346
fixed_6,raw_mean,10,full_strict,4,67.25,19.5,6.0,0.39657569148076366,0.9375,0.8277693655329379,0.9693865841280115,-0.15153054410639763,0.9425456076860428,-0.09736801424305028,0.9452277719974518,0.5319547518847597
fixed_8,hybrid_raw,8,prior_label,1,44.0,9.0,8.0,0.3564154278143037,1.0,0.8286004099319952,0.905197729894046,-0.18458285505281302,0.9601470232009888,-0.12495404962087364,0.962260365486145,0.5278516782835062
fixed_4,teacher_hybrid,10,prior_all,2,118.5,37.0,4.0,0.5036685357464317,0.8513513513513513,0.781259534217034,0.9642038892306817,-0.10646025334452369,0.9104584753513336,0.01705474163494053,0.9185891449451447,0.5275734064946099
fixed_4,teacher_hybrid,10,prior_raw,2,118.5,37.0,4.0,0.5039904043732368,0.8513513513513513,0.7811197484485147,0.9642038892306817,-0.10646025334452369,0.9104584753513336,0.016987692245433228,0.9185787439346313,0.5275110715977267
fixed_6,teacher_hybrid,8,past_raw,3,67.66666666666667,19.333333333333332,6.0,0.3220432372410426,0.9333333333333332,0.8451299395601733,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.11840225826988271,0.9472607771555582,0.5268049460798769
fixed_6,modality_state,8,past_raw,3,67.66666666666667,19.333333333333332,6.0,0.34555165997411175,0.9148148148148149,0.8338247779281333,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.0917124259468779,0.9488117297490438,0.5262343474519091
fixed_4,teacher_hybrid,10,prior_label,2,118.5,37.0,4.0,0.5408953228717035,0.8513513513513513,0.7650921459895415,0.9642038892306817,-0.10646025334452369,0.9104584753513336,0.03509878695125185,0.9203883111476898,0.5255236296782497
fixed_6,modality_state,8,prior_raw,3,67.66666666666667,19.333333333333332,6.0,0.313423393136587,0.8962962962962963,0.8492752083410847,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.10489541025116367,0.9478811025619507,0.5253016975318813
fixed_6,modality_state,8,prior_all,3,67.66666666666667,19.333333333333332,6.0,0.3170367352455952,0.8962962962962963,0.8475375580938508,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.10463735525947171,0.9479008515675863,0.5247451309436878
fixed_8,hybrid_raw,10,future_raw,1,44.0,8.0,8.0,0.14395468908441056,1.0,0.9374812728865423,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.2505186393841432,0.9627754092216492,0.522879794832362
fixed_6,raw_mean,8,future_label,3,67.66666666666667,19.333333333333332,6.0,0.4693688447783191,0.8777777777777778,0.7742812984301791,0.9440905419271933,-0.11337591267913812,0.9461109836896261,-0.013615788316316565,0.9503730535507202,0.5212335196337036
fixed_4,raw_mean,8,prior_label,4,117.5,38.75,4.0,0.4755191474141821,0.8887238887238887,0.7713236280592706,0.9512243699569202,-0.10322578161188617,0.9192211180925369,-0.0313481665030145,0.9250681549310684,0.5210769840188287
fixed_8,hybrid_raw,10,bidir_label,1,44.0,8.0,8.0,0.3179557347356769,1.0,0.8619135789148015,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.12732201459639492,0.9625635743141174,0.5210704268998024
fixed_6,teacher_hybrid,8,prior_raw,3,67.66666666666667,19.333333333333332,6.0,0.3267564749376906,0.9314814814814815,0.8428633513430116,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.14444475041782776,0.9471589128176371,0.5204327714039109
fixed_2,time_meta,4,past_raw,4,286.5,112.5,2.0,0.35010383781582344,0.8813502145880197,0.7474534646934587,0.9935186314012423,-0.05177488395379326,0.8613468110561371,-0.04735769173908294,0.861896276473999,0.5199928477595532
fixed_6,teacher_hybrid,8,prior_all,3,67.66666666666667,19.333333333333332,6.0,0.33162442897408856,0.9314814814814815,0.8405223602938161,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.14484021219340626,0.9471448063850403,0.5195343321815769
submission_like,raw_mean,8,prior_label,4,326.5,20.5,6.508638072453862,0.6678214266417489,0.828816359079517,0.6788457798615187,0.8957989961678381,0.029787532793924654,0.8787164092063904,0.10755360335637823,0.8850772678852081,0.518918044974583
fixed_8,hybrid_raw,8,future_label,1,44.0,9.0,8.0,0.39775501427068843,1.0,0.8087202711409863,0.905197729894046,-0.18458285505281302,0.9601470232009888,-0.13826943758095633,0.9626910090446472,0.5182305521146366
fixed_4,raw_mean,10,future_label,4,117.5,38.75,4.0,0.6212223496376541,0.8692703692703693,0.7302065615173943,0.9283885028773352,-0.06571188106949769,0.9211842119693756,0.024610040558181556,0.9271224290132523,0.5173304466241071
fixed_6,raw_mean,10,bidir_all,4,67.25,19.5,6.0,0.4809490201070718,0.9111111111111111,0.7911264944907226,0.9693865841280115,-0.15153054410639763,0.9425456076860428,-0.08244870108674698,0.9458574950695038,0.5168358318734673
fixed_6,modality_state,8,prior_label,3,67.66666666666667,19.333333333333332,6.0,0.43903139799417074,0.9148148148148149,0.7888705264397536,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.06421808428461813,0.9494227766990662,0.5159992277634282
fixed_4,raw_mean,8,prior_raw,4,117.5,38.75,4.0,0.48400662796692767,0.8827715077715077,0.7672420126915747,0.9512243699569202,-0.10322578161188617,0.9192211180925369,-0.05002801713221805,0.9241794049739838,0.5147219723238182
fixed_4,time_meta,4,meta_only,4,117.5,38.75,4.0,0.2597701541449554,0.9146990396990398,0.8126154434220556,0.9585791082997832,-0.14527980045221783,0.9163695871829987,-0.1341092479002738,0.9172891974449158,0.5145993043196183
fixed_4,raw_mean,8,prior_all,4,117.5,38.75,4.0,0.4903750744312875,0.8827715077715077,0.7641794373141417,0.9512243699569202,-0.10322578161188617,0.9192211180925369,-0.04995197966078985,0.9241825640201569,0.5136652784360023
fixed_8,raw_mean,10,past_raw,3,43.333333333333336,8.333333333333334,8.0,0.13592096254426625,1.0,0.9409702759920465,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.32267217827449396,0.956510066986084,0.513468906799533
fixed_6,raw_mean,10,bidir_raw,4,67.25,19.5,6.0,0.5092501732193047,0.9111111111111111,0.7788354598625808,0.9693865841280115,-0.15153054410639763,0.9425456076860428,-0.08668866123578292,0.9451345056295395,0.5116859777238104
fixed_6,teacher_hybrid,8,bidir_all,3,67.66666666666667,19.333333333333332,6.0,0.4076455567828347,0.9148148148148149,0.803963925596328,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.10419480739073002,0.9486525456110636,0.5115346276646578
fixed_6,teacher_hybrid,8,bidir_raw,3,67.66666666666667,19.333333333333332,6.0,0.4145268611197059,0.9148148148148149,0.8006547177157773,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.10510723643728863,0.9485606948534647,0.5101939190971534
submission_like,teacher_hybrid,4,prior_label,4,326.5,20.5,6.508638072453862,0.4023471486456485,0.8661454773296878,0.7097678819665542,0.9236849495769784,-0.011251676467793209,0.8741148561239243,-0.018506343783093016,0.8742405772209167,0.5086273288851418
fixed_6,teacher_hybrid,8,full_strict,3,67.66666666666667,19.333333333333332,6.0,0.3957003380472767,0.8981481481481483,0.8097083615403692,0.8919287863536756,-0.14113084276160967,0.9462805589040121,-0.1128000726347785,0.9482474327087402,0.5084907938629293
fixed_4,modality_state,10,prior_label,4,117.5,38.75,4.0,0.6192355448762201,0.8581328581328581,0.7310694198619041,0.9393758902534141,-0.08099834225938699,0.9216016978025436,-0.010893643326171404,0.9261409491300583,0.5071099775994371
fixed_8,hybrid_raw,10,prior_label,1,44.0,8.0,8.0,0.27006278888883717,1.0,0.8827132210181752,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.2375342868338557,0.961776077747345,0.506307847188491
fixed_2,time_meta,4,future_raw,4,286.5,112.5,2.0,0.4117420977924389,0.8913253691551606,0.7029908586948148,0.9935186314012423,-0.05177488395379326,0.8613468110561371,-0.0490607346740054,0.8614950776100159,0.5060853579864715
fixed_6,modality_state,8,bidir_all,3,67.66666666666667,19.333333333333332,6.0,0.43491888297605136,0.8814814814814814,0.7908482281138277,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.08471574847522338,0.9490365783373514,0.5059252238445664
fixed_6,modality_state,8,bidir_raw,3,67.66666666666667,19.333333333333332,6.0,0.43744748829222196,0.8814814814814814,0.7896322259971594,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.08491424512008343,0.9490634600321451,0.5054599237747605
fixed_8,raw_mean,8,future_raw,4,43.0,8.75,8.0,0.21720885585363753,0.975,0.8955446202742638,0.9685106804009191,-0.41962679778492734,0.9545310735702515,-0.18532632478685346,0.9622116535902023,0.5052824005109744
fixed_8,raw_mean,10,full_strict,3,43.333333333333336,8.333333333333334,8.0,0.09949880377742097,0.9166666666666666,0.9567882185634916,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.31067366839072674,0.9589943091074625,0.5047382220096256
fixed_6,modality_state,8,full_strict,3,67.66666666666667,19.333333333333332,6.0,0.418080817371963,0.862962962962963,0.7989456260288882,0.916214430581296,-0.14564163769769678,0.9463172356287638,-0.0864277625854184,0.9489841461181641,0.5047132065890949
fixed_8,raw_mean,10,prior_raw,3,43.333333333333336,8.333333333333334,8.0,0.11173382370556034,0.9166666666666666,0.9514746169227243,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.30353630857682573,0.9592581788698832,0.5043059333981372
fixed_8,raw_mean,10,prior_all,3,43.333333333333336,8.333333333333334,8.0,0.11236115916698854,0.9166666666666666,0.9512021685935239,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.30369462316565654,0.959238608678182,0.504178913565151
fixed_4,raw_mean,8,bidir_label,4,117.5,38.75,4.0,0.5977355729546527,0.8811627561627562,0.712549951045133,0.9512243699569202,-0.10322578161188617,0.9192211180925369,-0.009157408792557414,0.9254081398248672,0.5034321220937453
fixed_8,raw_mean,10,bidir_raw,3,43.333333333333336,8.333333333333334,8.0,0.1386789391618055,0.9166666666666666,0.9397725019658312,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.2885849332967112,0.9596666892369589,0.5032004682192476
fixed_8,raw_mean,10,bidir_all,3,43.333333333333336,8.333333333333334,8.0,0.13841606034368634,0.9166666666666666,0.9398866687859494,0.9462861625379863,-0.30643246931055373,0.9583451151847839,-0.2933749004785349,0.9594446221987406,0.5022824331699243
fixed_4,modality_state,10,prior_raw,4,117.5,38.75,4.0,0.6324685999233766,0.8592837342837343,0.7253223770762022,0.9393758902534141,-0.08099834225938699,0.9216016978025436,-0.029341001127149796,0.9249412417411804,0.501639216294421
fixed_8,modality_state,8,prior_raw,3,42.666666666666664,9.0,8.0,0.014975701542408446,1.0,0.9927982098836448,0.9517894998324768,-0.40674850680820773,0.9568783442179362,-0.4019369812631601,0.9572380383809408,0.5012586511686602
fixed_8,modality_state,8,prior_all,3,42.666666666666664,9.0,8.0,0.014301938066790983,1.0,0.9931222216253132,0.9517894998324768,-0.40674850680820773,0.9568783442179362,-0.4027708100621046,0.9572005470593771,0.5012052895184552
fixed_4,modality_state,10,prior_all,4,117.5,38.75,4.0,0.6378815919690096,0.8592837342837343,0.7229715445001975,0.9393758902534141,-0.08099834225938699,0.9216016978025436,-0.029077274006452214,0.9249427169561386,0.500869170316959
fixed_8,modality_state,10,bidir_raw,3,43.333333333333336,8.333333333333334,8.0,0.2066742322318839,0.9629629629629629,0.9102425213901016,0.9467330597155276,-0.35403538947206376,0.952934980392456,-0.26298800828956753,0.9577601750691732,0.5001478709719578
fixed_8,modality_state,10,bidir_all,3,43.333333333333336,8.333333333333334,8.0,0.21387579361466394,0.9629629629629629,0.9071149230204728,0.9467330597155276,-0.35403538947206376,0.952934980392456,-0.25990071149355637,0.9577823479970297,0.49967067090179
submission_like,teacher_hybrid,4,past_raw,4,326.5,20.5,6.508638072453862,0.42609302440414154,0.8567469810890863,0.6926388533673824,0.9236849495769784,-0.011251676467793209,0.8741148561239243,-0.028165073697789145,0.8717178851366043,0.4988207236443721
submission_like,raw_mean,8,prior_raw,4,326.5,20.5,6.508638072453862,0.7483247249344968,0.807458988380041,0.640131876787468,0.8957989961678381,0.029787532793924654,0.8787164092063904,0.09557717305443217,0.8853719681501389,0.4987014186983809
fixed_4,teacher_hybrid,10,bidir_label,2,118.5,37.0,4.0,0.6731161026833831,0.8108108108108109,0.7076693909243842,0.9642038892306817,-0.10646025334452369,0.9104584753513336,0.04119184967674022,0.9197789430618286,0.4985361698424343
submission_like,window_state,4,past_label,4,326.5,20.5,6.508638072453862,0.3941955130709108,0.878941672362725,0.7156480440759583,0.8767776397834266,-0.04516399395167847,0.8700949996709824,-0.04346021027487085,0.8702300786972046,0.4984762727297472
fixed_8,modality_state,10,past_raw,3,43.333333333333336,8.333333333333334,8.0,0.19465921066161715,0.9629629629629629,0.915460578958017,0.9467330597155276,-0.35403538947206376,0.952934980392456,-0.283105914927716,0.9552914301554362,0.4979506097930985
