target,base_loss,raw075_loss,raw075_delta,neural_mps_loss,neural_mps_delta,episode_loss,episode_delta,balanced_stack_loss,balanced_stack_delta
Q1,0.5746308240745168,0.5725697265380912,-0.0020610975364255824,0.5648794135222861,-0.009751410552230722,0.568725233833826,-0.005905590240690817,0.559441873419048,-0.01518895065546877
Q2,0.6429986926145494,0.6429986926145494,0.0,0.6427462399730541,-0.00025245264149531543,0.6429601527576143,-3.853985693513806e-05,0.6427502417008544,-0.0002484509136950752
Q3,0.6303484889503163,0.6262104751856264,-0.004138013764689807,0.621992590635659,-0.008355898314657217,0.6241813257885782,-0.006167163161738043,0.6135311355380696,-0.01681735341224666
S1,0.47894327588040597,0.4772486410015614,-0.0016946348788445809,0.4749112896699972,-0.004031986210408789,0.474929799123612,-0.004013476756793977,0.47088167580545087,-0.0080616000749551
S2,0.5389534496173579,0.5357099194203264,-0.0032435301970314967,0.5298527004556497,-0.009100749161708221,0.5324313966433608,-0.006522052973997106,0.5224168142198838,-0.016536635397474075
S3,0.5034376794790675,0.5001805606713103,-0.0032571188077571422,0.500129923145904,-0.003307756333163492,0.498638708449454,-0.0047989710296134636,0.4923838648537349,-0.011053814625332559
S4,0.6034040622125061,0.6001982735768666,-0.0032057886356394727,0.6019605615411386,-0.001443500671367448,0.6001643734977248,-0.003239688714781308,0.5974009273904974,-0.006003134822008649
