cv_mode,method,group,strength,concentration,base_mix,scale,base_loss,oof_loss,oof_delta_vs_stage2,loss_Q1,loss_Q2,loss_Q3,loss_S1,loss_S2,loss_S3,loss_S4
geometry,mpj_ridge_resid,q_only,0.9,20.0,0.35,0.5,0.5482151272278658,0.54507654803169,-0.0031385791961757725,0.5577502673706848,0.6302566017633402,0.6015413087315002,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,8.0,0.0,0.5,0.5482151272278658,0.5450769393114461,-0.0031381879164197324,0.5580192544833639,0.6304615460840932,0.6010701162563601,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,8.0,0.0,0.5,0.5482151272278658,0.5450841602175094,-0.0031309670103564224,0.5570889023129428,0.6292509806918797,0.6032615801614377,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.9,2.0,0.35,0.5,0.5482151272278658,0.5450881369779811,-0.00312699024988472,0.5579641015679963,0.6289768992215746,0.6026882996999924,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.9,8.0,0.35,0.5,0.5482151272278658,0.5451044414390569,-0.003110685788808909,0.5582179495696565,0.6299886471503411,0.6015368349970956,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.9,4.0,0.35,0.5,0.5482151272278658,0.5451101616576343,-0.0031049655702315437,0.5588735190370796,0.6290575884951728,0.6018523657148825,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.9,4.0,0.35,0.5,0.5482151272278658,0.5451514624734265,-0.0030636647544393103,0.5589147844498349,0.6296202583201188,0.6015375361877273,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,20.0,0.0,0.5,0.5482151272278658,0.545152799796424,-0.003062327431441858,0.5575008422204156,0.6318171604257786,0.6007639375724692,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,4.0,0.0,0.5,0.5482151272278658,0.5451625893934384,-0.0030525378344273824,0.559158817417754,0.6298631616645594,0.6011284883154504,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,4.0,0.0,0.5,0.5482151272278658,0.5451739316758024,-0.0030411955520633915,0.5582433033793494,0.6286659617163991,0.6033205982785637,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.9,2.0,0.35,0.5,0.5482151272278658,0.5451948369676295,-0.0030202902602363135,0.5599996828014956,0.6285146251834857,0.6018618924321202,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,8.0,0.0,0.5,0.5482151272278658,0.5451956927165397,-0.0030194345113261356,0.5582184133069574,0.631372338651574,0.6007914387009413,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,20.0,0.35,0.5,0.5482151272278658,0.5451980170665097,-0.0030171101613560847,0.5569590383496955,0.6296214495934693,0.603817973166098,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,20.0,0.0,0.5,0.5482151272278658,0.5451996007863283,-0.003015526441537464,0.558423748092157,0.6293764710074529,0.6026093280483837,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,2.0,0.0,0.5,0.5482151272278658,0.5452022552971085,-0.003012871930757277,0.55855852353267,0.6295986694401722,0.6022709357506124,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,20.0,0.0,0.5,0.5482151272278658,0.545211439422231,-0.0030036878056347582,0.5583963723680108,0.6297863165882802,0.602309728643021,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,20.0,0.0,0.75,0.5482151272278658,0.5452208626896011,-0.0029942645382646793,0.556848077740766,0.6301679564264082,0.6035423463037289,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,8.0,0.35,0.5,0.5482151272278658,0.5452254010165207,-0.0029897262113450784,0.5574212467354315,0.629346605897675,0.6038222961262337,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.9,2.0,0.35,0.5,0.5482151272278658,0.5452390231830859,-0.0029761040447798814,0.5600495040832805,0.6290830458044007,0.6015529540376151,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,8.0,0.0,0.5,0.5482151272278658,0.5452426417906692,-0.002972485437196637,0.5591324484058081,0.6289414106850868,0.6026369750874838,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,8.0,0.0,0.5,0.5482151272278658,0.545254746422383,-0.0029603808054827763,0.5591074040802748,0.6293508734159792,0.6023372891041222,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,20.0,0.35,0.75,0.5482151272278658,0.5452548117609153,-0.002960315466950525,0.5558716809876803,0.6319407453655469,0.6029835976168747,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,4.0,0.35,0.5,0.5482151272278658,0.5452729779421477,-0.002942149285718121,0.5581195816861773,0.6289684123839654,0.6038351931685867,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,4.0,0.0,0.5,0.5482151272278658,0.5452809743078839,-0.0029341529199818916,0.5593572122297764,0.6307727889945007,0.6008491605746051,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,20.0,0.35,0.75,0.5482151272278658,0.5452819382070032,-0.002933189020862592,0.558048942415623,0.631086016920536,0.6018509497565588,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,20.0,0.35,0.75,0.5482151272278658,0.5452953499142398,-0.0029197773136260263,0.5570916572898176,0.6300895745123868,0.6038985592411684,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,8.0,0.35,0.75,0.5482151272278658,0.5453079804356712,-0.002907146792194615,0.556633273354104,0.6315342475021856,0.6030006838371035,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,8.0,0.0,0.75,0.5482151272278658,0.5453102404371094,-0.0029048867907564,0.5580480484025745,0.6295338553113398,0.6036021209895474,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,20.0,0.35,0.5,0.5482151272278658,0.5453181326827373,-0.002896994545128484,0.5586600167759105,0.6296419740174573,0.6029372796294885,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,20.0,0.35,0.5,0.5482151272278658,0.545325301801238,-0.0028898254266278567,0.5587213181362102,0.629325123227635,0.6032430128885151,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,4.0,0.0,0.5,0.5482151272278658,0.5453282455457263,-0.002886881682139464,0.5602613492809193,0.6283553576788371,0.6026933535040233,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.9,20.0,0.0,0.5,0.5482151272278658,0.5453298470464114,-0.002885280181454397,0.5587532796413281,0.6297560328030509,0.6028119585241959,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,8.0,0.35,0.75,0.5482151272278658,0.5453316238778573,-0.0028835033500085316,0.5587871590416796,0.6306801082189263,0.6018664415280905,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.35,20.0,0.0,0.75,0.5482151272278658,0.5453376168883868,-0.002877510339479028,0.5588690295343655,0.6296728051812128,0.6028338251468245,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,4.0,0.0,0.5,0.5482151272278658,0.5453406184856181,-0.0028745087422477056,0.5602386642273807,0.6287643000018857,0.6023937068137559,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,2.0,0.0,0.5,0.5482151272278658,0.5453411328152926,-0.0028739944125731887,0.5611266265202898,0.6290183334241636,0.6012553114062902,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,8.0,0.35,0.5,0.5482151272278658,0.5453446211492873,-0.0028705060785785275,0.5591116157497656,0.6293696519252472,0.6029434220136933,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,8.0,0.35,0.75,0.5482151272278658,0.545345490036558,-0.002869637191307839,0.5578291045434679,0.6296783492995306,0.6039233180566024,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,8.0,0.35,0.5,0.5482151272278658,0.5453504670222642,-0.00286466020560161,0.5591669479585617,0.6290512044136115,0.6032474584273709,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,20.0,0.0,0.75,0.5482151272278658,0.5453518416977751,-0.0028632855300907423,0.5556311866567374,0.6329885265003823,0.6028555203710011,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,2.0,0.0,0.5,0.5482151272278658,0.5453561236847555,-0.0028590035431103056,0.5602199563516428,0.6278397039431091,0.6034455471422318,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,2.0,0.35,0.5,0.5482151272278658,0.5453632099871364,-0.002851917240729418,0.5592690143677261,0.6284169812432306,0.6038688159426928,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.35,20.0,0.0,0.75,0.5482151272278658,0.5453674676643955,-0.0028476595634703283,0.5588776437453062,0.6301105803815283,0.6025963911676288,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.9,8.0,0.0,0.5,0.5482151272278658,0.5453699693410725,-0.0028451578867932925,0.5594465381813312,0.6293148259434451,0.6028407629064264,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,20.0,0.35,1.0,0.5482151272278658,0.5453755121201486,-0.0028396151077172416,0.5564397864651133,0.6317898243045661,0.603411315715055,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,20.0,0.35,0.75,0.5482151272278658,0.5453843615286248,-0.0028307656992410113,0.5582141145247072,0.6318217032235709,0.6016670545957902,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,20.0,0.35,1.0,0.5482151272278658,0.5453909673878555,-0.0028241598400102763,0.5585260607913733,0.6308722210730265,0.6023508314942839,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,4.0,0.35,0.5,0.5482151272278658,0.5453911827645185,-0.0028239444633473276,0.5597962509563386,0.6289951382758873,0.6029592317630987,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,20.0,0.35,0.75,0.5482151272278658,0.545394100862198,-0.0028210263656678336,0.5588996236264623,0.6296272460045715,0.603244178048047,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,4.0,0.35,0.5,0.5482151272278658,0.5453955696953011,-0.002819557532564687,0.5598458185444785,0.6286745862684406,0.6032609246978836,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,20.0,0.0,0.75,0.5482151272278658,0.5453983584657391,-0.0028167687621266646,0.5581683568536076,0.6320384501969393,0.6015940438533217,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,4.0,0.35,0.75,0.5482151272278658,0.5454051874556907,-0.0028099397721751407,0.5578265853307826,0.630981466259862,0.6030406022428854,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,20.0,0.35,0.75,0.5482151272278658,0.5454071433444846,-0.0028079838833812154,0.5588791491029138,0.6299921377463514,0.6029910582058216,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.35,8.0,0.0,0.75,0.5482151272278658,0.5454226595438338,-0.002792467684031963,0.5600448023232745,0.6290371102725616,0.6028890458546958,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,4.0,0.35,0.75,0.5482151272278658,0.545424728472051,-0.0027903987558147714,0.5599522841527927,0.6301285597840299,0.6019045970112298,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,8.0,0.35,0.75,0.5482151272278658,0.5454362163033998,-0.002778910924466027,0.5589620929101091,0.6314184380224275,0.6016853248349568,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,8.0,0.35,0.75,0.5482151272278658,0.5454398622683907,-0.00277526495947511,0.5596098703721722,0.6292156480263134,0.603265859123944,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,4.0,0.35,0.75,0.5482151272278658,0.5454408335604263,-0.0027742936674395313,0.5590028860199499,0.6291207645610475,0.6039745259856818,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,8.0,0.0,0.75,0.5482151272278658,0.5454455417015198,-0.0027695855263459856,0.5568629954935074,0.6323470156794041,0.6029211223814217,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,20.0,0.0,1.0,0.5482151272278658,0.545447744756051,-0.00276738247181485,0.5564690559685638,0.6323611627712672,0.6033163361962207,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.9,4.0,0.0,0.5,0.5482151272278658,0.5454525633853174,-0.00276256384254836,0.5605603496948316,0.6287208624193619,0.6028990732267239,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.35,8.0,0.0,0.75,0.5482151272278658,0.5454532568997681,-0.0027618703280977153,0.5600584155093575,0.6294747737342233,0.6026519506984909,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,8.0,0.35,0.75,0.5482151272278658,0.5454542754416544,-0.002760851786211438,0.5595962405056826,0.6295817899692872,0.6030142392603058,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,20.0,0.35,1.0,0.5482151272278658,0.5454569514166725,-0.0027581758111933086,0.5577371926102063,0.6300637610141482,0.6044100479360481,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,8.0,0.35,1.0,0.5482151272278658,0.5454590961892402,-0.0027560310386256504,0.5575177910969787,0.6312503708611527,0.6034578530102451,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,2.0,0.0,0.5,0.5482151272278658,0.5454592033069109,-0.002755923920954917,0.5613247214861582,0.62992646898699,0.6009755743189229,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,8.0,0.35,1.0,0.5482151272278658,0.5454683460787839,-0.0027467811490818894,0.5595679961088107,0.6303313472188434,0.6023914208675284,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.35,20.0,0.0,1.0,0.5482151272278658,0.5454701171179047,-0.002745010109961088,0.5587929807318562,0.6313558666285842,0.6021543141085873,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,2.0,0.35,0.5,0.5482151272278658,0.5454803083389413,-0.002734818888924462,0.5609274078045827,0.6284492159749635,0.602997876236738,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,20.0,0.35,1.0,0.5482151272278658,0.545482951749174,-0.0027321754786917563,0.558666235287788,0.6315320728024417,0.6021946957976833,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,2.0,0.35,0.5,0.5482151272278658,0.545483069345087,-0.00273205788277886,0.5609719326586436,0.6281257920208746,0.6032961023797853,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,8.0,0.0,0.75,0.5482151272278658,0.5454868268326345,-0.002728300395231309,0.5593721431085357,0.6313944829318483,0.6016535034317526,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,4.0,0.0,0.75,0.5482151272278658,0.5454949218867257,-0.0027202053411401472,0.5600525464942115,0.6286982372101756,0.6037260111463877,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,2.0,0.0,0.5,0.5482151272278658,0.5455061209573832,-0.00270900627048265,0.5622125398290404,0.6275276933203672,0.6028149551959691,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,2.0,0.0,0.5,0.5482151272278658,0.5455188629123594,-0.0026962643155064026,0.5621927603364494,0.6279359611620148,0.602515660531746,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.5,4.0,0.35,0.75,0.5482151272278658,0.5455297847120126,-0.002685342515853173,0.5607499598794128,0.6286576569752532,0.6033132177731168,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.7,4.0,0.35,0.75,0.5482151272278658,0.5455316676790088,-0.002683459548856959,0.5601364311882897,0.6308703160266113,0.6017272681818565,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,8.0,0.35,1.0,0.5482151272278658,0.545533228087355,-0.0026818991405107573,0.5587701031646559,0.6295193803850013,0.6044554547055234,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.9,20.0,0.35,0.75,0.5482151272278658,0.5455395223591049,-0.00267560486876095,0.5594233610904712,0.6301176538536197,0.6032479832133381,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,4.0,0.35,0.75,0.5482151272278658,0.5455457005873695,-0.0026694266404962974,0.5607431600467444,0.6290253839768988,0.6030637017316391,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.35,20.0,0.35,1.0,0.5482151272278658,0.5455471076803268,-0.0026680195475390356,0.5594350673809403,0.6295848371179359,0.6038221909071064,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,20.0,0.0,0.75,0.5482151272278658,0.5455534967857166,-0.0026616304421491765,0.5584364397011472,0.6329694876294768,0.601480891813088,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.7,20.0,0.0,0.5,0.5482151272278658,0.5455554704114397,-0.0026596568164261036,0.5597698227535335,0.6292485461293802,0.603882265640859,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.35,20.0,0.35,1.0,0.5482151272278658,0.5455556175376176,-0.0026595096902481963,0.5594054351489666,0.6299061405118338,0.6035900887462174,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.5,8.0,0.35,1.0,0.5482151272278658,0.5455624650195148,-0.002652662208351031,0.5597188599221391,0.6309931581574076,0.6022375787007517,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.9,8.0,0.35,0.75,0.5482151272278658,0.5455829392461159,-0.0026321879817499116,0.5601279078705556,0.6297028299846887,0.6032621785112624,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.7,8.0,0.0,0.5,0.5482151272278658,0.5455951520267821,-0.002619975201083702,0.5604556694903193,0.6288128865369682,0.6039098498038827,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_blend_xt_ridge,q_only,0.7,20.0,0.0,0.75,0.5482151272278658,0.5455953162599814,-0.0026198109678844395,0.5592370216364559,0.6312179626038454,0.602724571223263,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid,q_only,0.35,20.0,0.0,1.0,0.5482151272278658,0.5455959648010448,-0.002619162426821031,0.5589957414489078,0.632139923236424,0.6020484305656769,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.7,2.0,0.35,0.75,0.5482151272278658,0.545597755102131,-0.0026173721257347626,0.5598719934074192,0.6301901311941005,0.6031345027570925,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,8.0,0.0,1.0,0.5482151272278658,0.5456010328351572,-0.0026140943927086546,0.5582640875869087,0.6315332910840248,0.6034221928188611,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.35,4.0,0.0,0.75,0.5482151272278658,0.5456023796471208,-0.002612747580745034,0.5620226215844201,0.6281993436473358,0.6030070339417851,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.35,20.0,0.0,0.5,0.5482151272278658,0.5456075509225451,-0.0026075763053207135,0.5584382366740734,0.6296596263676352,0.6051673350598017,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.2,20.0,0.0,1.0,0.5482151272278658,0.545610535069332,-0.002604592158533814,0.558652265329185,0.6296770566388066,0.6049567651610274,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.7,2.0,0.35,0.75,0.5482151272278658,0.5456122240253285,-0.00260290320253731,0.5619618713094738,0.6293394145108684,0.6019966240006521,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.35,8.0,0.0,1.0,0.5482151272278658,0.5456174670223627,-0.002597660205503116,0.5605588287433363,0.6305245441880032,0.6022512378688939,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_resid_heavy,q_only,0.35,8.0,0.35,1.0,0.5482151272278658,0.5456178655402262,-0.0025972616876396293,0.5604364033956865,0.6290388141055796,0.603862182924012,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
geometry,mpj_ridge_rate,q_only,0.5,4.0,0.35,1.0,0.5482151272278658,0.5456221742044721,-0.002592953023393685,0.5592861207182008,0.6305283402711637,0.6035531000856356,0.46639971165708377,0.48540884408238016,0.47726440449503077,0.5969146981218103
