candidate,class,scale,ops,oof_loss,oof_delta_vs_stage2,jepa_bad_ratio,jepa_bad_cos,raw_good_ratio,raw_good_cos,bad_axis_projection_ratio,good_axis_projection_ratio
submission_block_canvas_jepa_strict_scale1p0.csv,strict,1.0,7,0.5594405137647043,-0.008090410925112868,0.039710073724779124,0.03509707356749562,0.16577036714535454,0.06413756617570926,0.003319517518879778,-0.011826303063386369
submission_block_canvas_jepa_strict_scale0p75.csv,strict,0.75,7,0.5607014644966053,-0.006829460193211845,0.025575149329643606,0.025182577049748533,0.15041963224551042,0.06483684587942791,0.002271487020146344,-0.003829371371378887
submission_block_canvas_jepa_strict_scale0p5.csv,strict,0.5,7,0.5624624108380408,-0.005068513851776313,0.01436516476180811,0.018315154264939053,0.11652158623044827,0.06503418788614422,0.0008513473148419508,-0.0001315041202178725
submission_block_canvas_jepa_strict_scale0p35.csv,strict,0.35,7,0.563761831352591,-0.0037690933372261926,0.008960902184892858,0.01508697551511118,0.08792684416517008,0.06480481848178933,0.00013688799876029442,0.0005409532267566316
submission_block_canvas_jepa_strict_noq2_scale1p0.csv,strict_noq2,1.0,6,0.5599357994272235,-0.007595125262593649,-0.0320030785776459,-0.029023523668819357,0.16577036714535454,0.06581132627519128,0.005748166786950255,-0.009659144925636572
submission_block_canvas_jepa_strict_noq2_scale0p75.csv,strict_noq2,0.75,6,0.5611543946822156,-0.006376530007601522,-0.027512491556397813,-0.027644683533098235,0.15041963224551042,0.066163974666066,0.004363702580003706,-0.002338591150183388
submission_block_canvas_jepa_strict_noq2_scale0p5.csv,strict_noq2,0.5,6,0.5628219063125646,-0.004709018377252572,-0.02090216530689694,-0.02711438085071682,0.11652158623044827,0.06616832877027182,0.0024414704551948036,0.0007919852836632187
submission_block_canvas_jepa_strict_noq2_scale0p35.csv,strict_noq2,0.35,6,0.5640391236464984,-0.0034918010433186986,-0.015809090184949196,-0.027049377066502414,0.08792684416517008,0.06585780330867026,0.0013375842334126193,0.001165945786999
submission_block_canvas_jepa_top_probe_scale1p0.csv,top_probe,1.0,7,0.5594405137647043,-0.008090410925112868,0.039710073724779124,0.03509707356749562,0.16577036714535454,0.06413756617570926,0.003319517518879778,-0.011826303063386369
submission_block_canvas_jepa_top_probe_scale0p75.csv,top_probe,0.75,7,0.5607014644966053,-0.006829460193211845,0.025575149329643606,0.025182577049748533,0.15041963224551042,0.06483684587942791,0.002271487020146344,-0.003829371371378887
submission_block_canvas_jepa_top_probe_scale0p5.csv,top_probe,0.5,7,0.5624624108380408,-0.005068513851776313,0.01436516476180811,0.018315154264939053,0.11652158623044827,0.06503418788614422,0.0008513473148419508,-0.0001315041202178725
submission_block_canvas_jepa_top_probe_scale0p35.csv,top_probe,0.35,7,0.563761831352591,-0.0037690933372261926,0.008960902184892858,0.01508697551511118,0.08792684416517008,0.06480481848178933,0.00013688799876029442,0.0005409532267566316
