candidate,recipe,score,move_norm,bad_jepa_ratio,ordinal_bad_ratio,raw_good_cos,segj_cos,bad_axis_projection_ratio,good_axis_projection_ratio
submission_jepa_public_safe_blend_00.csv,raw_rescue_05:1|segj_05:0.1|neural_3:0.1,-0.0960786511313522,2.6301769308029765,-0.009965835630939278,0.014610187500277394,0.9049853630422716,0.3564560150740706,0.014610187500277497,-0.00703763368266512
submission_jepa_public_safe_blend_01.csv,raw_rescue_05:1|segj_05:0.1|neural_2:0.1,-0.09585297701856108,2.7107508921658776,-0.00990646306858438,0.014694876394779637,0.9079000611054554,0.34020592153961327,0.014694876394779517,-0.008318381974915254
submission_jepa_public_safe_blend_02.csv,raw_rescue_05:1|segj_05:0.1|neural_0:0.1,-0.09584303279456136,2.6462223438767665,-0.010074555146454028,0.014070735220380097,0.9031762220161734,0.3483389306692349,0.014070735220380192,-0.008027097877260397
submission_jepa_public_safe_blend_03.csv,raw_rescue_05:1|segj_05:0.1|neural_1:0.1,-0.095839173852876,2.6169520620472286,-0.010039026192117018,0.013786878087916033,0.9010097833047788,0.35212009510562436,0.013786878087916104,-0.00773811519620088
submission_jepa_public_safe_blend_04.csv,raw_rescue_075:0.75|segj_05:0.1|neural_3:0.1,-0.09583165235429847,2.574054667428697,-0.012357335496375885,0.014045918405563452,0.8980102152784416,0.3648900756133838,0.014045918405563435,-0.009904446327303864
submission_jepa_public_safe_blend_05.csv,raw_rescue_05:1|segj_035:0.1|neural_3:0.1,-0.09569647238974147,2.550323830256138,-0.0110473346043487,0.016024696993023668,0.9328103042953664,0.26746953025877007,0.016024696993023745,-0.007118189143128402
submission_jepa_public_safe_blend_06.csv,raw_rescue_05:1|segj_05:0.1|bc_0:0.1|neural_3:0.1,-0.0956846083623149,2.659449122091201,-0.009383338618016088,0.012683524448731541,0.8895694077179261,0.3722300382526111,0.01268352444873147,-0.015120101374011154
submission_jepa_public_safe_blend_07.csv,raw_rescue_075:0.75|segj_05:0.1|neural_2:0.1,-0.09561648023499507,2.6545981387085438,-0.012297962934021,0.014130607300065696,0.901208596209942,0.34804443896746196,0.014130607300065793,-0.01118519461955415
submission_jepa_public_safe_blend_08.csv,raw_rescue_075:0.75|segj_05:0.1|neural_0:0.1,-0.09557543338754776,2.590465673695509,-0.012466055011890641,0.013506466125666156,0.8960786024598882,0.3564945428514028,0.013506466125666144,-0.010893910521899142
submission_jepa_public_safe_blend_09.csv,raw_rescue_075:0.75|segj_05:0.1|neural_1:0.1,-0.0955624785307122,2.561234601302346,-0.012430526057553645,0.01322260899320209,0.8937702038806415,0.36044570967562584,0.013222608993201981,-0.010604927840839539
submission_jepa_public_safe_blend_10.csv,raw_rescue_075:0.75|segj_035:0.1|neural_3:0.1,-0.0955175856676373,2.4922294510680745,-0.01343883446978532,0.015460427898309734,0.9269708728507569,0.2743882715656668,0.015460427898309755,-0.009985001787767145
submission_jepa_public_safe_blend_11.csv,raw_rescue_05:1|segj_05:0.1|bc_0:0.1|neural_2:0.1,-0.09549994222252581,2.739817606536806,-0.009323966055661199,0.012768213343233787,0.892973258733853,0.35571636730907735,0.012768213343233852,-0.016400849666261402
submission_jepa_public_safe_blend_12.csv,raw_rescue_075:1|segj_035:0.2|neural_3:0.1,-0.0954819599470225,3.3450484076513347,-0.009234416086466846,0.01840131749256393,0.9040595932331259,0.38388205820357607,0.01840131749256395,-0.012709880023235892
submission_jepa_public_safe_blend_13.csv,raw_rescue_075:1|segj_035:0.2|neural_1:0.1,-0.09545070286346918,3.328802914975484,-0.00930760664764459,0.017578008080202552,0.9017508591506738,0.3809306592157562,0.017578008080202528,-0.013410361536771838
submission_jepa_public_safe_blend_14.csv,raw_rescue_05:1|segj_035:0.1|bc_0:0.1|neural_3:0.1,-0.09543476389934363,2.5753119645599813,-0.010464837591425517,0.014098033941477824,0.9181261674305283,0.28521530119360095,0.014098033941477968,-0.015200656834474495
submission_jepa_public_safe_blend_15.csv,raw_rescue_05:1|segj_05:0.1|bc_0:0.1|neural_0:0.1,-0.09543269383003157,2.6762285290033834,-0.009492058133530844,0.012144072168834242,0.8876290007447594,0.36400730048825364,0.012144072168834175,-0.0161095655686064
submission_jepa_public_safe_blend_16.csv,raw_rescue_075:1|segj_035:0.2|neural_0:0.1,-0.09541986283461186,3.3582264783060802,-0.009343135601981597,0.01786186521266663,0.9034103557142901,0.37768266958720575,0.017861865212666674,-0.013699344217831163
submission_jepa_public_safe_blend_17.csv,raw_rescue_05:1|segj_035:0.2|neural_2:0.1,-0.0954103087886254,2.844688164388165,-0.008464464437371791,0.012808863737784622,0.8657639995076071,0.44390037153630985,0.012808863737784646,-0.008210974694297468
submission_jepa_public_safe_blend_18.csv,raw_rescue_05:0|segj_035:0.1|neural_0:0.35|tecount_geom:0.5,-0.01957972808236309,4.443565116241993,-0.08374940690389729,-0.0010274257056732486,0.13625933900978085,0.19845980604616684,-0.0010274257056733667,-0.01901821621036619
submission_jepa_public_safe_blend_19.csv,raw_rescue_075:0|segj_035:0.1|neural_0:0.35|tecount_geom:0.5,-0.01957972808236309,4.443565116241993,-0.08374940690389729,-0.0010274257056732486,0.13625933900978085,0.19845980604616684,-0.0010274257056733667,-0.01901821621036619
submission_jepa_public_safe_blend_20.csv,raw_rescue_05:0|segj_035:0.1|neural_1:0.35|tecount_geom:0.5,-0.017109923721099717,4.426391217094121,-0.08362505556371777,-0.002020925669297479,0.11140166120776322,0.19899192001077978,-0.002020925669297564,-0.018006776826658136
submission_jepa_public_safe_blend_21.csv,raw_rescue_075:0|segj_035:0.1|neural_1:0.35|tecount_geom:0.5,-0.017109923721099717,4.426391217094121,-0.08362505556371777,-0.002020925669297479,0.11140166120776322,0.19899192001077978,-0.002020925669297564,-0.018006776826658136
submission_jepa_public_safe_blend_22.csv,raw_rescue_05:0|segj_035:0.1|neural_3:0.35|tecount_geom:0.5,-0.019284236923758608,4.352813949609437,-0.0833688885995957,0.0008606572739673012,0.13127372113961058,0.21526982852287008,0.0008606572739672252,-0.015555091529282769
submission_jepa_public_safe_blend_23.csv,raw_rescue_075:0|segj_035:0.1|neural_3:0.35|tecount_geom:0.5,-0.019284236923758608,4.352813949609437,-0.0833688885995957,0.0008606572739673012,0.13127372113961058,0.21526982852287008,0.0008606572739672252,-0.015555091529282769
