fold,context_variant,semantic_family,semantic_k,coarse_family,coarse_k,mode,semantic_logloss,semantic_acc,oracle_rate_r2,pred_rate_r2,pred_rate_rmse,pred_rate_cos
geom_r00,prior_label,label_state,8,hybrid_raw,4,context_plus_true_coarse_train,2.628102626076409,0.125,0.19224622769266353,0.014609949927469557,0.30472108721733093,0.9098458886146545
geom_r00,prior_label,label_state,8,teacher_hybrid,10,coarse_prob_only,2.1657816667073164,0.20833333333333334,0.19224622769266353,-0.01656887503072313,0.3095043897628784,0.9051955342292786
geom_r00,prior_label,label_state,8,teacher_hybrid,10,context_plus_coarse_prob,2.671432776040417,0.20833333333333334,0.19224622769266353,0.011373066858153535,0.3052211403846741,0.9099219441413879
geom_r00,prior_label,label_state,8,teacher_hybrid,10,context_plus_true_coarse_train,2.661144801143349,0.16666666666666666,0.19224622769266353,0.022245769859131848,0.30353811383247375,0.911477267742157
geom_r00,prior_label,label_state,10,none,0,direct_semantic,2.41277557984553,0.25,0.24360563183437034,0.06538453197364802,0.2967664897441864,0.9132974743843079
geom_r00,prior_label,label_state,10,raw_mean,4,coarse_prob_only,2.2901246997538527,0.125,0.24360563183437034,0.0585419086357043,0.2978508770465851,0.9117124080657959
geom_r00,prior_label,label_state,10,raw_mean,4,context_plus_coarse_prob,2.367653903156827,0.25,0.24360563183437034,0.09839969108284863,0.291477769613266,0.915696918964386
geom_r00,prior_label,label_state,10,raw_mean,4,context_plus_true_coarse_train,2.3484918931262766,0.25,0.24360563183437034,0.09939047899026021,0.29131755232810974,0.9152559638023376
geom_r00,prior_label,label_state,10,raw_mean,8,coarse_prob_only,2.1758974234615787,0.16666666666666666,0.24360563183437034,0.053916765863931904,0.29858162999153137,0.9092981219291687
geom_r00,prior_label,label_state,10,raw_mean,8,context_plus_coarse_prob,2.315461281333219,0.25,0.24360563183437034,0.08227455313037657,0.2940727472305298,0.91522216796875
geom_r00,prior_label,label_state,10,raw_mean,8,context_plus_true_coarse_train,2.2819338177875004,0.2916666666666667,0.24360563183437034,0.08699704576889522,0.2933151423931122,0.9150609970092773
geom_r00,prior_label,label_state,10,hybrid_raw,4,coarse_prob_only,2.209431663251572,0.375,0.24360563183437034,-0.03066617188516574,0.3116430342197418,0.9059769511222839
geom_r00,prior_label,label_state,10,hybrid_raw,4,context_plus_coarse_prob,2.3901766599344563,0.25,0.24360563183437034,0.08717620325881092,0.29328635334968567,0.9150407910346985
geom_r00,prior_label,label_state,10,hybrid_raw,4,context_plus_true_coarse_train,2.415918746793426,0.25,0.24360563183437034,0.0840221519139851,0.29379263520240784,0.9147007465362549
geom_r00,prior_label,label_state,10,teacher_hybrid,10,coarse_prob_only,2.443613393582883,0.16666666666666666,0.24360563183437034,-0.030655207976906018,0.3116413652896881,0.9056515693664551
geom_r00,prior_label,label_state,10,teacher_hybrid,10,context_plus_coarse_prob,2.5312117204722377,0.2916666666666667,0.24360563183437034,0.06617815025614582,0.2966404855251312,0.9169340133666992
geom_r00,prior_label,label_state,10,teacher_hybrid,10,context_plus_true_coarse_train,2.2857568011055407,0.2916666666666667,0.24360563183437034,0.10196338295606244,0.2909011244773865,0.9195037484169006
geom_r00,past_label,label_rate,8,none,0,direct_semantic,2.142668484215648,0.3333333333333333,0.39221405886293426,0.024391442850327016,0.30320489406585693,0.9133779406547546
geom_r00,past_label,label_rate,8,raw_mean,4,coarse_prob_only,1.7436947166377177,0.375,0.39221405886293426,0.14710450411809217,0.28349557518959045,0.9194884300231934
geom_r00,past_label,label_rate,8,raw_mean,4,context_plus_coarse_prob,2.183565295888464,0.2916666666666667,0.39221405886293426,0.015298929151465801,0.30461451411247253,0.913354218006134
geom_r00,past_label,label_rate,8,raw_mean,4,context_plus_true_coarse_train,2.1890972378172857,0.3333333333333333,0.39221405886293426,0.026569887083793153,0.3028661906719208,0.9126113057136536
geom_r00,past_label,label_rate,8,raw_mean,8,coarse_prob_only,1.8599482246637244,0.2916666666666667,0.39221405886293426,0.11535790533930279,0.28872352838516235,0.913983166217804
geom_r00,past_label,label_rate,8,raw_mean,8,context_plus_coarse_prob,2.2613106753239265,0.3333333333333333,0.39221405886293426,0.040113988501149445,0.30075180530548096,0.9140021204948425
geom_r00,past_label,label_rate,8,raw_mean,8,context_plus_true_coarse_train,2.08560488124624,0.4583333333333333,0.39221405886293426,0.04848445052747241,0.29943761229515076,0.9137818813323975
geom_r00,past_label,label_rate,8,hybrid_raw,4,coarse_prob_only,2.320406409941453,0.125,0.39221405886293426,-0.03079689540672481,0.31166279315948486,0.907278299331665
geom_r00,past_label,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,2.2795168260434173,0.375,0.39221405886293426,0.03896356127017475,0.3009319603443146,0.9136437773704529
geom_r00,past_label,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,2.250301492376064,0.2916666666666667,0.39221405886293426,0.02288613439100906,0.3034387230873108,0.913360595703125
geom_r00,past_label,label_rate,8,teacher_hybrid,10,coarse_prob_only,2.1250845571316233,0.4166666666666667,0.39221405886293426,0.014898987464999847,0.3046763837337494,0.9101764559745789
geom_r00,past_label,label_rate,8,teacher_hybrid,10,context_plus_coarse_prob,2.635962776836401,0.16666666666666666,0.39221405886293426,-0.05770714557660517,0.3157047629356384,0.8995225429534912
geom_r00,past_label,label_rate,8,teacher_hybrid,10,context_plus_true_coarse_train,2.3184243713911226,0.20833333333333334,0.39221405886293426,-0.032652446517814626,0.3119431734085083,0.9063007235527039
geom_r00,past_label,label_rate,10,none,0,direct_semantic,1.836486083336587,0.4583333333333333,0.3502834953421462,0.02747374686143067,0.30272555351257324,0.9092650413513184
geom_r00,past_label,label_rate,10,raw_mean,4,coarse_prob_only,1.9935231083180092,0.375,0.3502834953421462,0.15416218873343968,0.28232020139694214,0.9201719164848328
geom_r00,past_label,label_rate,10,raw_mean,4,context_plus_coarse_prob,1.8389742518339414,0.4583333333333333,0.3502834953421462,0.034804565323206416,0.3015824258327484,0.909233570098877
geom_r00,past_label,label_rate,10,raw_mean,4,context_plus_true_coarse_train,1.835609577343056,0.4583333333333333,0.3502834953421462,0.050325905185085285,0.29914772510528564,0.9078707695007324
geom_r00,past_label,label_rate,10,raw_mean,8,coarse_prob_only,2.0039993256033273,0.2916666666666667,0.3502834953421462,0.10955299784577277,0.2896692752838135,0.9128811955451965
geom_r00,past_label,label_rate,10,raw_mean,8,context_plus_coarse_prob,1.90504686014079,0.4583333333333333,0.3502834953421462,0.027223263726572133,0.30276453495025635,0.9094760417938232
geom_r00,past_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,1.858916801609343,0.4583333333333333,0.3502834953421462,0.017958640764533795,0.3042028546333313,0.9078935980796814
geom_r00,past_label,label_rate,10,hybrid_raw,4,coarse_prob_only,2.286106883479262,0.08333333333333333,0.3502834953421462,-0.03809765348266736,0.3127645254135132,0.9063557982444763
geom_r00,past_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,1.9479247269119149,0.4583333333333333,0.3502834953421462,0.0447475650485063,0.30002501606941223,0.9095602631568909
geom_r00,past_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,1.8830768388393178,0.5,0.3502834953421462,0.06107728230015563,0.2974495589733124,0.9120924472808838
geom_r00,past_label,label_rate,10,teacher_hybrid,10,coarse_prob_only,2.6164241104621495,0.2916666666666667,0.3502834953421462,0.013014400069397913,0.3049676716327667,0.9099251627922058
geom_r00,past_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,2.3186209989226394,0.4583333333333333,0.3502834953421462,0.009706673285172496,0.3054782748222351,0.9021262526512146
geom_r00,past_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,1.9534160098289972,0.4583333333333333,0.3502834953421462,0.0415758027749531,0.30052271485328674,0.9047614932060242
geom_r00,past_label,label_state,8,none,0,direct_semantic,2.7517388186588327,0.16666666666666666,0.19224622769266353,0.02660705593761903,0.30286040902137756,0.9058224558830261
geom_r00,past_label,label_state,8,raw_mean,4,coarse_prob_only,2.09221388858913,0.25,0.19224622769266353,0.06320331664248979,0.2971125841140747,0.9119839668273926
geom_r00,past_label,label_state,8,raw_mean,4,context_plus_coarse_prob,2.7172347344804657,0.16666666666666666,0.19224622769266353,0.035240712003431374,0.30151426792144775,0.9066891670227051
geom_r00,past_label,label_state,8,raw_mean,4,context_plus_true_coarse_train,2.7820113194197806,0.16666666666666666,0.19224622769266353,0.03185804509901258,0.3020424246788025,0.9057449698448181
geom_r00,past_label,label_state,8,raw_mean,8,coarse_prob_only,2.212119801308972,0.16666666666666666,0.19224622769266353,0.05060108723415535,0.29910436272621155,0.909010648727417
geom_r00,past_label,label_state,8,raw_mean,8,context_plus_coarse_prob,2.801088010226227,0.125,0.19224622769266353,0.03151599525780846,0.30209577083587646,0.904414713382721
geom_r00,past_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,2.787081689456368,0.125,0.19224622769266353,0.025013855488460135,0.3031081557273865,0.9053155779838562
geom_r00,past_label,label_state,8,hybrid_raw,4,coarse_prob_only,2.1375451510724246,0.20833333333333334,0.19224622769266353,-0.040569111176439465,0.31313660740852356,0.9050161242485046
geom_r00,past_label,label_state,8,hybrid_raw,4,context_plus_coarse_prob,2.760619317094123,0.16666666666666666,0.19224622769266353,0.03346618537920665,0.3017914593219757,0.9063832759857178
geom_r00,past_label,label_state,8,hybrid_raw,4,context_plus_true_coarse_train,2.816366104075305,0.16666666666666666,0.19224622769266353,0.023891440440676814,0.30328258872032166,0.9057852625846863
geom_r00,past_label,label_state,8,teacher_hybrid,10,coarse_prob_only,2.3699408325761904,0.16666666666666666,0.19224622769266353,0.009157754977132448,0.30556291341781616,0.9064164757728577
geom_r00,past_label,label_state,8,teacher_hybrid,10,context_plus_coarse_prob,3.1491424741642557,0.16666666666666666,0.19224622769266353,0.036873551197837084,0.30125901103019714,0.9045653343200684
geom_r00,past_label,label_state,8,teacher_hybrid,10,context_plus_true_coarse_train,2.97709859463567,0.125,0.19224622769266353,0.043274425418917684,0.30025628209114075,0.9068347811698914
geom_r00,past_label,label_state,10,none,0,direct_semantic,2.505562203151374,0.25,0.24360563183437034,0.058130159663420056,0.2979160249233246,0.9119521975517273
geom_r00,past_label,label_state,10,raw_mean,4,coarse_prob_only,2.230728490187976,0.125,0.24360563183437034,0.08766945864799347,0.2932071089744568,0.9139230847358704
geom_r00,past_label,label_state,10,raw_mean,4,context_plus_coarse_prob,2.5772340212612463,0.25,0.24360563183437034,0.052320131663285085,0.2988334596157074,0.9112234711647034
geom_r00,past_label,label_state,10,raw_mean,4,context_plus_true_coarse_train,2.5774510371359622,0.25,0.24360563183437034,0.05573081075089514,0.2982952296733856,0.9105310440063477
geom_r00,past_label,label_state,10,raw_mean,8,coarse_prob_only,2.218825753276635,0.20833333333333334,0.24360563183437034,0.06876768080810025,0.29622888565063477,0.91058349609375
geom_r00,past_label,label_state,10,raw_mean,8,context_plus_coarse_prob,2.5632119590323037,0.20833333333333334,0.24360563183437034,0.0690544894192261,0.2961832582950592,0.9105768203735352
geom_r00,past_label,label_state,10,raw_mean,8,context_plus_true_coarse_train,2.5603522765487496,0.25,0.24360563183437034,0.060188000906028494,0.29759037494659424,0.910722553730011
geom_r00,past_label,label_state,10,hybrid_raw,4,coarse_prob_only,2.3564391987119713,0.2916666666666667,0.24360563183437034,-0.03337582349794466,0.3120524287223816,0.9057418704032898
geom_r00,past_label,label_state,10,hybrid_raw,4,context_plus_coarse_prob,2.707549106246241,0.25,0.24360563183437034,0.06587766688032226,0.2966881990432739,0.9124113917350769
geom_r00,past_label,label_state,10,hybrid_raw,4,context_plus_true_coarse_train,2.6761929801390365,0.25,0.24360563183437034,0.06493904789902605,0.2968372404575348,0.912437379360199
geom_r00,past_label,label_state,10,teacher_hybrid,10,coarse_prob_only,2.754218269047433,0.16666666666666666,0.24360563183437034,0.0008079557009913474,0.3068476915359497,0.9078776240348816
geom_r00,past_label,label_state,10,teacher_hybrid,10,context_plus_coarse_prob,3.3437397911873377,0.125,0.24360563183437034,-0.006991961407042835,0.3080430328845978,0.9048126339912415
geom_r00,past_label,label_state,10,teacher_hybrid,10,context_plus_true_coarse_train,3.054931784654158,0.25,0.24360563183437034,0.04920083952211818,0.2993248701095581,0.9117357134819031
geom_r00,future_label,label_rate,8,none,0,direct_semantic,2.36313856687412,0.2916666666666667,0.39221405886293426,-0.010033903777849629,0.3085079491138458,0.9002296924591064
geom_r00,future_label,label_rate,8,raw_mean,4,coarse_prob_only,1.6852730231856705,0.3333333333333333,0.39221405886293426,0.16682200878076525,0.28019946813583374,0.9213044047355652
geom_r00,future_label,label_rate,8,raw_mean,4,context_plus_coarse_prob,2.2706154828270453,0.3333333333333333,0.39221405886293426,0.04185990052964106,0.30047816038131714,0.9059195518493652
geom_r00,future_label,label_rate,8,raw_mean,4,context_plus_true_coarse_train,2.288372704598468,0.3333333333333333,0.39221405886293426,0.0463139581395573,0.29977893829345703,0.9080669283866882
geom_r00,future_label,label_rate,8,raw_mean,8,coarse_prob_only,2.583587590157727,0.25,0.39221405886293426,0.07695964799830357,0.2949230670928955,0.8989551067352295
geom_r00,future_label,label_rate,8,raw_mean,8,context_plus_coarse_prob,3.135141929998081,0.3333333333333333,0.39221405886293426,-0.05407592325746147,0.3151623606681824,0.8813828825950623
geom_r00,future_label,label_rate,8,raw_mean,8,context_plus_true_coarse_train,2.415628684295274,0.3333333333333333,0.39221405886293426,0.03890404291105021,0.3009412884712219,0.9030120372772217
geom_r00,future_label,label_rate,8,hybrid_raw,4,coarse_prob_only,2.5524222443944566,0.125,0.39221405886293426,-0.0274078429293636,0.3111500144004822,0.9066745638847351
geom_r00,future_label,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,2.3940588038322503,0.375,0.39221405886293426,0.057242263818138905,0.29805639386177063,0.9031409621238708
geom_r00,future_label,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,2.348147593667098,0.3333333333333333,0.39221405886293426,0.046976792659241706,0.29967474937438965,0.903383195400238
geom_r00,future_label,label_rate,8,teacher_hybrid,10,coarse_prob_only,2.101695838921596,0.2916666666666667,0.39221405886293426,-0.01254560262941018,0.30889129638671875,0.9050660729408264
geom_r00,future_label,label_rate,8,teacher_hybrid,10,context_plus_coarse_prob,2.850082542417674,0.20833333333333334,0.39221405886293426,-0.01158162208010638,0.30874425172805786,0.8945278525352478
geom_r00,future_label,label_rate,8,teacher_hybrid,10,context_plus_true_coarse_train,2.436351566675325,0.25,0.39221405886293426,0.014489587901628465,0.30473968386650085,0.9000522494316101
geom_r00,future_label,label_rate,10,none,0,direct_semantic,2.1007549957919056,0.2916666666666667,0.3502834953421462,-0.07080732919194799,0.3176538050174713,0.8991888165473938
geom_r00,future_label,label_rate,10,raw_mean,4,coarse_prob_only,1.7570733623496704,0.3333333333333333,0.3502834953421462,0.16541573694331058,0.28043583035469055,0.9214103817939758
geom_r00,future_label,label_rate,10,raw_mean,4,context_plus_coarse_prob,2.078633711219313,0.3333333333333333,0.3502834953421462,-0.10517460325110006,0.3227110505104065,0.8968196511268616
geom_r00,future_label,label_rate,10,raw_mean,4,context_plus_true_coarse_train,2.091434680392943,0.3333333333333333,0.3502834953421462,-0.09156815213567304,0.320718377828598,0.8985922932624817
geom_r00,future_label,label_rate,10,raw_mean,8,coarse_prob_only,2.497108448498201,0.25,0.3502834953421462,0.0629668094785999,0.2971501052379608,0.9034520983695984
geom_r00,future_label,label_rate,10,raw_mean,8,context_plus_coarse_prob,2.5876631637532057,0.25,0.3502834953421462,-0.22100672774326613,0.3392012417316437,0.8837792277336121
geom_r00,future_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,2.0428475934454924,0.3333333333333333,0.3502834953421462,-0.10735618002978331,0.32302942872047424,0.8989005088806152
geom_r00,future_label,label_rate,10,hybrid_raw,4,coarse_prob_only,2.6503409842997754,0.125,0.3502834953421462,-0.056457501000004795,0.31551820039749146,0.904928982257843
geom_r00,future_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,2.3355111458072755,0.5,0.3502834953421462,-0.01951792538759234,0.3099530041217804,0.9005722999572754
geom_r00,future_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,2.220032849821282,0.2916666666666667,0.3502834953421462,-0.04052429168333349,0.31312987208366394,0.9002618789672852
geom_r00,future_label,label_rate,10,teacher_hybrid,10,coarse_prob_only,2.42133764488033,0.16666666666666666,0.3502834953421462,-0.05166386344030571,0.31480157375335693,0.9033177495002747
geom_r00,future_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,2.630756761771646,0.25,0.3502834953421462,-0.14138140424773127,0.32795464992523193,0.8878486752510071
geom_r00,future_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,2.363854439041746,0.3333333333333333,0.3502834953421462,-0.06986587887170548,0.3175141513347626,0.8965606093406677
geom_r00,future_label,label_state,8,none,0,direct_semantic,2.7866835099280807,0.125,0.19224622769266353,0.012840363086087159,0.3049945533275604,0.9115822315216064
geom_r00,future_label,label_state,8,raw_mean,4,coarse_prob_only,2.078901523944319,0.2916666666666667,0.19224622769266353,0.08700969643227197,0.2933131158351898,0.9140861630439758
geom_r00,future_label,label_state,8,raw_mean,4,context_plus_coarse_prob,2.731463969107335,0.125,0.19224622769266353,0.004170983956549135,0.3063308894634247,0.9104130864143372
geom_r00,future_label,label_state,8,raw_mean,4,context_plus_true_coarse_train,2.8116591599107816,0.16666666666666666,0.19224622769266353,0.005288158015219313,0.30615901947021484,0.9103798866271973
geom_r00,future_label,label_state,8,raw_mean,8,coarse_prob_only,2.0387585987324166,0.16666666666666666,0.19224622769266353,0.07503445799738795,0.2952304780483246,0.9151599407196045
geom_r00,future_label,label_state,8,raw_mean,8,context_plus_coarse_prob,2.6976210038778823,0.16666666666666666,0.19224622769266353,0.013367775266386772,0.30491307377815247,0.9103342890739441
geom_r00,future_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,2.819988965740078,0.16666666666666666,0.19224622769266353,0.016914057417144135,0.3043646216392517,0.9111194610595703
geom_r00,future_label,label_state,8,hybrid_raw,4,coarse_prob_only,2.3222175989706137,0.25,0.19224622769266353,-0.043842259480768586,0.3136287331581116,0.9025214314460754
geom_r00,future_label,label_state,8,hybrid_raw,4,context_plus_coarse_prob,2.776471661472019,0.125,0.19224622769266353,0.007699615419833328,0.30578768253326416,0.9093976020812988
geom_r00,future_label,label_state,8,hybrid_raw,4,context_plus_true_coarse_train,2.754470605834426,0.125,0.19224622769266353,0.014437539458021509,0.30474773049354553,0.9103345274925232
geom_r00,future_label,label_state,8,teacher_hybrid,10,coarse_prob_only,2.167513767525242,0.20833333333333334,0.19224622769266353,-0.008476004703637186,0.3082699477672577,0.9053791165351868
geom_r00,future_label,label_state,8,teacher_hybrid,10,context_plus_coarse_prob,2.613974915404524,0.20833333333333334,0.19224622769266353,-0.006597561915961059,0.3079827129840851,0.908905029296875
geom_r00,future_label,label_state,8,teacher_hybrid,10,context_plus_true_coarse_train,2.612896819958474,0.125,0.19224622769266353,0.009373298184569556,0.3055296838283539,0.9110608696937561
geom_r00,future_label,label_state,10,none,0,direct_semantic,2.72302464304733,0.25,0.24360563183437034,0.043078882307866495,0.3002869486808777,0.9159188270568848
geom_r00,future_label,label_state,10,raw_mean,4,coarse_prob_only,2.239306787431603,0.16666666666666666,0.24360563183437034,0.10188073195533476,0.29091453552246094,0.9159233570098877
geom_r00,future_label,label_state,10,raw_mean,4,context_plus_coarse_prob,2.763794997788096,0.2916666666666667,0.24360563183437034,0.035168121292150856,0.30152562260627747,0.9161606431007385
geom_r00,future_label,label_state,10,raw_mean,4,context_plus_true_coarse_train,2.776085503230238,0.25,0.24360563183437034,0.03940320194314184,0.300863116979599,0.9159495234489441
geom_r00,future_label,label_state,10,raw_mean,8,coarse_prob_only,2.546215896813553,0.125,0.24360563183437034,0.0692805748461438,0.29614731669425964,0.9149801135063171
geom_r00,future_label,label_state,10,raw_mean,8,context_plus_coarse_prob,2.949775127576636,0.2916666666666667,0.24360563183437034,0.043452619048766516,0.3002283275127411,0.9149684906005859
geom_r00,future_label,label_state,10,raw_mean,8,context_plus_true_coarse_train,2.884712840791414,0.20833333333333334,0.24360563183437034,0.042496289138742815,0.30037835240364075,0.9155705571174622
geom_r00,future_label,label_state,10,hybrid_raw,4,coarse_prob_only,2.592684349144566,0.3333333333333333,0.24360563183437034,-0.024310478604716135,0.31068065762519836,0.9046755433082581
geom_r00,future_label,label_state,10,hybrid_raw,4,context_plus_coarse_prob,2.8708156906797293,0.2916666666666667,0.24360563183437034,0.026106872804206316,0.30293822288513184,0.9135964512825012
geom_r00,future_label,label_state,10,hybrid_raw,4,context_plus_true_coarse_train,2.7702533476465807,0.2916666666666667,0.24360563183437034,0.041266222969749244,0.3005712330341339,0.915269672870636
geom_r00,future_label,label_state,10,teacher_hybrid,10,coarse_prob_only,2.5325502530408244,0.125,0.24360563183437034,-0.02091323331678696,0.31016501784324646,0.905872106552124
geom_r00,future_label,label_state,10,teacher_hybrid,10,context_plus_coarse_prob,3.029424889420213,0.20833333333333334,0.24360563183437034,0.008315823208786544,0.3056927025318146,0.9127270579338074
geom_r00,future_label,label_state,10,teacher_hybrid,10,context_plus_true_coarse_train,2.7979546260056627,0.20833333333333334,0.24360563183437034,0.03895910341736586,0.3009326756000519,0.917698085308075
