fold,target,feature,mode,c_value,weight,base_loss,best_loss,inner_delta,corr
geom_r00,S1,neural_jepa_mask__sensor__gps__cos,subject_z,0.2,0.45,0.4900463391145932,0.48694231410603633,-0.0031040250085568877,-0.1593297758159451
geom_r00,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,subject_center,0.05,0.45,0.4900463391145932,0.4873341353706118,-0.0027122037439814006,-0.18176989277975203
geom_r00,S1,neural_jepa_mask__sensor__gps__cos,subject_rank,0.2,0.45,0.4900463391145932,0.48788745702311265,-0.002158882091480574,-0.1575918722564235
geom_r00,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,global_z,0.05,0.3,0.4900463391145932,0.4881406018175037,-0.001905737297089538,-0.17273874797834493
geom_r00,S1,neural_jepa_mask__sensor__gps__cos,subject_center,0.05,0.3,0.4900463391145932,0.488687393132583,-0.0013589459820101957,-0.16168964781133713
geom_r00,S1,neural_jepa_mask__sensor__gps__cos,subject_z,0.05,0.3,0.4900463391145932,0.4888567144163467,-0.0011896246982465164,-0.1593297758159451
geom_r00,S1,neural_jepa_mask__sensor__gps__cos,subject_rank,0.05,0.2,0.4900463391145932,0.4893715822831196,-0.0006747568314736108,-0.1575918722564235
geom_r00,S2,neural_jepa_mask__sensor__presleep_usage__resid_abs_mean,subject_z,0.2,0.45,0.5513022107602283,0.5415165132616035,-0.00978569749862479,-0.17459122406166103
geom_r00,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_z,0.2,0.45,0.5513022107602283,0.5420107857800246,-0.009291424980203744,0.1781300061587361
geom_r00,S2,neural_jepa_mask__sensor__presleep_usage__resid_abs_mean,subject_rank,0.2,0.45,0.5513022107602283,0.5427758123405597,-0.008526398419668624,-0.1768682084256118
geom_r00,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_center,0.2,0.45,0.5513022107602283,0.5434119749670192,-0.007890235793209133,0.17514671296611153
geom_r00,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,global_z,0.2,0.45,0.5513022107602283,0.5442709027888627,-0.007031307971365641,0.1699686236725946
geom_r00,S2,neural_jepa_mask__sensor__presleep_usage__resid_abs_mean,subject_z,0.05,0.45,0.5513022107602283,0.544423429631226,-0.006878781129002309,-0.17459122406166103
geom_r00,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_z,0.05,0.45,0.5513022107602283,0.5448763333095414,-0.006425877450686901,0.1781300061587361
geom_r00,S2,neural_jepa_mask__sensor__presleep_usage__resid_abs_mean,subject_rank,0.05,0.45,0.5513022107602283,0.5454858568728737,-0.005816353887354686,-0.1768682084256118
geom_r00,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_center,0.05,0.45,0.5513022107602283,0.5461836220802841,-0.0051185886799441915,0.17514671296611153
geom_r00,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,global_z,0.05,0.45,0.5513022107602283,0.5468998095992008,-0.004402401161027525,0.1699686236725946
geom_r00,S3,neural_jepa_mask__sensor__ambience__latent_shift_norm,subject_rank,0.2,0.3,0.4922174671151981,0.4916470687880077,-0.0005703983271904134,0.12689197561082835
geom_r00,S3,neural_jepa_mask__sensor__ambience__target_norm,subject_rank,0.2,0.2,0.4922174671151981,0.49182874620714123,-0.000388720908056861,0.1276731889490303
geom_r00,S3,neural_jepa_mask__sensor__prectx_charge__latent_shift_norm,subject_rank,0.2,0.2,0.4922174671151981,0.49192527893050936,-0.0002921881846887353,-0.14693860844770168
geom_r00,S3,neural_jepa__full_z02,subject_center,0.2,0.2,0.4922174671151981,0.49199322678299706,-0.00022424033220103112,0.12669296661860935
geom_r00,S3,neural_jepa_mask__sensor__prectx_charge__target_norm,subject_rank,0.2,0.1,0.4922174671151981,0.49211708787842595,-0.00010037923677214122,-0.12695227216775212
geom_r00,S3,neural_jepa_mask__sensor__prectx_charge__latent_shift_norm,subject_rank,0.05,0.0,0.4922174671151981,0.4922174671151981,0.0,-0.14693860844770168
geom_r00,S3,neural_jepa_mask__sensor__ambience__target_norm,subject_rank,0.05,0.0,0.4922174671151981,0.4922174671151981,0.0,0.1276731889490303
geom_r00,S3,neural_jepa_mask__sensor__prectx_charge__target_norm,subject_rank,0.05,0.0,0.4922174671151981,0.4922174671151981,0.0,-0.12695227216775212
geom_r00,S3,neural_jepa_mask__sensor__ambience__latent_shift_norm,subject_rank,0.05,0.0,0.4922174671151981,0.4922174671151981,0.0,0.12689197561082835
geom_r00,S3,neural_jepa__full_z02,subject_center,0.05,0.0,0.4922174671151981,0.4922174671151981,0.0,0.12669296661860935
geom_r00,S4,neural_jepa_mask__time__morning__resid_norm,subject_center,0.2,0.45,0.6067835961813075,0.5981423246567322,-0.008641271524575278,0.16841562721369843
geom_r00,S4,neural_jepa_mask__sensor__ambience__resid_mean,subject_z,0.2,0.45,0.6067835961813075,0.5997830037552586,-0.0070005924260488905,-0.16640392706673107
geom_r00,S4,neural_jepa_mask__time__morning__latent_shift_norm,subject_z,0.2,0.45,0.6067835961813075,0.5997992104968027,-0.006984385684504768,0.16494618643756612
geom_r00,S4,neural_jepa_mask__sensor__presleep_other__latent_shift_norm,subject_center,0.2,0.45,0.6067835961813075,0.6003269507132218,-0.006456645468085664,-0.1681205607305426
geom_r00,S4,neural_jepa__full_z11,subject_center,0.2,0.45,0.6067835961813075,0.6009061625214558,-0.005877433659851716,-0.1697781918846643
geom_r00,S4,neural_jepa_mask__time__morning__resid_norm,subject_center,0.05,0.45,0.6067835961813075,0.601126331350903,-0.005657264830404518,0.16841562721369843
geom_r00,S4,neural_jepa_mask__sensor__ambience__resid_mean,subject_z,0.05,0.45,0.6067835961813075,0.6013838987598751,-0.005399697421432426,-0.16640392706673107
geom_r00,S4,neural_jepa_mask__time__morning__latent_shift_norm,subject_z,0.05,0.45,0.6067835961813075,0.6024591540149827,-0.004324442166324771,0.16494618643756612
geom_r00,S4,neural_jepa_mask__sensor__presleep_other__latent_shift_norm,subject_center,0.05,0.45,0.6067835961813075,0.6025485110174322,-0.004235085163875274,-0.1681205607305426
geom_r00,S4,neural_jepa__full_z11,subject_center,0.05,0.45,0.6067835961813075,0.6028868938318447,-0.0038967023494628217,-0.1697781918846643
geom_r01,Q1,neural_jepa__full_z04,subject_center,0.2,0.45,0.5544880852012802,0.5496573192843505,-0.004830765916929769,0.1639261353649612
geom_r01,Q1,neural_jepa__full_z04,subject_z,0.2,0.45,0.5544880852012802,0.5497295119898418,-0.004758573211438466,0.16019778870964194
geom_r01,Q1,neural_jepa_mask__sensor__phone_screen__cos,subject_z,0.2,0.45,0.5544880852012802,0.5501583615812927,-0.004329723619987513,-0.16156536205475966
geom_r01,Q1,neural_jepa_mask__sensor__phone_screen__cos,global_z,0.2,0.45,0.5544880852012802,0.5514801508821054,-0.0030079343191747876,-0.15800487742000602
geom_r01,Q1,neural_jepa_mask__sensor__phone_screen__cos,subject_center,0.2,0.45,0.5544880852012802,0.5520950161326553,-0.002393069068624909,-0.15976896932554496
geom_r01,Q1,neural_jepa__full_z04,subject_center,0.05,0.2,0.5544880852012802,0.5539738085099256,-0.0005142766913546204,0.1639261353649612
geom_r01,Q1,neural_jepa__full_z04,subject_z,0.05,0.2,0.5544880852012802,0.5540133372653585,-0.0004747479359217266,0.16019778870964194
geom_r01,Q1,neural_jepa_mask__sensor__phone_screen__cos,subject_z,0.05,0.15,0.5544880852012802,0.5541843939643949,-0.0003036912368853395,-0.16156536205475966
geom_r01,Q1,neural_jepa_mask__sensor__phone_screen__cos,subject_center,0.05,0.0,0.5544880852012802,0.5544880852012802,0.0,-0.15976896932554496
geom_r01,Q1,neural_jepa_mask__sensor__phone_screen__cos,global_z,0.05,0.0,0.5544880852012802,0.5544880852012802,0.0,-0.15800487742000602
geom_r01,Q2,neural_jepa__full_z08,global_z,0.2,0.45,0.6415241100258644,0.6318966733081239,-0.009627436717740467,-0.20345047020276505
geom_r01,Q2,neural_jepa_mask__sensor__ble__pred_norm,subject_z,0.2,0.45,0.6415241100258644,0.6344337070918851,-0.007090402933979334,-0.1850046007867661
geom_r01,Q2,neural_jepa_mask__sensor__ble__cos,subject_rank,0.2,0.45,0.6415241100258644,0.6349924621899738,-0.006531647835890553,-0.18378164422002674
geom_r01,Q2,neural_jepa_mask__sensor__presleep_ambience__resid_mean,subject_z,0.2,0.45,0.6415241100258644,0.6355052162954278,-0.006018893730436625,-0.1951854021626591
geom_r01,Q2,neural_jepa__full_z08,global_z,0.05,0.45,0.6415241100258644,0.6355642716075095,-0.005959838418354901,-0.20345047020276505
geom_r01,Q2,neural_jepa_mask__sensor__presleep_ambience__resid_mean,subject_rank,0.2,0.45,0.6415241100258644,0.637274511571345,-0.004249598454519443,-0.18683379793443342
geom_r01,Q2,neural_jepa_mask__sensor__ble__pred_norm,subject_z,0.05,0.45,0.6415241100258644,0.637993765124243,-0.0035303449016214072,-0.1850046007867661
geom_r01,Q2,neural_jepa_mask__sensor__presleep_ambience__resid_mean,subject_z,0.05,0.3,0.6415241100258644,0.6387114711674389,-0.0028126388584255313,-0.1951854021626591
geom_r01,Q2,neural_jepa_mask__sensor__ble__cos,subject_rank,0.05,0.45,0.6415241100258644,0.6387483168999635,-0.002775793125900927,-0.18378164422002674
geom_r01,Q2,neural_jepa_mask__sensor__presleep_ambience__resid_mean,subject_rank,0.05,0.3,0.6415241100258644,0.6399873020873178,-0.0015368079385466027,-0.18683379793443342
geom_r01,Q3,neural_jepa_mask__time__early__latent_shift_norm,subject_rank,0.2,0.45,0.6423986299823352,0.6395308443321012,-0.002867785650234045,0.1676566791929891
geom_r01,Q3,neural_jepa_mask__sensor__prectx_other__resid_mean,global_z,0.2,0.3,0.6423986299823352,0.640579781112749,-0.0018188488695861649,-0.1569547182826557
geom_r01,Q3,neural_jepa_mask__time__early__latent_shift_norm,subject_rank,0.05,0.2,0.6423986299823352,0.6413737575624796,-0.0010248724198556047,0.1676566791929891
geom_r01,Q3,neural_jepa_mask__sensor__prectx_other__resid_mean,subject_center,0.2,0.3,0.6423986299823352,0.6414121360688175,-0.0009864939135176831,-0.1445400052255247
geom_r01,Q3,neural_jepa_mask__sensor__prectx_other__resid_mean,global_z,0.05,0.15,0.6423986299823352,0.6418089452831647,-0.000589684699170534,-0.1569547182826557
geom_r01,Q3,neural_jepa_mask__sensor__prectx_other__resid_mean,subject_center,0.05,0.1,0.6423986299823352,0.642112930094851,-0.00028569988748416986,-0.1445400052255247
geom_r01,Q3,neural_jepa_mask__sensor__ble__target_norm,global_z,0.2,0.03,0.6423986299823352,0.6423886795127544,-9.950469580854993e-06,-0.1387718691552504
geom_r01,Q3,neural_jepa_mask__sensor__presleep_ambience__resid_mean,global_z,0.05,0.0,0.6423986299823352,0.6423986299823352,0.0,-0.14616337797449847
geom_r01,Q3,neural_jepa_mask__sensor__presleep_ambience__resid_mean,global_z,0.2,0.0,0.6423986299823352,0.6423986299823352,0.0,-0.14616337797449847
geom_r01,Q3,neural_jepa_mask__sensor__ble__target_norm,global_z,0.05,0.0,0.6423986299823352,0.6423986299823352,0.0,-0.1387718691552504
geom_r01,S1,neural_jepa_mask__sensor__prectx_mlight__resid_abs_mean,subject_rank,0.2,0.45,0.4506213858668286,0.4450693539391489,-0.005552031927679668,-0.18238649308816984
geom_r01,S1,neural_jepa_mask__sensor__prectx_mlight__resid_norm,subject_rank,0.2,0.45,0.4506213858668286,0.44515180000730686,-0.005469585859521731,-0.17660113435716884
geom_r01,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,global_z,0.2,0.45,0.4506213858668286,0.4454584566612315,-0.005162929205597078,-0.17649620418673584
geom_r01,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,subject_center,0.2,0.45,0.4506213858668286,0.4461292249302113,-0.0044921609366173065,-0.1675901008058823
geom_r01,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,subject_z,0.2,0.45,0.4506213858668286,0.4472897300765883,-0.0033316557902403066,-0.15768078579891898
geom_r01,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,global_z,0.05,0.3,0.4506213858668286,0.4498194447087177,-0.000801941158110886,-0.17649620418673584
geom_r01,S1,neural_jepa_mask__sensor__prectx_mlight__resid_abs_mean,subject_rank,0.05,0.3,0.4506213858668286,0.44992348826752976,-0.0006978975992988357,-0.18238649308816984
geom_r01,S1,neural_jepa_mask__sensor__prectx_mlight__resid_norm,subject_rank,0.05,0.3,0.4506213858668286,0.4500221464609002,-0.0005992394059283757,-0.17660113435716884
geom_r01,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,subject_center,0.05,0.2,0.4506213858668286,0.45016738477171087,-0.0004540010951177287,-0.1675901008058823
geom_r01,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,subject_z,0.05,0.15,0.4506213858668286,0.45045656538213297,-0.00016482048469562693,-0.15768078579891898
geom_r01,S2,neural_jepa_mask__sensor__deep__cos,subject_rank,0.2,0.45,0.5587303176145804,0.549613610482988,-0.009116707131592405,0.18287786170852416
geom_r01,S2,neural_jepa_mask__sensor__presleep_ambience__resid_norm,global_z,0.2,0.45,0.5587303176145804,0.5499784018577488,-0.008751915756831541,0.17431569336636574
geom_r01,S2,neural_jepa_mask__sensor__deep__cos,subject_z,0.2,0.45,0.5587303176145804,0.5501898463089077,-0.008540471305672703,0.18190566209483217
geom_r01,S2,neural_jepa_mask__sensor__prectx_wlight__latent_shift_norm,subject_rank,0.2,0.45,0.5587303176145804,0.5503959282344888,-0.008334389380091567,-0.16638976459847496
geom_r01,S2,neural_jepa_mask__sensor__deep__cos,subject_rank,0.05,0.45,0.5587303176145804,0.5522150861259315,-0.006515231488648854,0.18287786170852416
geom_r01,S2,neural_jepa_mask__sensor__deep__cos,subject_center,0.2,0.45,0.5587303176145804,0.552435497375903,-0.006294820238677334,0.1711445310545742
geom_r01,S2,neural_jepa_mask__sensor__deep__cos,subject_z,0.05,0.45,0.5587303176145804,0.5524559835638735,-0.006274334050706876,0.18190566209483217
geom_r01,S2,neural_jepa_mask__sensor__prectx_wlight__latent_shift_norm,subject_rank,0.05,0.45,0.5587303176145804,0.5530011771289189,-0.005729140485661421,-0.16638976459847496
geom_r01,S2,neural_jepa_mask__sensor__presleep_ambience__resid_norm,global_z,0.05,0.45,0.5587303176145804,0.5530187214841008,-0.005711596130479557,0.17431569336636574
geom_r01,S2,neural_jepa_mask__sensor__deep__cos,subject_center,0.05,0.45,0.5587303176145804,0.5543220226266544,-0.0044082949879259425,0.1711445310545742
geom_r01,S3,neural_jepa_mask__time__early__pred_norm,subject_rank,0.2,0.45,0.5038584211297805,0.49748137719109153,-0.0063770439386889866,0.16800060628754598
geom_r01,S3,neural_jepa_mask__time__early__pred_norm,subject_z,0.2,0.45,0.5038584211297805,0.4995024766043987,-0.004355944525381794,0.1527165989955566
geom_r01,S3,neural_jepa_mask__time__early__pred_norm,subject_center,0.2,0.45,0.5038584211297805,0.5007735673938898,-0.0030848537358907357,0.15056621304541565
geom_r01,S3,neural_jepa_mask__time__early__pred_norm,subject_rank,0.05,0.45,0.5038584211297805,0.5008157717672582,-0.0030426493625222983,0.16800060628754598
geom_r01,S3,neural_jepa_mask__sensor__presleep_other__target_norm,subject_rank,0.2,0.45,0.5038584211297805,0.5011905363039271,-0.0026678848258534504,-0.14151633298135533
geom_r01,S3,neural_jepa_mask__sensor__gps__pred_norm,subject_z,0.2,0.45,0.5038584211297805,0.5013665585118223,-0.002491862617958196,0.14215329950928726
geom_r01,S3,neural_jepa_mask__time__early__pred_norm,subject_z,0.05,0.3,0.5038584211297805,0.5022391837964808,-0.0016192373332997168,0.1527165989955566
geom_r01,S3,neural_jepa_mask__time__early__pred_norm,subject_center,0.05,0.3,0.5038584211297805,0.5029669754400438,-0.0008914456897367584,0.15056621304541565
geom_r01,S3,neural_jepa_mask__sensor__presleep_other__target_norm,subject_rank,0.05,0.2,0.5038584211297805,0.5031393697766141,-0.0007190513531664111,-0.14151633298135533
geom_r01,S3,neural_jepa_mask__sensor__gps__pred_norm,subject_z,0.05,0.2,0.5038584211297805,0.5033115729681424,-0.0005468481616380805,0.14215329950928726
geom_r01,S4,neural_jepa_mask__sensor__prectx_wlight__latent_shift_norm,subject_rank,0.2,0.45,0.6002875169278128,0.5934396081245471,-0.00684790880326569,-0.17815196943709696
geom_r01,S4,neural_jepa_mask__time__morning__latent_shift_norm,subject_center,0.2,0.45,0.6002875169278128,0.593492925921893,-0.006794591005919837,0.16152657187318997
geom_r01,S4,neural_jepa__full_z11,subject_center,0.2,0.45,0.6002875169278128,0.594127420613578,-0.006160096314234753,-0.1674658929689427
geom_r01,S4,neural_jepa__full_z11,subject_z,0.2,0.45,0.6002875169278128,0.5942271920899133,-0.006060324837899533,-0.16141280302856317
geom_r01,S4,neural_jepa_mask__time__morning__target_norm,global_z,0.2,0.45,0.6002875169278128,0.5942959453357763,-0.005991571592036449,0.16547247840303297
geom_r01,S4,neural_jepa_mask__sensor__prectx_wlight__latent_shift_norm,subject_rank,0.05,0.45,0.6002875169278128,0.5964406862072862,-0.003846830720526606,-0.17815196943709696
geom_r01,S4,neural_jepa__full_z11,subject_center,0.05,0.45,0.6002875169278128,0.5967429727901583,-0.0035445441376544817,-0.1674658929689427
geom_r01,S4,neural_jepa_mask__time__morning__latent_shift_norm,subject_center,0.05,0.45,0.6002875169278128,0.5967807637384542,-0.003506753189358558,0.16152657187318997
geom_r01,S4,neural_jepa__full_z11,subject_z,0.05,0.45,0.6002875169278128,0.5969129266356208,-0.0033745902921920035,-0.16141280302856317
geom_r01,S4,neural_jepa_mask__time__morning__target_norm,global_z,0.05,0.45,0.6002875169278128,0.5974297673081387,-0.0028577496196741103,0.16547247840303297
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,global_z,0.2,0.45,0.5781195278454918,0.5705277235381682,-0.007591804307323646,0.1719742963376685
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,subject_center,0.2,0.45,0.5781195278454918,0.5716004236595998,-0.006519104185891966,0.1674258332850633
geom_r02,Q1,neural_jepa_mask__time__all__resid_abs_mean,global_z,0.2,0.45,0.5781195278454918,0.5717917794846122,-0.00632774836087957,-0.1714364068398267
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,subject_z,0.2,0.45,0.5781195278454918,0.5721415295836821,-0.005977998261809669,0.15706096867545358
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,subject_rank,0.2,0.45,0.5781195278454918,0.573311562591027,-0.004807965254464808,0.15254025608038102
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,global_z,0.05,0.45,0.5781195278454918,0.5741339109612665,-0.003985616884225274,0.1719742963376685
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,subject_center,0.05,0.45,0.5781195278454918,0.5744470686712926,-0.0036724591741992274,0.1674258332850633
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,subject_z,0.05,0.45,0.5781195278454918,0.574886832768749,-0.003232695076742842,0.15706096867545358
geom_r02,Q1,neural_jepa_mask__time__all__resid_abs_mean,global_z,0.05,0.45,0.5781195278454918,0.57537768444771,-0.002741843397781829,-0.1714364068398267
geom_r02,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,subject_rank,0.05,0.45,0.5781195278454918,0.5759442296620642,-0.002175298183427654,0.15254025608038102
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_norm,global_z,0.2,0.45,0.6362204372908844,0.62741530563586,-0.00880513165502439,-0.2253606481692704
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_abs_mean,global_z,0.2,0.45,0.6362204372908844,0.6296750702640642,-0.006545367026820181,-0.21206587573240812
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_norm,subject_center,0.2,0.45,0.6362204372908844,0.629732982803205,-0.0064874544876794005,-0.19844662070793687
geom_r02,Q2,neural_jepa_mask__sensor__ble__cos,subject_rank,0.2,0.45,0.6362204372908844,0.6310694751385467,-0.005150962152337679,-0.18444969518653612
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_abs_mean,subject_center,0.2,0.45,0.6362204372908844,0.6321857073455307,-0.004034729945353699,-0.18497383733940756
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_norm,global_z,0.05,0.3,0.6362204372908844,0.633194005027577,-0.0030264322633074547,-0.2253606481692704
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_norm,subject_center,0.05,0.3,0.6362204372908844,0.6342473125922627,-0.0019731246986216533,-0.19844662070793687
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_abs_mean,global_z,0.05,0.3,0.6362204372908844,0.6344673571206632,-0.001753080170221244,-0.21206587573240812
geom_r02,Q2,neural_jepa_mask__sensor__ble__cos,subject_rank,0.05,0.3,0.6362204372908844,0.6349619314574376,-0.001258505833446777,-0.18444969518653612
geom_r02,Q2,neural_jepa_mask__sensor__prectx_screen__resid_abs_mean,subject_center,0.05,0.2,0.6362204372908844,0.6353912188530288,-0.00082921843785555,-0.18497383733940756
geom_r02,Q3,neural_jepa_mask__time__all__target_norm,subject_rank,0.2,0.45,0.633798568365917,0.6206365936994248,-0.01316197466649216,-0.22106811454852507
geom_r02,Q3,neural_jepa_mask__time__all__target_norm,subject_rank,0.05,0.45,0.633798568365917,0.623068398880549,-0.01073016948536798,-0.22106811454852507
geom_r02,Q3,neural_jepa_mask__time__afternoon__pred_norm,subject_rank,0.2,0.45,0.633798568365917,0.6244483865612154,-0.009350181804701596,-0.19687665425127787
geom_r02,Q3,neural_jepa_mask__time__afternoon__pred_norm,subject_rank,0.05,0.45,0.633798568365917,0.6261017209217634,-0.007696847444153554,-0.19687665425127787
geom_r02,Q3,neural_jepa_mask__time__late__resid_mean,subject_center,0.2,0.45,0.633798568365917,0.6281698474444979,-0.005628720921419084,0.1796207915866724
