target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_strict,passes_loose
S2,er_a20p0_pred_k15_rate_Q3,subject_z,0.15417450872889948,0.2,0.5389534496173579,0.5339818227028038,0.45,0.5324313966433608,-0.006522052973997106,-0.005857072314167886,-0.006218212892184272,-0.008591597297988432,-0.00391190000986763,0.9423076923076923,0.4228076923076924,0.0,True,True
Q3,er_a80p0_actual_k15_rate_S1,subject_center,0.18744701228100824,0.2,0.6303484889503163,0.6260228636157272,0.45,0.6241813257885782,-0.006167163161738043,-0.002571109414237266,-0.0020744817534410487,-0.006282033842895496,0.0,0.6846153846153846,0.3502692307692308,0.1076923076923077,True,True
S2,er_a20p0_pred_k15_rate_Q3,subject_z,0.15417450872889948,0.1,0.5389534496173579,0.5346859330651619,0.45,0.5331378805337645,-0.005815569083593375,-0.005061095683203947,-0.005130574593579129,-0.00758808932423638,-0.0035144747163513568,0.9384615384615385,0.417423076923077,0.0,True,True
Q1,er_a80p0_actual_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_actual_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_actual_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_pred_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_pred_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_pred_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_mix_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_mix_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q1,er_a80p0_mix_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.2,0.5746308240745168,0.5723765656365399,0.45,0.5688312706655847,-0.005799553408932123,-0.003429276970095967,-0.003931477326288291,-0.006498091497283809,0.0,0.7115384615384616,0.3598461538461539,0.11153846153846154,True,True
Q3,er_a80p0_actual_k15_rate_S1,subject_center,0.18744701228100824,0.1,0.6303484889503163,0.626628390495042,0.45,0.6247337731120959,-0.005614715838220374,-0.0021549536086431505,-0.001808739808827342,-0.005459104529332293,0.0,0.6384615384615384,0.34661538461538466,0.13076923076923078,True,True
S2,er_a20p0_pred_k15_change_S4,subject_rank,-0.15371793940230416,0.2,0.5389534496173579,0.5331705862156028,0.45,0.5334763317447769,-0.005477117872580983,-0.005206669068137879,-0.005606198910277693,-0.006907190002328867,-0.003494274524254548,0.9576923076923077,0.4296153846153847,0.0,True,True
Q1,er_a80p0_actual_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_actual_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_actual_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_pred_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_pred_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_pred_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_mix_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_mix_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
Q1,er_a80p0_mix_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.1,0.5746308240745168,0.5725182685677189,0.45,0.5693836356406595,-0.005247188433857297,-0.002935123406931442,-0.0029725836099666614,-0.0057733154774818884,0.0,0.7,0.35034615384615386,0.11153846153846154,True,True
S2,er_a20p0_mix_k5_rate_Q3,subject_z,0.14697346076923617,0.2,0.5389534496173579,0.5360483390087523,0.45,0.533832421936982,-0.0051210276803759225,-0.004229069347085258,-0.004468463781443555,-0.006435992026076032,-0.0023393822136016373,0.926923076923077,0.4069615384615385,0.011538461538461539,True,True
Q3,er_a80p0_actual_k15_last_S1,subject_center,0.15695454503798165,0.2,0.6303484889503163,0.6259948270482533,0.45,0.6254581297930079,-0.004890359157308399,-0.002922125271197514,-0.0029389717952443273,-0.005831327047433554,0.0,0.7461538461538462,0.37573076923076926,0.08846153846153847,True,True
S3,er_a20p0_actual_k15_last_S3,subject_z,-0.14610606810013757,0.2,0.5034376794790675,0.4990862082711141,0.45,0.498638708449454,-0.0047989710296134636,-0.003897712641355011,-0.004247991652948757,-0.0057545459933487225,-0.0022960358671259423,0.9115384615384615,0.40846153846153854,0.038461538461538464,True,True
S2,er_a20p0_pred_k15_change_S4,subject_rank,-0.15371793940230416,0.1,0.5389534496173579,0.5344586018204399,0.45,0.5342852364548502,-0.004668213162507762,-0.0043338746952192005,-0.004898910900651199,-0.005944086640127411,-0.0028277854465118546,0.9538461538461539,0.4242307692307693,0.0,True,True
Q1,er_a80p0_actual_k5_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_actual_k15_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_actual_k40_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_pred_k5_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_pred_k15_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_pred_k40_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_mix_k5_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_mix_k15_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
Q1,er_a80p0_mix_k40_actual_pred_gap,subject_rank,-0.182880862902217,0.2,0.5746308240745168,0.5745290648871237,0.45,0.5700496945941581,-0.004581129480358714,-0.002296923286550084,-0.0028151035793523294,-0.005241206750721067,0.0,0.7423076923076923,0.33980769230769237,0.08076923076923077,True,True
S2,er_a20p0_mix_k5_rate_Q3,subject_z,0.14697346076923617,0.1,0.5389534496173579,0.5365629355060585,0.45,0.5344395314227269,-0.004513918194630984,-0.003549231400205325,-0.0034587459767650985,-0.005612186636542699,-0.0018305103450119153,0.9,0.4008461538461539,0.026923076923076925,True,True
S2,er_a80p0_mix_k5_rate_S1,subject_rank,-0.14159668854622046,0.2,0.5389534496173579,0.5348781420085119,0.45,0.5346399627015629,-0.004313486915795028,-0.003946712975214891,-0.004045062843944902,-0.005670125895928496,-0.00243298381968593,0.9576923076923077,0.4233846153846154,0.0038461538461538464,True,True
Q3,er_a80p0_actual_k15_last_S1,subject_center,0.15695454503798165,0.1,0.6303484889503163,0.6271707495605637,0.45,0.6260543174662783,-0.00429417148403799,-0.002332400771638765,-0.0023760841493964957,-0.004642124241282408,0.0,0.7038461538461539,0.3663461538461538,0.1,True,True
S2,er_a20p0_pred_k15_rate_Q3,subject_z,0.15417450872889948,0.05,0.5389534496173579,0.5377619590388575,0.45,0.5346980885065986,-0.004255361110759304,-0.003027910445632269,-0.003309261474055941,-0.004850273911423869,-0.0015773243438771678,0.8615384615384616,0.3808846153846154,0.0038461538461538464,True,True
S2,er_a80p0_pred_k5_rate_S1,subject_rank,-0.13721192347986438,0.2,0.5389534496173579,0.5348391783426674,0.45,0.5347042298081953,-0.0042492198091625966,-0.004173274779348023,-0.0043472733303761835,-0.005624550745371493,-0.002789116544475584,0.9884615384615385,0.43492307692307697,0.0,True,True
S3,er_a20p0_actual_k15_last_S3,subject_z,-0.14610606810013757,0.1,0.5034376794790675,0.4999101068964219,0.45,0.4992834948540872,-0.004154184624980295,-0.0032459883780872347,-0.0034327606478870565,-0.004916100225506023,-0.0018661217469922164,0.8923076923076924,0.4021923076923078,0.038461538461538464,True,True
Q1,er_a80p0_actual_k5_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_actual_k15_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_actual_k40_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_pred_k5_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_pred_k15_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_pred_k40_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_mix_k5_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_mix_k15_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
Q1,er_a80p0_mix_k40_actual_pred_gap,subject_rank,-0.182880862902217,0.1,0.5746308240745168,0.5744861401294333,0.45,0.5705047833745464,-0.004126040699970468,-0.0021259420960681613,-0.0026368076375634653,-0.00486482682634598,0.0,0.7269230769230769,0.34111538461538465,0.07692307692307693,True,True
S1,er_a20p0_mix_k15_first_Q3,subject_center,0.15152680443761285,0.2,0.47894327588040597,0.47580550867200494,0.45,0.474929799123612,-0.004013476756793977,-0.0033711607408848272,-0.003866075646233924,-0.0051081316726852705,-0.0016199621430777605,0.8807692307692307,0.41276923076923083,0.03461538461538462,True,True
Q1,er_a80p0_actual_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_actual_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_actual_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_pred_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_pred_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_pred_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_mix_k5_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_mix_k15_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
Q1,er_a80p0_mix_k40_actual_pred_gap,subject_center,-0.18319789594255423,0.05,0.5746308240745168,0.5750942616188761,0.45,0.570822883285245,-0.0038079407892718242,-0.0016062985521522978,-0.0019882274283963275,-0.004186240817249637,0.0,0.6423076923076924,0.32323076923076927,0.13846153846153847,True,True
S2,er_a20p0_pred_k15_first_S4,subject_z,0.12080400399527969,0.2,0.5389534496173579,0.536389953987665,0.45,0.5351532062266569,-0.0038002433907010635,-0.001832624836787736,-0.00207058569622387,-0.004188493369614715,0.0,0.6576923076923077,0.3425769230769231,0.11923076923076924,True,True
S1,er_a20p0_mix_k15_first_Q3,subject_z,0.14548310570621414,0.2,0.47894327588040597,0.47708414095769974,0.45,0.4751766294506654,-0.003766646429740561,-0.0025726379139927856,-0.0031157403765491865,-0.004353779880727493,-0.0006589988223120874,0.8,0.3796923076923077,0.03461538461538462,True,True
S2,er_a80p0_mix_k5_rate_S1,subject_rank,-0.14159668854622046,0.1,0.5389534496173579,0.535985072933138,0.45,0.5352833362460169,-0.003670113371341044,-0.0032050031606152,-0.0033696253500589413,-0.004751426426017419,-0.0019342992138621784,0.9384615384615385,0.41219230769230775,0.007692307692307693,True,True
S2,er_a80p0_pred_k5_rate_S1,subject_rank,-0.13721192347986438,0.1,0.5389534496173579,0.535903016615894,0.45,0.5353505165248043,-0.003602933092553662,-0.003447175512124014,-0.0036130859391254044,-0.0047885705314765215,-0.0022537406020196604,0.9807692307692307,0.4285384615384616,0.0,True,True
S2,er_a20p0_pred_k40_first_S3,subject_rank,-0.12692951994796578,0.2,0.5389534496173579,0.5352026232969336,0.45,0.5354060824936542,-0.0035473671237037374,-0.0030453541089008386,-0.0032962270424381768,-0.004531164697429535,-0.0018612076225777985,0.9461538461538461,0.40953846153846163,0.007692307692307693,True,True
S1,er_a80p0_pred_k15_same_frac,subject_center,-0.1607729139482419,0.2,0.47894327588040597,0.4779131997913343,0.45,0.47541143828992305,-0.0035318375904829225,-0.0027619980608628203,-0.003095811747348548,-0.004541681008526255,-0.0008665104989180605,0.8346153846153846,0.39984615384615385,0.06538461538461539,True,True
S1,er_a20p0_pred_k40_rate_Q3,subject_z,0.13909768715128787,0.2,0.47894327588040597,0.4776196472052506,0.45,0.47548765020798095,-0.0034556256724250223,-0.002804853410351822,-0.003095693955409984,-0.004004256680371715,-0.0015884842443622815,0.9461538461538461,0.4165384615384616,0.0,True,True
Q1,er_a80p0_mix_k40_dmean,subject_rank,-0.15683495479057336,0.2,0.5746308240745168,0.574674122863451,0.45,0.5713808067685581,-0.0032500173059587523,-0.0010585103007887966,-0.0013648387194690192,-0.0032834695543699777,0.0009871653942484515,0.6307692307692307,0.3270769230769231,0.08461538461538462,True,True
S1,er_a20p0_mix_k15_first_Q3,subject_center,0.15152680443761285,0.1,0.47894327588040597,0.4764763016674763,0.45,0.47569968751217073,-0.0032435883682352395,-0.0026294851580881892,-0.0030339169348098938,-0.0042900726790013055,-0.0009228626812003426,0.8461538461538461,0.40969230769230774,0.04230769230769231,True,True
S4,er_a80p0_mix_k15_first_Q3,subject_z,0.12824030624593843,0.2,0.6034040622125061,0.6033268546961528,0.45,0.6001643734977248,-0.003239688714781308,-0.0025342337011222695,-0.0028666386121113385,-0.0038805443080245916,-0.0012933261108495353,0.9076923076923077,0.3862692307692308,0.019230769230769232,True,True
S2,er_a20p0_actual_k15_rate_S3,subject_rank,-0.13574487116337672,0.2,0.5389534496173579,0.5359248892642812,0.45,0.5357179950767299,-0.0032354545406280133,-0.0026895014530976375,-0.0029676284558273203,-0.004207243671030508,-0.0014876943991080083,0.9115384615384615,0.4118076923076923,0.011538461538461539,True,True
S2,er_a20p0_pred_k15_first_S4,subject_z,0.12080400399527969,0.1,0.5389534496173579,0.537274892597063,0.45,0.5357471129202852,-0.003206336697072709,-0.0012734823904360603,-0.0013268461647579777,-0.0033575014262216263,0.0,0.6230769230769231,0.33119230769230773,0.14615384615384616,True,True
S4,er_a80p0_mix_k15_first_Q3,subject_z,0.12824030624593843,0.1,0.6034040622125061,0.603296253796697,0.45,0.6002349490817576,-0.0031691131307485243,-0.00244396698816966,-0.002761961422516168,-0.0037569647815606233,-0.0013163805111265636,0.8961538461538462,0.38496153846153847,0.019230769230769232,True,True
S2,er_a20p0_mix_k5_rate_Q3,subject_z,0.14697346076923617,0.05,0.5389534496173579,0.5393869623831664,0.45,0.5358469907281961,-0.003106458889161834,-0.0017970303512936335,-0.0017457254448683956,-0.003628350271407066,-0.0002913728511151348,0.8192307692307692,0.35573076923076924,0.05384615384615385,True,True
S4,er_a20p0_actual_k5_rate_S3,subject_z,-0.14063161487187043,0.2,0.6034040622125061,0.6032239461362569,0.45,0.6003026863520713,-0.0031013758604347963,-0.001846226779002123,-0.002099180522730504,-0.0034452211638104635,-0.0004472669420664266,0.7923076923076923,0.3595384615384616,0.038461538461538464,True,True
S1,er_a20p0_mix_k15_first_Q3,subject_z,0.14548310570621414,0.1,0.47894327588040597,0.4774051349254596,0.45,0.47584597019448666,-0.003097305685919316,-0.0020682523355522136,-0.002477434485857688,-0.003705640910738356,-0.0006174744750105376,0.7846153846153846,0.3805,0.038461538461538464,True,True
S2,er_a80p0_mix_k5_rate_S2,subject_rank,-0.13852386860527854,0.2,0.5389534496173579,0.538227052797586,0.45,0.5358746590806029,-0.0030787905367549717,-0.002339648868386281,-0.0029454938238802075,-0.0038627663841934723,-0.0013594907057228323,0.8692307692307693,0.39384615384615385,0.0,True,True
S4,er_a80p0_mix_k5_rate_Q3,subject_center,0.14434107752751446,0.2,0.6034040622125061,0.6031701559480538,0.45,0.6003286518460871,-0.003075410366419007,-0.0018582563905974344,-0.0023195903038001897,-0.0034660270345794886,-4.756145420925506e-05,0.7538461538461538,0.3641538461538462,0.08076923076923077,True,True
S4,er_a80p0_mix_k5_rate_Q3,subject_center,0.14434107752751446,0.1,0.6034040622125061,0.6029686027954959,0.45,0.6003290517738579,-0.003075010438648218,-0.002046966224078312,-0.002482788660784163,-0.003588315463422198,-0.0004997911896151841,0.8,0.37230769230769234,0.038461538461538464,True,True
S1,er_a20p0_actual_k40_first_Q2,subject_rank,0.1311716529306001,0.2,0.47894327588040597,0.476869709223103,0.45,0.47589415730711987,-0.0030491185732861026,-0.0021263672041054813,-0.0025166846836618684,-0.003559172861978932,-0.0006741197401345378,0.8269230769230769,0.37000000000000005,0.04230769230769231,True,True
S2,er_a20p0_pred_k40_first_S3,subject_rank,-0.12692951994796578,0.1,0.5389534496173579,0.5363600395372314,0.45,0.5359450268036959,-0.0030084228136619817,-0.0025325828397798323,-0.0027981397734992974,-0.0037811108798644355,-0.0015415852867149415,0.9423076923076923,0.4047307692307693,0.007692307692307693,True,True
S2,er_a20p0_pred_k15_change_S4,subject_rank,-0.15371793940230416,0.05,0.5389534496173579,0.5383629444818641,0.45,0.5359716306033143,-0.0029818190140435963,-0.0022928619880052937,-0.002840952180577505,-0.003535609735729861,-0.001330208975507438,0.8807692307692307,0.38284615384615395,0.007692307692307693,True,True
S4,er_a20p0_actual_k5_rate_S3,subject_z,-0.14063161487187043,0.1,0.6034040622125061,0.6029292021872988,0.45,0.6004578660388543,-0.0029461961736517717,-0.0018237314277861556,-0.0021165198286734466,-0.003261422014555454,-0.0006827745974478105,0.8115384615384615,0.36419230769230776,0.03461538461538462,True,True
S4,er_a80p0_pred_k15_rate_Q3,subject_center,0.1413747258037947,0.1,0.6034040622125061,0.604313384329441,0.45,0.6004812804581409,-0.0029227817543652224,-0.0014002984160513868,-0.0013083335435074006,-0.00322606444860285,0.0,0.7115384615384616,0.33476923076923076,0.12692307692307692,True,True
S1,er_a80p0_pred_k15_same_frac,subject_center,-0.1607729139482419,0.1,0.47894327588040597,0.4783580064645102,0.45,0.4760333813118502,-0.002909894568555782,-0.002141332149482103,-0.002282458031360346,-0.0037460500344063674,-0.0007182294728197008,0.823076923076923,0.3892692307692308,0.057692307692307696,True,True
S4,er_a80p0_pred_k15_rate_Q3,subject_center,0.1413747258037947,0.2,0.6034040622125061,0.6047209151089732,0.45,0.6005056225290768,-0.002898439683429288,-0.001222470909494536,-0.0011955485683422529,-0.0031593406413831793,0.0,0.6576923076923077,0.32926923076923076,0.15384615384615385,True,True
S4,er_a20p0_mix_k5_rate_S1,subject_center,-0.15114431619117194,0.2,0.6034040622125061,0.6027479824777828,0.45,0.6005132625299231,-0.0028907996825829896,-0.0014352349702205793,-0.0017410549736781578,-0.0033509582231407986,0.0,0.7,0.36573076923076925,0.1,True,True
Q1,er_a80p0_actual_k5_actual_pred_gap,subject_rank,-0.182880862902217,0.05,0.5746308240745168,0.5767972084029217,0.45,0.5718000129808539,-0.0028308110936628994,-0.001023328748600478,-0.0015565835159446206,-0.003055192173062382,2.155516380328293e-05,0.6346153846153846,0.3095,0.11538461538461539,True,True
Q1,er_a80p0_actual_k15_actual_pred_gap,subject_rank,-0.182880862902217,0.05,0.5746308240745168,0.5767972084029217,0.45,0.5718000129808539,-0.0028308110936628994,-0.001023328748600478,-0.0015565835159446206,-0.003055192173062382,2.155516380328293e-05,0.6346153846153846,0.3095,0.11538461538461539,True,True
Q1,er_a80p0_actual_k40_actual_pred_gap,subject_rank,-0.182880862902217,0.05,0.5746308240745168,0.5767972084029217,0.45,0.5718000129808539,-0.0028308110936628994,-0.001023328748600478,-0.0015565835159446206,-0.003055192173062382,2.155516380328293e-05,0.6346153846153846,0.3095,0.11538461538461539,True,True
