cv_mode,method,group,strength,scale,oof_loss,oof_delta_vs_stage2,loss_Q1,loss_Q2,loss_Q3,loss_S1,loss_S2,loss_S3,loss_S4
subject_chunk,label_ctx_ridge10,core_q_s23,0.25,0.35,0.5669934753590271,-0.0005374493307900297,0.572274441239014,0.6428579240260996,0.6291702664171824,0.47894327588040597,0.5375721702630275,0.5047321874749536,0.6034040622125061
subject_chunk,label_ctx_ridge10,q_only,0.25,0.35,0.5670058712673762,-0.0005250534224409131,0.572274441239014,0.6428579240260996,0.6291702664171824,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,label_ctx_ridge10,core_q_s23,0.15,0.5,0.5670127328373836,-0.0005181918524335138,0.5724993486245523,0.6427758741862944,0.6291916797442051,0.47894327588040597,0.537726918059983,0.5045479711537391,0.6034040622125061
subject_chunk,label_ctx_ridge10,q_only,0.15,0.5,0.5670293385349127,-0.0005015861549044764,0.5724993486245523,0.6427758741862944,0.6291916797442051,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,label_ctx_ridge10,core_q_s23,0.15,0.35,0.5670393157372093,-0.0004916089526078027,0.5729116593103143,0.6426595237624562,0.6293523847996745,0.47894327588040597,0.5379640341645756,0.5040402700305329,0.6034040622125061
subject_chunk,label_ctx_ridge10,q_only,0.35,0.35,0.5670798204670388,-0.0004511042227783868,0.5720616475151774,0.6434072947431534,0.6293513338216034,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,label_ctx_ridge10,q_only,0.15,0.75,0.5670852446144184,-0.00044568007539869114,0.5722530435307029,0.643322276117865,0.629282925463024,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,label_ctx_ridge10,q_only,0.15,0.35,0.5670945764373975,-0.00043634825241967157,0.5729116593103143,0.6426595237624562,0.6293523847996745,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,label_ctx_ridge10,q_only,0.25,0.5,0.5671156263299296,-0.00041529835988751707,0.5721517734699245,0.6435215756937464,0.6293975679564989,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,label_ctx_ridge10,core_q_s23,0.35,0.35,0.5671674083294103,-0.0003635163604068792,0.5720616475151774,0.6434072947431534,0.6293513338216034,0.47894327588040597,0.5373708575161662,0.5056333866168595,0.6034040622125061
subject_chunk,label_ctx_ridge10,core_q_s23,0.15,0.75,0.5672197540194758,-0.00031117067034136525,0.5722530435307029,0.643322276117865,0.629282925463024,0.47894327588040597,0.5375884851305394,0.5057442098012876,0.6034040622125061
subject_chunk,label_ctx_ridge10,core_q_s23,0.25,0.5,0.5672618053459091,-0.00026911934390805303,0.5721517734699245,0.6435215756937464,0.6293975679564989,0.47894327588040597,0.5374803255397819,0.5059340566685002,0.6034040622125061
subject_chunk,label_ctx_ridge50,core_q_s23,0.25,0.35,0.56726326091933,-0.0002676637704871476,0.57324144191612,0.6441980452480485,0.6295422192938465,0.47894327588040597,0.5375276834385763,0.5039860984458068,0.6034040622125061
subject_chunk,pred_proto10,stage_only,0.15,0.35,0.5672730537097547,-0.000257870980062469,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47863064920932036,0.5388290721935338,0.5029118448020352,0.6025618041240102
subject_chunk,label_ctx_ridge50,core_q_s23,0.15,0.5,0.5672782776719868,-0.00025264701783034305,0.5733794363514678,0.6440123945246248,0.6295819904711069,0.47894327588040597,0.5377226754237893,0.503904108840007,0.6034040622125061
subject_chunk,label_ctx_ridge50,core_q_s23,0.15,0.35,0.5672880222396065,-0.00024290245021063583,0.5736298252883186,0.64362832823456,0.62971185816722,0.47894327588040597,0.5380221016316663,0.5036767042625685,0.6034040622125061
subject_chunk,label_ctx_ridge10,all,0.15,0.35,0.5673082794427305,-0.00022264524708659472,0.5729116593103143,0.6426595237624562,0.6293523847996745,0.482221864854311,0.5379640341645756,0.5040402700305329,0.6020082191772491
subject_chunk,pred_proto10,stage_only,0.15,0.5,0.5673206342140579,-0.00021029047575926718,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47870787886793237,0.5390603753883902,0.5030098655951203,0.6024883140075802
subject_chunk,pred_proto10,no_q2,0.15,0.35,0.5673349440407737,-0.00019598064904347012,0.5726671195437452,0.6429986926145494,0.6327454257982219,0.47863064920932036,0.5388290721935338,0.5029118448020352,0.6025618041240102
subject_chunk,label_ctx_ridge50,core_q_s23,0.35,0.35,0.5673430285309001,-0.0001878961589170114,0.5730761106911814,0.6448913357189172,0.6295554675704335,0.47894327588040597,0.5371331461198384,0.5043978015230192,0.6034040622125061
subject_chunk,label_ctx_ridge10,q_only,0.15,1.0,0.5673491328057451,-0.00018179188407208002,0.5725660037154776,0.6443125737346593,0.6298268850007417,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,label_ctx_ridge10,no_q2,0.15,0.35,0.5673567321358867,-0.0001741925539304745,0.5729116593103143,0.6429986926145494,0.6293523847996745,0.482221864854311,0.5379640341645756,0.5040402700305329,0.6020082191772491
